latitude,longitude,properties
24.950582,121.23164,"{""類別"":""透天"",""電腦編號"":""EPA00001"",""村里別"":""明德里"",""經緯度"":""24.950582,121.231640"",""地下層數位址"":""1"",""可容納人數"":""253.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""""}"
24.951328,121.238282,"{""類別"":""公寓"",""電腦編號"":""EPA00002"",""村里別"":""普強里"",""經緯度"":""24.951328,121.238282"",""地下層數位址"":""1"",""可容納人數"":""981.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""O""}"
24.964967,121.235731,"{""類別"":""大樓"",""電腦編號"":""EPA00007"",""村里別"":""仁義里"",""經緯度"":""24.964967,121.235731"",""地下層數位址"":""1、2"",""可容納人數"":""4730.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""O""}"
24.950108,121.230044,"{""類別"":""教育機構"",""電腦編號"":""EPA00009"",""村里別"":""明德里"",""經緯度"":""24.950108,121.230044"",""地下層數位址"":""1"",""可容納人數"":""1597.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""O""}"
24.935794,121.249231,"{""類別"":""公寓"",""電腦編號"":""EPA00010"",""村里別"":""龍昌里"",""經緯度"":""24.935794,121.249231"",""地下層數位址"":""1"",""可容納人數"":""560.0"",""轄管分局"":""龍興所"",""備註"":"""",""停車場場坡道"":""O""}"
24.936073,121.249362,"{""類別"":""公寓"",""電腦編號"":""EPA00011"",""村里別"":""龍昌里"",""經緯度"":""24.936073,121.249362"",""地下層數位址"":""1"",""可容納人數"":""693.0"",""轄管分局"":""龍興所"",""備註"":"""",""停車場場坡道"":""O""}"
24.940459,121.230859,"{""類別"":""公寓"",""電腦編號"":""EPA00014"",""村里別"":""龍興里"",""經緯度"":""24.940459,121.230859"",""地下層數位址"":""1"",""可容納人數"":""800.0"",""轄管分局"":""龍興所"",""備註"":"""",""停車場場坡道"":""O""}"
24.935118,121.249495,"{""類別"":""透天"",""電腦編號"":""EPA00016"",""村里別"":""龍東里"",""經緯度"":""24.935118,121.249495"",""地下層數位址"":""1"",""可容納人數"":""266.0"",""轄管分局"":""龍興所"",""備註"":"""",""停車場場坡道"":""""}"
24.936658,121.247719,"{""類別"":""大樓"",""電腦編號"":""EPA00017"",""村里別"":""龍昌里"",""經緯度"":""24.936658,121.247719"",""地下層數位址"":""1"",""可容納人數"":""1120.0"",""轄管分局"":""龍興所"",""備註"":"""",""停車場場坡道"":""O""}"
24.950211,121.237413,"{""類別"":""透天"",""電腦編號"":""EPA00020"",""村里別"":""普強里"",""經緯度"":""24.950211,121.237413"",""地下層數位址"":""1"",""可容納人數"":""240.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""""}"
24.947741,121.232461,"{""類別"":""大樓"",""電腦編號"":""EPA00021"",""村里別"":""明德里"",""經緯度"":""24.947741,121.232461"",""地下層數位址"":""1"",""可容納人數"":""5202.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""O""}"
24.961753,121.255499,"{""類別"":""大樓"",""電腦編號"":""EPA00022"",""村里別"":""中興里"",""經緯度"":""24.961753,121.255499"",""地下層數位址"":""1、2"",""可容納人數"":""1093.0"",""轄管分局"":""自強所"",""備註"":"""",""停車場場坡道"":""O""}"
24.95698,121.236019,"{""類別"":""大樓"",""電腦編號"":""EPA00025"",""村里別"":""普忠里"",""經緯度"":""24.956980,121.236019"",""地下層數位址"":""1"",""可容納人數"":""1533.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""O""}"
24.959371,121.230324,"{""類別"":""透天"",""電腦編號"":""EPA00029"",""村里別"":""普義里"",""經緯度"":""24.959371,121.230324"",""地下層數位址"":""1"",""可容納人數"":""194.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""""}"
24.947227,121.232373,"{""類別"":""大樓"",""電腦編號"":""EPA00031"",""村里別"":""明德里"",""經緯度"":""24.947227,121.232373"",""地下層數位址"":""1"",""可容納人數"":""1272.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""O""}"
24.963888,121.232939,"{""類別"":""透天"",""電腦編號"":""EPA00034"",""村里別"":""仁義里"",""經緯度"":""24.963888,121.232939"",""地下層數位址"":""1"",""可容納人數"":""213.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""""}"
24.963851,121.233031,"{""類別"":""透天"",""電腦編號"":""EPA00035"",""村里別"":""仁義里"",""經緯度"":""24.963851,121.233031"",""地下層數位址"":""1"",""可容納人數"":""210.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""""}"
24.934164,121.23642,"{""類別"":""透天"",""電腦編號"":""EPA00037"",""村里別"":""龍興里"",""經緯度"":""24.934164,121.236420"",""地下層數位址"":""1"",""可容納人數"":""37.0"",""轄管分局"":""龍興所"",""備註"":"""",""停車場場坡道"":""""}"
24.951362,121.233844,"{""類別"":""透天"",""電腦編號"":""EPA00038"",""村里別"":""信義里"",""經緯度"":""24.951362,121.233844"",""地下層數位址"":""1"",""可容納人數"":""38.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""""}"
24.945842,121.229384,"{""類別"":""透天"",""電腦編號"":""EPA00039"",""村里別"":""明德里"",""經緯度"":""24.945842,121.229384"",""地下層數位址"":""1"",""可容納人數"":""32.0"",""轄管分局"":""普仁所"",""備註"":"""",""停車場場坡道"":""""}"
