latitude,longitude,properties
25.124542,121.738005,"{""類別"":""公寓"",""電腦編號"":""獅球001"",""村里別"":""獅球里"",""地址"":""基隆市仁愛區獅球路95號"",""地下樓層數"":""1.0"",""可容納人數"":""29.0"",""備註"":""""}"
25.123597,121.73678,"{""類別"":""公寓"",""電腦編號"":""獅球002"",""村里別"":""獅球里"",""地址"":""基隆市仁愛區獅球路169巷5弄11號"",""地下樓層數"":""1.0"",""可容納人數"":""48.0"",""備註"":""""}"
25.125077,121.738584,"{""類別"":""公寓"",""電腦編號"":""獅球003"",""村里別"":""獅球里"",""地址"":""基隆市仁愛區獅球路49號"",""地下樓層數"":""1.0"",""可容納人數"":""111.0"",""備註"":""""}"
25.124714,121.749735,"{""類別"":""公寓"",""電腦編號"":""朝棟001"",""村里別"":""朝棟里"",""地址"":""基隆市仁愛區成功一路113巷19號"",""地下樓層數"":""1.0"",""可容納人數"":""48.0"",""備註"":""""}"
25.126692,121.73547,"{""類別"":""公寓"",""電腦編號"":""朝棟002"",""村里別"":""朝棟里"",""地址"":""基隆市仁愛區成功一路113巷39號"",""地下樓層數"":""1.0"",""可容納人數"":""34.0"",""備註"":""""}"
25.128219,121.736345,"{""類別"":""大樓"",""電腦編號"":""朝棟004"",""村里別"":""朝棟里"",""地址"":""基隆市仁愛區成功一路133巷1-30號"",""地下樓層數"":""1.0"",""可容納人數"":""18735.0"",""備註"":""""}"
25.12769,121.740815,"{""類別"":""公寓"",""電腦編號"":""博愛002"",""村里別"":""博愛里"",""地址"":""基隆市仁愛區愛二路1之5號"",""地下樓層數"":""1.0"",""可容納人數"":""62.0"",""備註"":""""}"
25.127417,121.741151,"{""類別"":""公寓"",""電腦編號"":""博愛003"",""村里別"":""博愛里"",""地址"":""基隆市仁愛區仁五路12-5號"",""地下樓層數"":""1.0"",""可容納人數"":""422.0"",""備註"":""""}"
25.127319,121.741352,"{""類別"":""公寓"",""電腦編號"":""博愛004"",""村里別"":""博愛里"",""地址"":""基隆市仁愛區仁五路8號"",""地下樓層數"":""1.0"",""可容納人數"":""451.0"",""備註"":""""}"
25.128145,121.740804,"{""類別"":""仁愛市場"",""電腦編號"":""博愛005"",""村里別"":""博愛里"",""地址"":""基隆市仁愛區愛一路8號"",""地下樓層數"":""1.0"",""可容納人數"":""7320.0"",""備註"":""""}"
25.127248,121.741457,"{""類別"":""公寓"",""電腦編號"":""博愛006"",""村里別"":""博愛里"",""地址"":""基隆市仁愛區仁五路6號"",""地下樓層數"":""1.0"",""可容納人數"":""122.0"",""備註"":""""}"
25.130514,121.740868,"{""類別"":""公寓"",""電腦編號"":""新店001"",""村里別"":""新店里"",""地址"":""基隆市仁愛區孝二路106號"",""地下樓層數"":""1.0"",""可容納人數"":""241.0"",""備註"":""""}"
25.130153,121.740596,"{""類別"":""國際百貨"",""電腦編號"":""新店002"",""村里別"":""新店里"",""地址"":""基隆市仁愛區孝二路86號"",""地下樓層數"":""1.0"",""可容納人數"":""581.0"",""備註"":""""}"
25.130113,121.739797,"{""類別"":""公寓"",""電腦編號"":""新店003"",""村里別"":""新店里"",""地址"":""基隆市仁愛區忠二路27號"",""地下樓層數"":""1.0"",""可容納人數"":""158.0"",""備註"":""""}"
25.130569,121.74005,"{""類別"":""公寓"",""電腦編號"":""新店004"",""村里別"":""新店里"",""地址"":""基隆市仁愛區孝二路93巷15號"",""地下樓層數"":""1.0"",""可容納人數"":""108.0"",""備註"":""""}"
25.129266,121.740031,"{""類別"":""公寓"",""電腦編號"":""新店005"",""村里別"":""新店里"",""地址"":""基隆市仁愛區孝二路54號"",""地下樓層數"":""1.0"",""可容納人數"":""235.0"",""備註"":""""}"
25.130151,121.739729,"{""類別"":""公寓"",""電腦編號"":""新店006"",""村里別"":""新店里"",""地址"":""基隆市仁愛區忠二路31號"",""地下樓層數"":""1.0"",""可容納人數"":""167.0"",""備註"":""""}"
25.130559,121.740883,"{""類別"":""公寓"",""電腦編號"":""新店007"",""村里別"":""新店里"",""地址"":""基隆市仁愛區孝二路108號"",""地下樓層數"":""1.0"",""可容納人數"":""269.0"",""備註"":""""}"
25.129702,121.740894,"{""類別"":""公寓"",""電腦編號"":""新店008"",""村里別"":""新店里"",""地址"":""基隆市仁愛區忠二路2號"",""地下樓層數"":""1.0"",""可容納人數"":""166.0"",""備註"":""""}"
25.128824,121.74025,"{""類別"":""公寓"",""電腦編號"":""新店009"",""村里別"":""新店里"",""地址"":""基隆市仁愛區忠三路6號"",""地下樓層數"":""1.0"",""可容納人數"":""388.0"",""備註"":""""}"
25.128553,121.74029,"{""類別"":""公寓"",""電腦編號"":""新店010"",""村里別"":""新店里"",""地址"":""基隆市仁愛區孝一路26號"",""地下樓層數"":""1.0"",""可容納人數"":""138.0"",""備註"":""""}"
25.129536,121.740847,"{""類別"":""公寓"",""電腦編號"":""新店011"",""村里別"":""新店里"",""地址"":""基隆市仁愛區忠二路1之1號"",""地下樓層數"":""1.0"",""可容納人數"":""538.0"",""備註"":""""}"
25.129795,121.740352,"{""類別"":""公寓"",""電腦編號"":""新店012"",""村里別"":""新店里"",""地址"":""基隆市仁愛區孝二路82號"",""地下樓層數"":""1.0"",""可容納人數"":""112.0"",""備註"":""""}"
25.12911,121.738501,"{""類別"":""公寓"",""電腦編號"":""明德001"",""村里別"":""明德里"",""地址"":""基隆市仁愛區孝三路23號"",""地下樓層數"":""1.0"",""可容納人數"":""137.0"",""備註"":""""}"
25.129325,121.738646,"{""類別"":""公寓"",""電腦編號"":""明德002"",""村里別"":""明德里"",""地址"":""基隆市仁愛區孝三路39號"",""地下樓層數"":""1.0"",""可容納人數"":""90.0"",""備註"":""""}"
25.129279,121.738612,"{""類別"":""公寓"",""電腦編號"":""明德003"",""村里別"":""明德里"",""地址"":""基隆市仁愛區孝三路35號"",""地下樓層數"":""1.0"",""可容納人數"":""92.0"",""備註"":""""}"
25.129379,121.738703,"{""類別"":""公寓"",""電腦編號"":""明德004"",""村里別"":""明德里"",""地址"":""基隆市仁愛區孝三路41號"",""地下樓層數"":""1.0"",""可容納人數"":""101.0"",""備註"":""""}"
25.129435,121.738769,"{""類別"":""公寓"",""電腦編號"":""明德005"",""村里別"":""明德里"",""地址"":""基隆市仁愛區忠三路91號"",""地下樓層數"":""1.0"",""可容納人數"":""78.0"",""備註"":""""}"
25.129491,121.73862,"{""類別"":""公寓"",""電腦編號"":""明德006"",""村里別"":""明德里"",""地址"":""基隆市仁愛區忠三路97之12號"",""地下樓層數"":""1.0"",""可容納人數"":""126.0"",""備註"":""""}"
