latitude,longitude,properties
24.993824,121.168701,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA00435"",""地址"":""4鄰中正路四段598號"",""緯度"":""24.993824"",""經度"":""121.168701"",""地下樓層數"":""1"",""可容納人數"":""1327.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
24.973616,121.175401,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA00456"",""地址"":""高鐵南路四段998號"",""緯度"":""24.973616"",""經度"":""121.175401"",""地下樓層數"":""1"",""可容納人數"":""122.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
25.005425,121.195164,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA00943"",""地址"":""11鄰月眉130號"",""緯度"":""25.005425"",""經度"":""121.195164"",""地下樓層數"":""1"",""可容納人數"":""65.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
24.993025,121.172538,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA01165"",""地址"":""4鄰中正路四段588巷8號"",""緯度"":""24.993025"",""經度"":""121.172538"",""地下樓層數"":""1"",""可容納人數"":""1921.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
25.0057423,121.165703,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA01172"",""地址"":""14鄰山下172號之74"",""緯度"":""25.0057423"",""經度"":""121.165703"",""地下樓層數"":""1"",""可容納人數"":""212.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
24.966484,121.175463,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA01224"",""地址"":""7鄰過嶺50號之1號"",""緯度"":""24.966484"",""經度"":""121.175463"",""地下樓層數"":""2"",""可容納人數"":""13598.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
24.963599,121.157071,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA01248"",""地址"":""11鄰民族路六段436之1號"",""緯度"":""24.963599"",""經度"":""121.157071"",""地下樓層數"":""1"",""可容納人數"":""3236.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
24.963511,121.157103,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA01361"",""地址"":""11鄰民族路六段436號"",""緯度"":""24.963511"",""經度"":""121.157103"",""地下樓層數"":""1"",""可容納人數"":""5053.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
24.976313,121.233266,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA01392"",""地址"":""8鄰67-8號(高鐵南路三段657巷3號)"",""緯度"":""24.976313"",""經度"":""121.233266"",""地下樓層數"":""1"",""可容納人數"":""432.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
24.967842,121.178677,"{""類別"":"""",""建築物名稱"":"""",""電腦編號"":""EPA01405"",""地址"":""1鄰過嶺6-2號   樹籽路8號      "",""緯度"":""24.967842"",""經度"":""121.178677"",""地下樓層數"":""2"",""可容納人數"":""3187.0"",""轄管分局"":""中壢分局"",""停車場坡道"":"""",""備註"":""大崙所""}"
