latitude,longitude,properties
24.6734423,121.7135941,"{""建築物名稱"":""靖靈宮"",""座落"":""宜蘭縣三星鄉大隱村大埔六路108巷16號"",""緯度"":""24.6734423"",""經度"":""121.7135941"",""地下樓層數"":""1.0"",""可容納人數"":""553.0"",""管轄分局"":""三星分局"",""placemark_address"":""宜蘭縣三星鄉大隱村大埔六路108巷16號""}"
24.6675639,121.709634,"{""建築物名稱"":""中華電信"",""座落"":""宜蘭縣三星鄉大隱村大埔中路260號"",""緯度"":""24.6675639"",""經度"":""121.709634"",""地下樓層數"":""1.0"",""可容納人數"":""187.0"",""管轄分局"":""三星分局"",""placemark_address"":""宜蘭縣三星鄉大隱村大埔中路260號""}"
24.6678954,121.6600729,"{""建築物名稱"":""企懋股份有限公司"",""座落"":""宜蘭縣三星鄉集慶村三星路四段143號"",""緯度"":""24.6678954"",""經度"":""121.6600729"",""地下樓層數"":""1.0"",""可容納人數"":""72.0"",""管轄分局"":""三星分局"",""placemark_address"":""宜蘭縣三星鄉集慶村三星路四段143號""}"
24.6659111,121.649426,"{""建築物名稱"":""三星基督長老教會"",""座落"":""宜蘭縣三星鄉義德村三星路5段192號"",""緯度"":""24.6659111"",""經度"":""121.649426"",""地下樓層數"":""1.0"",""可容納人數"":""86.0"",""管轄分局"":""三星分局"",""placemark_address"":""宜蘭縣三星鄉義德村三星路5段192號""}"
24.6684671,121.6523883,"{""建築物名稱"":""三星地區農會本部"",""座落"":""宜蘭縣三星鄉義德村中山路二段41號"",""緯度"":""24.6684671"",""經度"":""121.6523883"",""地下樓層數"":""1.0"",""可容納人數"":""344.0"",""管轄分局"":""三星分局"",""placemark_address"":""宜蘭縣三星鄉義德村中山路二段41號""}"
24.6699475,121.6614754,"{""建築物名稱"":""三升農機科技股份有限公司"",""座落"":""宜蘭縣三星鄉月眉村星中路225號"",""緯度"":""24.6699475"",""經度"":""121.6614754"",""地下樓層數"":""1.0"",""可容納人數"":""207.0"",""管轄分局"":""三星分局"",""placemark_address"":""宜蘭縣三星鄉月眉村星中路225號""}"
24.8214103,121.7695196,"{""建築物名稱"":""礁溪國小"",""座落"":""宜蘭縣礁溪鄉大忠村礁溪路四段135號"",""緯度"":""24.8214103"",""經度"":""121.7695196"",""地下樓層數"":""1.0"",""可容納人數"":""341.0"",""管轄分局"":""礁溪分局"",""placemark_address"":""宜蘭縣礁溪鄉大忠村礁溪路四段135號""}"
24.8227586,121.7683031,"{""建築物名稱"":""和平大樓"",""座落"":""宜蘭縣礁溪鄉大忠村和平路47號"",""緯度"":""24.8227586"",""經度"":""121.7683031"",""地下樓層數"":""1.0"",""可容納人數"":""226.0"",""管轄分局"":""礁溪分局"",""placemark_address"":""宜蘭縣礁溪鄉大忠村和平路47號""}"
24.828179,121.773906,"{""建築物名稱"":""瑞德童話藝宿"",""座落"":""宜蘭縣礁溪鄉德陽村溫泉路51-1號"",""緯度"":""24.828179"",""經度"":""121.773906"",""地下樓層數"":""1.0"",""可容納人數"":""158.0"",""管轄分局"":""礁溪分局"",""placemark_address"":""宜蘭縣礁溪鄉德陽村溫泉路51-1號""}"
24.8283202,121.7723486,"{""建築物名稱"":""台灣菸酒公賣局配銷所"",""座落"":""宜蘭縣礁溪鄉德陽村德陽路8巷1號"",""緯度"":""24.8283202"",""經度"":""121.7723486"",""地下樓層數"":""1.0"",""可容納人數"":""177.0"",""管轄分局"":""礁溪分局"",""placemark_address"":""宜蘭縣礁溪鄉德陽村德陽路8巷1號""}"
24.8295513,121.7764615,"{""建築物名稱"":""帥王飯店"",""座落"":""宜蘭縣礁溪鄉玉石村公園路1號"",""緯度"":""24.8295513"",""經度"":""121.7764615"",""地下樓層數"":""1.0"",""可容納人數"":""229.0"",""管轄分局"":""礁溪分局"",""placemark_address"":""宜蘭縣礁溪鄉玉石村公園路1號""}"
