latitude,longitude,properties
23.714141,120.561032,"{""類別"":""不公開"",""里別"":""八德里"",""防空疏散避難設施地址"":""雲林縣斗六市八德里文化路648號"",""可容納人數"":""482.0""}"
23.71639,120.566124,"{""類別"":""黑松汽水斗六廠"",""里別"":""八德里"",""防空疏散避難設施地址"":""雲林縣斗六市八德里文化路635號"",""可容納人數"":""226.0""}"
23.71639,120.566124,"{""類別"":""黑松汽水斗六廠"",""里別"":""八德里"",""防空疏散避難設施地址"":""雲林縣斗六市八德里文化路635號"",""可容納人數"":""246.0""}"
23.718219,120.571415,"{""類別"":""公寓"",""里別"":""八德里"",""防空疏散避難設施地址"":""雲林縣斗六市八德里文化路675號"",""可容納人數"":""106.0""}"
23.750585,120.569092,"{""類別"":""榮成公司"",""里別"":""十三里"",""防空疏散避難設施地址"":""雲林縣斗六市十三里十三北路25號"",""可容納人數"":""50.0""}"
23.709776,120.537077,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里洛陽路155號"",""可容納人數"":""133.0""}"
23.710504,120.535672,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里西平路119巷36號"",""可容納人數"":""264.0""}"
23.710111,120.537468,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里西平路77至79號、1至3號之4"",""可容納人數"":""3169.0""}"
23.711846,120.535366,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里西平路161號"",""可容納人數"":""118.0""}"
23.713055,120.53379,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里西平路209號"",""可容納人數"":""3644.0""}"
23.712669,120.539382,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里上海路160號"",""可容納人數"":""716.0""}"
23.713532,120.537526,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里北平路46巷5之21號"",""可容納人數"":""1317.0""}"
23.71298,120.539388,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里上海路156至170號、漢口路157至161號"",""可容納人數"":""1392.0""}"
23.711807,120.539592,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里延平路6至10號"",""可容納人數"":""370.0""}"
23.712451,120.538848,"{""類別"":""公寓"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里延平路73號"",""可容納人數"":""180.0""}"
23.71242,120.532618,"{""類別"":""不公開"",""里別"":""三平里"",""防空疏散避難設施地址"":""雲林縣斗六市三平里6鄰明德北路3段39號"",""可容納人數"":""1425.0""}"
23.687068,120.508474,"{""類別"":""公寓"",""里別"":""久安里"",""防空疏散避難設施地址"":""雲林縣斗六市久安里久安路158巷36號"",""可容納人數"":""2313.0""}"
23.693328,120.513212,"{""類別"":""公寓"",""里別"":""久安里"",""防空疏散避難設施地址"":""雲林縣斗六市久安里雲林路3段369號"",""可容納人數"":""177.0""}"
23.706544,120.540148,"{""類別"":""大樓"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里太平路235號"",""可容納人數"":""461.0""}"
23.708418,120.538454,"{""類別"":""公寓"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里愛國街149至151號"",""可容納人數"":""176.0""}"
23.70783,120.5393,"{""類別"":""不公開"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里西平路1號"",""可容納人數"":""217.0""}"
23.707463,120.537574,"{""類別"":""雲林縣環保局"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里雲林路1段170號"",""可容納人數"":""100.0""}"
23.709199,120.542114,"{""類別"":""中央市場"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里中華路16號"",""可容納人數"":""428.0""}"
23.708729,120.541051,"{""類別"":""不公開"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里中山路72號"",""可容納人數"":""400.0""}"
23.708428,120.541115,"{""類別"":""國泰人壽"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里中山路89號"",""可容納人數"":""152.0""}"
23.708317,120.54078,"{""類別"":""地球村補習班"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里中山路82號"",""可容納人數"":""849.0""}"
23.706569,120.539429,"{""類別"":""永福寺"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里城頂街156號"",""可容納人數"":""138.0""}"
23.70783,120.5393,"{""類別"":""鎮西國小"",""里別"":""中和里"",""防空疏散避難設施地址"":""雲林縣斗六市中和里西平路3號"",""可容納人數"":""1885.0""}"
23.707611,120.547591,"{""類別"":""公寓"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里成功路259號"",""可容納人數"":""800.0""}"
23.708497,120.547289,"{""類別"":""公寓"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里中華路222號"",""可容納人數"":""350.0""}"
23.707815,120.54649,"{""類別"":""公寓"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里永樂街138巷8號"",""可容納人數"":""129.0""}"
23.706999,120.545012,"{""類別"":""公寓"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里城頂街22號"",""可容納人數"":""309.0""}"
23.707502,120.545264,"{""類別"":""公寓"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里成功路102號"",""可容納人數"":""242.0""}"
23.708555,120.5442,"{""類別"":""公寓"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里中華路100號"",""可容納人數"":""468.0""}"
23.707218,120.547006,"{""類別"":""斗六家商(忠孝樓)"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里成功路120號"",""可容納人數"":""348.0""}"
23.707218,120.547006,"{""類別"":""斗六家商(仁愛樓)"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里成功路120號"",""可容納人數"":""102.0""}"
23.707218,120.547006,"{""類別"":""斗六家商(信義樓)"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里成功路120號"",""可容納人數"":""108.0""}"
23.707218,120.547006,"{""類別"":""斗六家商大禮堂"",""里別"":""仁愛里"",""防空疏散避難設施地址"":""雲林縣斗六市仁愛里成功路120號"",""可容納人數"":""2448.0""}"
23.702446,120.543126,"{""類別"":""大樓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里6鄰凱旋街56號"",""可容納人數"":""1824.0""}"
23.702248,120.544296,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里1鄰莊敬路347巷30弄11號"",""可容納人數"":""6880.0""}"
23.706465,120.545184,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里11鄰中正路137巷22號"",""可容納人數"":""162.0""}"
23.705117,120.544117,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里15鄰中正路217巷19弄2號"",""可容納人數"":""309.0""}"
23.706461,120.545145,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里12鄰中正路137巷20號"",""可容納人數"":""198.0""}"
23.704297,120.54724,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里17鄰平等街30至36號"",""可容納人數"":""540.0""}"
23.704293,120.544659,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里18鄰中正路217巷37號"",""可容納人數"":""134.0""}"
23.706858,120.545489,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里城頂街11號"",""可容納人數"":""2137.0""}"
23.704107,120.547512,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里17鄰平等街19至33號"",""可容納人數"":""1264.0""}"
23.70384,120.547768,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里16鄰莊敬路216號"",""可容納人數"":""1974.0""}"
23.703354,120.544434,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里中正路212號"",""可容納人數"":""238.0""}"
23.705285,120.544625,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里中正路173號"",""可容納人數"":""1737.0""}"
23.705265,120.544094,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里10鄰中正路21巷52-60號"",""可容納人數"":""1001.0""}"
23.704709,120.544428,"{""類別"":""公寓"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里林北街1號"",""可容納人數"":""1754.0""}"
23.703133,120.545625,"{""類別"":""成大醫院"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里1鄰莊敬路345號"",""可容納人數"":""5480.0""}"
23.702876,120.548264,"{""類別"":""雲林國小"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里9鄰莊敬路111號"",""可容納人數"":""1606.0""}"
23.703133,120.545625,"{""類別"":""成大醫院"",""里別"":""公正里"",""防空疏散避難設施地址"":""雲林縣斗六市公正里莊敬路345號"",""可容納人數"":""5480.0""}"
23.713885,120.540831,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里上海路206號長春路22至26號"",""可容納人數"":""1008.0""}"
23.714427,120.541383,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里上海路243至251號、西安街21至23號"",""可容納人數"":""893.0""}"
23.714576,120.540242,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里南京路373至377號、長春路48至50號"",""可容納人數"":""765.0""}"
23.713284,120.541415,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里漢口路216號"",""可容納人數"":""308.0""}"
23.713293,120.541026,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里漢口路199號"",""可容納人數"":""266.0""}"
23.713723,120.540244,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里上海路217號"",""可容納人數"":""484.0""}"
23.714713,120.542617,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里上海路260巷1-3號"",""可容納人數"":""1702.0""}"
23.714447,120.542936,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里鎮北路105號"",""可容納人數"":""1088.0""}"
23.714233,120.541788,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里西安街36至42號"",""可容納人數"":""563.0""}"
23.712782,120.540612,"{""類別"":""公寓"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里漢口路196號"",""可容納人數"":""382.0""}"
23.715199,120.537859,"{""類別"":""公誠國小(忠孝樓)"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里北平路95號"",""可容納人數"":""429.0""}"
23.716553,120.541144,"{""類別"":""承龍幼稚園"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里北平路177號"",""可容納人數"":""678.0""}"
23.715199,120.537859,"{""類別"":""公誠國小(育英樓)"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里北平路95號"",""可容納人數"":""920.0""}"
23.715199,120.537859,"{""類別"":""公誠國小(信義樓)"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里北平路95號"",""可容納人數"":""1225.0""}"
23.714058,120.541139,"{""類別"":""大山電纜"",""里別"":""公誠里"",""防空疏散避難設施地址"":""雲林縣斗六市公誠里上海路222號之1"",""可容納人數"":""566.0""}"
23.707723,120.542237,"{""類別"":""公寓"",""里別"":""太平里"",""防空疏散避難設施地址"":""雲林縣斗六市太平里成功路42巷14號"",""可容納人數"":""222.0""}"
23.707367,120.541933,"{""類別"":""公寓"",""里別"":""太平里"",""防空疏散避難設施地址"":""雲林縣斗六市太平里城頂街90號"",""可容納人數"":""122.0""}"
23.706392,120.543713,"{""類別"":""公寓"",""里別"":""太平里"",""防空疏散避難設施地址"":""雲林縣斗六市太平里城頂街47號"",""可容納人數"":""316.0""}"
23.707592,120.543633,"{""類別"":""公寓"",""里別"":""太平里"",""防空疏散避難設施地址"":""雲林縣斗六市太平里成功路46-1號"",""可容納人數"":""180.0""}"
