latitude,longitude,properties
24.312207,120.824783,"{""電腦編號"":""HOA00001"",""類別"":""卓蘭國小"",""村里"":""新厝里15鄰"",""地址"":""苗栗縣卓蘭鎮新厝里15鄰中山路125號"",""地下層數"":""1.0"",""容量"":""554.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.311927,120.826254,"{""電腦編號"":""HOA00002"",""類別"":""公寓"",""村里"":""中街里6鄰"",""地址"":""苗栗縣卓蘭鎮中街里6鄰中山路101號"",""地下層數"":""1.0"",""容量"":""82.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.320159,120.823848,"{""電腦編號"":""HOA00003"",""類別"":""公寓"",""村里"":""新厝里1鄰"",""地址"":""苗栗縣卓蘭鎮新厝里新厝路7之6號"",""地下層數"":""1.0"",""容量"":""12.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.313468,120.827111,"{""電腦編號"":""HOA00004"",""類別"":""培德幼稚園"",""村里"":""中街里10鄰"",""地址"":""苗栗縣卓蘭鎮中街里10鄰民族路88號"",""地下層數"":""1.0"",""容量"":""90.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.312799,120.831664,"{""電腦編號"":""HOA00005"",""類別"":""卓蘭高中"",""村里"":""老庄里18鄰"",""地址"":""苗栗縣卓蘭鎮老庄里老庄161號"",""地下層數"":""1.0"",""容量"":""800.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.312799,120.831664,"{""電腦編號"":""HOA00006"",""類別"":""卓蘭高中"",""村里"":""老庄里18鄰"",""地址"":""苗栗縣卓蘭鎮老庄里老庄161號"",""地下層數"":""1.0"",""容量"":""1022.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.311084212465,120.83442800983,"{""電腦編號"":""HOA00007"",""類別"":""昭忠廟"",""村里"":""老庄里1鄰"",""地址"":""24.311084212464674, 120.83442800982574"",""地下層數"":""1.0"",""容量"":""141.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.312048,120.826398,"{""電腦編號"":""HOA00008"",""類別"":""大樓"",""村里"":""中街里4鄰"",""地址"":""苗栗縣卓蘭鎮中街里4鄰中山路82號"",""地下層數"":""1.0"",""容量"":""729.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.312789,120.826025,"{""電腦編號"":""HOA00009"",""類別"":""大樓"",""村里"":""新厝里16鄰"",""地址"":""苗栗縣卓蘭鎮新厝里16鄰中山路108之1號"",""地下層數"":""1.0"",""容量"":""746.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
24.312799,120.831664,"{""電腦編號"":""HOA00010"",""類別"":""卓蘭高中"",""村里"":""老庄里18鄰"",""地址"":""苗栗縣卓蘭鎮老庄里老庄161號"",""地下層數"":""1.0"",""容量"":""2628.0"",""轄管所別"":""卓蘭所"",""備註"":""""}"
