latitude,longitude,properties
22.587528779599,120.32735365512,"{""類別"":""一般建築"",""電腦編號"":""FS5627"",""村里別"":""福興里"",""地址"":""高雄市鳳山區福興里五福二路136號"",""緯經度"":""22.587528779598586, 120.3273536551223"",""地下樓層數"":""1"",""可容納人數"":""19.0"",""備註"":""""}"
22.625333830674,120.36217521234,"{""類別"":""一般建築"",""電腦編號"":""FS4916"",""村里別"":""新興里"",""地址"":""高雄市鳳山區新興里光遠路171之3號"",""緯經度"":""22.62533383067409, 120.3621752123435"",""地下樓層數"":""1"",""可容納人數"":""39.0"",""備註"":""""}"
22.618085,120.355072,"{""類別"":""一般建築"",""電腦編號"":""FS5836"",""村里別"":""興仁里"",""地址"":""高雄市鳳山區興仁里五甲一路221號"",""緯經度"":""22.618085,120.355072"",""地下樓層數"":""1"",""可容納人數"":""57.0"",""備註"":""""}"
22.637429,120.364673,"{""類別"":""一般建築"",""電腦編號"":""FS6092"",""村里別"":""鎮北里"",""地址"":""高雄市鳳山區鎮北里北平路223號"",""緯經度"":""22.637429,120.364673"",""地下樓層數"":""1"",""可容納人數"":""65.0"",""備註"":""""}"
22.609902,120.342073,"{""類別"":""一般建築"",""電腦編號"":""FS3630"",""村里別"":""海洋里"",""地址"":""高雄市鳳山區海洋里海洋一路9號"",""緯經度"":""22.609902,120.342073"",""地下樓層數"":""1"",""可容納人數"":""88.0"",""備註"":""""}"
22.610261,120.342326,"{""類別"":""一般建築"",""電腦編號"":""FS4436"",""村里別"":""新甲里"",""地址"":""高雄市鳳山區新甲里新泰街51號"",""緯經度"":""22.610261,120.342326"",""地下樓層數"":""1"",""可容納人數"":""93.0"",""備註"":""""}"
22.627497,120.34929,"{""類別"":""一般建築"",""電腦編號"":""FS0531"",""村里別"":""中和里"",""地址"":""高雄市鳳山區中和里青年路1段360號"",""緯經度"":""22.627497,120.34929"",""地下樓層數"":""1"",""可容納人數"":""102.0"",""備註"":""""}"
22.612663,120.350621,"{""類別"":""一般建築"",""電腦編號"":""FS3784"",""村里別"":""國泰里"",""地址"":""高雄市鳳山區國泰里五甲一路370號"",""緯經度"":""22.612663,120.350621"",""地下樓層數"":""1"",""可容納人數"":""109.0"",""備註"":""""}"
22.640118,120.358639,"{""類別"":""一般建築"",""電腦編號"":""FS1121"",""村里別"":""文山里"",""地址"":""高雄市鳳山區文山里文東街201號"",""緯經度"":""22.640118,120.358639"",""地下樓層數"":""1"",""可容納人數"":""117.0"",""備註"":""""}"
22.610471,120.342232,"{""類別"":""一般建築"",""電腦編號"":""FS4461"",""村里別"":""新甲里"",""地址"":""高雄市鳳山區新甲里新泰街60號"",""緯經度"":""22.610471,120.342232"",""地下樓層數"":""1"",""可容納人數"":""121.0"",""備註"":""""}"
22.625291654369,120.37201676705,"{""類別"":""一般建築"",""電腦編號"":""FS3017"",""村里別"":""東門里"",""地址"":""高雄市鳳山區東門里中山東路227號"",""緯經度"":""22.625291654369427, 120.37201676705077"",""地下樓層數"":"""",""可容納人數"":""135.0"",""備註"":""""}"
22.627012,120.348162,"{""類別"":""一般建築"",""電腦編號"":""FS0542"",""村里別"":""中和里"",""地址"":""高雄市鳳山區中和里信義街303號"",""緯經度"":""22.627012,120.348162"",""地下樓層數"":""1"",""可容納人數"":""155.0"",""備註"":""""}"
22.626747,120.350671,"{""類別"":""一般建築"",""電腦編號"":""FS2871"",""村里別"":""忠義里"",""地址"":""高雄市鳳山區忠義里信義街209之3號"",""緯經度"":""22.626747,120.350671"",""地下樓層數"":""1"",""可容納人數"":""157.0"",""備註"":""""}"
22.622651,120.358001,"{""類別"":""一般建築"",""電腦編號"":""FS5784"",""村里別"":""興仁里"",""地址"":""高雄市鳳山區興仁里中山路151號"",""緯經度"":""22.622651,120.358001"",""地下樓層數"":""1"",""可容納人數"":""159.0"",""備註"":""""}"
22.625381,120.349541,"{""類別"":""一般建築"",""電腦編號"":""FS2310"",""村里別"":""協和里"",""地址"":""高雄市鳳山區協和里自由路261號"",""緯經度"":""22.625381,120.349541"",""地下樓層數"":""1"",""可容納人數"":""161.0"",""備註"":""""}"
22.639648,120.353875,"{""類別"":""一般建築"",""電腦編號"":""FS1576"",""村里別"":""文德里"",""地址"":""高雄市鳳山區文德里文德路86巷32號"",""緯經度"":""22.639648,120.353875"",""地下樓層數"":""1"",""可容納人數"":""163.0"",""備註"":""""}"
22.629892,120.345723,"{""類別"":""一般建築"",""電腦編號"":""FS2690"",""村里別"":""忠孝里"",""地址"":""高雄市鳳山區忠孝里光復路2段130號"",""緯經度"":""22.629892,120.345723"",""地下樓層數"":""1"",""可容納人數"":""164.0"",""備註"":""""}"
22.595251,120.327055,"{""類別"":""一般建築"",""電腦編號"":""FS5403"",""村里別"":""福誠里"",""地址"":""高雄市鳳山區福誠里四海街15號"",""緯經度"":""22.595251,120.327055"",""地下樓層數"":""1"",""可容納人數"":""170.0"",""備註"":""""}"
22.592034,120.326221,"{""類別"":""一般建築"",""電腦編號"":""FS5402"",""村里別"":""福誠里"",""地址"":""高雄市鳳山區福誠里五甲三路96號"",""緯經度"":""22.592034,120.326221"",""地下樓層數"":""1"",""可容納人數"":""174.0"",""備註"":""""}"
22.620363,120.35638,"{""類別"":""一般建築"",""電腦編號"":""FS5882"",""村里別"":""興仁里"",""地址"":""高雄市鳳山區興仁里五甲一路130號"",""緯經度"":""22.620363,120.35638"",""地下樓層數"":""1"",""可容納人數"":""174.0"",""備註"":""""}"
22.610347,120.342068,"{""類別"":""一般建築"",""電腦編號"":""FS4464"",""村里別"":""新甲里"",""地址"":""高雄市鳳山區新甲里新泰街57號"",""緯經度"":""22.610347,120.342068"",""地下樓層數"":""1"",""可容納人數"":""179.0"",""備註"":""""}"
22.625406,120.361642,"{""類別"":""一般建築"",""電腦編號"":""FS4954"",""村里別"":""新興里"",""地址"":""高雄市鳳山區新興里維新路155號"",""緯經度"":""22.625406,120.361642"",""地下樓層數"":""1"",""可容納人數"":""182.0"",""備註"":""""}"
