latitude,longitude,properties
23.48197,120.4563,"{""類別"":""嘉義縣議會會館"",""電腦編號"":""MNA00529"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里中山路114號"",""地下樓層數"":""1"",""可容納人數"":""344.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里中山路114號""}"
23.482759,120.46276,"{""類別"":""大樓"",""電腦編號"":""MNA0392"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里中山路12號"",""地下樓層數"":""1"",""可容納人數"":""202.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里中山路12號""}"
23.48186,120.45549,"{""類別"":""大樓"",""電腦編號"":""MNA00523"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里中山路142號"",""地下樓層數"":""1"",""可容納人數"":""16.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里中山路142號""}"
23.481729,120.45422,"{""類別"":""大樓"",""電腦編號"":""MNA00528"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里中山路146.148號"",""地下樓層數"":""1"",""可容納人數"":""377.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里中山路146.148號""}"
23.481729,120.45422,"{""類別"":""嘉義市政府稅務局"",""電腦編號"":""MNA00520"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里中山路154號"",""地下樓層數"":""1"",""可容納人數"":""316.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里中山路154號""}"
23.48271,120.46265,"{""類別"":""大樓"",""電腦編號"":""MNA0390"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里中山路18號"",""地下樓層數"":""1"",""可容納人數"":""52.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里中山路18號""}"
23.48227,120.45818,"{""類別"":""行政執行處嘉義分署"",""電腦編號"":""MNA0379"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里中山路94號"",""地下樓層數"":""1"",""可容納人數"":""176.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里中山路94號""}"
23.48222,120.4579,"{""類別"":""行政執行處嘉義分署"",""電腦編號"":""MNA0378"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里中山路96號"",""地下樓層數"":""1"",""可容納人數"":""360.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里中山路96號""}"
23.48338,120.45987,"{""類別"":""公寓"",""電腦編號"":""MNA0348"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民國路240號"",""地下樓層數"":""1"",""可容納人數"":""2605.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民國路240號""}"
23.48269,120.459779,"{""類別"":""大樓"",""電腦編號"":""MNA0349"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民國路231號"",""地下樓層數"":""1"",""可容納人數"":""38.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民國路231號""}"
23.48273,120.45977,"{""類別"":""大樓"",""電腦編號"":""MNA0374"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民國路233號"",""地下樓層數"":""1"",""可容納人數"":""24.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民國路233號""}"
23.484634,120.459472,"{""類別"":""大樓"",""電腦編號"":""MNA00572"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民國路273號"",""地下樓層數"":""1"",""可容納人數"":""53.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民國路273號""}"
23.48325,120.4565,"{""類別"":""大樓"",""電腦編號"":""MNA00526"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路255號"",""地下樓層數"":""1"",""可容納人數"":""466.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路255號""}"
23.483219,120.45589,"{""類別"":""大樓"",""電腦編號"":""MNA00522"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路275號"",""地下樓層數"":""1"",""可容納人數"":""49.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路275號""}"
23.48309,120.45524,"{""類別"":""自來水公司"",""電腦編號"":""MNA00524"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路293號"",""地下樓層數"":""1"",""可容納人數"":""620.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路293號""}"
23.48413,120.462329,"{""類別"":""大樓"",""電腦編號"":""MNA00574"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路52號"",""地下樓層數"":""1"",""可容納人數"":""154.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路52號""}"
23.484069,120.46305,"{""類別"":""大樓"",""電腦編號"":""MNA0382"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路55號"",""地下樓層數"":""1"",""可容納人數"":""72.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路55號""}"
23.484179,120.461479,"{""類別"":""聖馬爾定醫院"",""電腦編號"":""MNA00569"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路60號"",""地下樓層數"":""1"",""可容納人數"":""80.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路60號""}"
23.48392,120.461789,"{""類別"":""大樓"",""電腦編號"":""MNA0394"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路87號"",""地下樓層數"":""1"",""可容納人數"":""34.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路87號""}"
23.483419,120.46164,"{""類別"":""大樓"",""電腦編號"":""MNA0383"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路89-10號"",""地下樓層數"":""1"",""可容納人數"":""56.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路89-10號""}"
23.48355,120.46153,"{""類別"":""大樓"",""電腦編號"":""MNA0384"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路89-17號"",""地下樓層數"":""1"",""可容納人數"":""32.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路89-17號""}"
23.48358,120.461519,"{""類別"":""大樓"",""電腦編號"":""MNA0396"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路89-18號"",""地下樓層數"":""1"",""可容納人數"":""32.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路89-18號""}"
23.48364,120.46153,"{""類別"":""大樓"",""電腦編號"":""MNA0385"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路89-20號"",""地下樓層數"":""1"",""可容納人數"":""32.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路89-20號""}"
23.48346,120.46164,"{""類別"":""大樓"",""電腦編號"":""MNA0386"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路89-9號"",""地下樓層數"":""1"",""可容納人數"":""57.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路89-9號""}"
23.48391,120.46173,"{""類別"":""一般住宅"",""電腦編號"":""MNA0395"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路89號"",""地下樓層數"":""1"",""可容納人數"":""276.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路89號""}"
23.483779,120.45947,"{""類別"":""大樓"",""電腦編號"":""MNA00571"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路90號"",""地下樓層數"":""1"",""可容納人數"":""108.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路90號""}"
23.483763,120.459312,"{""類別"":""大樓"",""電腦編號"":""MNA00575"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路92之2號"",""地下樓層數"":""1"",""可容納人數"":""149.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路92之2號""}"
23.483771,120.459284,"{""類別"":""大樓"",""電腦編號"":""MNA00573"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里民權路92之3號"",""地下樓層數"":""1"",""可容納人數"":""196.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里民權路92之3號""}"
23.48311,120.457939,"{""類別"":""嘉義地方法院宿舍"",""電腦編號"":""MNA0376"",""村里別"":""中山里"",""地址"":""嘉義市東區中山里安樂街116巷12號"",""地下樓層數"":""1"",""可容納人數"":""576.0"",""備註"":"""",""placemark_address"":""嘉義市東區中山里安樂街116巷12號""}"
