latitude,longitude,properties
22.564554,120.348232,"{""電腦編號"":""XG0764"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里13鄰其美街89號"",""地下樓層"":""1"",""可容納人數"":""59"",""轄管分局"":""小港分局""}"
22.565079,120.348376,"{""電腦編號"":""XG0768"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里13鄰其美街110之1號"",""地下樓層"":""1"",""可容納人數"":""52"",""轄管分局"":""小港分局""}"
22.563727,120.351057,"{""電腦編號"":""XG0883"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里22鄰立群路50號"",""地下樓層"":""1"",""可容納人數"":""187"",""轄管分局"":""小港分局""}"
22.563642,120.347984,"{""電腦編號"":""XG1114"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里17鄰大業北路312號"",""地下樓層"":""1"",""可容納人數"":""189"",""轄管分局"":""小港分局""}"
22.565194,120.352099,"{""電腦編號"":""XG1129"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里21鄰漢民路188巷1弄26號"",""地下樓層"":""1"",""可容納人數"":""53"",""轄管分局"":""小港分局""}"
22.564426,120.352211,"{""電腦編號"":""XG1326"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里22鄰漢民路188巷2弄8號"",""地下樓層"":""1"",""可容納人數"":""85"",""轄管分局"":""小港分局""}"
22.565422,120.352571,"{""電腦編號"":""XG1329"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里16鄰漢民路236巷27號"",""地下樓層"":""1"",""可容納人數"":""103"",""轄管分局"":""小港分局""}"
22.565566,120.352472,"{""電腦編號"":""XG1373"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里16鄰漢民路236巷17號"",""地下樓層"":""1"",""可容納人數"":""60"",""轄管分局"":""小港分局""}"
22.564997,120.352604,"{""電腦編號"":""XG1550"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里21鄰漢民路188巷2弄45號"",""地下樓層"":""1"",""可容納人數"":""79"",""轄管分局"":""小港分局""}"
22.565085,120.352017,"{""電腦編號"":""XG1552"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里21鄰漢民路188巷1弄20號"",""地下樓層"":""1"",""可容納人數"":""34"",""轄管分局"":""小港分局""}"
22.563714,120.347928,"{""電腦編號"":""XG1767"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里19鄰大業北路316號"",""地下樓層"":""1"",""可容納人數"":""29"",""轄管分局"":""小港分局""}"
22.565346,120.347365,"{""電腦編號"":""XG2015"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里8鄰二苓路265號"",""地下樓層"":""1"",""可容納人數"":""184"",""轄管分局"":""小港分局""}"
22.564616,120.351709,"{""電腦編號"":""XG2123"",""建築物名稱"":""公寓"",""鄉鎮市區"":""小港區"",""村里別"":""二苓里"",""地址"":""高雄市小港區二苓里22鄰漢民路188巷10號"",""地下樓層"":""1"",""可容納人數"":""48"",""轄管分局"":""小港分局""}"
