latitude,longitude,properties
23.74141,119.614048,"{""類別"":""大樓"",""電腦編號"":""UOAO003"",""村里別"":""吉貝村"",""地址"":""澎湖縣白沙鄉吉貝村8號之7"",""地下樓層數"":""1.0"",""可容納人數"":""144.0"",""備註"":"""",""placemark_address"":""澎湖縣白沙鄉吉貝村8號之7""}"
23.668305,119.597707,"{""類別"":""學校"",""電腦編號"":""UOAO0018"",""村里別"":""赤崁村"",""地址"":""澎湖縣白沙鄉赤崁村294號"",""地下樓層數"":""1.0"",""可容納人數"":""118.0"",""備註"":"""",""placemark_address"":""澎湖縣白沙鄉赤崁村294號""}"
23.666384,119.598078,"{""類別"":""學校"",""電腦編號"":""UOAO0017"",""村里別"":""赤崁村"",""地址"":""澎湖縣白沙鄉赤崁村370號"",""地下樓層數"":""1.0"",""可容納人數"":""301.0"",""備註"":""*無障礙避難"",""placemark_address"":""澎湖縣白沙鄉赤崁村370號""}"
23.567848427676,119.48103404342,"{""類別"":""學校"",""電腦編號"":""UOAO0016"",""村里別"":""外垵村"",""地址"":""澎湖縣西嶼鄉外垵村29號之3"",""地下樓層數"":""1.0"",""可容納人數"":""266.0"",""備註"":"""",""placemark_address"":""""}"
23.599734102606,119.5051109891,"{""類別"":""宮廟"",""電腦編號"":""UOAO0022"",""村里別"":""池西村"",""地址"":""澎湖縣西嶼鄉池西村161號；*無障礙避難"",""地下樓層數"":""1.0"",""可容納人數"":""104.0"",""備註"":"""",""placemark_address"":""23.599734102605634, 119.50511098909594""}"
23.602700067472,119.51065639662,"{""類別"":""金融機構"",""電腦編號"":""UOAO0020"",""村里別"":""池東村"",""地址"":""澎湖縣西嶼鄉池東村1號"",""地下樓層數"":""1.0"",""可容納人數"":""229.0"",""備註"":"""",""placemark_address"":""23.60270006747199, 119.51065639662205""}"
23.599663945806,119.51132708206,"{""類別"":""中華電信局"",""電腦編號"":""UOAO0021"",""村里別"":""池東村"",""地址"":""澎湖縣西嶼鄉池東村211號"",""地下樓層數"":""1.0"",""可容納人數"":""112.0"",""備註"":"""",""placemark_address"":""23.599663945806377, 119.51132708206313""}"
23.599627776369,119.51145902646,"{""類別"":""中華電信局"",""電腦編號"":""UOAO0019"",""村里別"":""池東村"",""地址"":""澎湖縣西嶼鄉池東村211號之1"",""地下樓層數"":""1.0"",""可容納人數"":""146.0"",""備註"":"""",""placemark_address"":""23.59962777636935, 119.51145902645922""}"
23.632332,119.522165,"{""類別"":""宮廟"",""電腦編號"":""UOAO0013"",""村里別"":""竹灣村"",""地址"":""澎湖縣西嶼鄉竹灣村75號"",""地下樓層數"":""1.0"",""可容納人數"":""200.0"",""備註"":"""",""placemark_address"":""澎湖縣西嶼鄉竹灣村75號""}"
23.515177,119.591241,"{""類別"":""旅宿業"",""電腦編號"":""UNA00598"",""村里別"":""山水里"",""地址"":""澎湖縣馬公市山水里110之6號"",""地下樓層數"":""1.0"",""可容納人數"":""1239.0"",""備註"":"""",""placemark_address"":""澎湖縣馬公市山水里110之6號""}"
23.564532,119.56514,"{""類別"":""大樓"",""電腦編號"":""UNA00380"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里中正路25號"",""地下樓層數"":""1.0"",""可容納人數"":""78.0"",""備註"":"""",""placemark_address"":""澎湖縣馬公市中央里中正路25號""}"
23.564596,119.56516,"{""類別"":""大樓"",""電腦編號"":""UNA00377"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里中正路27號"",""地下樓層數"":""1.0"",""可容納人數"":""90.0"",""備註"":"""",""placemark_address"":""澎湖縣馬公市中央里中正路27號""}"
23.564272247445,119.56476173362,"{""類別"":""大樓"",""電腦編號"":""UNA00379"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里中正路3巷1號"",""地下樓層數"":""1.0"",""可容納人數"":""74.0"",""備註"":"""",""placemark_address"":""23.56427224744538, 119.56476173361935""}"
23.564301749987,119.56477246245,"{""類別"":""大樓"",""電腦編號"":""UNA00386"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里正義街48號"",""地下樓層數"":""1.0"",""可容納人數"":""85.0"",""備註"":"""",""placemark_address"":""""}"
23.565532,119.564719,"{""類別"":""大樓"",""電腦編號"":""UNA00383"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里惠民一路12號"",""地下樓層數"":""1.0"",""可容納人數"":""93.0"",""備註"":"""",""placemark_address"":""澎湖縣馬公市中央里惠民一路12號""}"
23.565458,119.564573,"{""類別"":""大樓"",""電腦編號"":""UNA00384"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里惠民一路13號"",""地下樓層數"":""1.0"",""可容納人數"":""50.0"",""備註"":"""",""placemark_address"":""澎湖縣馬公市中央里惠民一路13號""}"
23.564869,119.564432,"{""類別"":""大樓"",""電腦編號"":""UNA00381"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里惠民路73號"",""地下樓層數"":""1.0"",""可容納人數"":""50.0"",""備註"":"""",""placemark_address"":""澎湖縣馬公市中央里惠民路73號""}"
23.564882,119.564359,"{""類別"":""大樓"",""電腦編號"":""UNA00376"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里惠民路75號 "",""地下樓層數"":""1.0"",""可容納人數"":""50.0"",""備註"":"""",""placemark_address"":""澎湖縣馬公市中央里惠民路75號""}"
23.56398,119.564702,"{""類別"":""大樓"",""電腦編號"":""UNA00379"",""村里別"":""中央里"",""地址"":""澎湖縣馬公市中央里惠安路17號"",""地下樓層數"":""1.0"",""可容納人數"":""230.0"",""備註"":"""",""placemark_address"":""澎湖縣馬公市中央里惠安路17號""}"
23.569341,119.566218,"{""類別"":""衛生局"",""電腦編號"":""UNA00512"",""村里別"":""中興里"",""地址"":""澎湖縣馬公市中興里中正路115號"",""地下樓層數"":""1.0"",""可容納人數"":""420.0"",""備註"":""*無障礙避難"",""placemark_address"":""澎湖縣馬公市中興里中正路115號""}"
23.569206,119.566721,"{""類別"":""縣議會"",""電腦編號"":""UNA00524"",""村里別"":""中興里"",""地址"":""澎湖縣馬公市中興里中正路76號 "",""地下樓層數"":""1.0"",""可容納人數"":""200.0"",""備註"":""*無障礙避難"",""placemark_address"":""澎湖縣馬公市中興里中正路76號""}"
