latitude,longitude,properties
24.7807,121.0041,"{""電腦編號"":""C1"",""村里別"":""科園里"",""地址"":""新竹科學園區新安路3-1號"",""緯度"":""24.7807"",""經度"":""121.0041"",""地下樓層數"":""1.0"",""可容納人數"":""123.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.78069,121.00413,"{""電腦編號"":""C2"",""村里別"":""科園里"",""地址"":""新竹科學園區新安路3號"",""緯度"":""24.78069"",""經度"":""121.00413"",""地下樓層數"":""1.0"",""可容納人數"":""136.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.78244,121.00602,"{""電腦編號"":""C3"",""村里別"":""科園里"",""地址"":""新竹科學園區新安路2號"",""緯度"":""24.78244"",""經度"":""121.00602"",""地下樓層數"":""1.0"",""可容納人數"":""562.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.78241,121.00603,"{""電腦編號"":""C4"",""村里別"":""科園里"",""地址"":""新竹科學園區新安路2-1號"",""緯度"":""24.78241"",""經度"":""121.00603"",""地下樓層數"":""1.0"",""可容納人數"":""1522.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.78023,121.00474,"{""電腦編號"":""C5"",""村里別"":""科園里"",""地址"":""新竹科學園區工業東二路2-1號"",""緯度"":""24.78023"",""經度"":""121.00474"",""地下樓層數"":""1.0"",""可容納人數"":""151.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.77539,121.01519,"{""電腦編號"":""C6"",""村里別"":""科園里"",""地址"":""新竹科學園區園區一路8號"",""緯度"":""24.77539"",""經度"":""121.01519"",""地下樓層數"":""1.0"",""可容納人數"":""2914.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.77486,121.00568,"{""電腦編號"":""C24"",""村里別"":""雙溪村"",""地址"":""新竹科學園區工業東十路18號"",""緯度"":""24.77486"",""經度"":""121.00568"",""地下樓層數"":""1.0"",""可容納人數"":""108.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.7805,120.99502,"{""電腦編號"":""C28"",""村里別"":""雙溪村"",""地址"":""新竹科學園區創新二路2號"",""緯度"":""24.7805"",""經度"":""120.99502"",""地下樓層數"":""1.0"",""可容納人數"":""1489.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.77724,120.98695,"{""電腦編號"":""C48"",""村里別"":""雙溪村"",""地址"":""新竹科學園區研新一路2號"",""緯度"":""24.77724"",""經度"":""120.98695"",""地下樓層數"":""1.0"",""可容納人數"":""2292.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.77724,120.98695,"{""電腦編號"":""C49"",""村里別"":""雙溪村"",""地址"":""新竹科學園區研新一路2號"",""緯度"":""24.77724"",""經度"":""120.98695"",""地下樓層數"":""1.0"",""可容納人數"":""2417.0"",""轄管分局"":""保二三大一中"",""備註"":""竹科""}"
24.77403,120.99779,"{""電腦編號"":""C7"",""村里別"":""雙溪村"",""地址"":""新竹科學園區園區三路121號"",""緯度"":""24.77403"",""經度"":""120.99779"",""地下樓層數"":""1.0"",""可容納人數"":""5255.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77532,120.99816,"{""電腦編號"":""C8"",""村里別"":""雙溪村"",""地址"":""新竹科學園區創新一路11號"",""緯度"":""24.77532"",""經度"":""120.99816"",""地下樓層數"":""3.0"",""可容納人數"":""1770.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77372,121.0008,"{""電腦編號"":""C9"",""村里別"":""雙溪村"",""地址"":""新竹科學園區創新一路3號"",""緯度"":""24.77372"",""經度"":""121.0008"",""地下樓層數"":""1.0"",""可容納人數"":""1178.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77421,120.9999,"{""電腦編號"":""C10"",""村里別"":""雙溪村"",""地址"":""新竹科學園區創新一路5號"",""緯度"":""24.77421"",""經度"":""120.9999"",""地下樓層數"":""1.0"",""可容納人數"":""2979.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77222,121.00857,"{""電腦編號"":""C11"",""村里別"":""雙溪村"",""地址"":""新竹科學園區工業東九路3-7號"",""緯度"":""24.77222"",""經度"":""121.00857"",""地下樓層數"":""1.0"",""可容納人數"":""2040.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77836,120.99482,"{""電腦編號"":""C12"",""村里別"":""雙溪村"",""地址"":""新竹科學園區創新一路19-1號"",""緯度"":""24.77836"",""經度"":""120.99482"",""地下樓層數"":""2.0"",""可容納人數"":""5036.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77644,121.00202,"{""電腦編號"":""C13"",""村里別"":""雙溪村"",""地址"":""新竹科學園區研發一路1號"",""緯度"":""24.77644"",""經度"":""121.00202"",""地下樓層數"":""2.0"",""可容納人數"":""4504.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77393,121.00041,"{""電腦編號"":""C14"",""村里別"":""雙溪村"",""地址"":""新竹科學園區創新一路5-1號"",""緯度"":""24.77393"",""經度"":""121.00041"",""地下樓層數"":""2.0"",""可容納人數"":""1944.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77538,121.00247,"{""電腦編號"":""C15"",""村里別"":""雙溪村"",""地址"":""新竹科學園區研發一路8號"",""緯度"":""24.77538"",""經度"":""121.00247"",""地下樓層數"":""2.0"",""可容納人數"":""2972.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77518,121.00024,"{""電腦編號"":""C16"",""村里別"":""雙溪村"",""地址"":""新竹科學園區研發二路2號"",""緯度"":""24.77518"",""經度"":""121.00024"",""地下樓層數"":""3.0"",""可容納人數"":""3498.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77729,120.99566,"{""電腦編號"":""C17"",""村里別"":""雙溪村"",""地址"":""新竹科學園區創新一路17號"",""緯度"":""24.77729"",""經度"":""120.99566"",""地下樓層數"":""1.0"",""可容納人數"":""309.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77533,121.00249,"{""電腦編號"":""C18"",""村里別"":""雙溪村"",""地址"":""新竹科學園區研發一路8號"",""緯度"":""24.77533"",""經度"":""121.00249"",""地下樓層數"":""1.0"",""可容納人數"":""521.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77584,121.00002,"{""電腦編號"":""C19"",""村里別"":""雙溪村"",""地址"":""新竹科學園區研發二路1號"",""緯度"":""24.77584"",""經度"":""121.00002"",""地下樓層數"":""1.0"",""可容納人數"":""752.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
24.77552,120.99945,"{""電腦編號"":""C20"",""村里別"":""雙溪村"",""地址"":""新竹科學園區創新一路6號"",""緯度"":""24.77552"",""經度"":""120.99945"",""地下樓層數"":""1.0"",""可容納人數"":""190.0"",""轄管分局"":""保安警察第二總隊三大一中"",""備註"":""竹科""}"
