電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
WNA02862,誠安里,臺北市大安區復興南路一段60巷8號,"25.036722,121.54567",1,74.0,大安分局,
WNA04522,誠安里,臺北市大安區安東街35巷17號,"25.044221,121.543079",1,609.0,大安分局,
WNA00889,誠安里,臺北市大安區安東街40巷1號,"25.044091,121.542156",1,72.0,大安分局,
WNA00890,誠安里,臺北市大安區安東街40巷17號,"25.044169,121.541511",1,184.0,大安分局,
WNA00891,誠安里,臺北市大安區安東街40巷3號,"25.044101,121.542094",1,234.0,大安分局,
WNA00892,誠安里,臺北市大安區安東街40巷9號,"25.044167,121.541754",1,132.0,大安分局,
WNA01521,誠安里,臺北市大安區忠孝東路三段251巷14弄6號,"25.043865,121.541372",2,261.0,大安分局,
WNA00509,福住里,臺北市大安區永康街13巷12號,"25.032686,121.530922",1,100.0,大安分局,
WNA00510,福住里,臺北市大安區永康街13巷19號,"25.032819,121.531195",1,119.0,大安分局,
WNA00583,福住里,臺北市大安區永康街7巷12號,"25.033054,121.531118",1,108.0,大安分局,
WNA00584,福住里,臺北市大安區永康街7巷16號,"25.033066,121.531388",1,120.0,大安分局,
WNA01961,福住里,臺北市大安區信義路二段208號,"25.033446,121.530722",1,694.0,大安分局,
WNA01963,福住里,臺北市大安區信義路二段222號,"25.033435,121.531334",1,275.0,大安分局,
WNA01964,福住里,臺北市大安區信義路二段226號,"25.033427,121.531527",1,167.0,大安分局,
WNA01965,福住里,臺北市大安區信義路二段230號,"25.033429,121.531895",2,2629.0,大安分局,
WNA01980,福住里,臺北市大安區信義路二段198巷5-3號,"25.032993,121.530523",1,360.0,大安分局,
WNA01982,福住里,臺北市大安區信義路二段198巷7-3號,"25.032665,121.530682",1,214.0,大安分局,
WNA03482,福住里,臺北市大安區新生南路二段2號,"25.033287,121.532511",1,572.0,大安分局,
WNA03483,福住里,臺北市大安區新生南路二段2號,"25.033287,121.532511",2,1425.0,大安分局,
WNA04384,福住里,臺北市大安區永康街13巷14號,"25.032692,121.531062",1,320.0,大安分局,
WNA04551,福住里,臺北市大安區永康街7巷8號,"25.033071,121.53075",1,418.0,大安分局,
WNA04689,福住里,臺北市大安區永康街7巷19號,"25.033194,121.531291",1,1189.0,大安分局,
WNA04731,福住里,臺北市大安區信義路二段228巷7號,"25.03303,121.531854",1,132.0,大安分局,
WNA04950,福住里,臺北市大安區信義路二段202號,"25.033448,121.53049",2,1021.0,大安分局,
WNA00526,福住里,臺北市大安區永康街23巷23號,"25.03207,121.531367",1,74.0,大安分局,
WNA00527,福住里,臺北市大安區永康街23巷36號,"25.03197,121.531947",1,109.0,大安分局,
WNA00528,福住里,臺北市大安區永康街23巷37號,"25.032101,121.532086",1,556.0,大安分局,
WNA00529,福住里,臺北市大安區永康街23巷42號,"25.032028,121.532381",1,334.0,大安分局,
WNA00530,福住里,臺北市大安區永康街23巷53號,"25.03216,121.532613",1,101.0,大安分局,
WNA00601,福住里,臺北市大安區永康街23巷45弄05號,"25.032425,121.532286",1,158.0,大安分局,
WNA01985,福住里,臺北市大安區信義路二段228巷21號,"25.031908,121.531719",1,132.0,大安分局,
WNA03484,福住里,臺北市大安區新生南路二段20號,"25.032381,121.532796",1,341.0,大安分局,
WNA03485,福住里,臺北市大安區新生南路二段26號,"25.032039,121.532857",1,536.0,大安分局,
WNA03491,福住里,臺北市大安區新生南路二段8號,"25.033034,121.532533",1,1420.0,大安分局,
WNA03493,福住里,臺北市大安區新生南路二段16巷10號,"25.032589,121.532031",1,232.0,大安分局,
WNA03494,福住里,臺北市大安區新生南路二段16巷12號,"25.032579,121.53191",1,82.0,大安分局,
WNA03495,福住里,臺北市大安區新生南路二段16巷8號,"25.032581,121.532149",1,88.0,大安分局,
WNA04465,福住里,臺北市大安區信義路二段228巷13號,"25.032464,121.531732",1,242.0,大安分局,
WNA04561,福住里,臺北市大安區新生南路二段18號,"25.032506,121.532771",2,614.0,大安分局,
WNA04660,福住里,臺北市大安區永康街23巷24號,"25.031941,121.531234",1,744.0,大安分局,
WNA04674,福住里,臺北市大安區新生南路二段16巷2號,"25.032585,121.532456",1,170.0,大安分局,
WNA04711,福住里,臺北市大安區永康街23巷20號,"25.031943,121.530924",1,149.0,大安分局,
WNA04816,福住里,臺北市大安區新生南路二段20號,"25.032381,121.532796",1,1122.0,大安分局,
WNA04933,福住里,臺北市大安區新生南路二段16巷10號,"25.032589,121.532031",1、2,236.0,大安分局,
WNA00536,福住里,臺北市大安區永康街31巷16號,"25.03139,121.530197",1,100.0,大安分局,
WNA00538,福住里,臺北市大安區永康街31巷25號,"25.031763,121.531383",1,101.0,大安分局,
WNA00539,福住里,臺北市大安區永康街31巷08號,"25.031288,121.529793",1,64.0,大安分局,
WNA00540,福住里,臺北市大安區永康街31巷12弄1號,"25.03114,121.530009",1,74.0,大安分局,
WNA00542,福住里,臺北市大安區永康街37巷22號,"25.030735,121.530445",1,86.0,大安分局,
WNA00543,福住里,臺北市大安區永康街37巷26號,"25.030797,121.530649",1,68.0,大安分局,
WNA00544,福住里,臺北市大安區永康街37巷28號,"25.030822,121.530728",1,48.0,大安分局,
WNA00545,福住里,臺北市大安區永康街37巷29號,"25.030982,121.530626",1,1209.0,大安分局,
WNA00547,福住里,臺北市大安區永康街37巷32號,"25.030887,121.530927",1,46.0,大安分局,
WNA00548,福住里,臺北市大安區永康街37巷34號,"25.030913,121.531015",1,77.0,大安分局,
WNA00555,福住里,臺北市大安區永康街41巷26號,"25.030429,121.530578",1,120.0,大安分局,
WNA00556,福住里,臺北市大安區永康街41巷28號,"25.030466,121.530664",1,97.0,大安分局,
WNA00557,福住里,臺北市大安區永康街41巷29號,"25.030581,121.530627",1,145.0,大安分局,
WNA00558,福住里,臺北市大安區永康街41巷31號,"25.030605,121.530727",1,87.0,大安分局,
WNA00559,福住里,臺北市大安區永康街41巷33號,"25.03064,121.530784",1,95.0,大安分局,
WNA00560,福住里,臺北市大安區永康街41巷34號,"25.030563,121.531037",1,320.0,大安分局,
WNA00561,福住里,臺北市大安區永康街41巷35號,"25.030659,121.5309",1,153.0,大安分局,
WNA00566,福住里,臺北市大安區永康街47巷27號,"25.030282,121.530751",1,636.0,大安分局,
WNA00568,福住里,臺北市大安區永康街47巷31號,"25.030366,121.531096",1,79.0,大安分局,
WNA00569,福住里,臺北市大安區永康街47巷33號,"25.030407,121.531203",1,86.0,大安分局,
WNA00570,福住里,臺北市大安區永康街47巷35號,"25.030456,121.531305",1,97.0,大安分局,
WNA01891,福住里,臺北市大安區金華街245-1號,"25.029866,121.530741",1,713.0,大安分局,
WNA01892,福住里,臺北市大安區金華街245-3號,"25.029878,121.530778",1,1418.0,大安分局,
WNA01987,福住里,臺北市大安區信義路二段198巷20號,"25.031547,121.530899",1,154.0,大安分局,
WNA03486,福住里,臺北市大安區新生南路二段30巷30號,"25.031012,121.530502",1,990.0,大安分局,
WNA03487,福住里,臺北市大安區新生南路二段30巷32號,"25.030994,121.530443",1,1102.0,大安分局,
WNA03496,福住里,臺北市大安區新生南路二段30巷1號,"25.03179,121.532591",1,156.0,大安分局,
WNA03497,福住里,臺北市大安區新生南路二段30巷1-3號,"25.031825,121.532731",1,129.0,大安分局,
WNA03498,福住里,臺北市大安區新生南路二段30巷13號,"25.031582,121.531591",2,1526.0,大安分局,
WNA03499,福住里,臺北市大安區新生南路二段30巷13號,"25.031582,121.531591",1,1526.0,大安分局,
WNA03500,福住里,臺北市大安區新生南路二段30巷21號,"25.03134,121.530931",1,292.0,大安分局,
WNA03501,福住里,臺北市大安區新生南路二段25,"25.032261,121.532839",1,1141.0,大安分局,
WNA03502,福住里,臺北市大安區新生南路二段30巷3號,"25.031742,121.532352",1,124.0,大安分局,
WNA03503,福住里,臺北市大安區新生南路二段30巷5號,"25.031728,121.532307",1,102.0,大安分局,
WNA03504,福住里,臺北市大安區新生南路二段30巷93號,"25.031012,121.530502",1,628.0,大安分局,
WNA04428,福住里,臺北市大安區永康街37巷24號,"25.030763,121.530555",1,116.0,大安分局,
WNA04449,福住里,臺北市大安區永康街37巷30號,"25.030854,121.530837",1,140.0,大安分局,
WNA04459,福住里,臺北市大安區金華街243巷3號,"25.030201,121.530557",1,128.0,大安分局,
WNA04460,福住里,臺北市大安區永康街41巷41號,"25.030805,121.53117",1,261.0,大安分局,
WNA04469,福住里,臺北市大安區永康街41巷36號,"25.030633,121.531166",1,240.0,大安分局,
WNA04471,福住里,臺北市大安區金華街243巷36號,"25.031269,121.529996",1,132.0,大安分局,
WNA04840,福住里,臺北市大安區永康街41巷39號,"25.030719,121.531094",1,172.0,大安分局,
WNA04845,福住里,臺北市大安區信義路二段198巷18號,"25.032108,121.530753",1,252.0,大安分局,
WNA00485,福住里,臺北市大安區永康街11-1號,"25.032792,121.529863",1,452.0,大安分局,
WNA00486,福住里,臺北市大安區永康街15號,"25.032502,121.529815",2,176.0,大安分局,
WNA00497,福住里,臺北市大安區永康街05號,"25.033235,121.529726",1,70.0,大安分局,
WNA00502,福住里,臺北市大安區永康街7號,"25.033035,121.52991",1,218.0,大安分局,
WNA00505,福住里,臺北市大安區永康街9-1號,"25.032926,121.529901",1,250.0,大安分局,
WNA00511,福住里,臺北市大安區永康街13巷07號,"25.03276,121.530226",1,106.0,大安分局,
WNA00513,福住里,臺北市大安區永康街17巷11號,"25.032333,121.530269",1,80.0,大安分局,
WNA00514,福住里,臺北市大安區永康街17巷12號,"25.032238,121.530422",1,118.0,大安分局,
WNA00515,福住里,臺北市大安區永康街17巷14號,"25.032268,121.530517",1,127.0,大安分局,
WNA00516,福住里,臺北市大安區永康街17巷16號,"25.03229,121.530651",1,98.0,大安分局,
WNA00517,福住里,臺北市大安區永康街17巷17號,"25.032387,121.530489",1,96.0,大安分局,
WNA00518,福住里,臺北市大安區永康街17巷21號,"25.032475,121.530794",1,179.0,大安分局,
WNA00519,福住里,臺北市大安區永康街17巷23號,"25.03244,121.531021",1,169.0,大安分局,
WNA00520,福住里,臺北市大安區永康街17巷28號,"25.032305,121.531471",1,178.0,大安分局,
WNA00521,福住里,臺北市大安區永康街17巷07號,"25.03228,121.530056",1,76.0,大安分局,
WNA00522,福住里,臺北市大安區永康街23巷10號,"25.031797,121.53027",1,120.0,大安分局,
WNA00523,福住里,臺北市大安區永康街23巷12號,"25.031842,121.530437",1,130.0,大安分局,
WNA00524,福住里,臺北市大安區永康街23巷16-1號,"25.031884,121.530629",1,150.0,大安分局,
WNA00525,福住里,臺北市大安區永康街23巷18號,"25.031918,121.530722",1,98.0,大安分局,
WNA00531,福住里,臺北市大安區永康街23巷6號,"25.031738,121.530024",1,189.0,大安分局,
WNA00532,福住里,臺北市大安區永康街23巷7號,"25.031931,121.530249",1,129.0,大安分局,
WNA00533,福住里,臺北市大安區永康街23巷8-1號,"25.031784,121.530188",1,97.0,大安分局,
WNA00534,福住里,臺北市大安區永康街23巷9-1號,"25.031988,121.530399",1,86.0,大安分局,
WNA00535,福住里,臺北市大安區永康街31巷15號,"25.031593,121.530429",1,165.0,大安分局,
WNA00537,福住里,臺北市大安區永康街31巷17號,"25.031606,121.530516",1,97.0,大安分局,
WNA00586,福住里,臺北市大安區永康街17巷02號,"25.032107,121.529957",1,132.0,大安分局,
WNA01979,福住里,臺北市大安區信義路二段198巷4號,"25.033235,121.530264",1,127.0,大安分局,
WNA01981,福住里,臺北市大安區信義路二段198巷6號,"25.033052,121.530331",1,182.0,大安分局,
WNA01983,福住里,臺北市大安區信義路二段198巷8-2號,"25.032814,121.530349",1,139.0,大安分局,
WNA01984,福住里,臺北市大安區信義路二段228巷12號,"25.032533,121.531637",1,141.0,大安分局,
WNA04456,福住里,臺北市大安區永康街13巷6號,"25.032626,121.530206",1,388.0,大安分局,
WNA04504,福住里,臺北市大安區永康街17巷2號,"25.032107,121.529957",1,235.0,大安分局,
WNA04520,福住里,臺北市大安區永康街17巷13號,"25.032336,121.530332",1,129.0,大安分局,
WNA00519,福住里,臺北市大安區永康街17巷23號,"25.03244,121.531021",1,480.0,大安分局,
WNA04627,福住里,臺北市大安區永康街23巷14號,"25.03186,121.53052",1,157.0,大安分局,
WNA04679,福住里,臺北市大安區永康街17巷26號,"25.032306,121.531322",1,449.0,大安分局,
WNA04885,福住里,臺北市大安區永康街17號,"25.032297,121.529869",1,271.0,大安分局,
WNA01965,福住里,臺北市大安區信義路二段230號,"25.033429,121.531895",1,2808.0,大安分局,
WNA00490,福住里,臺北市大安區福住里永康街31-6號,"25.030943,121.529681",1,318.0,大安分局,
WNA00492,福住里,臺北市大安區永康街35號,"25.030871,121.529573",1,43.0,大安分局,
WNA00496,福住里,臺北市大安區永康街49號,"25.030083,121.52959",1,64.0,大安分局,
WNA00541,福住里,臺北市大安區永康街37巷19號,"25.030774,121.530148",1,69.0,大安分局,
WNA00546,福住里,臺北市大安區永康街37巷03號,"25.030813,121.52964",1,83.0,大安分局,
WNA00549,福住里,臺北市大安區永康街41巷10號,"25.030421,121.52994",1,65.0,大安分局,
WNA00550,福住里,臺北市大安區永康街41巷14號,"25.030415,121.530135",1,66.0,大安分局,
WNA00551,福住里,臺北市大安區永康街41巷17號,"25.030487,121.530092",1,71.0,大安分局,
WNA00552,福住里,臺北市大安區永康街41巷20號,"25.030411,121.530255",1,94.0,大安分局,
WNA00553,福住里,臺北市大安區永康街41巷21號,"25.030488,121.530197",1,76.0,大安分局,
WNA00554,福住里,臺北市大安區永康街41巷23號,"25.030481,121.53025",1,127.0,大安分局,
WNA00562,福住里,臺北市大安區永康街41巷8號,"25.030411,121.529838",1,95.0,大安分局,
WNA00563,福住里,臺北市大安區永康街47巷10號,"25.030042,121.530069",1,90.0,大安分局,
WNA00564,福住里,臺北市大安區永康街47巷11號,"25.03019,121.530017",1,246.0,大安分局,
WNA00565,福住里,臺北市大安區永康街47巷12號,"25.030049,121.530192",1,305.0,大安分局,
WNA00567,福住里,臺北市大安區永康街47巷3號,"25.030214,121.529703",1,106.0,大安分局,
WNA00571,福住里,臺北市大安區永康街47巷5號,"25.030208,121.529773",1,98.0,大安分局,
WNA00572,福住里,臺北市大安區永康街47巷08號,"25.030072,121.529991",1,74.0,大安分局,
WNA01887,福住里,臺北市大安區金華街227號,"25.029841,121.529681",1,132.0,大安分局,
WNA01888,福住里,臺北市大安區金華街231號,"25.029841,121.529791",1,67.0,大安分局,
WNA01889,福住里,臺北市大安區金華街235號,"25.029836,121.529976",1,69.0,大安分局,
WNA04805,福住里,臺北市大安區永康街31之2,"25.033235,121.529726",2,348.0,大安分局,
,德安里,臺北市大安區北市大安路一段238號,"25.033840,121.545863",1,146.0,大安分局,
WNA00021,德安里,臺北市大安區臺北市大安路一段176巷12號,"25.0364745,121.544963",1,80.0,大安分局,
WNA00422,德安里,臺北市大安區北市四維路41-1號,"25.035076,121.548214",1,1296.0,大安分局,
WNA02070,德安里,臺北市大安區信義路四段117號,"25.03347,121.548374",2,721.0,大安分局,
WNA04235,德安里,臺北市大安區敦化南路一段370號,"25.033677,121.548445",1,588.0,大安分局,
WNA04352,德安里,臺北市大安區敦化南路一段314號,"25.035454,121.54846",1,466.0,大安分局,
WNA00423,德安里,臺北市大安區四維路46號,"25.03542,121.548004",2,518.0,大安分局,
WNA00471,德安里,臺北市大安區四維路52巷10號,"25.035053,121.547151",1,25.0,大安分局,
WNA00474,德安里,臺北市大安區四維路52巷8號,"25.035053,121.547315",1,94.0,大安分局,
WNA03006,德安里,臺北市大安區敦化南路一段314號,"25.035454,121.54846",1,1012.0,大安分局,
WNA04351,德安里,臺北市大安區敦化南路一段294號,"25.036242,121.548437",1,1526.0,大安分局,
WNA00424,德安里,臺北市大安區四維路78號,"25.034113,121.548022",1,177.0,大安分局,
WNA01479,德安里,臺北市大安區四維路76巷10號,"25.034206,121.547582",1,62.0,大安分局,
WNA00480,德安里,臺北市大安區四維路76巷2號,"25.034196,121.54785",1,102.0,大安分局,
WNA00481,德安里,臺北市大安區四維路76巷6號,"25.034202,121.547703",1,92.0,大安分局,
WNA00482,德安里,臺北市大安區四維路84巷2號,"25.033812,121.547694",1,266.0,大安分局,
WNA00483,德安里,臺北市大安區四維路84巷7號,"25.033933,121.547568",1,92.0,大安分局,
WNA00484,德安里,臺北市大安區四維路84巷9號,"25.033944,121.547394",1,313.0,大安分局,
WNA00117,德安里,臺北市大安區信義路四段89-1號,"25.033552,121.546552",1,352.0,大安分局,
WNA04734,德安里,臺北市大安區敦化南路一段350號,"25.034624,121.548445",1,524.0,大安分局,
WNA04500,德安里,臺北市大安區大安路一段215號,"25.034846,121.54608",1,330.0,大安分局,
WNA00472,德安里,臺北市大安區四維路52巷26號,"25.035045,121.546353",1,174.0,大安分局,
WNA00473,德安里,臺北市大安區四維路52巷6號,"25.035046,121.54747",1,90.0,大安分局,
WNA00020,德安里,臺北市大安區大安路一段247號,"25.033776,121.54609",1,677.0,大安分局,
WNA02195,德安里,臺北市大安區信義路四段99巷33號,"25.0349,121.54716",1,378.0,大安分局,
WNA00483,德安里,臺北市大安區四維路84巷7號,"25.033933,121.547568",1,92.0,大安分局,
WNA00484,德安里,臺北市大安區四維路84巷9號,"25.033944,121.547394",1,313.0,大安分局,
WNA11424,德安里,臺北市大安區四維路78號,"25.034113,121.548022",1,177.0,大安分局,
WNA00427,德安里,臺北市大安區四維路52巷16號,"25.035053,121.546716",1,97.0,大安分局,
WNA00480,德安里,臺北市大安區四維路76巷2號,"25.034196,121.54785",1,102.0,大安分局,
WNA00481,德安里,臺北市大安區四維路76巷6號,"25.034202,121.547703",1,92.0,大安分局,
WNA00482,德安里,臺北市大安區四維路84巷2號,"25.033812,121.547694",1,266.0,大安分局,
WNA00018,德安里,臺北市大安區大安路一段235號,"25.034082,121.546092",1,146.0,大安分局,
WNA00016,德安里,臺北市大安區大安路一段205號,"25.035266,121.54608",1,158.0,大安分局,
WNA00468,德安里,臺北市大安區四維路44巷28號,"25.035485,121.546364",1,53.0,大安分局,
WNA00427,德安里,臺北市大安區四維路52弄16號,"25.036259,121.548221",1,97.0,大安分局,
WNA00468,德安里,臺北市大安區四維路44巷28號,"25.035485,121.546364",1,53.0,大安分局,
WNA00016,德安里,臺北市大安區大安路一段205號,"25.035266,121.54608",1,158.0,大安分局,
WNA00026,德安里,臺北市大安區大安路一段175巷16號,"25.036366,121.546771",1,178.0,大安分局,
WNA00469,德安里,臺北市大安區四維路44巷7號,"25.035626,121.547459",1,202.0,大安分局,
WNA00470,德安里,臺北市大安區四維路44巷9號,"25.035615,121.547355",1,260.0,大安分局,
WNA00014,德安里,臺北市大安區大安路一段185號,"25.036109,121.546189",1,294.0,大安分局,
WNA01735,德安里,臺北市大安區東豐街58號,"25.035928,121.54746",1,429.0,大安分局,
WNA00466,德安里,臺北市大安區四維路44巷17號,"25.035616,121.546839",1,246.0,大安分局,
WNA00467,德安里,臺北市大安區四維路44巷25號,"25.03563,121.546288",1,53.0,大安分局,
WNA04351,德安里,臺北市大安區敦化南路一段294號,"25.036242,121.548437",1,858.0,大安分局,
WNA04522,德安里,臺北市大安區敦化南路一段280號,"25.036895,121.548409",1,846.0,大安分局,
WNA00414,德安里,臺北市大安區四維路17號,"25.036194,121.548222",1,250.0,大安分局,
WNA00415,德安里,臺北市大安區四維路18號,"25.036586,121.548073",1,250.0,大安分局,
WNA00432,德安里,臺北市大安區四維路14巷13號,"25.036868,121.54742",1,137.0,大安分局,
WNA00433,德安里,臺北市大安區四維路14巷2號,"25.036729,121.547822",1,105.0,大安分局,
WNA00434,德安里,臺北市大安區四維路14巷4號,"25.036708,121.547672",1,229.0,大安分局,
WNA00435,德安里,臺北市大安區四維路14巷5號,"25.03689,121.547707",1,424.0,大安分局,
WNA00436,德安里,臺北市大安區四維路14巷6-1號,"25.036714,121.547464",1,506.0,大安分局,
WNA00461,德安里,臺北市大安區四維路22巷11號,"25.03648,121.54756",1,238.0,大安分局,
WNA00462,德安里,臺北市大安區四維路22巷3號,"25.036463,121.547873",1,148.0,大安分局,
WNA00463,德安里,臺北市大安區四維路22巷5號,"25.036465,121.547807",1,62.0,大安分局,
WNA00464,德安里,臺北市大安區四維路22巷7號,"25.036477,121.54767",1,177.0,大安分局,
WNA00475,德安里,臺北市大安區四維路6巷22號,"25.037146,121.547554",1,45.0,大安分局,
WNA00476,德安里,臺北市大安區四維路6巷26號,"25.037148,121.547471",1,36.0,大安分局,
WNA00477,德安里,臺北市大安區四維路6巷32號,"25.037134,121.547377",1,421.0,大安分局,
WNA04380,德安里,臺北市大安區敦化南路一段294號,"25.036242,121.548437",1,349.0,大安分局,
WNA00360,德安里,臺北市大安區仁愛路四段48巷17號,"25.036704,121.547124",1,966.0,大安分局,
WNA00021,德安里,臺北市大安區大安路一段175巷12號,"25.036368,121.54666",1,88.0,大安分局,
WNA00022,德安里,臺北市大安區四維路10號,"25.03704,121.548095",1,376.0,大安分局,
WNA00023,德安里,臺北市大安區大安路一段157巷5號,"25.037306,121.54646",1,677.0,大安分局,
WNA00024,德安里,臺北市大安區大安路一段157巷6號,"25.037146,121.546469",1,274.0,大安分局,
WNA00179,德安里,臺北市大安區仁愛路四段26號,"25.037627,121.54637",1,373.0,大安分局,
WNA00187,德安里,臺北市大安區仁愛路四段30號,"25.037621,121.546564",1,373.0,大安分局,
WNA00231,德安里,臺北市大安區仁愛路四段62號,"25.037597,121.547607",1,2470.0,大安分局,
WNA00359,德安里,臺北市大安區仁愛路四段48巷14號,"25.036978,121.546989",1,400.0,大安分局,
WNA04514,德安里,臺北市大安區仁愛路四段46號,"25.03761,121.547008",1,1136.0,大安分局,
WNA00241,德安里,臺北市大安區仁愛路四段48巷62號,"25.03628,121.546989",1,129.0,大安分局,
WNA03006,德安里,臺北市大安區敦化南路一段314號,"25.035454,121.54846",1,103.0,大安分局,
WNA00480,德安里,臺北市大安區四維路76巷2號,"25.034196,121.54785",1,82.0,大安分局,
WNA00481,德安里,臺北市大安區四維路76巷6號,"25.034202,121.547703",1,72.0,大安分局,
WNA00483,德安里,臺北市大安區四維路84巷7號,"25.033933,121.547568",1,72.0,大安分局,
WNA00472,德安里,臺北市大安區四維路52巷26號,"25.035045,121.546353",1,74.0,大安分局,
WNA00473,德安里,臺北市大安區四維路52巷6號,"25.035046,121.54747",1,70.0,大安分局,
WNA00469,德安里,臺北市大安區四維路44巷7號,"25.035626,121.547459",1,98.0,大安分局,
WNA01735,德安里,臺北市大安區東豐街58號,"25.035928,121.54746",1,58.0,大安分局,
WNA00414,德安里,臺北市大安區四維路17號,"25.036194,121.548222",1,84.0,大安分局,
WNA00478,德安里,臺北市大安區四維路66巷2號,"25.034614,121.547917",2,5300.0,大安分局,
WNA02195,德安里,臺北市大安區信義路四段99巷33號,"25.0349,121.54716",1,1378.0,大安分局,
WNA04959,德安里,臺北市大安區四維路76巷12號,"25.034203,121.547349",1,577.0,大安分局,
WNA03782,黎元里,臺北市大安區樂業街182號,"25.0191,121.554035",1,564.0,大安分局,
WNA00858,黎元里,臺北市大安區安居街75巷7號號,"25.018571,121.553569",1,320.0,大安分局,
WNA01824,黎元里,臺北市大安區臥龍街195巷36號,"25.019216,121.553503",1,450.0,大安分局,
WNA01822,黎元里,臺北市大安區臥龍街195巷24號,"25.018922,121.553157",1,628.0,大安分局,
WNA01823,黎元里,臺北市大安區臥龍街195巷32號,"25.01912,121.553391",1,113.0,大安分局,
WNA01752,黎元里,臺北市大安區臥龍街207號,"25.01821,121.55319",1,118.0,大安分局,
WNA01821,黎元里,臺北市大安區臥龍街195巷21號,"25.018501,121.553039",1,228.0,大安分局,
WNA01814,黎元里,臺北市大安區臥龍街195巷10號,"25.01858,121.55278",1,46.0,大安分局,
WNA01817,黎元里,臺北市大安區臥龍街195巷12號,"25.018625,121.552881",1,1260.0,大安分局,
WNA01827,黎元里,臺北市大安區臥龍街195巷6號,"25.018388,121.552594",1,117.0,大安分局,
WNA01820,黎元里,臺北市大安區臥龍街195巷2號,"25.018104,121.552294",1,424.0,大安分局,
WNA01750,黎元里,臺北市大安區臥龍街187號,"25.017921,121.552017",1,165.0,大安分局,
WNA03780,黎元里,臺北市大安區樂業街146號,"25.020036,121.552882",1,644.0,大安分局,
WNA03781,黎元里,臺北市大安區樂業街152-154號,"25.019853,121.553094",1,1014.0,大安分局,
WNA01764,黎元里,臺北市大安區臥龍街151巷29號,"25.020033,121.55246",1,60.0,大安分局,
WNA01765,黎元里,臺北市大安區臥龍街151巷35號,"25.020218,121.552679",1,132.0,大安分局,
WNA01763,黎元里,臺北市大安區臥龍街151巷17號,"25.019811,121.552077",1,209.0,大安分局,
WNA00848,黎元里,臺北市大安區安居街108巷12號,"25.01902,121.552021",1,870.0,大安分局,
WNA01748,黎元里,臺北市大安區臥龍街153號,"25.018367,121.551045",1,149.0,大安分局,
WNA01808,黎元里,臺北市大安區臥龍街188巷2號,"25.01793,121.551073",1,285.0,大安分局,
WNA04723,黎元里,臺北市大安區臥龍街198號,"25.017965,121.551379",1、2,238.0,大安分局,
WNA01751,黎元里,臺北市大安區臥龍街190號,"25.018076,121.551122",1,192.0,大安分局,
WNA00937,黎元里,臺北市大安區辛亥路三段157巷24弄11號,"25.01773,121.550445",1,157.0,大安分局,
WNA00939,黎元里,臺北市大安區辛亥路三段157巷24弄15號,"25.017534,121.550407",1,97.0,大安分局,
WNA00940,黎元里,臺北市大安區辛亥路三段157巷24弄20號,"25.017479,121.550236",1,56.0,大安分局,
WNA00941,黎元里,臺北市大安區辛亥路三段157巷24弄23號,"25.017305,121.550349",1,104.0,大安分局,
WNA00938,黎元里,臺北市大安區辛亥路三段157巷24弄12號,"25.01773,121.550293",1,116.0,大安分局,
