類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
大樓,FMA00908,港北里,新竹市北區港北二街20號,1.0,975,
公寓,FMA00278,湳中里,新竹市北區湳中里湳中街30巷11之1號,1.0,"114 ",
公寓,FMA00279,湳中里,新竹市北區湳中里湳中街30巷11之2號,1.0,"118 ",
大樓,FMA00280,湳中里,新竹市北區湳中里湳中街30巷11之3號,1.0,"116 ",
公寓,FMA00281,湳中里,新竹市北區湳中里湳中街30巷15號,1.0,"57 ",
公寓,FMA00282,湳中里,新竹市北區湳中里湳中街30巷27號,1.0,"42 ",
公寓,FMA00283,湳中里,新竹市北區湳中里湳中街35號,1.0,"481 ",
大樓,FMA00284,湳中里,新竹市北區湳中里湳中街37號,1.0,"425 ",
大樓,FMA00285,湳中里,新竹市北區湳中里湳中街42號,1.0,"210 ",
公寓,FMA00288,湳中里,新竹市北區湳中里湳中街63之1號,1.0,"346 ",
公寓,FMA00290,湳中里,新竹市北區湳中里湳中街68巷20-22號,1.0,"117 ",
大樓,FMA00291,湳中里,新竹市北區湳中里湳中街68巷54-56號,1.0,"76 ",
公寓,FMA00292,湳中里,新竹市北區湳中里湳中街86號,1.0,"62 ",
公寓,FMA00293,湳中里,新竹市北區湳中里湳中街65巷1號,1.0,"52 ",
公寓,FMA00295,湳中里,新竹市北區湳中里湳中街9號,1.0,"481 ",
公寓,FMA00296,湳中里,新竹市北區湳中里湳中街89-91號,1.0,"69 ",
公寓,FMA00298,湳中里,新竹市北區湳中里湳中街65巷12號,1.0,"84 ",
大樓,FMA00299,湳中里,新竹市北區湳中里湳中街30巷17號,2.0,"262 ",
大樓,FMA00300,湳中里,新竹市北區湳中里武陵路171號,1.0,"3016 ",
大樓,FMA00301,湳中里,新竹市北區湳中里湳中街68巷48-52號,1.0,"105 ",
大樓,FMA00302,湳中里,新竹市北區湳中里湳中街22巷90號,2.0,"22 ",
大樓,FMA00303,湳中里,新竹市北區湳中里湳中街4-12號,1.0,"1568 ",
公寓,FMA00305,湳中里,新竹市北區湳中里湳中街65巷20號,1.0,"77 ",
公寓,FMA00306,湳中里,新竹市北區湳中里湳中街107號,1.0,"34 ",
大樓,FMA00307,湳中里,新竹市北區湳中里湳中街65巷3-5號,1.0,"136 ",
大樓,FMA00308,湳中里,新竹市北區湳中里湳中街87巷14弄57號,1.0,"74 ",
公寓,FMA00309,湳中里,新竹市北區湳中里湳中街7-17號,1.0,"348 ",
大樓,FMA00310,湳中里,新竹市北區湳中里湳中街87巷1號,1.0,"233 ",
公寓,FMA00311,湳中里,新竹市北區湳中里湳中街71號,1.0,"321 ",
公寓,FMA00759,湳中里,新竹市北區湳中里武陵路173號,1.0,"6465 ",
公寓,FMA00762,湳中里,新竹市北區湳中里湳中街87巷14弄23號,1.0,"629 ",
公寓,FMA00783,湳中里,新竹市北區湳中里武陵路181號,1.0,"4818 ",
大潤發,FMA00755,湳雅里,新竹市北區湳雅里湳雅街91-97號,1.0,"17253 ",
大樓,FMA00756,湳雅里,新竹市北區湳雅里湳雅街189號,1.0,"4864 ",
大樓,FMA00794,湳雅里,新竹市北區湳雅里湳中街68巷1-3號,1.0,"105 ",
湳雅派出所,FMA00807,湳雅里,新竹市北區湳雅里湳雅街116號,1.0,"265 ",
公寓,FMA00352,新民里,新竹市北區新民里愛文街5號,1.0,"33 ",
公寓,FMA00471,新民里,新竹市北區新民里愛文街7號,1.0,"65 ",
公寓,FMA00473,新民里,新竹市北區新民里愛文街3號,1.0,"14 ",
大樓,FMA00503,新民里,新竹市北區新民里民富街125號,1.0,"58 ",
公寓,FMA00537,新民里,新竹市北區新民里西大路582巷10號,1.0,"69 ",
北門派出所,FMA00541,新民里,新竹市北區新民里北大路218號,1.0,"136 ",
公寓,FMA00555,新民里,新竹市北區新民里北大路262號,1.0,"121 ",
大樓,FMA00556,新民里,新竹市北區新民里西大路582巷15弄30-48號,1.0,"773 ",
公寓,FMA00559,新民里,新竹市北區新民里仁德街85號 ,1.0,"40 ",
公寓,FMA00568,新民里,新竹市北區新民里仁德街105-1號 ,1.0,"40 ",
公寓,FMA00572,新民里,新竹市北區新民里仁德街105號 ,1.0,"36 ",
公寓,FMA00581,新民里,新竹市北區新民里北大路260號,1.0,"33 ",
大樓,FMA00585,新民里,新竹市北區新民里西大路614號,1.0,"85 ",
公寓,FMA00589,新民里,新竹市北區新民里民富街93號,1.0,"88 ",
公寓,FMA00628,新民里,新竹市北區新民里西大路582巷15弄7號,1.0,"422 ",
公寓,FMA00629,新民里,新竹市北區新民里西大路582巷15弄9號,1.0,"164 ",
公寓,FMA00637,新民里,新竹市北區新民里愛文街23.25號,1.0,"60 ",
公寓,FMA00647,新民里,新竹市北區新民里民富街112號,1.0,"36 ",
公寓,FMA00648,新民里,新竹市北區新民里民富街114號,1.0,"28 ",
大樓,FMA00677,新民里,新竹市北區新民里西大路578號,1.0,"429 ",
公寓,FMA00679,新民里,新竹市北區新民里北大路288號,1.0,"60 ",
大眾小鋼珠店,FMA00686,新民里,新竹市北區新民里北大路306號,1.0,"294 ",
大樓,FMA00696,新民里,新竹市北區新民里西大路658號,1.0,"436 ",
公寓,FMA00715,新民里,新竹市北區新民里民富街104號,1.0,"146 ",
公寓,FMA00716,新民里,新竹市北區新民里西大路648巷20號,1.0,"150 ",
大樓,FMA00718,新民里,新竹市北區新民里北大路324號,1.0,"992 ",
新竹三信總社,FMA00725,新民里,新竹市北區新民里北大路282號,1.0,"1369 ",
大樓,FMA00790,新民里,新竹市北區新民里北大路230號,1.0,"1036 ",
大樓,FMA00838,新民里,新竹市北區新民里12鄰仁德街77號,3.0,"1589 ",
公寓,FMA00903,新民里,新竹市北區新民里仁德街95號 ,1.0,"345 ",
大樓,FMA00461,新雅里,新竹市北區新雅里和平路87-89號,1.0,"65 ",
大樓,FMA00625,新雅里,新竹市北區新雅里和平路5號,1.0,"96 ",
大樓,FMA00664,新雅里,新竹市北區新雅里竹光路388-398號,1.0,"278 ",
大樓,FMA00719,新雅里,新竹市北區新雅里竹光路351號,1.0,"2242 ",
大樓,FMA00801,新雅里,新竹市北區新雅里和平路1號,1.0,"2075 ",
大樓,FMA00877,新雅里,新竹市北區新雅里15鄰和平路231巷12號,1.0,"258 ",
國民健康中心,FMA00884,新雅里,新竹市北區新雅里竹光路325號,1.0,4894,
公寓,FMA00312,境福里,新竹市北區境福里成功路65巷5號,1.0,"270 ",
公寓,FMA00313,境福里,新竹市北區境福里成功路65巷9號,1.0,"242 ",
公寓,FMA00314,境福里,新竹市北區境福里成功路65巷12號,1.0,"536 ",
大樓,FMA00315,境福里,新竹市北區境福里成功路65巷13號,1.0,"1308 ",
公寓,FMA00316,境福里,新竹市北區境福里中正路391號,1.0,"20 ",
公寓,FMA00317,境福里,新竹市北區境福里成功路65巷15號,1.0,"137 ",
公寓,FMA00318,境福里,新竹市北區境福里中正路485巷2號,1.0,"242 ",
大樓,FMA00319,境福里,新竹市北區境福里中正路485巷19號,2.0,"2565 ",
大樓,FMA00320,境福里,新竹市北區境福里中正路489號,2.0,"2773 ",
公寓,FMA00321,境福里,新竹市北區境福里成功路9號,1.0,"97 ",
公寓,FMA00322,境福里,新竹市北區境福里成功路7之20號,1.0,"84 ",
大樓,FMA00323,境福里,新竹市北區境福里成功路13巷11弄10號,1.0,"525 ",
公寓,FMA00324,境福里,新竹市北區境福里成功路123號,1.0,"62 ",
公寓,FMA00325,境福里,新竹市北區境福里成功路129號,1.0,"58 ",
公寓,FMA00326,境福里,新竹市北區境福里成功路51號,1.0,"61 ",
公寓,FMA00327,境福里,新竹市北區境福里成功路143號,1.0,"228 ",
公寓,FMA00328,境福里,新竹市北區境福里成功路95巷13號,1.0,"746 ",
公寓,FMA00340,境福里,新竹市北區境福里境福街54號,1.0,"41 ",
公寓,FMA00341,境福里,新竹市北區境福里東大路2段357號,1.0,"48 ",
公寓,FMA00342,境福里,新竹市北區境福里境福街58號,1.0,"29 ",
大樓,FMA00750,境福里,新竹市北區境福里中正路482巷10號,2.0,"1444 ",
大樓,FMA00765,境福里,新竹市北區境福里中正路418巷33號,2.0,"1366 ",
大樓,FMA00798,境福里,新竹市北區境福里21鄰境福街99號,2.0,"3395 ",
公寓,FMA00333,福林里,新竹市北區福林里4鄰境福街176巷9號,1.0,372,
公寓,FMA00334,福林里,新竹市北區福林里4鄰境福街176巷26號,1.0,369,
公寓,FMA00335,福林里,新竹市北區福林里1鄰境福街56巷2弄1號,1.0,164,
公寓,FMA00338,福林里,新竹市北區福林里3鄰東大路二段369號,1.0,54,
公寓,FMA00343,福林里,新竹市北區福林里7鄰東大路二段307號,1.0,21,
公寓,FMA00344,福林里,新竹市北區福林里7鄰東大路二段339號,1.0,65,
公寓,FMA00346,福林里,新竹市北區福林里20鄰東大路二段217巷54弄9號,1.0,73,
公寓,FMA00347,福林里,新竹市北區福林里20鄰東大路二段217巷32號,1.0,24,
公寓,FMA00348,福林里,新竹市北區福林里20鄰東大路二段217巷54弄2號,1.0,229,
公寓,FMA00349,福林里,新竹市北區福林里東大路二段333號,1.0,88,
大樓,FMA00748,福林里,新竹市北區福林里武陵路36號,1.0,1820,
公寓,FMA00025,潛園里,新竹市北區潛園里西大路417號,1.0,"41 ",
公寓,FMA00026,潛園里,新竹市北區潛園里中山路196號,1.0,"36 ",
公寓,FMA00027,潛園里,新竹市北區潛園里中山路198號,1.0,"34 ",
公寓,FMA00028,潛園里,新竹市北區潛園里中山路198號,1.0,"25 ",
公寓,FMA00029,潛園里,新竹市北區潛園里中山路204號,1.0,"30 ",
公寓,FMA00030,潛園里,新竹市北區潛園里西大路469巷25號,1.0,"17 ",
公寓,FMA00031,潛園里,新竹市北區潛園里西大路469巷7號,1.0,"176 ",
公寓,FMA00032,潛園里,新竹市北區潛園里集和街65號,1.0,"260 ",
公寓,FMA00033,潛園里,新竹市北區潛園里西大路471號,1.0,"142 ",
公寓,FMA00034,潛園里,新竹市北區潛園里西大路473號,1.0,"53 ",
公寓,FMA00035,潛園里,新竹市北區潛園里西大路469巷2號,1.0,"174 ",
公寓,FMA00036,潛園里,新竹市北區潛園里集和街80號,1.0,"18 ",
公寓,FMA00037,潛園里,新竹市北區潛園里和福街40號,1.0,"41 ",
公寓,FMA00038,潛園里,新竹市北區潛園里西大路513號,1.0,"86 ",
磐石中學(百德樓),FMA00490,磐石里,新竹市北區磐石里西大路683號,1.0,"94 ",
公寓,FMA00533,磐石里,新竹市北區磐石里12鄰和平路194-198號,1.0,126,
大樓,FMA00558,磐石里,新竹市北區磐石里竹光路184巷7-37號,1.0,1102,
公寓,FMA00571,磐石里,"新竹市北區磐石里竹光路184巷37- 1號",1.0,156,
公寓,FMA00607,磐石里,新竹市北區磐石里23鄰竹光路197號,1.0,180,
大樓,FMA00612,磐石里,新竹市北區磐石里1鄰國光街60-66號 ,1.0,1289,
大樓,FMA00615,磐石里,新竹市北區磐石里6鄰西大路643巷20號,1.0,444,
大樓,FMA00627,磐石里,新竹市北區磐石里西大路709巷20號,1.0,484,
大樓,FMA00631,磐石里,新竹市北區磐石里西大路709巷11號,1.0,1654,
公寓,FMA00636,磐石里,新竹市北區磐石里國光街97巷1號,1.0,1433,
大樓,FMA00697,磐石里,新竹市北區磐石里15鄰文雅街64號,1.0,557,
公寓,FMA00698,磐石里,新竹市北區磐石里26鄰和平路86之1號,1.0,1624,
大樓,FMA00702,磐石里,新竹市北區磐石里西大路683號,1.0,94,
公寓,FMA00707,磐石里,新竹市北區磐石里8鄰西大路770號,2.0,2152,
大樓,FMA00709,磐石里,新竹市北區磐石里24鄰西大路742號,1.0,341,
大樓,FMA00737,磐石里,新竹市北區磐石里和平路80號,1.0,2529,
磐石中學(綜合大樓),FMA00766,磐石里,新竹市北區磐石里西大路683號,1.0,"100 ",
消防局竹光分隊,FMA00791,磐石里,新竹市北區磐石里11鄰西大路679號,2.0,"2392 ",
樹林頭派出所,FMA00811,磐石里,新竹市北區磐石里11鄰竹光路290號,2.0,"1173 ",
公寓,FMA00102,興南里,新竹市北區興南里勝利路235號,1.0,"78 ",
公寓,FMA00103,興南里,新竹市北區興南里興南街1-3號,1.0,"8 ",
公寓,FMA00104,興南里,新竹市北區興南里西門街150巷3號,1.0,"149 ",
公寓,FMA00105,興南里,新竹市北區興南里勝利路247號,1.0,"314 ",
公寓,FMA00106,興南里,新竹市北區興南里興南街2弄2-8號,1.0,"25 ",
公寓,FMA00107,興南里,新竹市北區興南里德成街30號,1.0,"2784 ",
公寓,FMA00108,興南里,新竹市北區興南里德成街6之1號,1.0,"205 ",
大樓,FMA00109,興南里,新竹市北區興南里勝利路231號,1.0,"130 ",
公寓,FMA00110,興南里,新竹市北區興南里西門街129號,1.0,"33 ",
天主堂教會,FMA00111,興南里,新竹市北區興南里西門街165號,1.0,"45 ",
公寓,FMA00112,興南里,新竹市北區興南里中山路221之3號,1.0,"1026 ",
大樓,FMA00113,興南里,新竹市北區興南里西門街116號,1.0,"18 ",
公寓,FMA00114,興南里,新竹市北區興南里中山路241之1號,1.0,"26 ",
公寓,FMA00115,興南里,新竹市北區興南里西門街106號,1.0,"452 ",
公寓,FMA00116,興南里,新竹市北區興南里中山路239之6號,1.0,"65 ",
公寓,FMA00117,興南里,新竹市北區興南里西門街201巷9-11號,1.0,"18 ",
公寓,FMA00118,興南里,新竹市北區興南里中山路211號,1.0,"1356 ",
學租財團大樓,FMA00119,興南里,新竹市北區興南里西門街146號,1.0,"120 ",
公寓,FMA00120,興南里,新竹市北區興南里中山路245.247號,1.0,"24 ",
公寓,FMA00121,興南里,新竹市北區興南里勝利路219號,1.0,"44 ",
新生醫院,FMA00122,興南里,新竹市北區興南里西門街120號,1.0,"78 ",
公寓,FMA00123,興南里,新竹市北區興南里西門街15-19號,1.0,"42 ",
公寓,FMA00124,興南里,新竹市北區興南里西門街150巷30號,1.0,"38 ",
公寓,FMA00125,興南里,新竹市北區興南里德成街28之2號,1.0,"97 ",
公寓,FMA00126,興南里,新竹市北區興南里興南街51之2號,1.0,"18 ",
公寓,FMA00127,興南里,新竹市北區興南里德成街26號,1.0,"452 ",
公寓,FMA00128,興南里,新竹市北區興南里中山路239之6號,1.0,"52 ",
大樓,FMA00781,興南里,新竹市北區興南里西門街116號,2.0,"1026 ",
大樓,FMA00815,興南里,新竹市北區興南里中山路239之6號,2.0,"452 ",
大樓,FMA00418,舊社里,新竹市北區舊社里湳雅街238號,1.0,"137 ",
大樓,FMA00419,舊社里,新竹市北區舊社里湳雅街242號,1.0,"5490 ",
公寓,FMA00420,舊社里,新竹市北區舊社里湳雅街263號,1.0,"137 ",
大樓,FMA00734,舊社里,新竹市北區舊社里光華二街93之1號,1.0,"890 ",
公寓,FMA00735,舊社里,新竹市北區舊社里光華二街118號,1.0,"142 ",
大樓,FMA00753,舊社里,新竹市北區舊社里湳雅街357號,1.0,"9901 ",
公寓,FMA00809,舊社里,新竹市北區舊社里湳雅街176號,1.0,"309 ",
公寓,FMA00878,舊社里,新竹市北區舊社里湳雅街327號,1.0,"716 ",
新竹市警察局,FMA00474,大同里,新竹市北區大同里1鄰中山路1號,1.0,1459,
大樓,FMA00915,水田里,新竹市北區水田里13鄰經國路二段36號,5.0,950,
大樓,FMA00914,海濱里,新竹市北區海濱里17鄰海濱路141號,2.0,1710,
大樓,FMA00913,北門里,新竹市北區北門里7鄰北門街155號,1.0,135,
大樓,FMA00912,金雅里,新竹市北區金雅里2鄰金農路102號,2.0,1246,
大樓,FMA00911,金雅里,新竹市北區金雅里2鄰金農路100號,2.0,2044,
大樓,FMA00910,水田里,新竹市北區水田里6鄰中正路198巷23號,2.0,620,
大樓,FMA00472,湳中里,新竹市北區湳中里10鄰武陵路173-3號,3.0,51125,
公寓,FMA00699,民富里,新竹市北區民富里經國路2段248巷10弄5-7號,1.0,416,
公寓,FMA00523,大同里,新竹市北區大同里世界街12巷6-10號,1.0,174,
大樓,FMA00917,康樂里,新竹市北區康樂里4鄰天府路一段160號,3.0,2864,
大樓,FMA00918,康樂里,新竹市北區康樂里5鄰天府路一段148號,2.0,2250,
大樓,FMA00919,士林里,新竹市北區士林里8鄰中正路798號,2.0,380,
大樓,FMA00920,客雅里,新竹市北區客雅里1鄰延平路一段286號,2.0,1427,
成德高中-孝德樓,FMA00916,曲溪里,新竹市北區曲溪里10鄰崧嶺路128巷38號,1.0,457,
新竹縣政府,FNA01004,豐功里,新竹市東區豐功里建美路58巷1-33號,2,2030,
大樓,FNA01087,豐功里,新竹市東區豐功里東美路12號,2,182,
大樓,FNA01201,豐功里,新竹市東區豐功里新源路62巷27號 ,1,2161,
大樓,FNA01210,豐功里,新竹市東區豐功里新源街62巷29號,1,1761,
大樓,FNA01229,豐功里,新竹市東區豐功里建中一路35號,1,2352,
大樓,FNA01503,豐功里,新竹市東區豐功里東美路89號,2,1675,
大樓,FNA01517,豐功里,新竹市東區豐功里公道五路二段315號,1,25100,
公寓,FNA01006,光明里,新竹市東區光明里光復路二段167號,1,69,
大樓,FNA00948,龍山里,新竹市東區龍山里光復路一段438巷12號,1,200,
公寓,FNA00984,龍山里,新竹市東區龍山里光復路一段609號2號,1,29,
大樓,FNA01000,龍山里,新竹市東區龍山里光復路一段572巷7號,1,106,
大樓,FNA01011,龍山里,新竹市東區龍山里光復路一段576巷25號,1,197,
公寓,FNA01014,龍山里,新竹市東區龍山里光復路一段576巷50號,1,74,
公寓,FNA01022,光明里,新竹市東區光明里光復路二段155巷10弄5-7號,1,96,
大樓,FNA01035,龍山里,新竹市東區龍山里光復路一段544巷20弄11號,1,164,
公寓,FNA01057,龍山里,新竹市東區龍山里光復路一段581號,1,69,
公寓,FNA01065,龍山里,新竹市東區龍山里光復路一段547巷10號1號,1,41,
大樓,FNA01099,龍山里,新竹市東區龍山里光復路一段544巷20弄15號,1,166,
大樓,FNA01207,龍山里,新竹市東區龍山里光復路一段576巷33號,1,261,
大樓,FNA01290,龍山里,新竹市東區龍山里光復路一段576巷42號,1,2748,
大樓,FNA01535,龍山里,新竹市東區龍山里2鄰立鵬路81號,2,7491,
大樓,FNA00959,龍山里,新竹市東區龍山里9鄰光復路一段572巷12號,1,125,
大樓,FNA01002,光明里,新竹市東區光明里大學路81巷2弄7號,1,169,
公寓,FNA01021,龍山里,新竹市東區龍山里光復路一段576巷12弄17號,1,41,
大樓,FNA01220,龍山里,新竹市東區龍山里7鄰光復路一段476巷88號,2,9765,
大樓,FNA01574,龍山里,新竹市東區龍山里5鄰慈雲路68號,5,5111,
大樓,FNA01556,龍山里,新竹市東區龍山里11鄰埔頂路502號,3,4202,
大樓,FNA01547,龍山里,新竹市東區龍山里6鄰龍山東路286號,3,12064,
台灣電力公司,FNA01055,龍山里,新竹市東區龍山里光復路一段681號,1,130,
埔頂派出所,FNA01218,龍山里,新竹市東區龍山里光復路一段568號,2,1381,
龍山國小,FNA01306,龍山里,新竹市東區龍山里光復路一段574號,1,284,
台灣電力公司,FNA00921,龍山里,新竹市東區龍山里光復路一段637號,1,165,
台灣電力公司,FNA01222,龍山里,新竹市東區龍山里7鄰光復路一段566號,1,1201,
光武國中,FNA01265,龍山里,新竹市東區龍山里光復路一段512號,4,2284,
竹市第五信用合作社,FNA01272,關東里,新竹市東區關東里13鄰光復路一段238號,2,940,
大樓,FNA01300,光明里,新竹市東區光明里大學路216號,2,834,
省立新竹高工職校,FNA01331,三民里,新竹市東區三民里中華路二段2號,1,1110,
公寓,FNA00939,龍山里,新竹市東區龍山里光復路一段576巷,1,41,
大樓,FNA01281,龍山里,新竹市東區龍山里光復路一段576巷17號,1,260,
大樓,FNA01533,埔頂里,新竹市東區埔頂里13鄰慈祥路80號,1,3831,
大樓,FNA00918,埔頂里,新竹市東區埔頂里埔頂路99巷155號,1,156,
公寓,FNA00932,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷158號,1,92,
公寓,FNA00933,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷158號,1,37,
公寓,FNA00965,埔頂里,新竹市東區埔頂里13鄰埔頂路23號,1,32,
公寓,FNA00974,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷21號,1,94,
公寓,FNA01008,埔頂里,新竹市東區埔頂里13鄰埔頂路10號,1,77,
公寓,FNA01061,埔頂里,新竹市東區埔頂里13鄰埔頂路6號,1,53,
公寓,FNA01081,埔頂里,新竹市東區埔頂里1鄰埔頂路3號,1,50,
公寓,FNA01082,埔頂里,新竹市東區埔頂里1鄰埔頂路3號,1,,
大樓,FNA01089,埔頂里,新竹市東區埔頂里1鄰埔頂路22之3號,1,306,
大樓,FNA01100,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷160號,1,137,
大樓,FNA01188,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62之24號,1,138,
大樓,FNA01189,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄18號,1,153,
大樓,FNA01190,埔頂里,新竹市東區埔頂里1鄰埔頂路1號,1,137,
大樓,FNA01191,埔頂里,新竹市東區埔頂里埔頂路66巷62弄20號,1,152,
大樓,FNA01192,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄14號,1,158,
大樓,FNA01193,埔頂里,新竹市東區埔頂里埔頂路99巷62弄16號,1,162,
大樓,FNA01194,埔頂里,新竹市東區埔頂里埔頂路99巷62弄6號,1,128,
大樓,FNA01195,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄10號,1,146,
大樓,FNA01196,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄2號,1,110,
大樓,FNA01198,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄12號,1,156,
大樓,FNA01200,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷62弄4號,1,121,
大樓,FNA01206,埔頂里,新竹市東區埔頂里埔頂路99巷168號,1,164,
大樓,FNA01223,埔頂里,新竹市東區埔頂里2鄰埔頂路107號,1,4888,
大樓,FNA01225,埔頂里,新竹市東區埔頂里1鄰埔頂路99巷121號,1,440,
大樓,FNA01241,埔頂里,新竹市東區埔頂里2鄰埔頂路99巷8號,1,597,
大樓,FNA01537,埔頂里,新竹市東區埔頂里13鄰世傑路298號,3,5563,
大樓,FNA01545,埔頂里,新竹市東區埔頂里13鄰慈祥路70號,3,2365,
大樓,FNA01568,埔頂里,新竹市東區埔頂里22鄰慈雲路95號,5,4438,
大樓,FNA01572,埔頂里,新竹市東區埔頂里慈祥路99號,1,382,
大樓,FNA01577,埔頂里,新竹市東區埔頂里25鄰慈雲路118號,5,5758,
大樓,FNA01525,埔頂里,新竹市東區埔頂里1鄰公道五路二段99號,3,9854,
大樓,FNA01581,埔頂里,新竹市東區埔頂里世傑路99號,3,3597,
公寓,FNA00913,軍功里,新竹市東區軍功里4鄰建功路23號,1,25,
公寓,FNA00953,軍功里,新竹市東區軍功里16鄰光復路二段434號,1,65,
大樓,FNA00964,軍功里,新竹市東區軍功里16鄰建新路42號,1,118,
公寓,FNA00992,軍功里,新竹市東區軍功里6鄰建功一路26號,1,49,
公寓,FNA00998,軍功里,"新竹市東區軍功里13鄰建新路38 號",1,34,
公寓,FNA01015,軍功里,新竹市東區軍功里16鄰建新路22號,1,82,
大樓,FNA01018,軍功里,新竹市東區軍功里16鄰建新路20號,1,149,
大樓,FNA01032,軍功里,新竹市東區軍功里4鄰建功一路64號,1,240,
大樓,FNA01090,軍功里,新竹市東區軍功里6鄰建功一路12號,1,112,
大樓,FNA01202,軍功里,新竹市東區軍功里4鄰建功一路35號,1,133,
大樓,FNA01205,軍功里,新竹市東區軍功里16鄰建新路8號,1,325,
大樓,FNA01208,軍功里,新竹市東區軍功里4鄰建功一路37號,2,254,
大樓,FNA01230,軍功里,新竹市東區軍功里16鄰建新路26號,1,202,
大樓,FNA01232,軍功里,新竹市東區軍功里5鄰建功路31號,1,508,
大樓,FNA01237,軍功里,新竹市東區軍功里1鄰光復路二段350號,1,278,
大樓,FNA01246,軍功里,新竹市東區軍功里4鄰建功一路68號,1,242,
大樓,FNA01294,軍功里,新竹市東區軍功里4鄰建功一路29號,2,289,
大樓,FNA01325,軍功里,新竹市東區軍功里14鄰建新路52號,3,10742,
公寓,FNA00954,軍功里,新竹市東區軍功里16鄰光復路二段430號,1,48,
交通大學,FNA00916,軍功里,新竹市東區軍功里14鄰建功一路70巷1之6號,1,702,
中油公司新竹營業處,FNA00919,軍功里,新竹市東區軍功里17鄰建新路121號,1,145,
交通大學,FNA00957,軍功里,新竹市東區軍功里23鄰建功路86巷2弄10號,1,165,
交通大學,FNA00985,軍功里,新竹市東區軍功里建功路86號,1,177,
交通大學,FNA01009,軍功里,新竹市東區軍功里17鄰建功一路104號,1,426,
交通大學,FNA01027,軍功里,新竹市東區軍功里建功一路86之33號,1,166,
交通大學,FNA01069,軍功里,新竹市東區軍功里建功一路64號,1,157,
新竹縣政府,FNA00915,軍功里,新竹市東區軍功里建功一路49號,1,2188,
新竹縣政府,FNA00994,軍功里,新竹市東區軍功里13鄰建新路70號,1,1184,
新竹縣政府,FNA00995,軍功里,新竹市東區軍功里建新路72號,1,1184,
新竹縣政府,FNA00996,軍功里,新竹市東區軍功里13鄰建新路82號,1,1184,
電信局,FNA01086,軍功里,新竹市東區軍功里18鄰建新路112號,1,1385,
建功國小,FNA00941,軍功里,新竹市東區軍功里21鄰建功一路104巷22號,1,492,
建功國小,FNA01319,軍功里,新竹市東區軍功里建功一路104巷22號,1,584,
大樓,FNA00949,科園里,新竹市東區科園里光復路一段623-633號,1,326,
公寓,FNA00956,科園里,新竹市東區科園里科園路106號,1,24,
大樓,FNA00968,科園里,新竹市東區科園里科園路4弄129號,1,650,
大樓,FNA00970,科園里,新竹市東區科園里創新路一段1號,1,1368,
大樓,FNA00971,科園里,新竹市東區科園里新安路5-7號,1,394,
大樓,FNA00973,科園里,新竹市東區科園里科園路117-125號,1,269,
大樓,FNA00976,科園里,新竹市東區科園里工業東二路47號,1,400,
大樓,FNA00978,科園里,新竹市東區科園里湖濱路30巷6.8.10號,1,637,
公寓,FNA00979,科園里,新竹市東區科園里民享街61號,1,40,
公寓,FNA00990,光明里,新竹市東區光明里光復路二段155巷18號,1,41,
科學園區管理局,FNA00981,科園里,新竹市東區科園里竹村三路20-24號,1,862,
大樓,FNA00982,科園里,新竹市東區科園里竹村三路32-42號,1,537,
大樓,FNA00983,科園里,新竹市東區科園里竹村七路6-12號,1,513,
大樓,FNA01001,科園里,新竹市東區科園里湖濱二路36-38號,1,637,
大樓,FNA01007,科園里,新竹市東區科園里展業一路8號,1,497,
大樓,FNA01010,科園里,新竹市東區科園里研發路23號 ,1,1938,
大樓,FNA01016,科園里,新竹市東區科園里展業一路21號,1,2589,
公寓,FNA01017,科園里,新竹市東區科園里民有街10號,1,84,
大樓,FNA01020,科園里,新竹市東區科園里研發六路1號,1,1825,
公寓,FNA01025,科園里,新竹市東區科園里民享街49號,1,52,
公寓,FNA01026,科園里,新竹市東區科園里民享街159巷45號,1,44,
大樓,FNA01028,科園里,新竹市東區科園里展業二路2-24號,1,705,
大樓,FNA01034,科園里,新竹市東區科園里科園路2-8號 ,1,213,
大樓,FNA01036,科園里,新竹市東區科園里研新四路2號,1,541,
公寓,FNA01038,科園里,新竹市東區科園里民享街56-58號,1,41,
大樓,FNA01040,科園里,新竹市東區科園里研新四路1段4號,1,1789,
台電,FNA01048,科園里,新竹市東區科園里光復路一段681號之46,1,140,
大樓,FNA01049,科園里,新竹市東區科園里研新一路1號,1,4361,
公寓,FNA01053,科園里,新竹市東區科園里民享街158號,1,38,
大樓,FNA01091,科園里,新竹市東區科園里工業東一路3號,1,906,
大樓,FNA01093,科園里,新竹市東區科園里園區二路11號,1,3040,
大樓,FNA01094,科園里,新竹市東區科園里研新三路4號,1,1989,
大樓,FNA01095,科園里,新竹市東區科園里新安路5號,1,5232,
