類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
公寓,WMA02779,朱馥里,臺北市中山區龍江路179巷19號,1,77.0
大樓,WMA02780,朱馥里,臺北市中山區龍江路183巷2號,1,582.0
公寓,WMA02781,朱馥里,臺北市中山區龍江路187巷2號,1,601.0
公寓,WMA03272,朱馥里,臺北市中山區遼寧街170巷10號,1,197.0
公寓,WMA02603,朱馥里,臺北市中山區興安街53號之1-3,1,162.0
大樓,WMA02609,朱馥里,臺北市中山區遼寧街214-224號,1,965.0
公寓,WMA02610,朱馥里,臺北市中山區遼寧街226號,2,206.0
大樓,WMA02728,朱馥里,臺北市中山區龍江路201號,1,141.0
公寓,WMA02730,朱馥里,臺北市中山區龍江路205號,1,30.0
公寓,WMA02731,朱馥里,臺北市中山區龍江路207號,1,44.0
公寓,WMA02782,朱馥里,臺北市中山區龍江路209巷11-13號,1,73.0
公寓,WMA02783,朱馥里,臺北市中山區龍江路209巷17號,1,37.0
公寓,WMA02784,朱馥里,臺北市中山區龍江路209巷24-26號,1,198.0
公寓,WMA02785,朱馥里,臺北市中山區龍江路209巷27號,1,48.0
公寓,WMA02786,朱馥里,臺北市中山區龍江路209巷3號,1,32.0
公寓,WMA02787,朱馥里,臺北市中山區龍江路209巷5-7號,1,90.0
公寓,WMA02792,朱馥里,臺北市中山區龍江路223巷10號,1,26.0
公寓,WMA02793,朱馥里,臺北市中山區龍江路223巷14號,1,54.0
公寓,WMA02794,朱馥里,臺北市中山區龍江路223巷2號,1,56.0
公寓,WMA02795,朱馥里,臺北市中山區龍江路223巷22號,1,58.0
公寓,WMA02796,朱馥里,臺北市中山區龍江路223巷23號,1,60.0
公寓,WMA02797,朱馥里,臺北市中山區龍江路223巷24號,2,74.0
公寓,WMA02798,朱馥里,臺北市中山區龍江路223巷27號,1,58.0
公寓,WMA02799,朱馥里,臺北市中山區龍江路223巷3號,1,133.0
公寓,WMA02800,朱馥里,臺北市中山區龍江路223巷4-4-1號,1,58.0
公寓,WMA02801,朱馥里,臺北市中山區龍江路229巷3號,1,128.0
大樓,WMA03470,朱馥里,臺北市中山區興安街47號,1,684.0
公寓,WMA03600,朱馥里,臺北市中山區龍江223巷12號,1,141.0
公寓,WMA03660,金泰里,臺北市中山區北安路826號,1,1377.0
大樓,WMA03105,成功里,臺北市中山區明水路607-609號,1,2760.0
大樓,WMA03106,成功里,臺北市中山區明水路611-613號,1,2212.0
公寓,WMA00516,成功里,臺北市中山區北安路620-628號,1,121.0
公寓,WMA00519,成功里,臺北市中山區北安路632-636號,1,80.0
公寓,WMA00520,成功里,臺北市中山區北安路638-640號,1,70.0
公寓,WMA00521,成功里,臺北市中山區北安路642-648號,1,138.0
公寓,WMA00522,成功里,臺北市中山區北安路650-660號,1,212.0
大樓,WMA00603,成功里,臺北市中山區北安路608巷1-3號,1,1586.0
大樓,WMA00645,成功里,臺北市中山區北安路630巷11-19號,3,1296.0
大樓,WMA00645,成功里,臺北市中山區北安路630巷25弄1-11號,1,786.0
大樓,WMA00646,成功里,臺北市中山區北安路630巷9弄16-22號,1,1000.0
公寓,WMA00647,成功里,臺北市中山區北安路630巷9弄17號,2,329.0
大樓,WMA00648,成功里,臺北市中山區北安路630巷9弄23號,2,722.0
大樓,WMA03145,成功里,臺北市中山區敬業三路161巷2-6號,1,826.0
大樓,WMA03147,成功里,臺北市中山區敬業三路161巷1-3號,2,1326.0
大樓,WMA03176,成功里,臺北市中山區明水路500-518號,2,2448.0
大樓,WMA03185,成功里,臺北市中山區明水路598號,2,3236.0
大樓,WMA03196,成功里,臺北市中山區敬業一路160-162號,1,741.0
大樓,WMA03201,成功里,臺北市中山區樂群二路116巷61弄2-10號,3,2445.0
大樓,WMA03211,成功里,臺北市中山區明水路698-700號,2,4705.0
大樓,WMA03212,成功里,臺北市中山區敬業一路97-99號,2,2309.0
大樓,WMA03244,成功里,臺北市中山區樂群二路116巷61弄12號,2,1443.0
大樓,WMA03246,成功里,臺北市中山區明水路486-492號,2,2577.0
大樓,WMA03252,成功里,臺北市中山區樂群二路30巷30號,1,520.0
大樓,WMA03255,成功里,臺北市中山區敬業一路192號,2,941.0
大樓,WMA03145,成功里,臺北市中山區敬業三路161巷2-6號,1,826.0
大樓,WMA03145,成功里,臺北市中山區敬業三路161巷2-6號,1,826.0
大樓,WMA03147,成功里,臺北市中山區敬業三路161巷1-3號,2,1326.0
大樓,WMA03176,成功里,臺北市中山區明水路500-518號,2,2448.0
大樓,WMA03185,成功里,臺北市中山區明水路598號,2,3236.0
大樓,WMA03196,成功里,臺北市中山區敬業一路160-162號,1,741.0
大樓,WMA03201,成功里,臺北市中山區樂群二路116巷61弄2-10號,3,2445.0
大樓,WMA03211,成功里,臺北市中山區明水路698-700號,2,4705.0
大樓," WMA03212",成功里,臺北市中山區敬業一路97-99號,2,2309.0
大樓,WMA03244,成功里,臺北市中山區樂群二路116巷61弄12號,2,1443.0
大樓,WMA03246,成功里,臺北市中山區明水路486-492號,2,2577.0
大樓,WMA03252,成功里,臺北市中山區樂群二路30巷30號,1,520.0
大樓," WMA03255",成功里,臺北市中山區敬業一路192號,2,941.0
大樓,WMA03145,成功里,臺北市中山區敬業三路161巷2-6號,1,826.0
大樓,WMA03369,成功里,臺北市中山區敬業一路139號,1,1297.0
大樓,WMA03380,成功里,臺北市中山區明水路526巷46號,1,357.0
大樓,WMA03384,成功里,臺北市中山區樂群三路123號,1,4824.0
大樓,WMA03394,成功里,臺北市中山區樂群三路51-61號,1、2,1233.0
大樓,WMA03397,成功里,臺北市中山區明水路672巷21號,1,1684.0
大樓,WMA03400,成功里,臺北市中山區敬業三路121-123號,1,9877.0
大樓," WMA03405",成功里,臺北市中山區敬業三路161巷23-27號,1,277.0
大樓,WMA03406,成功里,臺北市中山區樂群二路30巷38弄28號,1,468.0
大樓,WMA03416,成功里,臺北市中山區明水路520號,1,453.0
大樓,WMA03420,成功里,臺北市中山區樂群二路116巷61弄33號,1,158.0
大樓,WMA03422,成功里,臺北市中山區明水路588號,1,482.0
大樓,WMA03427,成功里,臺北市中山區明水路526巷56號,1,1015.0
大樓,WMA03429,成功里,臺北市中山區敬業四路168號,1,3593.0
大樓,WMA03431,成功里,臺北市中山區樂群二路39號,1,573.0
大樓,WMA03436,成功里,臺北市中山區明水路480號,1,1616.0
大樓,WMA03444,成功里,臺北市中山區明水路688號,2,1482.0
大樓,WMA03445,成功里,臺北市中山區樂群二路30巷82弄9號,2,361.0
大樓,WMA03446,成功里,臺北市中山區敬業二路69巷10號,2,772.0
大樓,WMA03452,成功里,臺北市中山區明水路636號,2,2112.0
大樓,WMA03480,成功里,臺北市中山區明水路650號,2,802.0
大樓,WMA03485,成功里,臺北市中山區明水路526巷1號,1,2293.0
大樓,WMA03486,成功里,臺北市中山區明水路702號,1,608.0
大樓,WMA03492,成功里,臺北市中山區敬業一路128巷1號,2,2826.0
大樓,WMA03496,成功里,臺北市中山區敬業一路59號,2,662.0
大樓,WMA03499,成功里,臺北市中山區敬業二路69巷51號,2,2138.0
大樓,WMA03509,成功里,臺北市中山區敬業一路118號,2,674.0
大樓,WMA03511,成功里,臺北市中山區樂群三路67號,2,1380.0
大樓,WMA03516,成功里,臺北市中山區明水路690號,2,1438.0
大樓,WMA03517,成功里,臺北市中山區敬業一路166號,2,1614.0
大樓,WMA03518,成功里,臺北市中山區敬業一路185號,2,1589.0
大樓,WMA03532,成功里,臺北市中山區敬業一路128巷47號,1,590.0
大樓,WMA03533,成功里,臺北市中山區樂群二路30巷38弄36號,1,1045.0
大樓,WMA03541,成功里,臺北市中山區敬業二路30巷75號,1,2221.0
大樓,WMA03547,成功里,臺北市中山區樂群二路116巷61弄16號,1,281.0
大樓,WMA03549,成功里,臺北市中山區敬業二路89號,4,5238.0
大樓,WMA03556,成功里,臺北市中山區樂群三路35號,1,542.0
大樓,WMA03558,成功里,臺北市中山區敬業三路11號,2,9874.0
大樓,WMA03573,成功里,臺北市中山區明水路590號,3,1722.0
大樓,WMA03573,成功里,臺北市中山區敬業三路177巷1、3號,1,1680.0
大樓,WMA03583,成功里,臺北市中山區敬業三路171號,1,478.0
大樓,WMA03593,成功里,臺北市中山區樂群二路30巷38弄8號,1,741.0
大樓,WMA03594,成功里,臺北市中山區明水路676號,1,1388.0
大樓,WMA03597,成功里,臺北市中山區樂群二路30巷80號,1、2,634.0
大樓,WMA03598,成功里,臺北市中山區樂群二路116巷61弄25號,1,1722.0
大樓,WMA03610,成功里,臺北市中山區敬業一路36巷3號及敬業二路69巷16號,1,3854.0
大樓,WMA03613,成功里,臺北市中山區敬業一路141號,1,1505.0
大樓,WMA03617,成功里,"臺北市中山區樂群三路60號    ",1,2265.0
大樓,WMA03636,成功里," 臺北市中山區北安路668號",1,318.0
大樓,WMA03628,成功里,臺北市中山區樂群二路116巷55號,1、2,488.0
大樓,WMA03636,成功里,臺北市中山區明水路666號,1,1578.0
大樓,WMA03653,成功里,臺北市中山區樂群二路30巷60號,1,367.0
大樓,WMA03583,成功里,臺北市中山區敬業三路171號,1,478.0
大樓,WMA03665,成功里,臺北市中山區敬業路二段115號,1,929.0
大樓,WMA03673,成功里,臺北市中山區明水路526巷58弄8號,1,514.0
大樓,WMA03674,成功里,臺北市中山區明水路526巷58弄9號,1,413.0
大樓,WMA03851,成功里,臺北市中山區敬業二路195號,1,898.0
大樓,WMA03676,成功里,臺北市中山區樂群二路30巷66號,1,361.0
大樓,WMA03852,成功里,臺北市中山區樂群三路128號,1,4969.0
大樓,WMA03697,成功里,臺北市中山區敬業一路173號,1,1661.0
大樓,WMA03782,成功里,臺北市中山區敬業一路169號,1,843.0
大樓,WMA03805,成功里,臺北市中山區北安路669號,1,193.0
大樓,WMA03789,成功里,臺北市中山區樂群二路30巷38弄32號,1,532.0
大樓,WMA0379,成功里,臺北市中山區明水路618號,1,1060.0
大樓,WMA00605,成功里,臺北市中山區北安路608巷5弄6-22號,1,2741.0
大樓,WMA01234,成功里,臺北市中山區明水路593-601號,2,3825.0
大樓,WMA03017,成功里,臺北市中山區北安路608巷16-18號,1,678.0
大樓,WMA00604,成功里,臺北市中山區北安路608巷4弄6號,3,1969.0
大樓,WMA03011,成功里,臺北市中山區明水路630巷25弄2號,2,4012.0
大樓,WMA03426,金泰里,臺北市中山區樂群二路266巷102號,1,606.0
大樓,WMA03472,金泰里,臺北市中山區敬業一路128巷41號,3,757.0
大樓,WMA03492,金泰里,臺北市中山區敬業一路128巷1號,2,2826.0
大樓,WMA03697,金泰里,臺北市中山區敬業一路173號,1,1661.0
大樓,WMA03154,金泰里,臺北市中山區敬業二路266巷110-112號,2,1778.0
大樓,WMA03155,金泰里,臺北市中山區基湖路166巷6-8號,1,573.0
大樓,WMA03156,金泰里,臺北市中山區基湖路120巷2-10號,1,3626.0
大樓,WMA03158,金泰里,臺北市中山區基湖路157巷13-15號,4,1628.0
大樓,WMA03159,金泰里,臺北市中山區基湖路120巷30弄1-7號,2,1354.0
大樓,WMA03163,金泰里,臺北市中山區基湖路157巷1-11號,2,2778.0
大樓,WMA03181,金泰里,臺北市中山區基湖路120巷1-11號,2,4092.0
大樓,WMA03442,金泰里,臺北市中山區基湖路120巷30弄28號,1,406.0
大樓,WMA03443,金泰里,臺北市中山區樂群二路266巷80號,2,2325.0
大樓,WMA03451,金泰里,臺北市中山區堤頂大道二段242號,1,850.0
大樓,WMA03453,金泰里,臺北市中山區堤頂大道二段246號,2,988.0
大樓,WMA03456,金泰里,臺北市中山區堤頂大道二段260號,2,2324.0
大樓,WMA03462,金泰里,臺北市中山區植福路288號,2,2018.0
大樓,WMA03488,金泰里,臺北市中山區樂群二路143號,2,2192.0
大樓,WMA03490,金泰里,臺北市中山區基湖路112巷60號,1,872.0
大樓,WMA03501,金泰里,臺北市中山區堤頂大道二段246巷3號,2,3949.0
大樓,WMA03523,金泰里,臺北市中山區樂群二路291號,1,2061.0
大樓,WMA03529,金泰里,臺北市中山區基湖路145巷28號,1,440.0
大樓,WMA03553,金泰里,臺北市中山區堤頂大道二段458號,1,5473.0
大樓,WMA03560,金泰里,臺北市中山區樂群二路266巷28號,1,224.0
大樓,WMA03191,金泰里,臺北市中山區堤頂大道二段282-292號,2,946.0
大樓,WMA03214,金泰里,臺北市中山區堤頂大道二段246巷12號,2,1361.0
大樓,WMA03832,金泰里,臺北市中山區植福路200號,1,3242.0
大樓,WMA03237,金泰里,臺北市中山區堤基湖路147-149號,2,764.0
大樓,WMA03239,金泰里,臺北市中山區堤基湖路112巷8號,2,861.0
大樓,WMA03240,金泰里,臺北市中山區基湖路157巷2-10號,2,4052.0
大樓,WMA03256,金泰里,臺北市中山區基湖路145巷31號,1,329.0
大樓,WMA03261,金泰里,臺北市中山區堤頂大道二段336-360號,2,2570.0
大樓,WMA03309,金泰里,臺北市中山區堤頂大道二段486號,2,3197.0
大樓,WMA03368,金泰里,臺北市中山區堤頂大道二段366號,2,2018.0
大樓," WMA03381",金泰里,臺北市中山區樂群三路218號,4,6174.0
大樓,WMA03426,金泰里,臺北市中山區樂群二路102號,1,606.0
大樓,WMA03429,金泰里,臺北市中山區敬業四路168號,3,3593.0
大樓,WMA03563,金泰里,臺北市中山區基湖路151巷7號,1,701.0
大樓,WMA03578,金泰里,臺北市中山區基湖路112巷51號,1,941.0
大樓,WMA03579,金泰里,臺北市中山區基湖路151巷36號,1,958.0
大樓,WMA03591,金泰里,臺北市中山區樂群三路285號,1,1470.0
大樓,WMA03592,金泰里,臺北市中山區基湖路135號,2,285.0
大樓,WMA03595,金泰里,臺北市中山區基湖路116號,2,258.0
大樓,WMA03602,金泰里,"臺北市中山區基湖路
145巷23號",1,798.0
大樓,WMA03688,金泰里,臺北市中山區敬業四路31號,1,5196.0
大樓,WMA03703,金泰里,臺北市中山區堤頂大道二段280號,1,622.0
大樓,WMA03368,金泰里,臺北市中山區堤頂大道二段366號,2,2324.0
大樓,WMA03456,金泰里,臺北市中山區堤頂大道二段260號,2,2018.0
大樓,WMA03462,金泰里,臺北市中山區植福路288號,1,2192.0
大樓,WMA03866,金泰里,臺北市中山區植福路166號,1.2,2197.0
公寓,WMA00567,永安里,臺北市中山區北安路512巷2-4號,1,598.0
公寓,WMA00568,永安里,臺北市中山區北安路518巷2-4-6號,1,316.0
公寓,WMA00569,永安里,臺北市中山區北安路518巷14弄8-16號,1,404.0
公寓,WMA03310,永安里,臺北市中山區北安路458巷47弄1-7號,3,2916.0
公寓,WMA00532,永安里,臺北市中山區北安路458巷29-31號,1,328.0
公寓,WMA00533,永安里,臺北市中山區北安路458巷39號,1,194.0
公寓,WMA00533,永安里,臺北市中山區北安路458巷43號,1,246.0
公寓,WMA00539,永安里,臺北市中山區北安路458巷47弄2-16號,1,1254.0
公寓,WMA00575,永安里,臺北市中山區北安路538巷1弄1-11號,1,553.0
公寓,WMA00580,永安里,臺北市中山區北安路578巷2-6號,1,517.0
公寓,WMA00581,永安里,臺北市中山區北安路578巷8弄1-9號,1,665.0
公寓,WMA00582,永安里,臺北市中山區北安路578巷8弄11-17號,2,388.0
公寓,WMA00583,永安里,臺北市中山區北安路578巷8弄19-21號,1,186.0
大樓,WMA00584,永安里,臺北市中山區北安路578巷8弄11-17號,2,4989.0
大樓,WMA00583,永安里,臺北市中山區北安路578巷8弄19-21號,1,498.0
大樓,WMA00584,永安里,臺北市中山區北安路588巷32-34號,2,2448.0
公寓,WMA00585,永安里,臺北市中山區北安路588巷46弄7-13號,1,302.0
大樓,WMA01252,永安里,臺北市中山區明水路581巷15-21號,2,1606.0
大樓,WMA01253,永安里,臺北市中山區明水路581巷23-25號,2,2398.0
大樓,WMA01254,永安里,臺北市中山區明水路581巷5號,2,2762.0
大樓,WMA01255,永安里,臺北市中山區明水路581巷13弄3號,2,530.0
公寓,WMA03040,永安里,臺北市中山區北安路554巷35號,1,265.0
大樓,WMA03061,永安里,臺北市中山區明水路589-591號,3,4150.0
大樓,WMA03067,永安里,臺北市中山區北安路554巷43-49號,1,981.0
大樓,WMA03112,永安里,臺北市中山區北安路578巷8弄12號,1,576.0
大樓,WMA03370,永安里,臺北市中山區北安路578巷8弄26-30號,1,648.0
大樓,WMA03386,永安里,臺北市中山區北安路578巷8弄2號,1,912.0
大樓,WMA03504,永安里,臺北市中山區北安路588巷30弄23號,2,1174.0
公寓,WMA03614,永安里,"臺北市中山區北安路  578巷8號",1,409.0
大樓,WMA03666,永安里,臺北市中山區北安路536號,1,2252.0
大樓,WMA01229,永安里,臺北市中山區明水路457-471號,2,2446.0
大樓,WMA01230,永安里,臺北市中山區明水路477-499號,2,1088.0
大樓,WMA01231,永安里,臺北市中山區明水路537-541號,2,2069.0
大樓,WMA01239,永安里,臺北市中山區明水路397巷19弄32-34號,2,1062.0
大樓,WMA01245,永安里,臺北市中山區明水路397巷7弄41-45號,3,4728.0
公寓,WMA01248,永安里,臺北市中山區明水路397巷7弄78-80號,1,397.0
大樓,WMA01249,永安里,臺北市中山區明水路397巷7弄82-88號,2,1149.0
大樓,WMA01250,永安里,臺北市中山區明水路475巷6-8號,1,1117.0
大樓,WMA03042,永安里,臺北市中山區明水路475巷9號,1,1674.0
公寓,WMA00537,永安里,臺北市中山區北安路458巷41弄50號,1,405.0
