電腦編號,類別,村里,地址,地下層數,容量,轄管所別,備註
HNA00285,公寓,公義里,苗栗縣竹南鎮公義里11鄰公義路1639號,1.0,56.0,大同,
HNA00286,公寓,公義里,苗栗縣竹南鎮公義里11鄰公義路1801號,1.0,96.0,大同,
HNA00287,公寓,公義里,苗栗縣竹南鎮公義里1鄰公館1之2號,1.0,480.0,大同,
HNA00288,公寓,大埔里,苗栗縣竹南鎮大埔里18鄰公義路813號,1.0,53.0,大同,
HNA00289,公寓,大埔里,苗栗縣竹南鎮大埔里13鄰竹篙厝200號,1.0,237.0,大同,
HNA00290,公寓,大埔里,苗栗縣竹南鎮大埔里13鄰仁愛路1283號,1.0,198.0,大同,
HNA00291,公寓,大埔里,苗栗縣竹南鎮大埔里8鄰公義路921號,1.0,82.0,大同,
HNA00292,公寓,大埔里,苗栗縣竹南鎮大埔里18鄰公義路861號,1.0,169.0,大同,
HNA00293,公寓,頂埔里,苗栗縣竹南鎮頂埔里10鄰台糖1號,1.0,416.0,大同,
HNA00294,田僑建設,頂埔里,苗栗縣竹南鎮頂埔里15鄰中華路155號,1.0,1222.0,大同,
HNA00295,有光紙業,頂埔里,苗栗縣竹南鎮頂埔里10鄰頂大埔10號,1.0,429.0,大同,
HNA00296,台糖畜產研究所,頂埔里,苗栗縣竹南鎮頂埔里10鄰台糖1號,1.0,368.0,大同,
HNA00297,公寓,頂埔里,苗栗縣竹南鎮頂埔里10鄰大埔109之1號,1.0,48.0,大同,
HNA00298,公寓,大埔里,苗栗縣竹南鎮大埔里20鄰中埔街1號,1.0,312.0,大同,
HNA00299,公寓,大埔里,苗栗縣竹南鎮大埔里19鄰五福新村201號,1.0,112.0,大同,
HNA00300,公寓,大埔里,苗栗縣竹南鎮大埔里20鄰中埔街5號,1.0,153.0,大同,
HNA00301,公寓,大埔里,苗栗縣竹南鎮大埔里20鄰中埔街7號,1.0,161.0,大同,
HNA00302,公寓,大埔里,苗栗縣竹南鎮大埔里19鄰五福新村198號,1.0,42.0,大同,
HNA00303,公寓,大埔里,苗栗縣竹南鎮大埔里20鄰中埔街,1.0,94.0,大同,
HNA00304,公寓,大埔里,苗栗縣竹南鎮大埔里6鄰公義路300號,1.0,180.0,大同,
HNA00305,公寓,大埔里,苗栗縣竹南鎮大埔里20鄰中埔街116號,1.0,160.0,大同,
HNA00306,公寓,大埔里,苗栗縣竹南鎮大埔里20鄰中埔街18號,1.0,100.0,大同,
HNA00307,台灣家畜衛生試驗所,崎頂里,苗栗縣竹南鎮崎頂里2鄰牧場21號,1.0,3129.0,大同,
HNA00309,公寓,頂埔里,苗栗縣竹南鎮頂埔里1鄰中華路78巷31號,1.0,84.0,大同,
HNA00310,公寓,頂埔里,苗栗縣竹南鎮頂埔里12鄰中華路266之1號,1.0,54.0,大同,
HNA00312,公寓,頂埔里,苗栗縣竹南鎮頂埔里12鄰中華路282號,1.0,158.0,大同,
HNA00313,公寓,頂埔里,苗栗縣竹南鎮頂埔里1鄰中華路78巷31號,1.0,58.0,大同,
HNA00314,公寓,頂埔里,苗栗縣竹南鎮頂埔里12鄰中華路220號,1.0,41.0,大同,
HNA00315,公寓,正南里,苗栗縣竹南鎮正南里9鄰中正路14號,1.0,53.0,竹南,
HNA00316,公寓,營盤里,苗栗縣竹南鎮營盤里5鄰建國路84巷17號,1.0,61.0,竹南,
HNA00317,公寓,聖福里,苗栗縣竹南鎮聖福里20鄰建國路288巷79弄44之7號,1.0,197.0,竹南,
HNA00318,公寓,聖福里,苗栗縣竹南鎮聖福里20鄰建國路288巷79弄44號,1.0,97.0,竹南,
HNA00319,公寓,聖福里,苗栗縣竹南鎮聖福里15鄰建國路288巷205號,1.0,56.0,竹南,
HNA00320,公寓,聖福里,苗栗縣竹南鎮聖福里20鄰建國路288巷79弄40號,1.0,64.0,竹南,
HNA00321,公寓,竹南里,苗栗縣竹南鎮竹南里4鄰民權街16號,1.0,49.0,竹南,
HNA00322,公寓,竹南里,苗栗縣竹南鎮竹南里4鄰民權街18號,1.0,54.0,竹南,
HNA00323,公寓,竹南里,苗栗縣竹南鎮竹南里4鄰民權街20號,1.0,60.0,竹南,
HNA00324,公寓,竹南里,苗栗縣竹南鎮竹南里4鄰民權街22號,1.0,29.0,竹南,
HNA00325,公寓,竹南里,苗栗縣竹南鎮竹南里17鄰博愛街123號,1.0,37.0,竹南,
HNA00328,公寓,大埔里,苗栗縣竹南鎮大埔里8鄰公義路1240號,1.0,34.0,大同,
HNA00329,公寓,大埔里,苗栗縣竹南鎮大埔里20鄰1號,1.0,281.0,大同,
HNA00330,公寓,崎頂里,苗栗縣竹南鎮崎頂里12鄰仁愛路1439號,1.0,81.0,大同,
HNA00332,公寓,竹南里,苗栗縣竹南鎮竹南里17鄰敦化街5號,1.0,106.0,竹南,
HNA00333,公寓,大厝里,苗栗縣竹南鎮大厝里10鄰獅山12之2號,1.0,53.0,竹南,
HNA00334,公寓,大厝里,苗栗縣竹南鎮大厝里1鄰大營路103號,1.0,36.0,竹南,
HNA00336,公寓,大厝里,苗栗縣竹南鎮大厝里1鄰文心街7號,1.0,30.0,竹南,
HNA00337,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路8號,1.0,164.0,竹南,
HNA00338,公寓,大厝里,苗栗縣竹南鎮大厝里9鄰大厝70號,1.0,166.0,竹南,
HNA00339,公寓,大厝里,苗栗縣竹南鎮大厝里13鄰獅山81之6號,1.0,249.0,竹南,
HNA00340,公寓,大厝里,苗栗縣竹南鎮大厝里9鄰60之6號,1.0,66.0,竹南,
HNA00341,公寓,大厝里,苗栗縣竹南鎮大厝里12鄰獅山72之2號,1.0,53.0,竹南,
HNA00342,公寓,大厝里,苗栗縣竹南鎮大厝里1鄰文心街27號,1.0,50.0,竹南,
HNA00343,公寓,大厝里,苗栗縣竹南鎮大厝里13鄰獅山100號,1.0,120.0,竹南,
HNA00344,公寓,大厝里,苗栗縣竹南鎮大厝里1鄰大業街83號,1.0,32.0,竹南,
HNA00345,公寓,大厝里,苗栗縣竹南鎮大厝里13鄰獅山102號,1.0,68.0,竹南,
HNA00347,公寓,大厝里,苗栗縣竹南鎮大厝里12鄰獅山70號,1.0,881.0,竹南,
HNA00348,公寓,大厝里,苗栗縣竹南鎮大厝里13鄰獅山102號,1.0,88.0,竹南,
HNA00349,公寓,大厝里,苗栗縣竹南鎮大厝里13鄰獅山199號,1.0,34.0,竹南,
HNA00350,公寓,大厝里,苗栗縣竹南鎮大厝里19鄰中正路333號,1.0,42.0,竹南,
HNA00352,公寓,大厝里,苗栗縣竹南鎮大厝里9鄰大厝69號,1.0,41.0,竹南,
HNA00354,公寓,大厝里,苗栗縣竹南鎮大厝里21鄰中正路303號,1.0,21.0,竹南,
HNA00355,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路22號,1.0,126.0,竹南,
HNA00356,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路91號,1.0,42.0,竹南,
HNA00357,公寓,大厝里,苗栗縣竹南鎮大厝里3鄰61之15號,1.0,94.0,竹南,
HNA00362,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰10號,1.0,109.0,竹南,
HNA00364,公寓,大厝里,苗栗縣竹南鎮大厝里10鄰1號,1.0,122.0,竹南,
HNA00365,公寓,大厝里,苗栗縣竹南鎮大厝里12鄰獅山72之2號,1.0,133.0,竹南,
HNA00366,公寓,大厝里,苗栗縣竹南鎮大厝里9鄰59號,1.0,161.0,竹南,
HNA00367,公寓,大厝里,苗栗縣竹南鎮大厝里10鄰獅山5之4號,1.0,44.0,竹南,
HNA00368,公寓,大厝里,苗栗縣竹南鎮大厝里17鄰大營路22號,1.0,20.0,竹南,
HNA00370,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路22號,1.0,800.0,竹南,
HNA00371,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路19號,1.0,138.0,竹南,
HNA00372,公寓,大厝里,苗栗縣竹南鎮大厝里15鄰南大路15號,1.0,45.0,竹南,
HNA00374,公寓,大厝里,苗栗縣竹南鎮大厝里21鄰中正路285、287號,1.0,53.0,竹南,
HNA00375,公寓,大厝里,苗栗縣竹南鎮大厝里17鄰大營路19之3號,1.0,22.0,竹南,
HNA00376,公寓,大厝里,苗栗縣竹南鎮大厝里17鄰大營路19之2號,1.0,22.0,竹南,
HNA00377,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路17之1號,1.0,480.0,竹南,
HNA00378,公寓,大厝里,苗栗縣竹南鎮大厝里1鄰大營路93之4號,1.0,32.0,竹南,
HNA00379,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路17號,1.0,70.0,竹南,
HNA00380,公寓,大厝里,苗栗縣竹南鎮大厝里1鄰大營路101號,1.0,18.0,竹南,
HNA00381,公寓,大厝里,苗栗縣竹南鎮大厝里1鄰大營路105號,1.0,32.0,竹南,
HNA00382,公寓,大厝里,苗栗縣竹南鎮大厝里19鄰中正路357號,1.0,26.0,竹南,
HNA00383,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰國泰路41號,1.0,94.0,竹南,
HNA00384,公寓,大厝里,苗栗縣竹南鎮大厝里10鄰獅山3之10號,1.0,29.0,竹南,
HNA00385,公寓,大厝里,苗栗縣竹南鎮大厝里9鄰大厝61之1號,1.0,53.0,竹南,
HNA00386,公寓,大厝里,苗栗縣竹南鎮大厝里3鄰南大路226號,1.0,22.0,竹南,
HNA00387,公寓,大厝里,苗栗縣竹南鎮大厝里2鄰南大路228號,1.0,22.0,竹南,
HNA00388,公寓,大厝里,苗栗縣竹南鎮大厝里2鄰南大路230號,1.0,22.0,竹南,
HNA00389,公寓,大厝里,苗栗縣竹南鎮大厝里2鄰南大路234號,1.0,21.0,竹南,
HNA00390,公寓,大厝里,苗栗縣竹南鎮大厝里2鄰南大路236號,1.0,20.0,竹南,
HNA00391,公寓,大厝里,苗栗縣竹南鎮大厝里9鄰大厝61之15號,1.0,45.0,竹南,
HNA00392,公寓,大厝里,苗栗縣竹南鎮大厝里14鄰鐵路東1號,1.0,106.0,竹南,
HNA00394,"苗栗縣政府
稅務局竹南分局",正南里,苗栗縣竹南鎮正南里25鄰福德路135號,1.0,709.0,竹南,
HNA00395,公寓,正南里,苗栗縣竹南鎮正南里23鄰大營路130號,1.0,25.0,竹南,
HNA00396,公寓,正南里,苗栗縣竹南鎮正南里25鄰福德路163之1號,1.0,42.0,竹南,
HNA00397,公寓,正南里,苗栗縣竹南鎮正南里1鄰中山路110號,1.0,89.0,竹南,
HNA00398,竹南高中,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,1.0,612.0,竹南,
HNA00399,竹南高中,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,1.0,702.0,竹南,
HNA00400,公寓,正南里,苗栗縣竹南鎮正南里25鄰福德路174號,1.0,580.0,竹南,
HNA00401,竹南鎮公所,正南里,苗栗縣竹南鎮正南里23鄰中正路112號,1.0,569.0,竹南,
HNA00402,公寓,正南里,苗栗縣竹南鎮正南里17鄰福德路97號,1.0,154.0,竹南,
HNA00403,公寓,正南里,苗栗縣竹南鎮正南里19鄰和平街43號,1.0,249.0,竹南,
HNA00404,公寓,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,1.0,485.0,竹南,
HNA00405,竹南高中,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,1.0,293.0,竹南,
HNA00406,竹南高中,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,1.0,153.0,竹南,
HNA00407,竹南高中,正南里,苗栗縣竹南鎮正南里23鄰中正路99號,1.0,213.0,竹南,
HNA00408,竹南高中,正南里,苗栗縣竹南鎮正南里23鄰中正路98號,1.0,133.0,竹南,
HNA00409,公寓,正南里,苗栗縣竹南鎮正南里18鄰中正路105號,1.0,173.0,竹南,
HNA00410,公寓,正南里,苗栗縣竹南鎮正南里20鄰光復路21號,1.0,24.0,竹南,
HNA00411,公寓,正南里,苗栗縣竹南鎮正南里23鄰大營路132號,1.0,38.0,竹南,
HNA00412,公寓,正南里,苗栗縣竹南鎮正南里20鄰光復路9號,1.0,333.0,竹南,
HNA00413,公寓,正南里,苗栗縣竹南鎮正南里17鄰延平路2號,1.0,26.0,竹南,
HNA00414,公寓,正南里,苗栗縣竹南鎮正南里26鄰福德路121號,1.0,40.0,竹南,
HNA00415,公寓,正南里,苗栗縣竹南鎮正南里26鄰和平街15號,1.0,266.0,竹南,
HNA00416,公寓,正南里,苗栗縣竹南鎮正南里24鄰大營路74號,1.0,21.0,竹南,
HNA00417,公寓,正南里,苗栗縣竹南鎮正南里24鄰大營路70號,1.0,20.0,竹南,
HNA00418,公寓,正南里,苗栗縣竹南鎮正南里24鄰大營路72號,1.0,20.0,竹南,
HNA00419,公寓,正南里,苗栗縣竹南鎮正南里25鄰福德路155之1號,1.0,37.0,竹南,
HNA00420,公寓,正南里,苗栗縣竹南鎮正南里24鄰大營路65號,1.0,14.0,竹南,
HNA00421,公寓,正南里,苗栗縣竹南鎮正南里24鄰大營路78號,1.0,21.0,竹南,
HNA00422,公寓,正南里,苗栗縣竹南鎮正南里10鄰中山路45號,1.0,58.0,竹南,
HNA00423,公寓,正南里,苗栗縣竹南鎮正南里25鄰福德路136號,1.0,421.0,竹南,
HNA00424,公寓,正南里,苗栗縣竹南鎮正南里28鄰環市路一段158號,1.0,420.0,竹南,
HNA00425,大樓,正南里,苗栗縣竹南鎮正南里25鄰環市路一段138巷2弄1號,1.0,2521.0,竹南,
HNA00427,公寓,正南里,苗栗縣竹南鎮正南里23鄰大營路106號,1.0,437.0,竹南,
HNA00428,大樓,正南里,苗栗縣竹南鎮正南里4鄰中正路217號,1.0,5152.0,竹南,
H9A00010,新南國小,新南里,苗栗縣竹南鎮新南里22鄰五谷街2號,1.0,3917.0,竹南,
HNA00433,公寓,新南里,苗栗縣竹南鎮新南里22鄰五谷王62號,1.0,89.0,竹南,
HNA00439,公寓,新南里,苗栗縣竹南鎮崁頂街132號,1.0,32.0,竹南,
HNA00167,公寓,新南里,苗栗縣竹南鎮新南里3鄰東平路57號,1.0,33.0,竹南,
HNA00171,公寓,新南里,苗栗縣竹南鎮新南里3鄰東平路62號,1.0,20.0,竹南,
HNA00179,公寓,新南里,苗栗縣竹南鎮新南里3鄰維新路42之60號,1.0,1217.0,竹南,
HNA00177,公寓,新南里,苗栗縣竹南鎮新南里3鄰維新路38號,1.0,48.0,竹南,
HNA00174,公寓,新南里,苗栗縣竹南鎮新南里4鄰東平路83號,1.0,40.0,竹南,
HNA00443,公寓,山佳里,苗栗縣竹南鎮山佳里7鄰龍山路三段211號,1.0,26.0,竹南,
HNA00444,公寓,山佳里,苗栗縣竹南鎮山佳里7鄰龍山路三段207號,1.0,56.0,竹南,
HNA00445,公寓,佳興里,苗栗縣竹南鎮佳興里14鄰明德街104號,1.0,101.0,竹南,
HNA00446,君毅中學,山佳里,苗栗縣竹南鎮山佳里1鄰公義路245號,1.0,354.0,竹南,
HNA00447,公寓,佳興里,苗栗縣竹南鎮佳興里2鄰公義路176號,1.0,80.0,竹南,
HNA00448,公寓,佳興里,苗栗縣竹南鎮忠勇街10號,1.0,30.0,竹南,
HNA00449,公寓,佳興里,苗栗縣竹南鎮照南路18號,1.0,21.0,竹南,
HNA00450,公寓,佳興里,苗栗縣竹南鎮照南路120號,1.0,25.0,竹南,
HNA00451,公寓,佳里興,苗栗縣竹南鎮照南路20號,1.0,29.0,竹南,
HNA00452,竹南鎮公所,山佳里,苗栗縣竹南鎮山佳里16鄰光復路452號,1.0,158.0,竹南,
HNA00453,公寓,佳興里,苗栗縣竹南鎮佳興里10鄰照南路16號,1.0,73.0,竹南,
HNA00454,公寓,山佳里,苗栗縣竹南鎮山佳里7鄰龍山路228巷230號,1.0,330.0,竹南,
HNA00455,公寓,佳興里,苗栗縣竹南鎮佳興里11鄰忠勇街11號,1.0,109.0,竹南,
HNA00458,公寓,佳興里,苗栗縣竹南鎮佳興里7鄰光復路345號,1.0,34.0,竹南,
HNA00459,公寓,佳興里,苗栗縣竹南鎮佳興里14鄰明德街98號,1.0,20.0,竹南,
HNA00460,公寓,佳興里,苗栗縣竹南鎮佳興里7鄰光復路365號,1.0,66.0,竹南,
HNA00461,公寓,佳興里,苗栗縣竹南鎮佳興里7鄰光復路367號,1.0,32.0,竹南,
HNA00462,公寓,佳興里,苗栗縣竹南鎮佳興里7鄰光復路339號,1.0,40.0,竹南,
HNA00463,公寓,佳興里,苗栗縣竹南鎮佳興里11鄰忠勇街12號,1.0,30.0,竹南,
HNA00464,公寓,佳興里,苗栗縣竹南鎮佳興里4鄰光復路428號,1.0,25.0,竹南,
HNA00465,公寓,山佳里,苗栗縣竹南鎮山佳里光復路17巷369號,1.0,28.0,竹南,
HNA00466,公寓,佳興里,苗栗縣竹南鎮民安街73號,1.0,33.0,竹南,
HNA00467,公寓,山佳里,苗栗縣竹南鎮忠勇街11號,1.0,46.0,竹南,
HNA00468,公寓,佳興里,苗栗縣竹南鎮忠勇街13號,1.0,46.0,竹南,
HNA00469,公寓,佳興里,苗栗縣竹南鎮佳興里7鄰光復路357號,1.0,20.0,竹南,
HNA00470,公寓,佳興里,苗栗縣竹南鎮佳興里4鄰光復路430號,1.0,25.0,竹南,
HNA00471,公寓,山佳里,苗栗縣竹南鎮山佳里15鄰光復路85號,1.0,104.0,竹南,
HNA00474,公寓,佳興里,苗栗縣竹南鎮佳興里11鄰忠勇街2號,1.0,22.0,竹南,
HNA00475,公寓,佳興里,苗栗縣竹南鎮佳興里2鄰公義路152號,1.0,62.0,竹南,
HNA00476,公寓,佳興里,苗栗縣竹南鎮佳興里2鄰公義路150號,1.0,62.0,竹南,
HNA00477,公寓,山佳里,苗栗縣竹南鎮山佳里14鄰光復路323號,1.0,28.0,竹南,
HNA00478,公寓,山佳里,苗栗縣竹南鎮山佳里15鄰公義路176號,1.0,60.0,竹南,
HNA00479,公寓,山佳里,苗栗縣竹南鎮山佳里1鄰公義路279號,1.0,32.0,竹南,
HNA00480,公寓,佳興里,苗栗縣竹南鎮佳興里10鄰照南路118號,1.0,21.0,竹南,
HNA00481,照南國中,山佳里,苗栗縣竹南鎮山佳里14鄰公教路2號,1.0,104.0,竹南,
HNA00482,公寓,山佳里,苗栗縣竹南鎮山佳里27鄰店仔37之5號,1.0,20.0,竹南,
HNA00483,公寓,山佳里,苗栗縣竹南鎮山佳里1鄰公義路245號,1.0,276.0,竹南,
HNA00484,公寓,佳興里,苗栗縣竹南鎮佳興里10鄰照南路90號,1.0,17.0,竹南,
HNA00485,公寓,山佳里,苗栗縣竹南鎮山佳里20鄰照南路39號,1.0,29.0,竹南,
HNA00486,公寓,聖福里,苗栗縣竹南鎮聖福里20鄰建國路288巷56號,1.0,297.0,竹南,
HNA00487,公寓,山佳里,苗栗縣竹南鎮山佳里27鄰中興街29號,1.0,274.0,竹南,
HNA00488,公寓,佳興里,苗栗縣竹南鎮佳興里11鄰忠勇街17號,1.0,144.0,竹南,
HNA00489,公寓,山佳里,苗栗縣竹南鎮山佳里15鄰照南路79號,1.0,116.0,竹南,
HNA00493,公寓,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段19號,1.0,38.0,竹南,
HNA00494,公寓,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段13號,1.0,38.0,竹南,
HNA00495,公寓,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段11號,1.0,38.0,竹南,
HNA00496,公寓,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段21號,1.0,41.0,竹南,
HNA00497,公寓,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段17號,1.0,38.0,竹南,
HNA00498,公寓,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段45號,1.0,96.0,竹南,
HNA00499,公寓,龍鳯里,苗栗縣竹南鎮建國路457號,1.0,41.0,竹南,
HNA00502,公寓,龍鳯里,苗栗縣竹南鎮龍鳯里13鄰龍山路二段2號,1.0,456.0,竹南,
HNA00508,大樓,龍鳯里,苗栗縣竹南鎮龍鳯里龍山路三段221號,1.0,2796.0,竹南,
HNA00509,公寓,照南里,苗栗縣竹南鎮照南里16鄰博愛街232號,1.0,26.0,竹南,
HNA00511,公寓,照南里,苗栗縣竹南鎮照南里8鄰華東街34號,1.0,28.0,竹南,
HNA00512,公寓,照南里,苗栗縣竹南鎮照南里7鄰光復路264號,1.0,20.0,竹南,
HNA00513,公寓,照南里,苗栗縣竹南鎮照南里15鄰延平路83之1號,1.0,46.0,竹南,
HNA00514,公寓,南里1,苗栗竹南鎮照南里15鄰延平路83之3號,1.0,17.0,竹南,
HNA00515,公寓,照南里,苗栗縣竹南鎮照南里16鄰博愛街220號,1.0,24.0,竹南,
HNA00516,公寓,照南里,苗栗縣竹南鎮照南里15鄰延平路63巷4號,1.0,200.0,竹南,
HNA00517,公寓,照南里,苗栗縣竹南鎮照南里15鄰延平路63巷12號,1.0,29.0,竹南,
HNA00521,公寓,照南里,苗栗縣竹南鎮照南里12鄰中山路141號,1.0,133.0,竹南,
HNA00522,公寓,照南里,苗栗縣竹南鎮照南里自由街90號,1.0,22.0,竹南,
HNA00524,公寓,營盤里,苗栗縣竹南鎮營盤里17鄰建國路26號,1.0,62.0,竹南,
HNA00525,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰自由街128號,1.0,32.0,竹南,
HNA00526,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰自由街126號,1.0,33.0,竹南,
HNA00527,公寓,營盤里,苗栗縣竹南鎮營盤里14鄰建國路18號,1.0,45.0,竹南,
HNA00528,公寓,營盤里,苗栗縣竹南鎮營盤里8鄰新生路328號,1.0,36.0,竹南,
HNA00529,公寓,營盤里,苗栗縣竹南鎮營盤里18鄰建興街33號,1.0,72.0,竹南,
HNA00530,公寓,營盤里,苗栗縣竹南鎮營盤里8鄰大營路236號,1.0,38.0,竹南,
HNA00531,公寓,營盤里,苗栗縣竹南鎮營盤里8鄰大營路306號,1.0,28.0,竹南,
HNA00532,公寓,營盤里,苗栗縣竹南鎮營盤里自由街159號,1.0,33.0,竹南,
HNA00533,公寓,營盤里,苗栗縣竹南鎮營盤里10鄰大營路285號,1.0,65.0,竹南,
HNA00534,公寓,營盤里,苗栗縣竹南鎮營盤里10鄰建國路163號,1.0,244.0,竹南,
HNA00536,公寓,中華里,苗栗縣竹南鎮中華里文心街14號,1.0,281.0,中港海口,
HNA00537,公寓,營盤里,苗栗縣竹南鎮營盤里2鄰自由街106號,1.0,77.0,竹南,
HNA00538,公寓,營盤里,苗栗縣竹南鎮營盤里1鄰中山路162號,1.0,37.0,竹南,
HNA00539,公寓,營盤里,苗栗縣竹南鎮營盤里2鄰忠義街31號,1.0,28.0,竹南,
HNA00540,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰忠勤街22號,1.0,16.0,竹南,
HNA00541,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰忠勤街26號,1.0,16.0,竹南,
HNA00542,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰忠勤街24號,1.0,16.0,竹南,
HNA00543,公寓,營盤里,苗栗縣竹南鎮營盤里13鄰忠義街6號,1.0,40.0,竹南,
HNA00544,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰建智街19號,1.0,40.0,竹南,
HNA00545,公寓,聖福里,苗栗縣竹南鎮聖福里14鄰建國路151巷37號,1.0,26.0,竹南,
HNA00547,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰建智街29號,1.0,28.0,竹南,
HNA00548,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰建智街,1.0,45.0,竹南,
HNA00549,公寓,營盤里,苗栗縣竹南鎮營盤里16鄰建智街23號,1.0,45.0,竹南,
HNA00550,公寓,營盤里,苗栗縣竹南鎮營盤里13鄰忠義街14號,1.0,62.0,竹南,
HNA00551,公寓,營盤里,苗栗縣竹南鎮營盤里14鄰建國路191號,1.0,74.0,竹南,
HNA00552,公寓,營盤里,苗栗縣竹南鎮營盤里18鄰建興街55號,1.0,18.0,竹南,
HNA00553,公寓,聖福里,苗栗縣竹南鎮聖福里勤富街79號,1.0,68.0,竹南,
HNA00554,公寓,營盤里,苗栗縣竹南鎮自由街127號,1.0,65.0,竹南,
HNA00555,公寓,營盤里,苗栗縣竹南鎮營盤里8鄰忠義街24號,1.0,52.0,竹南,
HNA00556,公寓,營盤里,苗栗縣竹南鎮營盤里18鄰忠勤街51號,1.0,16.0,竹南,
HNA00557,公寓,營盤里,苗栗縣竹南鎮營盤里7鄰建仁街36號,1.0,28.0,竹南,
HNA00558,公寓,營盤里,苗栗縣竹南鎮營盤里7鄰建仁街38號,1.0,26.0,竹南,
HNA00559,公寓,營盤里,苗栗縣竹南鎮營盤里8鄰自由街180號,1.0,45.0,竹南,
HNA00560,公寓,營盤里,苗栗縣竹南鎮營盤里8鄰自由街182號,1.0,45.0,竹南,
HNA00561,公寓,營盤里,苗栗縣竹南鎮營盤里2鄰忠義街41號,1.0,34.0,竹南,
HNA00563,公寓,營盤里,苗栗縣竹南鎮營盤里1鄰建國路18號,1.0,22.0,竹南,
HNA00564,公寓,營盤里,苗栗縣竹南鎮營盤里7鄰大營路318號,1.0,48.0,竹南,
HNA00565,公寓,營盤里,苗栗縣竹南鎮營盤里10鄰建興街48巷1號,1.0,141.0,竹南,
HNA00566,公寓,營盤里,苗栗縣竹南鎮營盤里7鄰大營路320號,1.0,45.0,竹南,
