類別,建築物名稱,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
公寓,,DF01000047,員仁里,新北市土城區員仁里中央路2段306巷421號,2.0,2064.0,土城派出所,,121.437767,24.971775
公寓,,DF01000048,員仁里,新北市土城區員仁里慶樂街21號,1.0,148.0,土城派出所,,121.439653,24.972648
公寓,,DF01000049,員仁里,新北市土城區員仁里忠義路1號,1.0,446.0,土城派出所,,121.440093,24.971213
大樓,,DF01000050,員仁里,新北市土城區員仁里中央路2段293號1,2.0,253.0,土城派出所,,121.438379,24.971479
大樓,,DF01000051,員福里,新北市土城區員福里福仁街5號,1.0,1160.0,土城派出所,,121.441342,24.976726
大樓,,DF01000052,員信里,新北市土城區員信里水源街87號,2.0,1113.0,土城派出所,,121.439452,24.976549
大樓,,DF01000053,員信里,新北市土城區員信里福仁街34號,1.0,228.0,土城派出所,,121.439858,24.975528
大樓,歐洲村社區,DF01000054,員信里,新北市土城區員信里福仁街37號,2.0,353.0,土城派出所,,121.440379,24.97499
大樓,歐洲村社區,DF01000055,員信里,新北市土城區員信里中央路2段270巷2號,2.0,1286.0,土城派出所,,121.441113,24.974693
大樓,歐洲村社區,DF01000056,員信里,新北市土城區員信里中央路2段270巷1號,2.0,798.0,土城派出所,,121.440987,24.974629
公寓,,DF01000057,員林里,新北市土城區員林里中央路2段101號,1.0,365.0,土城派出所,,121.442119,24.976617
公寓,,DF01000058,員林里,新北市土城區員林里中央路2段121巷125號2,1.0,80.0,土城派出所,,121.442457,24.977303
公寓,,DF01000060,日和里,新北市土城區日和里中央路一段318巷373弄12號,1.0,475.0,土城派出所,,121.442337,24.981328
大樓,永豐紙業,DF01000061,日和里,新北市土城區日和里中央路一段365巷7號,2.0,163.0,土城派出所,,121.444281,24.980743
大樓,,DF01000062,員福里,新北市土城區員福里中央路2段50巷23弄26號,1.0,140.0,土城派出所,,121.441972,24.980166
大樓,,DF01000063,員福里,新北市土城區員福里中央路一段352巷1號,1.0,432.0,土城派出所,,121.442892,24.980976
大樓,,DF01000064,員林里,新北市土城區員林里中正路21號,1.0,223.0,土城派出所,,121.443447,24.97536
公寓,,DF01000065,日新里,新北市土城區日新里中華路一段148號,1.0,61.0,土城派出所,,121.444161,24.986929
大樓,泰隆金站社區,DF01000066,員福里,新北市土城區員福里中央路2段209號,3.0,716.0,土城派出所,,121.441902,24.975846
公寓,,DF01000067,員仁里,新北市土城區員仁里慶樂街45巷10號,1.0,54.0,土城派出所,,121.438757,24.974028
大樓,,DF01000068,員福里,新北市土城區員福里中央路2段50巷43號,1.0,672.0,土城派出所,,121.442312,24.979906
大樓,,DF01000069,埤塘里,新北市土城區埤塘里忠義路48巷1號,1.0,166.0,土城派出所,,121.440769,24.968716
公寓,,DF01000070,土城里,新北市土城區土城里光明街23號,1.0,71.0,土城派出所,,121.442133,24.974331
公寓,,DF01000071,員福里,新北市土城區員福里中央路2段292巷8號,1.0,286.0,土城派出所,,121.441462,24.975696
公寓,,DF01000072,員林里,新北市土城區員林里中央路2段121巷25號,1.0,42.0,土城派出所,,121.442393,24.977201
大樓,,DF01000073,土城里,新北市土城區土城里興城路20號,1.0,56.0,土城派出所,,121.442165,24.973053
大樓,土城分局,DF01000074,埤塘里,新北市土城區埤塘里和平路22號,1.0,901.0,土城派出所,,121.442926,24.973281
公寓,,DF01000075,員林里,新北市土城區員林里中央路2段50巷20號,1.0,123.0,土城派出所,,121.443055,24.978637
大樓,,DF01000076,員林里,新北市土城區員林里明德路2段1791號,2.0,1559.0,土城派出所,,121.446737,24.976291
大樓,板橋信用合作社,DF01000077,員林里,新北市土城區員林里中央路一段289號,1.0,483.0,土城派出所,,,
大樓,6號停車場,DF01000078,日和里,新北市土城區日和里裕生路106號,1.0,786.0,土城派出所,,121.446805,24.984412
公寓,洪福企業社,DF01000079,日新里,新北市土城區日新里日新街29巷17號,1.0,171.0,土城派出所,,121.443588,24.987162
公寓,土城國小,DF01000080,土城里,新北市土城區土城里興城路17號,1.0,3007.0,土城派出所,,121.442645,24.973555
大樓,中華新城甲社區,DF01000081,長風里,新北市土城區長風里中華路2段89巷1弄1號,1.0,6601.0,土城派出所,,121.439757,24.978212
大樓,中華新城乙社區,DF01000082,長風里,新北市土城區長風里中華路2段89巷2弄1號,2.0,2881.0,土城派出所,,121.440126,24.977669
公寓,土城國小,DF01000083,土城里,新北市土城區土城里興城路17號,1.0,147.0,土城派出所,,121.442645,24.973555
大樓,,DF01000084,員仁里,新北市土城區員仁里城林路6段17號,1.0,794.0,土城派出所,,121.438079,24.97777
公寓,,DF01000085,員福里,新北市土城區員福里中華路2段6號,1.0,274.0,土城派出所,,121.439272,24.979036
公寓,,DF01000086,日新里,新北市土城區日新里中央路一段365巷71號,1.0,362.0,土城派出所,,121.445469,24.985102
大樓,,DF01000087,埤塘里,新北市土城區埤塘里忠承路2號,1.0,146.0,土城派出所,,121.442035,24.968289
大樓,少年頭家社區,DF01000088,埤塘里,新北市土城區埤塘里金城路一段56號,3.0,1306.0,土城派出所,,121.442432,24.970488
大樓,,DF01000089,日和里,新北市土城區日和里中央路一段292巷91號,1.0,198.0,土城派出所,,121.442789,24.982599
大樓,,DF01000090,員仁里,新北市土城區員仁里慶樂街21號,1.0,271.0,土城派出所,,121.439653,24.972648
大樓,,DF01000091,日和里,新北市土城區日和里中華路一段197號,1.0,696.0,土城派出所,,121.443311,24.98526
大樓,,DF01000092,日和里,新北市土城區日和里中央路一段250巷17號,1.0,125.0,土城派出所,,121.44338,24.984777
大樓,,DF01000093,日和里,新北市土城區日和里中央路一段250巷7號,3.0,880.0,土城派出所,,121.443907,24.984694
大樓,,DF01000094,日和里,新北市土城區日和里中央路一段318巷125號,1.0,739.0,土城派出所,,121.442277,24.982024
大樓,,DF01000095,員林里,新北市土城區員林里裕生路69號,1.0,181.0,土城派出所,,121.447095,24.984566
大樓,,DF01000096,日新里,新北市土城區日新里中興路7號1,2.0,2295.0,土城派出所,,121.444329,24.987179
大樓,,DF01000097,員林里,新北市土城區員林里學府路2段238號,1.0,1181.0,土城派出所,,121.445103,24.976097
大樓,日月光社區,DF01000098,員林里,新北市土城區員林里中央路2段21弄110號,4.0,10682.0,土城派出所,,121.444629,24.979415
大樓,本草精靈健康事業有限公司,DF01000099,日和里,新北市土城區日和里中華路一段178號,1.0,417.0,土城派出所,,121.440944,24.982465
大樓,,DF01000100,員林里,新北市土城區員林里員林2號,1.0,639.0,土城派出所,,121.442569,24.978019
大樓,名人富裔,DF01000101,員林里,新北市土城區員林里中正路69號,1.0,369.0,土城派出所,,121.444689,24.975742
公寓,,DF01000102,員仁里,新北市土城區員仁里城林6巷37號,1.0,256.0,土城派出所,,121.437398,24.976998
大樓,,DF01000103,員林里,新北市土城區員林里和平46-1號,1.0,217.0,土城派出所,,121.442727,24.977973
大樓,大通地產有限公司,DF01000104,員仁里,新北市土城區員仁里中央路一段289-1號,1.0,204.0,土城派出所,,121.439933,24.974841
公寓,信美鏡廠股份有限公司,DF01000105,日新里,新北市土城區日新里日新街49號,1.0,461.0,土城派出所,,121.44299,24.98896
公寓,,DF01000106,員仁里,新北市土城區員仁里慶樂街33號,1.0,163.0,土城派出所,,121.438494,24.973035
公寓,,DF01000107,日和里,新北市土城區日和里中華一段176號,1.0,332.0,土城派出所,,121.440986,24.982524
大樓,,DF01000108,埤塘里,新北市土城區忠承路39號,1.0,971.0,土城派出所,,121.440665,24.966771
大樓,,DF01000109,員仁里,新北市土城區城林路6巷55號,1.0,719.0,土城派出所,,121.437285,24.977541
公寓,,DF01000110,員福里,新北市土城區員福里員福78號,1.0,270.0,土城派出所,,121.439394,24.979809
大樓,,DF01000111,員林里,新北市土城區員林里中正路67巷33號,1.0,367.0,土城派出所,,121.443834,24.976589
大樓,,DF01000112,員林里,新北市土城區員林里中正路67巷35號,1.0,166.0,土城派出所,,121.443923,24.976664
大樓,中正威登社區,DF01000113,員林里,新北市土城區員林里中正路13號,1.0,503.0,土城派出所,,121.443032,24.975295
大樓,,DF01000114,員仁里,新北市土城區員仁里學府2段238號,1.0,1181.0,土城派出所,,121.437742,24.97271
大樓,心上城社區,DF01000115,埤塘里,新北市土城區埤塘里千歲路8號,1.0,133.0,土城派出所,,121.440061,24.970211
大樓,,DF01000117,日和里,新北市土城區日和里中華一段178號,1.0,417.0,土城派出所,,121.440944,24.982465
大樓,,DF01000118,日和里,新北市土城區日和里中央路一段325-2號,1.0,2226.0,土城派出所,,121.446882,24.979855
大樓,和平莊園,DF01000119,埤塘里,新北市土城區埤塘里和平路105號,1.0,355.0,土城派出所,,121.451222,24.968512
大樓,湛然龍邸社區,DF01000120,土城里,新北市土城區土城里慶安街16號,1.0,265.0,土城派出所,,121.441799,24.973651
大樓,板信商業銀行股份有限公司,DF01000121,日和里,新北市土城區日和里裕生路83號,1.0,206.0,土城派出所,,121.44693,24.98434428
大樓,裕德學校財團法人,DF01000122,日和里,新北市土城區日和里擺接堡路1號,1.0,1286.0,土城派出所,,121.439585,24.982977
大樓,欣羽股份有限公司,DF01000123,員林里,新北市土城區員林里學士路386號,1.0,866.0,土城派出所,,121.446793,24.977462
大樓,,DF01000124,員林里,新北市土城區員林里學府路2段235號,1.0,157.0,土城派出所,,121.445322,24.978187
大樓,巨勳雲集,DF01000125,土城里,新北市土城區土城里光明街50號,1.0,368.0,土城派出所,,121.442165,24.973312
大樓,,DF01000126,員林里,新北市土城區學海街388號,1.0,451.0,土城派出所,,121.445447,24.977871
大樓,,DF01000127,員林里,新北市土城區員林里學海街252號,1.0,268.0,土城派出所,,121.447097,24.97864
大樓,,DF01000128,員林里,新北市土城區員林里學海街281號,1.0,724.0,土城派出所,,121.4457036,24.97797687
大樓,,DF01000129,員仁里,新北市土城區員仁里中央路二段286號,1.0,1074.0,土城派出所,,121.4405417,24.9740924
大樓,,DF01000130,員林里,新北市土城區員林里2鄰學士路361號,1.0,831.0,土城派出所,,121.445972,24.97699584
大樓,,DF01000131,日和里,新北市土城區日和里10鄰中央路1段282號,1.0,298.0,土城派出所,,121.4434702,24.98287983
大樓,,DF01000132,員林里,新北市土城區員林里22鄰學府路2段175號,1.0,423.0,土城派出所,,121.4464333,24.97926579
大樓,華南MLB,DF01000133,員林里,新北市土城區員林里2鄰中正路151巷21號,1.0,585.0,土城派出所,,121.4468484,24.97643607
大樓,,DF01000134,員林里,新北市土城區員林里學士路427號,,1034.0,土城派出所,,121.445702,24.97698202
大樓,,DF01000135,員林里,新北市土城區員林里32鄰學府路2段267號,1.0,1939.0,土城派出所,,121.4450862,24.97782732
大樓,,DF01000136,員林里,新北市土城區員林里23鄰中央路2段21巷9號,1.0,481.0,土城派出所,,121.4438906,24.98036501
大樓,,DF01000137,員林里,新北市土城區員林里15鄰學府路2段215號,1.0,573.0,土城派出所,,121.4455946,24.97851759
大樓,,DF01000138,員林里,新北市土城區員林里32鄰學海街297號,1.0,263.0,土城派出所,,121.44573,24.977656
大樓,,DF01000139,員林里,新北市土城區員林里2鄰學士路355號,1.0,359.0,土城派出所,,121.4460031,24.97705327
大樓,,DF01000140,日和里,新北市土城區日和里19鄰莊園街151號,3.0,2413.0,土城派出所,,121.44745,24.981714
大樓,,DF02000001,清溪里,新北市土城區清溪里青雲路67號,2.0,1645.0,清水派出所,,121.459415,24.98636
大樓,,DF02000002,清溪里,新北市土城區清溪里青雲路49巷214號,1.0,2670.0,清水派出所,,121.460002,24.986587
大樓,,DF02000003,清溪里,新北市土城區清溪里立德路17巷15號,1.0,1689.0,清水派出所,,121.461529,24.988312
大樓,,DF02000004,清溪里,新北市土城區清溪里立德路17巷1921號,1.0,2081.0,清水派出所,,121.461529,24.988312
公寓,,DF02000010,延吉里,新北市土城區延吉里延吉街137巷20號,1.0,706.0,金城派出所,,121.471101,24.985344
大樓,,DF02000011,清化里,新北市土城區清化里青雲路451巷13號,2.0,685.0,清水派出所,,121.458604,24.972023
大樓,,DF02000015,青雲里,新北市土城區青雲里中正路17號,2.0,339.0,清水派出所,,121.459112,24.982516
大樓,,DF02000016,青雲里,新北市土城區青雲里清水路141巷16弄2號,2.0,1048.0,清水派出所,,121.458632,24.982056
大樓,,DF02000017,青雲里,新北市土城區青雲里青雲路154號3,2.0,7933.0,清水派出所,,121.458792,24.982946
大樓,,DF02000019,清溪里,新北市土城區清溪里金城路2段396號,2.0,732.0,清水派出所,,121.463865,24.985644
公寓,板橋地方法院,DF02000020,清溪里,新北市土城區清溪里青雲路51巷13號,1.0,797.0,清水派出所,,121.459663,24.984054
大樓,,DF02000021,清溪里,新北市土城區清溪里中正路91號,2.0,452.0,清水派出所,,121.459292,24.982437
大樓,,DF02000022,清溪里,新北市土城區清溪里青雲路151巷15號,2.0,289.0,清水派出所,,121.459601,24.984254
大樓,,DF02000064,清和里,新北市土城區清和里青山路50巷4號,1.0,675.0,清水派出所,,121.46407,24.974525
大樓,,DF02000074,清水里,新北市土城區清水里明德路一段200號,1.0,15.0,清水派出所,,121.461618,24.97789
大樓,,DF02000075,清水里,新北市土城區清水里明德路一段196巷17號,1.0,564.0,清水派出所,,121.461289,24.978697
大樓,,DF02000076,清水里,新北市土城區清水里仁愛路40巷42號,2.0,123.0,清水派出所,,121.461548,24.979165
大樓,,DF02000077,清水里,新北市土城區清水里青雲路329巷3537號,1.0,502.0,清水派出所,,121.460429,24.979773
大樓,,DF02000078,清水里,新北市土城區清水里仁愛路46巷7號,2.0,658.0,清水派出所,,121.461445,24.978762
大樓,,DF02000079,清水里,新北市土城區清水里仁愛路6巷81號,1.0,260.0,清水派出所,,121.460135,24.979972
大樓,,DF02000080,清水里,新北市土城區清水里仁愛路6巷8號1,1.0,114.0,清水派出所,,121.46045,24.980038
公寓,清水國小,DF02000081,清溪里,新北市土城區清溪里清水路243號,1.0,665.0,清水派出所,,121.461454,24.983454
大樓,,DF02000083,永豐里,新北市土城區永豐里清水路278巷826弄522號,1.0,1133.0,金城派出所,,121.462313,24.982417
公寓,,DF02000086,青雲里,新北市土城區青雲里青雲路40巷20弄9號,1.0,1856.0,清水派出所,,121.458932,24.986506
公寓,,DF02000087,青雲里,新北市土城區青雲里青雲路40巷28弄1號,1.0,545.0,清水派出所,,121.458811,24.987197
大樓,,DF02000088,青雲里,新北市土城區青雲里青雲路68號,2.0,222.0,清水派出所,,121.458792,24.982776
大樓,,DF02000089,青雲里,新北市土城區青雲里青雲路102號,1.0,370.0,清水派出所,,121.459222,24.986326
公寓,,DF02000090,青雲里,新北市土城區青雲里青雲路10號12,1.0,2431.0,清水派出所,,121.460022,24.989126
大樓,板橋地方法院,DF02000091,青雲里,新北市土城區青雲里青雲路138號,1.0,794.0,清水派出所,,121.458642,24.986026
公寓,板橋地方法院,DF02000092,青雲里,新北市土城區青雲里青雲路138號,1.0,990.0,清水派出所,,121.458642,24.986026
公寓,,DF02000104,延和里,新北市土城區延和里金城路3段73巷9弄739號,1.0,990.0,金城派出所,,121.465498,24.987996
大樓,,DF02000105,清水里,新北市土城區清水里明德路一段240巷5號,1.0,659.0,清水派出所,,121.459626,24.978059
大樓,,DF02000106,清水里,新北市土城區清水里青仁路37號,2.0,531.0,清水派出所,,121.460145,24.978607
大樓,,DF02000109,清水里,新北市土城區清水里青雲路269巷9號,1.0,408.0,清水派出所,,121.459854,24.98059
大樓,,DF02000110,清水里,新北市土城區清水里青雲路295巷16弄46號,1.0,2502.0,清水派出所,,121.459919,24.978941
大樓,,DF02000112,清水里,新北市土城區清水里青雲路279號,1.0,636.0,清水派出所,,121.459165,24.980208
公寓,,DF02000113,清化里,新北市土城區清化里石門路63號,1.0,139.0,清水派出所,,121.456906,24.962353
大樓,龍秀興業公司,DF02000114,清化里,新北市土城區清化里石門路95巷3號,2.0,82.0,清水派出所,,121.469312,24.957773
大樓,,DF02000117,清水里,新北市土城區清水路5巷17號,1.0,803.0,清水派出所,,121.459711,24.982425
公寓,福益實業,DF02000124,清水里,新北市土城區清水里明德路一段71號,3.0,135.0,清水派出所,,121.462317,24.978291
大樓,,DF02000125,青雲里,新北市土城區青雲里青雲路163號,2.0,425.0,清水派出所,,121.459052,24.982906
大樓,,DF02000126,清溪里,新北市土城區清溪里立德路105號,4.0,916.0,清水派出所,,121.461602,24.988492
大樓,,DF02000128,青雲里,新北市土城區青雲里清水路114號,2.0,597.0,清水派出所,,121.458042,24.981506
公寓,清水國小,DF02000129,清溪里,新北市土城區清溪里金城路2段356號,1.0,552.0,清水派出所,,121.461508,24.984402
大樓,立體停車場,DF02000130,青雲里,新北市土城區青雲里金城路2段266號,1.0,136.0,清水派出所,,121.458522,24.983996
公寓,清水國小,DF02000135,清溪里,新北市土城區清溪里金城路2段356號,1.0,419.0,清水派出所,,121.461508,24.984402
大樓,,DF02000137,青雲里,新北市土城區青雲里青雲路152號,5.0,136.0,清水派出所,,121.459012,24.983386
公寓,,DF02000138,青雲里,新北市土城區青雲里青雲路138號,1.0,786.0,清水派出所,,121.458642,24.986026
公寓,清水國小,DF02000140,清溪里,新北市土城區清溪里金城路2段356號,1.0,812.0,清水派出所,,121.461508,24.984402
大樓,,DF02000149,清和里,新北市土城區清和里青雲路3173號,1.0,2253.0,清水派出所,,121.459449,24.972731
大樓,,DF02000150,青雲里,新北市土城區青雲里青雲路370號,1.0,663.0,清水派出所,,121.459132,24.982706
大樓,,DF02000152,永豐里,新北市土城區永豐里清水路194巷7號,1.0,2138.0,金城派出所,,121.460835,24.981283
大樓,,DF02000153,青雲里,新北市土城區青雲里青雲路80巷18號,1.0,818.0,清水派出所,,121.458811,24.987197
公寓,,DF02000154,清和里,新北市土城區清和里青雲路368號,1.0,234.0,清水派出所,,121.458661,24.973802
大樓,,DF02000155,學士里,新北市土城區學士里明德路一段126號1,1.0,2122.0,清水派出所,,121.463766,24.979083
大樓,,DF02000157,青雲里,新北市土城區青雲里青雲路273號,1.0,3639.0,清水派出所,,121.460202,24.989646
大樓,,DF02000158,青雲里,新北市土城區青雲里青雲路95號,1.0,3822.0,清水派出所,,121.459302,24.986616
大樓,,DF02000159,青雲里,新北市土城區青雲里青雲路250號,1.0,134.0,清水派出所,,121.458975,24.979999
大樓,,DF02000162,清和里,新北市土城區清和里明德路一段291巷24號,1.0,182.0,清水派出所,,121.460282,24.976106
大樓,,DF02000163,清和里,新北市土城區清和里明德路一段291巷19號,1.0,489.0,清水派出所,,121.460579,24.976136
大樓,富園社區,DF02000164,延和里,新北市土城區延和里金城路3段19號,1.0,428.0,金城派出所,,121.464998,24.986492
大樓,,DF02000165,柑林里,新北市土城區柑林里清水路111號,1.0,86.0,清水派出所,,121.457282,24.981784
大樓,,DF02000510,清化里,新北市土城區清化里青雲路380巷1號,1.0,252.0,清水派出所,,121.456438,24.973527
大樓,,DF02000512,清化里,新北市土城區清化里青雲路496號,2.0,227.0,清水派出所,,121.472749,24.964529
大樓,,DF02000513,青雲里,新北市土城區青雲里青福街68號,1.0,164.0,清水派出所,,121.457993,24.97948
大樓,,DF01000145,柑林里,新北市土城區柑林里龍山一街15號,1.0,385.0,清水派出所,,121.447375,24.97688
大樓,,DF02000520,學士里,新北市土城區學士里學士路33巷2-1號,1.0,294.0,清水派出所,,121.453739,24.981962
大樓,土城醫院,DF01000144,柑林里,新北市土城區柑林里金城路2段6號,1.0,800.0,土城派出所,,,
大樓,,DF02000523,柑林里,新北市土城區柑林里金城路2段128號,1.0,644.0,清水派出所,,121.454532,24.981063
大樓,,DF02000524,學士里,新北市土城區學士里學士路75號,1.0,27513.0,清水派出所,,121.45209,24.981386
大樓,,DF02000525,清和里,新北市土城區清和里青雲路350號,4.0,1650.0,清水派出所,,121.4585823,24.9745403
大樓,,DF02000526,青雲里,新北市土城區青雲里1鄰青雲路328號,1.0,537.0,清水派出所,,121.4586992,24.97657602
大樓,,DF02000527,青雲里,新北市土城區青雲里4鄰青和街391號,1.0,329.0,清水派出所,,121.4574403,24.97591115
大樓,,DF02000528,清和里,新北市土城區清和里1鄰青和街508號,1.0,460.0,清水派出所,,121.45778,24.980011
大樓,,DF03000011,裕生里,新北市土城區裕生里中華路一段43號,3.0,1053.0,廣福派出所,,121.44597,24.988445
大樓,,DF03000012,貨饒里,新北市土城區貨饒里學成路94巷9弄11號,1.0,879.0,廣福派出所,,121.450447,24.989367
公寓,群英企業,DF03000013,貨饒里,新北市土城區貨饒里中華路一段32號,1.0,1380.0,廣福派出所,,121.446513,24.989734
公寓,,DF03000014,貨饒里,新北市土城區貨饒里中華路一段16巷8號,1.0,1025.0,廣福派出所,,121.447098,24.99084
大樓,,DF03000015,樂利里,新北市土城區樂利里裕民路92巷5弄911號,2.0,1326.0,廣福派出所,,121.450061,24.985665
大樓,泰隆興業,DF03000016,廣福里,新北市土城區廣福里學府路一段99巷8188號,1.0,560.0,廣福派出所,,121.456367,24.986725
大樓,,DF03000017,學府里,新北市土城區學府里學府路一段99巷10號,2.0,1245.0,廣福派出所,,121.452228,24.984358
大樓,,DF03000018,埤林里,新北市土城區埤林里學享街51號,1.0,643.0,廣福派出所,,121.451897,24.987095
大樓,,DF03000019,埤林里,新北市土城區埤林里裕民路151號,2.0,536.0,廣福派出所,,121.4522,24.985974
大樓,,DF03000020,埤林里,新北市土城區埤林里學享街24號,1.0,3487.0,廣福派出所,,121.45152,24.987201
大樓,,DF03000021,埤林里,新北市土城區埤林里學享街120巷1號,1.0,1108.0,廣福派出所,,121.451596,24.987464
大樓,,DF03000022,埤林里,新北市土城區埤林里學府路一段126巷26號,2.0,2284.0,廣福派出所,,121.4543,24.988174
大樓,,DF03000023,埤林里,新北市土城區埤林里學府路一段126巷9號,2.0,137.0,廣福派出所,,121.454255,24.987522
大樓,,DF03000024,埤林里,新北市土城區埤林里學府路一段126巷27號,2.0,265.0,廣福派出所,,121.4534,24.987885
大樓,,DF03000025,埤林里,新北市土城區埤林里學府路一段166號,3.0,612.0,廣福派出所,,121.45399,24.986682
公寓,,DF03000026,埤林里,新北市土城區埤林里學成路42號,2.0,132.0,廣福派出所,,121.452409,24.987594
大樓,,DF03000027,學成里,新北市土城區學成里裕民路79號,2.0,832.0,廣福派出所,,121.449888,24.987465
