類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
公寓,WZA01775,萬壽里,臺北市萬華區西寧南路107號,1,186.0
公寓,WZA00077,萬壽里,臺北市萬華區中華路一段110號,1,265.0
公寓,WZA01781,萬壽里,臺北市萬華區中華路一段104號,1,160.0
公寓,WZA00091,萬壽里,臺北市萬華區中華路一段114巷2號,1,154.0
大樓,WZA01780,萬壽里,臺北市萬華區中華路一段106號,1,1328.0
大樓,WZA00679,萬壽里,臺北市萬華區武昌街二段50巷13弄1號,1,558.0
大樓,WZA01235,萬壽里,臺北市萬華區漢中街42號,1,566.0
公寓,WZA01237,萬壽里,臺北市萬華區漢中街50巷7號,1,85.0
公寓,WZA01783,萬壽里,臺北市萬華區漢中街50巷6號,1,48.0
公寓,WZA01784,萬壽里,臺北市萬華區武昌街二段50巷20號,1,40.0
大樓,WZA00678,萬壽里,臺北市萬華區武昌街二段50巷10號,1,720.0
公寓,WZA01786,萬壽里,臺北市萬華區武昌街二段50巷13弄2號,1,26.0
公寓,WZA01787,萬壽里,臺北市萬華區武昌街二段36號,1,40.0
公寓,WZA01792,萬壽里,臺北市萬華區武昌街二段60號,1,40.0
公寓,WZA01794,萬壽里,臺北市萬華區武昌街二段62號,1,266.0
大樓,WZA00668,萬壽里,臺北市萬華區武昌街二段68號,2,1034.0
公寓,WZA01789,萬壽里,臺北市萬華區武昌街二段80號,1,40.0
公寓,WZA01791,萬壽里,臺北市萬華區武昌街二段82巷2弄5號,1,26.0
公寓,WZA01792,萬壽里,臺北市萬華區武昌街二段58-60號,1,40.0
公寓,WZA01793,萬壽里,臺北市萬華區武昌街二段82巷2弄6號,1,26.0
公寓,WZA01795,萬壽里,臺北市萬華區武昌街二段82巷2弄3號,1,26.0
公寓,WZA01797,萬壽里,臺北市萬華區武昌街二段72號,1,266.0
公寓,WZA00575,萬壽里,臺北市萬華區昆明街92之4號,1,74.0
公寓,WZA00576,萬壽里,臺北市萬華區昆明街94號,1,280.0
大樓,WZA00577,萬壽里,臺北市萬華區昆明街98之4號,1,442.0
大樓,WZA00590,萬壽里,臺北市萬華區昆明街96巷6號,1,1077.0
公寓,WZA00776,萬壽里,臺北市萬華區峨眉街109號,1,161.0
公寓,WZA01798,萬壽里,臺北市萬華區武昌街二段114號,1,66.0
公寓,WZA01799,萬壽里,臺北市萬華區武昌街二段106號,1,66.0
公寓,WZA01801,萬壽里,臺北市萬華區峨眉街107號,1,20.0
公寓,WZA01802,萬壽里,臺北市萬華區昆明街92之4號,1,29.0
公寓,WZA01803,萬壽里,臺北市萬華區武昌街二段116號,1,26.0
公寓,WZA01804,萬壽里,臺北市萬華區昆明街92之1號,1,53.0
公寓,WZA01805,萬壽里,臺北市萬華區昆明街96巷8號,1,80.0
公寓,WZA01806,萬壽里,臺北市萬華區昆明街96巷1號,1,24.0
公寓,WZA01807,萬壽里,臺北市萬華區昆明街96巷6之7號,1,55.0
大樓,WZA00665,萬壽里,臺北市萬華區武昌街二段124-2號,1,957.0
大樓,WZA00666,萬壽里,臺北市萬華區武昌街二段132號,1,410.0
大樓,WZA00777,萬壽里,臺北市萬華區峨眉街115號,3,1780.0
公寓,WZA00778,萬壽里,臺北市萬華區峨眉街137號,1,20.0
公寓,WZA00786,萬壽里,臺北市萬華區峨眉街125巷2號,1,88.0
公寓,WZA00787,萬壽里,臺北市萬華區峨眉街125巷20號,1,189.0
公寓,WZA00788,萬壽里,臺北市萬華區峨眉街125巷24號,1,42.0
大樓,WZA00838,萬壽里,臺北市萬華區康定路24號,1,1104.0
公寓,WZA01321,萬壽里,臺北市萬華區環河南路一段61號,1,265.0
公寓,WZA01322,萬壽里,臺北市萬華區環河南路一段67號,1,121.0
公寓,WZA01323,萬壽里,臺北市萬華區環河南路一段69號,1,153.0
大樓,WZA01324,萬壽里,臺北市萬華區環河南路一段71號,1,1065.0
公寓,WZA01809,萬壽里,臺北市萬華區環河南路一段63號,1,160.0
公寓,WZA01810,萬壽里,臺北市萬華區武昌街二段132號,1,133.0
公寓,WZA02261,萬壽里,臺北市萬華區康定路20號,1,564.0
大樓,WZA02354,萬壽里,臺北市萬華區康定路22號,1,642.0
大樓,WZA02414,萬壽里,臺北市萬華區環河南路一段51號,1,437.0
大樓,WZA00851,新起里,臺北市萬華區康定路65號,1,336.0
公寓,WZA1038,新起里,臺北市萬華區隆昌街117號,1,188.0
公寓,WZA1037,新起里,臺北市萬華區隆昌街107號,1,158.0
公寓,WZA1884,新起里,臺北市萬華區康定路51號,1,133.0
公寓,WZA1883,新起里,臺北市萬華區康定路67號,1,29.0
公寓,WZA1040,新起里,臺北市萬華區隆昌街139號,1,161.0
公寓,WZA0847,新起里,臺北市萬華區康定路45號,1,41.0
大樓,WZA0846,新起里,臺北市萬華區康定路41號,1,1546.0
大樓,WZA02389,新起里,臺北市萬華區內江街128號,1,1336.0
公寓,WZA00850,新起里,臺北市萬華區康定路63號,1,101.0
公寓,WZA00849,新起里,臺北市萬華區康定路53號,1,146.0
大樓,WZA00848,新起里,臺北市萬華區康定路45號,1,622.0
公寓,WZA01896,新起里,臺北市萬華區康定路59號,1,10.0
大樓,WZA01895,新起里,臺北市萬華區康定路57號,1,400.0
公寓,WZA01894,新起里,臺北市萬華區康定路55號,1,40.0
公寓,WZA01893,新起里,臺北市萬華區康定路69號,1,266.0
公寓,WZA01892,新起里,臺北市萬華區內江街142,1,80.0
公寓,WZA01891,新起里,臺北市萬華區隆昌街125號,1,46.0
公寓,WZA01890,新起里,臺北市萬華區隆昌街119號,1,46.0
公寓,WZA01889,新起里,臺北市萬華區隆昌街141號,1,80.0
公寓,WZA01888,新起里,臺北市萬華區內江街140號,1,297.0
公寓,WZA01887,新起里,臺北市萬華區內江街130巷4號,1,46.0
公寓,WZA01886,新起里,臺北市萬華區康定路45號,1,133.0
公寓,WZA01885,新起里,臺北市萬華區長沙街2段151~161號,1,266.0
公寓,WZA00133,新起里,臺北市萬華區內江街118號,1,105.0
公寓,WZA00145,新起里,臺北市萬華區內江街96號,1,258.0
公寓,WZA01913,新起里,臺北市萬華區隆昌街95號,1,66.0
公寓,WZA00142,新起里,臺北市萬華區內江街86-1號,1,217.0
公寓,WZA001905,新起里,臺北市萬華區內江街80號,1,66.0
公寓,WZA001904,新起里,臺北市萬華區內江街78號,1,40.0
公寓,WZA001903,新起里,臺北市萬華區內江街110巷4號,1,166.0
公寓,WZA001902,新起里,臺北市萬華區內江街90號,1,133.0
公寓,WZA001901,新起里,臺北市萬華區隆昌街49號,1,40.0
公寓,WZA001900,新起里,臺北市萬華區隆昌街83號,1,42.0
公寓,WZA001908,新起里,臺北市萬華區內江街114號,1,40.0
公寓,WZA001907,新起里,臺北市萬華區隆昌街51巷11號,1,66.0
公寓,WZA001906,新起里,臺北市萬華區隆昌街51巷3號,1,53.0
公寓,WZA001911,新起里,臺北市萬華區內江街122號,1,40.0
公寓,WZA001910,新起里,臺北市萬華區內江街120號,1,33.0
公寓,WZA001909,新起里,臺北市萬華區內江街116號,1,42.0
公寓,WZA001899,新起里,臺北市萬華區隆昌街85號,1,33.0
公寓,WZA001898,新起里,臺北市萬華區隆昌街87號,1,40.0
公寓,WZA001897,新起里,臺北市萬華區隆昌街89號,1,38.0
公寓,WZA00143,新起里,臺北市萬華區內江街88號,1,185.0
公寓,WZA00150,新起里,臺北市萬華區內江街126巷9號,1,116.0
公寓,WZA01058,新起里,臺北市萬華區隆昌街51巷1號,1,236.0
公寓,WZA00146,新起里,臺北市萬華區內江街110巷2號,1,392.0
公寓,WZA00147,新起里,臺北市萬華區內江街110巷6號,1,40.0
公寓,WZA00148,新起里,臺北市萬華區內江街110巷7號,1,72.0
公寓,WZA00149,新起里,臺北市萬華區內江街110巷7號,1,90.0
公寓,WZA00690,新起里,臺北市萬華區長沙街二段119號,1,188.0
大樓,WZA00684,新起里,臺北市萬華區長沙街二段105號,1,653.0
公寓,WZA00683,新起里,臺北市萬華區長沙街二段103號,1,86.0
公寓,WZA00550,新起里,臺北市萬華區昆明街202號,1,194.0
公寓,WZA00549,新起里,臺北市萬華區昆明街196號,1,296.0
公寓,WZA00551,新起里,臺北市萬華區昆明街212號,1,245.0
公寓,WZA01036,新起里,臺北市萬華區隆昌街104號,1,60.0
公寓,WZA01048,新起里,臺北市萬華區隆昌街64號,1,45.0
公寓,WZA02259,新起里,臺北市萬華區昆明街192號,1,176.0
公寓,WZA00703,新起里,臺北市萬華區長沙街二段149巷3號,1,237.0
公寓,WZA01914,新起里,臺北市萬華區隆昌街84號,1,26.0
公寓,WZA01054,新起里,臺北市萬華區隆昌街84號,1,28.0
公寓,WZA01053,新起里,臺北市萬華區隆昌街82號,1,26.0
公寓,WZA01052,新起里,臺北市萬華區隆昌街70號,1,97.0
公寓,WZA01051,新起里,臺北市萬華區隆昌街69號,1,117.0
公寓,WZA01050,新起里,臺北市萬華區隆昌街67號,1,83.0
公寓,WZA01049,新起里,臺北市萬華區隆昌街66號,1,121.0
公寓,WZA00688,新起里,臺北市萬華區長沙街二段113號,1,356.0
公寓,WZA00687,新起里,臺北市萬華區長沙街二段111號,1,365.0
公寓,WZA01055,新起里,臺北市萬華區隆昌街94號,1,305.0
公寓,WZA01915,新起里,臺北市萬華區長沙街二段97號,1,106.0
公寓,WZA00994,新起里,臺北市萬華區貴陽街二段85號,1,28.0
公寓,WZA00691,新起里,臺北市萬華區長沙街二段124號,1,77.0
大樓,WZA02288,新起里,臺北市萬華區貴陽街二段79號,1,1137.0
公寓,WZA00685,新起里,臺北市萬華區長沙街二段106號,1,314.0
公寓,WZA00580,新起里,臺北市萬華區昆明街167巷6號,1,69.0
公寓,WZA00579,新起里,臺北市萬華區昆明街167巷3-2號,1,72.0
公寓,WZA00689,新起里,臺北市萬華區長沙街二段114號,1,290.0
大樓,WZA00692,新起里,臺北市萬華區長沙街二段130號,1,649.0
公寓,WZA01004,新起里,臺北市萬華區貴陽街二段115巷1號,1,134.0
公寓,WZA00996,新起里,臺北市萬華區貴陽街二段95號,1,113.0
大樓,WZA00686,新起里,臺北市萬華區長沙街二段110號,1,482.0
公寓,WZA01917,新起里,臺北市萬華區昆明街226號,1,53.0
公寓,WZA01916,新起里,臺北市萬華區昆明街242號,1,40.0
公寓,WZA00553,新起里,臺北市萬華區昆明街236號,1,30.0
公寓,WZA05522,新起里,臺北市萬華區昆明街230號,1,164.0
公寓,WZA00554,新起里,臺北市萬華區昆明街238號,1,304.0
大樓,WZA01961,新起里,臺北市萬華區長沙街二段85~93號,1,2733.0
公寓,WZA01047,新起里,臺北市萬華區隆昌街54號,1,45.0
公寓,WZA01046,新起里,臺北市萬華區隆昌街43號,1,124.0
公寓,WZA01039,新起里,臺北市萬華區隆昌街12號,1,201.0
大樓,WZA00702,新起里,臺北市萬華區長沙街二段73號,1,501.0
公寓,WZA00701,新起里,臺北市萬華區長沙街二段57-1號,1,438.0
公寓,WZA01057,新起里,臺北市萬華區隆昌街46巷7號,1,40.0
公寓,WZA02364,新起里,臺北市萬華區長沙街二段61號,1,253.0
公寓,WZA01042,新起里,臺北市萬華區隆昌街26號,1,48.0
公寓,WZA01041,新起里,臺北市萬華區隆昌街24號,1,76.0
公寓,WZA01056,新起里,臺北市萬華區隆昌街46巷3號,1,14.0
公寓,WZA01045,新起里,臺北市萬華區隆昌街39號,1,102.0
公寓,WZA01044,新起里,臺北市萬華區隆昌街38號,1,69.0
公寓,WZA01043,新起里,臺北市萬華區隆昌街36號,1,172.0
公寓,WZA02320,新起里,臺北市萬華區西寧南路128號,1,264.0
公寓,WZA01920,新起里,臺北市萬華區西寧南路185號,1,65.0
公寓,WZA00394,新起里,臺北市萬華區西寧南路136號,1,285.0
公寓,WZA00393,新起里,臺北市萬華區西寧南路132號,1,246.0
公寓,WZA02298,新起里,臺北市萬華區西寧南路118號,1,325.0
公寓,WZA01919,新起里,臺北市萬華區西寧南路185號,1,33.0
公寓,WZA01922,新起里,臺北市萬華區西寧南路185-2號,1,40.0
公寓,WZA00542,新起里,臺北市萬華區昆明街133號,1,117.0
公寓,WZA01918,新起里,臺北市萬華區西寧南路112號,1,41.0
公寓,WZA02271,新起里,臺北市萬華區長沙街二段51號,1,376.0
公寓,WZA00700,新起里,臺北市萬華區長沙街二段45號,1,158.0
公寓,WZA01921,新起里,臺北市萬華區西寧南路187號,1,86.0
大樓,WZA02304,新起里,臺北市萬華區中華路一段170號,1,586.0
大樓,WZA02315,新起里,臺北市萬華區中華路一段168號,3,489.0
大樓,WZA02375,新起里,臺北市萬華區中華路一段160號,1,716.0
公寓,WZA02295,新起里,臺北市萬華區漢中街176號,3,625.0
大樓,WZA02411,新起里,臺北市萬華區貴陽街二段33號,2,2845.0
公寓,WZA00299,新起里,臺北市萬華區西寧南路241號,1,833.0
公寓,WZA02423,新起里,臺北市萬華區貴陽街二段5號,1,285.0
大樓,WZA02265,新起里,臺北市萬華區長沙街二段92號,3,1392.0
公寓,WZA02307,新起里,臺北市萬華區長沙街二段88號,1,504.0
大樓,WZA02319,新起里,臺北市萬華區長沙街二段76號,1,1344.0
公寓,WZA00693,菜園里,臺北市萬華區長沙街二段169號,1,93.0
公寓,WZA02358,菜園里,臺北市萬華區長沙街二段173號,1,210.0
公寓,WZA00219,菜園里,臺北市萬華區西昌街115號,1,508.0
公寓,WZA00217,菜園里,臺北市萬華區西昌街111號,1,457.0
大樓,WZA02273,菜園里,臺北市萬華區長沙街二段152號,1,1120.0
公寓,WZA00967,菜園里,臺北市萬華區貴陽街二段161號,1,309.0
大樓,WZA02424,菜園里,臺北市萬華區貴陽街二段121號,1,1730.0
公寓,WZA01924,菜園里,臺北市萬華區西園路一段34巷14號,1,46.0
大樓,WZA02231,菜園里,臺北市萬華區環河南路一段181號,1,1310.0
公寓,WZA00309,菜園里,臺北市萬華區西園路一段34巷14號,1,129.0
公寓,WZA01597,菜園里,臺北市萬華區西園路一段42號,1,95.0
公寓,WZA02301,菜園里,臺北市萬華區西園路一段34巷34號,1,130.0
公寓,WZA00134,菜園里,臺北市萬華區內江街170號,1,122.0
公寓,WZA00699,菜園里,臺北市萬華區長沙街二段197號,1,290.0
公寓,WZA00698,菜園里,臺北市萬華區長沙街二段193號,1,89.0
公寓,WZA00255,菜園里,臺北市萬華區西昌街66號,1,318.0
公寓,WZA00313,菜園里,臺北市萬華區西園路一段23號,1,50.0
公寓,WZA00278,菜園里,臺北市萬華區西園路一段24號,1,53.0
公寓,WZA00258,菜園里,臺北市萬華區西昌街84號,1,332.0
公寓,WZA00257,菜園里,臺北市萬華區西昌街70號,1,114.0
公寓,WZA00256,菜園里,臺北市萬華區西昌街68號,1,142.0
公寓,WZA00697,菜園里,臺北市萬華區長沙街二段187號,1,128.0
公寓,WZA00696,菜園里,臺北市萬華區長沙街二段186號,1,206.0
公寓,WZA00695,菜園里,臺北市萬華區長沙街二段183-5號,1,176.0
公寓,WZA001927,菜園里,臺北市萬華區長沙街二段188號,1,206.0
公寓,WZA001926,菜園里,臺北市萬華區西園路一段15號,1,90.0
公寓,WZA001925,菜園里,臺北市萬華區西昌街76號,1,20.0
公寓,WZA001930,菜園里,臺北市萬華區西園路一段34巷25號,1,50.0
公寓,WZA001929,菜園里,臺北市萬華區環河南路一段155巷4號,1,20.0
公寓,WZA001928,菜園里,臺北市萬華區長沙街二段19號,1,20.0
公寓,WZA00271,菜園里,臺北市萬華區西園路一段15號,1,90.0
公寓,WZA00259,菜園里,臺北市萬華區西昌街91號,1,120.0
公寓,WZA00261,菜園里,臺北市萬華區西昌街95號,1,73.0
公寓,WZA001315,菜園里,臺北市萬華區環河南路一段157號,1,105.0
公寓,WZA001316,菜園里,臺北市萬華區環河南路一段163號,1,257.0
公寓,WZA00311,菜園里,臺北市萬華區西園路一段34巷17號,1,40.0
公寓,WZA01939,菜園里,臺北市萬華區西昌街46號,1,46.0
公寓,WZA00263,菜園里,臺北市萬華區西昌街29巷14號,1,41.0
公寓,WZA00267,菜園里,臺北市萬華區西昌街29巷18弄16號,1,148.0
公寓,WZA00266,菜園里,臺北市萬華區西昌街29巷18弄12號,1,81.0
大樓,WZA00132,菜園里,臺北市萬華區內江街111號,1,308.0
公寓,WZA01950,菜園里,臺北市萬華區西昌街37號,1,45.0
公寓,WZA00253,菜園里,臺北市萬華區西昌街49號,1,470.0
公寓,WZA01934,菜園里,臺北市萬華區雅江街26-1號,1,53.0
公寓,WZA01313,菜園里,臺北市萬華區環河南路一段151號,1,174.0
公寓,WZA01953,菜園里,臺北市萬華區雅江街24號,1,42.0
公寓,WZA01949,菜園里,臺北市萬華區西昌街35號,1,46.0
大樓,WZA02244,菜園里,臺北市萬華區內江街101號,1,1794.0
公寓,WZA00269,菜園里,臺北市萬華區西昌街29巷18弄8號,1,85.0
公寓,WZA00268,菜園里,臺北市萬華區西昌街29巷18弄2號,1,132.0
公寓,WZA001933,菜園里,臺北市萬華區雅江街26號,1,53.0
公寓,WZA001932,菜園里,臺北市萬華區雅江街26號,1,53.0
公寓,WZA001931,菜園里,"臺北市萬華區雅江街20號 ",1,48.0
公寓,WZA001942,菜園里,臺北市萬華區環河南路一段129號,1,53.0
公寓,WZA001941,菜園里,臺北市萬華區西昌街54號,1,48.0
公寓,WZA001940,菜園里,臺北市萬華區西昌街48號,1,46.0
公寓,WZA001945,菜園里,臺北市萬華區環河南路一段137號,1,56.0
公寓,WZA001944,菜園里,臺北市萬華區環河南路一段133號,1,53.0
公寓,WZA001943,菜園里,臺北市萬華區環河南路一段131號,1,53.0
公寓,WZA001948,菜園里,臺北市萬華區環河南路一段143號,1,46.0
公寓,WZA001947,菜園里,臺北市萬華區環河南路一段141號,1,46.0
公寓,WZA001946,菜園里,臺北市萬華區環河南路一段139號,1,50.0
公寓,WZA00262,菜園里,臺北市萬華區西昌街29巷11號,1,76.0
公寓,WZA01938,菜園里,臺北市萬華區雅江街28巷7號,1,50.0
公寓,WZA01937,菜園里,臺北市萬華區雅江街28巷5號,1,50.0
公寓,WZA01936,菜園里,臺北市萬華區雅江街28巷3號,1,46.0
公寓,WZA01935,菜園里,臺北市萬華區雅江街28巷1號,1,46.0
大樓,WZA02378,菜園里,臺北市萬華區康定路82號,1,678.0
公寓,WZA01951,菜園里,臺北市萬華區西昌街29巷8弄4號,1,45.0
公寓,WZA01952,菜園里,臺北市萬華區西昌街29巷8弄18號,1,45.0
公寓,WZA00265,菜園里,臺北市萬華區西昌街29巷23號,1,28.0
公寓,WZA01964,菜園里,臺北市萬華區西昌街29巷17號,1,40.0
公寓,WZA00963,菜園里,臺北市萬華區雅江街8號,1,40.0
公寓,WZA02388,菜園里,臺北市萬華區環河南路一段77號,1,409.0
大樓,WZA02387,菜園里,臺北市萬華區環河南路一段99號,4,3514.0
公寓,WZA001954,菜園里,臺北市萬華區成都路169號,1,46.0
公寓,WZA02365,菜園里,臺北市萬華區雅江街8-2號,1,397.0
公寓,WZA01956,菜園里,臺北市萬華區成都路118號,1,40.0
公寓,WZA01955,菜園里,臺北市萬華區成都路116號,1,46.0
公寓,WZA01960,菜園里,臺北市萬華區雅江街8-4號,1,33.0
公寓,WZA01959,菜園里,臺北市萬華區雅江街12號,1,37.0
公寓,WZA01958,菜園里,臺北市萬華區雅江街14號,1,40.0
公寓,WZA01967,菜園里,臺北市萬華區西昌街29巷11~13號,1,38.0
公寓,WZA01966,菜園里,臺北市萬華區西昌街29巷23號,1,40.0
公寓,WZA01965,菜園里,臺北市萬華區西昌街29巷19號,1,40.0
公寓,WZA01957,菜園里,臺北市萬華區成都路120號,1,46.0
公寓,WZA01310,菜園里,臺北市萬華區環河南路一段121號,1,245.0
公寓,WZA0181,菜園里,臺北市萬華區成都路167號,1,324.0
公寓,WZA01968,菜園里,臺北市萬華區峨眉街122號,1,133.0
公寓,WZA01970,菜園里,臺北市萬華區峨眉街130號,1,40.0
公寓,WZA02412,菜園里,臺北市萬華區成都路120號,1,198.0
公寓,WZA02240,菜園里,臺北市萬華區康定路62~64號,1,401.0
大樓,WZA02353,菜園里,臺北市萬華區康定路60號,1,1069.0
公寓,WZA02323,菜園里,臺北市萬華區成都路106號,1,496.0
大樓,WZA02406,菜園里,臺北市萬華區成都路100-1號,1,974.0
公寓,WZA00573,菜園里,臺北市萬華區昆明街77號,1,861.0
大樓,WZA02275,菜園里,臺北市萬華區成都路81號,1,2202.0
公寓,WZA00183,菜園里,臺北市萬華區成都路67號,1,90.0
公寓,WZA00405,菜園里,臺北市萬華區西寧南路72號,1,558.0
公寓,WZA00218,富民里,臺北市萬華區西昌街114號,1,293.0
公寓,WZA00220,富民里,臺北市萬華區西昌街124號,1,322.0
公寓,WZA00221,富民里,臺北市萬華區西昌街128號,1,273.0
公寓,WZA00222,富民里,臺北市萬華區西昌街128號,1,73.0
公寓,WZA00226,富民里,臺北市萬華區西昌街140號,1,28.0
大樓,WZA00228,富民里,臺北市萬華區西昌街142號,1、2,541.0
公寓,WZA00231,富民里,臺北市萬華區西昌街154號,1,164.0
公寓,WZA00282,富民里,臺北市萬華區西園路一段45號,1,80.0
公寓,WZA00283,富民里,臺北市萬華區西園路一段51-1號,1,104.0
公寓,WZA00284,富民里,臺北市萬華區西園路一段55號,1,148.0
公寓,WZA00286,富民里,臺北市萬華區西園路一段57號,1,138.0
公寓,WZA00290,富民里,臺北市萬華區西園路一段75號,1,138.0
公寓,WZA00291,富民里,臺北市萬華區西園路一段77號,1,130.0
公寓,WZA00292,富民里,臺北市萬華區西園路一段79號,1,130.0
公寓,WZA00293,富民里,臺北市萬華區西園路一段81號,1,340.0
公寓,WZA00294,富民里,臺北市萬華區西園路一段85號,1,662.0
公寓,WZA00792,富民里,臺北市萬華區桂林路131號,1,248.0
公寓,WZA00976,富民里,臺北市萬華區貴陽街二段196號,1,450.0
公寓,WZA01420,富民里,臺北市萬華區西園路一段63、63-1號,1,298.0
公寓,WZA01421,富民里,臺北市萬華區桂林路129號,1,26.0
公寓,WZA01423,富民里,臺北市萬華區西昌街134號,1,266.0
公寓,WZA00227,富民里,臺北市萬華區西昌街141號,1,142.0
公寓,WZA00229,富民里,臺北市萬華區西昌街147號,1,93.0
大樓,WZA00230,富民里,臺北市萬華區西昌街149號,1,588.0
公寓,WZA00826,富民里,臺北市萬華區康定路136號,1,333.0
公寓,WZA00828,富民里,臺北市萬華區康定路160號,1,297.0
公寓,WZA00966,富民里,臺北市萬華區貴陽街二段160-1號,1,378.0
公寓,WZA01005,富民里,臺北市萬華區貴陽街二段164巷12號,1,192.0
公寓,WZA01006,富民里,臺北市萬華區貴陽街二段164巷16號,1,214.0
公寓,WZA01007,富民里,臺北市萬華區貴陽街二段164巷6號,1,328.0
公寓,WZA01008,富民里,臺北市萬華區貴陽街二段164巷6-3號,1,44.0
公寓,WZA01009,富民里,臺北市萬華區貴陽街二段164巷8號,1,77.0
公寓,WZA01424,富民里,臺北市萬華區西昌街151-157號,1,66.0
公寓,WZA01425,富民里,臺北市萬華區康定路142號,1,124.0
公寓,WZA01426,富民里,臺北市萬華區康定路162號,1,233.0
大樓,WZA02251,富民里,臺北市萬華區康定路154號,1,453.0
大樓,WZA02305,富民里,臺北市萬華區貴陽街二段152號,1,652.0
公寓,WZA00232,富民里,臺北市萬華區西昌街157號,1,36.0
公寓,WZA00233,富民里,臺北市萬華區西昌街159號,1,154.0
公寓,WZA00234,富民里,臺北市萬華區西昌街163號,1,490.0
公寓,WZA00235,富民里,臺北市萬華區西昌街167號,1,416.0
公寓,WZA00236,富民里,臺北市萬華區西昌街171號,1,192.0
公寓,WZA02430,富民里,臺北市萬華區西昌街173號,1,1542.0
公寓,WZA00811,富民里,臺北市萬華區桂林路91號,1,322.0
公寓,WZA00812,富民里,臺北市萬華區桂林路93號,1,177.0
公寓,WZA00829,富民里,臺北市萬華區康定路190號,1,160.0
公寓,WZA00831,富民里,臺北市萬華區康定路198號,1,69.0
大樓,WZA00833,富民里,臺北市萬華區康定路206號,1,605.0
公寓,WZA00857,富民里,臺北市萬華區康定路172巷2號,1,346.0
公寓,WZA00858,富民里,臺北市萬華區康定路172巷4弄8號,1,80.0
公寓,WZA00859,富民里,臺北市萬華區康定路188巷4弄2號,1,65.0
公寓,WZA00860,富民里,臺北市萬華區康定路188巷4弄4號,1,370.0
公寓,WZA01427,富民里,臺北市萬華區貴陽街二段164巷49號,1,148.0
公寓,WZA02276,富民里,臺北市萬華區桂林路113號,1,177.0
公寓,WZA00237,富民里,臺北市萬華區西昌街180號,1,362.0
公寓,WZA00238,富民里,臺北市萬華區西昌街182之1號,1,193.0
