行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,placemark_address
內湖區,WTA02343,石潭里,臺北市內湖區南京東路六段451巷57號,"25.061902,121.586769",3,"2258 ",內湖分局,,臺北市內湖區南京東路六段451巷57號
內湖區,WTA02371,石潭里,臺北市內湖區南京東路六段459號,"25.061066,121.587424",3,"1765 ",內湖分局,,臺北市內湖區南京東路六段459號
內湖區,WTA02380,石潭里,臺北市內湖區行善路383巷27號,"25.063935,121.58635",1,"1258 ",內湖分局,,臺北市內湖區行善路383巷27號
內湖區,WTA02437,石潭里,臺北市內湖區金莊路80號,"25.06322,121.587397",3,"2110 ",內湖分局,,臺北市內湖區金莊路80號
內湖區,WTA02392,石潭里,臺北市內湖區石潭路27號,"25.06285,121.586063",1,"1616 ",內湖分局,,臺北市內湖區石潭路27號
內湖區,WTA02404,石潭里,臺北市內湖區南京東路六段451巷15號,"25.061243,121.587228",1,"1532 ",內湖分局,,臺北市內湖區南京東路六段451巷15號
內湖區,WTA02429,石潭里,臺北市內湖區新明路179號,"25.058658,121.588767",1,"2853 ",內湖分局,,臺北市內湖區新明路179號
內湖區,WTA02463,石潭里,臺北市內湖區金豐街50號,"25.065434,121.586928",1,"1754 ",內湖分局,,臺北市內湖區金豐街50號
內湖區,WTA02480,石潭里,臺北市內湖區南京東路六段368巷16號,"25.05889,121.586477",1,"1222 ",內湖分局,,臺北市內湖區南京東路六段368巷16號
內湖區,WTA02494,石潭里,臺北市內湖區南京東路六段501號,"25.061827,121.588684",1,"1850 ",內湖分局,,臺北市內湖區南京東路六段501號
內湖區,WTA02498,石潭里,臺北市內湖區行善路417巷22號,"25.064499,121.586357",1,"1188 ",內湖分局,,臺北市內湖區行善路417巷22號
內湖區,WTA02504,石潭里,臺北市內湖區石潭路51號,"25.062738,121.586477",1,"1461 ",內湖分局,,臺北市內湖區石潭路51號
內湖區,WTA02505,石潭里,臺北市內湖區石潭路61號,"25.062801,121.586865",1,"2400 ",內湖分局,,臺北市內湖區石潭路61號
內湖區,WTA02513,石潭里,臺北市內湖區金莊路100號,"25.064059,121.587446",1,"3310 ",內湖分局,,臺北市內湖區金莊路100號
內湖區,WTA02536,石潭里,臺北市內湖區石潭路133號,"25.063604,121.589124",2,"10012 ",內湖分局,,臺北市內湖區石潭路133號
內湖區,WTA02582,石潭里,臺北市內湖區行善路385號,"25.063912,121.585603",1,"1950 ",內湖分局,,臺北市內湖區行善路385號
內湖區,WTA02633,石潭里,臺北市內湖區石潭路1號,"25.063051,121.585508",1,"2286 ",內湖分局,,臺北市內湖區石潭路1號
內湖區,WTA02636,石潭里,臺北市內湖區行善路391號,"25.064278,121.585712",1,"2441 ",內湖分局,,臺北市內湖區行善路391號
內湖區,WTA02648,石潭里,臺北市內湖區行善路451號,"25.065369,121.586036",1,"5714 ",內湖分局,,臺北市內湖區行善路451號
內湖區,WTA02593,石潭里,臺北市內湖區新明路159號,"25.059094,121.589215",1,"1472 ",內湖分局,,臺北市內湖區新明路159號
內湖區,WTA02611,石潭里,臺北市內湖區金莊路18號,"25.061716,121.587481",1,"4702 ",內湖分局,,臺北市內湖區金莊路18號
內湖區,WTA02686,石潭里,臺北市內湖區南京東路六段497號,"25.061543,121.588391",1,"1600 ",內湖分局,,臺北市內湖區南京東路六段497號
內湖區,WTA00722,石潭里,臺北市內湖區安康路51號,"25.062764,121.595969",1,"108 ",內湖分局,,臺北市內湖區安康路51號
內湖區,WTA00725,石潭里,臺北市內湖區安康路63號,"25.062553,121.596673",1,"236 ",內湖分局,,臺北市內湖區安康路63號
內湖區,WTA00766,石潭里,臺北市內湖區成功路二段115巷45弄1號,"25.065331,121.592653",1,"580 ",內湖分局,,臺北市內湖區成功路二段115巷45弄1號
內湖區,WTA00793,石潭里,臺北市內湖區潭美街351號,"25.059781,121.591167",1,"106 ",內湖分局,,臺北市內湖區潭美街351號
內湖區,WTA00794,石潭里,臺北市內湖區成功路二段8號,"25.060175,121.591291",1,"726 ",內湖分局,,臺北市內湖區成功路二段8號
內湖區,WTA01499,石潭里,臺北市內湖區新明路118號,"25.059363,121.589067",1,"102 ",內湖分局,,臺北市內湖區新明路118號
內湖區,WTA01501,石潭里,臺北市內湖區新明路120號,"25.059328,121.589014",1,"125 ",內湖分局,,臺北市內湖區新明路120號
內湖區,WTA01545,石潭里,臺北市內湖區新明路59號,"25.060371,121.591151",1,"144 ",內湖分局,,臺北市內湖區新明路59號
內湖區,WTA01546,石潭里,臺北市內湖區新明路60號,"25.060048,121.590199",1,"90 ",內湖分局,,臺北市內湖區新明路60號
內湖區,WTA01547,石潭里,臺北市內湖區新明路69號,"25.060234,121.59096",1,"178 ",內湖分局,,臺北市內湖區新明路69號
內湖區,WTA01553,石潭里,臺北市內湖區新明路219巷11弄16號,"25.058157,121.588273",1,"317 ",內湖分局,,臺北市內湖區新明路219巷11弄16號
內湖區,WTA01554,石潭里,臺北市內湖區潭美街291號,"25.057841,121.588577",1,"150 ",內湖分局,,臺北市內湖區潭美街291號
內湖區,WTA01555,石潭里,臺北市內湖區新明路219巷2弄1號,"25.057815,121.587891",1,"714 ",內湖分局,,臺北市內湖區新明路219巷2弄1號
內湖區,WTA01753,石潭里,臺北市內湖區潭美街287號,"25.057631,121.588218",1,"454 ",內湖分局,,臺北市內湖區潭美街287號
內湖區,WTA02104,石潭里,臺北市內湖區安康路32巷17號,"25.062144,121.595057",1,"252 ",內湖分局,,臺北市內湖區安康路32巷17號
內湖區,WTA02307,石潭里,臺北市內湖區安康路28號,"25.062427,121.593731",1,"2641 ",內湖分局,,臺北市內湖區安康路28號
內湖區,WTA02321,石潭里,臺北市內湖區民權東路六段180巷72弄6號,"25.066009,121.592401",1,"1285 ",內湖分局,,臺北市內湖區民權東路六段180巷72弄6號
內湖區,WTA02332,石潭里,臺北市內湖區民權東路六段206巷121弄22號,"25.064948,121.596369",1,"520 ",內湖分局,,臺北市內湖區民權東路六段206巷121弄22號
內湖區,WTA02474,石潭里,臺北市內湖區民權東路六段180巷150號,"25.065024,121.592282",4,"3964 ",內湖分局,,臺北市內湖區民權東路六段180巷150號
內湖區,WTA02518,石潭里,臺北市內湖區民權東路六段190巷75弄26號,"25.064893,121.595207",1,"765 ",內湖分局,,臺北市內湖區民權東路六段190巷75弄26號
內湖區,WTA01601,石潭里,臺北市內湖區新明路95巷10弄1號,"25.059729,121.590374",1,"41 ",內湖分局,,臺北市內湖區新明路95巷10弄1號
內湖區,WTA01602,石潭里,臺北市內湖區新明路95巷10弄3號,"25.059656,121.590469",1,"114 ",內湖分局,,臺北市內湖區新明路95巷10弄3號
內湖區,WTA02604,石潭里,臺北市內湖區南京東路六段370號,"25.059301,121.586806",3,"83685 ",內湖分局,,臺北市內湖區南京東路六段370號
內湖區,WTA02647,石潭里,臺北市內湖區成功路二段115巷20號,"25.065314,121.592073",2,"1522 ",內湖分局,,臺北市內湖區成功路二段115巷20號
內湖區,WTA02652,石潭里,臺北市內湖區民權東路六段180巷90號,"25.065676,121.592448",1,"957 ",內湖分局,,臺北市內湖區民權東路六段180巷90號
內湖區,WTA02669,石潭里,臺北市內湖區潭美街399號,"25.060887,121.59287",2,"1694 ",內湖分局,,臺北市內湖區潭美街399號
內湖區,WTA02690,石潭里,臺北市內湖區安康路22巷33號,"25.061402,121.59406",4,"4225 ",內湖分局,,臺北市內湖區安康路22巷33號
內湖區,WTA02723,石潭里,臺北市內湖區潭美街477號,"25.060994,121.595699",1、2,"1284 ",內湖分局,,臺北市內湖區潭美街477號
內湖區,WTA00722,石潭里,臺北市內湖區安康路51號,"25.062764,121.595969",1,"108 ",內湖分局,,臺北市內湖區安康路51號
內湖區,WTA00725,石潭里,臺北市內湖區安康路63號,"25.062553,121.596673",1,"236 ",內湖分局,,臺北市內湖區安康路63號
內湖區,WTA00766,石潭里,臺北市內湖區成功路二段115巷45弄1號,"25.065331,121.592653",1,"580 ",內湖分局,,臺北市內湖區成功路二段115巷45弄1號
內湖區,WTA00793,石潭里,臺北市內湖區潭美街351號,"25.059781,121.591167",1,"106 ",內湖分局,,臺北市內湖區潭美街351號
內湖區,WTA00794,石潭里,臺北市內湖區成功路二段8號,"25.060175,121.591291",1,"726 ",內湖分局,,臺北市內湖區成功路二段8號
內湖區,WTA02738,石潭里,臺北市內湖區石潭路56號,"25.062241,121.586682",1,"2117 ",內湖分局,,臺北市內湖區石潭路56號
內湖區,WTA02748,石潭里,臺北市內湖區安康路32巷4弄11號,"25.06201,121.594314",1,"621 ",內湖分局,,臺北市內湖區安康路32巷4弄11號
內湖區,WTA02751,石潭里,臺北市內湖區成功路2段115巷5號,"25.065326,121.5913818",1,"1470 ",內湖分局,,臺北市內湖區成功路2段115巷5號
內湖區,WTA02667,石潭里,臺北市內湖區新明路108號,"25.059514,121.589284",3,"965 ",內湖分局,,臺北市內湖區新明路108號
內湖區,WTA02532,石潭里,臺北市內湖區金莊路129號,"25.064435,121.587974",3,"6541 ",內湖分局,,臺北市內湖區金莊路129號
內湖區,WTA0685,安泰里,臺北市內湖區安泰街81號,"25.076443,121.61693",1,"2921 ",內湖分局,,臺北市內湖區安泰街81號
內湖區,WTA00688,安泰里,臺北市內湖區安泰街125巷26號,"25.077247,121.616906",1,"941 ",內湖分局,,臺北市內湖區安泰街125巷26號
內湖區,WTA02305,安泰里,臺北市內湖區安泰街87號,"25.076688,121.616926",1,"1958 ",內湖分局,,臺北市內湖區安泰街87號
內湖區,WTA02394,安泰里,臺北市內湖區安泰街114巷19號,"25.077584,121.616432",1,"1236 ",內湖分局,,臺北市內湖區安泰街114巷19號
內湖區,WTA00684,安泰里,臺北市內湖區內湖區安泰街29號,"25.073603,121.61836",1,"584 ",內湖分局,,臺北市內湖區內湖區安泰街29號
內湖區,WTA00690,安泰里,臺北市內湖區安泰街33巷2號,"25.073637,121.618174",1,"229 ",內湖分局,,臺北市內湖區安泰街33巷2號
內湖區,WTA02223,安泰里,臺北市內湖區安泰街17號,"25.073484,121.61892",1,"824 ",內湖分局,,臺北市內湖區安泰街17號
內湖區,WTA00692,安泰里,臺北市內湖區安泰街69巷10號,"25.075613,121.617375",1,"600 ",內湖分局,,臺北市內湖區安泰街69巷10號
內湖區,WTA00687,安泰里,臺北市內湖區安泰街125巷15號,"25.077152,121.61693",1,"1106 ",內湖分局,,臺北市內湖區安泰街125巷15號
內湖區,WTA00689,安泰里,臺北市內湖區安泰街125巷3號,"25.077134,121.616603",1,"994 ",內湖分局,,臺北市內湖區安泰街125巷3號
內湖區,WTA02354,安泰里,臺北市內湖區安泰街125巷6號,"25.077228,121.616699",1,"1921 ",內湖分局,,臺北市內湖區安泰街125巷6號
內湖區,WTA02584,安泰里,臺北市內湖區安泰街114巷30號,"25.077532,121.616091",1,"1109 ",內湖分局,,臺北市內湖區安泰街114巷30號
內湖區,WTA01114,安湖里,臺北市內湖區東湖路33巷1號,"25.068975,121.613523",1,"284 ",內湖分局,,臺北市內湖區東湖路33巷1號
內湖區,WTA01117,安湖里,臺北市內湖區東湖路33巷2號,"25.069094,121.613631",1,"46 ",內湖分局,,臺北市內湖區東湖路33巷2號
內湖區,WTA02212,安湖里,臺北市內湖區東湖路33巷6號,"25.069282,121.613388",1,"922 ",內湖分局,,臺北市內湖區東湖路33巷6號
內湖區,WTA01078,安湖里,臺北市內湖區東湖路113巷49弄100號,"25.070696,121.615326",1,"570 ",內湖分局,,臺北市內湖區東湖路113巷49弄100號
內湖區,WTA01096,安湖里,臺北市內湖區東湖路113巷95弄149號,"25.069762,121.614619",1,"134 ",內湖分局,,臺北市內湖區東湖路113巷95弄149號
內湖區,WTA01098,安湖里,臺北市內湖區東湖路113巷95弄38號,"25.072865,121.614911",1,"1774 ",內湖分局,,臺北市內湖區東湖路113巷95弄38號
內湖區,WTA01057,安湖里,臺北市內湖區東湖路23號,"25.068961,121.61305",1,"450 ",內湖分局,,臺北市內湖區東湖路23號
內湖區,WTA01058,安湖里,臺北市內湖區東湖路27號,"25.068926,121.613218",1,"750 ",內湖分局,,臺北市內湖區東湖路27號
內湖區,WTA01059,安湖里,臺北市內湖區東湖路39號,"25.068898,121.613831",1,"361 ",內湖分局,,臺北市內湖區東湖路39號
內湖區,WTA01060,安湖里,臺北市內湖區東湖路45號,"25.068902,121.614115",1,"269 ",內湖分局,,臺北市內湖區東湖路45號
內湖區,WTA01061,安湖里,臺北市內湖區東湖路57號,"25.06883,121.614487",1,"385 ",內湖分局,,臺北市內湖區東湖路57號
內湖區,WTA01115,安湖里,臺北市內湖區東湖路33巷13號,"25.069482,121.613524",1,"176 ",內湖分局,,臺北市內湖區東湖路33巷13號
內湖區,WTA01116,安湖里,臺北市內湖區東湖路33巷16號,"25.069531,121.613304",1,"458 ",內湖分局,,臺北市內湖區東湖路33巷16號
內湖區,WTA01118,安湖里,臺北市內湖區東湖路33巷26號,"25.069821,121.61301",1,"160 ",內湖分局,,臺北市內湖區東湖路33巷26號
內湖區,WTA01119,安湖里,臺北市內湖區東湖路33巷7號,"25.069264,121.613634",1,"333 ",內湖分局,,臺北市內湖區東湖路33巷7號
內湖區,WTA01127,安湖里,臺北市內湖區東湖路7巷1號,"25.068995,121.612626",1,"934 ",內湖分局,,臺北市內湖區東湖路7巷1號
內湖區,WTA01128,安湖里,臺北市內湖區東湖路7巷5號,"25.069233,121.612703",1,"873 ",內湖分局,,臺北市內湖區東湖路7巷5號
內湖區,WTA01276,安湖里,臺北市內湖區康寧路三段189巷12弄1號,"25.070236,121.612719",1,"594 ",內湖分局,,臺北市內湖區康寧路三段189巷12弄1號
內湖區,WTA01065,安湖里,臺北市內湖區東湖路113巷17號,"25.069527,121.615413",1,"201 ",內湖分局,,臺北市內湖區東湖路113巷17號
內湖區,WTA01066,安湖里,臺北市內湖區東湖路113巷23號,"25.069604,121.615544",1,"169 ",內湖分局,,臺北市內湖區東湖路113巷23號
內湖區,WTA01067,安湖里,臺北市內湖區東湖路113巷27號,"25.069821,121.615668",1,"329 ",內湖分局,,臺北市內湖區東湖路113巷27號
內湖區,WTA01075,安湖里,臺北市內湖區東湖路113巷9號,"25.069281,121.615357",1,"248 ",內湖分局,,臺北市內湖區東湖路113巷9號
內湖區,WTA01077,安湖里,臺北市內湖區東湖路113巷49弄1號,"25.070101,121.615857",1,"208 ",內湖分局,,臺北市內湖區東湖路113巷49弄1號
內湖區,WTA01082,安湖里,臺北市內湖區東湖路113巷49弄45號,"25.069429,121.614962",1,"93 ",內湖分局,,臺北市內湖區東湖路113巷49弄45號
內湖區,WTA01083,安湖里,臺北市內湖區東湖路113巷49弄9號,"25.07025,121.615557",1,"3617 ",內湖分局,,臺北市內湖區東湖路113巷49弄9號
內湖區,WTA01084,安湖里,臺北市內湖區東湖路113巷5弄16號,"25.069113,121.614515",1,"121 ",內湖分局,,臺北市內湖區東湖路113巷5弄16號
內湖區,WTA01085,安湖里,臺北市內湖區東湖路113巷5弄16號,"25.069113,121.614515",1,"864 ",內湖分局,,臺北市內湖區東湖路113巷5弄16號
內湖區,WTA01086,安湖里,臺北市內湖區東湖路113巷5弄7號,"25.069147,121.615083",1,"70 ",內湖分局,,臺北市內湖區東湖路113巷5弄7號
內湖區,WTA01087,安湖里,臺北市內湖區東湖路113巷5弄9號,"25.069158,121.615044",1,"168 ",內湖分局,,臺北市內湖區東湖路113巷5弄9號
內湖區,WTA01095,安湖里,臺北市內湖區東湖路113巷95弄130號,"25.070685,121.613857",1,"344 ",內湖分局,,臺北市內湖區東湖路113巷95弄130號
內湖區,WTA01097,安湖里,臺北市內湖區東湖路113巷95弄158號,"25.069656,121.614317",1,"184 ",內湖分局,,臺北市內湖區東湖路113巷95弄158號
內湖區,WTA01735,安湖里,臺北市內湖區東湖路69號,"25.068695,121.614922",1,"1593 ",內湖分局,,臺北市內湖區東湖路69號
內湖區,WTA01099,安湖里,臺北市內湖區東湖路113巷95弄45號,"25.071252,121.614898",2,"1276 ",內湖分局,,臺北市內湖區東湖路113巷95弄45號
內湖區,WTA01102,安湖里,臺北市內湖區東湖路113巷95弄65號,"25.070761,121.614615",1,"876 ",內湖分局,,臺北市內湖區東湖路113巷95弄65號
內湖區,WTA01113,安湖里,臺北市內湖區康寧路三段189巷30號,"25.070699,121.613265",1,"161 ",內湖分局,,臺北市內湖區康寧路三段189巷30號
內湖區,WTA01120,安湖里,臺北市內湖區東湖路43巷15號,"25.069537,121.613791",1,"360 ",內湖分局,,臺北市內湖區東湖路43巷15號
內湖區,WTA01121,安湖里,臺北市內湖區東湖路43巷2號,"25.069088,121.614148",1,"253 ",內湖分局,,臺北市內湖區東湖路43巷2號
內湖區,WTA01122,安湖里,臺北市內湖區東湖路43巷3之1號,"25.069174,121.61403",1,"66 ",內湖分局,,臺北市內湖區東湖路43巷3之1號
內湖區,WTA01123,安湖里,臺北市內湖區東湖路43巷34號,"25.070318,121.613282",1,"506 ",內湖分局,,臺北市內湖區東湖路43巷34號
內湖區,WTA01124,安湖里,臺北市內湖區東湖路43巷5號,"25.069286,121.614011",1,"449 ",內湖分局,,臺北市內湖區東湖路43巷5號
內湖區,WTA01125,安湖里,臺北市內湖區東湖路43巷26弄1號,"25.069897,121.613662",1,"474 ",內湖分局,,臺北市內湖區東湖路43巷26弄1號
內湖區,WTA01126,安湖里,臺北市內湖區東湖路43巷26弄5號,"25.070039,121.613761",1,"234 ",內湖分局,,臺北市內湖區東湖路43巷26弄5號
內湖區,WTA01258,安湖里,臺北市內湖區康寧路三段189巷18號,"25.070415,121.612821",1,"417 ",內湖分局,,臺北市內湖區康寧路三段189巷18號
內湖區,WTA01259,安湖里,臺北市內湖區康寧路三段189巷24號,"25.070564,121.613061",1,"88 ",內湖分局,,臺北市內湖區康寧路三段189巷24號
內湖區,WTA01260,安湖里,臺北市內湖區康寧路三段189巷38號,"25.070599,121.613474",1,"172 ",內湖分局,,臺北市內湖區康寧路三段189巷38號
內湖區,WTA01261,安湖里,臺北市內湖區康寧路三段189巷38號,"25.070599,121.613474",1,"73 ",內湖分局,,臺北市內湖區康寧路三段189巷38號
內湖區,WTA02180,安湖里,臺北市內湖區東湖路43巷26弄7號,"25.07006,121.613789",1,"469 ",內湖分局,,臺北市內湖區東湖路43巷26弄7號
內湖區,WTA01103,安湖里,臺北市內湖區東湖路113巷95弄72號,"25.073339,121.614883",1,"257 ",內湖分局,,臺北市內湖區東湖路113巷95弄72號
內湖區,WTA01092,安湖里,臺北市內湖區東湖路113巷95弄100號,"25.073657,121.615013",1,"592 ",內湖分局,,臺北市內湖區東湖路113巷95弄100號
內湖區,WTA01093,安湖里,臺北市內湖區東湖路113巷95弄11號,"25.07189,121.615132",1,"152 ",內湖分局,,臺北市內湖區東湖路113巷95弄11號
內湖區,WTA01094,安湖里,臺北市內湖區東湖路113巷95弄13號,"25.071795,121.615101",1,"680 ",內湖分局,,臺北市內湖區東湖路113巷95弄13號
內湖區,WTA01100,安湖里,臺北市內湖區東湖路113巷95弄58號,"25.072983,121.614909",1,"98 ",內湖分局,,臺北市內湖區東湖路113巷95弄58號
內湖區,WTA01101,安湖里,臺北市內湖區東湖路113巷95弄64號,"25.073125,121.614911",1,"99 ",內湖分局,,臺北市內湖區東湖路113巷95弄64號
內湖區,WTA01110,安湖里,臺北市內湖區東湖路113巷49弄30號,"25.070968,121.615415",1,"568 ",內湖分局,,臺北市內湖區東湖路113巷49弄30號
內湖區,WTA01109,安湖里,臺北市內湖區東湖路113巷49弄26號,"25.070796,121.615453",1,"112 ",內湖分局,,臺北市內湖區東湖路113巷49弄26號
內湖區,WTA01081,安湖里,臺北市內湖區東湖路113巷49弄42號,"25.071518,121.615188",1,"216 ",內湖分局,,臺北市內湖區東湖路113巷49弄42號
內湖區,WTA01069,安湖里,臺北市內湖區東湖路113巷51號,"25.070671,121.615767",1,"250 ",內湖分局,,臺北市內湖區東湖路113巷51號
內湖區,WTA01073,安湖里,臺北市內湖區東湖路113巷83號,"25.071605,121.615574",1,"237 ",內湖分局,,臺北市內湖區東湖路113巷83號
內湖區,WTA01072,安湖里,臺北市內湖區東湖路113巷61號,"25.071009,121.6157",1,"70 ",內湖分局,,臺北市內湖區東湖路113巷61號
內湖區,WTA01071,安湖里,臺北市內湖區東湖路113巷53號,"25.07072,121.615756",1,"250 ",內湖分局,,臺北市內湖區東湖路113巷53號
內湖區,WTA01064,安湖里,臺北市內湖區東湖路113巷125號,"25.073339,121.615234",1,"1138 ",內湖分局,,臺北市內湖區東湖路113巷125號
內湖區,WTA01571,行善里,臺北市內湖區新明路460巷18弄3號,"25.054238,121.578351",1,"970 ",內湖分局,,臺北市內湖區新明路460巷18弄3號
內湖區,WTA01541,行善里,臺北市內湖區潭美街65號,"25.053325,121.577659",1,"238 ",內湖分局,,臺北市內湖區潭美街65號
內湖區,WTA01544,行善里,臺北市內湖區新明路550號,"25.053595,121.576255",1,"193 ",內湖分局,,臺北市內湖區新明路550號
內湖區,WTA01587,行善里,臺北市內湖區新明路460巷18弄1號,"25.054262,121.578434",1,"158 ",內湖分局,,臺北市內湖區新明路460巷18弄1號
內湖區,WTA01589,行善里,臺北市內湖區新明路460巷21弄2號,"25.053871,121.578667",1,"176 ",內湖分局,,臺北市內湖區新明路460巷21弄2號
內湖區,WTA01590,行善里,臺北市內湖區新明路460巷28弄2號,"25.054544,121.578323",1,"176 ",內湖分局,,臺北市內湖區新明路460巷28弄2號
內湖區,WTA01597,行善里,臺北市內湖區新明路498巷8弄1號,"25.05365,121.577766",1,"418 ",內湖分局,,臺北市內湖區新明路498巷8弄1號
內湖區,WTA01713,行善里,臺北市內湖區新明路426巷14號,"25.055028,121.579317",1,"237 ",內湖分局,,臺北市內湖區新明路426巷14號
內湖區,WTA01832,行善里,臺北市內湖區新明路498巷14弄20號,"25.053754,121.577038",1,"1201 ",內湖分局,,臺北市內湖區新明路498巷14弄20號
內湖區,WTA02220,行善里,臺北市內湖區新明路460巷21弄16號,"25.05459,121.578723",1,"1877 ",內湖分局,,臺北市內湖區新明路460巷21弄16號
內湖區,WTA02296,行善里,臺北市內湖區新明路426巷11弄2號,"25.05496,121.579333",3,"1361 ",內湖分局,,臺北市內湖區新明路426巷11弄2號
內湖區,WTA02488,行善里,臺北市內湖區新明路536巷5號,"25.053509,121.576728",2,"262 ",內湖分局,,臺北市內湖區新明路536巷5號
內湖區,WTA02502,行善里,臺北市內湖區新明路498巷14弄1號,"25.054033,121.577647",1,"856 ",內湖分局,,臺北市內湖區新明路498巷14弄1號
內湖區,WTA02503,行善里,臺北市內湖區新明路498巷14弄6號,"25.053872,121.577601",1,"1029 ",內湖分局,,臺北市內湖區新明路498巷14弄6號
內湖區,WTA02725,行善里,臺北市內湖區南京東路六段70號,"25.054112,121.576704",1,"1537 ",內湖分局,,臺北市內湖區南京東路六段70號
內湖區,WTA01540,行善里,臺北市內湖區新明路503-1號,"25.05375,121.579132",1,"337 ",內湖分局,,臺北市內湖區新明路503-1號
內湖區,WTA01582,行善里,臺北市內湖區新明路428巷13號,"25.05442,121.578984",1,"221 ",內湖分局,,臺北市內湖區新明路428巷13號
內湖區,WTA01586,行善里,臺北市內湖區新明路460巷17弄1號,"25.05466,121.578524",1,"472 ",內湖分局,,臺北市內湖區新明路460巷17弄1號
內湖區,WTA01591,行善里,臺北市內湖區新明路475巷10號,"25.054081,121.579949",1,"78 ",內湖分局,,臺北市內湖區新明路475巷10號
內湖區,WTA01592,行善里,臺北市內湖區新明路475巷15號,"25.05395,121.580091",1,"53 ",內湖分局,,臺北市內湖區新明路475巷15號
內湖區,WTA01593,行善里,臺北市內湖區新明路475巷16號,"25.053934,121.579995",1,"220 ",內湖分局,,臺北市內湖區新明路475巷16號
內湖區,WTA01594,行善里,臺北市內湖區新明路475巷21號,"25.053847,121.580027",1,"154 ",內湖分局,,臺北市內湖區新明路475巷21號
內湖區,WTA01595,行善里,臺北市內湖區新明路475巷5號,"25.054331,121.58001",1,"317 ",內湖分局,,臺北市內湖區新明路475巷5號
內湖區,WTA01596,行善里,臺北市內湖區新明路498巷3號,"25.053564,121.57801",1,"173 ",內湖分局,,臺北市內湖區新明路498巷3號
內湖區,WTA01696,行善里,臺北市內湖區新明路426巷12弄9號,"25.054862,121.579033",1,"90 ",內湖分局,,臺北市內湖區新明路426巷12弄9號
內湖區,WTA01697,行善里,臺北市內湖區新明路451巷34弄22號,"25.054003,121.579762",1,"398 ",內湖分局,,臺北市內湖區新明路451巷34弄22號
內湖區,WTA01698,行善里,臺北市內湖區新明路451巷6號,"25.054646,121.580395",1,"76 ",內湖分局,,臺北市內湖區新明路451巷6號
內湖區,WTA01699,行善里,臺北市內湖區新明路451巷34弄2號,"25.054051,121.580506",1,"364 ",內湖分局,,臺北市內湖區新明路451巷34弄2號
內湖區,WTA01947,行善里,臺北市內湖區新明路460巷18弄6號,"25.053944,121.578237",2,"3025 ",內湖分局,,臺北市內湖區新明路460巷18弄6號
內湖區,WTA02419,行善里,臺北市內湖區潭美街117號,"25.053754,121.579415",1,"1114 ",內湖分局,,臺北市內湖區潭美街117號
內湖區,WTA02420,行善里,臺北市內湖區潭美街115號,"25.053771,121.57919",1,"93 ",內湖分局,,臺北市內湖區潭美街115號
內湖區,WTA02552,行善里,臺北市內湖區潭美街77號之2,"25.05345,121.578014",1,"442 ",內湖分局,,臺北市內湖區潭美街77號之2
內湖區,WTA02703,行善里,臺北市內湖區新明路428巷1號,"25.054518,121.579268",1,"2021 ",內湖分局,,臺北市內湖區新明路428巷1號
內湖區,WTA01758,行善里,臺北市內湖區行善路1號,"25.055702,121.574946",1,"27646 ",內湖分局,,臺北市內湖區行善路1號
內湖區,WTA01701,行善里,臺北市內湖區行善南京東路六段71號,"25.055259,121.576386",1,"24732 ",內湖分局,,臺北市內湖區行善南京東路六段71號
內湖區,WTA00356,西安里,臺北市內湖區內湖路一段91巷35弄25-1號,"25.08755,121.561621",1,"226 ",內湖分局,,臺北市內湖區內湖路一段91巷35弄25-1號
內湖區,WTA00357,西安里,臺北市內湖區內湖路一段91巷35弄34號,"25.087392,121.561271",1,"589 ",內湖分局,,臺北市內湖區內湖路一段91巷35弄34號
內湖區,WTA00358,西安里,臺北市內湖區內湖路一段91巷35弄54號,"25.087126,121.561464",1,"197 ",內湖分局,,臺北市內湖區內湖路一段91巷35弄54號
內湖區,WTA00359,西安里,臺北市內湖區內湖路一段91巷35弄62號,"25.087232,121.560984",2,"746 ",內湖分局,,臺北市內湖區內湖路一段91巷35弄62號
內湖區,WTA00361,西安里,臺北市內湖區內湖路一段91巷35弄77號,"25.087612,121.561419",1,"1260 ",內湖分局,,臺北市內湖區內湖路一段91巷35弄77號
內湖區,WTA00363,西安里,臺北市內湖區內湖路一段91巷37弄3號,"25.087942,121.562532",1,"361 ",內湖分局,,臺北市內湖區內湖路一段91巷37弄3號
內湖區,WTA00365,西安里,臺北市內湖區內湖路一段91巷39弄10號,"25.088258,121.562285",1,"192 ",內湖分局,,臺北市內湖區內湖路一段91巷39弄10號
內湖區,WTA00366,西安里,臺北市內湖區內湖路一段91巷39弄37號,"25.088236,121.561604",1,"781 ",內湖分局,,臺北市內湖區內湖路一段91巷39弄37號
內湖區,WTA00351,西安里,臺北市內湖區內湖路一段91巷25弄5號,"25.086956,121.562527",1,"424 ",內湖分局,,臺北市內湖區內湖路一段91巷25弄5號
內湖區,WTA00352,西安里,臺北市內湖區內湖路一段91巷25弄9-1號,"25.086959,121.562233",1,"184 ",內湖分局,,臺北市內湖區內湖路一段91巷25弄9-1號
內湖區,WTA00353,西安里,臺北市內湖區內湖路一段91巷35弄1號,"25.087527,121.562689",1,"292 ",內湖分局,,臺北市內湖區內湖路一段91巷35弄1號
