類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WNA01663,車層里,臺北市大安區忠孝東路四段223巷10弄2號,"25.041955,121.553111",1,"878 ",
大樓,WNA01486,車層里,臺北市大安區延吉街62巷9-11號,"25.043388,121.553256",1,"352 ",
大樓,WNA01664,車層里,臺北市大安區忠孝東路四段223巷20弄1號,"25.042594,121.553121",1,"686 ",
大樓,WNA01660,車層里,臺北市大安區忠孝東路四段223巷36-40號,"25.043102,121.5531",1,"388 ",
大樓,WNA01592,車層里,臺北市大安區忠孝東路四段235號,"25.04162,121.553777",1、2,"754 ",
大樓,WNA01588,車層里,臺北市大安區忠孝東路四段231號,"25.041644,121.553118",1、2,"2162 ",
大樓,WNA02032,和安里,臺北市大安區信義路三段147巷11弄1號,"25.034842,121.542023",1,"185 ",
大樓,WNA02034,和安里,臺北市大安區信義路三段147巷15弄10號,"25.035014,121.542413",1,"461 ",
大樓,WNA02035,和安里,臺北市大安區信義路三段147巷15弄16號,"25.035043,121.542829",1,"249 ",
大樓,WNA02036,和安里,臺北市大安區信義路三段147巷15弄2號,"25.035043,121.542034",1,"185 ",
大樓,WNA02050,和安里,臺北市大安區信義路三段157巷8號,"25.034034,121.542897",1,"234 ",
大樓,WNA02818,和安里,臺北市大安區復興南路一段368號,"25.034935,121.543397",2,"1925 ",
大樓,WNA02819,和安里,臺北市大安區復興南路ㄧ段378號,"25.034248,121.543392",4,"954 ",
大樓,WNA02820,和安里,臺北市大安區復興南路ㄧ段390號,"25.033722,121.543381",1,"2448 ",
大樓,WNA02821,和安里,臺北市大安區復興南路ㄧ段390號,"25.033722,121.543381",2,"2448 ",
大樓,WNA04476,和安里,臺北市大安區信義路三段151號,"25.033631,121.54223",1,"514 ",
大樓,WNA04489,和安里,臺北市大安區復興南路ㄧ段372號,"25.034739,121.543397",1,"318 ",
大樓,WNA04531,和安里,臺北市大安區信義路三段157巷20號,"25.034846,121.542936",1,"372 ",
大樓,WNA04982,和安里,臺北市大安區信義路三段155號,"25.033622,121.542824",1,"944 ",
大樓,WNA02005,和安里,臺北市大安區信義路三段109-1號,"25.033677,121.539147",2,"1033 ",
大樓,WNA04340,和安里,臺北市大安區建國南路一段311號,"25.035128,121.538214",1,"2780 ",
大樓,WNA04556,和安里,臺北市大安區信義路三段111巷6號,"25.03405,121.53941",1,"136 ",
大樓,WNA04626,和安里,臺北市大安區信義路三段105號,"25.033685,121.53885",1,"509 ",
大樓,WNA02255,和安里,臺北市大安區建國南路一段279巷4號,"25.036062,121.538421",1,"4524 ",
大樓,WNA00050,和安里,臺北市大安區仁愛路三段122號,"25.037201,121.540364",3,"370 ",
大樓,WNA00055,和安里,臺北市大安區仁愛路三段136號,"25.037512,121.54142",2,"3000 ",
大樓,WNA00058,和安里,臺北市大安區仁愛路三段144號,"25.03768,121.542146",1,"596 ",
大樓,WNA00079,和安里,臺北市大安區仁愛路三段98號,"25.037569,121.539311",1,"1226 ",
大樓,WNA00080,和安里,臺北市大安區仁愛路三段118巷12弄20號,"25.036825,121.539591",1,"376 ",
大樓,WNA00081,和安里,臺北市大安區仁愛路三段118巷12弄4號,"25.03712,121.539677",1,"265 ",
公寓,WNA00083,和安里,臺北市大安區仁愛路三段118巷12弄9號,"25.037257,121.539247",1,"77 ",
大樓,WNA02043,和安里,臺北市大安區信義路三段147巷36弄2號,"25.037129,121.541804",3,"1684 ",
大樓,WNA02044,和安里,臺北市大安區信義路三段147巷45弄2號,"25.037116,121.542131",1,"481 ",
大樓,WNA02249,和安里,臺北市大安區建國南路一段237號,"25.037312,121.538486",4,"2236 ",
大樓,WNA02810,和安里,臺北市大安區復興南路一段318號,"25.036704,121.543439",1,"242 ",
大樓,WNA02812,和安里,臺北市大安區復興南路一段322號,"25.036501,121.543428",1,"429 ",
大樓,WNA02813,和安里,臺北市大安區復興南路一段322號,"25.036501,121.543428",2,"429 ",
大樓,WNA04451,和安里,臺北市大安區仁愛路三段118巷12弄1號,"25.03722,121.539658",2,"761 ",
大樓,WNA04604,和安里,臺北市大安區仁愛路三段128號,"25.038288,121.542247",1,"998 ",
大樓,WNA02033,和安里,臺北市大安區信義路三段147巷15弄1號,"25.035169,121.542068",1,"1412 ",
大樓,WNA02037,和安里,臺北市大安區信義路三段147巷15弄27號,"25.035139,121.543111",1,"413 ",
公寓,WNA02040,和安里,臺北市大安區信義路三段147巷17弄4號,"25.035553,121.542501",1,"78 ",
大樓,WNA02041,和安里,臺北市大安區信義路三段147巷17弄5號,"25.035703,121.542697",1,"352 ",
大樓,WNA02814,和安里,臺北市大安區復興南路一段342號,"25.036011,121.543171",1,"1141 ",
大樓,WNA02858,和安里,臺北市大安區復興南路一段340巷16號,"25.036004,121.542765",1,"324 ",
大樓,WNA04978,和安里,臺北市大安區建國南路一段275號,"25.036338,121.538355",1,"4089 ",
大樓,WNA02198,和安里,臺北市大安區建國南路一段275號,"25.036338,121.538355",1,"285 ",
大樓,WNA02250,和安里,臺北市大安區建國南路一段275號,"25.036338,121.538355",1,"1524 ",
大樓,WNA02067,和安里,臺北市大安區信義路三段99巷26號,"25.034652,121.538493",1,"2713 ",
大樓,WNA02256,和安里,臺北市大安區建國南路一段291巷6號,"25.035602,121.538394",1,"5050 ",
臺北市政府員工宿舍,WNA02053,和安里,臺北市大安區信義路三段157巷10弄6號,"25.034258,121.542416",1,"248 ",
國立臺灣師範大學附屬高級中學,WNA02008,和安里,臺北市大安區信義路三段143號,"25.033674,121.540396",1,"330 ",
國立臺灣師範大學附屬高級中學,WNA02009,和安里,臺北市大安區信義路三段143號,"25.033674,121.540396",1,"1332 ",
國立臺灣師範大學附屬高級中學,WNA02010,和安里,臺北市大安區信義路三段143號,"25.033674,121.540396",1,"2345 ",
國立臺灣師範大學附屬高級中學,WNA02011,和安里,臺北市大安區信義路三段143號,"25.033674,121.540396",1,"2368 ",
國立臺灣師範大學附屬高級中學,WNA02012,和安里,臺北市大安區信義路三段143號,"25.033674,121.540396",1,"1529 ",
國立臺灣師範大學附屬高級中學,WNA02013,和安里,臺北市大安區信義路三段143號,"25.033674,121.540396",1,"1553 ",
國立臺灣師範大學附屬高級中學,WNA04764,和安里,臺北市大安區信義路三段143號,"25.033674,121.540396",1,"2732 ",
臺北市農會,WNA02015,和安里,臺北市大安區信義路三段153號,"25.033626,121.542564",3,"1072 ",
臺北市農會,WNA04856,和安里,臺北市大安區信義路三段149號,"25.033622,121.542145",3,"1036 ",
臺灣郵政,WNA02024,和安里,臺北市大安區信義路三段89號,"25.033753,121.538408",1,"2945 ",
福華大飯店,WNA04442,和安里,臺北市大安區仁愛路三段160號,"25.037694,121.543092",1,"758 ",
福華大飯店,WNA04441,和安里,臺北市大安區仁愛路三段160號,"25.037694,121.543092",2,"321 ",
大樓,WNA04334,昌隆里,臺北市大安區忠孝東路三段217巷2弄2-16號,"25.042245,121.539833",1,"1000 ",
大樓,WNA04335,昌隆里,臺北市大安區忠孝東路三段217巷2弄1-15號,"25.042411,121.539841",1,"1000 ",
大樓,WNA04336,昌隆里,臺北市大安區忠孝東路三段217巷4弄2-16號,"25.042748,121.539868",1,"1000 ",
大樓,WNA04337,昌隆里,臺北市大安區忠孝東路三段217巷4弄1-21號,"25.042971,121.539799",1,"1000 ",
大樓,WNA04338,昌隆里,臺北市大安區忠孝東路三段217巷6弄2-20號,"25.043184,121.539809",1,"1000 ",
大樓,WNA04803,昌隆里,臺北市大安區市民大道三段208號,"25.044367,121.540231",1,"293 ",
大樓,WNA04914,昌隆里,臺北市大安區市民大道三段178號,"25.044478,121.537173",1,"1733 ",
大樓,WNA04925,昌隆里,臺北市大安區建國南路一段65巷5號、7號、9號(B.C棟),"25.044011,121.537546",1,"5149 ",
大樓,WNA04926,昌隆里,臺北市大安區市民大道三段198號,"25.044405,121.538501",1,"1093 ",
大樓,WNA04947,昌隆里,臺北市大安區市民大道三段206號,"25.044377,121.53998",1,"1349 ",
公寓,WNA01511,昌隆里,臺北市大安區忠孝東路三段217巷5弄22號,"25.043407,121.538469",1,"49 ",
大樓,WNA04341,昌隆里,臺北市大安區忠孝東路三段217巷7弄35號,"25.043758,121.538653",1,"200 ",
大樓,WNA01494,昌隆里,臺北市大安區忠孝東路三段211號,"25.041864,121.539486",1,"194 ",
國立臺北科技大學,WNA02253,昌隆里,臺北市大安區建國南路一段81號,"25.043558,121.537471",1,"1024 ",
公寓,WNA00266,法治里,臺北市大安區通化街171巷28號,"25.027667,121.554858",1,"178 ",
公寓,WNA02669,法治里,臺北市大安區通化街171巷30弄22-24號,"25.02737,121.554888",1,"126 ",
公寓,WNA02668,法治里,臺北市大安區通化街171巷30弄14-16號,"25.027481,121.554987",1,"90 ",
公寓,WNA02671,法治里,臺北市大安區通化街175巷12號,"25.027297,121.554546",1,"34 ",
公寓,WNA02735,法治里,臺北市大安區通化街203巷3號,"25.026658,121.55352",1,"50 ",
公寓,WNA02736,法治里,臺北市大安區通化街203巷6-8號,"25.026532,121.553456",1,"122 ",
公寓,WNA02672,法治里,臺北市大安區通化街175巷10弄1-3號,"25.027301,121.554449",1,"57 ",
公寓,WNA02670,法治里,臺北市大安區通化街171巷30弄26-28號,"25.027279,121.554803",1,"185 ",
公寓,WNA02557,法治里,臺北市大安區通化街185-187號,"25.026954,121.553385",1,"342 ",
公寓,WNA02483,法治里,臺北市大安區基隆路二段176號,"25.025967,121.553887",1,"217 ",
大樓,WNA04467,法治里,臺北市大安區基隆路二段172號,"25.026557,121.554772",6,"2932 ",
公寓,WNA02679,法治里,臺北市大安區通化街180巷5-7號,"25.027532,121.552885",1,"113 ",
公寓,WNA02682,法治里,臺北市大安區通化街186巷4-6號,"25.026702,121.552811",1,"124 ",
公寓,WNA02683,法治里,臺北市大安區通化街186巷8號,"25.026755,121.552474",1,"204 ",
公寓,WNA02566,法治里,臺北市大安區通化街263-265號,"25.025888,121.552487",1,"117 ",
公寓,WNA02559,法治里,臺北市大安區通化街200巷3號,"25.026271,121.552445",1,"110 ",
公寓,WNA02734,法治里,臺北市大安區通化街200巷2-8號,"25.026204,121.5523",1,"168 ",
公寓,WNA02719,法治里,臺北市大安區通化街190巷3號,"25.026423,121.552612",1,"257 ",
公寓,WNA02718,法治里,臺北市大安區通化街190巷1號,"25.026361,121.552746",1,"558 ",
公寓,WNA02677,法治里,臺北市大安區通化街180巷21-23號,"25.027439,121.552657",1,"186 ",
公寓,WNA02678,法治里,臺北市大安區通化街180巷3-5號,"25.027307,121.55322",1,"36 ",
公寓,WNA02675,法治里,臺北市大安區通化街176巷6號,"25.027722,121.552912",1,"80 ",
公寓,WNA02676,法治里,臺北市大安區通化街176巷8號,"25.027754,121.552775",1,"302 ",
公寓,WNA02673,法治里,臺北市大安區通化街176巷12號,"25.027811,121.552609",1,"53 ",
公寓,WNA02674,法治里,臺北市大安區通化街176巷1-3號,"25.02783,121.553113",1,"76 ",
公寓,WNA02659,法治里,臺北市大安區通化街170巷5-7號,"25.028136,121.553029",1,"301 ",
大樓,WNA02567,法治里,臺北市大安區通化街265號,"25.02588,121.552445",1,"1116 ",
公寓,WNA02565,法治里,臺北市大安區通化街257號,"25.025912,121.552627",1,"224 ",
公寓,WNA02558,法治里,臺北市大安區通化街198號,"25.026077,121.552521",1,"282 ",
公寓,WNA02556,法治里,臺北市大安區通化街178號,"25.027486,121.553282",1,"102 ",
公寓,WNA03757,法治里,臺北市大安區樂利路47-49號,"25.02663,121.551852",1,"166 ",
公寓,WNA03758,法治里,臺北市大安區樂利路55-57號,"25.026496,121.551897",1,"533 ",
公寓,WNA03759,法治里,臺北市大安區樂利路71-73號,"25.026173,121.552013",1,"272 ",
公寓,WNA01589,法治里,臺北市大安區通化街176巷15號,"25.027941,121.552677",1,"50 ",
公寓,WNA02733,法治里,臺北市大安區通化街200巷3號,"25.026271,121.552445",1,"104 ",
公寓,WNA04446,法治里,臺北市大安區通化街200巷7號,"25.026492,121.552336",1,"275 ",
大樓,WNA04560,法治里,臺北市大安區通化街188號,"25.026361,121.55295",1,"708 ",
公寓,WNA02560,法治里,臺北市大安區通化街215號,"25.026259,121.553178",1,"176 ",
公寓,WNA02561,法治里,臺北市大安區通化街223號,"25.02615,121.553334",1,"60 ",
公寓,WNA02562,法治里,臺北市大安區通化街223之2號,"25.026267,121.553574",1,"33 ",
大樓,WNA02564,法治里,臺北市大安區通化街237-239號,"25.025929,121.553239",1,"2490 ",
公寓,WNA02563,法治里,臺北市大安區通化街233號,"25.02614,121.553145",1,"85 ",
大樓,WNA03760,法治里,臺北市大安區樂利路91-93號,"25.025601,121.552244",1,"818 ",
公寓,WNA01267,法治里,臺北市大安區和平東路三段139-143號,"25.024834,121.552521",1,"122 ",
公寓,WNA04733,法治里,臺北市大安區基隆路二段188號,"25.024941,121.552916",1,"352 ",
公寓,WNA03761,法治里,臺北市大安區樂利路11巷22-24號,"25.028358,121.552037",1,"258 ",
公寓,WNA03754,法治里,臺北市大安區樂利路29-31號之1,"25.027425,121.55154",1,"402 ",
公寓,WNA03755,法治里,臺北市大安區樂利路37-39號,"25.027059,121.551691",1,"312 ",
公寓,WNA03756,法治里,臺北市大安區樂利路41-43號,"25.026843,121.55177",1,"320 ",
公寓,WNA02722,法治里,臺北市大安區通化街200巷17-19號,"25.027142,121.552126",2,"374 ",
大樓,WNA03764,法治里,臺北市大安區樂利路27巷7-9號,"25.027733,121.552019",1,"2689 ",
公寓,WNA02721,法治里,臺北市大安區通化街200巷17-19號,"25.027142,121.552126",1,"53 ",
公寓,WNA04670,法治里,臺北市大安區樂利路27巷3號,"25.027653,121.551741",1,"265 ",
臺北市政府,WNA04517,法治里,臺北市大安區通化街176巷13號,"25.027811,121.552609",1,"192 ",
天主堂,WNA02555,法治里,臺北市大安區通化街172-174號之1,"25.027954,121.553482",1,"785 ",
大樓,WNA01850,臥龍里,"臺北市大安區臥龍街60巷1號 ","25.021659,121.547501",1,"881 ",
大樓,WNA04931,臥龍里,臺北市大安區敦南街86號,"25.02107,121.547496",4,"2956 ",
公寓,WNA01853,臥龍里,臺北市大安區臥龍街82號,"25.020921,121.548046",1,"596 ",
公寓,WNA02514,臥龍里,臺北市大安區基隆路三段16號,"25.020143,121.547512",1,"401 ",
大樓,WNA02897,臥龍里,臺北市大安區復興南路二段363號,"25.02276,121.543553",1,"1370 ",
公寓,WNA01048,臥龍里,臺北市大安區和平東路二段125-1號,"25.025465,121.540557",1,"962 ",
大樓,WNA02893,臥龍里,臺北市大安區復興南路二段327號,"25.023845,121.543569",1,"1780 ",
大樓,WNA02522,臥龍里,臺北市大安區基隆路三段22巷5弄1號,"25.020202,121.547023",1,"116 ",
大樓,WNA01850,臥龍里,臺北市大安區基隆路三段4巷77號,"25.020797,121.547968",1,"498 ",
國立臺北教育大學,WNA01049,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"260 ",
國立臺北教育大學,WNA01050,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"84 ",
國立臺北教育大學,WNA01051,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"802 ",
國立臺北教育大學,WNA01052,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"2634 ",
國立臺北教育大學,WNA04454,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"1273 ",
和平實小,WNA04937,臥龍里,臺北市大安區敦南街76巷28號,"25.020724,121.546668",1,"14242 ",
大安運動中心,WNA04779,臥龍里,臺北市大安區辛亥路三段55號,"25.020399,121.546",2,"3718 ",
司法官訓練所,WNA00924,臥龍里,臺北市大安區辛亥路三段81號,"25.019846,121.546541",1,"3113 ",
臺灣電力公司,WNA02517,臥龍里,臺北市大安區基隆路三段8號,"25.020748,121.547788",1,"405 ",
公寓,WNA04508,芳和里,臺北市大安區樂業街128號,"25.02062,121.55224",1,"168 ",
公寓,WNA03777,芳和里,臺北市大安區樂業街126號,"25.020741,121.552094",1,"158 ",
大樓,WNA03749,芳和里,臺北市大安區樂業街108巷25號,"25.020468,121.551039",1,"342 ",
公寓,WNA03750,芳和里,臺北市大安區樂業街108巷22號,"25.020564,121.550928",1,"214 ",
公寓,WNA03751,芳和里,臺北市大安區樂業街108巷26號,"25.020517,121.550871",1,"268 ",
公寓,WNA03790,芳和里,臺北市大安區樂業街94巷10號,"25.021218,121.550946",1,"109 ",
公寓,WNA03789,芳和里,臺北市大安區樂業街72巷11號,"25.021601,121.550415",1,"84 ",
公寓,WNA01770,芳和里,臺北市大安區臥龍街151巷70弄2號,"25.020233,121.55207",1,"325 ",
公寓,WNA01769,芳和里,臺北市大安區臥龍街151巷70弄17號,"25.020334,121.551875",1,"178 ",
大樓,WNA01768,芳和里,臺北市大安區臥龍街151巷70弄1號,"25.020363,121.552166",1,"421 ",
大樓,WNA01766,芳和里,臺北市大安區臥龍街151巷72號,"25.020237,121.552266",1,"377 ",
大樓,WNA02494,芳和里,臺北市大安區基隆路二段273號,"25.021917,121.55001",1,"724 ",
公寓,WNA02495,芳和里,臺北市大安區基隆路二段279號,"25.021739,121.54989",1,"506 ",
公寓,WNA02493,芳和里,臺北市大安區基隆路二段267號,"25.022064,121.550172",1,"284 ",
