編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
23.0,仁和里,臺中市北屯區仁和里豐樂路二段168號,1,1825.0,第五分局,"120.679530 ","24.195039 "
24.0,廍子里,臺中市北屯區廍子里廍子巷11號,2,11586.0,第五分局,"120.678942 ","24.174583 "
25.0,和平里,臺中市北屯區和平里軍福十三路300號,1,4258.0,第五分局,"120.719295 ","24.173247 "
26.0,民政里,臺中市北屯區民政里北坑巷60號,1,76.0,第五分局,"120.755392 ","24.166333 "
27.0,和平里,臺中市北屯區和平里環中東路二段253號,1,953.0,第五分局,"120.721155 ","24.175671 "
28.0,和平里,臺中市北屯區和平里東山路一段315號,1,200.0,第五分局,"120.722204 ","24.176257 "
29.0,舊社里,臺中市北屯區舊社里北屯路435號,1,470.0,第五分局,"120.699550 ","24.177668 "
30.0,舊社里,臺中市北屯區舊社里僑孝街80號,1,360.0,第五分局,"120.698866 ","24.179288 "
31.0,東光里,臺中市北屯區東光里東光路926號,1,3096.0,第五分局,"120.701729 ","24.171803 "
32.0,平田里,臺中市北屯區平田里大連路三段122號,1,470.0,第五分局,"120.694214 ","24.174471 "
33.0,舊社里,臺中市北屯區舊社里松竹路二段5號,1,500.0,第五分局,"120.699867 ","24.182342 "
34.0,舊社里,臺中市北屯區舊社里北屯路370號,1,2625.0,第五分局,"120.700010 ","24.176083 "
35.0,平興里,臺中市北屯區平興里北屯路407號,1,14129.0,第五分局,"120.697535 ","24.173245 "
36.0,仁和里,臺中市北屯區仁和里四平路161號,1,300.0,第五分局,"120.674558 ","24.183931 "
37.0,松竹里,臺中市北屯區松竹里崇德五路345號,1,4298.0,第五分局,"120.684359 ","24.178916 "
38.0,松竹里,臺中市北屯區松竹里河北路87號,1,1886.0,第五分局,"120.683725 ","24.178531 "
39.0,松竹里,臺中市北屯區松竹里河北西街68號,1,969.0,第五分局,"120.682685 ","24.178174 "
40.0,松竹里,臺中市北屯區松竹里河北東街66號,2,1397.0,第五分局,"120.685293 ","24.177711 "
41.0,仁和里,臺中市北屯區仁和里水湳路136之1號,1,766.0,第五分局,"120.679125 ","24.188693 "
42.0,仁和里,臺中市北屯區仁和里四平路216之1號,1,708.0,第五分局,"120.679325 ","24.186145 "
43.0,仁和里,臺中市北屯區仁和里山西中街78號,1,588.0,第五分局,"120.684465 ","24.186066 "
44.0,四民里,臺中市北屯區四民里崇德路三段831號,1,9912.0,第五分局,"120.685363 ","24.197502 "
45.0,北京里,臺中市北屯區北京里進化北路37之1號,1,120.0,第五分局,"120.691100 ","24.162711 "
46.0,北京里,臺中市北屯區北京里進化北路53號,1,300.0,第五分局,"120.690501 ","24.162766 "
47.0,北京里,臺中市北屯區北京里北屯路147號,1,71.0,第五分局,"120.693003 ","24.163336 "
48.0,大德里,臺中市北屯區大德里中清路二段238號,1,56.0,第五分局,"120.669354 ","24.177758 "
49.0,大德里,臺中市北屯區大德里雷中街2巷4號,1,112.0,第五分局,"120.669448 ","24.181408 "
50.0,大德里,臺中市北屯區大德里四平路35之1號,1,1071.0,第五分局,"120.670406 ","24.178431 "
51.0,忠平里,臺中市北屯區忠平里敦化路一段481號,2,168.0,第五分局,"120.667737 ","24.187342 "
52.0,水湳里,臺中市北屯區水湳里中清路二段7號,1,450.0,第五分局,"120.671116 ","24.174087 "
53.0,平和里,臺中市北屯區平和里文心路四段339號,3,1000.0,第五分局,"120.680870 ","24.173020 "
54.0,和平里,臺中市北屯區軍福十五路261號,1,211.0,第五分局,"120.722686 ","24.174260 "
55.0,北京里,臺中市北屯區北屯區進化北路2號,1,11.0,第五分局,"120.691676 ","24.163340 "
56.0,舊社里,臺中市北屯區敦富路101號,1,2985.0,第五分局,"120.707352 ","24.200099 "
57.0,北屯里,臺中市北屯區北屯里北屯路141號,1,60.0,第五分局,"120.694137 ","24.165244 "
58.0,北屯里,臺中市北屯區北屯里國校巷52號,1,60.0,第五分局,"120.690932 ","24.165210 "
59.0,北屯里,臺中市北屯區北屯里國校巷38號,1,60.0,第五分局,"120.690938 ","24.165593 "
60.0,北屯里,臺中市北屯區北屯里國校巷36號,1,60.0,第五分局,"120.690937 ","24.165555 "
61.0,北屯里,臺中市北屯區北屯里國校巷34號,1,60.0,第五分局,"120.690937 ","24.165517 "
62.0,北屯里,臺中市北屯區北屯里太原路三段139巷1號,1,500.0,第五分局,"120.689791 ","24.165179 "
63.0,北屯里,臺中市北屯區北屯里興安路一段58號,1,60.0,第五分局,"120.691695 ","24.166933 "
64.0,北屯里,臺中市北屯區北屯里興安路一段60號,1,60.0,第五分局,"120.691727 ","24.166960 "
65.0,北屯里,臺中市北屯區北屯里興安路一段19號,1,500.0,第五分局,"120.691222 ","24.165665 "
66.0,北屯里,臺中市北屯區北屯里興安路一段17號,1,300.0,第五分局,"120.691138 ","24.165588 "
67.0,北屯里,臺中市北屯區北屯里興安路一段49號,1,70.0,第五分局,"120.691266 ","24.166767 "
68.0,北屯里,臺中市北屯區北屯里興安路一段54號,1,50.0,第五分局,"120.691630 ","24.166878 "
69.0,北屯里,臺中市北屯區北屯里興安路一段56號,1,60.0,第五分局,"120.691661 ","24.166905 "
70.0,北屯里,臺中市北屯區北屯里青島路四段239號,1,500.0,第五分局,"120.692329 ","24.165444 "
71.0,北屯里,臺中市北屯區北屯里國校巷50號,1,60.0,第五分局,"120.690932 ","24.165210 "
72.0,北屯里,臺中市北屯區北屯里國校巷48號,1,60.0,第五分局,"120.690932 ","24.165210 "
73.0,北屯里,臺中市北屯區北屯里興安路一段1號,1,150.0,第五分局,"120.691114 ","24.165241 "
74.0,北屯里,臺中市北屯區北屯里昌平路一段6號,1,80.0,第五分局,"120.694273 ","24.165738 "
75.0,北屯里,臺中市北屯區北屯里崇興路一段1號,1,1420.0,第五分局,"120.692052 ","24.165740 "
76.0,北屯里,臺中市北屯區北屯里興安路一段17號,1,110.0,第五分局,"120.691138 ","24.165588 "
77.0,北屯里,臺中市北屯區北屯里青島路四段199號,1,140.0,第五分局,"120.691802 ","24.166737 "
78.0,北屯里,臺中市北屯區北屯里青島路四段201號,1,130.0,第五分局,"120.691834 ","24.166705 "
79.0,北屯里,臺中市北屯區北屯里崇興路一段78號,1,290.0,第五分局,"120.690544 ","24.166094 "
80.0,北屯里,臺中市北屯區北屯里青島路四段195號,1,120.0,第五分局,"120.691740 ","24.166799 "
81.0,北屯里,臺中市北屯區北屯里興安路一段76號,1,40.0,第五分局,"120.691963 ","24.167175 "
82.0,北屯里,臺中市北屯區北屯里國校巷69號,1,150.0,第五分局,"120.690646 ","24.165482 "
83.0,北屯里,臺中市北屯區北屯里太原路三段199號,1,2020.0,第五分局,"120.691813 ","24.165065 "
84.0,北屯里,臺中市北屯區北屯里太原路三段139巷1號,1,1650.0,第五分局,"120.689791 ","24.165179 "
85.0,北屯里,臺中市北屯區北屯里興安路一段1號,1,860.0,第五分局,"120.691114 ","24.165241 "
86.0,北屯里,臺中市北屯區北屯里興安路一段19號,1,1200.0,第五分局,"120.691222 ","24.165665 "
87.0,北屯里,臺中市北屯區北屯里青島路四段203號,1,6400.0,第五分局,"120.691913 ","24.166843 "
88.0,北屯里,臺中市北屯區北屯里太原路三段139巷36號,1,360.0,第五分局,"120.690044 ","24.166333 "
89.0,北屯里,臺中市北屯區北屯里漢口路五段160號,1,40.0,第五分局,"120.690183 ","24.166730 "
90.0,北屯里,臺中市北屯區北屯里崇興路一段15號,2,930.0,第五分局,"120.691777 ","24.165776 "
91.0,北屯里,臺中市北屯區北屯里興安路一段66號,1,40.0,第五分局,"120.691813 ","24.167050 "
92.0,北屯里,臺中市北屯區北屯里興安路一段64號,1,40.0,第五分局,"120.691779 ","24.167023 "
93.0,北屯里,臺中市北屯區北屯里興安路一段62號,1,40.0,第五分局,"120.691749 ","24.166996 "
94.0,北屯里,臺中市北屯區北屯里興安路一段49號,1,160.0,第五分局,"120.691266 ","24.166767 "
95.0,北屯里,臺中市北屯區北屯里興安路一段60號,1,90.0,第五分局,"120.691727 ","24.166960 "
96.0,北屯里,臺中市北屯區北屯里興安路一段58號,1,90.0,第五分局,"120.691695 ","24.166933 "
97.0,北屯里,臺中市北屯區北屯里興安路一段56號,1,90.0,第五分局,"120.691661 ","24.166905 "
98.0,北屯里,臺中市北屯區北屯里興安路一段54號,1,90.0,第五分局,"120.691630 ","24.166878 "
99.0,北屯里,臺中市北屯區北屯里國校巷48號,1,140.0,第五分局,"120.690932 ","24.165210 "
100.0,北屯里,臺中市北屯區北屯里國校巷68號,1,100.0,第五分局,"120.690932 ","24.165210 "
101.0,北屯里,臺中市北屯區北屯里國校巷62號,1,100.0,第五分局,"120.690932 ","24.165210 "
102.0,北屯里,臺中市北屯區北屯里國校巷58號,1,100.0,第五分局,"120.690932 ","24.165210 "
103.0,北屯里,臺中市北屯區北屯里國校巷66號,1,100.0,第五分局,"120.690932 ","24.165210 "
104.0,北屯里,臺中市北屯區北屯里崇興路一段65號,1,90.0,第五分局,"120.690275 ","24.165770 "
105.0,北屯里,臺中市北屯區北屯里興安路一段70號,1,40.0,第五分局,"120.691873 ","24.167097 "
106.0,北屯里,臺中市北屯區北屯里興安路一段68號,1,40.0,第五分局,"120.691841 ","24.167073 "
107.0,北屯里,臺中市北屯區北屯里興安路一段74號,1,40.0,第五分局,"120.691931 ","24.167149 "
108.0,北屯里,臺中市北屯區北屯里太原路三段139巷1號,1,200.0,第五分局,"120.689791 ","24.165179 "
109.0,北屯里,臺中市北屯區北屯里青島路四段251號,1,120.0,第五分局,"120.692340 ","24.165239 "
110.0,北屯里,臺中市北屯區北屯里青島路四段10號,1,200.0,第五分局,"120.692111 ","24.165545 "
111.0,北屯里,臺中市北屯區北屯里太原路三段245號,1,980.0,第五分局,"120.692721 ","24.165040 "
112.0,北屯里,臺中市北屯區北屯里興安路一段102號,1,40.0,第五分局,"120.692511 ","24.167535 "
113.0,北屯里,臺中市北屯區北屯里昌平路一段89號,1,50.0,第五分局,"120.692773 ","24.167897 "
114.0,北屯里,臺中市北屯區北屯里昌平路一段87號,1,30.0,第五分局,"120.692817 ","24.167845 "
115.0,北屯里,臺中市北屯區北屯里昌平路一段85號,1,20.0,第五分局,"120.692828 ","24.167798 "
116.0,北屯里,臺中市北屯區北屯里昌平路一段33號,1,80.0,第五分局,"120.693563 ","24.166844 "
117.0,北屯里,臺中市北屯區北屯里北屯路247號,1,400.0,第五分局,"120.694339 ","24.165509 "
118.0,北屯里,臺中市北屯區北屯里太原路三段199號,1,2037.0,第五分局,"120.691813 ","24.165065 "
119.0,北屯里,臺中市北屯區北屯里昌平路一段21巷6號,1,1062.0,第五分局,"120.693854 ","24.166167 "
120.0,北屯里,臺中市北屯區北屯里興安路一段22號,1,3002.0,第五分局,"120.691473 ","24.165970 "
121.0,北屯里,臺中市北屯區北屯里興安路一段32號,1,1646.0,第五分局,"120.691668 ","24.166447 "
122.0,北屯里,臺中市北屯區北屯里太原路三段161號,1,912.0,第五分局,"120.690411 ","24.165063 "
123.0,北屯里,臺中市北屯區北屯里崇興路一段15號,1,357.0,第五分局,"120.691777 ","24.165776 "
124.0,水景里,臺中市北屯區水景里軍福十八路328號,2,6073.0,第五分局,"120.711719 ","24.178459 "
125.0,水景里,臺中市北屯區水景里軍福十八路311號,3,2226.0,第五分局,"120.712977 ","24.177862 "
126.0,水景里,臺中市北屯區水景里軍仁街68號,1,2989.0,第五分局,"120.711888 ","24.176546 "
127.0,水景里,臺中市北屯區水景里松竹五路181號,3,3660.0,第五分局,"120.713166 ","24.177486 "
128.0,水景里,臺中市北屯區水景里松竹五路59號,3,1692.0,第五分局,"120.712003 ","24.175692 "
129.0,水景里,臺中市北屯區水景里松竹五路二段89號,3,15870.0,第五分局,"120.712515 ","24.176223 "
130.0,水景里,臺中市北屯區水景里旱溪東路三段41號,2,2142.0,第五分局,"120.710955 ","24.175913 "
131.0,水景里,臺中市北屯區水景里東山路一段207巷37號,1,3110.0,第五分局,"120.712055 ","24.173663 "
132.0,水景里,臺中市北屯區水景里水景街132號,2,2314.0,第五分局,"120.711186 ","24.174467 "
133.0,水景里,臺中市北屯區水景里水景街88巷3號,1,1773.0,第五分局,"120.711591 ","24.173439 "
134.0,水景里,臺中市北屯區水景里東山路一段198-7號,1,40.0,第五分局,"120.711913 ","24.172291 "
135.0,水景里,臺中市北屯區水景里東山路一段199巷3號,1,40.0,第五分局,"120.712007 ","24.172794 "
136.0,水景里,臺中市北屯區水景里東山路一段199巷5號,1,40.0,第五分局,"120.711997 ","24.172840 "
137.0,水景里,臺中市北屯區水景里東山路一段199巷9號,1,40.0,第五分局,"120.712007 ","24.172939 "
138.0,水景里,臺中市北屯區水景里東山路一段199巷11號,1,40.0,第五分局,"120.711995 ","24.172993 "
139.0,水景里,臺中市北屯區水景里東山路一段199巷13號,1,40.0,第五分局,"120.711990 ","24.173030 "
140.0,水景里,臺中市北屯區水景里東山路一段199巷15號,1,40.0,第五分局,"120.711980 ","24.173079 "
141.0,水景里,臺中市北屯區水景里東山路一段199巷17號,1,40.0,第五分局,"120.711973 ","24.173127 "
142.0,水景里,臺中市北屯區水景里東山路一段199巷19號,1,40.0,第五分局,"120.711966 ","24.173165 "
143.0,水景里,臺中市北屯區水景里東山路一段199巷21號,1,40.0,第五分局,"120.711958 ","24.173204 "
144.0,水景里,臺中市北屯區水景里東山路一段199巷23號,1,40.0,第五分局,"120.711951 ","24.173248 "
145.0,水景里,臺中市北屯區水景里東山路一段199巷25號,1,40.0,第五分局,"120.711951 ","24.173248 "
146.0,水景里,臺中市北屯區水景里景賢二路458號,3,4582.0,第五分局,"120.717510 ","24.172121 "
147.0,水景里,臺中市北屯區水景里東山路一段209號,1,40.0,第五分局,"120.712806 ","24.173006 "
148.0,水景里,臺中市北屯區水景里東山路一段215號,1,40.0,第五分局,"120.713508 ","24.173366 "
149.0,水景里,臺中市北屯區水景里東山路一段215-1號,1,40.0,第五分局,"120.713539 ","24.173389 "
150.0,水景里,臺中市北屯區水景里東山路一段215-2號,1,40.0,第五分局,"120.713553 ","24.173441 "
151.0,水景里,臺中市北屯區水景里東山路一段215-3號,1,40.0,第五分局,"120.713609 ","24.173435 "
152.0,水景里,臺中市北屯區水景里東山路一段215-4號,1,40.0,第五分局,"120.713645 ","24.173458 "
153.0,水景里,臺中市北屯區水景里東山路一段215-6號,1,40.0,第五分局,"120.713702 ","24.173517 "
154.0,水景里,臺中市北屯區水景里東山路一段215-7號,1,40.0,第五分局,"120.713736 ","24.173541 "
155.0,水景里,臺中市北屯區水景里東山路一段192巷5弄9號,1,50.0,第五分局,"120.710140 ","24.170724 "
156.0,水景里,臺中市北屯區水景里東山路一段192巷5弄11號,1,100.0,第五分局,"120.710168 ","24.170873 "
157.0,水景里,臺中市北屯區水景里東山路一段192-31號,1,120.0,第五分局,"120.710932 ","24.171862 "
158.0,水景里,臺中市北屯區水景里東山路一段192-33號,1,40.0,第五分局,"120.711026 ","24.171880 "
159.0,水景里,臺中市北屯區水景里東山路一段192-34號,1,40.0,第五分局,"120.711012 ","24.171910 "
160.0,水景里,臺中市北屯區水景里東山路一段192號,1,70.0,第五分局,"120.709746 ","24.171199 "
161.0,水景里,臺中市北屯區水景里東山路一段192巷25弄46號,1,650.0,第五分局,"120.709638 ","24.169041 "
162.0,水景里,臺中市北屯區水景里東山路一段192巷25弄47號,1,120.0,第五分局,"120.710080 ","24.169087 "
163.0,水景里,臺中市北屯區水景里東山路一段192巷28弄17號,1,998.0,第五分局,"120.710248 ","24.171339 "
164.0,水景里,臺中市北屯區水景里東山路一段192號,1,70.0,第五分局,"120.709746 ","24.171199 "
165.0,水景里,臺中市北屯區水景里東山路一段192巷3弄19號,1,70.0,第五分局,"120.710283 ","24.171355 "
166.0,水景里,臺中市北屯區水景里東山路一段192巷3弄21號,1,40.0,第五分局,"120.710318 ","24.171372 "
167.0,水景里,臺中市北屯區水景里東山路一段192巷3弄10號,1,70.0,第五分局,"120.710130 ","24.171102 "
168.0,水景里,臺中市北屯區水景里東山路一段192巷3弄14號,1,70.0,第五分局,"120.710195 ","24.171144 "
169.0,水景里,臺中市北屯區水景里東山路一段192巷3弄18號,1,70.0,第五分局,"120.710278 ","24.171156 "
170.0,水景里,臺中市北屯區水景里東山路一段192巷3弄22號,1,70.0,第五分局,"120.710337 ","24.171212 "
171.0,水景里,臺中市北屯區水景里東山路一段192巷3弄26號,1,70.0,第五分局,"120.710415 ","24.171230 "
172.0,水景里,臺中市北屯區水景里東山路一段192巷3弄30號,1,70.0,第五分局,"120.710524 ","24.171247 "
173.0,水景里,臺中市北屯區水景里東山路一段147巷266號,2,1529.0,第五分局,"120.710144 ","24.172550 "
174.0,水景里,臺中市北屯區水景里景和街346號,2,4528.0,第五分局,"120.709108 ","24.169827 "
175.0,水景里,臺中市北屯區水景里東山路一段147巷20弄30號,1,60.0,第五分局,"120.707575 ","24.170763 "
176.0,水景里,臺中市北屯區水景里東山路一段147巷21弄1號,1,224.0,第五分局,"120.706430 ","24.170341 "
177.0,水景里,臺中市北屯區水景里東山路一段147巷31弄1號,1,40.0,第五分局,"120.706405 ","24.170718 "
178.0,水景里,臺中市北屯區水景里東山路一段147巷20弄6號,1,40.0,第五分局,"120.707044 ","24.170411 "
179.0,水景里,臺中市北屯區水景里東山路一段147巷41弄5號,1,40.0,第五分局,"120.706213 ","24.171077 "
180.0,水景里,臺中市北屯區水景里東山路一段147巷20弄30-2號,1,50.0,第五分局,"120.707596 ","24.170629 "
181.0,水景里,臺中市北屯區水景里東山路一段147巷20弄30-2號,1,1000.0,第五分局,"120.707596 ","24.170629 "
182.0,水景里,臺中市北屯區水景里東山路一段147巷40弄11-35號,1,500.0,第五分局,"120.707785 ","24.172011 "
183.0,水景里,臺中市北屯區水景里東山路一段147巷40弄11-21號,1,500.0,第五分局,"120.707257 ","24.171897 "
184.0,水景里,臺中市北屯區水景里東山路一段154巷22弄33號,1,1506.0,第五分局,"120.708147 ","24.168787 "
185.0,水景里,臺中市北屯區水景里東山路一段210巷12弄43號,1,40.0,第五分局,"120.712610 ","24.171690 "
186.0,水景里,臺中市北屯區水景里東山路一段210巷12弄41號,1,40.0,第五分局,"120.712542 ","24.171659 "
187.0,水景里,臺中市北屯區水景里東山路一段210巷12弄39號,1,40.0,第五分局,"120.712477 ","24.171627 "
188.0,水景里,臺中市北屯區水景里東山路一段210巷12弄37號,1,40.0,第五分局,"120.712439 ","24.171574 "
189.0,水景里,臺中市北屯區水景里東山路一段210巷12弄35號,1,80.0,第五分局,"120.712384 ","24.171547 "
190.0,水景里,臺中市北屯區水景里東山路一段210巷2號,1,60.0,第五分局,"120.712858 ","24.172533 "
191.0,水景里,臺中市北屯區水景里東山路一段210巷4號,1,60.0,第五分局,"120.712858 ","24.172533 "
192.0,水景里,臺中市北屯區水景里東山路一段210巷6號,1,60.0,第五分局,"120.712892 ","24.172464 "
193.0,水景里,臺中市北屯區水景里東山路一段210巷8號,1,60.0,第五分局,"120.712913 ","24.172429 "
194.0,水景里,臺中市北屯區水景里東山路一段210巷10號,1,60.0,第五分局,"120.712933 ","24.172395 "
195.0,水景里,臺中市北屯區水景里東山路一段210巷10-1號,1,60.0,第五分局,"120.712960 ","24.172347 "
196.0,水景里,臺中市北屯區水景里東山路一段210巷14號,1,50.0,第五分局,"120.713061 ","24.172231 "
197.0,水景里,臺中市北屯區水景里東山路一段210巷16號,1,50.0,第五分局,"120.713089 ","24.172193 "
198.0,水景里,臺中市北屯區水景里東山路一段210巷18號,1,50.0,第五分局,"120.713113 ","24.172153 "
199.0,水景里,臺中市北屯區水景里東山路一段212號,1,60.0,第五分局,"120.712998 ","24.172712 "
200.0,水景里,臺中市北屯區水景里東山路一段212-1號,1,60.0,第五分局,"120.712998 ","24.172712 "
201.0,水景里,臺中市北屯區水景里東山路一段212-2號,1,60.0,第五分局,"120.712998 ","24.172712 "
202.0,水景里,臺中市北屯區水景里東山路一段210巷12弄5號,1,50.0,第五分局,"120.712844 ","24.172011 "
203.0,水景里,臺中市北屯區水景里東山路一段210巷12弄7號,1,50.0,第五分局,"120.712791 ","24.172022 "
204.0,水景里,臺中市北屯區水景里東山路一段210巷12弄15號,1,60.0,第五分局,"120.712611 ","24.172000 "
205.0,水景里,臺中市北屯區水景里東山路一段210巷11弄5號,1,340.0,第五分局,"120.713296 ","24.172625 "
206.0,水景里,臺中市北屯區水景里水景街23號,1,100.0,第五分局,"120.711437 ","24.170237 "
207.0,水景里,臺中市北屯區水景里景賢路372號,,2874.0,第五分局,"120.714738 ","24.167410 "
208.0,水景里,臺中市北屯區水景里水景街21號,1,100.0,第五分局,"120.711449 ","24.170203 "
209.0,水景里,臺中市北屯區水景里水景街19號,1,104.0,第五分局,"120.711454 ","24.170164 "
210.0,水景里,臺中市北屯區水景里水景街17號,1,100.0,第五分局,"120.711457 ","24.170114 "
211.0,水景里,臺中市北屯區水景里水景街13號,1,100.0,第五分局,"120.711487 ","24.170034 "
212.0,水景里,臺中市北屯區水景里水景街11號,1,100.0,第五分局,"120.711483 ","24.169996 "
213.0,水景里,臺中市北屯區水景里水景街9號,1,100.0,第五分局,"120.711487 ","24.169958 "
214.0,水景里,臺中市北屯區水景里水景街7號,1,100.0,第五分局,"120.711498 ","24.169913 "
215.0,水景里,臺中市北屯區水景里水景街5號,1,140.0,第五分局,"120.711495 ","24.169878 "
216.0,水景里,臺中市北屯區水景里東山路一段200號,1,100.0,第五分局,"120.712173 ","24.172370 "
217.0,水景里,臺中市北屯區水景里東山路一段202號,1,100.0,第五分局,"120.712230 ","24.172401 "
218.0,水景里,臺中市北屯區水景里東山路一段204號,1,40.0,第五分局,"120.712290 ","24.172404 "
219.0,水景里,臺中市北屯區水景里東山路一段206號,1,40.0,第五分局,"120.712327 ","24.172419 "
220.0,水景里,臺中市北屯區水景里東山路一段208號,1,60.0,第五分局,"120.712834 ","24.172636 "
221.0,水景里,臺中市北屯區水景里東山路一段208-1號,1,60.0,第五分局,"120.712464 ","24.172474 "
222.0,水景里,臺中市北屯區水景里東山路一段208-2號,1,60.0,第五分局,"120.712509 ","24.172498 "
223.0,水景里,臺中市北屯區水景里東山路一段208-6號,1,60.0,第五分局,"120.712627 ","24.172554 "
224.0,水景里,臺中市北屯區水景里東山路一段208-7號,1,60.0,第五分局,"120.712684 ","24.172578 "
225.0,水景里,臺中市北屯區水景里東山路一段208-9號,1,60.0,第五分局,"120.712785 ","24.172619 "
226.0,水景里,臺中市北屯區水景里東山路一段208-10號,1,60.0,第五分局,"120.712834 ","24.172636 "
227.0,水景里,臺中市北屯區水景里東山路一段210巷12弄20號,1,60.0,第五分局,"120.712310 ","24.172052 "
228.0,水景里,臺中市北屯區水景里東山路一段210巷12弄22號,1,60.0,第五分局,"120.712250 ","24.171989 "
229.0,水景里,臺中市北屯區水景里東山路一段210巷12弄17號,1,60.0,第五分局,"120.712560 ","24.171984 "
230.0,水景里,臺中市北屯區水景里東山路一段210巷12弄19號,1,60.0,第五分局,"120.712498 ","24.171948 "
231.0,水景里,臺中市北屯區水景里東山路一段210巷12弄21號,1,50.0,第五分局,"120.712440 ","24.171921 "
232.0,水景里,臺中市北屯區水景里東山路一段210巷12弄23號,1,50.0,第五分局,"120.712383 ","24.171890 "
233.0,水景里,臺中市北屯區水景里東山路一段210巷12弄25號,1,50.0,第五分局,"120.712315 ","24.171856 "
234.0,水景里,臺中市北屯區水景里東山路一段210巷12弄27號,1,50.0,第五分局,"120.712345 ","24.171766 "
235.0,水景里,臺中市北屯區水景里東山路一段210巷12弄29號,1,40.0,第五分局,"120.712318 ","24.171697 "
236.0,水景里,臺中市北屯區水景里東山路一段210巷12弄31號,1,40.0,第五分局,"120.712325 ","24.171641 "
237.0,水景里,臺中市北屯區水景里東山路一段186-1號,2,1712.0,第五分局,"120.708659 ","24.170445 "
238.0,水景里,臺中市北屯區水景里軍功路一段409號,3,3352.0,第五分局,"120.718442 ","24.170382 "
239.0,水景里,臺中市北屯區水景里景賢6路200號,1,3884.0,第五分局,"120.712160 ","24.166557 "
240.0,水景里,臺中市北屯區水景里景賢路390號,1,121.0,第五分局,"120.714136 ","24.167487 "
241.0,水景里,臺中市北屯區水景里景賢路392號,1,121.0,第五分局,"120.714043 ","24.167483 "
242.0,水景里,臺中市北屯區水景里景賢路392號,1,450.0,第五分局,"120.714043 ","24.167483 "
243.0,水景里,臺中市北屯區水景里景賢二路56號,1,1960.0,第五分局,"120.714640 ","24.164819 "
244.0,水景里,臺中市北屯區水景里景和東街360號,1,1006.0,第五分局,"120.717659 ","24.169694 "
245.0,水景里,臺中市北屯區水景里景和街336號,1,1596.0,第五分局,"120.709346 ","24.170065 "
246.0,水景里,臺中市北屯區水景里旱溪東路三段41號,1,998.0,第五分局,"120.710955 ","24.175913 "
247.0,水景里,臺中市北屯區水景里東山路一段147巷266號,1,1208.0,第五分局,"120.710144 ","24.172550 "
248.0,水景里,臺中市北屯區水景里松竹五路100號,2,2908.0,第五分局,"120.712492 ","24.175583 "
249.0,水景里,臺中市北屯區水景里松竹五路89號,1,722.0,第五分局,"120.712515 ","24.176223 "
250.0,水景里,臺中市北屯區水景里東山路一段152-7號,1,1251.0,第五分局,"120.707251 ","24.169447 "
251.0,水景里,臺中市北屯區水景里景賢南二路307號,1,1412.0,第五分局,"120.707356 ","24.165392 "
