類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WTA01814,湖元里,臺北市內湖區民權東路六段11巷6號,"25.067416,121.575406",B01,1913.0,內湖分局,
一般住宅,WTA01893,湖元里,臺北市內湖區新湖三路23號,"25.062187,121.574203",B01B02,4949.0,內湖分局,
一般住宅,WTA01905,湖元里,臺北市內湖區行善路114號,"25.057697,121.577273",B01,2650.0,內湖分局,
一般住宅,WTA01948,湖元里,臺北市內湖區民權東路六段13之18號,"25.066984,121.578616",B01,936.0,內湖分局,
一般住宅,WTA01951,湖元里,臺北市內湖區新湖一路358巷27弄22號,"25.063048,121.582443",B01,363.0,內湖分局,
一般住宅,WTA01954,湖元里,臺北市內湖區新湖三路271號,"25.066013,121.582562",B02,2431.0,內湖分局,
一般住宅,WTA01961,湖元里,臺北市內湖區瑞光路26巷20弄1號,"25.069343,121.582564",B03,1314.0,內湖分局,
一般住宅,WTA01963,湖元里,臺北市內湖區行忠路66巷19號,"25.065774,121.580693",B02,438.0,內湖分局,
一般住宅,WTA01968,湖元里,臺北市內湖區舊宗路二段121巷28號,"25.06893,121.57581",B02,1540.0,內湖分局,
一般住宅,WTA01970,湖元里,臺北市內湖區民善街76號,"25.05937,121.575631",B01,48.0,內湖分局,
一般住宅,WTA01971,湖元里,臺北市內湖區民權東路六段15巷30號,"25.068349,121.57796",B01,220.0,內湖分局,
一般住宅,WTA01972,湖元里,臺北市內湖區行忠路27號,"25.065366,121.576177",B01,306.0,內湖分局,
一般住宅,WTA01975,湖元里,臺北市內湖區陽光街323號,"25.073298,121.578352",B01,1166.0,內湖分局,
一般住宅,WTA01979,湖元里,臺北市內湖區陽光街365巷24號,"25.072248,121.577029",B01,656.0,內湖分局,
一般住宅,WTA01984,湖元里,臺北市內湖區新湖三路93號,"25.063148,121.575176",B01,2075.0,內湖分局,
一般住宅,WTA01996,湖元里,臺北市內湖區瑞湖街178巷15號,"25.070792,121.575794",B01,340.0,內湖分局,
一般住宅,WTA01997,湖元里,臺北市內湖區瑞光路30號,"25.070131,121.582747",B03,848.0,內湖分局,
一般住宅,WTA01998,湖元里,臺北市內湖區新湖二路52號,"25.061164,121.576141",B01,1013.0,內湖分局,
一般住宅,WTA01999,湖元里,臺北市內湖區行善路50號,"25.05677,121.575682",B01,1152.0,內湖分局,
一般住宅,WTA02003,湖元里,臺北市內湖區新湖二路345號,"25.064776,121.584011",B03,1114.0,內湖分局,
一般住宅,WTA02005,湖元里,臺北市內湖區陽光街345巷5號,"25.072427,121.578163",B01,754.0,內湖分局,
一般住宅,WTA02007,湖元里,臺北市內湖區舊宗路一段288號,"25.065352,121.575069",B02,627.0,內湖分局,
一般住宅,WTA02009,湖元里,臺北市內湖區行愛路141巷28號,"25.064772,121.580934",B01,1529.0,內湖分局,
一般住宅,WTA02012,湖元里,臺北市內湖區新湖三路118號,"25.064081,121.577455",B02,1695.0,內湖分局,
一般住宅,WTA02016,湖元里,臺北市內湖區舊宗路一段188號,"25.062653,121.575989",B01,6827.0,內湖分局,
一般住宅,WTA02019,湖元里,臺北市內湖區瑞光路26巷36弄6號,"25.069239,121.581767",B01,511.0,內湖分局,
一般住宅,WTA02022,湖元里,臺北市內湖區新湖二路219號,"25.062874,121.580243",B02,562.0,內湖分局,
一般住宅,WTA02023,湖元里,臺北市內湖區堤頂大道一段333號,"25.063129,121.573103",B01,1048.0,內湖分局,
一般住宅,WTA02026,湖元里,臺北市內湖區行愛路141巷36號,"25.064968,121.581365",B01,1886.0,內湖分局,
一般住宅,WTA02028,湖元里,臺北市內湖區新湖二路156號,"25.062871,121.579511",B02,1647.0,內湖分局,
一般住宅,WTA02029,湖元里,臺北市內湖區舊宗路一段319號,"25.064512,121.57628",B03,1540.0,內湖分局,
一般住宅,WTA02032,湖元里,臺北市內湖區陽光街365巷37號,"25.071895,121.577335",B03,938.0,內湖分局,
一般住宅,WTA02036,湖元里,臺北市內湖區舊宗路一段130號,"25.062166,121.577506",B01,688.0,內湖分局,
一般住宅,WTA02037,湖元里,臺北市內湖區行愛路172號,"25.065004,121.579294",B03,628.0,內湖分局,
一般住宅,WTA02038,湖元里,臺北市內湖區民權東路六段13-19號,"25.067392,121.579874",B02,1620.0,內湖分局,
一般住宅,WTA02041,湖元里,臺北市內湖區舊宗路二段171巷17號,"25.071334,121.575677",B03,796.0,內湖分局,
一般住宅,WTA02047,湖元里,臺北市內湖區民善街255號,"25.063687,121.574848",B01,644.0,內湖分局,
一般住宅,WTA02048,湖元里,臺北市內湖區新湖二路230號,"25.064277,121.581923",B01,2775.0,內湖分局,
一般住宅,WTA02065,湖元里,臺北市內湖區瑞光路100號,"25.071368,121.581408",B03,1790.0,內湖分局,
一般住宅,WTA02068,湖元里,臺北市內湖區行愛路77巷11號,"25.062688,121.581683",B01,479.0,內湖分局,
一般住宅,WTA02069,湖元里,臺北市內湖區新湖二路191巷15號,"25.062138,121.579815",B03,1548.0,內湖分局,
一般住宅,WTA02071,湖元里,臺北市內湖區行愛路77巷31號,"25.063041,121.58228",B01,395.0,內湖分局,
一般住宅,WTA02073,湖元里,臺北市內湖區行愛路128號,"25.063839,121.58005",B03,982.0,內湖分局,
一般住宅,WTA02075,湖元里,臺北市內湖區行忠路30號,"25.065235,121.577617",B02,572.0,內湖分局,
一般住宅,WTA02076,湖元里,臺北市內湖區新湖三路2號,"25.062239,121.573453",B01,1965.0,內湖分局,
一般住宅,WTA02081,湖元里,臺北市內湖區行忠路70號,"25.066542,121.580837",B01,1730.0,內湖分局,
一般住宅,WTA02082,湖元里,臺北市內湖區行忠路2號,"25.064931,121.576804",B01,434.0,內湖分局,
一般住宅,WTA02084,湖元里,臺北市內湖區行愛路77巷16號,"25.063034,121.581738",B01,1140.0,內湖分局,
一般住宅,WTA02085,湖元里,臺北市內湖區新湖三路266號,"25.065802,121.580974",B01,2310.0,內湖分局,
一般住宅,WTA02088,湖元里,臺北市內湖區權東路六段15巷32號,"25.068573,121.577822",B01,297.0,內湖分局,
一般住宅,WTA02089,湖元里,臺北市內湖區新湖三路136號,"25.064471,121.578231",B01,631.0,內湖分局,
一般住宅,WTA02090,湖元里,臺北市內湖區新湖二路128號,"25.062491,121.578846",B01,1565.0,內湖分局,
一般住宅,WTA02095,湖元里,臺北市內湖區新湖二路250巷8號,"25.064848,121.582556",B01,1065.0,內湖分局,
一般住宅,WTA02098,湖元里,臺北市內湖區行忠路6號,"25.06508,121.577297",B01,130.0,內湖分局,
一般住宅,WTA02105,湖元里,臺北市內湖區新湖二路289號,"25.064066,121.582329",B01,1461.0,內湖分局,
一般住宅,WTA02106,湖元里,臺北市內湖區新湖一路128巷36號,"25.060009,121.576702",B01,1532.0,內湖分局,
一般住宅,WTA02112,湖元里,臺北市內湖區行愛路166號,"25.064608,121.57952",B01,601.0,內湖分局,
一般住宅,WTA02113,湖元里,臺北市內湖區民權東路六段11巷25弄1號,"25.067747,121.577811",B01,604.0,內湖分局,
一般住宅,WTA02122,湖元里,臺北市內湖區民權東路六段8號,"25.065156,121.574369",B02,584.0,內湖分局,
一般住宅,WTA02123,湖元里,臺北市內湖區瑞湖街161號,"25.068742,121.576589",B01,318.0,內湖分局,
一般住宅,WTA02126,湖元里,臺北市內湖區民權東路六段40號,"25.067696,121.581512",B02,928.0,內湖分局,
一般住宅,WTA02134,湖元里,臺北市內湖區民權東路六段16號,"25.06615,121.577372",B01,1446.0,內湖分局,
一般住宅,WTA02137,湖元里,臺北市內湖區舊宗路一段68號,"25.058951,121.579829",B01,780.0,內湖分局,
一般住宅,WTA02142,湖元里,臺北市內湖區新湖二路228號,"25.063783,121.581248",B01,486.0,內湖分局,
一般住宅,WTA02145,湖元里,臺北市內湖區民權東路六段27號,"25.068946,121.583789",B03,772.0,內湖分局,
一般住宅,WTA02150,湖元里,臺北市內湖區舊宗路一段100號,"25.059638,121.579417",B02,884.0,內湖分局,
一般住宅,WTA02151,湖元里,臺北市內湖區民善街205號,"25.06408,121.574676",B01,1266.0,內湖分局,
一般住宅,WTA02173,湖元里,臺北市內湖區新湖二路180號,"25.063329,121.580324",B01,766.0,內湖分局,
一般住宅,WTA02181,湖元里,臺北市內湖區民權東路六段15巷16號,"25.068145,121.578864",B01,1399.0,內湖分局,
一般住宅,WTA02185,湖元里,臺北市內湖區舊宗路二段121巷17號,"25.06935,121.575383",B01,279.0,內湖分局,
一般住宅,WTA02189,湖元里,臺北市內湖區新湖二路250巷1號,"25.065034,121.582764",B03,1188.0,內湖分局,
一般住宅,WTA02190,湖元里,臺北市內湖區民權東路六段14號,"25.065867,121.57632",B01,1924.0,內湖分局,
一般住宅,WTA02194,湖元里,臺北市內湖區新湖一路2號,"25.05843,121.57395",B01,397.0,內湖分局,
一般住宅,WTA02201,湖元里,臺北市內湖區瑞光路68號,"25.070764,121.581961",B03,1454.0,內湖分局,
一般住宅,WTA02203,湖元里,臺北市內湖區新湖三路166號,"25.064629,121.578405",B02,1124.0,內湖分局,
一般住宅,WTA02206,湖元里,臺北市內湖區新湖一路288號,"25.062562,121.582657",B01,474.0,內湖分局,
一般住宅,WTA02209,湖元里,臺北市內湖區新湖二路201號,"25.062553,121.579654",B02,608.0,內湖分局,
一般住宅,WTA02211,湖元里,臺北市內湖區瑞光路70號,"25.070972,121.581761",B04,1613.0,內湖分局,
一般住宅,WTA02217,湖元里,臺北市內湖區瑞光路76巷109號,"25.067755,121.578455",B03,1549.0,內湖分局,
一般住宅,WTA02243,湖元里,臺北市內湖區舊宗路二段183號,"25.07187,121.574725",B01,2287.0,內湖分局,
一般住宅,WTA02244,湖元里,臺北市內湖區陽光街383之1號,"25.072642,121.575788",B01,2280.0,內湖分局,
一般住宅,WTA02245,湖元里,臺北市內湖區陽光街385號,"25.072462,121.575049",B01,1831.0,內湖分局,
一般住宅,WTA02253,湖元里,臺北市內湖區舊宗路二段123號,"25.069502,121.574977",B02,279.0,內湖分局,
一般住宅,WTA02259,湖元里,臺北市內湖區行愛路169號,"25.065173,121.579545",B01,604.0,內湖分局,
一般住宅,WTA02261,湖元里,臺北市內湖區民權東路六段11巷37號,"25.067727,121.577296",B01,1594.0,內湖分局,
一般住宅,WTA02266,湖元里,臺北市內湖區陽光街351號,"25.073028,121.577426",B01,1154.0,內湖分局,
