類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,OQA00001,埔園里,臺南市永康區埔園里1鄰埔聖街75巷10號,"23.028876,120.259017",1.0,897.0,永康分局,
一般住宅,OQA00002,六合里,臺南市永康區六合里3鄰中山南路70號,"23.012637,120.228466",1.0,287.0,永康分局,
公有,OQA00003,大橋里,臺南市永康區大橋里28鄰中山南路193號,"23.014541,120.233557",1.0,218.0,永康分局,
公有,OQA00004,大橋里,臺南市永康區大橋里28鄰中山南路193號,"23.014541,120.233557",1.0,491.0,永康分局,
供公眾使用,OQA00005,安康里,臺南市永康區安康里16鄰中華路661巷25號,"23.015101,120.228317",1.0,858.0,永康分局,
一般住宅,OQA00006,五王里,臺南市永康區五王里1鄰成功路66號,"23.009018,120.234464",1.0,296.0,永康分局,
供公眾使用,OQA00007,五王里,臺南市永康區五王里11鄰中華二路206巷68弄25號,"23.011081,120.235288",1.0,865.0,永康分局,
一般住宅,OQA00008,二王里,臺南市永康區二王里33鄰中山南路490巷2弄6號,"23.017520,120.239737",1.0,289.0,永康分局,
一般住宅,OQA00009,網寮里,臺南市永康區網寮里29鄰永二街245巷27號,"23.015044,120.251867",1.0,1098.0,永康分局,
供公眾使用,OQA00010,安康里,臺南市永康區安康里14鄰中華路619巷88弄4號,"23.013832,120.227967",1.0,267.0,永康分局,
供公眾使用,OQA00011,六合里,臺南市永康區六合里18鄰中華路425號,"23.009671, 120.232933",1.0,1485.0,永康分局,
供公眾使用,OQA00012,東橋里,臺南市永康區東橋里18鄰中山南路469號,"23.021718,120.24844",1.0,254.0,永康分局,
供公眾使用,OQA00013,六合里,臺南市永康區六合里2鄰中山南路20號之18,"23.011859,120.227161",1.0,637.0,永康分局,
一般住宅,OQA00014,西橋里,臺南市永康區西橋里18鄰大橋三街50號,"23.017959,120.225204",1.0,652.0,永康分局,
一般住宅,OQA00015,二王里,臺南市永康區二王里8鄰二王路10號,"23.021287,120.248631",1.0,912.0,永康分局,
一般住宅,OQA00016,西橋里,臺南市永康區西橋里12鄰大橋一街36號,"23.015601,120.225427",1.0,411.0,永康分局,
一般住宅,OQA00017,五王里,臺南市永康區五王里26鄰中華路598之123號,"23.013199,120.231128",1.0,486.0,永康分局,
供公眾使用,OQA00018,五王里,臺南市永康區五王里25鄰五福街19號,"23.012547,120.232274",1.0,702.0,永康分局,
一般住宅,OQA00020,大橋里,臺南市永康區大橋里18鄰大橋二街170號,"23.020496,120.230006",1.0,456.0,永康分局,
一般住宅,OQA00021,大橋里,臺南市永康區大橋里8鄰大橋三街253號,"23.021495,120.229260",1.0,280.0,永康分局,
一般住宅,OQA00022,永康里,臺南市永康區永康里3鄰中山路10巷6號,"23.026340,120.257457",1.0,490.0,永康分局,
一般住宅,OQA00023,永康里,臺南市永康區永康里34鄰永大路二段1526巷2弄2號,"23.025186,120.261261",1.0,522.0,永康分局,
一般住宅,OQA00024,永康里,臺南市永康區永康里34鄰永大路二段1526巷2弄7號,"23.025213,120.261480",1.0,522.0,永康分局,
一般住宅,OQA00026,六合里,臺南市永康區六合里13鄰六合路46號,"23.009817,120.231012",1.0,520.0,永康分局,
一般住宅,OQA00027,東橋里,臺南市永康區東橋里7鄰中山南路231巷20弄2號,"23.016363,120.235415",1.0,864.0,永康分局,
一般住宅,OQA00028,網寮里,臺南市永康區網寮里5鄰永勝街106巷25號,"23.017018,120.254664",1.0,999.0,永康分局,
一般住宅,OQA00029,安康里,臺南市永康區安康里14鄰中華路619巷88弄40號,"23.014430,120.228384",1.0,443.0,永康分局,
一般住宅,OQA00030,六合里,臺南市永康區六合里3鄰新興街35巷15弄2號,"23.012294,120.229318",1.0,260.0,永康分局,
供公眾使用,OQA00032,三民里,臺南市永康區三民里10鄰中正北路999號,"23.054319,120.271735",1.0,84.0,永康分局,
供公眾使用,OQA00033,三民里,臺南市永康區三民里8鄰正北一路168號,"23.052282,120.259186",1.0,404.0,永康分局,
供公眾使用,OQA00034,三民里,臺南市永康區三民里10鄰和平東路17號,"23.054855,120.270129",1.0,63.0,永康分局,
供公眾使用,OQA00035,三民里,臺南市永康區三民里8鄰民東路35號,"23.053718,120.263915",1.0,340.0,永康分局,
供公眾使用,OQA00036,蔦松里,臺南市永康區蔦松里8鄰中正北路317巷16號,"23.043900,120.247631",1.0,80.0,永康分局,
供公眾使用,OQA00037,三民里,臺南市永康區三民里8鄰和平東路172號,"23.055368,120.262125",1.0,43.0,永康分局,
供公眾使用,OQA00038,蔦松里,臺南市永康區蔦松里9鄰中正北路699巷12號,"23.045541,120.25856",1.0,87.0,永康分局,
供公眾使用,OQA00039,蔦松里,臺南市永康區蔦松里9鄰正北三路123號,"23.050450,120.261698",1.0,280.0,永康分局,
