類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
基隆市政府,建國011,砂灣里,基隆市中正區祥豐街216號,1.0,229.0,
基隆市政府,砂彎001,砂灣里,基隆市中正區祥豐街66號,1.0,1002.0,
公寓,砂彎002,砂灣里,基隆市中正區祥豐街121號,1.0,290.0,
公寓,砂彎003,砂灣里,基隆市中正區祥豐街81號,1.0,1852.0,
公寓,砂彎004,砂灣里,基隆市中正區祥豐街95號,1.0,3257.0,
公寓,砂彎005,砂灣里,基隆市中正區祥豐街119之1號,1.0,216.0,
公寓,砂彎006,砂灣里,基隆市中正區正榮街121號,2.0,1787.0,
公寓,真砂001,真砂里,基隆市中正區豐稔街41巷2號,1.0,1183.0,
公寓,真砂002,真砂里,基隆市中正區豐稔街15號22樓,1.0,265.0,
公寓,真砂003,真砂里,基隆市中正區豐稔街17號,1.0,317.0,
公寓,真砂004,真砂里,基隆市中正區祥豐街73號,1.0,395.0,
台灣造船股份有限公司,平寮001,平寮里,基隆市中正區和一路224號,1.0,2133.0,
台灣造船股份有限公司,平寮002,平寮里,基隆市中正區和一路224號,1.0,1373.0,
台灣造船股份有限公司,平寮003,平寮里,基隆市中正區和一路224號,1.0,1373.0,
台灣省水產試驗所,平寮004,平寮里,基隆市中正區和一路199號,1.0,239.0,
基隆港務局,平寮005,平寮里,基隆市中正區平一路480號,1.0,701.0,
台灣造船股份有限公司,和憲001,和憲里,基隆市中正區和一路42號,1.0,1119.0,
台灣造船股份有限公司,社寮001,社寮里,基隆市中正區和一路155巷14號,1.0,726.0,
公寓,柬光001,東光里,基隆市信義區東信路156號1樓,0.0,176.0,
"台灣基隆地方法院 院長:周國隆",柬光002,東光里,基隆市信義區崇法街17巷3號,1.0,839.0,
"台灣基隆地方法院 院長:王廷懋",柬光003,東光里,基隆市信義區東信路176號,2.0,4305.0,
公寓,柬光004,東光里,基隆市信義區崇法街89巷1號,3.0,6655.0,
公寓,東安001,東安里,基隆市信義區東信路2巷9號,1.0,195.0,
基隆港務局,東安002,東安里,基隆市信義區培德路231號,1.0,193.0,
交通部電信總局,東安003,東安里,基隆市信義區東信路3巷5號,1.0,1398.0,
公寓,東安004,東安里,基隆市信義區培德路17號,1.0,162.0,
公寓,東安005,東安里,基隆市信義區培德路173號,1.0,221.0,
"基隆市管理機關 基隆市政府",東安006,東安里,基隆市信義區培德路221之3號,1.0,144.0,
公寓,東安007,東安里,基隆市信義區培德路16號,1.0,262.0,
公寓,東安008,東安里,基隆市信義區培德路14巷19號,2.0,203.0,
公寓,東安009,東安里,基隆市信義區培德路75之3號,1.0,300.0,
公寓,東安010,東安里,基隆市信義區培德路189號及2樓之至12,2.0,566.0,
公寓,東安011,東安里,基隆市信義區東信路5號5樓,1.0,179.0,
信義國中,東安012,東安里,基隆市信義區東信路4號,1.0,729.0,
公寓,東明001,東明里,基隆市信義區東信路55巷17號,0.0,1209.0,
公寓,東明002,東明里,基隆市信義區東信路35巷110號,1.0,661.0,
公寓,東明004,東明里,基隆市信義區東光路42號,3.0,393.0,
公寓,東明006,東明里,基隆市信義區東信路37號,1.0,474.0,
公寓,東明008,東明里,基隆市信義區東光路40之2號,1.0,270.0,
公寓,柬明003,東明里,基隆市信義區東信路55巷42之3號,1.0,176.0,
公寓,柬明005,東明里,基隆市信義區東信路71號,1.0,1019.0,
公寓,柬明007,東明里,基隆市信義區東光路201之1號,3.0,2372.0,
公寓,柬明009,東明里,基隆市信義區東光路40之3號,1.0,199.0,
公寓,東信001,東信里,基隆市信義區東信路180巷28號,0.0,239.0,
公寓,東信002,東信里,基隆市信義區花源五街47號,1.0,1206.0,
公寓,東信003,東信里,基隆市信義區花源五街1號,2.0,2755.0,
公寓,東信004,東信里,基隆市信義區正信路227巷21弄8號,3.0,21194.0,
公寓,東信005,東信里,基隆市信義區東信里8鄰東信路236巷32號,2.0,7088.0,
公寓,東信006,東信里,基隆市信義區正信路295號,1.0,763.0,
公寓,信綠001,信綠里,基隆市信義區東信路282號,1.0,486.0,
公寓,信綠002,信綠里,基隆市信義區正信路24之5號,0.0,343.0,
公寓,信綠003,信綠里,基隆市信義區正信路203號,1.0,1526.0,
公寓,信綠004,信綠里,基隆市信義區正信路24之52號,0.0,270.0,
公寓,信綠005,信綠里,基隆市信義區正信路26號,0.0,204.0,
公寓,信綠006,信綠里,基隆市信義區正信路26號,0.0,346.0,
公寓,信綠007,信綠里,基隆市信義區東信路306號,1.0,219.0,
公寓,信綠008,信綠里,基隆市信義區東信路169號,1.0,250.0,
公寓,信綠009,信綠里,基隆市信義區正信路35號,1.0,188.0,
公寓,信綠010,信綠里,基隆市信義區正信路215號,1.0,534.0,
公寓,信綠011,信綠里,基隆市信義區正信路95號,1.0,302.0,
大樓,信綠012,信綠里,基隆市信義區孝東路27號,1.0,1491.0,
公寓,信綠013,信綠里,基隆市信義區正信路179號,1.0,1519.0,
公寓,信綠014,信綠里,基隆市信義區正信路223號,2.0,536.0,
公寓,信綠015,信綠里,基隆市信義區正信路213號,1.0,191.0,
公寓,信綠016,信綠里,基隆市信義區正信路49號,2.0,330.0,
基隆市管理機關:基隆市政府,信綠017,信綠里,基隆市信義區東信路282之45號,1.0,1187.0,
公寓,信綠018,信綠里,基隆市信義區正信路175巷15之5號,2.0,173.0,
公寓,信綠019,信綠里,基隆市信義區正信路26號,1.0,694.0,
公寓,信綠020,信綠里,基隆市信義區正信路26號,1.0,793.0,
台灣省基隆女子高級中學,禮東001,禮東里,基隆市信義區東明路77巷7弄1號,1.0,1083.0,
公寓,禮東002,禮東里,基隆市信義區東明路69號,1.0,1229.0,
公寓,禮東003,禮東里,基隆市信義區東明路77巷7弄14號,2.0,1035.0,
公寓,禮東004,禮東里,基隆市信義區東明路39巷33號,1.0,453.0,
公寓,禮儀001,禮儀里,基隆市信義區東明路171號,1.0,218.0,
公寓,禮儀002,禮儀里,基隆市信義區東明路97號,2.0,602.0,
公寓,禮儀003,禮儀里,基隆市信義區東明路108號,2.0,339.0,
中華郵政股份有限公司法定代理人:游芳來,禮儀004,禮儀里,基隆市信義區東信路123號,1.0,508.0,
公寓,禮儀005,禮儀里,基隆市信義區東明路177號,1.0,444.0,
公寓,入船001,入船里,基隆市中正區中正路164之30號,1.0,1409.0,
大樓,入船002,入船里,基隆市中正區中船路134號,1.0,444.0,
公寓,中船001,中船里,基隆市中正區中正路102號,1.0,493.0,
公寓,中船002,中船里,基隆市中正區中正路90號,0.0,166.0,
基隆市中正國民小學,中船003,中船里,基隆市中正區中船路36巷4號,1.0,1175.0,
公寓,中船004,中船里,基隆市中正區中船路22號,1.0,525.0,
基隆市立中正國民中學,中船005,中船里,基隆市中正區中船路36巷59號,1.0,1360.0,
基隆市立中正國民中學,中船006,中船里,基隆市中正區中船路36巷59號,1.0,974.0,
公寓,正義001,正義里,基隆市中正區義二路162號,2.0,173.0,
公寓,正義002,正義里,基隆市中正區義二路164號之1,1.0,418.0,
公寓,信義001,信義里,基隆市中正區義二路175號,0.0,275.0,
財政部基隆關,港通001,港通里,基隆市中正區中正路16號,1.0,419.0,
公寓,港通002,港通里,基隆市中正區中正路34號,1.0,814.0,
台灣銀行,港通003,港通里,基隆市中正區義一路16號,1.0,679.0,
公寓,港通004,港通里,基隆市中正區中正路3號,1.0,624.0,
公寓,港通005,港通里,基隆市中正區義一路71號,0.0,452.0,
基隆市政府,港通006,港通里,基隆市中正區信一路181號,2.0,4609.0,
"國泰人壽保險股份有限公司 ",港通007,港通里,基隆市中正區義一路83號,0.0,424.0,
交通部郵政總局,港通008,港通里,基隆市中正區中正路56號,1.0,666.0,
"台灣省菸酒公賣局 基隆分局",港通009,港通里,基隆市中正區中正路16號,0.0,304.0,
公寓,港通010,港通里,基隆市中正區中正路30號,2.0,814.0,
基隆市第二信用合作社,港通011,港通里,基隆市中正區義一路43號,1.0,598.0,
台灣銀行,港通012,港通里,基隆市中正區義一路16號,0.0,1645.0,
公寓,港通013,港通里,基隆市中正區義一路212號,0.0,175.0,
公寓,港通014,港通里,基隆市中正區義一路23號,1.0,209.0,
公寓,港通015,港通里,基隆市中正區中正路12號,0.0,183.0,
公寓,港通016,港通里,基隆市中正區義一路95號,1.0,161.0,
公寓,港通017,港通里,基隆市中正區義一路182號,1.0,189.0,
公寓,港通018,港通里,基隆市中正區義一路41號,1.0,188.0,
公寓,港通019,港通里,基隆市中正區義一路112號,1.0,387.0,
公寓,港通020,港通里,基隆市中正區義一路61號,1.0,152.0,
公寓,港通021,港通里,基隆市中正區義一路188號,1.0,219.0,
公寓,港通022,港通里,基隆市中正區信二路274號,2.0,241.0,
公寓,港通023,港通里,基隆市中正區義一路87號,2.0,690.0,
長榮國際股份有限公司,港通024,港通里,基隆市中正區中正路62號之1,4.0,2336.0,
大樓,港通025,港通里,基隆市中正區義一路59號,1.0,243.0,
公寓,港通026,港通里,基隆市中正區信四路31號,1.0,152.0,
土地銀行,港通027,港通里,基隆市中正區義一路18號,2.0,2602.0,
大樓,港通028,港通里,基隆市中正區信一路177號,7.0,1824.0,
大樓,港通029,港通里,基隆市中正區義一路130號,5.0,2021.0,
台北國際商銀,港通030,港通里,基隆市中正區義一路2號,2.0,159.0,
公寓,港通031,港通里,基隆市中正區信二路296之1號,1.0,835.0,
公寓,港通032,港通里,基隆市中正區義一路71號,2.0,324.0,
公寓,港通033,港通里,基隆市中正區信三路28巷4之3號,1.0,418.0,
公寓,義重001,義重里,基隆市中正區信六路16號,1.0,314.0,
基隆市警察局,義重002,義重里,基隆市中正區義二路227號,1.0,253.0,
公寓,義重003,義重里,基隆市中正區義二路266號,1.0,137.0,
基隆市政府,德義001,德義里,基隆市中正區信四路11號,1.0,271.0,
公寓,德義002,德義里,基隆市中正區義二路128之1號,0.0,496.0,
公寓,德義003,德義里,基隆市中正區信三路8號,1.0,156.0,
公寓,德義004,德義里,基隆市中正區信二路299號,1.0,2912.0,
公寓,德義005,德義里,基隆市中正區義二路72號,2.0,503.0,
公寓,德義006,德義里,基隆市中正區義二路106號,1.0,224.0,
公寓,德義007,德義里,基隆市中正區義二路2巷10號,1.0,257.0,
基隆市警察局,仁義001,仁義里,基隆市信義區仁義里1鄰信二路205號,1.0,624.0,
基隆市警察局,仁義002,仁義里,基隆市信義區信二路205號,1.0,903.0,
基隆市警察局,仁義003,仁義里,基隆市信義區義五路6號,0.0,744.0,
公寓,仁義004,仁義里,基隆市信義區義六路25號,2.0,225.0,
公寓,仁義005,仁義里,基隆市信義區信二路181號,1.0,1583.0,
公寓,仁義006,仁義里,基隆市信義區義六路15號,1.0,391.0,
公寓,仁義007,仁義里,基隆市信義區信二路189號,1.0,595.0,
公寓,仁義008,仁義里,基隆市信義區信一路96巷7號,2.0,483.0,
基隆市警察局,仁義009,仁義里,基隆市信義區信二路193號,2.0,1216.0,
台灣省立基隆院院長：郭進財,仁壽001,仁壽里,基隆市信義區信二路268號,1.0,624.0,
基隆極樂寺,仁壽002,仁壽里,基隆市信義區信二路270號,0.0,2157.0,
"臺灣省基隆醫院 ",仁壽005,仁壽里,基隆市信義區信二路268號,2.0,2245.0,
"華僑商業銀行股份有限公司 ",仁壽006,仁壽里,基隆市信義區信一路132號,2.0,418.0,
大樓,仁壽007,仁壽里,基隆市信義區信一路150號,2.0,874.0,
大樓,仁壽008,仁壽里,基隆市信義區信一路133之6號,2.0,1354.0,
大樓,仁壽009,仁壽里,基隆市信義區信一路148號,3.0,2200.0,
公寓,仁壽010,仁壽里,基隆市信義區信二路225號,1.0,799.0,
公寓,仁壽011,仁壽里,基隆市信義區信一路111號,1.0,137.0,
公寓,仁壽012,仁壽里,基隆市信義區信一路141巷26號,1.0,348.0,
公寓,仁壽013,仁壽里,基隆市信義區義五路13巷25號,3.0,435.0,
基隆市議會,仁壽014,仁壽里,基隆市信義區壽山路5號,2.0,5495.0,
"中華民國管理機關 行政院衛生署基隆醫院",仁壽015,仁壽里,基隆市信義區信一路124號,2.0,2010.0,
公寓,仁壽016,仁壽里,基隆市信義區信一路130之1號,1.0,149.0,
公寓,仁壽017,仁壽里,基隆市信義區信一路117號,2.0,398.0,
公寓,仁壽018,仁壽里,基隆市信義區義三路12巷9號,2.0,231.0,
基隆市政府,智誠001,智誠里,基隆市信義區月眉路250巷22號,1.0,337.0,
公寓,智慧001,智慧里,基隆市信義區仁一路3號,2.0,268.0,
公寓,智慧002,智慧里,基隆市信義區仁一路61號,1.0,246.0,
公寓,智慧003,智慧里,基隆市信義區仁一路17號,1.0,225.0,
公寓,智慧004,智慧里,基隆市信義區仁一路27號,2.0,232.0,
公寓,智慧005,智慧里,基隆市信義區仁一路37巷16號,3.0,1106.0,
基隆市政府,義民001,義民里,基隆市信義區信二路48號,1.0,329.0,
公寓],義民002,義民里,基隆市信義區信二路63號,1.0,430.0,
中興國小,義民003,義民里,基隆市信義區信二路58號,1.0,359.0,
國立基隆女子高級中學,義和001,義和里,基隆市信義區信二路24號,1.0,249.0,
公寓,義和003,義和里,基隆市信義區信二路40號,1.0,1015.0,
公寓,義和005,義和里,基隆市信義區東信路324號,0.0,307.0,
公寓,義和006,義和里,基隆市信義區東信路324號,1.0,1316.0,
私立崇右影視科技大學,義幸001,義幸里,基隆市信義區義七路40號,1.0,988.0,
"濟安宮 ",義幸002,義幸里,基隆市信義區義七路42號,1.0,550.0,
私立崇右影視科技大學,義幸004,義幸里,基隆市信義區義七路40號,1.0,756.0,
基隆市政府,義幸005,義幸里,基隆市信義區信二路135號,1.0,453.0,
公寓,義幸006,義幸里,基隆市信義區中興路66號,1.0,805.0,
私立崇右影視科技大學,義幸008,義幸里,基隆市信義區義七路40號1樓,3.0,3337.0,
公寓,義幸010,義幸里,基隆市信義區信二路162號,2.0,548.0,
公寓,義幸011,義幸里,基隆市信義區中興路22號,1.0,336.0,
公寓,義幸012,義幸里,基隆市信義區信二路174巷128號,1.0,600.0,
基隆市政府,義昭001,義昭里,基隆市信義區信二路242號,1.0,706.0,
基隆市第一信用合作社,義昭002,義昭里,基隆市信義區信二路161號,0.0,652.0,
"台灣銀行 法代人",義昭003,義昭里,基隆市信義區信一路63號,0.0,265.0,
公寓,義昭004,義昭里,基隆市信義區信二路234巷6號,1.0,1567.0,
公寓,義昭005,義昭里,基隆市信義區義七路7號,1.0,273.0,
公寓,義昭006,義昭里,基隆市信義區信二路234巷2之5號,2.0,566.0,
基隆市政府,義昭007,義昭里,基隆市信義區信二路179號,1.0,986.0,
大樓,義昭008,義昭里,基隆市信義區信二路236之10號,2.0,4916.0,
大樓,義昭009,義昭里,基隆市信義區義六路28號,3.0,4488.0,
大樓,義昭010,義昭里,基隆市信義區信一路63號,3.0,2096.0,
公寓,孝岡001,孝岡里,基隆市信義區深澳坑路133之2號,0.0,213.0,
公寓,孝岡002,孝岡里,基隆市信義區深澳坑路109巷13弄7號,1.0,949.0,
公寓,孝岡003,孝岡里,基隆市信義區深澳坑路277號,1.0,197.0,
公寓,孝忠001,孝忠里,基隆市信義區深溪路36巷50弄18號,2.0,4380.0,
公寓,孝忠002,孝忠里,基隆市信義區深溪路36巷42號,2.0,2270.0,
公寓,孝忠003,孝忠里,基隆市信義區深溪路36巷50弄1號,3.0,10451.0,
公寓,孝忠004,孝忠里,基隆市信義區深溪路36巷74號,1.0,4920.0,
公寓,孝忠005,孝忠里,基隆市信義區深溪路36巷102弄11號,1.0,4192.0,
公寓,孝忠006,孝忠里,基隆市信義區深溪路36巷51號,0.0,32812.0,
公寓,孝忠007,孝忠里,基隆市信義區深溪路36巷70弄8號,2.0,7625.0,
深美國小,孝忠008,孝忠里,基隆市信義區深美街198號,1.0,2409.0,
公寓,孝忠009,孝忠里,基隆市信義區深溪路38巷3號,3.0,10037.0,
公寓,孝忠010,孝忠里,基隆市信義區教忠街58號,1.0,1206.0,
公寓,孝深001,孝深里,基隆市信義區深澳坑路166之17號,2.0,5507.0,
公寓,孝深002,孝深里,基隆市信義區福民街55巷3號,1.0,3701.0,
基隆市政府,孝深003,孝深里,基隆市信義區深澳坑路55之1號,1.0,2338.0,
公寓,孝深004,孝深里,基隆市信義區孝東路88號,4.0,33069.0,
公寓,孝深005,孝深里,基隆市信義區深澳坑路132號,1.0,407.0,
公寓,孝德001,孝德里,基隆市信義區福民街71巷3號,2.0,1412.0,
公寓,孝德002,孝德里,基隆市信義區東峰街22號,1.0,277.0,
公寓,孝德003,孝德里,基隆市信義區福民街55巷42號,1.0,356.0,
公寓,孝德004,孝德里,基隆市信義區深澳坑路6巷143號,1.0,2105.0,
公寓,孝德005,孝德里,基隆市信義區深澳坑路6巷304號,0.0,3013.0,
公寓,孝德006,孝德里,基隆市信義區深澳坑路8號,1.0,765.0,
公寓,孝德007,孝德里,基隆市信義區福民街17之1號,2.0,4635.0,
公寓,孝賢001,孝賢里,基隆市信義區東美二街73之1號,1.0,1182.0,
公寓,孝賢002,孝賢里,基隆市信義區教孝街2號,1.0,809.0,
公寓,孝賢003,孝賢里,基隆市信義區教孝街75號,2.0,5156.0,
公寓,孝賢004,孝賢里,基隆市信義區深澳坑路2之47號,1.0,1030.0,
公寓,孝賢005,孝賢里,基隆市信義區深澳坑路2之36號,2.0,1383.0,
公寓,孝賢006,孝賢里,基隆市信義區深澳坑路10之6號,1.0,700.0,
公寓,孝賢007,孝賢里,基隆市信義區深澳坑路2之19號,1.0,229.0,
公寓,孝賢008,孝賢里,基隆市信義區深澳坑路2之9號,2.0,1998.0,
大樓,孝賢009,孝賢里,基隆市信義區深澳坑路2之5號,2.0,4813.0,
公寓,孝賢010,孝賢里,基隆市信義區教孝街79號,1.0,3034.0,
一般住宅,新豐014,新豐里,基隆市中正區新豐街162巷2至166號,4.0,8924.0,
,,,,,,
