類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
公寓,中崙020,中崙里,基隆市安樂區基金二路1巷38之2號,1.0,594,
公寓,中興001,中興里,基隆市中山區中山二路53號,1.0,343,
公寓,中興002,中興里,基隆市中山區華興街285巷10號,1.0,1316,
公寓,中興002,中興里,基隆市中山區中山二路21號,1.0,38,
公寓,中興003,中興里,基隆市中山區中山二路1巷7之1號,1.0,81,
公寓,中興004,中興里,基隆市中山區中山二路83號,1.0,195,
公寓,中興005,中興里,基隆市中山區中山二路65巷3號,1.0,1032,
公寓,中興005,中興里,基隆市中山區中山二路35號,1.0,178,
公寓,中興006,中興里,基隆市中山區華興街53巷7號,3.0,747,
公寓,中興007,中興里,基隆市中山區華興街53巷9號,2.0,1376,
公寓,中興008,中興里,基隆市中山區中山二路7號,2.0,568,
公寓,五福001,五福里,基隆市安樂區樂利三街30巷67號,1.0,1156,
公寓,五福002,五福里,基隆市安樂區樂利三街30巷3號,1.0,2408,
公寓,五福003,五福里,基隆市安樂區樂利三街30巷123號,1.0,2120,
公寓,五福004,五福里,基隆市安樂區樂利三街32巷22號,1.0,718,
公寓,仁正001,仁正里,基隆市中山區中山二路105巷144號,1.0,336,
公寓,仁正002,仁正里,基隆市中山區中山二路107巷126號,1.0,69,
公司,內寮009,內寮里,基隆市安樂區武隆街127號,3.0,1714,
公寓,內寮001,內寮里,基隆市安樂區武訓街70號,1.0,177,
公寓,內寮002,內寮里,基隆市安樂區武訓街65號,1.0,48,
公寓,內寮003,內寮里,基隆市安樂區武訓街51號,1.0,76,
公寓,內寮004,內寮里,基隆市安樂區基金三路46巷11號,2.0,6004,
公寓,內寮005,內寮里,基隆市安樂區武隆街107號,1.0,176,
公寓,內寮006,內寮里,基隆市安樂區武隆街205號,1.0,435,
公寓,內寮007,內寮里,基隆市安樂區武訓街84號,1.0,2288,
公寓,內寮008,內寮里,基隆市安樂區武隆街107號,1.0,507,
公寓,六合001,六合里,基隆市安樂區樂利三街189號,2.0,4530,
公寓,六合002,六合里,基隆市安樂區樂利三街263巷47號,2.0,5726,
公寓,六合003,六合里,基隆市安樂區樂利三街369號,1.0,953,
公寓,太白002,太白里,基隆市中山區中山四路1號,1.0,465,
基隆港務局,太白003,太白里,基隆市中山區光華路59號,1.0,151,
公寓,文化001,文化里,基隆市中山區文化路60之1號,1.0,55,
公寓,文化003,文化里,基隆市中山區文化路185號,1.0,101,
公寓,文化004,文化里,基隆市中山區文化路189號,1.0,102,
公寓,文化005,文化里,基隆市中山區文化路193之2號,1.0,101,
中山國中,文化007,文化里,基隆市中山區文化路162號,1.0,310,
中山國中,文化008,文化里,基隆市中山區文化路162號,1.0,125,
德和國小,文化010,文化里,基隆市中山區文化路164號,1.0,467,
中山區公所,文化011,文化里,基隆市中山區文化路168號,2.0,1141,
德和國小,文化012,文化里,基隆市中山區文化路162號,1.0,4261,
仙洞國小,仙洞001,仙洞里,基隆市中山區仁安街141號,1.0,220,
仙洞國小,仙洞002,仙洞里,基隆市中山區仁安街141號,1.0,397,
公寓,四維001,四維里,基隆市安樂區安和二街15號,1.0,11734,
公寓,四維002,四維里,基隆市安樂區安和二街15號,2.0,2892,
公寓,四維003,四維里,基隆市安樂區安和二街4之1號,1.0,8850,
公寓,四維004,四維里,基隆市安樂區安和一街330巷3號,3.0,8150,
公寓,四維005,四維里,基隆市安樂區安和一街148號,2.0,6098,
公寓,四維006,四維里,基隆市安樂區安和一街392號,1.0,600,
公寓,四維007,四維里,基隆市安樂區安和一街392號,1.0,219,
公寓,四維008,四維里,基隆市安樂區安和一街29號,1.0,907,
公寓,四維009,四維里,基隆市安樂區安和二街66號,2.0,1199,
公寓,四維010,四維里,基隆市安樂區安和二街52號,2.0,1258,
公寓,四維011,四維里,基隆市安樂區安和二街48號,1.0,153,
公寓,四維012,四維里,基隆市安樂區安和二街38號,1.0,175,
公寓,四維013,四維里,基隆市安樂區安和二街46號,1.0,267,
公寓,四維014,四維里,基隆市安樂區安和二街40號,1.0,334,
公寓,四維015,四維里,基隆市安樂區安和二街30號,2.0,676,
公寓,四維016,四維里,基隆市安樂區安和二街56之1號,1.0,215,
公寓,外寮001,外寮里,基隆市安樂區基金一路131之10號,1.0,74,
公寓,外寮002,外寮里,基隆市安樂區基金一路131之1號,1.0,66,
公寓,外寮003,外寮里,基隆市安樂區基金一路131之17號,1.0,1445,
公寓,外寮004,外寮里,基隆市安樂區基金一路110之72號,2.0,1229,
公寓,外寮005,外寮里,基隆市安樂區基金一路129巷1號之6,2.0,537,
公寓,外寮006,外寮里,基隆市安樂區武嶺街309號,1.0,6806,
公寓,外寮007,外寮里,基隆市安樂區武嶺街303號,1.0,6737,
公寓,外寮008,外寮里,基隆市安樂區武嶺街219號,1.0,3287,
公寓,外寮009,外寮里,基隆市安樂區武嶺街89號,1.0,2258,
公寓,外寮010,外寮里,基隆市安樂區基金一路112巷15號,2.0,3000,
公寓,外寮011,外寮里,基隆市安樂區武嶺街315號,1.0,373,
公寓,外寮012,外寮里,基隆市安樂區武嶺街315號,1.0,4609,
公寓,民治001,民治里,基隆市中山區中山一路291巷15號,1.0,137,
公寓,民治002,民治里,基隆市中山區中山一路219之1號,1.0,22,
公寓,民治003,民治里,基隆市中山區中山一路241巷6號,1.0,476,
公寓,永康002,永康里,基隆市安樂區崇德路19號,1.0,136,
公寓,永康003,永康里,基隆市安樂區崇德路79之10號,1.0,134,
公寓,永康014,永康里,基隆市安樂區崇德路73號,4.0,660,
大樓,安平001,安平里,基隆市中山區安一路2號,1.0,176,
公寓,安民001,安民里,基隆市中山區安一路75之2號,1.0,176,
公寓,安民002,安民里,基隆市中山區新民路28巷1號,1.0,20,
公寓,安民003,安民里,基隆市中山區安一路84號,1.0,17,
公寓,安民004,安民里,基隆市中山區新民路27號,1.0,41,
公寓,安民005,安民里,基隆市中山區安一路79號,1.0,37,
公寓,安民006,安民里,基隆市中山區安一路81號,1.0,79,
公寓,安民007,安民里,基隆市中山區安一路99號,1.0,93,
公寓,安民008,安民里,基隆市中山區安一路55之4號,1.0,23,
公寓,安民009,安民里,基隆市中山區中山一路49號,1.0,23,
公寓,安民010,安民里,基隆市中山區安一路38號,1.0,31,
公寓,安民011,安民里,基隆市中山區安一路101號,1.0,157,
公寓,安民012,安民里,基隆市中山區安一路105之1號,1.0,107,
公寓,安民013,安民里,基隆市中山區安一路107號,1.0,203,
安樂國小,安和003,安和里,基隆市安樂區安一路177巷23號,1.0,733,
公寓,安和006,安和里,基隆市安樂區安一路157號,2.0,153,
安樂國小,安和007,安和里,基隆市安樂區安一路177巷23號,1.0,453,
公寓,安和008,安和里,基隆市安樂區安一路183號,2.0,254,
安樂國小,安和009,安和里,基隆市安樂區安一路177巷23號,1.0,1060,
安樂國小,安和010,安和里,基隆市安樂區安一路177巷23號,1.0,244,
公寓,西川007,西川里,基隆市安樂區新西街26號,1.0,264,
西定國小,西川011,西川里,基隆市安樂區新西街1號,1.0,470,
西定國小,西川012,西川里,基隆市安樂區新西街1號,1.0,514,
公寓,西定001,西定里,基隆市中山區西定路230號,1.0,1123,
公寓,西康001,西康里,基隆市中山區復興路29之1號,1.0,42,
公寓,西康002,西康里,基隆市中山區復興路27之4號,1.0,107,
公寓,西康003,西康里,基隆市中山區復興路36號,1.0,26,
公寓,西康004,西康里,基隆市中山區復興路12號,1.0,55,
公寓,西康005,西康里,基隆市中山區西定路423巷9號,1.0,125,
公寓,西康006,西康里,基隆市中山區西定路423巷12號,1.0,112,
公寓,西康007,西康里,基隆市中山區復興路32號,1.0,309,
公寓,西康008,西康里,基隆市中山區復興路23號,2.0,116,
公寓,西華001,西華里,基隆市中山區西定路166號,1.0,152,
公寓,西華002,西華里,基隆市中山區西定路166號,1.0,53,
公寓,西華003,西華里,基隆市中山區西定路102號,1.0,48,
公寓,西華004,西華里,基隆市中山區西定路130號,1.0,139,
公寓,西華005,西華里,基隆市中山區西定路166號,1.0,110,
公寓,西榮001,西榮里,基隆市中山區西定路46號,1.0,53,
公寓,西榮002,西榮里,基隆市中山區西定路43號,1.0,22,
中山派出所,西榮003,西榮里,基隆市中山區西定路1號,1.0,447,
公寓,壯觀001,壯觀里,基隆市安樂區樂利二街62巷25號,1.0,2704,
公寓,壯觀002,壯觀里,基隆市安樂區樂利二街62巷1號,1.0,2357,
公寓,壯觀003,壯觀里,基隆市安樂區樂利二街62巷57號,2.0,7146,
公寓,壯觀004,壯觀里,基隆市安樂區樂利二街62巷40號,3.0,11387,
公寓,壯觀005,壯觀里,基隆市安樂區樂利二街62巷214號,4.0,21577,
公寓,壯觀006,壯觀里,基隆市安樂區樂利二街62巷273號,5.0,6719,
公寓,壯觀007,壯觀里,基隆市安樂區樂利二街62巷52之1號,1.0,461,
公寓,壯觀008,壯觀里,基隆市安樂區樂利二街62巷54之1號,1.0,521,
公寓,壯觀009,壯觀里,基隆市安樂區樂利二街62巷367號,1.0,2900,
公寓,壯觀010,壯觀里,基隆市安樂區樂利二街62巷623號,1.0,2402,
公寓,壯觀011,壯觀里,基隆市安樂區樂利二街62巷536號,2.0,6499,
公寓,壯觀012,壯觀里,基隆市安樂區樂利二街62巷138號,4.0,2505,
台電協和電廠,協和001,協和里,基隆市中山區文化路80號,1.0,583,
台電公司,協和002,協和里,基隆市中山區文化路50巷1弄1號,1.0,647,
台電公司,協和003,協和里,基隆市中山區文化路50巷1弄18號,1.0,348,
台電公司,協和004,協和里,基隆市中山區文化路50巷1弄50之1號,1.0,429,
港務局,和平001,和平里,基隆市中山區中山三路26號,1.0,306,
港務局水手房,和平002,和平里,基隆市中山區中山三路47號,1.0,85,
公寓,和平003,和平里,基隆市中山區中山三路103巷2號,1.0,105,
公寓,定邦006,定邦里,基隆市安樂區安一路100巷285號,2.0,109,
公寓,定邦015,定邦里,基隆市安樂區安一路100巷188號,1.0,217,
公寓,定邦016,定邦里,基隆市安樂區安一路144號,1.0,167,
公寓,定國001,定國里,基隆市安樂區定國街11巷66號,1.0,702,
公寓,定國007,定國里,基隆市安樂區定國街11巷64之3號,1.0,119,
公寓,定國008,定國里,基隆市安樂區定國街83巷18號,1.0,144,
公寓,定國009,定國里,基隆市安樂區定國街11巷52號,2.0,1633,
居仁里民會堂,居仁003,居仁里,基隆市中山區通仁街30巷5號,1.0,133,
中山國小,居仁005,居仁里,基隆市中山區通仁街28號,1.0,319,
公寓,武崙001,武崙里,基隆市安樂區基金一路200之1號,1.0,104,
公寓,武崙002,武崙里,基隆市安樂區基金一路135巷20號,3.0,7044,
公寓,武崙003,武崙里,基隆市安樂區基金一路135巷21弄1號,2.0,16613,
公寓,武崙004,武崙里,基隆市安樂區基金一路190號,2.0,3605,
公寓,武崙005,武崙里,基隆市安樂區基金一路135巷5弄28號,2.0,5978,
公寓,武崙006,武崙里,基隆市安樂區基金一路135巷73號,1.0,6561,
公寓,武崙007,武崙里,基隆市安樂區基金一路116號,2.0,2841,
公寓,武崙008,武崙里,基隆市安樂區基金一路160之2號,2.0,6815,
公寓,武崙009,武崙里,基隆市安樂區武崙街205號,1.0,898,
公寓,武崙010,武崙里,基隆市安樂區武崙街205號,1.0,2206,
公寓,武崙011,武崙里,基隆市安樂區基金一路206號,2.0,1324,
公寓,武崙012,武崙里,基隆市安樂區武崙街145號,2.0,5628,
公寓,長樂001,長樂里,基隆市安樂區樂利三街22號,4.0,2005,
公寓,長樂002,長樂里,基隆市安樂區樂利三街2巷1號,4.0,5517,
公寓,長樂003,長樂里,基隆市安樂區樂利三街4號,6.0,7804,
公寓,長樂004,長樂里,基隆市安樂區樂利三街83號,2.0,6712,
公寓,健民001,健民里,基隆市中山區健民街14巷11弄6之1號,1.0,146,
公寓,健民002,健民里,基隆市中山區健民街14巷12之1號,1.0,77,
公寓,健民003,健民里,基隆市中山區健民街14巷10號,2.0,42,
公寓,健民004,健民里,基隆市中山區中山二路70號,1.0,3432,
公寓,通化001,通化里,基隆市中山區中華路28號,3.0,1416,
中華路分駐所,通明001,通明里,基隆市中山區通明街2號,1.0,122,
公寓,通明002,通明里,基隆市中山區中華路101號,1.0,104,
公寓,慈仁006,慈仁里,基隆市安樂區安一路176巷19號,1.0,113,
公寓,慈仁007,慈仁里,基隆市安樂區安一路176巷20號,1.0,220,
公寓,新西005,新西里,基隆市安樂區新西街89巷49之2號,1.0,118,
公寓,新西006,新西里,基隆市安樂區新西街207巷26之1號,1.0,323,
公寓,新西011,新西里,基隆市安樂區新西街207巷72之1號,1.0,210,
公寓,新西012,新西里,基隆市安樂區新西街207巷66號,1.0,150,
公寓,新西015,新西里,基隆市安樂區新西街56之1號,1.0,116,
公寓,新西017,新西里,基隆市安樂區新西街106號,1.0,480,
公寓,新建001,新建里,基隆市中山區成功二路47號,1.0,302,
公寓,新建002,新建里,基隆市中山區成功二路61號,2.0,513,
公寓,新崙001,新崙里,基隆市安樂區基金一路210巷1弄4號,1.0,476,
公寓,新崙002,新崙里,基隆市安樂區基金一路361之1號,1.0,1690,
公寓,新崙003,新崙里,基隆市安樂區基金一路214之15號,1.0,3030,
公寓,新崙004,新崙里,基隆市安樂區基金一路210巷1弄3號,2.0,1416,
公寓,新崙005,新崙里,基隆市安樂區基金一路210巷1弄2號,1.0,228,
公寓,新崙006,新崙里,基隆市安樂區基金一路210巷1弄14號,1.0,253,
公寓,新崙007,新崙里,基隆市安樂區基金一路210巷1弄12之1號,1.0,319,
公寓,新崙008,新崙里,基隆市安樂區基金一路210巷1弄18號,1.0,199,
公寓,新崙009,新崙里,基隆市安樂區基金一路210巷29號,1.0,257,
公寓,新崙010,新崙里,基隆市安樂區基金一路208巷188號,2.0,2931,
公寓,新崙011,新崙里,基隆市安樂區基金一路208巷182號,2.0,2953,
公寓,新崙012,新崙里,基隆市安樂區基金一路208巷184號,2.0,3231,
公寓,新崙013,新崙里,基隆市安樂區基金一路208巷122號,1.0,1151,
公寓,新崙014,新崙里,基隆市安樂區基金一路208巷200號,3.0,10120,
公寓,新崙015,新崙里,基隆市安樂區基金一路208巷200號,2.0,1858,
公寓,嘉仁001,嘉仁里,基隆市安樂區崇德路96之9號,1.0,184,
公寓,嘉仁005,嘉仁里,基隆市安樂區崇德路232號,1.0,139,
公寓,嘉仁007,嘉仁里,基隆市安樂區崇德路176之1號,1.0,146,
公寓,嘉仁009,嘉仁里,基隆市安樂區崇德路212之11號,1.0,155,
公寓,嘉仁016,嘉仁里,基隆市安樂區安樂路一段75號,1.0,123,
公寓,嘉仁021,嘉仁里,基隆市安樂區安樂路一段123號,1.0,118,
公寓,嘉仁026,嘉仁里,基隆市安樂區安樂路一段145之1號,1.0,168,
公寓,嘉仁031,嘉仁里,基隆市安樂區樂一路140號,1.0,153,
公寓,嘉仁032,嘉仁里,基隆市安樂區安樂路一段150號,4.0,5242,
公寓,德安002,德安里,基隆市中山區德安路2之2號,1.0,1108,
公寓,德安003,德安里,基隆市中山區復興路329號,2.0,271,
經國管理暨健康學院,德安004,德安里,基隆市中山區復興路315號,1.0,1872,
公寓,德安005,德安里,基隆市中山區復興路403號,2.0,1011,
公寓,德和001,德和里,基隆市中山區復興路212巷19弄2之3號,1.0,476,
公寓,德和002,德和里,基隆市中山區復興路230巷22弄8號,1.0,153,
公寓,德和003,德和里,基隆市中山區復興路230巷24弄2號,1.0,153,
公寓,德和004,德和里,基隆市中山區復興路230巷24弄1號,1.0,153,
公寓,德和005,德和里,基隆市中山區復興路230巷22弄1號,1.0,153,
公寓,德和007,德和里,基隆市中山區復興路212巷5弄1號,1.0,159,
公寓,德和008,德和里,基隆市中山區復興路230巷26弄2號,1.0,153,
公寓,德和009,德和里,基隆市中山區復興路336號,1.0,901,
公寓,德和010,德和里,基隆市中山區復興路336號,1.0,1334,
公寓,德和011,德和里,基隆市中山區復興路336號,2.0,2336,
公寓,德和012,德和里,基隆市中山區復興路334巷8號,1.0,2331,
公寓,德和013,德和里,基隆市中山區復興路334巷11號,1.0,2310,
經國管理暨健康學院,德和014,德和里,基隆市中山區復興路313號,1.0,1404,
公寓,樂一001,樂一里,基隆市安樂區樂一路81巷62號,1.0,172,
公寓,樂一002,樂一里,基隆市安樂區樂一路65號,1.0,1005,
公寓,樂一003,樂一里,基隆市安樂區樂一路81巷62號,1.0,642,
公寓,樂一008,樂一里,基隆市安樂區樂一路101號,1.0,148,
公寓,樂一009,樂一里,基隆市安樂區樂一路87號,1.0,139,
一般住宅,樂一011,樂一里,基隆市安樂區安樂路一段1號,3.0,2176,
公寓,興寮001,興寮里,基隆市安樂區基金一路108之7號,1.0,3449,
公寓,興寮002,興寮里,基隆市安樂區基金一路110之24號,3.0,733,
公寓,興寮003,興寮里,基隆市安樂區基金一路108之16號,1.0,1416,
公寓,興寮004,興寮里,基隆市安樂區基金一路113之1號,1.0,480,
公寓,興寮005,興寮里,基隆市安樂區麥金路787之2號,4.0,2846,
公寓,興寮006,興寮里,基隆市安樂區麥金路715巷8號,1.0,471,
公寓,興寮007,興寮里,基隆市安樂區基金一路121巷14之9號,1.0,5155,
公寓,興寮008,興寮里,基隆市安樂區基金一路112巷110弄12之7號,1.0,1429,
公寓,興寮009,興寮里,基隆市安樂區基金一路112巷110弄15之11號,1.0,3848,
公寓,興寮010,興寮里,基隆市安樂區基金一路112巷110弄14之3號,3.0,1826,
公寓,興寮011,興寮里,基隆市安樂區基金一路112巷110弄19之2號,2.0,3236,
公寓,興寮012,興寮里,基隆市安樂區基金一路129巷26號,1.0,3049,
公寓,興寮013,興寮里,基隆市安樂區基金一路129巷8號,2.0,751,
公寓,興寮014,興寮里,基隆市安樂區基金一路129巷15號,1.0,199,
公寓,鶯安001,鶯安里,基隆市安樂區麥金路161號,4.0,19903,
公寓,鶯安002,鶯安里,基隆市安樂區麥金路127巷8之1號,1.0,4549,
公寓,鶯安003,鶯安里,基隆市安樂區麥金路127巷135號,1.0,494,
公寓,鶯安004,鶯安里,基隆市安樂區麥金路297號,7.0,25455,
公寓,鶯歌001,鶯歌里,基隆市安樂區安樂路二段181之5號,1.0,5510,
公寓,鶯歌002,鶯歌里,基隆市安樂區麥金路222號,1.0,8341,
公寓,鶯歌003,鶯歌里,基隆市安樂區麥金路240號,1.0,355,
公寓,鶯歌004,鶯歌里,基隆市安樂區麥金路34號,2.0,9562,
公寓,鶯歌005,鶯歌里,基隆市安樂區安樂路二段162號,2.0,1888,
公寓,鶯安006,鶯歌里,基隆市安樂區麥金路160號,1.0,356,
公寓,鶯歌007,鶯歌里,基隆市安樂區麥金路82號,2.0,2578,
公寓,鶯歌008,鶯歌里,基隆市安樂區麥金路146號,1.0,37,
公寓,鶯歌009,鶯歌里,基隆市安樂區麥金路236號,2.0,448,
