行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,placemark_address
中正區,WOA01127,文北里,臺北市中正區銅山街19號,"25.039849,121.527664",1,"200 ",中正第一分局,,臺北市中正區銅山街19號
中正區,WOA00482,文北里,臺北市中正區濟南路二段16號,"25.041041,121.527782",1,"1030 ",中正第一分局,,臺北市中正區濟南路二段16號
中正區,WOA01341,文北里,臺北市中正區泰安街2巷5號,"25.040671,121.527362",1,"1126 ",中正第一分局,,臺北市中正區泰安街2巷5號
中正區,WOA00485,文北里,臺北市中正區泰安街6-1號,"25.040209,121.527987",1,"442 ",中正第一分局,,臺北市中正區泰安街6-1號
中正區,WOA01479,文北里,臺北市中正區銅山街13號,"25.039926,121.527171",1,"1656 ",中正第一分局,,臺北市中正區銅山街13號
中正區,WOA00054,文北里,臺北市中正區仁愛路二段21號,"25.038461,121.527108",1,"890 ",中正第一分局,,臺北市中正區仁愛路二段21號
中正區,WOA00241,文北里,臺北市中正區杭州南路一段81號,"25.0392,121.525623",1,"958 ",中正第一分局,,臺北市中正區杭州南路一段81號
中正區,WOA01314,文北里,臺北市中正區杭州南路一段105巷25-10號,"25.037095,121.527537",1,"757 ",中正第一分局,,臺北市中正區杭州南路一段105巷25-10號
中正區,WOA00239,文北里,臺北市中正區杭州南路一段73號,"25.039677,121.525698",1,"56 ",中正第一分局,,臺北市中正區杭州南路一段73號
中正區,WOA00304,文北里,臺北市中正區杭州南路一段71巷26號,"25.039186,121.527654",1,"92 ",中正第一分局,,臺北市中正區杭州南路一段71巷26號
中正區,WOA00626,文北里,臺北市中正區銅山街22號,"25.0395,121.52839",1,"89 ",中正第一分局,,臺北市中正區銅山街22號
中正區,WOA00733,文北里,臺北市中正區臨沂街38-1號,"25.038777,121.529391",1,"142 ",中正第一分局,,臺北市中正區臨沂街38-1號
中正區,WOA00075,文北里,臺北市中正區仁愛路二段15巷21號,"25.038893,121.526062",1,"254 ",中正第一分局,,臺北市中正區仁愛路二段15巷21號
中正區,WOA01134,文北里,臺北市中正區杭州南路一段77巷2號,"25.039045,121.526205",1,"46 ",中正第一分局,,臺北市中正區杭州南路一段77巷2號
中正區,WOA01502,文北里,臺北市中正區杭州南路一段77巷29號,"25.038845,121.52752",1,"692 ",中正第一分局,,臺北市中正區杭州南路一段77巷29號
中正區,WOA01136,文北里,臺北市中正區仁愛路二段15巷3號,"25.038622,121.526904",1,"54 ",中正第一分局,,臺北市中正區仁愛路二段15巷3號
中正區,WOA01138,文北里,臺北市中正區仁愛路二段9巷15號,"25.038723,121.526011",1,"36 ",中正第一分局,,臺北市中正區仁愛路二段9巷15號
中正區,WOA00074,文北里,臺北市中正區仁愛路二段15巷1之1號,"25.038601,121.526976",1,"186 ",中正第一分局,,臺北市中正區仁愛路二段15巷1之1號
中正區,WOA00299,文北里,臺北市中正區杭州南路一段71巷15號,"25.03938,121.527544",1,"217 ",中正第一分局,,臺北市中正區杭州南路一段71巷15號
中正區,WOA00481,文北里,臺北市中正區泰安街10號,"25.039434,121.527788",1,"318 ",中正第一分局,,臺北市中正區泰安街10號
中正區,WOA00633,文北里,臺北市中正區銅山街3巷2號,"25.040386,121.526211",1,"85 ",中正第一分局,,臺北市中正區銅山街3巷2號
中正區,WOA01126,文北里,臺北市中正區銅山街3巷7號,"25.040662,121.526421",1,"188 ",中正第一分局,,臺北市中正區銅山街3巷7號
中正區,WOA00628,文北里,臺北市中正區銅山街39號,"25.039448,121.529269",1,"64 ",中正第一分局,,臺北市中正區銅山街39號
中正區,WOA00732,文北里,臺北市中正區臨沂街34號,"25.039386,121.529585",1,"204 ",中正第一分局,,臺北市中正區臨沂街34號
中正區,WOA00769,文北里,臺北市中正區臨沂街32巷3號,"25.039867,121.529379",1,"41 ",中正第一分局,,臺北市中正區臨沂街32巷3號
中正區,WOA00770,文北里,臺北市中正區臨沂街32巷6號,"25.03968,121.529383",1,"49 ",中正第一分局,,臺北市中正區臨沂街32巷6號
中正區,WOA00238,文北里,臺北市中正區杭州南路一段63號,"25.040441,121.525926",1,"200 ",中正第一分局,,臺北市中正區杭州南路一段63號
中正區,WOA00702,文北里,臺北市中正區濟南路二段22之1號,"25.040845,121.528709",1,"248 ",中正第一分局,,臺北市中正區濟南路二段22之1號
中正區,WOA00732,文北里,臺北市中正區臨沂街34號,"25.039386,121.529585",1,"204 ",中正第一分局,,臺北市中正區臨沂街34號
中正區,WOA00628,文北里,臺北市中正區銅山街39號,"25.039448,121.529269",1,"64 ",中正第一分局,,臺北市中正區銅山街39號
中正區,WOA00732,文北里,臺北市中正區臨沂街34號,"25.039386,121.529585",1,"204 ",中正第一分局,,臺北市中正區臨沂街34號
中正區,WOA00770,文北里,臺北市中正區臨沂街32巷6號,"25.03968,121.529383",1,"49 ",中正第一分局,,臺北市中正區臨沂街32巷6號
中正區,WOA01126,文北里,臺北市中正區銅山街3巷7號,"25.040662,121.526421",1,"188 ",中正第一分局,,臺北市中正區銅山街3巷7號
中正區,WOA01130,文北里,臺北市中正區金山南路一段43號,"25.039493,121.528965",1,"220 ",中正第一分局,,臺北市中正區金山南路一段43號
中正區,WOA00077,文北里,臺北市中正區仁愛路二段38巷4號,"25.037542,121.527238",1,"90 ",中正第一分局,,臺北市中正區仁愛路二段38巷4號
中正區,WOA00735,文北里,臺北市中正區臨沂街42號,"25.03744,121.529007",1,"64 ",中正第一分局,,臺北市中正區臨沂街42號
中正區,WOA00784,文北里,臺北市中正區臨沂街44巷5號,"25.037329,121.528664",1,"228 ",中正第一分局,,臺北市中正區臨沂街44巷5號
中正區,WOA00485,文北里,臺北市中正區泰安街6巷6號,"25.040115,121.527615",1,"125 ",中正第一分局,,臺北市中正區泰安街6巷6號
中正區,WOA00631,文北里,臺北市中正區銅山街6號11巷4號,"25.039973,121.526143",1,"156 ",中正第一分局,,臺北市中正區銅山街6號11巷4號
中正區,WOA00700,文北里,臺北市中正區濟南路二段18號,"25.041053,121.527975",1,"766 ",中正第一分局,,臺北市中正區濟南路二段18號
中正區,WOA00784,文北里,臺北市中正區臨沂街44巷5號,"25.037329,121.528664",1,"228 ",中正第一分局,,臺北市中正區臨沂街44巷5號
中正區,WOA00306,文北里,臺北市中正區杭州南路一段77巷12號,"25.038875,121.526743",1,"41 ",中正第一分局,,臺北市中正區杭州南路一段77巷12號
中正區,WOA00307,文北里,臺北市中正區杭州南路一段77巷20號,"25.038777,121.527056",1,"32 ",中正第一分局,,臺北市中正區杭州南路一段77巷20號
中正區,WOA00308,文北里,臺北市中正區杭州南路一段77巷22號,"25.038775,121.527173",1,"60 ",中正第一分局,,臺北市中正區杭州南路一段77巷22號
中正區,WOA00313,文北里,臺北市中正區杭州南路一段77巷39號,"25.038755,121.528032",1,"230 ",中正第一分局,,臺北市中正區杭州南路一段77巷39號
中正區,WOA00361,文北里,臺北市中正區金山南路一段70-1號,"25.038957,121.528353",1,"121 ",中正第一分局,,臺北市中正區金山南路一段70-1號
中正區,WOA01135,文北里,臺北市中正區杭州南路一段77巷5弄1號,"25.039275,121.52618",1,"78 ",中正第一分局,,臺北市中正區杭州南路一段77巷5弄1號
中正區,WOA01137,文北里,臺北市中正區杭州南路一段77巷15號,"25.039041,121.526625",1,"110 ",中正第一分局,,臺北市中正區杭州南路一段77巷15號
中正區,WOA00234,文北里,臺北市中正區杭州南路一段23號,"25.042255,121.526463",1,"98 ",中正第一分局,,臺北市中正區杭州南路一段23號
中正區,WOA01269,文北里,臺北市中正區仁愛路二段29號,"25.038484,121.527643",1,"210 ",中正第一分局,,臺北市中正區仁愛路二段29號
中正區,WOA00250,文祥里,臺北市中正區杭州南路一段105巷14號,"25.037089,121.526713",1,"353 ",中正第一分局,,臺北市中正區杭州南路一段105巷14號
中正區,WOA00249,文祥里,臺北市中正區杭州南路一段105巷14號,"25.037089,121.526713",1,"353 ",中正第一分局,,臺北市中正區杭州南路一段105巷14號
中正區,WOA00362,文祥里,臺北市中正區金山南路一段75-1號,"25.03707,121.528133",1,"232 ",中正第一分局,,臺北市中正區金山南路一段75-1號
中正區,WOA01506,文祥里,臺北市中正區杭州南路一段105巷25號,"25.037095,121.527537",1.2.3,"758 ",中正第一分局,,臺北市中正區杭州南路一段105巷25號
中正區,WOA01314,文祥里,臺北市中正區杭州南路一段105巷25-10號,"25.037095,121.527537",1,"757 ",中正第一分局,,臺北市中正區杭州南路一段105巷25-10號
中正區,WOA00227,文祥里,臺北市中正區杭州南路一段115號,"25.037053,121.524947",2,"1177 ",中正第一分局,,臺北市中正區杭州南路一段115號
中正區,WOA00230,文祥里,臺北市中正區杭州南路一段139號,"25.03637,121.524738",1,"558 ",中正第一分局,,臺北市中正區杭州南路一段139號
中正區,WOA00275,文祥里,臺北市中正區杭州南路一段131巷15號,"25.036393,121.525917",1,"420 ",中正第一分局,,臺北市中正區杭州南路一段131巷15號
中正區,WOA00277,文祥里,臺北市中正區杭州南路一段131巷17號,"25.036349,121.526079",2,"237 ",中正第一分局,,臺北市中正區杭州南路一段131巷17號
中正區,WOA01505,文祥里,臺北市中正區杭州南路一段131巷19號,"25.036366,121.526203",1.2.3,"206 ",中正第一分局,,臺北市中正區杭州南路一段131巷19號
中正區,WOA00279,文祥里,臺北市中正區杭州南路一段131巷3號,"25.036591,121.525231",1,"313 ",中正第一分局,,臺北市中正區杭州南路一段131巷3號
中正區,WOA00281,文祥里,臺北市中正區杭州南路一段131巷4號,"25.036477,121.525031",1,"341 ",中正第一分局,,臺北市中正區杭州南路一段131巷4號
中正區,WOA00872,文祥里,臺北市中正區杭州南路一段11一段11巷,"25.039707,121.526173",1,"514 ",中正第一分局,,臺北市中正區杭州南路一段11一段11巷
中正區,WOA00228,文祥里,臺北市中正區杭州南路一段125號,"25.036843,121.524913",1,"146 ",中正第一分局,,臺北市中正區杭州南路一段125號
中正區,WOA01097,文祥里,臺北市中正區杭州南路一段131巷17、19號,"25.036034,121.527394",1,"132 ",中正第一分局,,臺北市中正區杭州南路一段131巷17、19號
中正區,WOA01101,文祥里,臺北市中正區杭州南路一段111巷15號,"25.036645,121.526568",1,"20 ",中正第一分局,,臺北市中正區杭州南路一段111巷15號
中正區,WOA01316,文祥里,臺北市中正區杭州南路一段143巷5號,"25.036137,121.525173",1,"434 ",中正第一分局,,臺北市中正區杭州南路一段143巷5號
中正區,WOA01386,文祥里,臺北市中正區杭州南路一段131巷8號,"25.036352,121.525493",1,"492 ",中正第一分局,,臺北市中正區杭州南路一段131巷8號
中正區,WOA01117,文祥里,臺北市中正區仁愛路二段38巷7弄6號,"25.036591,121.52754",1,"396 ",中正第一分局,,臺北市中正區仁愛路二段38巷7弄6號
中正區,WOA00243,文祥里,臺北市中正區杭州南路一段101巷20號,"25.037474,121.52649",1,"480 ",中正第一分局,,臺北市中正區杭州南路一段101巷20號
中正區,WOA00244,文祥里,臺北市中正區杭州南路一段101巷22號,"25.037484,121.526922",1,"154 ",中正第一分局,,臺北市中正區杭州南路一段101巷22號
中正區,WOA00364,文祥里,臺北市中正區金山南路一段80號,"25.036438,121.52761",1,"317 ",中正第一分局,,臺北市中正區金山南路一段80號
中正區,WOA01105,文祥里,臺北市中正區金山南路一段72-1號,"25.037126,121.527788",1,"257 ",中正第一分局,,臺北市中正區金山南路一段72-1號
中正區,WOA01107,文祥里,臺北市中正區金山南路一段77號,"25.037026,121.528121",1,"380 ",中正第一分局,,臺北市中正區金山南路一段77號
中正區,WOA01331,文祥里,臺北市中正區杭州南路一段103號,"25.037631,121.525195",1,"964 ",中正第一分局,,臺北市中正區杭州南路一段103號
中正區,WOA01387,文祥里,臺北市中正區金山南路一段72-2號,"25.037002,121.527764",1,"342 ",中正第一分局,,臺北市中正區金山南路一段72-2號
中正區,WOA00270,文祥里,臺北市中正區杭州南路一段111巷36號,"25.03629,121.526937",1,"193 ",中正第一分局,,臺北市中正區杭州南路一段111巷36號
中正區,WOA00272,文祥里,臺北市中正區杭州南路一段111巷6號,"25.036988,121.525316",1,"774 ",中正第一分局,,臺北市中正區杭州南路一段111巷6號
中正區,WOA01503,文祥里,臺北市中正區杭州南路一段131巷8號,"25.036352,121.525493",1,"493 ",中正第一分局,,臺北市中正區杭州南路一段131巷8號
中正區,WOA01504,文祥里,臺北市中正區杭州南路一段131巷7號,"25.036532,121.525603",1,"883 ",中正第一分局,,臺北市中正區杭州南路一段131巷7號
中正區,WOA00274,文祥里,臺北市中正區杭州南路一段131巷12號,"25.03627,121.525859",1,"226 ",中正第一分局,,臺北市中正區杭州南路一段131巷12號
中正區,WOA00280,文祥里,臺北市中正區杭州南路一段131巷37號,"25.036034,121.527394",1,"164 ",中正第一分局,,臺北市中正區杭州南路一段131巷37號
中正區,WOA01305,文祥里,臺北市中正區杭州南路一段111巷32號,"25.036493,121.526563",1,"173 ",中正第一分局,,臺北市中正區杭州南路一段111巷32號
中正區,WOA01329,文祥里,臺北市中正區杭州南路一段111巷25號,"25.036352,121.527266",1,"505 ",中正第一分局,,臺北市中正區杭州南路一段111巷25號
中正區,WOA01508,文祥里,臺北市中正區杭州南路一段111巷27號,"25.036351,121.527336",1,"506 ",中正第一分局,,臺北市中正區杭州南路一段111巷27號
中正區,WOA00285,文祥里,臺北市中正區杭州南路一段143巷19-1號,"25.035927,121.526087",1,"298 ",中正第一分局,,臺北市中正區杭州南路一段143巷19-1號
中正區,WOA00287,文祥里,臺北市中正區杭州南路一段143巷25號,"25.035838,121.526427",1,"253 ",中正第一分局,,臺北市中正區杭州南路一段143巷25號
中正區,WOA00288,文祥里,臺北市中正區杭州南路一段143巷27號,"25.035819,121.526585",1,"177 ",中正第一分局,,臺北市中正區杭州南路一段143巷27號
中正區,WOA00353,文祥里,臺北市中正區金山南路一段108號,"25.035471,121.52733",1,"549 ",中正第一分局,,臺北市中正區金山南路一段108號
中正區,WOA01342,文祥里,臺北市中正區杭州南路一段143巷29號,"25.035768,121.526711",1,"199 ",中正第一分局,,臺北市中正區杭州南路一段143巷29號
中正區,WOA00396,文祥里,臺北市中正區信義路二段1-1號,"25.035516,121.524658",1,"1365 ",中正第一分局,,臺北市中正區信義路二段1-1號
中正區,WOA00397,文祥里,臺北市中正區信義路二段1-1號,"25.035516,121.524658",2,"3148 ",中正第一分局,,臺北市中正區信義路二段1-1號
中正區,WOA00398,文祥里,臺北市中正區信義路二段1-1號,"25.035516,121.524658",3,"3148 ",中正第一分局,,臺北市中正區信義路二段1-1號
中正區,WOA00400,文祥里,臺北市中正區信義路二段15號,"25.03518,121.525336",1,"578 ",中正第一分局,,臺北市中正區信義路二段15號
中正區,WOA00402,文祥里,臺北市中正區信義路二段23號,"25.035055,121.525594",2,"1409 ",中正第一分局,,臺北市中正區信義路二段23號
中正區,WOA00406,文祥里,臺北市中正區信義路二段5號,"25.03526,121.52517",1,"380 ",中正第一分局,,臺北市中正區信義路二段5號
中正區,WOA00231,文祥里,臺北市中正區杭州南路一段147號,"25.035961,121.52462",1,"329 ",中正第一分局,,臺北市中正區杭州南路一段147號
中正區,WOA00289,文祥里,臺北市中正區杭州南路一段143巷32-1號,"25.03564,121.526546",1,"233 ",中正第一分局,,臺北市中正區杭州南路一段143巷32-1號
中正區,WOA00365,文祥里,臺北市中正區金山南路一段110巷15號,"25.035274,121.526747",1,"236 ",中正第一分局,,臺北市中正區金山南路一段110巷15號
中正區,WOA01344,文祥里,臺北市中正區杭州南路一段143巷18號,"25.035778,121.525895",1,"496 ",中正第一分局,,臺北市中正區杭州南路一段143巷18號
中正區,WOA01361,文祥里,臺北市中正區金山南路一段110巷33號,"25.035457,121.526158",1,"597 ",中正第一分局,,臺北市中正區金山南路一段110巷33號
中正區,WOA01362,文祥里,臺北市中正區杭州南路一段143巷26號,"25.03571,121.526302",1,"198 ",中正第一分局,,臺北市中正區杭州南路一段143巷26號
中正區,WOA00409,文祥里,臺北市中正區信義路二段73號,"25.034642,121.526445",1,"352 ",中正第一分局,,臺北市中正區信義路二段73號
中正區,WOA01509,文祥里,臺北市中正區信義路二段79巷19號,"25.035819,121.52709",1.2,"220 ",中正第一分局,,臺北市中正區信義路二段79巷19號
中正區,WOA00410,文祥里,臺北市中正區信義路二段91號,"25.034389,121.526961",1,"589 ",中正第一分局,,臺北市中正區信義路二段91號
中正區,WOA00879,文祥里,臺北市中正區信義路二段65號,"25.034738,121.52625",1,"537 ",中正第一分局,,臺北市中正區信義路二段65號
中正區,WOA01272,文祥里,臺北市中正區信義路二段57號,"25.034865,121.525977",1,"333 ",中正第一分局,,臺北市中正區信義路二段57號
中正區,WOA00354,文祥里,臺北市中正區金山南路一段125號,"25.035841,121.527818",1,"557 ",中正第一分局,,臺北市中正區金山南路一段125號
中正區,WOA01510,文祥里,臺北市中正區金山南路一段139號,"25.035173,121.527589",1,"562 ",中正第一分局,,臺北市中正區金山南路一段139號
中正區,WOA00737,文祥里,臺北市中正區臨沂街52-3號,"25.035741,121.528098",1,"308 ",中正第一分局,,臺北市中正區臨沂街52-3號
中正區,WOA00867,文祥里,臺北市中正區信義路二段101號,"25.03422,121.527681",1,"673 ",中正第一分局,,臺北市中正區信義路二段101號
中正區,WOA01083,文祥里,臺北市中正區金山南路一段155號,"25.034668,121.527548",1,"221 ",中正第一分局,,臺北市中正區金山南路一段155號
中正區,WOA01093,文祥里,臺北市中正區金山南路一段128巷3號,"25.034929,121.527213",1,"221 ",中正第一分局,,臺北市中正區金山南路一段128巷3號
中正區,WOA00251,文祥里,臺北市中正區杭州南路一段105巷21-4號,"25.03713,121.526933",1,"160 ",中正第一分局,,臺北市中正區杭州南路一段105巷21-4號
中正區,WOA01110,文祥里,臺北市中正區金山南路一段79巷5號,"25.036797,121.528383",1,"50 ",中正第一分局,,臺北市中正區金山南路一段79巷5號
中正區,WOA01111,文祥里,臺北市中正區金山南路一段79巷7號,"25.036778,121.528475",1,"50 ",中正第一分局,,臺北市中正區金山南路一段79巷7號
中正區,WOA01112,文祥里,臺北市中正區金山南路一段79巷2號,"25.036657,121.52824",1,"50 ",中正第一分局,,臺北市中正區金山南路一段79巷2號
中正區,WOA01113,文祥里,臺北市中正區金山南路一段79巷4號,"25.036642,121.528311",1,"50 ",中正第一分局,,臺北市中正區金山南路一段79巷4號
中正區,WOA01507,文祥里,臺北市中正區仁愛路二段8巷10號,"25.037642,121.525516",1.2.3.4.5,"1240 ",中正第一分局,,臺北市中正區仁愛路二段8巷10號
中正區,WOA01355,文祥里,臺北市中正區仁愛路二段20巷3-6號,"25.037126,121.526342",1,"184 ",中正第一分局,,臺北市中正區仁愛路二段20巷3-6號
中正區,WOA00079,文祥里,臺北市中正區仁愛路二段38巷6號,"25.036957,121.527049",1,"124 ",中正第一分局,,臺北市中正區仁愛路二段38巷6號
中正區,WOA00228,文祥里,臺北市中正區杭州南路一段125號,"25.036843,121.524913",1,"148 ",中正第一分局,,臺北市中正區杭州南路一段125號
中正區,WOA00229,文祥里,臺北市中正區杭州南路一段129號,"25.036722,121.52498",1,"182 ",中正第一分局,,臺北市中正區杭州南路一段129號
中正區,WOA00264,文祥里,臺北市中正區杭州南路一段111巷13號,"25.036742,121.52647",1,"97 ",中正第一分局,,臺北市中正區杭州南路一段111巷13號
中正區,WOA00265,文祥里,臺北市中正區杭州南路一段111巷17號,"25.036605,121.526636",1,"28 ",中正第一分局,,臺北市中正區杭州南路一段111巷17號
中正區,WOA00267,文祥里,臺北市中正區杭州南路一段111巷21號,"25.03651,121.526816",1,"36 ",中正第一分局,,臺北市中正區杭州南路一段111巷21號
中正區,WOA00268,文祥里,臺北市中正區杭州南路一段11一段21-1號,"25.042242,121.526514",1,"773 ",中正第一分局,,臺北市中正區杭州南路一段11一段21-1號
中正區,WOA00271,文祥里,臺北市中正區杭州南路一段111巷5號,"25.037095,121.525491",1,"334 ",中正第一分局,,臺北市中正區杭州南路一段111巷5號
中正區,WOA00273,文祥里,臺北市中正區杭州南路一段111巷7-8號,"25.036954,121.525899",1,"77 ",中正第一分局,,臺北市中正區杭州南路一段111巷7-8號
中正區,WOA00275,文祥里,臺北市中正區杭州南路一段131巷15號,"25.036393,121.525917",1,"420 ",中正第一分局,,臺北市中正區杭州南路一段131巷15號
中正區,WOA01102,文祥里,臺北市中正區杭州南路111巷9號,"25.036933,121.52597",1,"77 ",中正第一分局,,臺北市中正區杭州南路111巷9號
中正區,WOA01103,文祥里,臺北市中正區杭州南路111巷7號,"25.037023,121.525655",1,"80 ",中正第一分局,,臺北市中正區杭州南路111巷7號
中正區,WOA01104,文祥里,臺北市中正區杭州南路一段111巷3號,"25.03717,121.52526",1,"62 ",中正第一分局,,臺北市中正區杭州南路一段111巷3號
中正區,WOA00078,文祥里,臺北市中正區仁愛路二段38巷9號,"25.03665,121.527077",1,"70 ",中正第一分局,,臺北市中正區仁愛路二段38巷9號
中正區,WOA00080,文祥里,臺北市中正區仁愛路二段38巷7弄3號,"25.036719,121.527311",1,"102 ",中正第一分局,,臺北市中正區仁愛路二段38巷7弄3號
中正區,WOA00245,文祥里,臺北市中正區杭州南路一段101巷26號,"25.037368,121.526872",1,"129 ",中正第一分局,,臺北市中正區杭州南路一段101巷26號
中正區,WOA00248,文祥里,臺北市中正區杭州南路一段105巷11-1號,"25.03732,121.526094",1,"125 ",中正第一分局,,臺北市中正區杭州南路一段105巷11-1號
中正區,WOA01098,文祥里,臺北市中正區杭州南路一段101巷16號,"25.037545,121.526259",1,"53 ",中正第一分局,,臺北市中正區杭州南路一段101巷16號
中正區,WOA01099,文祥里,臺北市中正區杭州南路一段101巷12號,"25.037633,121.525874",1,"72 ",中正第一分局,,臺北市中正區杭州南路一段101巷12號
中正區,WOA01100,文祥里,臺北市中正區杭州南路一段101巷2號,"25.037721,121.525499",1,"26 ",中正第一分局,,臺北市中正區杭州南路一段101巷2號
中正區,WOA01106,文祥里,臺北市中正區金山南路一段76號,"25.036736,121.527707",1,"50 ",中正第一分局,,臺北市中正區金山南路一段76號
中正區,WOA01108,文祥里,臺北市中正區金山南路一段73巷10號,"25.036937,121.528775",1,"40 ",中正第一分局,,臺北市中正區金山南路一段73巷10號
中正區,WOA01109,文祥里,臺北市中正區金山南路一段73巷8號,"25.036951,121.528662",1,"45 ",中正第一分局,,臺北市中正區金山南路一段73巷8號
中正區,WOA00114,文祥里,臺北市中正區金山南路一段73巷2號,"25.037034,121.528316",1,"50 ",中正第一分局,,臺北市中正區金山南路一段73巷2號
中正區,WOA01115,文祥里,臺北市中正區仁愛路二段38巷5號,"25.036909,121.527167",1,"528 ",中正第一分局,,臺北市中正區仁愛路二段38巷5號
中正區,WOA01116,文祥里,臺北市中正區仁愛路二段38巷7弄11號,"25.03657,121.527536",1,"50 ",中正第一分局,,臺北市中正區仁愛路二段38巷7弄11號
中正區,WOA00081,文祥里,臺北市中正區仁愛路二段38巷7弄6號,"25.036591,121.52754",1,"208 ",中正第一分局,,臺北市中正區仁愛路二段38巷7弄6號
中正區,WOA00262,文祥里,臺北市中正區杭州南路一段111巷10號,"25.036985,121.525474",1,"81 ",中正第一分局,,臺北市中正區杭州南路一段111巷10號
中正區,WOA00263,文祥里,臺北市中正區杭州南路一段111巷12號,"25.036947,121.525569",1,"76 ",中正第一分局,,臺北市中正區杭州南路一段111巷12號
中正區,WOA00269,文祥里,臺北市中正區杭州南路一段111巷23-1號,"25.03638,121.527174",1,"269 ",中正第一分局,,臺北市中正區杭州南路一段111巷23-1號
中正區,WOA00276,文祥里,臺北市中正區杭州南路一段131巷16號,"25.036239,121.526094",1,"64 ",中正第一分局,,臺北市中正區杭州南路一段131巷16號
中正區,WOA00419,文祥里,臺北市中正區信義路二段79巷28號,"25.03573,121.526931",1,"82 ",中正第一分局,,臺北市中正區信義路二段79巷28號
中正區,WOA01090,文祥里,臺北市中正區杭州南路一段111巷30號,"25.036601,121.526431",1,"28 ",中正第一分局,,臺北市中正區杭州南路一段111巷30號
中正區,WOA01091,文祥里,臺北市中正區杭州南路一段111巷50號,"25.036201,121.527415",1,"34 ",中正第一分局,,臺北市中正區杭州南路一段111巷50號
中正區,WOA01092,文祥里,臺北市中正區杭州南路一段111巷26號,"25.036684,121.526165",1,"126 ",中正第一分局,,臺北市中正區杭州南路一段111巷26號
中正區,WOA01094,文祥里,臺北市中正區杭州南路一段131巷30號,"25.035969,121.527118",1,"30 ",中正第一分局,,臺北市中正區杭州南路一段131巷30號
中正區,WOA01095,文祥里,臺北市中正區杭州南路一段143巷31號,"25.035729,121.526809",1,"40 ",中正第一分局,,臺北市中正區杭州南路一段143巷31號
中正區,WOA00284,文祥里,臺北市中正區杭州南路一段143巷12號,"25.035927,121.525493",1,"29 ",中正第一分局,,臺北市中正區杭州南路一段143巷12號
中正區,WOA00286,文祥里,臺北市中正區杭州南路一段143巷20號,"25.035765,121.526103",1,"40 ",中正第一分局,,臺北市中正區杭州南路一段143巷20號
中正區,WOA00289,文祥里,臺北市中正區杭州南路一段143巷32號,"25.035617,121.526718",1,"292 ",中正第一分局,,臺北市中正區杭州南路一段143巷32號
中正區,WOA00291,文祥里,臺北市中正區杭州南路一段143巷12弄2號,"25.035798,121.525194",1,"41 ",中正第一分局,,臺北市中正區杭州南路一段143巷12弄2號
中正區,WOA00372,文祥里,臺北市中正區金山南路一段110巷,"25.035191,121.52714",1,"42 ",中正第一分局,,臺北市中正區金山南路一段110巷
中正區,WOA01085,文祥里,臺北市中正區杭州南路一段143巷28號,"25.035712,121.526375",1,"54 ",中正第一分局,,臺北市中正區杭州南路一段143巷28號
中正區,WOA01086,文祥里,臺北市中正區杭州南路一段143巷30號,"25.035696,121.526438",1,"52 ",中正第一分局,,臺北市中正區杭州南路一段143巷30號
中正區,WOA01087,文祥里,臺北市中正區杭州南路一段143巷8號,"25.035986,121.525155",1,"70 ",中正第一分局,,臺北市中正區杭州南路一段143巷8號
中正區,WOA01393,文祥里,臺北市中正區金山南路一段110巷18號,"25.035236,121.526441",1,"76 ",中正第一分局,,臺北市中正區金山南路一段110巷18號
中正區,WOA00408,文祥里,臺北市中正區信義路二段63號,"25.03477,121.526177",1,"185 ",中正第一分局,,臺北市中正區信義路二段63號
中正區,WOA00414,文祥里,臺北市中正區信義路二段45巷1號,"25.035029,121.525991",1,"53 ",中正第一分局,,臺北市中正區信義路二段45巷1號
中正區,WOA00415,文祥里,臺北市中正區信義路二段45巷11號,"25.034963,121.526256",1,"301 ",中正第一分局,,臺北市中正區信義路二段45巷11號
中正區,WOA00416,文祥里,臺北市中正區信義路二段45巷19號,"25.034901,121.526489",1,"94 ",中正第一分局,,臺北市中正區信義路二段45巷19號
中正區,WOA00417,文祥里,臺北市中正區信義路二段45巷7號,"25.034986,121.526135",1,"29 ",中正第一分局,,臺北市中正區信義路二段45巷7號
中正區,WOA00418,文祥里,臺北市中正區信義路二段79巷14號,"25.035233,121.526822",1,"879 ",中正第一分局,,臺北市中正區信義路二段79巷14號
中正區,WOA00737,文祥里,臺北市中正區臨沂街52之3號,"25.035741,121.528098",1,"308 ",中正第一分局,,臺北市中正區臨沂街52之3號
中正區,WOA00803,文祥里,臺北市中正區臨沂街60巷7號,"25.035073,121.5277",1,"66 ",中正第一分局,,臺北市中正區臨沂街60巷7號
中正區,WOA01084,文祥里,臺北市中正區臨沂街62號,"25.034887,121.527888",1,"100 ",中正第一分局,,臺北市中正區臨沂街62號
中正區,WOA00027,光復里,臺北市中正區中華路一段21巷7弄11號,"25.046918,121.510534",1,"258 ",中正第一分局,,臺北市中正區中華路一段21巷7弄11號
中正區,WOA00028,光復里,臺北市中正區中華路一段9巷10號,"25.046979,121.510664",1,"256 ",中正第一分局,,臺北市中正區中華路一段9巷10號
中正區,WOA00029,光復里,臺北市中正區中華路一段9巷21號,"25.047134,121.510819",1,"41 ",中正第一分局,,臺北市中正區中華路一段9巷21號
