電腦編號,鄉鎮市區,村里別,地址,經度,緯度,避難樓層,可容納人數,轄管分局
QJ0393,前金區,國民里,高雄市前金區民生二路163號,"120.293244 ","22.624199 ",B1,585.0,新興分局
QJ0396,新興區,新生里,高雄市前金區七賢二路311號,"120.290450 ","22.631139 ",B1,508.0,新興分局
XX1000,新興區,文昌里,高雄市新興區文昌里中正二路220號,"120.315122 ","22.630714 ",B1,582.0,新興分局
XX1005,新興區,開平里,高雄市新興區七賢一路300號之1,"120.309022 ","22.634445 ",B1,2009.0,新興分局
XX1013,新興區,愛平里,高雄市新興區中正三路156號,"120.304379 ","22.631481 ",B1,666.0,新興分局
QJ0399,前金區,草江里,高雄市前金區六合二路132號,"120.295862 ","22.631163 ",B1,1258.0,新興分局
QJ0400,前金區,民生里,高雄市前金區文武二街161之1號,"120.295356 ","22.628010 ",B1,451.0,新興分局
XX1016,新興區,永寧里,高雄市新興區忠孝一路128號,"120.305948 ","22.626169 ",B1,175.0,新興分局
XX1023,新興區,秋山里,高雄市新興區六合二路66號,"120.299885 ","22.632508 ",B1,294.0,新興分局
QJ0405,前金區,草江里,高雄市前金區草江里中華三路148號,"120.295407 ","22.631215 ",B2,1500.0,新興分局
XX1027,新興區,榮治里,高雄市新興區大同一路231號,"120.298454 ","22.627951 ",B1,2059.0,新興分局
QJ0406,前金區,新生里,高雄市前金區自強一路153號,"120.292056 ","22.633196 ",B1,309.0,新興分局
XX1034,新興區,黎明里,高雄市新興區六合一路154之5號,"120.303302 ","22.633120 ",B1,550.0,新興分局
XX1037,新興區,振華里,高雄市新興區民享街105號,"120.304689 ","22.621648 ",B1,209.0,新興分局
QJ0413,前金區,青山里,高雄市前金區新盛二街73號,"120.297102 ","22.628442 ",B1,571.0,新興分局
QJ0414,前金區,長生里,高雄市前金區中華三路21號,"120.297876 ","22.623495 ",B1,468.0,新興分局
QJ0415,前金區,長城里,高雄市前金區七賢二路178號,"120.295902 ","22.633458 ",B3,339.0,新興分局
QJ0426,前金區,復元里,高雄市前金區自強二路104號,"120.295205 ","22.626094 ",B1,316.0,新興分局
XX1069,新興區,大明里,高雄市新興區自立二路4號,"120.299944 ","22.628969 ",B1,567.0,新興分局
XX1072,新興區,秋山里,高雄市新興區六合二路28號,"120.300890 ","22.632847 ",B1,136.0,新興分局
QJ0432,前金區,後金里,高雄市前金區中正四路192號,"120.293481 ","22.628814 ",B1,1077.0,新興分局
QJ0433,前金區,新生里,高雄市前金區自強一路139巷11號,"120.291824 ","22.632221 ",B1,602.0,新興分局
QJ0435,前金區,長城里,高雄市前金區自立二路89號,"120.298698 ","22.631374 ",B1,583.0,新興分局
XX1093,新興區,中東里,高雄市新興區六合一路98號,"120.307687 ","22.632795 ",B2,1510.0,新興分局
XX1095,新興區,文昌里,高雄市新興區中正二路184號,"120.316543 ","22.630701 ",B2,1295.0,新興分局
QJ0441,前金區,文西里,高雄市前金區文武三街145號,"120.298149 ","22.620815 ",B1,422.0,新興分局
XX1100,新興區,永寧里,高雄市新興區仁愛二街113號,"120.307034 ","22.626083 ",B1,255.0,新興分局
QJ0445,前金區,東金里,高雄市前金區六合二路166號,"120.294301 ","22.630642 ",B1,239.0,新興分局
XX1104,新興區,永寧里,高雄市新興區德智街1號,"120.306973 ","22.626480 ",B1,401.0,新興分局
XX1105,新興區,長驛里,高雄市新興區自立二路146號,"120.298374 ","22.633161 ",B1,256.0,新興分局
QJ0447,前金區,復元里,高雄市前金區中華三路79號,"120.296397 ","22.627265 ",B1,346.0,新興分局
XX20221,新興區,振華里,高雄市新興區新田路99號,"120.305180 ","22.622647 ",B1,777.0,新興分局
XX20222,新興區,振華里,高雄市新興區新田路93號,"120.305302 ","22.622689 ",B1,418.0,新興分局
XX1120,新興區,浩然里,高雄市新興區林森一路10之1號,"120.305271 ","22.624061 ",B1,661.0,新興分局
QJ0448,前金區,文西里,高雄市前金區中華四路349號,"120.298772 ","22.621071 ",B2,398.0,新興分局
XX1121,新興區,開平里,高雄市新興區開封路435號,"120.311806 ","22.635729 ",B1,1099.0,新興分局
QJ0449,前金區,文西里,高雄市前金區中華四路331號,"120.298965 ","22.620593 ",B1,212.0,新興分局
XX1122,新興區,振華里,高雄市新興區新田路103號,"120.305107 ","22.622616 ",B1,827.0,新興分局
QJ0450,前金區,復元里,高雄市前金區民生二路76巷42號,"120.296363 ","22.627002 ",B1,381.0,新興分局
XX1123,新興區,南港里,高雄市新興區南華橫二路27號,"120.306783 ","22.634875 ",B1,317.0,新興分局
XX1124,新興區,南港里,高雄市新興區忠孝一路476號,"120.306473 ","22.635117 ",B1,213.0,新興分局
XX1125,新興區,秋山里,高雄市新興區民主路18號,"120.300062 ","22.633313 ",B1,339.0,新興分局
XX1127,新興區,浩然里,高雄市新興區五福二路3號,"120.309216 ","22.624524 ",B1,521.0,新興分局
XX1138,新興區,德生里,高雄市新興區德順街12號,"120.310055 ","22.626683 ",B1,183.0,新興分局
XX1139,新興區,浩然里,高雄市新興區五福二路45之1號,"120.307117 ","22.624945 ",B1,170.0,新興分局
XX1140,新興區,建華里,高雄市新興區河南二路2號,"120.301232 ","22.636561 ",B1,1193.0,新興分局
QJ0456,前金區,國民里,高雄市前金區大同二路135之1號,"120.290935 ","22.625426 ",B1,260.0,新興分局
XX1148,新興區,漢民里,高雄市新興區民生一路350號,"120.303664 ","22.627711 ",B1,135.0,新興分局
XX1149,新興區,漢民里,高雄市新興區民生一路352號,"120.303616 ","22.627711 ",B1,86.0,新興分局
QJ0457,前金區,復元里,高雄市前金區大同二路23號,"120.295638 ","22.627026 ",B2,1109.0,新興分局
XX1154,新興區,中東里,高雄市新興區中東里復興一路78號,"120.308515 ","22.633188 ",B1,535.0,新興分局
XX1155,新興區,德生里,高雄市新興區德順街17號,"120.309687 ","22.627051 ",B2,1572.0,新興分局
XX1156,新興區,仁聲里,高雄市新興區復興一路47之1號,"120.307866 ","22.629788 ",B1,858.0,新興分局
QJ0463,前金區,草江里,高雄市前金區明星街153號,"120.296351 ","22.632494 ",B1,209.0,新興分局
QJ0464,前金區,民生里,高雄市前金區大同二路18號,"120.295868 ","22.627407 ",B1,170.0,新興分局
QJ0465,前金區,林投里,高雄市前金區中正四路259號,"120.290300 ","22.627247 ",B2,1974.0,新興分局
QJ0467,前金區,文西里,高雄市前金區中華四路283號,"120.299391 ","22.619565 ",B1,138.0,新興分局
QJ0468,前金區,復元里,高雄市前金區自強二路102之5號,"120.295240 ","22.626031 ",B1,366.0,新興分局
QJ0469,前金區,新生里,高雄市前金區七賢二路389號,"120.288225 ","22.630407 ",B1,319.0,新興分局
XX1162,新興區,蕉園里,高雄市新興區球庭路35號,"120.305670 ","22.630140 ",B1,313.0,新興分局
XX1164,新興區,蕉園里,高雄市新興區復橫一路240號,"120.305295 ","22.629705 ",B1,281.0,新興分局
XX1165,新興區,振成里,高雄市新興區文橫二路162之1號,"120.303687 ","22.623332 ",B2,523.0,新興分局
QJ0477,前金區,文西里,高雄市前金區新田路303號,"120.297541 ","22.620115 ",B1,414.0,新興分局
QJ0478,前金區,社西里,高雄市前金區市中一路109號,"120.291895 ","22.623578 ",B1,163.0,新興分局
QJ0482,前金區,後金里,高雄市前金區六合二路278號,"120.290040 ","22.629883 ",B1,1870.0,新興分局
QJ0483,前金區,民生里,高雄市前金區前金一街19號,"120.294687 ","22.627754 ",B1,129.0,新興分局
XX1175,新興區,南港里,高雄市新興區忠孝一路482號,"120.306518 ","22.635228 ",B1,321.0,新興分局
XX1176,新興區,中東里,高雄市新興區中正三路34號,"120.310097 ","22.631027 ",B1,1596.0,新興分局
QJ0485,前金區,青山里,高雄市前金區瑞源路35號,"120.298091 ","22.629204 ",B1,275.0,新興分局
QJ0487,前金區,民生里,高雄市前金區自強二路182號,"120.294444 ","22.628015 ",B1,497.0,新興分局
XX1182,前金區,振華里,高雄市新興區新田路71號,"120.306311 ","22.623040 ",B2,1880.0,新興分局
XX1184,新興區,秋山里,高雄市新興區六合二路52號,"120.300233 ","22.632628 ",B2,187.0,新興分局
QJ0488,前金區,榮復里,高雄市前金區成功一路308號,"120.295413 ","22.620812 ",B1,144.0,新興分局
QJ0490,前金區,長城里,高雄市前金區河南二路109號,"120.294284 ","22.634786 ",B1,224.0,新興分局
XX1189,新興區,光耀里,高雄市新興區復橫一路31號,"120.311919 ","22.628976 ",B1,680.0,新興分局
XX1193,新興區,黎明里,高雄市新興區南華橫一路43號,"120.303529 ","22.633535 ",B1,452.0,新興分局
XX1199,新興區,德生里,高雄市新興區德順街11號,"120.309775 ","22.626726 ",B2,261.0,新興分局
XX1205,新興區,漢民里,高雄市新興區民生一路348號,"120.303726 ","22.627711 ",B1,60.0,新興分局
XX1206,新興區,振華里,高雄市新興區民享街67號,"120.306375 ","22.622178 ",B1,415.0,新興分局
XX1210,新興區,玉衡里,高雄市新興區玉竹二街14號,"120.302578 ","22.624573 ",B1,707.0,新興分局
QJ0492,前金區,文東里,高雄市前金區中華四路314號,"120.299656 ","22.620425 ",B1,186.0,新興分局
XX1213,新興區,振華里,高雄市新興區民享街102號,"120.304773 ","22.621873 ",B1,369.0,新興分局
XX1214,新興區,大明里,高雄市新興區自立二路8號,"120.299901 ","22.629076 ",B1,253.0,新興分局
XX1215,新興區,愛平里,高雄市新興區林森一路187號,"120.304525 ","22.631888 ",B2,247.0,新興分局
QJ0493,前金區,博孝里,高雄市前金區河東路8號,"120.291167 ","22.621661 ",B3,1478.0,新興分局
QJ0494,前金區,文東里,高雄市前金區中華四路282號,"120.299899 ","22.619693 ",B2,423.0,新興分局
XX1218,新興區,文昌里,高雄市新興區信守街104號,"120.314488 ","22.631578 ",B1,320.0,新興分局
XX1226,新興區,秋山里,高雄市新興區七賢二路11號,"120.301419 ","22.634447 ",B3,1017.0,新興分局
XX1227,新興區,興昌里,高雄市新興區民族二路97號,"120.313018 ","22.632484 ",B2,621.0,新興分局
XX1236,新興區,長驛里,高雄市新興區六合二路86號,"120.298875 ","22.632249 ",B2,384.0,新興分局
QJ0504,前金區,新生里,高雄市前金區七賢二路396號,"120.287985 ","22.630821 ",B2,2081.0,新興分局
XX1237,新興區,成功里,高雄市新興區仁愛一街167號,"120.307306 ","22.632148 ",B1,104.0,新興分局
XX1245,新興區,德生里,高雄市新興區民生一路77號,"120.312171 ","22.627803 ",B2,325.0,新興分局
XX1246,新興區,永寧里,高雄市新興區五福二路116號,"120.307501 ","22.625516 ",B2,408.0,新興分局
XX1247,新興區,黎明里,高雄市新興區六合一路158號,"120.303209 ","22.633129 ",B2,562.0,新興分局
QJ0510,前金區,林投里,高雄市前金區中正四路235號,"120.292762 ","22.628062 ",B4,3149.0,新興分局
QJ0511,前金區,草江里,高雄市前金區瑞源路140號,"120.296983 ","22.632966 ",B2,1000.0,新興分局
QJ0512,前金區,新生里,高雄市前金區七賢二路249號,"120.292227 ","22.631761 ",B1,101.0,新興分局
XX1249,新興區,成功里,高雄市新興區仁愛一街134號,"120.307548 ","22.631549 ",B2,452.0,新興分局
QJ0513,前金區,民生里,高雄市前金區文武二街163號,"120.295308 ","22.628208 ",B2,285.0,新興分局
QJ0519,前金區,新生里,高雄市前金區新生里旺盛街162號,"120.288937 ","22.630275 ",B1,166.0,新興分局
XX1255,新興區,黎明里,高雄市新興區南華路136號,"120.302944 ","22.633272 ",B1,265.0,新興分局
XX1256,新興區,浩然里,高雄市新興區五福二路49號,"120.306952 ","22.624886 ",B2,829.0,新興分局
QJ0521,前金區,長城里,高雄市前金區中正四路148號,"120.296797 ","22.629994 ",B2,513.0,新興分局
XX1258,新興區,興昌里,高雄市新興區興昌里中東街221號,"120.312353 ","22.632915 ",B1,132.0,新興分局
QJ0522,前金區,社東里,高雄市前金區光復二街48號,"120.295306 ","22.623747 ",B1,1217.0,新興分局
XX1259,新興區,振華里,高雄市新興區民享街127號,"120.303852 ","22.621382 ",B1,117.0,新興分局
XX1260,新興區,文昌里,高雄市新興區和平一路199號,"120.317385 ","22.631057 ",B2,797.0,新興分局
XX1262,新興區,浩然里,高雄市新興區仁愛二街75號,"120.307733 ","22.624324 ",B1,156.0,新興分局
QJ0523,新興區,民生里,高雄市前金區文武二街168號,"120.295800 ","22.627569 ",B1,246.0,新興分局
XX1264,新興區,興昌里,高雄市新興區中正三路32號,"120.311222 ","22.631710 ",B1,486.0,新興分局
QJ0524,前金區,國民里,高雄市前金區市中一路167號,"120.291236 ","22.625364 ",B1,229.0,新興分局
XX1265,新興區,光耀里,高雄市新興區光耀里民族二路13號,"120.312744 ","22.628961 ",B1,80.0,新興分局
XX1267,新興區,新江里,高雄市新興區八德一路332號,"120.304137 ","22.636040 ",B1,431.0,新興分局
XX1268,新興區,浩然里,高雄市新興區五福二路3號,"120.309216 ","22.624524 ",B1,318.0,新興分局
QJ0530,前金區,東金里,高雄市前金區文武一街52號,"120.294411 ","22.631157 ",B1,163.0,新興分局
XX1269,新興區,永寧里,高雄市新興區仁愛二街218號,"120.307204 ","22.626895 ",B1,179.0,新興分局
XX1270,新興區,浩然里,高雄市新興區復興二路157號,"120.308436 ","22.624644 ",B1,146.0,新興分局
QJ0531,前金區,復元里,高雄市前金區中華三路68號,"120.297205 ","22.626989 ",B2,5612.0,新興分局
XX1271,新興區,南港里,高雄市新興區仁愛一街311號,"120.307614 ","22.636037 ",B1,156.0,新興分局
XX1273,新興區,文昌里,高雄市新興區六合路183號,"120.314196 ","22.631930 ",B2,507.0,新興分局
QJ0532,前金區,新生里,高雄市前金區市中一路236號,"120.289563 ","22.630738 ",B1,153.0,新興分局
QJ0533,前金區,林投里,高雄市前金區河東路188號,"120.289519 ","22.626196 ",B2,8235.0,新興分局
XX1274,新興區,建華里,高雄市新興區同愛街28號,"120.300648 ","22.635456 ",B5,759.0,新興分局
XX1275,新興區,浩然里,高雄市新興區復興二路260號,"120.309588 ","22.622781 ",B2,1576.0,新興分局
XX1276,新興區,榮治里,高雄市新興區大同一路205號,"120.300210 ","22.628529 ",B1,303.0,新興分局
QJ0534,前金區,文東里,高雄市前金區中山二路505號,"120.301740 ","22.620253 ",B2,980.0,新興分局
QJ0535,前金區,復元里,高雄市前金區大同二路11號,"120.295990 ","22.627137 ",B1,225.0,新興分局
QJ0536,前金區,榮復里,高雄市前金區五福三路79號,"120.296235 ","22.621176 ",B2,803.0,新興分局
QJ0537,前金區,長城里,高雄市前金區河南二路106號,"120.294432 ","22.634806 ",B1,872.0,新興分局
XX1279,新興區,光耀里,高雄市新興區民族二路35號,"120.312920 ","22.629801 ",B2,595.0,新興分局
XX1284,新興區,德生里,高雄市新興區德生里五福二路28號,"120.309904 ","22.626303 ",B1,187.0,新興分局
XX1285,新興區,興昌里,高雄市新興區中東街227號,"120.312274 ","22.632923 ",B1,151.0,新興分局
XX1300,新興區,中東里,高雄市新興區中正三路38號,"120.309496 ","22.631115 ",B3,1049.0,新興分局
XX1302,新興區,南港里,高雄市新興區八德一路193號,"120.308252 ","22.635408 ",B1,169.0,新興分局
XX1303,新興區,明莊里,高雄市新興區六合二路1號,"120.301593 ","22.632742 ",B2,1549.0,新興分局
XX1304,新興區,德生里,高雄市新興區民生一路111號,"120.311201 ",22.627470 ,B2,870.0,新興分局
XX1305,新興區,德生里,高雄市新興區五福一路106號,"120.313174 ","22.627445 ",B3,660.0,新興分局
XX1306,新興區,開平里,高雄市新興區同心路34號,"120.311432 ","22.634789 ",B1,170.0,新興分局
XX1308,新興區,秋山里,高雄市新興區六合二路10號,"120.301469 ","22.633087 ",B2,539.0,新興分局
QJ0543,前金區,北金里,高雄市前金區文武一街141號,"120.293070 ","22.634060 ",B1,175.0,新興分局
XX1309,新興區,長驛里,高雄市新興區七賢二路95之1號,"120.298561 ","22.633894 ",B1,99.0,新興分局
XX1310,新興區,長驛里,高雄市新興區南台路89號,"120.299558 ","22.632697 ",B1,281.0,新興分局
XX1311,新興區,黎明里,高雄市新興區七賢一路469號,"120.304049 ","22.634252 ",B3,1122.0,新興分局
XX1312,新興區,華聲里,高雄市新興區新興路26號,"120.305696 ","22.628208 ",B1,143.0,新興分局
XX1313,新興區,德望里,高雄市新興區民生一路206號,"120.308245 ","22.627866 ",B4,614.0,新興分局
QJ0545,前金區,新生里,高雄市前金區旺盛街186之1號,"120.288111 ","22.629982 ",B1,516.0,新興分局
QJ0546,前金區,民生里,高雄市前金區自強二路168號,"120.294540 ","22.627690 ",B1,233.0,新興分局
XX1315,新興區,大明里,高雄市新興區大同一路188號,"120.300687 ","22.629027 ",B3,1718.0,新興分局
XX1316,新興區,興昌里,高雄市新興區信守街123號,"120.312650 ","22.631371 ",B1,118.0,新興分局
XX1317,新興區,浩然里,高雄市新興區文化路5號,"120.307512 ","22.624251 ",B1,419.0,新興分局
XX1318,新興區,德生里,高雄市新興區五福二路26號,"120.309976 ","22.626376 ",B1,111.0,新興分局
QJ0547,前金區,東金里,高雄市前金區榮安街35號,"120.293953 ","22.630993 ",B1,172.0,新興分局
QJ0548,前金區,文西里,高雄市前金區新田路234號,"120.298623 ","22.620754 ",B1,175.0,新興分局
QJ0549,前金區,復元里,高雄市前金區中華三路77之1號,"120.296477 ","22.627085 ",B2,555.0,新興分局
XX1319,新興區,建華里,高雄市新興區南台橫路32號,"120.299620 ","22.635460 ",B1,394.0,新興分局
XX1320,新興區,浩然里,高雄市新興區忠孝一路74號,"120.306826 ","22.623653 ",B2,153.0,新興分局
QJ0550,前金區,長生里,高雄市前金區中華三路15號,"120.297922 ","22.623334 ",B2,255.0,新興分局
QJ0551,前金區,長城里,高雄市前金區河南二路97之2號,"120.294940 ","22.635016 ",B1,490.0,新興分局
QJ0552,前金區,東金里,高雄市前金區東金里七賢二路207號,"120.293769 ","22.632275 ",B2,433.0,新興分局
XX1321,新興區,光耀里,高雄市新興區錦田路20號,"120.310306 ","22.628561 ",B2,755.0,新興分局
XX1322,新興區,順昌里,高雄市新興區民族二路166號,"120.314299 ","22.635777 ",B1,397.0,新興分局
XX1323,新興區,文昌里,高雄市新興區六合路138號,"120.315098 ","22.632339 ",B1,188.0,新興分局
QJ0553,前金區,青山里,高雄市前金區中正四路139號,"120.296786 ","22.629335 ",B3,459.0,新興分局
QJ0554,前金區,東金里,高雄市前金區六合二路160號,"120.294652 ","22.630779 ",B2,648.0,新興分局
XX1324,新興區,成功里,高雄市新興區林森一路196號,"120.304916 ","22.632169 ",B2,461.0,新興分局
XX1325,新興區,秋山里,高雄市新興區民主路26號,"120.299938 ","22.633268 ",B2,493.0,新興分局
XX1326,新興區,德生里,高雄市新興區民生一路247號,"120.308115 ","22.627099 ",B3,1011.0,新興分局
QJ0555,前金區,社東里,高雄市前金區五福三路80號,"120.296165 ","22.621763 ",B2,1199.0,新興分局
QJ0556,前金區,復元里,高雄市前金區復元里自強二路102之6號,"120.295277 ","22.625986 ",B1,112.0,新興分局
XX1327,新興區,玉衡里,高雄市新興區中山一路4號,"120.301440 ","22.624351 ",B3,1302.0,新興分局
QJ0557,前金區,長城里,高雄市前金區中山橫路98號,"120.298428 ","22.631238 ",B1,165.0,新興分局
QJ0558,前金區,新生里,高雄市前金區河南二路174號,"120.289807 ","22.633305 ",B1,889.0,新興分局
XX1328,新興區,開平里,高雄市新興區八德一路59號,"120.311547 ","22.635159 ",B1,364.0,新興分局
QJ0562,前金區,新生里,高雄市前金區市中一路290號,"120.288762 ","22.632587 ",B1,181.0,新興分局
XX1329,新興區,德望里,高雄市新興區黃海街183號,"120.309291 ","22.629624 ",B1,500.0,新興分局
QJ0563,前金區,東金里,高雄市前金區中華三路185號,"120.294619 ","22.631989 ",B1,98.0,新興分局
QJ0564,前金區,新生里,高雄市前金區成功一路553號,"120.290228 ","22.633081 ",B1,139.0,新興分局
QJ0565,前金區,復元里,高雄市前金區福音街28號,"120.295911 ","22.626403 ",B2,605.0,新興分局
QJ0566,前金區,新生里,高雄市前金區成功一路549號,"120.290294 ","22.632928 ",B1,458.0,新興分局
QJ0567,前金區,社東里,高雄市前金區民生二路139號,"120.294663 ","22.624647 ",B2,1851.0,新興分局
XX1330,新興區,玉衡里,高雄市新興區五福二路218號,"120.303597 ","22.624607 ",B1,2178.0,新興分局
QJ0568,前金區,東金里,高雄市前金區中華三路149號,"120.295165 ","22.630502 ",B1,1177.0,新興分局
QJ0569,前金區,長城里,高雄市前金區六合二路107之1號,"120.297861 ","22.631488 ",B3,865.0,新興分局
XX1331,新興區,德望里,高雄市新興區南海街195號,"120.309180 ","22.628195 ",B1,253.0,新興分局
QJ0570,前金區,北金里,高雄市前金區河南二路123號,"120.293051 ","22.634426 ",B1,800.0,新興分局
XX1332,新興區,建華里,高雄市新興區八德二路98號,"120.297507 ","22.635677 ",B1,228.0,新興分局
XX1333,新興區,玉衡里,高雄市新興區竹圍路2號,"120.303988 ","22.626738 ",B1,167.0,新興分局
QJ0571,前金區,青山里,高雄市前金區中華三路108號,"120.296336 ","22.628926 ",B2,837.0,新興分局
XX1334,新興區,光耀里,高雄市新興區民生一路54號,"120.310603 ","22.628094 ",B3,2241.0,新興分局
XX1336,新興區,德政里,高雄市新興區忠孝一路233號,"120.305819 ","22.630403 ",B2,458.0,新興分局
QJ0572,前金區,草江里,高雄市前金區七賢二路191號,"120.295734 ","22.632923 ",B1,544.0,新興分局
XX1337,新興區,建華里,高雄市新興區七賢二路58號,"120.299861 ","22.634816 ",B1,1129.0,新興分局
XX1338,新興區,開平里,高雄市新興區河南一路19號,"120.310226 ","22.636583 ",B1,667.0,新興分局
XX1340,新興區,玉衡里,高雄市新興區文橫一路68號,"120.302899 ","22.626398 ",B2,150.0,新興分局
XX1341,新興區,德望里,高雄市新興區東海街206號,"120.309147 ","22.628964 ",B1,411.0,新興分局
XX1342,新興區,華聲里,高雄市新興區民生一路328號,"120.304546 ","22.627708 ",B2,212.0,新興分局
XX1343,新興區,德生里,高雄市新興區民權一路251號,"120.310169 ","22.627063 ",B4,1621.0,新興分局
XX1344,新興區,蕉園里,高雄市新興區球庭路47號,"120.305331 ","22.630167 ",B1,62.0,新興分局
QJ0573,前金區,國民里,高雄市前金區大同二路61號,"120.293921 ","22.626351 ",B1,288.0,新興分局
XX1345,新興區,黎明里,高雄市新興區中山一路200號,"120.302454 ","22.633261 ",B2,285.0,新興分局
QJ0574,前金區,國民里,高雄市前金區大同二路61號,"120.293921 ","22.626351 ",B1,2674.0,新興分局
QJ0575,前金區,博孝里,高雄市前金區光復二街167號,"120.291756 ","22.621963 ",B3,1512.0,新興分局
XX1346,新興區,浩然里,高雄市新興區民權街8之4號,"120.310541 ","22.623573 ",B1,113.0,新興分局
QJ0576,前金區,草江里,高雄市前金區六合二路128號,"120.296257 ","22.631301 ",B2,239.0,新興分局
XX1347,新興區,興昌里,高雄市新興區中正三路32號,"120.310909 ","22.631232 ",B1,1459.0,新興分局
XX1348,新興區,文昌里,高雄市新興區尚義街156號,"120.315556 ","22.632549 ",B1,63.0,新興分局
XX1349,新興區,秋山里,高雄市新興區七賢二路69號,"120.299618 ","22.634242 ",B1,130.0,新興分局
XX1350,新興區,浩然里,高雄市新興區林森一路60號,"120.305024 ","22.626634 ",B1,1534.0,新興分局
XX1351,新興區,華聲里,高雄市新興區大同一路67號,"120.304980 ","22.628737 ",B1,99.0,新興分局
QJ0577,前金區,青山里,高雄市前金區自立橫路75號,"120.298714 ","22.629090 ",B1,613.0,新興分局
XX1352,新興區,德政里,高雄市新興區復橫一路221號,"120.306188 ","22.629376 ",B1,187.0,新興分局
XX1353,新興區,德望里,高雄市新興區渤海街163號,"120.309749 ","22.630040 ",B1,89.0,新興分局
XX1354,新興區,文昌里,高雄市新興區信守街12號,"120.316641 ","22.631335 ",B2,908.0,新興分局
XX1355,新興區,中東里,高雄市新興區中正三路68之5號,"120.308340 ","22.631191 ",B1,185.0,新興分局
XX1356,新興區,振華里,高雄市新興區新田路145號,"120.303538 ","22.622094 ",B2,508.0,新興分局
XX1357,新興區,德望里,高雄市新興區民生一路208號,"120.308083 ","22.627849 ",B2,276.0,新興分局
XX1358,新興區,浩然里,高雄市新興區民權街8之15號,"120.311046 ","22.623747 ",B1,218.0,新興分局
QJ0578,前金區,北金里,高雄市前金區文武一街89號,"120.293471 ","22.632978 ",B1,58.0,新興分局
QJ0579,前金區,青山里,高雄市前金區瑞源路33號,"120.298137 ","22.629106 ",B1,48.0,新興分局
XX1359,新興區,浩然里,高雄市新興區民權街8之9號,"120.310801 ","22.623662 ",B1,142.0,新興分局
XX1360,新興區,文昌里,高雄市新興區尚義街159號,"120.315390 ","22.633048 ",B2,451.0,新興分局
XX1361,新興區,德政里,高雄市新興區復橫一路209號,"120.306297 ","22.629366 ",B1,535.0,新興分局
XX1362,新興區,振華里,高雄市新興區新田路161號,"120.303135 ","22.621956 ",B1,86.0,新興分局
QJ0581,前金區,北金里,高雄市前金區八德二路212號,"120.292593 ","22.634174 ",B1,758.0,新興分局
XX1363,新興區,文昌里,高雄市新興區尚義街157號,"120.315326 ","22.632719 ",B1,52.0,新興分局
QJ0582,前金區,社西里,高雄市前金區社西里民生二路203號,"120.291680 ","22.623677 ",B1,269.0,新興分局
QJ0583,前金區,博孝里,高雄市前金區五福三路148號,"120.291427 ","22.620894 ",B1,543.0,新興分局
QJ0584,前金區,新生里,高雄市前金區七賢二路295號,"120.290835 ","22.631322 ",B1,457.0,新興分局
XX1364,新興區,德望里,高雄市新興區復橫一路143號,"120.308965 ","22.629203 ",B1,270.0,新興分局
XX1365,新興區,開平里,高雄市新興區七賢一路216號,"120.310772 ","22.634253 ",B3,829.0,新興分局
QJ0585,前金區,青山里,高雄市前金區瑞源路46號,"120.298354 ","22.629486 ",B1,135.0,新興分局
QJ0586,前金區,青山里,高雄市前金區中正四路151號,"120.296396 ","22.629169 ",B3,727.0,新興分局
XX1366,新興區,興昌里,高雄市新興區開封路114號,"120.311807 ","22.631703 ",B1,158.0,新興分局
XX1367,新興區,仁聲里,高雄市新興區復興一路63號,"120.307907 ","22.630413 ",B3,991.0,新興分局
XX1368,新興區,振華里,高雄市新興區新田路7號,"120.308425 ","22.623705 ",B1,202.0,新興分局
XX1369,新興區,明莊里,高雄市新興區六合二路37號,"120.300653 ","22.632361 ",B2,483.0,新興分局
XX1370,新興區,黎明里,高雄市新興區南華橫一路11號,"120.304242 ","22.633565 ",B1,785.0,新興分局
QJ0588,前金區,東金里,高雄市前金區六合二路173號,"120.294180 ","22.630262 ",B1,95.0,新興分局
XX1371,新興區,秋山里,高雄市新興區南台路124號,"120.299394 ","22.633835 ",B1,215.0,新興分局
QJ0589,前金區,青山里,高雄市前金區自立橫路52號,"120.299212 ","22.629498 ",B1,178.0,新興分局
XX1372,新興區,浩然里,高雄市新興區復興二路171號,"120.308287 ","22.625022 ",B2,837.0,新興分局
QJ0590,前金區,榮復里,高雄市前金區五福三路63號,"120.296626 ","22.621386 ",B3,832.0,新興分局
XX1374,新興區,光耀里,高雄市新興區開封路39號,"120.311274 ","22.628540 ",B1,391.0,新興分局
XX1375,新興區,長驛里,高雄市新興區南台路99號,"120.299409 ","22.633163 ",B1,94.0,新興分局
QJ0593,前金區,青山里,高雄市前金區瑞源路16號,"120.298606 ","22.628810 ",B1,212.0,新興分局
XX1376,新興區,德望里,高雄市新興區達仁街101號,"120.308790 ","22.630127 ",B1,131.0,新興分局
XX1378,新興區,東坡里,高雄市新興區大同一路116號,"120.303431 ","22.629190 ",B1,146.0,新興分局
XX1379,新興區,順昌里,高雄市新興區七賢一路37號,"120.315648 ","22.633426 ",B2,344.0,新興分局
QJ0594,前金區,長生里,高雄市前金區民生二路89號,"120.295635 ","22.625022 ",B2,217.0,新興分局
XX1380,新興區,建華里,高雄市新興區河南二路46號,"120.298052 ","22.636177 ",B1,79.0,新興分局
