編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
145.0,田心里,臺中市南屯區東興路一段249號,1.0,26.0,第四分局,"120.653064 ","24.130072 "
146.0,田心里,臺中市南屯區東興路一段251號,1.0,30.0,第四分局,"120.653064 ","24.130072 "
147.0,田心里,臺中市南屯區東興路一段292號,1.0,30.0,第四分局,"120.653868 ","24.131456 "
148.0,田心里,臺中市南屯區東興路一段297號,1.0,30.0,第四分局,"120.653064 ","24.130072 "
149.0,田心里,臺中市南屯區東興路一段299號,1.0,30.0,第四分局,"120.653064 ","24.130072 "
150.0,田心里,臺中市南屯區東興路一段301號,1.0,30.0,第四分局,"120.653064 ","24.130072 "
151.0,田心里,臺中市南屯區東興路二段13號,1.0,21.0,第四分局,"120.652860 ","24.136351 "
152.0,田心里,臺中市南屯區東興路二段180號,1.0,60.0,第四分局,"120.653201 ","24.141089 "
153.0,田心里,臺中市南屯區東興路二段182號,1.0,58.0,第四分局,"120.653201 ","24.141148 "
154.0,田心里,臺中市南屯區東興路二段186號,1.0,814.0,第四分局,"120.653270 ","24.141342 "
155.0,田心里,臺中市南屯區東興路二段189號,1.0,89.0,第四分局,"120.652812 ","24.141297 "
156.0,田心里,臺中市南屯區東興路二段208號,1.0,40.0,第四分局,"120.653199 ","24.141680 "
157.0,田心里,臺中市南屯區東興路二段210號,1.0,80.0,第四分局,"120.653201 ","24.141736 "
158.0,田心里,臺中市南屯區東興路二段215號,1.0,265.0,第四分局,"120.652809 ","24.141957 "
159.0,田心里,臺中市南屯區東興路二段21號,1.0,20.0,第四分局,"120.652838 ","24.136516 "
160.0,田心里,臺中市南屯區東興路二段223號,1.0,320.0,第四分局,"120.652862 ","24.142230 "
161.0,田心里,臺中市南屯區東興路二段231號,1.0,60.0,第四分局,"120.652804 ","24.142378 "
162.0,田心里,臺中市南屯區東興路二段233號,1.0,70.0,第四分局,"120.652804 ","24.142420 "
163.0,田心里,臺中市南屯區東興路二段235號,1.0,70.0,第四分局,"120.652805 ","24.142461 "
164.0,田心里,臺中市南屯區東興路二段237號,1.0,100.0,第四分局,"120.652806 ","24.142530 "
165.0,田心里,臺中市南屯區東興路二段23號,1.0,20.0,第四分局,"120.652838 ","24.136579 "
166.0,田心里,臺中市南屯區東興路二段241號,1.0,98.0,第四分局,"120.652824 ","24.142779 "
167.0,田心里,臺中市南屯區東興路二段251號,1.0,80.0,第四分局,"120.652846 ","24.143042 "
168.0,田心里,臺中市南屯區東興路二段252號,1.0,13.0,第四分局,"120.653197 ","24.143056 "
169.0,田心里,臺中市南屯區東興路二段253號,1.0,49.0,第四分局,"120.652846 ","24.143080 "
170.0,田心里,臺中市南屯區東興路二段258號,1.0,100.0,第四分局,"120.653199 ","24.143215 "
171.0,田心里,臺中市南屯區東興路二段313號,1.0,80.0,第四分局,"120.652866 ","24.136832 "
172.0,田心里,臺中市南屯區東興路二段310號,1.0,30.0,第四分局,"120.653203 ","24.136302 "
173.0,田心里,臺中市南屯區東興路二段311號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
174.0,田心里,臺中市南屯區東興路二段312號,1.0,30.0,第四分局,"120.653203 ","24.136302 "
175.0,田心里,臺中市南屯區東興路二段315號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
176.0,田心里,臺中市南屯區東興路二段317號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
177.0,田心里,臺中市南屯區東興路二段319號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
178.0,田心里,臺中市南屯區東興路二段320號,1.0,30.0,第四分局,"120.653203 ","24.136302 "
179.0,田心里,臺中市南屯區東興路二段321號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
180.0,田心里,臺中市南屯區東興路二段322號,1.0,30.0,第四分局,"120.653203 ","24.136302 "
181.0,田心里,臺中市南屯區東興路二段323號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
182.0,田心里,臺中市南屯區東興路二段324號,1.0,30.0,第四分局,"120.653203 ","24.136302 "
183.0,田心里,臺中市南屯區東興路二段326號,1.0,30.0,第四分局,"120.653203 ","24.136302 "
184.0,田心里,臺中市南屯區東興路二段328號,1.0,30.0,第四分局,"120.653203 ","24.136302 "
185.0,田心里,臺中市南屯區東興路二段329號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
186.0,田心里,臺中市南屯區東興路二段32號,1.0,30.0,第四分局,"120.653195 ","24.136543 "
187.0,田心里,臺中市南屯區東興路二段330號,1.0,30.0,第四分局,"120.653267 ","24.144283 "
188.0,田心里,臺中市南屯區東興路二段331號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
189.0,田心里,臺中市南屯區東興路二段332號,1.0,30.0,第四分局,"120.653267 ","24.144283 "
190.0,田心里,臺中市南屯區東興路二段334號,1.0,30.0,第四分局,"120.653267 ","24.144283 "
191.0,田心里,臺中市南屯區東興路二段335號,1.0,30.0,第四分局,"120.652866 ","24.136832 "
192.0,田心里,臺中市南屯區東興路二段336號,1.0,30.0,第四分局,"120.653203 ","24.136302 "
193.0,田心里,臺中市南屯區東興路二段338號,1.0,30.0,第四分局,"120.653189 ","24.144483 "
194.0,田心里,臺中市南屯區東興路二段340號,1.0,60.0,第四分局,"120.653184 ","24.144545 "
195.0,田心里,臺中市南屯區東興路二段341號,1.0,40.0,第四分局,"120.652781 ","24.144504 "
196.0,田心里,臺中市南屯區東興路二段342號,1.0,320.0,第四分局,"120.653184 ","24.144545 "
197.0,田心里,臺中市南屯區東興路二段343號,1.0,40.0,第四分局,"120.652795 ","24.144579 "
198.0,田心里,臺中市南屯區東興路二段344號,1.0,20.0,第四分局,"120.653184 ","24.144545 "
199.0,田心里,臺中市南屯區東興路二段34號,1.0,30.0,第四分局,"120.653195 ","24.136543 "
200.0,田心里,臺中市南屯區東興路二段35號,1.0,40.0,第四分局,"120.652889 ","24.137218 "
201.0,田心里,臺中市南屯區東興路二段36號,1.0,30.0,第四分局,"120.653222 ","24.136773 "
202.0,田心里,臺中市南屯區東興路二段37號,1.0,30.0,第四分局,"120.652886 ","24.137300 "
203.0,田心里,臺中市南屯區東興路二段38號,1.0,30.0,第四分局,"120.653201 ","24.136831 "
204.0,田心里,臺中市南屯區東興路二段39號,1.0,30.0,第四分局,"120.652869 ","24.137395 "
205.0,田心里,臺中市南屯區東興路二段43號,1.0,25.0,第四分局,"120.652818 ","24.137573 "
206.0,田心里,臺中市南屯區東興路二段45號,1.0,26.0,第四分局,"120.652811 ","24.137613 "
207.0,田心里,臺中市南屯區東興路二段537號,1.0,16.0,第四分局,"120.652866 ","24.136832 "
208.0,田心里,臺中市南屯區東興路二段9號,1.0,21.0,第四分局,"120.652837 ","24.136272 "
209.0,田心里,臺中市南屯區東興路一段294號,1.0,30.0,第四分局,"120.653868 ","24.131456 "
210.0,田心里,臺中市南屯區東興路一段295號,1.0,30.0,第四分局,"120.653064 ","24.130072 "
211.0,田心里,臺中市南屯區河南路四段650號,1.0,654.0,第四分局,"120.635468 ","24.156610 "
212.0,田心里,臺中市南屯區田心里南屯路二段312號,1.0,50.0,第四分局,"120.645159 ","24.138052 "
213.0,田心里,臺中市南屯區田心里南屯路二段227號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
214.0,田心里,臺中市南屯區田心里南屯路二段228號,1.0,21.0,第四分局,"120.645159 ","24.138052 "
215.0,田心里,臺中市南屯區田心里南屯路二段229號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
216.0,田心里,臺中市南屯區田心里南屯路二段223號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
217.0,田心里,臺中市南屯區田心里南屯路二段225號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
218.0,田心里,臺中市南屯區田心里南屯路二段221號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
219.0,田心里,臺中市南屯區田心里南屯路二段227號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
220.0,田心里,臺中市南屯區田心里南屯路二段231號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
221.0,田心里,臺中市南屯區田心里南屯路二段233號,1.0,60.0,第四分局,"120.645159 ","24.138052 "
222.0,田心里,臺中市南屯區田心里南屯路二段234號,1.0,18.0,第四分局,"120.645159 ","24.138052 "
223.0,田心里,臺中市南屯區田心里南屯路二段361號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
224.0,田心里,臺中市南屯區田心里南屯路二段362號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
225.0,田心里,臺中市南屯區田心里南屯路二段363號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
226.0,田心里,臺中市南屯區田心里南屯路二段364號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
227.0,田心里,臺中市南屯區田心里南屯路二段365號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
228.0,田心里,臺中市南屯區田心里南屯路二段345號,1.0,17.0,第四分局,"120.645159 ","24.138052 "
229.0,田心里,臺中市南屯區田心里南屯路二段349號,1.0,17.0,第四分局,"120.645159 ","24.138052 "
230.0,田心里,臺中市南屯區田心里南屯路二段347號,1.0,17.0,第四分局,"120.645159 ","24.138052 "
231.0,田心里,臺中市南屯區田心里南屯路二段161號,1.0,100.0,第四分局,"120.645159 ","24.138052 "
232.0,田心里,臺中市南屯區田心里南屯路二段162號,1.0,100.0,第四分局,"120.645159 ","24.138052 "
233.0,田心里,臺中市南屯區田心里南屯路二段165號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
234.0,田心里,臺中市南屯區田心里南屯路二段167號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
235.0,田心里,臺中市南屯區田心里南屯路二段169號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
236.0,田心里,臺中市南屯區田心里南屯路二段19號,1.0,412.0,第四分局,"120.645159 ","24.138052 "
237.0,田心里,臺中市南屯區田心里南屯路二段20號,1.0,80.0,第四分局,"120.645159 ","24.138052 "
238.0,田心里,臺中市南屯區田心里南屯路二段202號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
239.0,田心里,臺中市南屯區田心里南屯路二段203號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
240.0,田心里,臺中市南屯區田心里南屯路二段204號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
241.0,田心里,臺中市南屯區田心里南屯路二段205號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
242.0,田心里,臺中市南屯區田心里南屯路二段206號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
243.0,田心里,臺中市南屯區田心里南屯路二段207號,1.0,80.0,第四分局,"120.645159 ","24.138052 "
244.0,田心里,臺中市南屯區田心里南屯路二段208號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
245.0,田心里,臺中市南屯區田心里南屯路二段20號,1.0,80.0,第四分局,"120.645159 ","24.138052 "
246.0,田心里,臺中市南屯區田心里南屯路二段221號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
247.0,田心里,臺中市南屯區田心里南屯路二段222號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
248.0,田心里,臺中市南屯區田心里南屯路二段223號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
249.0,田心里,臺中市南屯區田心里南屯路二段224號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
250.0,田心里,臺中市南屯區田心里南屯路二段225號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
251.0,田心里,臺中市南屯區田心里南屯路二段226號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
252.0,田心里,臺中市南屯區田心里南屯路二段227號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
253.0,田心里,臺中市南屯區田心里南屯路二段228號,1.0,26.0,第四分局,"120.645159 ","24.138052 "
254.0,田心里,臺中市南屯區田心里南屯路二段229號,1.0,30.0,第四分局,"120.645159 ","24.138052 "
255.0,田心里,臺中市南屯區田心里南屯路二段229號,1.0,24.0,第四分局,"120.645159 ","24.138052 "
256.0,田心里,臺中市南屯區田心里南屯路二段31號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
257.0,田心里,臺中市南屯區田心里南屯路二段33號,1.0,40.0,第四分局,"120.645159 ","24.138052 "
258.0,田心里,臺中市南屯區田心里南屯路二段34號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
259.0,田心里,臺中市南屯區田心里南屯路二段35號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
260.0,田心里,臺中市南屯區田心里南屯路二段36號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
261.0,田心里,臺中市南屯區田心里南屯路二段37號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
262.0,田心里,臺中市南屯區田心里南屯路二段38號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
263.0,田心里,臺中市南屯區田心里南屯路二段39號,1.0,20.0,第四分局,"120.645159 ","24.138052 "
