類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
公寓,WNA04221,錦安里,臺北市大安區麗水街17巷6號,1,248.0
公寓,WNA04222,錦安里,臺北市大安區麗水街21巷1號,1,609.0
公寓,WNA04669,錦安里,臺北市大安區永康街75巷7號,2,376.0
公寓,WNA04891,錦安里,臺北市大安區麗水街17巷16號,1,438.0
公寓,WNA00946,錦安里,臺北市大安區和平東路一段109號,1,148.0
公寓,WNA03816,錦安里,臺北市大安區潮州街176號,1,146.0
公寓,WNA03817,錦安里,臺北市大安區潮州街178號,1,130.0
公寓,WNA03818,錦安里,臺北市大安區潮州街180號,1,74.0
公寓,WNA03819,錦安里,臺北市大安區潮州街184號,1,97.0
大樓,WNA04426,錦安里,臺北市大安區和平東一段121號,1,1473.0
公寓,WNA04427,錦安里,臺北市大安區金山南路231巷7號,1,262.0
公寓,WNA04462,錦安里,臺北市大安區金山南路二段221號,1,298.0
公寓,WNA04532,錦安里,臺北市大安區金山南路二段215巷25號,1,596.0
大樓,WNA04533,錦安里,臺北市大安區麗水街32號,1,2325.0
公寓,WNA04542,錦安里,臺北市大安區潮州街186號,1,228.0
大樓,WNA04583,錦安里,臺北市大安區金山南路二段215巷5號,1,1176.0
大樓,WNA04586,錦安里,臺北市大安區金山南路二段215巷6號,1,1024.0
公寓,WNA04845,錦安里,臺北市大安區麗水街33巷25號,1,228.0
大樓,WNA04904,錦安里,臺北市大安區和平東路一段99號,1,1945.0
公寓,WNA04924,錦安里,臺北市大安區和平東路一段129號,1,604.0
公寓,WNA01867,錦安里,臺北市大安區金山南路二段141巷20號,1,117.0
公寓,WNA01867,錦安里,臺北市大安區金山南路二段141巷27號,1,134.0
公寓,WNA01869,錦安里,臺北市大安區金山南路二段141巷8號,1,190.0
公寓,WNA01872,錦安里,臺北市大安區金山南路二段159巷39號,1,148.0
公寓,WNA01873,錦安里,臺北市大安區金山南路二段159巷43號,1,82.0
公寓,WNA03852,錦安里,臺北市大安區潮州街107巷14號,1,64.0
公寓,WNA04211,錦安里,臺北市大安區麗水街28號,1,248.0
公寓,WNA04387,錦安里,臺北市大安區金華街140號,1,104.0
公寓,WNA04597,錦安里,臺北市大安區金山南路二段159巷37號,1,606.0
公寓,WNA04667,錦安里,臺北市大安區麗水街26之2號,2,293.0
大樓,WNA04747,錦安里,臺北市大安區金華街122號,1,1246.0
公寓,WNA04843,錦安里,臺北市大安區金山南路二段159巷29號,1、2,83.0
公寓,WNA01874,錦安里,臺北市大安區金山南路二段185巷12號,1,148.0
公寓,WNA01875,錦安里,臺北市大安區金山南路二段185巷23號,1,70.0
公寓,WNA03792,錦安里,臺北市大安區潮州街101號,1,104.0
公寓,WNA03793,錦安里,臺北市大安區錦安里潮州街103號,1,133.0
公寓,WNA03795,錦安里,臺北市大安區潮州街105號,1,74.0
公寓,WNA03800,錦安里,臺北市大安區潮州街113號,1,116.0
公寓,WNA03802,錦安里,臺北市大安區潮州街116號,1,372.0
公寓,WNA03803,錦安里,臺北市大安區潮州街118號,1,334.0
公寓,WNA03804,錦安里,臺北市大安區潮州街123號,1,74.0
公寓,WNA03805,錦安里,臺北市大安區潮州街126號,1,60.0
公寓,WNA03810,錦安里,臺北市大安區潮州街147號,1,62.0
公寓,WNA03849,錦安里,臺北市大安區潮州街93號,1,69.0
公寓,WNA03850,錦安里,臺北市大安區潮州街95號,1,69.0
公寓,WNA03853,錦安里,臺北市大安區潮州街130巷132號,1,140.0
公寓,WNA04444,錦安里,臺北市大安區金山南路二段169號,1,121.0
公寓,WNA04484,錦安里,臺北市大安區潮州街136號,1,426.0
公寓,WNA04571,錦安里,臺北市大安區金山南路二段185巷5號,1,129.0
大樓,WNA04584,錦安里,臺北市大安區金山南路二段203巷3號,1,1057.0
公寓,WNA04673,錦安里,臺北市大安區金山南路二段185巷13號,1,92.0
公寓,WNA04769,錦安里,臺北市大安區金山南路二段165號,1,638.0
大樓,WNA01174,錦泰里,臺北市大安區金山南路二段86號,1,5692.0
大樓,WNA03298,錦泰里,臺北市大安區愛國東路210巷9號,1,4965.0
公寓,WNA04892,錦泰里,臺北市大安區金華街106巷6號,1,169.0
大樓,WNA01690,錦泰里,臺北市大安區杭州南路二段61巷15號,1,3105.0
公寓,WNA04506,錦泰里,臺北市大安區金華街104號,1,426.0
公寓,WNA04760,錦泰里,臺北市大安區金華街80號,1,318.0
公寓,WNA04811,錦泰里,臺北市大安區杭州南路二段61巷1號,1,525.0
公寓,WNA04857,錦泰里,臺北市大安區杭州南路二段61巷5號,1,308.0
公寓,WNA04913,錦泰里,臺北市大安區杭州南路二段61巷2號,1,185.0
大樓,WNA01856,錦泰里,臺北市大安區金山南路二段134-1號,2,2244.0
公寓,WNA01866,錦泰里,臺北市大安區金山南路二段132巷18號,1,136.0
公寓,WNA03832,錦泰里,臺北市大安區潮州街67-1號,1,317.0
公寓,WNA03833,錦泰里,臺北市大安區潮州街71號,1,142.0
公寓,WNA03845,錦泰里,臺北市大安區潮州街79號,1,188.0
公寓,WNA03847,錦泰里,臺北市大安區潮州街85號,1,570.0
公寓,WNA03896,錦泰里,臺北市大安區潮州街59巷12號,1,112.0
公寓,WNA03906,錦泰里,臺北市大安區潮州街73巷2-1號,1,194.0
公寓,WNA03907,錦泰里,臺北市大安區潮州街73巷4號,1,114.0
公寓,WNA03908,錦泰里,臺北市大安區潮州街73巷5號,1,75.0
公寓,WNA00909,錦泰里,臺北市大安區潮州街73巷6弄4號,1,84.0
公寓,WNA04385,錦泰里,臺北市大安區金山南路二段132巷24號,1,234.0
公寓,WNA04888,錦泰里,臺北市大安區金山南路二段132巷8號,1,138.0
大樓,WNA04899,錦泰里,臺北市大安區潮州街65號2樓,1,1285.0
大樓,WNA01691,錦泰里,臺北市大安區杭州南路二段61巷22號,1,1069.0
" 公寓",WNA01692,錦泰里,臺北市大安區杭州南路二段61巷40號,1,397.0
公寓,WNA01694,錦泰里,臺北市大安區杭州南路二段65巷10號,1,232.0
公寓,WNA01695,錦泰里,臺北市大安區杭州南路二段65巷11號,1,127.0
公寓,WNA01696,錦泰里,臺北市大安區杭州南路二段65巷15號,1,81.0
公寓,WNA01697,錦泰里,臺北市大安區杭州南路二段65巷18號,1,402.0
公寓,WNA01698,錦泰里,臺北市大安區杭州南路二段65巷2號,1,112.0
公寓,WNA01699,錦泰里,臺北市大安區杭州南路二段65巷26號,1,268.0
公寓,WNA01700,錦泰里,臺北市大安區杭州南路二段65巷34號,1,143.0
公寓,WNA01701,錦泰里,臺北市大安區杭州南路二段65巷36號,1,79.0
公寓,WNA01702,錦泰里,臺北市大安區杭州南路二段65巷4號號,1,129.0
公寓,WNA01703,錦泰里,臺北市大安區杭州南路二段65巷42號,1,372.0
公寓,WNA01704,錦泰里,臺北市大安區杭州南路二段65巷6號,1,114.0
公寓,WNA01705,錦泰里,臺北市大安區杭州南路二段65巷7號,1,187.0
公寓,WNA01706,錦泰里,臺北市大安區杭州南路二段65巷9號,1,142.0
公寓,WNA01905,錦泰里,臺北市大安區金華街48巷7號,1,816.0
公寓,WNA03807,錦泰里,臺北市大安區潮州街13號,1,45.0
公寓,WNA03811,錦泰里,臺北市大安區潮州街15號,1,46.0
公寓,WNA03822,錦泰里,臺北市大安區潮州街35號,1,88.0
公寓,WNA03823,錦泰里,臺北市大安區錦泰潮州街39號,1,262.0
公寓,WNA03826,錦泰里,臺北市大安區潮州街47號,1,24.0
公寓,WNA03828,錦泰里,臺北市大安區潮州街51號,1,36.0
公寓,WNA03829,錦泰里,臺北市大安區潮州街57號,1,266.0
公寓,WNA03898,錦泰里,臺北市大安區潮州街11號,1,88.0
公寓,WNA04701,錦泰里,臺北市大安區潮州街27號,1,85.0
公寓,WNA04742,錦泰里,臺北市大安區潮州街55巷3號,1、2,208.0
公寓,WNA00996,錦華里,臺北市大安區和平東路一段87號,1,261.0
公寓,WNA01034,錦華里,臺北市大安區和平東路一段85巷5號,1,78.0
公寓,WNA001035,錦華里,臺北市大安區和平東路一段85巷6號,1,181.0
公寓,WNA01036,錦華里,臺北市大安區和平東路一段85巷6-2號,1,274.0
公寓,WNA01037,錦華里,臺北市大安區和平東路一段85巷7號,1,57.0
公寓,WNA01038,錦華里,臺北市大安區和平東路一段85巷2弄7號,1,68.0
公寓,WNA01039,錦華里,臺北市大安區和平東路一段85巷4弄2號,1,98.0
公寓,WNA01040,錦華里,臺北市大安區和平東路一段85巷4弄3號,1,428.0
公寓,WNA01041,錦華里,臺北市大安區和平東路一段85巷4弄5號,1,740.0
公寓,WNA01042,錦華里,臺北市大安區和平東路一段85巷8弄2號,1,92.0
公寓,WNA01857,錦華里,臺北市大安區金山南路二段218號,2,589.0
公寓,WNA01858,錦華里,臺北市大安區金山南路二段222號,3,461.0
公寓,WNA01859,錦華里,臺北市大安區金山南路二段230號,2,622.0
公寓,WNA01876,錦華里,臺北市大安區金山南路二段192巷27號,1,45.0
公寓,WNA03791,錦華里,臺北市大安區潮州街100號,2,908.0
公寓,WNA03794,錦華里,臺北市大安區潮州街104號,1,106.0
公寓,WNA03797,錦華里,臺北市大安區潮州街108號,1,242.0
公寓,WNA03799,錦華里,臺北市大安區潮州街110-2號,1,221.0
公寓,WNA03913,錦華里,臺北市大安區潮州街82巷11號,1,82.0
公寓,WNA03914,錦華里,臺北市大安區潮州街82巷15號,1,65.0
公寓,WNA03915,錦華里,臺北市大安區潮州街82巷17號,1,70.0
公寓,WNA03917,錦華里,臺北市大安區潮州街82巷7號,1,72.0
公寓,WNA03919,錦華里,臺北市大安區潮州街98巷2號,1,153.0
公寓,WNA03920,錦華里,臺北市大安區潮州街98巷4號,1,385.0
公寓,WNA03921,錦華里,臺北市大安區潮州街98巷6號,1,261.0
公寓,WNA04565,錦華里,臺北市大安區金山南路二段192巷30號,1,113.0
公寓,WNA04886,錦華里,臺北市大安區金山南路二段192巷8號,1,92.0
大樓,WNA04972,錦華里,臺北市大安區金山南路二段188號,1,1285.0
公寓,WNA00991,錦華里,臺北市大安區和平東路一段71之1號,1,888.0
公寓,WNA00993,錦華里,臺北市大安區和平東路一段77號,1、2,501.0
公寓,WNA00994,錦華里,臺北市大安區和平東路一段79號,1,270.0
公寓,WNA00995,錦華里,臺北市大安區和平東路一段81之1號,1,665.0
公寓,WNA01718,錦華里,臺北市大安區杭州南路二段93巷56號,1,52.0
公寓,WNA01719,錦華里,臺北市大安區杭州南路二段93巷58號,1,75.0
公寓,WNA01722,錦華里,臺北市大安區杭州南路二段93巷66號,1,61.0
公寓,WNA01723,錦華里,臺北市大安區杭州南路二段93巷74號號,1,108.0
公寓,WNA01870,錦華里,臺北市大安區金山南路二段156巷25號,1,164.0
公寓,WNA01871,錦華里,臺北市大安區金山南路二段156巷31號,1,78.0
公寓,WNA03846,錦華里,臺北市大安區潮州街80號,1,96.0
公寓,WNA03848,錦華里,臺北市大安區潮州街86號,1,109.0
公寓,WNA03851,錦華里,臺北市大安區潮州街96號,1,69.0
公寓,WNA03899,錦華里,臺北市大安區潮州街60巷5-1號,1,169.0
公寓,WNA03910,錦華里,臺北市大安區潮州街78巷2號,1,54.0
公寓,WNA03911,錦華里,臺北市大安區潮州街78巷3號,1,80.0
公寓,WNA03912,錦華里,臺北市大安區潮州街82巷10號,1,26.0
公寓,WNA03916,錦華里,臺北市大安區潮州街82巷6號,1,29.0
公寓,WNA03918,錦華里,臺北市大安區潮州街82巷8-1號,1,24.0
公寓,WNA04732,錦華里,臺北市大安區潮州街84號,1,238.0
公寓,WNA01679,錦華里,臺北市大安區杭州南路二段71號,1,246.0
公寓,WNA01680,錦華里,臺北市大安區杭州南路二段77號,1,44.0
公寓,WNA01712,錦華里,臺北市大安區杭州南路二段93巷25號,1,60.0
公寓,WNA01713,錦華里,臺北市大安區杭州南路二段93巷27號,1,253.0
公寓,WNA03820,錦華里,臺北市大安區潮州街24號,1,148.0
公寓,WNA03821,錦華里,臺北市大安區潮州街34號,1,70.0
公寓,WNA03825,錦華里,臺北市大安區潮州街42號,1、2,685.0
公寓,WNA03827,錦華里,臺北市大安區潮州街50號,1,332.0
公寓,WNA03830,錦華里,臺北市大安區潮州街58-1號,1,265.0
公寓,WNA03834,錦華里,臺北市大安區潮州街72號,1,246.0
公寓,WNA03844,錦華里,臺北市大安區潮州街72號,1,829.0
公寓,WNA03855,錦華里,臺北市大安區潮州街26巷2號,1,89.0
公寓,WNA03856,錦華里,臺北市大安區潮州街130巷132號,1,74.0
公寓,WNA03881,錦華里,臺北市大安區潮州街26巷3弄1號,1,829.0
公寓,WNA03882,錦華里,臺北市大安區潮州街26巷3弄13號,1,83.0
公寓,WNA03883,錦華里,臺北市大安區潮州街26巷3弄15號,1,152.0
公寓,WNA03884,錦華里,臺北市大安區潮州街26巷3弄2號,2,280.0
公寓,WNA03885,錦華里,臺北市大安區潮州街26巷3弄6號,1,141.0
公寓,WNA03886,錦華里,臺北市大安區潮州街26巷3弄7號,1,52.0
公寓,WNA03887,錦華里,臺北市大安區潮州街26巷3弄9號,1,107.0
公寓,WNA03894,錦華里,臺北市大安區潮州街48巷5號,1,302.0
公寓,WNA03895,錦華里,臺北市大安區潮州街48巷3弄1號,1,101.0
公寓,WNA03897,錦華里,臺北市大安區潮州街60巷2號,1,182.0
公寓,WNA03898,錦華里,臺北市大安區潮州街60巷3號,1,88.0
公寓,WNA03905,錦華里,臺北市大安區潮州街60巷3弄號3號,1,80.0
公寓,WNA04618,錦華里,臺北市大安區潮州街48巷6號,1,230.0
公寓,WNA04619,錦華里,臺北市大安區潮州街48巷8號,1,376.0
公寓,WNA04633,錦華里,臺北市大安區潮州街60巷3之1號,1,500.0
公寓,WNA04912,錦華里,臺北市大安區潮州街48巷3弄3號,1,130.0
公寓,WNA00999,錦華里,臺北市大安區和平東路一段11巷22號,1,83.0
公寓,WNA01000,錦華里,臺北市大安區和平東路一段11巷26號,1,120.0
公寓,WNA01001,錦華里,臺北市大安區和平東路一段11巷22號,1,56.0
公寓,WNA01002,錦華里,臺北市大安區和平東路一段11巷30號,1,93.0
公寓,WNA01675,錦華里,臺北市大安區杭州南路二段103號,1,577.0
公寓,WNA01709,錦華里,臺北市大安區杭州南路二段93巷15號,1,69.0
公寓,WNA01711,錦華里,臺北市大安區杭州南路二段93巷24號,1,96.0
公寓,WNA01714,錦華里,臺北市大安區杭州南路二段93巷3號,1,93.0
公寓,WNA01716,錦華里,臺北市大安區杭州南路二段93巷42號,1,86.0
公寓,WNA01717,錦華里,臺北市大安區杭州南路二段93巷50號,1,68.0
公寓,WNA01720,錦華里,臺北市大安區杭州南路二段93巷5號,1,72.0
公寓,WNA01724,錦華里,臺北市大安區杭州南路二段93巷8號,1,94.0
公寓,WNA01725,錦華里,臺北市大安區杭州南路二段93巷9號,1,98.0
公寓,WNA03888,錦華里,臺北市大安區潮州街26巷5弄10號,1,49.0
公寓,WNA03889,錦華里,臺北市大安區潮州街26巷5弄13號,1,34.0
公寓,WNA03890,錦華里,臺北市大安區潮州街26巷5弄2號,1,44.0
公寓,WNA03892,錦華里,臺北市大安區潮州街26巷5弄7號,1,79.0
公寓,WNA03893,錦華里,臺北市大安區潮州街26巷5弄9號,1,67.0
公寓,WNA03901,錦華里,臺北市大安區潮州街60巷10弄11號,1,37.0
公寓,WNA03902,錦華里,臺北市大安區潮州街60巷10弄13號,1,92.0
公寓,WNA03903,錦華里,臺北市大安區潮州街60巷10弄7號,1,52.0
公寓,WNA03904,錦華里,臺北市大安區潮州街60巷10弄8號,1,314.0
公寓,WNA04002,錦華里,臺北市大安區羅斯福路二段29號,1,584.0
公寓,WNA04024,錦華里,臺北市大安區羅斯福路二段15巷13號,1,62.0
公寓,WNA04025,錦華里,臺北市大安區羅斯福路二段15巷17號,1,62.0
公寓,WNA04030,錦華里,臺北市大安區羅斯福路二段35巷19弄5號,1,116.0
公寓,WNA04525,錦華里,臺北市大安區羅斯福路二段35巷33號,1,130.0
公寓,WNA04636,錦華里,臺北市大安區潮州街60巷3之1號,1,137.0
公寓,WNA00945,錦華里,臺北市大安區和平東路一段49之3號,1,79.0
公寓,WNA00954,錦華里,臺北市大安區和平東路一段13號,1,105.0
大樓,WNA00988,錦華里,臺北市大安區和平東路一段39號,1,212.0
大樓,WNA00989,錦華里,臺北市大安區和平東路一段59號,3,2558.0
大樓,WNA04003,錦華里,臺北市大安區羅斯福路二段41號,2,1493.0
公寓,WNA04029,錦華里,臺北市大安區羅斯福路二段35巷57號,1,185.0
公寓,WNA04738,錦華里,臺北市大安區潮州街60巷7號,1,198.0
公寓,WNA02285,龍泉里,臺北市大安區師大路43號,1,228.0
公寓,WNA02296,龍泉里,臺北市大安區師大路49巷12-1號,1,129.0
公寓,WNA02297,龍泉里,臺北市大安區師大路49巷5號,1,120.0
公寓,WNA02298,龍泉里,臺北市大安區師大路49巷8號,1,97.0
公寓,WNA02299,龍泉里,臺北市大安區師大路59巷11號,1,114.0
公寓,WNA02300,龍泉里,臺北市大安區師大路59巷2號,1,138.0
公寓,WNA02362,龍泉里,臺北市大安區泰順街38巷20號,1,178.0
公寓,WNA02364,龍泉里,臺北市大安區泰順街38巷26號,1,64.0
公寓,WNA02365,龍泉里,臺北市大安區泰順街38巷32號,1,97.0
公寓,WNA02369,龍泉里,臺北市大安區泰順街40巷11號,1,94.0
公寓,WNA02372,龍泉里,臺北市大安區泰順街40巷19號,1,78.0
公寓,WNA02377,龍泉里,臺北市大安區泰順街40巷25號,1,64.0
