類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WYA01050,大有里,臺北市大同區涼州街116號,"25.060459,121.509074",B01,73.0,大同分局,
一般住宅,WYA01052,大有里,臺北市大同區環河北路一段343號,"25.060258,121.508605",B01,400.0,大同分局,
一般住宅,WYA01053,大有里,臺北市大同區迪化街一段238號,"25.059928,121.509314",B01,320.0,大同分局,
一般住宅,WYA01054,大有里,臺北市大同區安西街54號,"25.059633,121.509969",B01,170.0,大同分局,
一般住宅,WYA01055,大有里,臺北市大同區安西街9巷11號,"25.059596,121.510396",B01,34.0,大同分局,
一般住宅,WYA01056,大有里,臺北市大同區民樂街136號,"25.060023,121.510423",B01,34.0,大同分局,
一般住宅,WYA01057,大有里,臺北市大同區民樂街122號,"25.059655,121.510445",B01,35.0,大同分局,
一般住宅,WYA01060,大有里,臺北市大同區安西街43號,"25.060307,121.510018",B01,352.0,大同分局,
一般住宅,WYA01063,大有里,臺北市大同區延平北路二段242號,"25.059996,121.511298",B01,234.0,大同分局,
一般住宅,WYA01064,大有里,臺北市大同區涼州街90號,"25.060535,121.510319",B03,106.0,大同分局,
一般住宅,WYA01064,大有里,臺北市大同區延平北路二段238號,"25.059902,121.511304",B01,392.0,大同分局,
一般住宅,WYA01065,大有里,臺北市大同區延平北路二段250巷9號,"25.060196,121.510858",B01,20.0,大同分局,
一般住宅,WYA01066,大有里,臺北市大同區延平北路二段220號,"25.059512,121.511326",B01,73.0,大同分局,
一般住宅,WYA01067,大有里,臺北市大同區民樂街177號,"25.059449,121.510594",B01,354.0,大同分局,
一般住宅,WYA01068,大有里,臺北市大同區涼州街66號,"25.060572,121.510959",B01,162.0,大同分局,
一般住宅,WYA01069,大有里,臺北市大同區延平北路二段250巷258號,"25.060196,121.510858",B01,260.0,大同分局,
一般住宅,WYA01070,大有里,臺北市大同區延平北路二段232號,"25.059773,121.511311",B01,265.0,大同分局,
一般住宅,WYA01072,大有里,臺北市大同區延平北路二段228號,"25.059684,121.511315",B01,210.0,大同分局,
一般住宅,WYA01074,大有里,臺北市大同區延平北路二段260號,"25.060504,121.511259",B01,214.0,大同分局,
一般住宅,WYA01075,大有里,臺北市大同區涼州街64號,"25.060576,121.511011",B01,76.0,大同分局,
一般住宅,WYA01076,大有里,臺北市大同區安西街20號,"25.058814,121.510105",B01,57.0,大同分局,
一般住宅,WYA01077,大有里,臺北市大同區安西街26號,"25.058968,121.510095",B01,174.0,大同分局,
一般住宅,WYA01078,大有里,臺北市大同區歸綏街301號,"25.058198,121.508874",B01,410.0,大同分局,
一般住宅,WYA01079,大有里,臺北市大同區迪化街一段214號,"25.059291,121.509395",B01,137.0,大同分局,
一般住宅,WYA01080,大有里,臺北市大同區環河北路一段269號,"25.058365,121.508565",B02,443.0,大同分局,
一般住宅,WYA01081,大有里,臺北市大同區環河北路一段281號,"25.058886,121.508579",B01,190.0,大同分局,
一般住宅,WYA01082,大有里,臺北市大同區環河北路一段295號,"25.059079,121.508594",B01,925.0,大同分局,
一般住宅,WYA01084,大有里,臺北市大同區延平北路二段202號,"25.059035,121.511296",B02,1241.0,大同分局,
一般住宅,WYA01085,大有里,臺北市大同區歸綏街233號,"25.058342,121.510965",B01,485.0,大同分局,
一般住宅,WYA01086,大有里,臺北市大同區民樂街155號,"25.05863,121.510675",B01,281.0,大同分局,
一般住宅,WYA01087,大有里,臺北市大同區延平北路二段144巷6號,"25.057601,121.511334",B01,307.0,大同分局,
一般住宅,WYA01088,大有里,臺北市大同區民樂街111號,"25.057389,121.510666",B01,101.0,大同分局,
一般住宅,WYA01094,大有里,臺北市大同區民生西路423巷3號,"25.05713,121.508893",B01,308.0,大同分局,
一般住宅,WYA01095,大有里,臺北市大同區民生西路411號,"25.056981,121.509131",B01,151.0,大同分局,
一般住宅,WYA01096,大有里,臺北市大同區迪化街一段147號,"25.058083,121.509761",B01,171.0,大同分局,
一般住宅,WYA01098,大有里,臺北市大同區歸綏街242號,"25.058049,121.509096",B01,304.0,大同分局,
一般住宅,WYA01099,大有里,臺北市大同區歸綏街240號,"25.058053,121.509125",B01,71.0,大同分局,
一般住宅,WYA01101,大有里,臺北市大同區民生西路423巷21號,"25.057525,121.508803",B01,1297.0,大同分局,
一般住宅,WYA01103,大有里,臺北市大同區民生西路423巷9號,"25.057214,121.508933",B01,121.0,大同分局,
一般住宅,WYA01389,大有里,臺北市大同區延平北路二段124號,"25.057233,121.511466",B02,331.0,大同分局,
一般住宅,WYA01403,大有里,臺北市大同區延平北路二段210巷1號,"25.059325,121.511169",B01,103.0,大同分局,
一般住宅,WYA01404,大有里,臺北市大同區延平北路二段210巷9弄7號,"25.059757,121.510915",B01,200.0,大同分局,
一般住宅,WYA01409,大有里,臺北市大同區歸綏街227號,"25.058353,121.511115",B02,144.0,大同分局,
一般住宅,WYA01488,大有里,臺北市大同區延平北路二段210巷9弄6號,"25.05969,121.510785",B01,538.0,大同分局,
一般住宅,WYA01527,大有里,臺北市大同區環河北路一段313號,"25.059529,121.508618",B01,350.0,大同分局,
一般住宅,WYA01562,大有里,臺北市大同區民樂街157號,"25.058675,121.510668",B01,218.0,大同分局,
一般住宅,WYA01565,大有里,臺北市大同區安西街42號,"25.059394,121.510051",B01,566.0,大同分局,
一般住宅,WYA01666,大有里,臺北市大同區延平北路二段168號,"25.0581917,121.5114074",B01,232.0,大同分局,
公有建築物,WYA01575,大有里,臺北市大同區歸綏街243號,"25.058444,121.510541",B02,2152.0,大同分局,
一般住宅,WYA01190,民權里,臺北市大同區承德路二段164號,"25.060794,121.518081",B01,66.0,大同分局,
一般住宅,WYA01207,民權里,臺北市大同區寧夏路110號,"25.059553,121.514658",B01,88.0,大同分局,
一般住宅,WYA01212,民權里,臺北市大同區涼州街6號,"25.060748,121.514132",B01,671.0,大同分局,
一般住宅,WYA01214,民權里,臺北市大同區重慶北路二段183號,"25.05992,121.513741",B01,443.0,大同分局,
一般住宅,WYA01215,民權里,臺北市大同區重慶北路二段185號,"25.059992,121.513732",B01,296.0,大同分局,
一般住宅,WYA01216,民權里,臺北市大同區保安街1-12號,"25.05964,121.514358",B01,1077.0,大同分局,
一般住宅,WYA01217,民權里,臺北市大同區錦西街85號,"25.059742,121.515276",B01,98.0,大同分局,
一般住宅,WYA01218,民權里,臺北市大同區保安街1-21號,"25.059767,121.514112",B01,1448.0,大同分局,
一般住宅,WYA01221,民權里,臺北市大同區錦西街65巷34號,"25.060528,121.515064",B01,64.0,大同分局,
一般住宅,WYA01223,民權里,臺北市大同區寧夏路121號,"25.060345,121.514598",B01,44.0,大同分局,
一般住宅,WYA01226,民權里,臺北市大同區蘭州街10號,"25.061928,121.514186",B01,606.0,大同分局,
一般住宅,WYA01228,民權里,臺北市大同區蘭州街18號,"25.062156,121.514289",B01,22.0,大同分局,
一般住宅,WYA01229,民權里,臺北市大同區蘭州街15號,"25.062069,121.514404",B01,20.0,大同分局,
一般住宅,WYA01231,民權里,臺北市大同區重慶北路二段229號,"25.061976,121.513732",B01,40.0,大同分局,
一般住宅,WYA01233,民權里,臺北市大同區重慶北路二段233號,"25.062042,121.513732",B01,46.0,大同分局,
一般住宅,WYA01234,民權里,臺北市大同區寧夏路155號,"25.06133,121.51428",B02,42.0,大同分局,
一般住宅,WYA01235,民權里,臺北市大同區寧夏路157號,"25.06133,121.51428",B01,28.0,大同分局,
一般住宅,WYA01237,民權里,臺北市大同區民權西路184巷42號,"25.061416,121.514601",B01,81.0,大同分局,
一般住宅,WYA01243,民權里,臺北市大同區民權西路160巷28號,"25.061389,121.515861",B01,153.0,大同分局,
一般住宅,WYA01244,民權里,臺北市大同區民權西路144巷5弄5號,"25.062386,121.51618",B01,1313.0,大同分局,
一般住宅,WYA01246,民權里,臺北市大同區民權西路146號,"25.062764,121.515811",B02,1313.0,大同分局,
一般住宅,WYA01247,民權里,臺北市大同區民權西路144巷7號,"25.062116,121.515998",B02,1313.0,大同分局,
一般住宅,WYA01248,民權里,臺北市大同區民權西路144巷13號,"25.061833,121.516006",B02,1313.0,大同分局,
一般住宅,WYA01254,民權里,臺北市大同區民權西路144巷9號,"25.062047,121.516009",B01,1161.0,大同分局,
一般住宅,WYA01255,民權里,臺北市大同區民權西路144巷12號,"25.06275,121.516409",B01,322.0,大同分局,
一般住宅,WYA01263,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",B01B03,3418.0,大同分局,
一般住宅,WYA01264,民權里,臺北市大同區民權西路102巷4弄23號,"25.061681,121.517035",B01,96.0,大同分局,
一般住宅,WYA01270,民權里,臺北市大同區民權西路104號,"25.062705,121.51752",B01,140.0,大同分局,
一般住宅,WYA01272,民權里,臺北市大同區民權西路106號,"25.062722,121.517319",B01,95.0,大同分局,
一般住宅,WYA01392,民權里,臺北市大同區承德路二段239號,"25.062495,121.518512",B01,1714.0,大同分局,
一般住宅,WYA01411,民權里,臺北市大同區重慶北路二段241號,"25.062448,121.513793",B04,1787.0,大同分局,
一般住宅,WYA01425,民權里,臺北市大同區寧夏路130號,"25.060383,121.514371",B01,190.0,大同分局,
一般住宅,WYA01442,民權里,臺北市大同區寧夏路145號,"25.061053,121.514375",B04,589.0,大同分局,
一般住宅,WYA01468,民權里,臺北市大同區承德路二段206-208號,"25.062366,121.518032",B03,1404.0,大同分局,
一般住宅,WYA01469,民權里,臺北市大同區民權西路120號,"25.062735,121.516814",B02,318.0,大同分局,
一般住宅,WYA01491,民權里,臺北市大同區重慶北路二段195-3號,"25.0604647,121.513706",B01,493.0,大同分局,
一般住宅,WYA01508,民權里,臺北市大同區民權西路122號,"25.062718,121.516657",B01,89.0,大同分局,
一般住宅,WYA01528,民權里,臺北市大同區承德路二段168號,"25.061033,121.518028",B01,1284.0,大同分局,
一般住宅,WYA01544,民權里,臺北市大同區民權西路108號B5,"25.062729,121.517126",B05,615.0,大同分局,
一般住宅,WYA01545,民權里,臺北市大同區涼州街2號,"25.060811,121.515804",B04,1919.0,大同分局,
一般住宅,WYA01555,民權里,臺北市大同區寧夏路161號,"25.061499,121.514233",B01,402.0,大同分局,
一般住宅,WYA01597,民權里,臺北市大同區寧夏路126號,"25.060236,121.514394",B01,161.0,大同分局,
一般住宅,WYA01599,民權里,臺北市大同區民權西路128號,"25.062707,121.516543",B01,128.0,大同分局,
一般住宅,WYA01626,民權里,臺北市大同區重慶北路二段175-1號,"25.059577,121.513763",B01B02,163.0,大同分局,
一般住宅,WYA01647,民權里,臺北市大同區重慶北路二段225號,"25.061696,121.513724",B01,206.0,大同分局,
一般住宅,WYA01648,民權里,臺北市大同區民權西路160巷18弄2號,"25.062144,121.51554",B01,2131.0,大同分局,
公有建築物,WYA01580,民權里,臺北市大同區重慶北路二段223號,"25.061513,121.513781",B01,561.0,大同分局,
供公眾使用建築物,WYA01206,民權里,臺北市大同區承德路二段235號,"25.061082,121.519426",B01,1317.0,大同分局,
供公眾使用建築物,WYA01220,民權里,臺北市大同區錦西街51號,"25.060117,121.516672",B01,464.0,大同分局,
一般住宅,WYA00809,永樂里,臺北市大同區長安西路251號,"25.052129,121.511121",B01,187.0,大同分局,
一般住宅,WYA00810,永樂里,臺北市大同區長安西路261號,"25.052126,121.510926",B01,157.0,大同分局,
一般住宅,WYA00813,永樂里,臺北市大同區甘谷街26號,"25.052772,121.510876",B01,542.0,大同分局,
一般住宅,WYA00814,永樂里,臺北市大同區民生西路394號,"25.056819,121.509496",B01,140.0,大同分局,
一般住宅,WYA00815,永樂里,臺北市大同區甘谷街8號,"25.052744,121.511467",B01,58.0,大同分局,
一般住宅,WYA00816,永樂里,臺北市大同區甘谷街12-14號,"25.052748,121.511358",B01,361.0,大同分局,
一般住宅,WYA00817,永樂里,臺北市大同區塔城街37號,"25.052364,121.51051",B01,290.0,大同分局,
一般住宅,WYA00819,永樂里,臺北市大同區延平北路一段92-1號,"25.052434,121.511758",B01,317.0,大同分局,
一般住宅,WYA00820,永樂里,臺北市大同區延平北路一段102號,"25.052624,121.511748",B01,525.0,大同分局,
一般住宅,WYA00821,永樂里,臺北市大同區甘谷街22-24號,"25.052757,121.511104",B01,622.0,大同分局,
一般住宅,WYA00822,永樂里,臺北市大同區長安西路265號,"25.052123,121.510818",B01,323.0,大同分局,
一般住宅,WYA00823,永樂里,臺北市大同區長安西路257號,"25.052128,121.511039",B01,283.0,大同分局,
一般住宅,WYA00824,永樂里,臺北市大同區長安西路247號,"25.052132,121.51124",B01,66.0,大同分局,
一般住宅,WYA00825,永樂里,臺北市大同區南京西路362號,"25.05373,121.511017",B01,646.0,大同分局,
一般住宅,WYA00826,永樂里,臺北市大同區延平北路一段152號,"25.053763,121.511658",B01,98.0,大同分局,
一般住宅,WYA00827,永樂里,臺北市大同區甘谷街23-35號,"25.053003,121.51098",B01,534.0,大同分局,
一般住宅,WYA00829,永樂里,臺北市大同區南京西路217號,"25.053349,121.516547",B01,124.0,大同分局,
一般住宅,WYA00830,永樂里,臺北市大同區南京西路201號,"25.053958,121.511402",B01,83.0,大同分局,
一般住宅,WYA00831,永樂里,臺北市大同區南京西路199-1號,"25.053961,121.511444",B01,215.0,大同分局,
一般住宅,WYA00833,永樂里,臺北市大同區延平北路二段36巷2號,"25.05487,121.511564",B01,24.0,大同分局,
一般住宅,WYA00834,永樂里,臺北市大同區延平北路二段90號,"25.056452,121.511521",B01,123.0,大同分局,
一般住宅,WYA00835,永樂里,臺北市大同區民生西路364-370號,"25.056837,121.510452",B01,382.0,大同分局,
一般住宅,WYA00837,永樂里,臺北市大同區延平北路二段96號,"25.056516,121.511517",B02,1221.0,大同分局,
一般住宅,WYA00838,永樂里,臺北市大同區延平北路二段60巷7-13號,"25.055453,121.5113",B01,453.0,大同分局,
一般住宅,WYA00841,永樂里,臺北市大同區民樂街77號,"25.055948,121.510943",B01,155.0,大同分局,
一般住宅,WYA00844,永樂里,臺北市大同區南京西路352號,"25.05374,121.511267",B01,150.0,大同分局,
一般住宅,WYA00845,永樂里,臺北市大同區南京西路348號,"25.053758,121.511444",B01,286.0,大同分局,
一般住宅,WYA00846,永樂里,臺北市大同區迪化街一段63號,"25.055779,121.510101",B01,1056.0,大同分局,
一般住宅,WYA00847,永樂里,臺北市大同區迪化街一段89-91號,"25.056445,121.509945",B01,133.0,大同分局,
一般住宅,WYA00850,永樂里,臺北市大同區南京西路211號,"25.05394,121.511135",B01,295.0,大同分局,
一般住宅,WYA00851,永樂里,臺北市大同區民生西路404號,"25.056812,121.509248",B01,140.0,大同分局,
一般住宅,WYA00852,永樂里,臺北市大同區西寧北路91號,"25.056564,121.509103",B01,85.0,大同分局,
一般住宅,WYA00853,永樂里,臺北市大同區西寧北路83號,"25.056035,121.509072",B01,833.0,大同分局,
一般住宅,WYA00854,永樂里,臺北市大同區迪化街一段46巷3號,"25.055043,121.50973",B01,464.0,大同分局,
一般住宅,WYA00855,永樂里,臺北市大同區長安西路263號,"25.052125,121.510872",B01,140.0,大同分局,
一般住宅,WYA00858,永樂里,臺北市大同區迪化街一段46巷17弄2號,"25.055126,121.509361",B01,217.0,大同分局,
一般住宅,WYA00859,永樂里,臺北市大同區西寧北路69號,"25.055125,121.509005",B01,166.0,大同分局,
一般住宅,WYA00860,永樂里,臺北市大同區迪化街一段48號,"25.055046,121.509777",B01,287.0,大同分局,
一般住宅,WYA00861,永樂里,臺北市大同區迪化街一段46巷9號,"25.055026,121.509677",B01,37.0,大同分局,
一般住宅,WYA00862,永樂里,臺北市大同區西寧北路81號,"25.055916,121.509071",B01,281.0,大同分局,
一般住宅,WYA00863,永樂里,臺北市大同區迪化街一段46巷1號,"25.05497,121.509933",B01,172.0,大同分局,
一般住宅,WYA00864,永樂里,臺北市大同區迪化街一段104號,"25.056405,121.509843",B01,135.0,大同分局,
一般住宅,WYA00868,永樂里,臺北市大同區貴德街75號,"25.05627,121.508444",B01,111.0,大同分局,
一般住宅,WYA00869,永樂里,臺北市大同區貴德街65號,"25.055655,121.508432",B01,153.0,大同分局,
一般住宅,WYA00872,永樂里,臺北市大同區貴德街89號,"25.05663,121.508442",B01,141.0,大同分局,
一般住宅,WYA00873,永樂里,臺北市大同區西寧北路130號,"25.056664,121.508875",B01,268.0,大同分局,
一般住宅,WYA00874,永樂里,臺北市大同區西寧北路126號,"25.056563,121.508878",B01,51.0,大同分局,
一般住宅,WYA00875,永樂里,臺北市大同區貴德街77號,"25.056327,121.508446",B01,296.0,大同分局,
一般住宅,WYA00876,永樂里,臺北市大同區貴德街58號,"25.055963,121.508318",B01,411.0,大同分局,
一般住宅,WYA00877,永樂里,臺北市大同區民生西路432號,"25.056756,121.508478",B01,141.0,大同分局,
一般住宅,WYA00878,永樂里,臺北市大同區西寧北路112號,"25.05611,121.508861",B01,321.0,大同分局,
一般住宅,WYA00879,永樂里,臺北市大同區西寧北路120號,"25.05636,121.508872",B01,160.0,大同分局,
一般住宅,WYA00880,永樂里,臺北市大同區貴德街46巷2-6號,"25.055187,121.5081",B01,196.0,大同分局,
一般住宅,WYA00882,永樂里,臺北市大同區貴德街38號,"25.054493,121.508216",B01,1086.0,大同分局,
一般住宅,WYA00883,永樂里,臺北市大同區南京西路315號,"25.053643,121.508089",B01,295.0,大同分局,
一般住宅,WYA00884,永樂里,臺北市大同區西寧北路92號,"25.055503,121.50881",B01,456.0,大同分局,
一般住宅,WYA00885,永樂里,臺北市大同區西寧北路124號,"25.056457,121.508874",B01,221.0,大同分局,
一般住宅,WYA00886,永樂里,臺北市大同區西寧北路128號,"25.056563,121.508878",B01,74.0,大同分局,
一般住宅,WYA00887,永樂里,臺北市大同區貴德街36巷2號,"25.054389,121.508009",B01,1170.0,大同分局,
一般住宅,WYA00888,永樂里,臺北市大同區南京西路319號,"25.053685,121.507941",B01,681.0,大同分局,
一般住宅,WYA00889,永樂里,臺北市大同區環河北路一段139號,"25.05438,121.507735",B01,151.0,大同分局,
一般住宅,WYA00892,永樂里,臺北市大同區西寧北路70號,"25.05384,121.508636",B01,320.0,大同分局,
一般住宅,WYA00893,永樂里,臺北市大同區西寧北路71號,"25.055154,121.509009",B01,183.0,大同分局,
一般住宅,WYA00894,永樂里,臺北市大同區西寧北路72號,"25.054092,121.508623",B01,183.0,大同分局,
一般住宅,WYA00895,永樂里,臺北市大同區西寧北路80號,"25.054494,121.508673",B01,424.0,大同分局,
一般住宅,WYA00896,永樂里,臺北市大同區西寧北路78號,"25.05443,121.508688",B01,785.0,大同分局,
