類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WMA02008,朱崙里,臺北市中山區建國北路一段23巷30-34號,"25.047255,121.538428",1,"505 ",
大樓,WMA03013,朱崙里,臺北市中山區八德路二段203號,"25.046811,121.539705",5,"456 ",
公寓,WMA03172,朱崙里,臺北市中山區建國北路一段23巷9號,"25.047398,121.537485",1,"1004 ",
公寓,WMA03207,朱崙里,臺北市中山區建國北路一段23巷28號,"25.047131,121.538396",1,"661 ",
大樓,WMA03248,朱崙里,臺北市中山區建國北路一段13號,"25.04688,121.53708",1,"942 ",
大樓,WMA03341,朱崙里,臺北市中山區建國北路一段29號,"25.047519,121.537049",1,"205 ",
大樓,WMA03474,朱崙里,臺北市中山區長安東路二段138號,"25.04823,121.537188",1,"1038 ",
大樓,WMA03611,朱崙里,臺北市中山區建國北路一段21號,"25.047165,121.537051",1,"256 ",
大樓,WMA03829,朱崙里,臺北市中山區八德路二段115號,"25.046267,121.537076",1,"2000 ",
大樓,WMA01683,朱崙里,臺北市中山區長安東路二段166號,"25.048234,121.539725",2,"569 ",
公寓,WMA01945,朱崙里,臺北市中山區建國北路一段33巷33號,"25.047826,121.539406",1,"102 ",
公寓,WMA01946,朱崙里,臺北市中山區建國北路一段33巷37-39號,"25.047855,121.539544",1,"380 ",
公寓,WMA01947,朱崙里,臺北市中山區建國北路一段33巷41-43號,"25.047854,121.539698",1,"321 ",
公寓,WMA01949,朱崙里,臺北市中山區建國北路一段33巷33-35號,"25.047826,121.539406",1,"225 ",
公寓,WMA01950,朱崙里,臺北市中山區建國北路一段33巷54-58號,"25.047709,121.539861",1,"118 ",
大樓,WMA02009,朱崙里,臺北市中山區建國北一段23巷53號,"25.047481,121.539877",2,"404 ",
公寓,WMA02010,朱崙里,臺北市中山區建國北路一段23巷55-57號,"25.047409,121.54001",1,"450 ",
大樓,WMA02716,朱崙里,臺北市中山區龍江路8號,"25.047519,121.540263",1,"313 ",
大樓,WMA02723,朱崙里,臺北市中山區龍江路16號,"25.047834,121.540244",1,"306 ",
大樓,WMA03029,朱崙里,臺北市中山區龍江路2之1-7號,"25.047037,121.540305",2,"1278 ",
大樓,WMA03168,朱崙里,臺北市中山區長安東路二段162-1號,"25.04824,121.539405",1,"570 ",
大樓,WMA03217,朱崙里,臺北市中山區長安東路二段160號,"25.04824,121.539304",1,"533 ",
公寓,WMA03326,朱崙里,臺北市中山區建國北路一段33巷35號,"25.047857,121.539458",1,"176 ",
大樓,WMA03330,朱崙里,臺北市中山區龍江路15號,"25.047416,121.540549",2,"5344 ",
大樓,WMA03399,朱崙里,臺北市中山區龍江路1、3號,"25.047688,121.540278",1,"436 ",
大樓,WMA03814,朱崙里,臺北市中山區龍江路2號,"25.047362,121.540257",1,"289 ",
公寓,WMA00045,朱崙里,臺北市中山區八德路街二段267巷19-23號,"25.047605,121.541323",1,"30 ",
公寓,WMA00046,朱崙里,臺北市中山區八德路街二段267巷弄3-5號,"25.045107,121.535059",2,"216 ",
大樓,WMA01688,朱崙里,臺北市中山區長安東路二段176-178號,"25.048213,121.540544",2,"953 ",
大樓,WMA01690,朱崙里,臺北市中山區長安東路二段178-5號,"25.048214,121.540944",2,"469 ",
大樓,WMA01691,朱崙里,臺北市中山區長安東路二段178-6號,"25.048211,121.541065",1,"218 ",
大樓,WMA01693,朱崙里,臺北市中山區長安東路二段184號,"25.048204,121.54136",1,"581 ",
大樓,WMA02732,朱崙里,臺北市中山區龍江路23號,"25.047861,121.540502",2,"620 ",
公寓,WMA02788,朱崙里,臺北市中山區龍江路21巷17-19號,"25.04781,121.541479",1,"122 ",
公寓,WMA02789,朱崙里,臺北市中山區龍江路21巷26-30號,"25.04772,121.541614",1,"118 ",
公寓,WMA02790,朱崙里,臺北市中山區龍江路21巷9號,"25.047796,121.540955",1,"97 ",
公寓,WMA02791,朱崙里,臺北市中山區龍江路21巷9號,"25.047796,121.540955",1,"60 ",
大樓,WMA03454,朱崙里,臺北市中山區長安東路二段201號,"25.0482,121.541741",1,"802 ",
大樓,WMA03481,朱崙里,臺北市中山區長安東路二段196號,"25.048203,121.541656",1,"752 ",
大樓,WMA00023,朱崙里,臺北市中山區復興北路2-8號,"25.047768,121.543715",2,"2625 ",
大樓,WMA01695,朱崙里,臺北市中山區長安東路二段222-224號,"25.048182,121.542613",1,"1637 ",
大樓,WMA01696,朱崙里,臺北市中山區長安東路二段246號,"25.048176,121.543111",1,"1129 ",
公寓,WMA02623,朱崙里,臺北市中山區遼寧街19巷19-23號,"25.047844,121.54285",1,"298 ",
大樓,WMA03826,朱崙里,臺北市中山區八德路二段309號,"25.047381,121.542682",1,"1206 ",
大樓,WMA00974,朱園里,臺北市中山區伊通街39號,"25.050691,121.534916",1,"210 ",
大樓,WMA00975,朱園里,臺北市中山區伊通街41-3號,"25.050913,121.534892",1,"157 ",
大樓,WMA00978,朱園里,臺北市中山區伊通街63-65號,"25.051487,121.534884",1,"357 ",
公寓,WMA00993,朱園里,臺北市中山區伊通街59巷4號,"25.051335,121.535152",1,"20 ",
公寓,WMA00994,朱園里,臺北市中山區伊通街59巷6號,"25.05131,121.535216",1,"205 ",
大樓,WMA01836,朱園里,臺北市中山區南京東路二段174號,"25.051829,121.534916",1,"262 ",
大樓,WMA01837,朱園里,臺北市中山區南京東路二段176號,"25.051829,121.534972",1,"144 ",
大樓,WMA01838,朱園里,臺北市中山區南京東路二段178號,"25.051819,121.535113",1,"614 ",
大樓,WMA01841,朱園里,臺北市中山區南京東路二段202-210號,"25.051817,121.53568",3,"3966 ",
大樓,WMA01842,朱園里,臺北市中山區南京東路二段202-210號,"25.051817,121.53568",3,"3699 ",
大樓,WMA01843,朱園里,北市中山區南京東路二段216號,"25.051817,121.536128",1,"360 ",
大樓,WMA01977,朱園里,臺北市中山區建國北路一段78巷17號,"25.049365,121.535165",1,"224 ",
公寓,WMA01991,朱園里,臺北市中山區建國北路一段88巷10-12號,"25.049626,121.535736",1,"484 ",
公寓,WMA01992,朱園里,臺北市中山區建國北路二段138巷27-29號,"25.060822,121.537462",1,"73 ",
大樓,WMA01996,朱園里,臺北市中山區建國北路一段126號,"25.050742,121.536173",5,"4326 ",
大樓,WMA01997,朱園里,臺北市中山區建國北路一段156號,"25.051632,121.536405",2,"828 ",
大樓,WMA02005,朱園里,臺北市中山區建國北路一段90號,"25.049927,121.536292",4,"5488 ",
大樓,WMA02006,朱園里,臺北市中山區建國北路一段96號,"25.050356,121.536302",4,"2862 ",
公寓,WMA2013,朱園里,臺北市中山區建國北路一段78巷13-15號,"25.049393,121.5354",1,"338 ",
大樓,WMA3076,朱園里,臺北市中山區建國北路一段138巷1號,"25.051045,121.536302",3,"849 ",
大樓,WMA0390,朱園里,臺北市中山區建國北路一段146-148號,"25.051252,121.536393",2,"752 ",
公寓,WMA3423,朱園里,臺北市中山區建國北路一段138巷5-7號,"25.051048,121.535934",1,"372 ",
大樓,WMA03605,朱園里,臺北市中山區建國北路一段150號,"25.051441,121.536351",1,"766 ",
大樓,WMA03615,朱園里,臺北市中山區建國北路一段150號,"25.051441,121.536351",1,"2241 ",
大樓,WMA03824,朱園里,臺北市中山區建國北路一段78巷9號,"25.049363,121.535676",1,"802 ",
公寓,WMA00985,朱園里,臺北市中山區伊通街19巷11號,"25.048971,121.535472",1,"153 ",
公寓,WMA00986,朱園里,臺北市中山區伊通街19巷1號,"25.048978,121.535574",1,"29 ",
