電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
WTA00323,港富里,臺北市內湖區內湖路一段737巷8弄1號,"25.079584,121.578115",1,2288.0,內湖分局,
WTA02499,港富里,臺北市內湖區內湖路一段699號,"25.079812,121.577322",1,1922.0,內湖分局,
WTA00137,港富里,臺北市內湖區內湖路一段739號,"25.078979,121.578365",1,1325.0,內湖分局,
WTA00302,港富里,臺北市內湖區港墘路95巷1號,"25.080279,121.577914",1,1552.0,內湖分局,
WTA00312,港富里,臺北市內湖區內湖路一段737巷35號,"25.079799,121.578793",1,530.0,內湖分局,
WTA00313,港富里,臺北市內湖區內湖路一段737巷53號,"25.080568,121.579125",1,534.0,內湖分局,
WTA00412,港富里,臺北市內湖區內湖路二段39-1號,"25.078992,121.579976",1,433.0,內湖分局,
WTA00320,港富里,臺北市內湖區內湖路一段737巷51弄1號,"25.08031,121.579241",1,466.0,內湖分局,
WTA00489,港富里,臺北市內湖區內湖路一段737巷51弄47號,"25.080489,121.580474",1,425.0,內湖分局,
WTA01682,港富里,臺北市內湖區麗山街46巷12號,"25.080826,121.579854",1,160.0,內湖分局,
WTA01685,港富里,臺北市內湖區麗山街62巷14號,"25.081444,121.579674",1,318.0,內湖分局,
WTA00314,港富里,臺北市內湖區內湖路一段737巷54號,"25.080669,121.578989",1,234.0,內湖分局,
WTA00319,港富里,臺北市內湖區內湖路一段737巷50弄9號,"25.079325,121.578378",1,1564.0,內湖分局,
WTA01482,港富里,臺北市內湖區港墘路39號,"25.082055,121.578374",1,453.0,內湖分局,
WTA01483,港富里,臺北市內湖區港墘路49號,"25.081724,121.578374",1,248.0,內湖分局,
WTA01688,港富里,臺北市內湖區麗山街68巷20號,"25.082045,121.578862",1,906.0,內湖分局,
WTA01614,港富里,臺北市內湖區麗山街135號,"25.082591,121.579337",1,136.0,內湖分局,
WTA01615,港富里,臺北市內湖區麗山街153號,"25.082854,121.579051",1,309.0,內湖分局,
WTA01636,港富里,臺北市內湖區麗山街105巷1號,"25.082291,121.579739",2,974.0,內湖分局,
WTA01687,港富里,臺北市內湖區麗山街68巷2號,"25.081945,121.579701",1,497.0,內湖分局,
WTA01862,港富里,臺北市內湖區內湖路一段737巷95號,"25.082854,121.57939",1,1121.0,內湖分局,
WTA02072,港富里,臺北市內湖區麗山街89號,"25.082132,121.580326",1,2058.0,內湖分局,
WTA02688,港富里,臺北市內湖區麗山街105巷23號,"25.082899,121.57971",1,802.0,內湖分局,
WTA02709,港富里,臺北市內湖區麗山街105巷29號,"25.083205,121.579672",1,92.0,內湖分局,
WTA00373,港富里,臺北市內湖區內湖路二段114號,"25.079461,121.581982",1,506.0,內湖分局,
WTA00422,港富里,臺北市內湖區內湖路二段62號,"25.079032,121.580591",1,157.0,內湖分局,
WTA00424,港富里,臺北市內湖區內湖路二段96號,"25.079284,121.581367",1,852.0,內湖分局,
WTA00437,港富里,臺北市內湖區內湖路二段122巷1號,"25.079139,121.581922",1,84.0,內湖分局,
WTA00598,港富里,臺北市內湖區文德路77號,"25.078726,121.582462",1,480.0,內湖分局,
WTA00599,港富里,臺北市內湖區文德路91號,"25.078686,121.583118",1,597.0,內湖分局,
WTA02310,港富里,臺北市內湖區文德路73號,"25.078655,121.582246",1,2366.0,內湖分局,
WTA00420,港富里,臺北市內湖區內湖路二段54號,"25.078873,121.580167",1,350.0,內湖分局,
WTA00377,港富里,臺北市內湖區內湖路二段148號,"25.079637,121.582528",1,258.0,內湖分局,
WTA00376,港富里,臺北市內湖區內湖路二段128號,"25.079495,121.582323",1,546.0,內湖分局,
WTA00421,港富里,臺北市內湖區內湖路二段57號,"25.079605,121.581872",1,384.0,內湖分局,
WTA00430,港富里,臺北市內湖區內湖路二段103巷32號,"25.081026,121.581693",1,93.0,內湖分局,
WTA00431,港富里,臺北市內湖區內湖路二段103巷34號,"25.081481,121.58129",1,581.0,內湖分局,
WTA00432,港富里,臺北市內湖區內湖路二段103巷弄38號,"25.078992,121.579976",1,420.0,內湖分局,
WTA01625,港富里,臺北市內湖區麗山街31號,"25.080321,121.58111",1,129.0,內湖分局,
WTA01631,港富里,臺北市內湖區麗山街45號,"25.080788,121.580579",1,240.0,內湖分局,
WTA01632,港富里,臺北市內湖區麗山街48號,"25.080954,121.58036",1,177.0,內湖分局,
WTA01633,港富里,臺北市內湖區麗山街56號,"25.081225,121.58026",1,137.0,內湖分局,
WTA01635,港富里,臺北市內湖區麗山街67號,"25.081551,121.580404",2,1562.0,內湖分局,
WTA01638,港富里,臺北市內湖區麗山街11巷2號,"25.079872,121.581529",1,406.0,內湖分局,
WTA01678,港富里,臺北市內湖區麗山街段37巷2號,"25.083082,121.573387",1,260.0,內湖分局,
WTA01679,港富里,臺北市內湖區麗山街段37巷4號,"25.083041,121.573548",1,109.0,內湖分局,
WTA01686,港富里,臺北市內湖區麗山街62巷4號,"25.081413,121.580088",1,276.0,內湖分局,
WTA02496,港富里,臺北市內湖區麗山街57號,"25.081323,121.580415",3,1557.0,內湖分局,
WTA02588,港富里,臺北市內湖區內湖路二段51號,"25.079587,121.581646",3,877.0,內湖分局,
WTA02646,港富里,臺北市內湖區內湖路二段103巷34號,"25.081481,121.58129",1,1488.0,內湖分局,
WTA02689,港富里,臺北市內湖區內湖路二段103巷16號,"25.080468,121.582119",1,3565.0,內湖分局,
WTA02666,港富里,臺北市內湖區內湖路二段103巷8號,"25.080145,121.582393",1,285.0,內湖分局,
WTA02717,港富里,臺北市內湖區內湖路二段103巷弄28號,"25.078878,121.579638",1,773.0,內湖分局,
WTA01478,港富里,臺北市內湖區港墘路15號,"25.082953,121.578356",1,1953.0,內湖分局,
WTA01641,港富里,臺北市內湖區環山路三段16巷1弄1號,"25.084983,121.579318",1,400.0,內湖分局,
WTA01642,港富里,臺北市內湖區環山路三段16巷3弄1號,"25.085256,121.579206",1,200.0,內湖分局,
WTA01643,港富里,臺北市內湖區環山路三段16巷5弄1號,"25.085533,121.579093",1,110.0,內湖分局,
WTA01908,港富里,臺北市內湖區港墘路11號,"25.083345,121.578457",2,2892.0,內湖分局,
WTA02059,港富里,臺北市內湖區環山路三段16-1號,"25.084748,121.579404",1,729.0,內湖分局,
WTA02560,港富里,臺北市內湖區環山路三段23號,"25.084363,121.579177",2,1302.0,內湖分局,
WTA02736,港富里,臺北市內湖區內湖路二段103巷42之1號,"25.081754,121.580698",1,682.0,內湖分局,
WTA00415,港富里,臺北市內湖區內湖路二段41號,"25.079098,121.580211",1,412.0,內湖分局,
WTA00416,港富里,臺北市內湖區內湖路二段41號,"25.079098,121.580211",1,1602.0,內湖分局,
WTA00417,港富里,臺北市內湖區內湖路二段41號,"25.079098,121.580211",1,1013.0,內湖分局,
WTA02529,港華里,臺北市內湖區港華街97號,"25.083506,121.573857",1,822.0,內湖分局,
WTA02318,港華里,臺北市內湖區環山路二段53巷5弄11號,"25.084697,121.572951",1,117.0,內湖分局,
WTA01672,港華里,臺北市內湖區港華街109巷4弄2號,"25.08404,121.573074",1,40.0,內湖分局,
WTA01670,港華里,臺北市內湖區環山路二段53巷5弄13號,"25.084799,121.572747",1,348.0,內湖分局,
WTA01669,港華里,臺北市內湖區環山路二段53巷5弄1號,"25.084574,121.573318",1,614.0,內湖分局,
WTA01651,港華里,臺北市內湖區環山路二段53巷5弄21號,"25.084626,121.573156",1,301.0,內湖分局,
WTA00243,港華里,臺北市內湖區內湖路一段411巷89弄2號,"25.084392,121.572415",1,614.0,內湖分局,
WTA00229,港華里,臺北市內湖區內湖路一段411巷81號,"25.084081,121.57209",1,500.0,內湖分局,
WTA01616,港華里,臺北市內湖區環山路二段109巷6弄17號,"25.083583,121.57667",1,2172.0,內湖分局,
WTA01617,港華里,臺北市內湖區環山路二段109巷6弄13號,"25.083638,121.576494",1,3670.0,內湖分局,
WTA01619,港華里,臺北市內湖區環山路二段109巷3弄12號,"25.083912,121.575526",1,92.0,內湖分局,
WTA01623,港華里,臺北市內湖區港華街85巷29號,"25.08386,121.574944",1,3153.0,內湖分局,
WTA01624,港華里,臺北市內湖區港華街107巷18號,"25.083921,121.574085",1,96.0,內湖分局,
WTA01647,港華里,臺北市內湖區港華街85巷7號,"25.083514,121.574515",1,332.0,內湖分局,
WTA01648,港華里,臺北市內湖區港華街51巷8弄7號,"25.083586,121.575351",1,382.0,內湖分局,
WTA01649,港華里,臺北市內湖區港華街85巷9號,"25.083583,121.574533",1,524.0,內湖分局,
WTA01656,港華里,臺北市內湖區港華街107巷12號,"25.083722,121.573988",1,113.0,內湖分局,
WTA01659,港華里,臺北市內湖區港華街81號,"25.083283,121.574625",1,2994.0,內湖分局,
WTA01901,港華里,臺北市內湖區港華街77巷24號,"25.083189,121.574797",2,365.0,內湖分局,
WTA02337,港華里,臺北市內湖區港華街51巷8弄16號,"25.083523,121.57505",1,622.0,內湖分局,
WTA02484,港華里,臺北市內湖區港華街107巷21號,"25.084136,121.573986",3,996.0,內湖分局,
WTA02485,港華里,臺北市內湖區港華街101號,"25.083576,121.573597",1,1512.0,內湖分局,
WTA02547,港華里,臺北市內湖區港華街51巷6號,"25.083324,121.57556",1,97.0,內湖分局,
WTA00288,港華里,臺北市內湖區港華街31號,"25.082675,121.576533",1,793.0,內湖分局,
WTA00289,港華里,臺北市內湖區港華街43號,"25.082864,121.575911",1,812.0,內湖分局,
WTA01621,港華里,臺北市內湖區環山路二段109巷6弄20號,"25.083784,121.576567",1,992.0,內湖分局,
WTA01622,港華里,臺北市內湖區環山路二段109巷3弄1號,"25.083997,121.575767",1,638.0,內湖分局,
WTA02573,港華里,臺北市內湖區港墘路2號,"25.083531,121.57796",4,2566.0,內湖分局,
WTA00287,港華里,臺北市內湖區港華街21號,"25.082556,121.576932",1,594.0,內湖分局,
WTA01477,港華里,臺北市內湖區港墘路14號,"25.083168,121.578052",1,282.0,內湖分局,
WTA01487,港華里,臺北市內湖區港墘路26巷3號,"25.082927,121.577676",1,2805.0,內湖分局,
WTA01888,港華里,臺北市內湖區港華街25號,"25.082622,121.576778",1,602.0,內湖分局,
WTA01645,港華里,臺北市內湖區環山路二段101號,"25.084517,121.57553",1,1154.0,內湖分局,
WTA01646,港華里,臺北市內湖區環山路二段141號,"25.083715,121.577207",1,594.0,內湖分局,
WTA01655,港華里,臺北市內湖區港華街107巷11號,"25.084205,121.573781",1,153.0,內湖分局,
WTA01657,港華里,臺北市內湖區港華街107巷5號,"25.083924,121.573646",1,109.0,內湖分局,
WTA01666,港華里,臺北市內湖區港華街109巷1號,"25.083818,121.573176",1,125.0,內湖分局,
WTA01667,港華里,臺北市內湖區港華街109巷6號,"25.084287,121.573249",1,189.0,內湖分局,
WTA01668,港華里,臺北市內湖區港華街109巷9號,"25.084174,121.573358",1,230.0,內湖分局,
WTA01671,港華里,臺北市內湖區環山路二段53巷5弄6號,"25.084364,121.573074",1,157.0,內湖分局,
WTA01733,港華里,臺北市內湖區環山路二段133號,"25.084016,121.576742",1,1129.0,內湖分局,
WTA02233,港華里,臺北市內湖區環山路二段53巷6弄13號,"25.084329,121.574001",1,254.0,內湖分局,
WTA02338,港華里,臺北市內湖區港華街111號,"25.083779,121.572959",1,1854.0,內湖分局,
WTA02373,港華里,臺北市內湖區環山路二段139號,"25.083812,121.57713",1,174.0,內湖分局,
WTA00225,港華里,臺北市內湖區環山路二段8號,"25.086473,121.571034",1,414.0,內湖分局,
WTA00233,港華里,臺北市內湖區環山路二段26巷1號,"25.086105,121.572762",1,510.0,內湖分局,
WTA00234,港華里,臺北市內湖區環山路二段26巷2號,"25.086155,121.572526",1,298.0,內湖分局,
WTA00235,港華里,臺北市內湖區環山路二段41-43號,"25.085401,121.573263",1,461.0,內湖分局,
WTA01652,港華里,臺北市內湖區環山路二段37-43號,"25.085446,121.573143",1,185.0,內湖分局,
WTA02213,港華里,臺北市內湖區環山路二段29巷1號,"25.085864,121.572761",1,110.0,內湖分局,
WTA02214,港華里,臺北市內湖區環山路二段77巷6號,"25.084776,121.574557",1,830.0,內湖分局,
WTA02594,港華里,臺北市內湖區環山路二段68巷14號,"25.08671,121.575086",1,78.0,內湖分局,
WTA01920,港華里,臺北市內湖區環山路二段100號,"25.084112,121.577928",2,8581.0,內湖分局,
WTA01913,港墘里,臺北市內湖區江南街101號,"25.076671,121.576725",2,2213.0,內湖分局,
WTA01913,港墘里,臺北市內湖區瑞湖街101號,"25.073131,121.57616",2,2213.0,內湖分局,
WTA00269,港墘里,臺北市內湖區港墘路155巷7弄2號,"25.076809,121.575899",1,1052.0,內湖分局,
WTA01003,港墘里,臺北市內湖區江南街120號,"25.076374,121.575807",1,272.0,內湖分局,
WTA01011,港墘里,臺北市內湖區江南街118巷2號,"25.076501,121.575633",1,128.0,內湖分局,
WTA01711,港墘里,臺北市內湖區內湖路一段360巷15號,"25.080924,121.570742",2,3197.0,內湖分局,
WTA01748,港墘里,臺北市內湖區瑞光路405號,"25.078126,121.571726",1,61.0,內湖分局,
WTA01761,港墘里,臺北市內湖區瑞光路431號,"25.078243,121.571226",2,5072.0,內湖分局,
WTA01755,港墘里,臺北市內湖區內湖路一段390號,"25.08198,121.570215",1,68.0,內湖分局,
WTA01762,港墘里,臺北市內湖區瑞光路188巷51號,"25.073826,121.576176",1,1925.0,內湖分局,
WTA01766,港墘里,臺北市內湖區瑞光路258巷50號,"25.074653,121.574905",2,1876.0,內湖分局,
WTA01774,港墘里,臺北市內湖區瑞光路513巷31號,"25.079805,121.570162",2,4345.0,內湖分局,
WTA01767,港墘里,臺北市內湖區瑞光路190號,"25.074497,121.577439",1,265.0,內湖分局,
WTA01781,港墘里,臺北市內湖區堤頂大道二段15號,"25.075592,121.571957",3,893.0,內湖分局,
WTA01782,港墘里,臺北市內湖區內湖路一段360巷17號,"25.080857,121.57071",2,2530.0,內湖分局,
WTA01790,港墘里,臺北市內湖區瑞光路258巷54號,"25.07441,121.574619",2,1968.0,內湖分局,
WTA01801,港墘里,臺北市內湖區瑞光路186號,"25.07419,121.578098",3,5350.0,內湖分局,
WTA01805,港墘里,臺北市內湖區洲子街68號,"25.079495,121.572094",2,2784.0,內湖分局,
WTA01807,港墘里,臺北市內湖區洲子街52號,"25.079104,121.573137",2,2246.0,內湖分局,
WTA01819,港墘里,臺北市內湖區瑞光路316巷60號,"25.075689,121.57312",1,2216.0,內湖分局,
WTA01821,港墘里,臺北市內湖區內湖路一段392號,"25.080646,121.572899",1,2216.0,內湖分局,
WTA01828,港墘里,臺北市內湖區洲子街61號,"25.07947,121.572941",1,2174.0,內湖分局,
WTA01829,港墘里,臺北市內湖區瑞光路258巷53號,"25.074649,121.57453",1,1389.0,內湖分局,
WTA01851,港墘里,臺北市內湖區內湖路一段388號,"25.080801,121.572451",2,2446.0,內湖分局,
WTA01868,港墘里,臺北市內湖區瑞光路446號,"25.078883,121.570956",3,6509.0,內湖分局,
WTA01874,港墘里,臺北市內湖區瑞光路295號,"25.075728,121.576256",1,1724.0,內湖分局,
WTA01875,港墘里,臺北市內湖區瑞光路200號,"25.07362,121.579503",1,2885.0,內湖分局,
WTA01883,港墘里,臺北市內湖區瑞光路356號,"25.077081,121.57311",1,93.0,內湖分局,
WTA01885,港墘里,臺北市內湖區瑞湖街103號,"25.072664,121.576245",3,1581.0,內湖分局,
WTA01897,港墘里,臺北市內湖區瑞光路358巷32號,"25.076642,121.572109",3,2565.0,內湖分局,
WTA01899,港墘里,臺北市內湖區港墘路183號,"25.07599,121.574958",3,5042.0,內湖分局,
WTA01915,港墘里,臺北市內湖區瑞光路188巷46號,"25.07373,121.57679",1,2504.0,內湖分局,
WTA01921,港墘里,臺北市內湖區港墘路220號,"25.075534,121.574061",3,2950.0,內湖分局,
WTA01922,港墘里,臺北市內湖區瑞光路298號,"25.076388,121.574611",1,2254.0,內湖分局,
WTA01936,港墘里,臺北市內湖區瑞光路192號,"25.074729,121.577143",3,3944.0,內湖分局,
WTA01937,港墘里,臺北市內湖區瑞湖街62號,"25.073786,121.575717",3,3444.0,內湖分局,
WTA01945,港墘里,臺北市內湖區堤頂大道二段187號,"25.077559,121.569109",4,3769.0,內湖分局,
WTA01952,港墘里,臺北市內湖區陽光街242號,"25.073512,121.578158",1,2233.0,內湖分局,
WTA01957,港墘里,臺北市內湖區瑞光路188巷35號,"25.07413,121.576839",1,3176.0,內湖分局,
WTA01958,港墘里,臺北市內湖區瑞光路206號,"25.075109,121.576408",1,4009.0,內湖分局,
WTA01964,港墘里,臺北市內湖區瑞光路216號,"25.075358,121.576162",1,3536.0,內湖分局,
WTA01965,港墘里,臺北市內湖區瑞光路358巷30弄8號,"25.076218,121.572677",2,773.0,內湖分局,
WTA01969,港墘里,臺北市內湖區瑞光路358巷38弄1號,"25.076187,121.572052",2,510.0,內湖分局,
WTA01986,港墘里,臺北市內湖區瑞光路360號,"25.077245,121.572397",3,3766.0,內湖分局,
WTA01987,港墘里,臺北市內湖區瑞光路362號,"25.077282,121.572346",3,4492.0,內湖分局,
WTA01988,港墘里,臺北市內湖區內湖路一段512號,"25.08038,121.573851",3,3776.0,內湖分局,
WTA01991,港墘里,臺北市內湖區港墘路221巷39號,"25.073516,121.574916",3,2502.0,內湖分局,
WTA02002,港墘里,臺北市內湖區瑞光路318號,"25.076727,121.573655",3,1526.0,內湖分局,
WTA02004,港墘里,臺北市內湖區港墘路221巷35號,"25.073796,121.574719",3,2386.0,內湖分局,
WTA02024,港墘里,臺北市內湖區舊宗路二段207號,"25.072754,121.573986",3,3742.0,內湖分局,
WTA02033,港墘里,臺北市內湖區陽光街296號,"25.072859,121.574574",3,7265.0,內湖分局,
WTA02039,港墘里,臺北市內湖區陽光街240號,"25.073619,121.578463",2,1714.0,內湖分局,
WTA02040,港墘里,臺北市內湖區港墘路221巷33號,"25.073864,121.574672",1,2545.0,內湖分局,
WTA02056,港墘里,臺北市內湖區堤頂大道二段179號,"25.077318,121.570117",5,2542.0,內湖分局,
WTA02057,港墘里,臺北市內湖區堤頂大道二段183號,"25.077493,121.569672",5,2801.0,內湖分局,
WTA02060,港墘里,臺北市內湖區瑞光路302號,"25.076495,121.574279",1,5625.0,內湖分局,
WTA02070,港墘里,臺北市內湖區陽光街254號,"25.073405,121.577237",3,2485.0,內湖分局,
WTA02078,港墘里,臺北市內湖區洲子街60號,"25.079267,121.572644",4,3250.0,內湖分局,
WTA02080,港墘里,臺北市內湖區瑞光路258巷2號,"25.075101,121.575456",3,3469.0,內湖分局,
WTA02083,港墘里,臺北市內湖區瑞光路392號,"25.077801,121.571259",1,8352.0,內湖分局,
WTA02087,港墘里,臺北市內湖區瑞光路407號,"25.078251,121.571347",3,6336.0,內湖分局,
WTA02093,港墘里,臺北市內湖區洲子街58號,"25.079196,121.572828",1,1813.0,內湖分局,
WTA02114,港墘里,臺北市內湖區瑞光路399號,"25.077659,121.572638",1,12385.0,內湖分局,
WTA02115,港墘里,臺北市內湖區洲子街71號,"25.079761,121.572004",3,5508.0,內湖分局,
WTA02146,港墘里,臺北市內湖區瑞光路358巷30弄1號,"25.076688,121.572436",4,3228.0,內湖分局,
WTA02154,港墘里,臺北市內湖區洲子街75號,"25.080092,121.57165",4,4436.0,內湖分局,
WTA02162,港墘里,臺北市內湖區瑞湖街39號,"25.074439,121.575968",4,1497.0,內湖分局,
WTA02176,港墘里,臺北市內湖區瑞光路188巷43號,"25.073989,121.576435",3,1385.0,內湖分局,
WTA02177,港墘里,臺北市內湖區瑞光路455號,"25.07861,121.570415",1,3537.0,內湖分局,
WTA02188,港墘里,臺北市內湖區洲子街82號,"25.079781,121.571399",4,3728.0,內湖分局,
WTA02200,港墘里,臺北市內湖區瑞光路280號,"25.07592,121.575387",3,1260.0,內湖分局,
WTA02208,港墘里,臺北市內湖區瑞湖街36號,"25.074477,121.575697",1,1478.0,內湖分局,
WTA02215,港墘里,臺北市內湖區瑞光路406號,"25.078081,121.570579",4,5064.0,內湖分局,
WTA02227,港墘里,臺北市內湖區瑞光路316巷56號,"25.075859,121.57321",1,3430.0,內湖分局,
WTA02234,港墘里,臺北市內湖區堤頂大道二段99號,"25.07663,121.57126",1,2846.0,內湖分局,
WTA02256,港墘里,臺北市內湖區瑞湖街15號,"25.074798,121.576522",3,2666.0,內湖分局,
WTA02277,港墘里,臺北市內湖區港墘路221巷15號,"25.074614,121.574076",3,942.0,內湖分局,
WTA02278,港墘里,臺北市內湖區瑞光路451號,"25.078402,121.570904",1,3622.0,內湖分局,
WTA02302,港墘里,臺北市內湖區瑞湖街58號,"25.074228,121.575481",3,3420.0,內湖分局,
WTA02316,港墘里,臺北市內湖區堤頂大道二段89號,"25.07602,121.571697",1,2689.0,內湖分局,
WTA02347,港墘里,臺北市內湖區瑞光路358巷38弄3號,"25.076107,121.572131",1,701.0,內湖分局,
WTA02367,港墘里,臺北市內湖區陽光街288號,"25.072862,121.57565",4,4186.0,內湖分局,
WTA02410,港墘里,臺北市內湖區瑞光路258巷31號,"25.075178,121.575057",1,701.0,內湖分局,
WTA02434,港墘里,臺北市內湖區洲子街78號,"25.079542,121.571815",4,4186.0,內湖分局,
WTA02449,港墘里,臺北市內湖區港墘路208號,"25.07546,121.573881",1,542.0,內湖分局,
WTA02528,港墘里,臺北市內湖區瑞光路316巷50號,"25.076038,121.573372",1,612.0,內湖分局,
WTA02548,港墘里,臺北市內湖區洲子街90號,"25.079767,121.571198",2,3586.0,內湖分局,
WTA02577,港墘里,臺北市內湖區瑞光路258巷51號,"25.074783,121.574655",4,973.0,內湖分局,
WTA02639,港墘里,臺北市內湖區瑞光路358巷30弄15號,"25.076222,121.573113",1,452.0,內湖分局,
WTA02650,港墘里,臺北市內湖區瑞光路190號,"25.074497,121.577439",1,2260.0,內湖分局,
WTA02654,港墘里,臺北市內湖區瑞光路266號,"25.075706,121.575613",1,1737.0,內湖分局,
WTA02672,港墘里,臺北市內湖區洲子街55號,"25.07938,121.5735",6,2650.0,內湖分局,
WTA02729,港墘里,臺北市內湖區瑞光路333號,"25.077024,121.57443",3,9781.0,內湖分局,
WTA00127,港墘里,臺北市內湖區內湖路一段602號,"25.078711,121.57822",1,350.0,內湖分局,
WTA01004,港墘里,臺北市內湖區江南街2號,"25.078278,121.578401",1,273.0,內湖分局,
WTA01008,港墘里,臺北市內湖區江南街6號,"25.078205,121.5783",1,136.0,內湖分局,
WTA01012,港墘里,臺北市內湖區江南街12巷1號,"25.078056,121.577834",1,713.0,內湖分局,
WTA01485,港墘里,臺北市內湖區港墘路127巷16弄1號,"25.07775,121.577271",1,2852.0,內湖分局,
WTA01486,港墘里,臺北市內湖區港墘路127巷6弄2號,"25.078109,121.57657",1,2162.0,內湖分局,
WTA01732,港墘里,臺北市內湖區江南街12巷9號,"25.078253,121.577265",3,4505.0,內湖分局,
WTA02193,港墘里,臺北市內湖區內湖路一段608號,"25.078544,121.578434",1,1017.0,內湖分局,
WTA02664,港墘里,臺北市內湖區港墘路127巷2號,"25.078022,121.576472",1,469.0,內湖分局,
WTA01019,港墘里,臺北市內湖區江南街71巷18號,"25.076771,121.577894",1,297.0,內湖分局,
WTA01026,港墘里,臺北市內湖區江南街71巷16弄14號,"25.075983,121.57769",1,537.0,內湖分局,
WTA01027,港墘里,臺北市內湖區江南街71巷16弄2號,"25.07616,121.578012",1,402.0,內湖分局,
WTA01028,港墘里,臺北市內湖區江南街71巷16弄21號,"25.07616,121.577556",1,198.0,內湖分局,
WTA01029,港墘里,臺北市內湖區江南街71巷16弄37號,"25.075844,121.577093",1,334.0,內湖分局,
WTA01030,港墘里,臺北市內湖區江南街71巷16弄30號,"25.0756,121.577419",1,605.0,內湖分局,
WTA01031,港墘里,臺北市內湖區江南街71巷16弄41號,"25.075619,121.57706",1,238.0,內湖分局,
WTA01032,港墘里,臺北市內湖區江南街71巷16弄46號,"25.07573,121.577877",1,398.0,內湖分局,
WTA01034,港墘里,臺北市內湖區江南街71巷16弄9號,"25.076308,121.577911",1,480.0,內湖分局,
WTA02136,港墘里,臺北市內湖區江南街117巷8弄5號,"25.076059,121.576727",1,1026.0,內湖分局,
WTA00385,港墘里,臺北市內湖區文德路18號,"25.078354,121.579395",1,145.0,內湖分局,
WTA01005,港墘里,臺北市內湖區江南街23號,"25.078061,121.578494",1,149.0,內湖分局,
WTA01006,港墘里,臺北市內湖區江南街35號,"25.077904,121.578188",1,68.0,內湖分局,
WTA01007,港墘里,臺北市內湖區江南街43號,"25.077857,121.578138",1,1477.0,內湖分局,
WTA01009,港墘里,臺北市內湖區江南街67號,"25.077318,121.57755",1,434.0,內湖分局,
WTA01016,港墘里,臺北市內湖區江南街21巷1號,"25.077992,121.57908",1,137.0,內湖分局,
WTA01017,港墘里,臺北市內湖區江南街41巷8號,"25.077705,121.578543",2,806.0,內湖分局,
WTA01020,港墘里,臺北市內湖區江南街71巷2號,"25.077038,121.577478",1,1637.0,內湖分局,
WTA01707,港墘里,臺北市內湖區江南街41巷16號,"25.077503,121.578686",1,197.0,內湖分局,
WTA02653,港墘里,臺北市內湖區江南街55號,"25.077572,121.577939",1,1892.0,內湖分局,
WTA02663,港墘里,臺北市內湖區江南街65巷25號,"25.077135,121.578057",1,334.0,內湖分局,
WTA01001,港墘里,臺北市內湖區江南街106號,"25.076885,121.576579",1,502.0,內湖分局,
