類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WYA01087,大有里,臺北市大同區延平北路二段144巷6號,"25.057601,121.511334",1,"591 ",
公寓,WYA01088,大有里,臺北市大同區民樂街111號,"25.057389,121.510666",1,"121 ",
大樓,WYA01389,大有里,臺北市大同區延平北路二段124號,"25.057233,121.511466",2,"636 ",
大樓,WYA01094,大有里,臺北市大同區民生西路423巷3號,"25.05713,121.508893",1,"371 ",
大樓,WYA01095,大有里,臺北市大同區民生西路411號,"25.056981,121.509131",1,"181 ",
大樓,WYA01096,大有里,臺北市大同區迪化街一段147號,"25.058083,121.509761",1,"205 ",
大樓,WYA01098,大有里,臺北市大同區歸綏街242號,"25.058049,121.509096",1,"585 ",
公寓,WYA01099,大有里,臺北市大同區歸綏街240號,"25.058053,121.509125",1,"85 ",
大樓,WYA01101,大有里,臺北市大同區民生西路423巷21號,"25.057525,121.508803",1,"1557 ",
大樓,WYA01103,大有里,臺北市大同區民生西路423巷9號,"25.057214,121.508933",1,"145 ",
臺北市停車管理處,WYA01575,大有里,臺北市大同區歸綏街243號,"25.058356,121.510582",2,"4133 ",
大樓,WYA01212,民權里,臺北市大同區涼州街6號,"25.060748,121.514132",1,"805 ",
大樓,WYA01214,民權里,臺北市大同區重慶北路二段183號,"25.05992,121.513741",1,"532 ",
大樓,WYA01215,民權里,臺北市大同區重慶北路二段185號,"25.059992,121.513732",1,"569 ",
大樓,WYA01216,民權里,臺北市大同區保安街1-12號,"25.05964,121.514358",1,"2068 ",
公寓,WYA01217,民權里,臺北市大同區錦西街85號,"25.059742,121.515276",1,"119 ",
大樓,WYA01218,民權里,臺北市大同區保安街1-21號,"25.059767,121.514112",1,"1379 ",
大樓,WYA01425,民權里,臺北市大同區寧夏路130號,"25.060383,121.514371",1,"365 ",
大樓,WYA01597,民權里,臺北市大同區寧夏路126號,"25.060236,121.514394",1,"309 ",
公寓,WYA01207,民權里,臺北市大同區寧夏路110號,"25.059553,121.514658",1,"107 ",
大樓,WYA01626,民權里,臺北市大同區重慶北路二段175-1號,"25.059577,121.513763",1、2,"313 ",
大樓,WYA01545,民權里,臺北市大同區涼州街2號,"25.060811,121.515804",4,"3685 ",
公寓,WYA01221,民權里,臺北市大同區錦西街65巷34號,"25.060528,121.515064",1,"77 ",
公寓,WYA01223,民權里,臺北市大同區寧夏路121號,"25.060345,121.514598",1,"53 ",
大樓,WYA01226,民權里,臺北市大同區蘭州街10號,"25.061928,121.514186",1,"728 ",
公寓,WYA01228,民權里,臺北市大同區蘭州街18號,"25.062156,121.514289",1,"27 ",
公寓,WYA01229,民權里,臺北市大同區蘭州街15號,"25.062069,121.514404",1,"24 ",
公寓,WYA01231,民權里,臺北市大同區重慶北路二段229號,"25.061976,121.513732",1,"48 ",
公寓,WYA01233,民權里,臺北市大同區重慶北路二段233號,"25.062042,121.513732",1,"56 ",
公寓,WYA01234,民權里,臺北市大同區寧夏路155號,"25.06133,121.51428",2,"51 ",
公寓,WYA01235,民權里,臺北市大同區寧夏路157號,"25.06133,121.51428",1,"35 ",
公寓,WYA01236,民權里,臺北市大同區寧夏路161號,"25.061499,121.514233",1,"33 ",
大樓,WYA01411,民權里,臺北市大同區重慶北路二段241號,"25.062448,121.513793",4,"2145 ",
大樓,WYA01442,民權里,臺北市大同區寧夏路145號,"25.061053,121.514375",4,"1132 ",
大樓,WYA01555,民權里,臺北市大同區寧夏路161號,"25.061499,121.514233",1,"772 ",
大樓,WYA01580,民權里,臺北市大同區重慶北路二段233號,"25.062042,121.513732",1,"1079 ",
公寓,WYA01237,民權里,臺北市大同區民權西路184巷42號,"25.061416,121.514601",1,"97 ",
大樓,WYA01243,民權里,臺北市大同區民權西路160巷28號,"25.061389,121.515861",1,"184 ",
大樓,WYA01246,民權里,臺北市大同區民權西路146號,"25.062764,121.515811",2,"2523 ",
大樓,WYA01255,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",3,"625 ",
大樓,WYA01244,民權里,臺北市大同區民權西路144巷5弄5號,"25.062386,121.51618",1,"2523 ",
大樓,WYA01245,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",2,"2523 ",
大樓,WYA01247,民權里,臺北市大同區民權西路144巷7號,"25.062116,121.515998",2,"2523 ",
大樓,WYA01248,民權里,臺北市大同區民權西路144巷13號,"25.061833,121.516006",2,"2523 ",
大樓,WYA01254,民權里,臺北市大同區民權西路144巷9號,"25.062047,121.516009",1,"2231 ",
大樓,WYA01256,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",1,"2027 ",
大樓,WYA01257,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",1,"2027 ",
大樓,WYA01258,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",1,"2027 ",
大樓,WYA01260,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",1,"2027 ",
大樓,WYA01261,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",3,"4536 ",
大樓,WYA01262,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",1,"2027 ",
大樓,WYA01263,民權里,臺北市大同區民權西路136號,"25.06275,121.516409",3,"3360 ",
公寓,WYA01265,民權里,臺北市大同區民權西路110號,"25.062732,121.517015",1,"104 ",
公寓,WYA01264,民權里,臺北市大同區民權西路102巷4弄23號,"25.061681,121.517035",1,"116 ",
大樓,WYA01270,民權里,臺北市大同區民權西路104號,"25.062705,121.51752",1,"168 ",
公寓,WYA01190,民權里,臺北市大同區承德路二段164號,"25.060794,121.518081",1,"80 ",
公寓,WYA01272,民權里,臺北市大同區民權西路106號,"25.062722,121.517319",1,"115 ",
大樓,WYA01392,民權里,臺北市大同區承德路二段239號,"25.062495,121.518512",1,"2057 ",
大樓,WYA01468,民權里,臺北市大同區承德路二段206-208號,"25.062366,121.518032",3,"2697 ",
大樓,WYA01469,民權里,臺北市大同區民權西路120號,"25.062735,121.516814",2,"612 ",
大樓,WYA01508,民權里,臺北市大同區民權西路122號,"25.062718,121.516657",1,"172 ",
大樓,WYA01528,民權里,臺北市大同區承德路二段168號,"25.061033,121.518028",1,"2467 ",
大樓,WYA01544,民權里,臺北市大同區民權西路108號B5,"25.062729,121.517126",5,"1181 ",
大樓,WYA01599,民權里,臺北市大同區民權西路128號,"25.062707,121.516543",1,"155 ",
大樓,WYA01647,民權里,臺北市大同區重慶北路2段225號,"25.061696,121.513724",1,"396 ",
大樓,WYA01648,民權里,臺北市大同區民權西路160巷18弄2號,"25.062144,121.51554",1,"4093 ",
成淵高中,WYA01206,民權里,臺北市大同區承德路二段235號,"25.061274,121.518527",1,"1581 ",
雙蓮國小,WYA01220,民權里,臺北市大同區錦西街51號,"25.060117,121.516672",1,"44 ",
臺北市政府消防局,WYA01230,民權里,臺北市大同區重慶北路二段223號,"25.06147,121.513748",1,"1055 ",
臺北市政府警察局(市刑大),WYA01642,民權里,臺北市大同區重慶北路二段219號,"25.060957,121.513727",2,"1912 ",
大樓,WYA00809,永樂里,臺北市大同區長安西路251號,"25.052129,121.511121",1,"225 ",
大樓,WYA00810,永樂里,臺北市大同區長安西路261號,"25.052126,121.510926",1,"189 ",
大樓,WYA00813,永樂里,臺北市大同區甘谷街26號,"25.052772,121.510876",1,"650 ",
大樓,WYA00855,永樂里,臺北市大同區長安西路263號,"25.052125,121.510872",1,"168 ",
公寓,WYA00815,永樂里,臺北市大同區甘谷街8號,"25.052744,121.511467",1,"70 ",
大樓,WYA00816,永樂里,臺北市大同區甘谷街12-14號,"25.052748,121.511358",1,"433 ",
大樓,WYA00817,永樂里,臺北市大同區塔城街37號,"25.052364,121.51051",1,"557 ",
大樓,WYA00819,永樂里,臺北市大同區延平北路一段92-1號,"25.052434,121.511758",1,"609 ",
大樓,WYA00820,永樂里,臺北市大同區延平北路一段102號,"25.052624,121.511748",1,"1009 ",
大樓,WYA00821,永樂里,臺北市大同區甘谷街22-24號,"25.052757,121.511104",1,"746 ",
大樓,WYA00822,永樂里,臺北市大同區長安西路265號,"25.052123,121.510818",1,"388 ",
大樓,WYA00823,永樂里,臺北市大同區長安西路257號,"25.052128,121.511039",1,"340 ",
公寓,WYA00824,永樂里,臺北市大同區長安西路247號,"25.052132,121.51124",1,"80 ",
大樓,WYA01343,永樂里,臺北市大同區甘谷街16號,"25.052755,121.511208",1,"1030 ",
大樓,WYA01480,永樂里,臺北市大同區長安西路235-239號,"25.052137,121.511537",2,"784 ",
大樓,WYA00825,永樂里,臺北市大同區南京西路362號,"25.05373,121.511017",1,"1241 ",
大樓,WYA00826,永樂里,臺北市大同區延平北路一段152號,"25.053763,121.511658",1,"189 ",
大樓,WYA00827,永樂里,臺北市大同區甘谷街23-35號,"25.053003,121.51098",1,"1026 ",
大樓,WYA00844,永樂里,臺北市大同區南京西路352號,"25.05374,121.511267",1,"180 ",
大樓,WYA00845,永樂里,臺北市大同區南京西路348號,"25.053758,121.511444",1,"344 ",
大樓,WYA01518,永樂里,臺北市大同區延平北路一段132號,"25.053436,121.51169",1,"1468 ",
公寓,WYA00812,永樂里,臺北市大同區塔城街43號,"25.052527,121.510493",1,"118 ",
公寓,WYA00818,永樂里,臺北市大同區塔城街53號,"25.052793,121.510465",1,"53 ",
大樓,WYA00829,永樂里,臺北市大同區南京西路217號,"25.053349,121.516547",1,"149 ",
公寓,WYA00830,永樂里,臺北市大同區南京西路201號,"25.053958,121.511402",1,"100 ",
大樓,WYA00831,永樂里,臺北市大同區南京西路199-1號,"25.053961,121.511444",1,"258 ",
公寓,WYA00833,永樂里,臺北市大同區延平北路二段36巷2號,"25.05487,121.511564",1,"29 ",
公寓,WYA00849,永樂里,臺北市大同區南京西路205-209號,"25.053946,121.511224",1,"45 ",
大樓,WYA00850,永樂里,臺北市大同區南京西路211號,"25.05394,121.511135",1,"354 ",
大樓,WYA00834,永樂里,臺北市大同區延平北路二段90號,"25.056452,121.511521",1,"148 ",
大樓,WYA00835,永樂里,臺北市大同區民生西路364-370號,"25.056837,121.510452",1,"458 ",
公寓,WYA00836,永樂里,臺北市大同區民生西路362巷20號,"25.056339,121.510521",1,"53 ",
大樓,WYA00837,永樂里,臺北市大同區延平北路二段96號,"25.056516,121.511517",2,"1465 ",
大樓,WYA00838,永樂里,臺北市大同區延平北路二段60巷7-13號,"25.055453,121.5113",1,"544 ",
大樓,WYA00841,永樂里,臺北市大同區民樂街77號,"25.055948,121.510943",1,"186 ",
公寓,WYA00842,永樂里,臺北市大同區民生西路326號,"25.056861,121.511321",1,"22 ",
大樓,WYA00846,永樂里,臺北市大同區迪化街一段63號,"25.055779,121.510101",1,"1268 ",
大樓,WYA00847,永樂里,臺北市大同區迪化街一段89-91號,"25.056445,121.509945",1,"160 ",
公寓,WYA00848,永樂里,臺北市大同區民樂街44號,"25.05668,121.510782",1,"60 ",
大樓,WYA01530,永樂里,臺北市大同區延平北路二段80號,"25.055944,121.511534",1,"1912 ",
公寓,WYA01605,永樂里,臺北市大同區迪化街一段85號,"25.056372,121.509953",1,"21 ",
大樓,WYA00851,永樂里,臺北市大同區民生西路404號,"25.056812,121.509248",1,"168 ",
公寓,WYA00852,永樂里,臺北市大同區西寧北路91號,"25.056564,121.509103",1,"102 ",
大樓,WYA00853,永樂里,臺北市大同區西寧北路83號,"25.056025,121.509075",1,"1000 ",
大樓,WYA00854,永樂里,臺北市大同區迪化街一段46巷3號,"25.055043,121.50973",1,"557 ",
大樓,WYA00814,永樂里,臺北市大同區民生西路394號,"25.056819,121.509496",1,"168 ",
大樓,WYA00857,永樂里,臺北市大同區西寧北路83號,"25.056025,121.509075",1,"1000 ",
大樓,WYA00858,永樂里,臺北市大同區迪化街一段46巷17弄2號,"25.055126,121.509361",1,"261 ",
大樓,WYA00859,永樂里,臺北市大同區西寧北路69號,"25.055125,121.509005",1,"200 ",
大樓,WYA00860,永樂里,臺北市大同區迪化街一段48號,"25.055046,121.509777",1,"552 ",
公寓,WYA00861,永樂里,臺北市大同區迪化街一段46巷9號,"25.055026,121.509677",1,"45 ",
大樓,WYA00862,永樂里,臺北市大同區西寧北路81號,"25.055916,121.509071",1,"541 ",
大樓,WYA00863,永樂里,臺北市大同區迪化街一段46巷1號,"25.05497,121.509933",1,"206 ",
大樓,WYA00864,永樂里,臺北市大同區迪化街一段104號,"25.056405,121.509843",1,"162 ",
公寓,WYA00866,永樂里,臺北市大同區西寧北路91號,"25.056564,121.509103",1,"86 ",
大樓,WYA00868,永樂里,臺北市大同區貴德街75號,"25.05627,121.508444",1,"133 ",
大樓,WYA00869,永樂里,臺北市大同區貴德街65號,"25.055655,121.508432",1,"184 ",
公寓,WYA00870,永樂里,臺北市大同區貴德街63號,"25.055588,121.508433",1,"76 ",
大樓,WYA00872,永樂里,臺北市大同區貴德街89號,"25.05663,121.508442",1,"169 ",
大樓,WYA00873,永樂里,臺北市大同區西寧北路130號,"25.056664,121.508875",1,"322 ",
公寓,WYA00874,永樂里,臺北市大同區西寧北路128號,"25.056563,121.508878",1,"61 ",
大樓,WYA00875,永樂里,臺北市大同區貴德街77號,"25.056327,121.508446",1,"356 ",
大樓,WYA00876,永樂里,臺北市大同區貴德街58號,"25.055963,121.508318",1,"493 ",
大樓,WYA00877,永樂里,臺北市大同區民生西路432號,"25.056756,121.508478",1,"169 ",
大樓,WYA00878,永樂里,臺北市大同區西寧北路112號,"25.05611,121.508861",1,"385 ",
大樓,WYA00879,永樂里,臺北市大同區西寧北路120號,"25.05636,121.508872",1,"192 ",
大樓,WYA00884,永樂里,臺北市大同區西寧北路92號,"25.055503,121.50881",1,"548 ",
大樓,WYA00885,永樂里,臺北市大同區西寧北路124號,"25.056457,121.508874",1,"265 ",
公寓,WYA00886,永樂里,臺北市大同區西寧北路128號,"25.056563,121.508878",1,"89 ",
大樓,WYA01487,永樂里,臺北市大同區貴德街83號,"25.056446,121.508427",1,"602 ",
大樓,WYA00880,永樂里,臺北市大同區貴德街46巷2-6號,"25.055187,121.5081",1,"236 ",
大樓,WYA00881,永樂里,臺北市大同區貴德街34號,"25.05405,121.508135",1,"142 ",
大樓,WYA00882,永樂里,臺北市大同區貴德街38號,"25.054493,121.508216",1,"1304 ",
大樓,WYA00883,永樂里,臺北市大同區南京西路315號,"25.053643,121.508089",1,"566 ",
大樓,WYA00887,永樂里,臺北市大同區貴德街36巷2號,"25.054389,121.508009",1,"2248 ",
大樓,WYA00888,永樂里,臺北市大同區南京西路319號,"25.053685,121.507941",1,"1309 ",
大樓,WYA00889,永樂里,臺北市大同區環河北路一段139號,"25.05438,121.507735",1,"181 ",
公寓,WYA00890,永樂里,臺北市大同區環河北路一段125號,"25.054154,121.507852",1,"66 ",
公寓,WYA00891,永樂里,臺北市大同區西寧北路68-1號,"25.053595,121.508596",1,"60 ",
大樓,WYA00892,永樂里,臺北市大同區西寧北路70號,"25.053813,121.508505",1,"614 ",
大樓,WYA00893,永樂里,臺北市大同區西寧北路71號,"25.055154,121.509009",1,"352 ",
大樓,WYA00894,永樂里,臺北市大同區西寧北路72號,"25.054092,121.508623",1,"816 ",
大樓,WYA00895,永樂里,臺北市大同區西寧北路80號,"25.054494,121.508673",1,"509 ",
大樓,WYA00896,永樂里,臺北市大同區西寧北路78號,"25.05443,121.508688",1,"942 ",
大樓,WYA00900,永樂里,臺北市大同區西寧北路82-6號,"25.054824,121.50875",1,"193 ",
大樓,WYA01560,永樂里,臺北市大同區南京西路311號,"25.05364,121.508239",1,"141 ",
大樓,WYA00899,永樂里,臺北市大同區迪化街一段32巷15號,"25.054561,121.509336",1,"418 ",
公寓,WYA00901,永樂里,臺北市大同區迪化街一段32巷13號,"25.054558,121.509409",1,"64 ",
大樓,WYA00902,永樂里,臺北市大同區迪化街一段32巷10-12號,"25.054514,121.509711",1,"344 ",
公寓,WYA00903,永樂里,臺北市大同區南京西路293巷27弄1號,"25.054243,121.509293",1,"84 ",
大樓,WYA00905,永樂里,臺北市大同區南京西路239巷35號,"25.053785,121.50909",1,"206 ",
大樓,WYA00906,永樂里,臺北市大同區南京西路239巷33號,"25.053781,121.509147",1,"280 ",
大樓,WYA00907,永樂里,臺北市大同區南京西路239巷27號,"25.053766,121.509322",1,"266 ",
大樓,WYA00908,永樂里,臺北市大同區西寧北路55號,"25.054413,121.508925",1,"336 ",
大樓,WYA00909,永樂里,臺北市大同區西寧北路61號,"25.054573,121.508944",1,"296 ",
大樓,WYA00910,永樂里,臺北市大同區西寧北路35號,"25.053577,121.50883",1,"618 ",
大樓,WYA01349,永樂里,臺北市大同區西寧北路63號,"25.054645,121.508951",1,"313 ",
大樓,WYA01636,永樂里,臺北市大同區延平北路一段108號,"25.052865,121.511187",1,"3245 ",
臺北市市場管理處,WYA00828,永樂里,臺北市大同區迪化街一段21號,"25.0545,121.510324",1,"6442 ",
大樓,WYA00911,玉泉里,臺北市大同區塔城街64-66號,"25.05291,121.510232",1,"1130 ",
大樓,WYA00912,玉泉里,臺北市大同區南京西路410號,"25.05318,121.509711",1,"461 ",
大樓,WYA00913,玉泉里,臺北市大同區南京西路406號,"25.053203,121.509851",1,"1268 ",
大樓,WYA00914,玉泉里,臺北市大同區南京西路412巷5號,"25.052797,121.509456",1,"554 ",
大樓,WYA00916,玉泉里,臺北市大同區長安西路287號,"25.052106,121.509474",1,"1157 ",
大樓,WYA00917,玉泉里,臺北市大同區長安西路287-2號,"25.052164,121.509696",1,"1157 ",
大樓,WYA00918,玉泉里,臺北市大同區長安西路291號,"25.052104,121.508951",1,"340 ",
大樓,WYA00919,玉泉里,臺北市大同區南京西路436號,"25.05328,121.508813",1,"265 ",
大樓,WYA00920,玉泉里,臺北市大同區長安西路289號,"25.052098,121.509314",1,"1333 ",
大樓,WYA00934,玉泉里,臺北市大同區長安西路342-1號,"25.051939,121.510161",1,"536 ",
大樓,WYA00938,玉泉里,臺北市大同區長安西路342號,"25.051939,121.51024",1,"536 ",
公寓,WYA00948,玉泉里,臺北市大同區延平北路一段66巷5-1號,"25.051597,121.511534",1,"90 ",
大樓,WYA00949,玉泉里,臺北市大同區延平北路一段66巷9號,"25.051594,121.511414",1,"138 ",
大樓,WYA01494,玉泉里,臺北市大同區長安西路322號,"25.051966,121.51147",1,"536 ",
大樓,WYA01584,玉泉里,臺北市大同區延平北路一段66巷16號,"25.05152,121.511399",1,"704 ",
大樓,WYA00935,玉泉里,臺北市大同區塔城街36號,"25.051561,121.510354",1,"1433 ",
大樓,WYA00940,玉泉里,臺北市大同區延平北路一段46號,"25.051082,121.511841",1,"282 ",
大樓,WYA00941,玉泉里,臺北市大同區延平北路一段50-54號,"25.051214,121.511835",1,"417 ",
大樓,WYA00943,玉泉里,臺北市大同區延平北路一段60號,"25.051459,121.511821",1,"270 ",
大樓,WYA00944,玉泉里,臺北市大同區延平北路一段64號,"25.051518,121.511819",1,"345 ",
大樓,WYA00958,玉泉里,臺北市大同區鄭州路119號,"25.050319,121.51097",1,"1592 ",
大樓,WYA00959,玉泉里,臺北市大同區延平北路一段22號,"25.050533,121.511888",1,"858 ",
大樓,WYA00961,玉泉里,臺北市大同區鄭州路137號,"25.050446,121.510137",1,"1989 ",
大樓,WYA01345,玉泉里,臺北市大同區延平北路一段38號,"25.050872,121.51186",1,"414 ",
大樓,WYA01379,玉泉里,臺北市大同區塔城街30號,"25.051169,121.510288",1,"3350 ",
公寓,WYA00965,玉泉里,臺北市大同區鄭州路40號,"25.050212,121.508718",1,"65 ",
大樓,WYA00966,玉泉里,臺北市大同區鄭州路40號,"25.050212,121.508718",1,"240 ",
大樓,WYA00972,玉泉里,臺北市大同區西寧北路52號,"25.05224,121.508427",1,"164 ",
大樓,WYA00973,玉泉里,臺北市大同區西寧北路56號,"25.052523,121.508463",1,"538 ",
大樓,WYA00978,玉泉里,臺北市大同區長安西路301-1號,"25.052318,121.507819",1,"410 ",
大樓,WYA00980,玉泉里,臺北市大同區南京西路440號,"25.05328,121.508813",1,"184 ",
大樓,WYA00983,玉泉里,臺北市大同區西寧北路62-5號,"25.053014,121.508529",1,"800 ",
大樓,WYA00984,玉泉里,臺北市大同區西寧北路62號,"25.052638,121.508478",1,"533 ",
大樓,WYA01341,玉泉里,臺北市大同區延平北路一段2號,"25.048679,121.51133",1,"168 ",
大樓,WYA00967,玉泉里,臺北市大同區環河北路一段79號,"25.052937,121.507469",1,"936 ",
大樓,WYA00968,玉泉里,臺北市大同區貴德街12號,"25.052803,121.507884",1,"842 ",
大樓,WYA00974,玉泉里,臺北市大同區貴德街6號,"25.052519,121.508018",1,"350 ",
大樓,WYA00975,玉泉里,臺北市大同區貴德街8號,"25.052696,121.508038",1,"350 ",
大樓,WYA00976,玉泉里,臺北市大同區貴德街14號,"25.052906,121.508033",1,"141 ",
大樓,WYA00979,玉泉里,臺北市大同區長安西路303號,"25.052384,121.507637",1,"998 ",
大樓,WYA00981,玉泉里,臺北市大同區環河北路一段87-91號,"25.053034,121.507668",1,"228 ",
大樓,WYA00982,玉泉里,臺北市大同區南京西路462號,"25.053588,121.507656",1,"933 ",
大樓,WYA00985,玉泉里,臺北市大同區貴德街20號,"25.05326,121.508087",2,"385 ",
大樓,WYA01347,玉泉里,臺北市大同區環河北路一段77號,"25.052903,121.507463",1,"162 ",
大樓,WYA01350,玉泉里,臺北市大同區環河北路一段97號,"25.053197,121.507628",1,"266 ",
中興醫院,WYA00954,玉泉里,臺北市大同區鄭州路145號,"25.050692,121.508887",1,"65 ",
中興醫院,WYA00955,玉泉里,臺北市大同區鄭州路145號,"25.050692,121.508887",1,"86 ",
中興醫院,WYA00956,玉泉里,臺北市大同區鄭州路145號,"25.050692,121.508887",1,"1530 ",
中興醫院,WYA00957,玉泉里,臺北市大同區鄭州路145號,"25.050692,121.508887",1,"238 ",
台北市停車管理處,WYA00964,玉泉里,臺北市大同區塔城街11號,"25.050868,121.51062",2,"3741 ",
財政部關稅總局,WYA00960,玉泉里,臺北市大同區塔城街13號,"25.051219,121.510599",1,"6164 ",
交通部電信總局,WYA00963,玉泉里,臺北市大同區塔城街24巷1號,"25.050816,121.510317",2,"814 ",
中興醫院,WYA01360,玉泉里,臺北市大同區鄭州路145號,"25.050692,121.508887",2,"10350 ",
臺北市政府消防局,WYA01463,玉泉里,臺北市大同區鄭州路109號,"25.050243,121.511354",1,"1296 ",
忠孝國中,WYA00969,玉泉里,臺北市大同區西寧北路32號,"25.051233,121.508267",1,"1090 ",
忠孝國中,WYA00970,玉泉里,臺北市大同區西寧北路32號,"25.051233,121.508267",1,"386 ",
忠孝國中,WYA00971,玉泉里,臺北市大同區西寧北路32號,"25.051233,121.508267",1,"1242 ",
大樓,WYA00666,光能里,臺北市大同區南京西路61號,"25.053082,121.519132",1,"708 ",
公寓,WYA00667,光能里,臺北市大同區赤峰街3巷20、22號,"25.053151,121.520162",1,"104 ",
公寓,WYA00668,光能里,臺北市大同區赤峰街27號,"25.054105,121.519354",1,"45 ",
公寓,WYA00669,光能里,臺北市大同區赤峰街3巷1號,"25.053439,121.519361",1,"90 ",
公寓,WYA00670,光能里,臺北市大同區赤峰街3巷3弄2號,"25.053491,121.519454",1,"22 ",
公寓,WYA00671,光能里,臺北市大同區赤峰街3巷3弄6-1號,"25.053573,121.519505",1,"28 ",
公寓,WYA00672,光能里,臺北市大同區赤峰街17巷25號,"25.053677,121.520191",1,"46 ",
公寓,WYA00673,光能里,臺北市大同區赤峰街3巷28號,"25.05318,121.520105",1,"30 ",
公寓,WYA00674,光能里,臺北市大同區赤峰街3巷26號,"25.053191,121.520058",1,"30 ",
公寓,WYA00675,光能里,臺北市大同區赤峰街3巷24號,"25.053207,121.51999",1,"30 ",
大樓,WYA01464,光能里,臺北市大同區南京西路29號,"25.052848,121.520073",1,"1434 ",
大樓,WYA01480,光能里,臺北市大同區赤峰街3巷13號,"25.053345,121.519805",1,"132 ",
公寓,WYA01558,光能里,臺北市大同區赤峰街25號、,"25.054031,121.519356",1、2,"120 ",
