類別,建築物名稱,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
公寓,,D405000051,長泰里,新北市三重區長泰里長壽街64號,1.0,87.0,長泰派出所,,121.50108,25.068393
公寓,,D405000052,長泰里,新北市三重區長泰里長興街43號,1.0,28.0,長泰派出所,,121.500551,25.06891
公寓,,D405000053,長泰里,新北市三重區長泰里長樂街88號,1.0,10.0,長泰派出所,,121.501293,25.069492
公寓,,D405000054,長泰里,新北市三重區長泰里長樂街102號,1.0,35.0,長泰派出所,,121.501458,25.069527
公寓,,D405000055,長泰里,新北市三重區長泰里三和路2段109號,1.0,105.0,長泰派出所,,121.499276,25.068765
公寓,,D405000056,長泰里,新北市三重區長泰里長樂街23號,1.0,28.0,長泰派出所,,121.500131,25.069137
大樓,,D405000057,長泰里,新北市三重區長泰里三和路2段97號,1.0,25.0,長泰派出所,,121.499534,25.068532
公寓,,D405000058,長泰里,新北市三重區長泰里長興街2號,1.0,382.0,長泰派出所,,121.499558,25.068648
公寓,,D405000059,長生里,新北市三重區長生里三和路2段6號,1.0,38.0,長泰派出所,,121.501357,25.066609
公寓,,D405000060,長生里,新北市三重區長生里長安街55號,1.0,37.0,長泰派出所,,121.500503,25.067172
公寓,,D405000061,長安里,新北市三重區長安里長安街20號,1.0,54.0,長泰派出所,,121.499024,25.066965
公寓,,D405000062,長安里,新北市三重區長安里長安街16號,1.0,192.0,長泰派出所,,121.498928,25.066945
公寓,,D405000063,長安里,新北市三重區長安里中央北路122巷2號,1.0,86.0,長泰派出所,,121.499625,25.067574
公寓,,D405000064,長安里,新北市三重區長安里中央北路110巷2號,1.0,157.0,長泰派出所,,121.499665,25.067299
公寓,,D405000065,長安里,新北市三重區長安里長安街28號,1.0,157.0,長泰派出所,,121.499235,25.067019
大樓,,D405000066,長元里,新北市三重區長元里長安街71號,1.0,195.0,長泰派出所,,121.501383,25.067374
公寓,,D405000067,長元里,新北市三重區長元里長元街94號,1.0,870.0,長泰派出所,,121.502275,25.066571
大樓,,D405000068,秀江里,新北市三重區秀江里秀江街185號,1.0,268.0,長泰派出所,,121.498029,25.071799
大樓,,D405000069,龍濱里,新北市三重區龍濱里秀江街26號,1.0,190.0,長泰派出所,,121.502545,25.073006
大樓,,D405000070,承德里,新北市三重區承德里龍門路274巷35號,1.0,118.0,長泰派出所,,121.501221,25.075317
大樓,,D405000071,龍門里,新北市三重區龍門里龍門路68號,1.0,133.0,長泰派出所,,121.496829,25.072696
大樓,,D405000072,長福里,新北市三重區長福里長安街110號,1.0,174.0,長泰派出所,,121.502621,25.067809
大樓,,D405000073,萬壽里,新北市三重區萬壽里安和路101號,1.0,443.0,長泰派出所,,121.500901,25.06988
大樓,,D405000074,長江里,新北市三重區長江里龍濱路6號,1.0,457.0,長泰派出所,,121.503121,25.067102
大樓,,D405000075,長元里,新北市三重區長元里長壽街33巷2弄20號,1.0,644.0,長泰派出所,,121.500669,25.067916
公寓,,D405000076,承德里,新北市三重區承德里龍門路274巷36號,1.0,75.0,長泰派出所,,121.501136,25.075124
大樓,,D405000077,長安里,新北市三重區長安里自強路1段10號,1.0,456.0,長泰派出所,,121.499011,25.06824
大樓,,D405000078,秀江里,新北市三重區秀江里秀江街179號,1.0,2588.0,長泰派出所,,121.498145,25.071826
大樓,,D405000079,承德里,新北市三重區承德里河邊北街236號,1.0,126.0,長泰派出所,,121.501919,25.075555
大樓,,D405000080,長福里,新北市三重區長福里河邊北街92巷53號,1.0,533.0,長泰派出所,,121.503678,25.0694
大樓,,D405000081,長元里,新北市三重區長元里長壽街63號,1.0,77.0,長泰派出所,,121.501599,25.068424
大樓,,D405000082,秀江里,新北市三重區秀江里秀江街127號,1.0,1202.0,長泰派出所,,121.499234,25.072135
大樓,,D405000083,龍濱里,新北市三重區龍濱里秀江街30號,1.0,392.0,長泰派出所,,121.501963,25.07281
大樓,,D405000084,長泰里,新北市三重區長泰里長壽街70號,1.0,1000.0,長泰派出所,,121.500594,25.068244
大樓,,D405000085,龍濱里,新北市三重區龍濱里環河北路1段350號,1.0,505.0,長泰派出所,,121.503167,25.072631
大樓,,D405000086,龍門里,新北市三重區龍門里龍門路179號,1.0,1606.0,長泰派出所,,121.499344,25.07315
大樓,,D405000087,承德里,新北市三重區承德里龍門路274巷1號,1.0,915.0,長泰派出所,,121.501671,25.074262
大樓,,D405000088,長江里,新北市三重區長江里龍濱路1號,1.0,205.0,長泰派出所,,121.503305,25.066979
大樓,,D405000089,奕壽里,新北市三重區奕壽里三和路3段1號,1.0,310.0,長泰派出所,,121.497293,25.070412
大樓,,D405000090,奕壽里,新北市三重區奕壽里秀江街128號,1.0,280.0,長泰派出所,,121.498947,25.071888
大樓,,D405000091,奕壽里,新北市三重區奕壽里仁愛街8號,1.0,264.0,長泰派出所,,121.496808,25.070963
公寓,,D405000092,介壽里,新北市三重區介壽里萬全街5號,1.0,174.0,長泰派出所,,121.499185,25.069629
大樓,,D405000093,長江里,新北市三重區長江里河邊北街52號,1.0,1608.0,長泰派出所,,121.504444,25.067264
大樓,,D405000094,長福里,新北市三重區長福里河邊北街84號,1.0,1481.0,長泰派出所,,121.50412,25.069205
公寓,,D405000095,龍濱里,新北市三重區龍濱里秀江街28號,1.0,997.0,長泰派出所,,121.502292,25.072904
大樓,,D405000096,奕壽里,新北市三重區奕壽里秀江街136號,1.0,322.0,長泰派出所,,121.498768,25.071841
大樓,,D405000097,龍濱里,新北市三重區龍濱里龍濱路170號,1.0,3595.0,長泰派出所,,121.501292,25.072769
大樓,,D405000098,介壽里,新北市三重區介壽里介壽路26號,1.0,216.0,長泰派出所,,121.499528,25.0701
大樓,,D405000099,奕壽里,新北市三重區奕壽里三和路3段1號,1.0,368.0,長泰派出所,,121.497293,25.070412
大樓,,D405000100,錦江里,新北市三重區錦江里河邊北街130號,1.0,3286.0,長泰派出所,,121.503537,25.07186
大樓,,D405000101,長福里,新北市三重區長福里長壽街196號,1.0,347.0,長泰派出所,,121.503907,25.069049
大樓,,D405000102,長福里,新北市三重區長福里河邊北街96號,1.0,356.0,長泰派出所,,121.50397,25.069729
大樓,,D405000103,順德里,新北市三重區順德里河邊北242號,1.0,213.0,長泰派出所,,121.501832,25.075844
大樓,,D405000104,長福里,新北市三重區長福里長榮路69號,1.0,88.0,長泰派出所,,121.502381,25.068991
公寓,,D405000105,三安里,新北市三重區三安里安慶街8號,1.0,125.0,長泰派出所,,121.497371,25.069433
公寓,,D405000106,三安里,新北市三重區三安里正義北路295號,1.0,67.0,長泰派出所,,121.494904,25.070688
大樓,,D405000107,三安里,新北市三重區三安里正義北路279號,3.0,116.0,長泰派出所,,121.495231,25.070319
公寓,,D405000108,三安里,新北市三重區三安里三和路3段16巷15號,1.0,442.0,長泰派出所,,121.496426,25.070073
大樓,,D405000109,三安里,新北市三重區三安里正義北路245號,2.0,60.0,長泰派出所,,121.495789,25.069496
大樓,,D405000110,三安里,新北市三重區三安里龍門路1號,3.0,373.0,長泰派出所,,121.494832,25.071009
大樓,,D405000111,三安里,新北市三重區三安里三和路2段206號,2.0,529.0,長泰派出所,,121.498059,25.069345
大樓,,D405000112,三安里,新北市三重區三安里文化北路133號,2.0,604.0,長泰派出所,,121.497805,25.068955
公寓,長泰派出所,D405000113,奕壽里,新北市三重區奕壽里仁愛街15號,1.0,318.0,長泰派出所,,,
大樓,,D405000114,龍濱里,新北市三重區龍濱里龍濱路208號,1.0,174.0,長泰派出所,,121.500466,25.073444
大樓,,D405000115,長福里,新北市三重區長福里長榮路83號,1.0,126.0,長泰派出所,,121.502778,25.069097
公寓,,D405000116,介壽里,新北市三重區介壽里介壽路32號,1.0,276.0,長泰派出所,,121.5013276,25.07111919
公寓,,D406000001,安慶里,新北市三重區安慶里安慶街135號,1.0,516.0,厚德派出所,,121.49465,25.068952
公寓,,D406000002,安慶里,新北市三重區安慶里安慶街135號,1.0,14.0,厚德派出所,,121.49465,25.068952
公寓,,D406000003,培德里,新北市三重區培德里自強路3段10號,1.0,28.0,厚德派出所,,121.486969,25.071907
大樓,,D406000004,六合里,新北市三重區六合里自強路2段20號,1.0,58.0,厚德派出所,,121.489751,25.069038
大樓,,D406000005,六合里,新北市三重區六合里自強路2段22號,1.0,67.0,厚德派出所,,121.489639,25.069128
公寓,,D406000006,六合里,新北市三重區六合里自強路2段26巷1號,1.0,54.0,厚德派出所,,121.489191,25.069168
公寓,,D406000007,培德里,新北市三重區培德里後竹圍街274號,1.0,25.0,厚德派出所,,121.483635,25.071149
大樓,,D406000008,立德里,新北市三重區立德里忠孝路2段40號,2.0,25.0,厚德派出所,,121.485366,25.070556
大樓,,D406000009,立德里,新北市三重區立德里忠孝路2段34號,4.0,801.0,厚德派出所,,121.485606,25.070703
大樓,,D406000010,立德里,新北市三重區立德里忠孝路2段80號,2.0,381.0,厚德派出所,,121.484254,25.069805
公寓,,D406000011,安慶里,新北市三重區安慶里安慶街179號,1.0,244.0,厚德派出所,,121.49347,25.068514
公寓,,D406000012,崇德里,新北市三重區崇德里三和路3段83巷84號,1.0,23.0,厚德派出所,,121.497262,25.072984
公寓,,D406000013,崇德里,新北市三重區崇德里仁壽街33號,1.0,30.0,厚德派出所,,121.496947,25.0734
大樓,,D406000014,六合里,新北市三重區六合里三張街128巷11號,1.0,33.0,厚德派出所,,121.486809,25.069431
公寓,,D406000019,崇德里,新北市三重區崇德里仁和街22號,1.0,107.0,厚德派出所,,121.496437,25.073677
公寓,,D406000020,崇德里,新北市三重區崇德里仁愛街125巷59號,1.0,34.0,厚德派出所,,121.497258,25.075589
公寓,,D406000021,崇德里,新北市三重區崇德里仁愛街125巷41號,1.0,30.0,厚德派出所,,121.496946,25.075452
公寓,,D406000022,瑞德里,新北市三重區瑞德里仁昌街83號,1.0,42.0,厚德派出所,,121.49917,25.074813
大樓,,D406000023,培德里,新北市三重區培德里忠孝路2段95號,3.0,42.0,厚德派出所,,121.484219,25.070101
大樓,,D406000028,幸福里,新北市三重區幸福里重陽路3段132號,1.0,584.0,厚德派出所,,121.489059,25.066906
公寓,,D406000029,幸福里,新北市三重區幸福里重陽路3段174號,1.0,82.0,厚德派出所,,121.489873,25.067993
公寓,,D406000030,幸福里,新北市三重區幸福里重陽路3段134號,1.0,759.0,厚德派出所,,121.489127,25.067028
公寓,,D406000031,幸福里,新北市三重區幸福里重陽路3段152號,1.0,168.0,厚德派出所,,121.489573,25.067576
公寓,,D406000032,安慶里,新北市三重區安慶里民生東街7巷1號,1.0,92.0,厚德派出所,,121.493019,25.068576
大樓,,D406000033,福安里,新北市三重區福安里民生東街2號,1.0,161.0,厚德派出所,,121.492512,25.068239
大樓,,D406000037,厚德里,新北市三重區厚德里後竹圍街2巷1弄2號,1.0,183.0,厚德派出所,,121.491686,25.073295
公寓,,D406000038,永德里,新北市三重區永德里大智街260號,1.0,313.0,厚德派出所,,121.488727,25.073839
公寓,,D406000039,永德里,新北市三重區永德里大智街260號,1.0,141.0,厚德派出所,,121.488727,25.073839
公寓,,D406000040,永德里,新北市三重區永德里後竹圍街175巷12弄6號,1.0,132.0,厚德派出所,,121.485395,25.072183
公寓,,D406000041,永德里,新北市三重區永德里後竹圍街175巷12弄7號,1.0,114.0,厚德派出所,,121.485317,25.072288
公寓,,D406000042,永德里,新北市三重區永德里後竹圍街175巷29號,1.0,104.0,厚德派出所,,121.485608,25.073001
公寓,,D406000043,安慶里,新北市三重區安慶里安慶街138號,1.0,106.0,厚德派出所,,121.494657,25.068801
公寓,,D406000044,安慶里,新北市三重區安慶里安慶街140號,1.0,17.0,厚德派出所,,121.494618,25.068792
大樓,,D406000045,信安里,新北市三重區信安里重陽路4段128號,2.0,44.0,厚德派出所,,121.492424,25.071259
大樓,,D406000046,信安里,新北市三重區信安里正義北路374號,1.0,355.0,厚德派出所,,121.493413,25.07145
公寓,,D406000047,信安里,新北市三重區信安里重陽路4段79號,2.0,283.0,厚德派出所,,121.492555,25.070902
大樓,,D406000048,信安里,新北市三重區信安里重陽路4段79號,2.0,1096.0,厚德派出所,,121.492555,25.070902
公寓,,D406000049,尚德里,新北市三重區尚德里三張街13號,1.0,983.0,厚德派出所,,121.492122,25.07144
公寓,,D406000050,六合里,新北市三重區六合里三張街59號,1.0,65.0,厚德派出所,,121.486145,25.069397
大樓,,D406000051,尚德里,新北市三重區尚德里重陽路4段152號,1.0,27.0,厚德派出所,,121.493033,25.072015
大樓,,D406000052,厚德里,新北市三重區厚德里忠孝路1段45巷1號,1.0,67.0,厚德派出所,,121.491218,25.072229
公寓,,D406000053,安慶里,新北市三重區安慶里雙園街57巷30號,1.0,455.0,厚德派出所,,121.494536,25.068316
公寓,,D406000054,安慶里,新北市三重區安慶里雙園街57巷25號,1.0,116.0,厚德派出所,,121.494657,25.068387
大樓,,D406000055,培德里,新北市三重區培德里大智街238號,1.0,118.0,厚德派出所,,121.489542,25.072651
大樓,,D406000057,厚德里,新北市三重區厚德里後竹圍街6號,1.0,86.0,厚德派出所,,121.490709,25.073311
大樓,,D406000058,崇德里,新北市三重區崇德里仁昌街32號,2.0,113.0,厚德派出所,,121.496873,25.074173
大樓,,D406000059,崇德里,新北市三重區崇德里仁和街97號,1.0,475.0,厚德派出所,,121.498039,25.074042
大樓,,D406000060,培德里,新北市三重區培德里忠孝路2段101號,2.0,165.0,厚德派出所,,121.489344,25.072215
大樓,,D406000061,安慶里,新北市三重區安慶里民生東街1號,1.0,845.0,厚德派出所,,121.492903,25.068514
大樓,,D406000062,福安里,新北市三重區福安里民生東街6號,1.0,165.0,厚德派出所,,121.49267,25.068492
大樓,,D406000063,永德里,新北市三重區永德里後竹圍街195號,1.0,420.0,厚德派出所,,121.485229,25.071627
大樓,太平洋花園廣場,D406000064,厚德里,新北市三重區厚德里三和路4段16號,2.0,68.0,厚德派出所,,121.491122,25.07394
大樓,,D406000065,幸福里,新北市三重區幸福里安慶街297巷1弄12號,1.0,6115.0,厚德派出所,,121.489354,25.067859
大樓,,D406000066,安慶里,新北市三重區安慶里正義北路286號,1.0,722.0,厚德派出所,,121.495548,25.069383
大樓,,D406000067,安慶里,新北市三重區安慶里正義北路288號,1.0,77.0,厚德派出所,,121.495522,25.069424
大樓,,D406000068,六合里,新北市三重區六合里力行路1段89巷6號,1.0,210.0,厚德派出所,,121.486699,25.068548
大樓,,D406000069,立德里,新北市三重區立德里自強路2段88號,1.0,708.0,厚德派出所,,121.487811,25.070507
大樓,,D406000070,福安里,新北市三重區福安里正義北路314巷28號,1.0,124.0,厚德派出所,,121.494129,25.069937
大樓,,D406000071,福安里,新北市三重區福安里正義北路314巷27號,1.0,234.0,厚德派出所,,121.494129,25.070042
大樓,,D406000072,六合里,新北市三重區六合里自強路2段58號,1.0,94.0,厚德派出所,,121.488695,25.069748
大樓,,D406000073,福安里,新北市三重區福安里六張街90巷1號,1.0,687.0,厚德派出所,,121.492991,25.069925
大樓,,D406000074,福安里,新北市三重區福安里正義北路332號,1.0,1077.0,厚德派出所,,121.494551,25.070662
大樓,,D406000075,培德里,新北市三重區培德里中正北路165巷2號,2.0,88.0,厚德派出所,,121.47872,25.06966
大樓,,D406000076,福安里,新北市三重區福安里六張街85號,2.0,280.0,厚德派出所,,121.493065,25.070089
大樓,,D406000077,尚德里,新北市三重區尚德里三和路3段103號,1.0,1909.0,厚德派出所,,121.494478,25.072664
大樓,,D406000078,福安里,新北市三重區福安里正義北路332號,2.0,156.0,厚德派出所,,121.494551,25.070662
大樓,,D406000079,厚德里,新北市三重區厚德里忠孝路1段77號,2.0,127.0,厚德派出所,,121.490454,25.07215
大樓,,D406000081,立德里,新北市三重區立德里忠孝路2段52號,1.0,884.0,厚德派出所,,121.485062,25.070392
大樓,,D406000082,福安里,新北市三重區福安里正義北路316號,2.0,217.0,厚德派出所,,121.494961,25.070247
大樓,,D406000083,崇德里,新北市三重區崇德里仁愛街141巷21號,1.0,363.0,厚德派出所,,121.496861,25.075731
大樓,,D406000085,福安里,新北市三重區福安里正義北路338巷63號,1.0,377.0,厚德派出所,,121.492729,25.070331
大樓,,D406000087,六合里,新北市三重區六合里力行路1段153巷27號,1.0,223.0,厚德派出所,,121.48613,25.069049
大樓,,D406000088,永德里,新北市三重區永德里自強路3段43巷16號,1.0,5597.0,厚德派出所,,121.48764,25.073057
大樓,,D406000089,安慶里,新北市三重區安慶里雙園街57巷34弄59號,1.0,98.0,厚德派出所,,121.493098,25.068084
大樓,,D406000090,福安里,新北市三重區福安里重陽路4段35號,3.0,71.0,厚德派出所,,121.491652,25.069727
大樓,,D406000091,厚德里,新北市三重區厚德里三和路3段172號,3.0,520.0,厚德派出所,,121.492443,25.073198
公寓,,D406000092,立德里,新北市三重區立德里忠孝路1段70號,1.0,407.0,厚德派出所,,121.48873,25.071822
大樓,,D406000093,崇德里,新北市三重區崇德里仁愛街99號,1.0,6222.0,厚德派出所,,121.495762,25.073825
大樓,,D406000094,信安里,新北市三重區信安里重陽路4段66號,1.0,536.0,厚德派出所,,121.491924,25.070568
大樓,,D406000095,幸福里,新北市三重區幸福里重陽路三段99號,1.0,396.0,厚德派出所,,121.490461,25.068168
大樓,,D406000096,厚德里,新北市三重區厚德里三和路3段156號,1.0,84.0,厚德派出所,,121.492989,25.072832
大樓,,D406000097,永德里,新北市三重區永德里國道路1段18號,1.0,77.0,厚德派出所,,121.485835,25.073257
大樓,,D406000098,厚德里,新北市三重區厚德里三和路三段186號,1.0,258.0,厚德派出所,,121.492105,25.073432
公寓,,D406000099,培德里,新北市三重區培德里力行路1段88號,2.0,363.0,厚德派出所,,121.482798,25.070234
大樓,,D407000001,溪美里,新北市三重區溪美里福隆路30號,1.0,455.0,慈福派出所,,121.491798,25.078195
大樓,,D407000002,福隆里,新北市三重區福隆里溪尾街14號,1.0,138.0,慈福派出所,,121.49119,25.075619
大樓,,D407000003,溪美里,新北市三重區溪美里仁政街157號,1.0,1196.0,慈福派出所,,121.491415,25.079297
大樓,,D407000004,溪美里,新北市三重區溪美里仁政街152號之7,2.0,70.0,慈福派出所,,121.491459,25.078843
大樓,,D407000006,福隆里,新北市三重區福隆里自強路4段2號,1.0,561.0,慈福派出所,,121.488236,25.076123
公寓,,D407000007,福樂里,新北市三重區福樂里溪尾街144號,1.0,242.0,慈福派出所,,121.48811,25.078706
大樓,,D407000008,溪美里,新北市三重區溪美里仁政街126號,3.0,27.0,慈福派出所,,121.491637,25.078537
大樓,,D407000009,溪美里,新北市三重區溪美里溪尾街39號,2.0,1220.0,慈福派出所,,121.491328,25.075865
大樓,,D407000012,五順里,新北市三重區五順里五華街35巷59號之1,1.0,543.0,慈福派出所,,121.495998,25.08173
大樓,,D407000015,福隆里,新北市三重區福隆里溪尾街42號,3.0,168.0,慈福派出所,,121.490693,25.077093
大樓,,D407000016,福隆里,新北市三重區福隆里自強路4段31巷1號,3.0,379.0,慈福派出所,,121.48941,25.076654
公寓,,D407000018,福隆里,新北市三重區福隆里溪尾街96號,1.0,1721.0,慈福派出所,,121.489638,25.078575
公寓,,D407000019,福隆里,新北市三重區福隆里自強路4段12號,1.0,292.0,慈福派出所,,121.488415,25.076353
公寓,,D407000021,福隆里,新北市三重區福隆里溪尾街108巷46弄1號,1.0,168.0,慈福派出所,,121.487781,25.077857
公寓,,D407000022,福隆里,新北市三重區福隆里溪尾街108巷46弄2號,1.0,128.0,慈福派出所,,121.487784,25.077986
公寓,,D407000026,福樂里,新北市三重區福樂里慈愛街43號,1.0,196.0,慈福派出所,,121.485322,25.078783
公寓,,D407000027,福隆里,新北市三重區福隆里溪尾街108巷46弄37號,1.0,37.0,慈福派出所,,121.489091,25.078273
公寓,,D407000028,福樂里,新北市三重區福樂里三和路4段135巷25號,1.0,561.0,慈福派出所,,121.485645,25.077995
大樓,,D407000031,福隆里,新北市三重區福隆里三和路4段95號之1,1.0,611.0,慈福派出所,,121.488039,25.076098
公寓,,D407000032,慈惠里,新北市三重區慈惠里溪尾街242巷24號,1.0,281.0,慈福派出所,,121.48697,25.081665
公寓,,D407000033,溪美里,新北市三重區溪美里仁政街54巷17號,1.0,52.0,慈福派出所,,121.492466,25.076895
大樓,,D407000034,福隆里,新北市三重區福隆里三和路4段103號,2.0,32.0,慈福派出所,,121.487132,25.076629
大樓,,D407000035,慈生里,新北市三重區慈生里三和路4段183號,1.0,1582.0,慈福派出所,,121.482687,25.079102
大樓,,D407000036,溪美里,新北市三重區溪美里溪尾街41號,1.0,254.0,慈福派出所,,121.491259,25.076128
大樓,,D407000037,福隆里,新北市三重區福隆里三和路4段117巷15號,1.0,613.0,慈福派出所,,121.486133,25.077749
大樓,,D407000038,五常里,新北市三重區五常里五華街7巷71號,1.0,312.0,慈福派出所,,121.496577,25.080676
大樓,,D407000039,福隆里,新北市三重區福隆里三和路4段117巷15號,1.0,386.0,慈福派出所,,121.486133,25.077749
大樓,,D407000040,福隆里,新北市三重區福隆里三和路4段117巷22號,1.0,594.0,慈福派出所,,121.486367,25.077823
大樓,,D407000041,五順里,新北市三重區五順里五華街35巷59號,1.0,270.0,慈福派出所,,121.495922,25.08168
大樓,,D407000042,五順里,新北市三重區五順里五華街16號,1.0,268.0,慈福派出所,,121.494873,25.080276
大樓,,D407000043,五常里,新北市三重區五常里五華街6號,1.0,477.0,慈福派出所,,121.495048,25.080003
公寓,,D407000044,慈愛里,新北市三重區慈愛里三和路4段233號,1.0,1251.0,慈福派出所,,121.481153,25.079966
大樓,,D407000048,福隆里,新北市三重區福隆里三和路4段95號,1.0,771.0,慈福派出所,,121.488112,25.076058
公寓,,D407000049,慈福里,新北市三重區慈福里慈愛街26號,1.0,212.0,慈福派出所,,121.484975,25.078889
公寓,,D407000050,福隆里,新北市三重區福隆里溪尾街108巷42號,1.0,209.0,慈福派出所,,121.488329,25.07843
公寓,,D407000053,福隆里,新北市三重區福隆里溪尾街108巷48號,1.0,116.0,慈福派出所,,121.488054,25.078333
公寓,,D407000055,福隆里,新北市三重區福隆里三和路4段95號,1.0,318.0,慈福派出所,,121.488112,25.076058
公寓,,D407000058,福樂里,新北市三重區福樂里溪尾街128號,1.0,97.0,慈福派出所,,121.48927,25.079441
大樓,,D407000063,福樂里,新北市三重區福樂里溪尾街108巷73號,1.0,33.0,慈福派出所,,121.488893,25.078771
大樓,,D407000064,五順里,新北市三重區五順里五華街39號,1.0,475.0,慈福派出所,,121.494543,25.081058
大樓,,D407000071,五順里,新北市三重區五順里仁義街180號,1.0,172.0,慈福派出所,,121.496766,25.081514
大樓,,D407000072,五順里,新北市三重區五順里仁義街188號,1.0,280.0,慈福派出所,,121.496693,25.081663
公寓,,D407000073,溪美里,新北市三重區溪美里溪尾街73號,1.0,901.0,慈福派出所,,121.490598,25.077856
大樓,,D407000074,五順里,新北市三重區五順里仁義街211巷13號,1.0,2247.0,慈福派出所,,121.497371,25.082138
大樓,,D407000075,五順里,新北市三重區五順里仁義街169號,1.0,1397.0,慈福派出所,,121.496949,25.081514
大樓,,D407000076,溪美里,新北市三重區溪美里溪尾街115號,2.0,290.0,慈福派出所,,121.48971,25.078864
大樓,,D407000077,溪美里,新北市三重區溪美里仁政街74號,1.0,906.0,慈福派出所,,121.4927,25.077393
大樓,,D407000078,五常里,新北市三重區五常里仁義街168號,1.0,772.0,慈福派出所,,121.497001,25.081109
大樓,,D407000079,福樂里,新北市三重區福樂里三和路4段117巷58號,1.0,1277.0,慈福派出所,,121.486149,25.077913
大樓,,D407000080,溪美里,新北市三重區溪美里福隆路14號,1.0,256.0,慈福派出所,,121.491327,25.077965
大樓,,D407000081,五常里,新北市三重區五常里五華街1巷32號,1.0,134.0,慈福派出所,,121.496205,25.080133
大樓,,D407000082,五常里,新北市三重區五常里仁愛街269巷50號,1.0,63.0,慈福派出所,,121.49432,25.079603
大樓,,D407000083,溪美里,新北市三重區溪美里溪尾街121號,3.0,243.0,慈福派出所,,121.489627,25.0791
大樓,,D407000084,五常里,新北市三重區五常里仁義街160號,1.0,868.0,慈福派出所,,121.497137,25.080803
大樓,,D407000085,五常里,新北市三重區五常里仁義街159巷38號,2.0,243.0,慈福派出所,,121.498618,25.082018
大樓,,D407000086,五順里,新北市三重區五順里五華街19號,1.0,1287.0,慈福派出所,,121.494948,25.080469
大樓,,D407000087,福樂里,新北市三重區福樂里三和路4段133號,1.0,1874.0,慈福派出所,,121.484654,25.077984
大樓,,D407000088,五常里,新北市三重區五常里五華街9號之1,1.0,896.0,慈福派出所,,121.495154,25.080158
大樓,,D407000089,五常里,新北市三重區五常里仁義街145號,1.0,1443.0,慈福派出所,,121.497268,25.080884
大樓,,D407000090,五順里,新北市三重區五順里環河北路2段322號,2.0,502.0,慈福派出所,,121.498308,25.083218
大樓,,D407000091,慈福里,新北市三重區慈福里三和路4段163巷50號,1.0,112.0,慈福派出所,,121.48361,25.078862
大樓,,D407000092,溪美里,新北市三重區溪美里仁愛街281號,1.0,113.0,慈福派出所,,121.492753,25.078943
大樓,,D407000093,福隆里,新北市三重區福隆里福隆路3號,1.0,127.0,慈福派出所,,121.489413,25.077036
大樓,,D407000094,溪美里,新北市三重區溪美里福隆路20號,1.0,692.0,慈福派出所,,121.49149,25.078026
大樓,,D407000096,溪美里,新北市三重區溪美里仁愛街366巷12號,2.0,280.0,慈福派出所,,121.491126,25.08027
大樓,,D407000098,溪美里,新北市三重區溪美里溪尾街125號,4.0,288.0,慈福派出所,,121.4893,25.079696
大樓,,D407000100,慈惠里,新北市三重區慈惠里三和路4段203巷183號,1.0,2119.0,慈福派出所,,121.486032,25.080518
大樓,,D407000115,仁華里,新北市三重區仁華里永安北路2段101號,1.0,458.0,慈福派出所,,121.482948,25.083864
大樓,,D407000120,仁華里,新北市三重區仁華里永安北路2段121號,1.0,954.0,慈福派出所,,121.483576,25.084244
大樓,,D407000134,仁華里,新北市三重區仁華里永安北路二段117號,1.0,1212.0,慈福派出所,,121.483508,25.084201
大樓,,D407000135,福隆里,新北市三重區福隆里三和路4段107-1號,1.0,134.0,慈福派出所,,121.487036,25.077195
大樓,,D407000136,五常里,新北市三重區五常里元信一街161號,5.0,596.0,慈福派出所,,121.497113,25.077799
大樓,,D407000137,溪美里,新北市三重區溪美里福隆路75號,1.0,564.0,慈福派出所,,121.491557,25.077851
大樓,,D407000138,溪美里,新北市三重區溪美里仁政街76巷17號,1.0,139.0,慈福派出所,,121.491698,25.077164
大樓,,D407000139,五常里,新北市三重區五常里仁義街79巷23號,1.0,112.0,慈福派出所,,121.49846,25.079499
大樓,,D407000140,五常里,新北市三重區五常里環河北路2段220號,1.0,464.0,慈福派出所,,121.500274,25.079839
大樓,,D407000141,五常里,新北市三重區五常里元信二街116號,1.0,727.0,慈福派出所,,121.4969083,25.07986522
大樓,,D407000142,仁華里,新北市三重區仁華里19鄰仁安街99號,1.0,520.0,慈福派出所,,121.48294,25.083415
大樓,大亮時代二期,D407000143,五常里,新北市三重區五常里仁義街106號,1.0,1129.0,慈福派出所,,121.4975507,25.08014252
大樓,日日東森社區,D407000144,五常里,新北市三重區五常里元信一街26號,4.0,534.0,慈福派出所,,121.4977882,25.07829152
大樓,大亮時代三期,D407000145,五常里,新北市三重區五常里6鄰元信三街19號,1.0,629.0,慈福派出所,,121.4960649,25.0800859
大樓,達麗麗水苑,D407000146,五常里,新北市三重區五常里1鄰仁義街79巷42號,1.0,397.0,慈福派出所,,121.4989249,25.08008377
大樓,欣世代國際館,D407000147,五常里,新北市三重區五常里5鄰元信二街56號,1.0,395.0,慈福派出所,,121.4973449,25.08002213
公寓,,D408000001,重陽里,新北市三重區重陽里明志街135號,1.0,909.0,光明派出所,,121.490262,25.063641
公寓,,D408000002,田心里,新北市三重區田心里忠孝路3段50巷51號,1.0,447.0,光明派出所,,121.483211,25.064254
