電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
25.0,中山里,虎尾鎮中山里中正路39號,"23.70933, 120.43626",1.0,204.0,虎尾分局,
26.0,中山里,虎尾鎮中山里中正路140號,"23.70825, 120.43344",1.0,198.0,虎尾分局,
27.0,中山里,虎尾鎮中山里中山路67號,"23.70401, 120.43644",1.0,140.0,虎尾分局,
28.0,中民村,褒忠鄉中民村15鄰自強路100號,"23.69285, 120.30851",1.0,721.0,虎尾分局,
29.0,中民村,褒忠鄉中民村中正路14之5號,"23.6975,  120.32205",1.0,123.0,虎尾分局,
30.0,中民村,褒忠鄉中民村中正路28之18號,"23.69659, 120.31811",1.0,520.0,虎尾分局,
31.0,中勝村,褒忠鄉中勝村中正路466號,"23.69266, 120.3055",1.0,220.0,虎尾分局,
32.0,公安里,虎尾鎮公安里林森路1段416巷31號,"23.71131, 120.43443",1.0,1262.0,虎尾分局,
33.0,公安里,虎尾鎮公安里林森路1段360巷41號,"23.71232, 120.43506",1.0,730.0,虎尾分局,
34.0,公安里,虎尾鎮公安里林森路1段360巷9號,"23.71209, 120.43576",1.0,3392.0,虎尾分局,
35.0,公安里,虎尾鎮公安里博愛路20號,"23.7137,  120.43711",1.0,26.0,虎尾分局,
36.0,公安里,虎尾鎮公安里博愛路96號,"23.71541, 120.4367",1.0,37.0,虎尾分局,
37.0,公安里,虎尾鎮公安里博愛路106巷39號,"23.71591, 120.43766",1.0,33.0,虎尾分局,
38.0,公安里,虎尾鎮公安里博愛路106巷41號,"23.71591, 120.43766",1.0,33.0,虎尾分局,
39.0,公安里,虎尾鎮公安里博愛路106巷37之1號,"23.71591, 120.43766",1.0,33.0,虎尾分局,
40.0,公安里,虎尾鎮公安里博愛路98號,"23.71547, 120.43669",1.0,37.0,虎尾分局,
41.0,公安里,虎尾鎮公安里新興路114號,"23.7119,  120.43427",1.0,545.0,虎尾分局,
42.0,公安里,虎尾鎮公安里光復路482號,"23.71125, 120.43388",1.0,444.0,虎尾分局,
43.0,公安里,虎尾鎮公安里林森路1段396巷47號,"23.71124, 120.43559",1.0,232.0,虎尾分局,
44.0,公安里,虎尾鎮公安里光復路446號,"23.71087, 120.43457",1.0,167.0,虎尾分局,
45.0,公安里,虎尾鎮公安里博愛路43號,"23.71398, 120.43656",1.0,212.0,虎尾分局,
46.0,公安里,虎尾鎮公安里林森路1段416巷13號,"23.71106, 120.4347",1.0,314.0,虎尾分局,
47.0,公安里,虎尾鎮公安里明正東路40號,"23.71556, 120.43787",1.0,266.0,虎尾分局,
48.0,公安里,虎尾鎮公安里林森路1段490號,"23.71365, 120.43756",1.0,785.0,虎尾分局,
49.0,公安里,虎尾鎮公安里明正路88號,"23.71366, 120.43177",1.0,1686.0,虎尾分局,
50.0,公安里,虎尾鎮公安里光復路432號,"23.71073, 120.43486",1.0,165.0,虎尾分局,
51.0,公安里,虎尾鎮公安里林森路1段476至488號,"23.70976, 120.43428",1.0,1710.0,虎尾分局,
52.0,公安里,虎尾鎮公安里公安路178號之18,"23.70999, 120.43397",1.0,668.0,虎尾分局,
53.0,平和里,虎尾鎮平和里光明路56號,"23.70539, 120.4482",1.0,490.0,虎尾分局,
54.0,平和里,虎尾鎮平和里成德街100號,"23.70979, 120.44861",1.0,727.0,虎尾分局,
55.0,平和里,虎尾鎮平和里七鄰光明路91之1號,"23.70652, 120.44567",1.0,235.0,虎尾分局,
56.0,平和里,虎尾鎮平和里光復路130號,"23.70955, 120.44629",1.0,1920.0,虎尾分局,
57.0,平和里,虎尾鎮平和里光復路22號,"23.70724, 120.45073",1.0,670.0,虎尾分局,
58.0,平和里,虎尾鎮平和里光復路22號,"23.70724, 120.45073",1.0,224.0,虎尾分局,
59.0,平和里,虎尾鎮平和里光復路64至66號,"23.70842, 120.44856",1.0,548.0,虎尾分局,
60.0,平和里,虎尾鎮平和里成平街21號,"23.70955, 120.44629",1.0,888.0,虎尾分局,
61.0,平和里,虎尾鎮平和里光明路68號,"23.70668, 120.4464",1.0,808.0,虎尾分局,
62.0,瓦瑤村,元長鄉瓦瑤村中央路1之5號,"23.63982, 120.36004",1.0,378.0,虎尾分局,
63.0,石廟里,土庫鎮石廟里菜園路110號,"23.68212, 120.3898",1.0,2764.0,虎尾分局,
64.0,立仁里,虎尾鎮立仁里北平路228號,"23.70856, 120.42639",1.0,4086.0,虎尾分局,
65.0,立仁里,虎尾鎮立仁里復興路147巷1-5號,"23.70754, 120.4284",1.0,226.0,虎尾分局,
66.0,立仁里,虎尾鎮立仁里北平路218號,"23.70897, 120.42669",1.0,48.0,虎尾分局,
67.0,立仁里,虎尾鎮立仁里立仁路51號,"23.70561, 120.42825",1.0,2012.0,虎尾分局,
68.0,立仁里,虎尾鎮立仁里忠孝路216號,"23.70824, 120.42586",1.0,2302.0,虎尾分局,
69.0,立仁里,虎尾鎮立仁里北平路250號,"23.7086,  120.42598",1.0,4085.0,虎尾分局,
70.0,立仁里,虎尾鎮立仁里復興路149號,"23.70752, 120.42832",1.0,3570.0,虎尾分局,
71.0,立仁里,虎尾鎮立仁里立仁路40號,"23.70608, 120.42742",1.0,541.0,虎尾分局,
72.0,立仁里,虎尾鎮立仁里立仁路40號,"23.70608, 120.42742",1.0,736.0,虎尾分局,
73.0,西安里,虎尾鎮西安里中正路263號,"23.70572, 120.43094",1.0,423.0,虎尾分局,
74.0,西安里,虎尾鎮西安里26鄰八德街101號,"23.6997,  120.42898",1.0,1815.0,虎尾分局,
75.0,西安里,虎尾鎮西安里五間厝60號,"23.70669, 120.43043",1.0,635.0,虎尾分局,
76.0,西安里,虎尾鎮西安里中正路189號,"23.70729, 120.43224",1.0,339.0,虎尾分局,
77.0,西安里,虎尾鎮西安里中正路257號,"23.7054,  120.43114",1.0,93.0,虎尾分局,
78.0,西安里,虎尾鎮西安里工專路103號,"23.70253, 120.42497",1.0,146.0,虎尾分局,
79.0,西安里,虎尾鎮西安里文化路83號,"23.70155, 120.43044",1.0,535.0,虎尾分局,
80.0,西安里,虎尾鎮西安里文化路64號,"23.70155, 120.43044",1.0,2388.0,虎尾分局,
81.0,西安里,虎尾鎮西安里文化路64號,"23.70155, 120.43044",1.0,724.0,虎尾分局,
82.0,西安里,虎尾鎮西安里林森路2段57、59號,"23.70669, 120.43043",1.0,2886.0,虎尾分局,
83.0,西安里,虎尾鎮西安里文化路64號,"23.70155, 120.43044",1.0,1376.0,虎尾分局,
84.0,忠正里,土庫鎮忠正里文化路5號,"23.67602, 120.38981",1.0,872.0,虎尾分局,
85.0,忠正里,土庫鎮忠正里中華路58號,"23.66982, 120.38742",1.0,179.0,虎尾分局,
86.0,忠正里,土庫鎮忠正里中山路64號,"23.67444, 120.38978",1.0,114.0,虎尾分局,
87.0,東仁里,虎尾鎮東仁里三民路35號,"23.71089, 120.43925",1.0,1630.0,虎尾分局,
88.0,東仁里,虎尾鎮東仁里信義路67號,"23.71117, 120.43753",1.0,45.0,虎尾分局,
89.0,東仁里,虎尾鎮東仁里光復路222號,"23.71032, 120.44214",1.0,563.0,虎尾分局,
90.0,東仁里,虎尾鎮東仁里光復路222號,"23.71032, 120.44214",1.0,615.0,虎尾分局,
91.0,東仁里,虎尾鎮東仁里信義路28號,"23.71078, 120.43771",1.0,301.0,虎尾分局,
92.0,東仁里,虎尾鎮東仁里福民路76號,"23.71086, 120.43606",1.0,590.0,虎尾分局,
93.0,東仁里,虎尾鎮東仁里東明路85號,"23.71409, 120.44003",1.0,568.0,虎尾分局,
94.0,東仁里,虎尾鎮東仁里31鄰東明路85號,"23.71413, 120.44006",1.0,3952.0,虎尾分局,
95.0,東平里,土庫鎮東平里民族路40號,"23.7051,  120.35942",1.0,589.0,虎尾分局,
96.0,長北村,元長鄉長北村中山路124之2號,"23.651,   120.31341",1.0,196.0,虎尾分局,
97.0,長南村,元長鄉長南村中山路31號,"23.64884, 120.31335",1.0,109.0,虎尾分局,
98.0,長南村,元長鄉長南村中山路42號,"23.65016, 120.31355",1.0,129.0,虎尾分局,
99.0,長南村,元長鄉長南村仁愛路1之1號,"23.65021, 120.31472",1.0,94.0,虎尾分局,
100.0,長南村,元長鄉長南村仁愛路1號,"23.65021, 120.31472",1.0,585.0,虎尾分局,
101.0,惠來里,虎尾鎮惠來里惠來145之10號,"23.72957, 120.49019",1.0,169.0,虎尾分局,
102.0,惠來里,虎尾鎮惠來里惠來201號,"23.72874, 120.4912",1.0,456.0,虎尾分局,
103.0,惠來里,虎尾鎮惠來里惠來112號,"23.72874, 120.4912",1.0,96.0,虎尾分局,
104.0,越港里,土庫鎮越港里成功路1之62號,"23.67306, 120.39674",1.0,41.0,虎尾分局,
105.0,越港里,土庫鎮越港里建國路13號,"23.67984, 120.39986",1.0,157.0,虎尾分局,
106.0,越港里,土庫鎮越港里林森路100號,"23.67379, 120.39598",1.0,1619.0,虎尾分局,
107.0,順天里,土庫鎮順天里中正路107巷16號,"23.67606, 120.39035",1.0,133.0,虎尾分局,
108.0,順天里,土庫鎮順天里中央路2號,"23.67246, 120.3877",1.0,491.0,虎尾分局,
109.0,順天里,土庫鎮順天里中央路2號,"23.67246, 120.3877",1.0,529.0,虎尾分局,
110.0,順天里,土庫鎮順天里中央路71號,"23.67012, 120.38556",1.0,260.0,虎尾分局,
111.0,順天里,土庫鎮順天里中央路2號,"23.67246, 120.3877",1.0,529.0,虎尾分局,
112.0,廉使里,虎尾鎮廉使里學府路95號,"23.73507, 120.42694",1.0,6264.0,虎尾分局,
113.0,新吉里,虎尾鎮新吉里工專路103號,"23.702416,120.423096",1.0,3309.0,虎尾分局,
114.0,新吉里,虎尾鎮新吉里工專路281號,"23.70758, 120.42205",1.0,1653.0,虎尾分局,
115.0,新吉里,虎尾鎮新吉里林森路2段436巷68號,"23.69994, 120.42261",1.0,918.0,虎尾分局,
116.0,新吉里,虎尾鎮新吉里工專路231號,"23.70523, 120.42291",1.0,969.0,虎尾分局,
117.0,新吉里,虎尾鎮新吉里工專路113號,"23.70341, 120.42447",1.0,910.0,虎尾分局,
118.0,新興里,虎尾鎮新興里光復路441號,"23.71016, 120.43604",1.0,356.0,虎尾分局,
119.0,新興里,虎尾鎮新興里新生路92號,"23.70794, 120.43715",1.0,266.0,虎尾分局,
120.0,新興里,虎尾鎮新興里民生路46號,"23.70852, 120.43713",1.0,353.0,虎尾分局,
121.0,新興里,虎尾鎮新興里光明路118號,"23.70776, 120.44528",1.0,864.0,虎尾分局,
122.0,新興里,虎尾鎮新興里光明路120號,"23.70784, 120.44493",1.0,661.0,虎尾分局,
123.0,新興里,虎尾鎮新興里行政路6號,"23.70848, 120.4453",1.0,1000.0,虎尾分局,
124.0,新興里,虎尾鎮新興里和平路1號,"23.70943, 120.43826",1.0,906.0,虎尾分局,
125.0,新興里,虎尾鎮新興里新興路80號,"23.70944, 120.43468",1.0,937.0,虎尾分局,
126.0,新興里,虎尾鎮新興里新生路136號,"23.70737, 120.43589",1.0,1102.0,虎尾分局,
127.0,新興里,虎尾鎮新興里中正路15號,"23.70957, 120.4371",1.0,772.0,虎尾分局,
128.0,新興里,虎尾鎮新興里光復路443號,"23.71014, 120.4357",1.0,264.0,虎尾分局,
129.0,新興里,虎尾鎮新興里民權路2號,"23.70854, 120.437",1.0,2466.0,虎尾分局,
130.0,德興里,虎尾鎮德興里德興路84號,"23.70896, 120.42983",1.0,1754.0,虎尾分局,
131.0,德興里,虎尾鎮德興里德興路97號,"23.70971, 120.43112",1.0,1838.0,虎尾分局,
132.0,德興里,虎尾鎮德興里德興路155號,"23.71167, 120.43011",1.0,1253.0,虎尾分局,
133.0,德興里,虎尾鎮德興里北平路64號,"23.71202, 120.42923",1.0,493.0,虎尾分局,
134.0,德興里,虎尾鎮德興里北平路77號,"23.71088, 120.42867",1.0,499.0,虎尾分局,
135.0,德興里,虎尾鎮德興里德興路97號,"23.70971, 120.43112",1.0,253.0,虎尾分局,
136.0,墾地里,雲林縣虎尾鎮墾地里1鄰科虎路128號,"23.72826, 120.40699",1.0,1000.0,虎尾分局,
137.0,墾地里,虎尾鎮墾地里1鄰永興北二街150號,"23.7417,  120.41603",1.0,2100.0,虎尾分局,
138.0,墾地里,虎尾鎮墾地里10鄰松園三路98號,"23.738914,120.408909",1.0,1309.0,虎尾分局,
139.0,穎川里,虎尾鎮穎川里1鄰頂南56號,"23.6954,  120.42193",1.0,1144.0,虎尾分局,
140.0,興新里,土庫鎮興新里頂圍路36號,"23.67576, 120.38606",1.0,425.0,虎尾分局,
141.0,興新里,虎尾鎮興新里和平路17號,"23.70943, 120.43826",1.0,2044.0,虎尾分局,
142.0,興新里,虎尾鎮興新里新生路74號,"23.70801, 120.43734",1.0,333.0,虎尾分局,
143.0,安慶里,虎尾鎮安慶里中山路36號,"23.70718, 120.43483",1.0,897.0,虎尾分局,
144.0,穎川里,虎尾鎮穎川里林森路2段428號,"23.69933, 120.42474",1.0,661.0,虎尾分局,
