行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,placemark_address
文山區,WRA01102,木柵里,臺北市文山區久康街157-2號,"24.990829,121.567449",1,"348 ",文山第一分局,,臺北市文山區久康街157-2號
文山區,WRA01110,木柵里,臺北市文山區久康街110巷12號,"24.990127,121.568482",1,"125 ",文山第一分局,,臺北市文山區久康街110巷12號
文山區,WRA01111,木柵里,臺北市文山區久康街110巷2弄2-12號,"24.990316,121.568274",1,"230 ",文山第一分局,,臺北市文山區久康街110巷2弄2-12號
文山區,WRA01120,木柵里,臺北市文山區木柵路三段147號,"24.989263,121.568907",1,"92 ",文山第一分局,,臺北市文山區木柵路三段147號
文山區,WRA01149,木柵里,臺北市文山區木柵路三段85巷23弄1號,"24.989636,121.567832",1,"172 ",文山第一分局,,臺北市文山區木柵路三段85巷23弄1號
文山區,WRA01150,木柵里,臺北市文山區木柵路三段85巷23弄15號,"24.98983,121.568357",1,"152 ",文山第一分局,,臺北市文山區木柵路三段85巷23弄15號
文山區,WRA01178,木柵里,臺北市文山區木柵路三段85巷23弄12-18號,"24.989574,121.568095",1,"464 ",文山第一分局,,臺北市文山區木柵路三段85巷23弄12-18號
文山區,WRA01179,木柵里,臺北市文山區木柵路三段85巷23弄28號,"24.989704,121.568411",1,"2122 ",文山第一分局,,臺北市文山區木柵路三段85巷23弄28號
文山區,WRA01195,木柵里,臺北市文山區木柵路三段127號,"24.989094,121.56852",1,"1562 ",文山第一分局,,臺北市文山區木柵路三段127號
文山區,WRA01205,木柵里,臺北市文山區木柵路三段169巷20號,"24.990029,121.568755",1,"1077 ",文山第一分局,,臺北市文山區木柵路三段169巷20號
文山區,WRA01347,木柵里,臺北市文山區久康街155號,"24.990672,121.567228",3,"1188 ",文山第一分局,,臺北市文山區久康街155號
文山區,WRA01351,木柵里,臺北市文山區木柵路三段85號,"24.988861,121.567689",1,"2016 ",文山第一分局,,臺北市文山區木柵路三段85號
文山區,WRA01292,木柵里,臺北市文山區木柵路三段177號,"24.989792,121.569464",5,"2848 ",文山第一分局,,臺北市文山區木柵路三段177號
文山區,WRA01315,木柵里,臺北市文山區久康街110巷2弄11號,"24.990195,121.567986",1,"102 ",文山第一分局,,臺北市文山區久康街110巷2弄11號
文山區,WRA01384,木柵里,臺北市文山區久康街169巷6號,"24.991029,121.568347",1,"196 ",文山第一分局,,臺北市文山區久康街169巷6號
文山區,WRA01188,木柵里,臺北市文山區秀明路一段169號,"24.99144,121.567646",1,"5982 ",文山第一分局,,臺北市文山區秀明路一段169號
文山區,WRA01135,木柵里,臺北市文山區木柵路三段102巷12號,"24.987473,121.567685",1,"190 ",文山第一分局,,臺北市文山區木柵路三段102巷12號
文山區,WRA01136,木柵里,臺北市文山區木柵路三段102巷12號,"24.987473,121.567685",1,"972 ",文山第一分局,,臺北市文山區木柵路三段102巷12號
文山區,WRA01123,木柵里,臺北市文山區木柵路三段191號,"24.990293,121.570233",1,"1325 ",文山第一分局,,臺北市文山區木柵路三段191號
文山區,WRA01124,木柵里,臺北市文山區木柵路三段191號,"24.990293,121.570233",1,"249 ",文山第一分局,,臺北市文山區木柵路三段191號
文山區,WRA00505,木新里,臺北市文山區保儀路31號,"24.988039,121.568704",1,"180 ",文山第一分局,,臺北市文山區保儀路31號
文山區,WRA00661,木新里,臺北市文山區開元街22號,"24.988997,121.569419",1,"233 ",文山第一分局,,臺北市文山區開元街22號
文山區,WRA00662,木新里,臺北市文山區開元街27號,"24.989203,121.569929",1,"398 ",文山第一分局,,臺北市文山區開元街27號
文山區,WRA00663,木新里,臺北市文山區開元街40號,"24.989032,121.569882",1,"116 ",文山第一分局,,臺北市文山區開元街40號
文山區,WRA00664,木新里,臺北市文山區開元街46號,"24.989041,121.569936",1,"84 ",文山第一分局,,臺北市文山區開元街46號
文山區,WRA00665,木新里,臺北市文山區集英街7號,"24.988114,121.569503",1,"308 ",文山第一分局,,臺北市文山區集英街7號
文山區,WRA00666,木新里,臺北市文山區集英街35號,"24.988724,121.569418",1,"313 ",文山第一分局,,臺北市文山區集英街35號
文山區,WRA01066,木新里,臺北市文山區指南路一段37號,"24.988242,121.570024",3,"2969 ",文山第一分局,,臺北市文山區指南路一段37號
文山區,WRA01068,木新里,臺北市文山區指南路一段14巷6號,"24.987273,121.569055",1,"588 ",文山第一分局,,臺北市文山區指南路一段14巷6號
文山區,WRA01297,木新里,臺北市文山區保儀路13巷38號,"24.988451,121.569971",1,"665 ",文山第一分局,,臺北市文山區保儀路13巷38號
文山區,WRA01335,木新里,臺北市文山區保儀路9號,"24.988668,121.568642",1,"1236 ",文山第一分局,,臺北市文山區保儀路9號
文山區,WRA01372,木新里,臺北市文山區木柵路三段168號,"24.989283,121.569306",5,"818 ",文山第一分局,,臺北市文山區木柵路三段168號
文山區,WRA00345,木新里,臺北市文山區永安街2號,"24.987414,121.570113",1,"260 ",文山第一分局,,臺北市文山區永安街2號
文山區,WRA00350,木新里,臺北市文山區永安街22巷17號,"24.986694,121.569057",1,"392 ",文山第一分局,,臺北市文山區永安街22巷17號
文山區,WRA00351,木新里,臺北市文山區永安街22巷24號,"24.986877,121.569406",1,"341 ",文山第一分局,,臺北市文山區永安街22巷24號
文山區,WRA00354,木新里,臺北市文山區永安街22巷9弄5號,"24.98636,121.569592",1,"2050 ",文山第一分局,,臺北市文山區永安街22巷9弄5號
文山區,WRA00502,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,"1270 ",文山第一分局,,臺北市文山區保儀路127號
文山區,WRA00512,木新里,臺北市文山區保儀路109巷3弄18號,"24.986211,121.56874",1,"320 ",文山第一分局,,臺北市文山區保儀路109巷3弄18號
文山區,WRA01200,木新里,臺北市文山區保儀路109巷3弄16號,"24.986215,121.568659",1,"166 ",文山第一分局,,臺北市文山區保儀路109巷3弄16號
文山區,WRA01371,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,"900 ",文山第一分局,,臺北市文山區保儀路127號
文山區,WRA01286,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,"1324 ",文山第一分局,,臺北市文山區保儀路127號
文山區,WRA00182,木新里,臺北市文山區木新路二段103號,"24.984441,121.570035",1,"142 ",文山第一分局,,臺北市文山區木新路二段103號
文山區,WRA00183,木新里,臺北市文山區木新路二段109號,"24.984375,121.570003",1,"73 ",文山第一分局,,臺北市文山區木新路二段109號
文山區,WRA00185,木新里,臺北市文山區木新路二段113號,"24.984264,121.569851",1,"204 ",文山第一分局,,臺北市文山區木新路二段113號
文山區,WRA00186,木新里,臺北市文山區木新路二段117號,"24.984183,121.569674",1,"48 ",文山第一分局,,臺北市文山區木新路二段117號
文山區,WRA00188,木新里,臺北市文山區木新路二段123號,"24.984131,121.56952",1,"132 ",文山第一分局,,臺北市文山區木新路二段123號
文山區,WRA00207,木新里,臺北市文山區木新路二段91號,"24.984776,121.570305",1,"172 ",文山第一分局,,臺北市文山區木新路二段91號
文山區,WRA00208,木新里,臺北市文山區木新路二段99號,"24.984573,121.570123",1,"85 ",文山第一分局,,臺北市文山區木新路二段99號
文山區,WRA00209,木新里,臺北市文山區木新路二段111巷11號,"24.98386,121.57039",1,"80 ",文山第一分局,,臺北市文山區木新路二段111巷11號
文山區,WRA00210,木新里,臺北市文山區木新路二段111巷2號,"24.984128,121.569996",1,"121 ",文山第一分局,,臺北市文山區木新路二段111巷2號
文山區,WRA00222,木新里,臺北市文山區木新路二段111巷6弄12號,"24.983878,121.569706",1,"186 ",文山第一分局,,臺北市文山區木新路二段111巷6弄12號
文山區,WRA00225,木新里,臺北市文山區木新路二段111巷6弄20號,"24.983799,121.569462",1,"680 ",文山第一分局,,臺北市文山區木新路二段111巷6弄20號
文山區,WRA00254,木新里,臺北市文山區木新路二段79巷10號,"24.984895,121.571091",1,"93 ",文山第一分局,,臺北市文山區木新路二段79巷10號
文山區,WRA00255,木新里,臺北市文山區木新路二段79巷2號,"24.984998,121.57076",1,"122 ",文山第一分局,,臺北市文山區木新路二段79巷2號
文山區,WRA00256,木新里,臺北市文山區木新路二段79巷12弄16號,"24.984292,121.570925",2,"1586 ",文山第一分局,,臺北市文山區木新路二段79巷12弄16號
文山區,WRA00257,木新里,臺北市文山區木新路二段79巷12弄20號,"24.984017,121.570761",1,"48 ",文山第一分局,,臺北市文山區木新路二段79巷12弄20號
文山區,WRA00258,木新里,臺北市文山區木新路二段79巷12弄22號,"24.983957,121.570638",1,"189 ",文山第一分局,,臺北市文山區木新路二段79巷12弄22號
文山區,WRA00259,木新里,臺北市文山區木新路二段79巷6弄1號,"24.984908,121.570963",1,"98 ",文山第一分局,,臺北市文山區木新路二段79巷6弄1號
文山區,WRA00260,木新里,臺北市文山區木新路二段79巷6弄14號,"24.984489,121.570521",1,"109 ",文山第一分局,,臺北市文山區木新路二段79巷6弄14號
文山區,WRA00261,木新里,臺北市文山區木新路二段79巷6弄18號,"24.984351,121.570395",1,"300 ",文山第一分局,,臺北市文山區木新路二段79巷6弄18號
文山區,WRA00262,木新里,臺北市文山區木新路二段79巷6弄23號,"24.984141,121.570441",1,"102 ",文山第一分局,,臺北市文山區木新路二段79巷6弄23號
文山區,WRA00263,木新里,臺北市文山區木新路二段79巷6弄25號,"24.984112,121.570345",1,"189 ",文山第一分局,,臺北市文山區木新路二段79巷6弄25號
文山區,WRA00264,木新里,臺北市文山區木新路二段79巷6弄4號,"24.984749,121.570716",1,"82 ",文山第一分局,,臺北市文山區木新路二段79巷6弄4號
文山區,WRA00265,木新里,臺北市文山區木新路二段79巷6弄5號,"24.984711,121.570871",1,"398 ",文山第一分局,,臺北市文山區木新路二段79巷6弄5號
文山區,WRA00266,木新里,臺北市文山區木新路二段79巷6弄6號,"24.984707,121.570683",1,"158 ",文山第一分局,,臺北市文山區木新路二段79巷6弄6號
文山區,WRA01321,木新里,臺北市文山區木新路二段121號,"24.984145,121.569604",1,"180 ",文山第一分局,,臺北市文山區木新路二段121號
文山區,WRA00180,木新里,臺北市文山區木新路二段128號,"24.984345,121.569272",2,"722 ",文山第一分局,,臺北市文山區木新路二段128號
文山區,WRA00184,木新里,臺北市文山區木新路二段110號,"24.984645,121.569869",1,"444 ",文山第一分局,,臺北市文山區木新路二段110號
文山區,WRA00206,木新里,臺北市文山區木新路二段88號,"24.985285,121.57038",1,"480 ",文山第一分局,,臺北市文山區木新路二段88號
文山區,WRA01193,木新里,臺北市文山區木新路二段78號,"24.985534,121.570452",2,"1940 ",文山第一分局,,臺北市文山區木新路二段78號
文山區,WRA00211,木新里,臺北市文山區木新路二段111巷8號,"24.983775,121.570271",1,"65 ",文山第一分局,,臺北市文山區木新路二段111巷8號
文山區,WRA00213,木新里,臺北市文山區木新路二段111巷12弄1號,"24.983186,121.569807",1,"928 ",文山第一分局,,臺北市文山區木新路二段111巷12弄1號
文山區,WRA00214,木新里,臺北市文山區木新路二段111巷12弄18號,"24.983436,121.569795",1,"112 ",文山第一分局,,臺北市文山區木新路二段111巷12弄18號
文山區,WRA00216,木新里,臺北市文山區木新路二段111巷12弄2號,"24.98364,121.57026",1,"74 ",文山第一分局,,臺北市文山區木新路二段111巷12弄2號
文山區,WRA00217,木新里,臺北市文山區木新路二段111巷12弄22號,"24.983393,121.569647",1,"117 ",文山第一分局,,臺北市文山區木新路二段111巷12弄22號
文山區,WRA00218,木新里,臺北市文山區木新路二段111巷12弄26號,"24.983329,121.569404",1,"289 ",文山第一分局,,臺北市文山區木新路二段111巷12弄26號
文山區,WRA00219,木新里,臺北市文山區木新路二段111巷12弄6號,"24.983564,121.5701",1,"102 ",文山第一分局,,臺北市文山區木新路二段111巷12弄6號
文山區,WRA00220,木新里,臺北市文山區木新路二段111巷12弄8號,"24.983499,121.569986",1,"92 ",文山第一分局,,臺北市文山區木新路二段111巷12弄8號
文山區,WRA00221,木新里,臺北市文山區木新路二段111巷6弄1號,"24.983913,121.57012",1,"124 ",文山第一分局,,臺北市文山區木新路二段111巷6弄1號
文山區,WRA00223,木新里,臺北市文山區木新路二段111巷6弄13號,"24.983704,121.56972",1,"61 ",文山第一分局,,臺北市文山區木新路二段111巷6弄13號
文山區,WRA00224,木新里,臺北市文山區木新路二段111巷6弄17號,"24.983649,121.569584",1,"186 ",文山第一分局,,臺北市文山區木新路二段111巷6弄17號
文山區,WRA00226,木新里,臺北市文山區木新路二段111巷6弄5號,"24.983833,121.569991",1,"182 ",文山第一分局,,臺北市文山區木新路二段111巷6弄5號
文山區,WRA00227,木新里,臺北市文山區木新路二段161巷18號,"24.982911,121.569176",1,"444 ",文山第一分局,,臺北市文山區木新路二段161巷18號
文山區,WRA00228,木新里,臺北市文山區木新路二段161巷2號,"24.983813,121.568811",1,"436 ",文山第一分局,,臺北市文山區木新路二段161巷2號
文山區,WRA00229,木新里,臺北市文山區木新路二段161巷20號,"24.982789,121.569214",1,"508 ",文山第一分局,,臺北市文山區木新路二段161巷20號
文山區,WRA00230,木新里,臺北市文山區木新路二段161巷8號,"24.983277,121.568999",1,"74 ",文山第一分局,,臺北市文山區木新路二段161巷8號
文山區,WRA00231,木新里,臺北市文山區木新路二段161巷12弄14號,"24.983073,121.568584",1,"158 ",文山第一分局,,臺北市文山區木新路二段161巷12弄14號
文山區,WRA00232,木新里,臺北市文山區木新路二段161巷12弄22號,"24.98298,121.568287",1,"81 ",文山第一分局,,臺北市文山區木新路二段161巷12弄22號
文山區,WRA00233,木新里,臺北市文山區木新路二段161巷12弄6號,"24.983163,121.568879",1,"218 ",文山第一分局,,臺北市文山區木新路二段161巷12弄6號
文山區,WRA00234,木新里,臺北市文山區木新路二段161巷19弄5號,"24.982841,121.569633",1,"581 ",文山第一分局,,臺北市文山區木新路二段161巷19弄5號
文山區,WRA00235,木新里,臺北市文山區木新路二段161巷24弄2號,"24.982603,121.569225",1,"140 ",文山第一分局,,臺北市文山區木新路二段161巷24弄2號
文山區,WRA00236,木新里,臺北市文山區木新路二段161巷6弄1號,"24.98344,121.568946",1,"261 ",文山第一分局,,臺北市文山區木新路二段161巷6弄1號
文山區,WRA00237,木新里,臺北市文山區木新路二段161巷6弄15號,"24.983236,121.568361",1,"58 ",文山第一分局,,臺北市文山區木新路二段161巷6弄15號
文山區,WRA00238,木新里,臺北市文山區木新路二段161巷6弄21號,"24.983128,121.568111",1,"153 ",文山第一分局,,臺北市文山區木新路二段161巷6弄21號
文山區,WRA00239,木新里,臺北市文山區木新路二段161巷6弄8號,"24.983522,121.568635",1,"656 ",文山第一分局,,臺北市文山區木新路二段161巷6弄8號
文山區,WRA00181,木新里,臺北市文山區木新路二段1號,"24.987604,121.570825",1,"2997 ",文山第一分局,,臺北市文山區木新路二段1號
文山區,WRA00190,木新里,臺北市文山區木新路二段2號,"24.98751,121.570515",1,"440 ",文山第一分局,,臺北市文山區木新路二段2號
文山區,WRA00201,木新里,臺北市文山區木新路二段4號,"24.987399,121.570511",1,"449 ",文山第一分局,,臺北市文山區木新路二段4號
文山區,WRA00202,木新里,臺北市文山區木新路二段50號,"24.986222,121.570548",1,"1196 ",文山第一分局,,臺北市文山區木新路二段50號
文山區,WRA00203,木新里,臺北市文山區木新路二段59-2號,"24.985852,121.571113",1,"441 ",文山第一分局,,臺北市文山區木新路二段59-2號
文山區,WRA00204,木新里,臺北市文山區木新路二段60號,"24.985893,121.570533",1,"313 ",文山第一分局,,臺北市文山區木新路二段60號
文山區,WRA00251,木新里,臺北市文山區木新路二段43巷15號,"24.986602,121.571161",3,"1480 ",文山第一分局,,臺北市文山區木新路二段43巷15號
文山區,WRA00252,木新里,臺北市文山區木新路二段43巷6號,"24.98626,121.571338",2,"1392 ",文山第一分局,,臺北市文山區木新路二段43巷6號
文山區,WRA00253,木新里,臺北市文山區木新路二段69巷11弄1號,"24.985783,121.571264",1,"76 ",文山第一分局,,臺北市文山區木新路二段69巷11弄1號
文山區,WRA00346,木新里,臺北市文山區永安街29號,"24.986481,121.570323",1,"132 ",文山第一分局,,臺北市文山區永安街29號
文山區,WRA00349,木新里,臺北市文山區永安街9號,"24.986962,121.570341",1,"184 ",文山第一分局,,臺北市文山區永安街9號
文山區,WRA01230,木新里,臺北市文山區指南路一段55號,"24.987832,121.570871",2,"1077 ",文山第一分局,,臺北市文山區指南路一段55號
文山區,WRA01326,木新里,臺北市文山區指南路一段96巷2號,"24.987535,121.571173",2,"138 ",文山第一分局,,臺北市文山區指南路一段96巷2號
文山區,WRA01375,木新里,臺北市文山區木新路二段43巷25號,"24.98704,121.571515",1,"310 ",文山第一分局,,臺北市文山區木新路二段43巷25號
文山區,WRA00509,木新里,臺北市文山區保儀路13巷3號,"24.988496,121.569186",1,"1640 ",文山第一分局,,臺北市文山區保儀路13巷3號
文山區,WRA01126,木新里,臺北市文山區木柵路三段220號,"24.989604,121.570087",2,"3724 ",文山第一分局,,臺北市文山區木柵路三段220號
文山區,WRA00358,老泉里,臺北市文山區老泉街26巷3號,"24.97418,121.56095",1,"1000 ",文山第一分局,,臺北市文山區老泉街26巷3號
文山區,WRA01058,老泉里,臺北市文山區老泉街26巷3號,"24.97418,121.56095",1,"600 ",文山第一分局,,臺北市文山區老泉街26巷3號
文山區,WRA00479,忠順里,臺北市文山區忠順街二段1號,"24.984651,121.562088",1,"884 ",文山第一分局,,臺北市文山區忠順街二段1號
文山區,WRA00852,忠順里,臺北市文山區興隆路四段111號,"24.986491,121.561128",2,"1756 ",文山第一分局,,臺北市文山區興隆路四段111號
文山區,WRA00853,忠順里,臺北市文山區興隆路四段143號,"24.985168,121.561634",2,"4518 ",文山第一分局,,臺北市文山區興隆路四段143號
文山區,WRA00893,忠順里,臺北市文山區興隆路四段109巷30弄6號,"24.986609,121.562175",1,"1278 ",文山第一分局,,臺北市文山區興隆路四段109巷30弄6號
文山區,WRA01027,忠順里,臺北市文山區興隆路四段115巷8號,"24.986039,121.561611",2,"380 ",文山第一分局,,臺北市文山區興隆路四段115巷8號
文山區,WRA01036,忠順里,臺北市文山區興隆路四段115巷5號,"24.986283,121.561578",1,"570 ",文山第一分局,,臺北市文山區興隆路四段115巷5號
文山區,WRA01080,忠順里,臺北市文山區興隆路四段145巷12號,"24.985054,121.562455",1,"422 ",文山第一分局,,臺北市文山區興隆路四段145巷12號
文山區,WRA01081,忠順里,臺北市文山區興隆路四段段145巷9弄15號,"24.985751,121.561822",1,"486 ",文山第一分局,,臺北市文山區興隆路四段段145巷9弄15號
文山區,WRA01374,忠順里,臺北市文山區興隆路四段145巷10號,"24.985026,121.562313",1,"113 ",文山第一分局,,臺北市文山區興隆路四段145巷10號
文山區,WRA00894,忠順里,臺北市文山區興隆路四段109巷32弄2號,"24.986134,121.56292",1,"561 ",文山第一分局,,臺北市文山區興隆路四段109巷32弄2號
文山區,WRA00913,忠順里,臺北市文山區興隆路四段145巷23弄10號,"24.985655,121.56269",2,"472 ",文山第一分局,,臺北市文山區興隆路四段145巷23弄10號
文山區,WRA01039,忠順里,臺北市文山區興隆路四段145巷83弄2號,"24.985633,121.56413",2,"1281 ",文山第一分局,,臺北市文山區興隆路四段145巷83弄2號
文山區,WRA01046,忠順里,臺北市文山區興隆路四段109巷32弄2之1號,"24.98589,121.56298",1,"258 ",文山第一分局,,臺北市文山區興隆路四段109巷32弄2之1號
文山區,WRA01064,忠順里,臺北市文山區興隆路四段109巷32弄6號,"24.986181,121.563194",2,"1417 ",文山第一分局,,臺北市文山區興隆路四段109巷32弄6號
文山區,WRA01086,忠順里,臺北市文山區興隆路四段145巷25號,"24.985327,121.562861",2,"2553 ",文山第一分局,,臺北市文山區興隆路四段145巷25號
文山區,WRA01190,忠順里,臺北市文山區興隆路四段109巷32弄2之2號,"24.985904,121.563158",1,"466 ",文山第一分局,,臺北市文山區興隆路四段109巷32弄2之2號
