類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WMA00742,江山里,臺北市中山區民生東路三段69、71號,"25.057531,121.543814",1、2,721.0,中山分局,
一般住宅,WMA00776,江山里,臺北市中山區民生東路三段73巷13號,"25.05954,121.543679",1,61.0,中山分局,
一般住宅,WMA02107,江山里,臺北市中山區復興北路274、276號,"25.066205,121.54393",1,377.0,中山分局,
一般住宅,WMA02108,江山里,臺北市中山區復興北路282號,"25.058785,121.543931",1,177.0,中山分局,
一般住宅,WMA02109,江山里,臺北市中山區復興北路286號,"25.059035,121.543909",1,991.0,中山分局,
一般住宅,WMA02110,江山里,臺北市中山區復興北路340-346號,"25.05964,121.54396",1,594.0,中山分局,
一般住宅,WMA02111,江山里,臺北市中山區復興北路348-352號,"25.059971,121.543938",1,570.0,中山分局,
一般住宅,WMA02138,江山里,臺北市中山區復興北路280巷7、9號,"25.058803,121.543332",1,131.0,中山分局,
一般住宅,WMA02140,江山里,臺北市中山區復興北路320巷8、10號,"25.059515,121.542655",1,68.0,中山分局,
一般住宅,WMA02706,江山里,臺北市中山區錦州街426巷1弄21號,"25.059861,121.543336",1,46.0,中山分局,
一般住宅,WMA02707,江山里,臺北市中山區錦州街426巷1弄23、25號,"25.059726,121.543499",1,156.0,中山分局,
一般住宅,WMA03000,江山里,臺北市中山區民生東路三段75、77號,"25.057531,121.543814",1,1436.0,中山分局,
一般住宅,WMA02686,江山里,臺北市中山區錦州街459號,"25.06031,121.543572",1,125.0,中山分局,
一般住宅,WMA02704,江山里,臺北市中山區錦州街418巷6號,"25.059628,121.54197",1,182.0,中山分局,
一般住宅,WMA02705,江山里,臺北市中山區錦州街426巷3號,"25.059569,121.542444",1,115.0,中山分局,
一般住宅,WMA02743,江山里,臺北市中山區龍江路273-279號,"25.059556,121.540826",1,1479.0,中山分局,
一般住宅,WMA02745,江山里,臺北市中山區龍江路281號,"25.060086,121.540829",1,268.0,中山分局,
