類別,建築物名稱,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,凱旋大地,D501000131,江北里,新北市汐止區康寧街885巷1號,1,2063.0,汐止派出所,,121.650157,25.076319
大樓,大樓,D501000132,江北里,新北市汐止區汐萬路一段418巷1弄1號,1,1718.0,汐止派出所,,121.650562,25.078284
大樓,哈佛世家NO.1,D501000133,大同里,新北市汐止區大同路二段276號,1,765.0,汐止派出所,,121.654859,25.06613
大樓,大樓,D501000134,大同里,新北市汐止區水源路一段26號,1,284.0,汐止派出所,,121.657088,25.066443
大樓,遠東科技中心,D501000135,智慧里,新北市汐止區大同路二段125號,1,5402.0,汐止派出所,,121.650414,25.064002
大樓,佳鼎金都,D501000136,復興里,新北市汐止區新興路3號,1,552.0,汐止派出所,,121.656395,25.065098
大樓,皇家天下,D501000137,復興里,新北市汐止區新台五路167號,1,2038.0,汐止派出所,,121.654678,25.062849
大樓,大樓,D501000138,建成里,新北市汐止區大同路2段689號,1,876.0,汐止派出所,,121.665006,25.072559
大樓,哈佛世家,D501000139,智慧里,新北市汐止區大同路2段339號,1,446.0,汐止派出所,,121.655974,25.067144
大樓,大樓,D501000140,江北里,新北市汐止區長江街79巷1號,1,860.0,汐止派出所,,121.657211,25.072607
大樓,大樓,D501000141,建成里,新北市汐止區建成路160巷32號,1,593.0,汐止派出所,,121.661928,25.074632
大樓,仁愛綠多A區,D501000142,福安里,新北市汐止區仁愛路154號,1,900.0,汐止派出所,,121.663953,25.064699
大樓,大樓,D501000143,福安里,新北市汐止區新台五路2段150號,1,1489.0,汐止派出所,,121.653515,25.061964
大樓,台北新視窗,D501000144,自強里,新北市汐止區新台五路一段192號,1,1951.0,汐止派出所,,121.655242,25.062748
大樓,合家歡,D501000145,自強里,新北市汐止區新台五路一段190號,1,1951.0,汐止派出所,,121.655154,25.062689
公寓,秀峰國小,D501000146,秀山里,新北市汐止區仁愛路90號,1,65.0,汐止派出所,,121.661556,25.062576
公寓,秀峰國中,D501000147,秀峰里,新北市汐止區忠孝東路201號,1,556.0,汐止派出所,,121.660087,25.065634
大樓,青山國小,D501000148,自強里,新北市汐止區莊敬街33號,1,1555.0,汐止派出所,,121.656845,25.060713
大樓,大樓,D501000149,秀山里,新北市汐止區仁愛路130號,1,402.0,汐止派出所,,121.66322,25.063966
大樓,秀峰庭社區,D501000150,秀峰里,新北市汐止區仁愛路99號,1,1587.0,汐止派出所,,121.661909,25.063242
大樓,日月亭公司,D501000152,復興里,新北市汐止區忠孝東路1號,1,1184.0,汐止派出所,,121.657032,25.064131
大樓,汐止國泰醫院,D501000153,城中里,新北市汐止區建成路59巷2號,1,2981.0,汐止派出所,,121.661084,25.072872
大樓,大樓,D501000154,福安里,新北市汐止區福安街61巷18號,1,61.0,汐止派出所,,121.664862,25.063487
大樓,綠竹賞公寓,D501000155,福安里,新北市汐止區福安街61巷20號,1,689.0,汐止派出所,,121.664658,25.063283
大樓,新台五錄社區,D501000156,秀峰里,新北市汐止區秀峰路81巷15弄11號,1,343.0,汐止派出所,,121.660635,25.064433
大樓,皇家帝寶公寓,D501000157,福安里,新北市汐止區仁愛路166號,1,2473.0,汐止派出所,,121.664295,25.065112
大樓,仁愛龍門,D501000158,福安里,新北市汐止區仁愛路202號,1,594.0,汐止派出所,,121.664921,25.065873
大樓,秀峰庭二期社區,D501000159,秀峰里,新北市汐止區仁愛路113巷15號,1,675.0,汐止派出所,,121.661924,25.063927
大樓,吉美京都大樓,D501000160,福安里,新北市汐止區仁愛路207號,1,810.0,汐止派出所,,121.664863,25.066351
大樓,全民居易,D501000161,橋東里,新北市汐止區鄉長路1段55巷2號,1,387.0,汐止派出所,,121.665337,25.076231
大樓,汐止區公所,D501000162,秀峰里,新北市汐止區新台五路268號,1,2029.0,汐止派出所,,121.658992,25.063853
大樓,東方新都,D501000163,自強里,新北市汐止區新台五路172號,1,663.0,汐止派出所,,121.654609,25.062488
大樓,自由年代大廈,D501000164,復興里,新北市汐止區龍安路1號,1,1003.0,汐止派出所,,121.656363,25.064203
大樓,帝寶花園,D501000165,福安里,新北市汐止區仁愛路152巷11號,1,1328.0,汐止派出所,,121.664132,25.064674
公寓,貝克漢社區,D501000166,復興里,新北市汐止區復興路1號,1,1119.0,汐止派出所,,121.656181,25.06413
大樓,東方帝寶社區,D501000167,福安里,新北市汐止區仁愛路185號,1,2245.0,汐止派出所,,121.664282,25.065418
大樓,綠意東台北,D501000168,自強里,新北市汐止區莊敬街30號,1,625.0,汐止派出所,,121.65705,25.061525
公寓,站前晝隄B,D501000169,橋東里,新北市汐止區鄉長路1段55巷5號,1,229.0,汐止派出所,,121.665629,25.075943
大樓,站前晝隄A,D501000170,橋東里,新北市汐止區鄉長路55巷7號,1,415.0,汐止派出所,,121.665401,25.076017
大樓,新幹線社區,D501000171,復興里,新北市汐止區龍安路202巷39號2,1,338.0,汐止派出所,,121.652211,25.063621
大樓,遠東科技公司,D501000172,智慧里,新北市汐止區大同路2段167號1,1,110.0,汐止派出所,,121.6511,25.064139
大樓,汐止國中,D501000173,禮門里,新北市汐止區大同路2段394號,1,1740.0,汐止派出所,,121.63975,25.059725
大樓,國家交響樂社區A,D501000174,福安里,新北市汐止區仁愛路161號,1,727.0,汐止派出所,,121.66387,25.065253
大樓,國家交響樂社區B,D501000175,福安里,新北市汐止區仁愛路159號,1,2047.0,汐止派出所,,121.66373,25.065066
大樓,汐緻社區,D501000176,橋東里,新北市汐止區忠孝東路480號,1,285.0,汐止派出所,,121.666243,25.073511
大樓,綠意青禾大廈,D501000177,自強里,新北市汐止區莊敬街29巷11號2,1,350.0,汐止派出所,,121.657201,25.060891
大樓,合康京站社區,D501000178,自強里,新北市汐止區莊敬街29巷9弄1號2,1,310.0,汐止派出所,,121.657509,25.061048
大樓,璞緻社區,D501000179,文化里,新北市汐止區水源路291巷1號,1,722.0,汐止派出所,,121.654424,25.058398
大樓,大樓,D501000180,自強里,新北市汐止區莊敬街29巷16號,1,112.0,汐止派出所,,121.657153,25.060307
大樓,合康東極社區,D501000181,自強里,新北市汐止區新興路106號,1,2014.0,汐止派出所,,121.658071,25.060853
大樓,東別館,D501000182,文化里,新北市汐止區汐碇16-1巷1號,2,1615.0,汐止派出所,,121.652696,25.058342
大樓,米蘭社區,D501000183,信望里,新北市汐止區大同2段508號,1,313.0,汐止派出所,,121.631024,25.054991
大樓,甲山林天廈,D501000184,智慧里,新北市汐止區大同2段231號,1,3863.0,汐止派出所,,121.653455,25.065355
大樓,大樓,D501000185,城中里,新北市汐止區大同二段653號,1,141.0,汐止派出所,,121.664678,25.071642
大樓,早安清境社區,D501000186,文化里,新北市汐止區南興62號,4,2504.0,汐止派出所,,121.652252,25.05926
大樓,禾乾建設公司,D501000187,白雲里,新北市汐止區水源二段283巷1之1號,1,157.0,汐止派出所,,121.660551,25.049822
大樓,大樓,D501000188,信望里,新北市汐止區大同路2段551巷2號,1,285.0,汐止派出所,,121.662384,25.069968
大樓,一翔如意大廈,D501000189,新昌里,新北市汐止區新台五路二段77號,3,478.0,汐止派出所,,121.664109,25.066832
大樓,大樓,D501000190,大同里,新北市汐止區大同二段184巷1-1號,1,128.0,汐止派出所,,121.653685,25.063524
大樓,寰宇首席大廈,D501000191,大同里,新北市汐止區大同二段226號,1,990.0,汐止派出所,,121.653794,25.065323
大樓,大樓,D501000192,城中里,新北市汐止區建成路23巷32號,1,134.0,汐止派出所,,121.664198,25.071887
大樓,遠雄百貨,D501000193,復興里,新北市汐止區新台五路1段99號,1,21540.0,汐止派出所,,121.648248,25.06162
大樓,雲天綠第,D501000194,秀峰里,新北市汐止區新台五路1段270號,2,521.0,汐止派出所,,121.6591,25.064409
大樓,蘭亭序大廈,D501000195,江北里,新北市汐止區汐萬路1段193號,1,1094.0,汐止派出所,,121.652351,25.071691
大樓,大樓,D501000196,復興里,新北市汐止區新台五路1段137號,1,534.0,汐止派出所,,121.652795,25.062118
大樓,汐止分局,D501000197,義民里,新北市汐止區大同路2段459號,1,1117.0,汐止派出所,,,
大樓,名城社區,D501000198,新昌里,新北市汐止區新昌路37號,1,998.0,汐止派出所,,121.662442,25.068113
大樓,矽科國際大樓,D501000199,文化里,新北市汐止區南興路58號,1,479.0,汐止派出所,,121.652643,25.059556
大樓,國揚雲端科技中心,D501000200,文化里,新北市汐止區南興路51號,3,2521.0,汐止派出所,,121.652509,25.060629
大樓,大樓,D501000201,文化里,新北市汐止區南興81號,1,123.0,汐止派出所,,121.652904,25.059278
公寓,綠意皇邑社區,D501000202,橋東里,新北市汐止區忠孝東路490號,3,895.0,汐止派出所,,121.666443,25.074072
公寓,恆美學社區,D501000203,文化里,新北市汐止區南興96號,1,107.0,汐止派出所,,121.65334,25.058689
大樓,康郡社區,D501000204,秀山里,新北市汐止區仁愛路106巷23號,1,431.0,汐止派出所,,121.662792,25.063
公寓,香帥蛋糕公司,D501000205,江北里,新北市汐止區汐萬路1段211巷26號,1,228.0,汐止派出所,,121.651094,25.071759
大樓,春田吉事社區,D501000206,仁德里,新北市汐止區中正路36號,1,345.0,汐止派出所,,121.662282,25.070319
大樓,北歐情社區,D501000207,禮門里,新北市汐止區中正路296號,1,341.0,汐止派出所,,121.656567,25.068325
大樓,麗園社區,D501000208,禮門里,新北市汐止區大同路二段446號,1,452.0,汐止派出所,,121.659621,25.067273
大樓,合康雲極社區,D501000209,自強里,新北市汐止區新興路121號,1,3482.0,汐止派出所,,121.658318,25.061097
大樓,閱泰然社區,D501000210,自強里,新北市汐止區水源路一段168巷6號,1,437.0,汐止派出所,,121.655249,25.06225
大樓,品美學社區,D501000211,文化里,新北市汐止區南興路89號,1,344.0,汐止派出所,,121.65315,25.058851
大樓,翠御社區,D501000212,文化里,新北市汐止區汐碇1號,2,770.0,汐止派出所,,121.653451,25.058611
大樓,汐寶之星,D501000213,秀峰里,新北市汐止區仁愛路43號,1,168.0,汐止派出所,,121.659651,25.063375
大樓,大同硯,D501000214,仁德里,新北市汐止區和平街5號,1,184.0,汐止派出所,,121.663314,25.070638
大樓,仁愛綠多B區,D501000215,福安里,新北市汐止區仁愛路162號6,1,945.0,汐止派出所,,121.664725,25.064778
大樓,聖方濟天主堂,D501000216,城中里,新北市汐止區大同路2段637號,1,698.0,汐止派出所,,121.664302,25.07141
大樓,忠孝大院,D501000217,橋東里,新北市汐止區忠孝東路415號,1,972.0,汐止派出所,,121.665781,25.071393
大樓,敦美苑,D501000218,福安里,新北市汐止區仁愛路152巷45號,1,1206.0,汐止派出所,,121.665197,25.063531
大樓,查無該址,D501000219,橋東里,新北市汐止區茄苳路61號,1,156.0,汐止派出所,,121.672095,25.068236
大樓,江山萬里社區,D502000001,崇德里,新北市汐止區新台五路二段二段170號,3,1177.0,長安派出所,,121.662901,25.06703
公寓,公寓,D502000002,保長里,新北市汐止區保一街9巷14號,4,857.0,長安派出所,,121.674372,25.081079
公寓,公寓,D502000003,保長里,新北市汐止區保一街9巷8弄15號,1,970.0,長安派出所,,121.674098,25.080489
公寓,公寓,D502000004,保長里,新北市汐止區長興街2段4巷11-23號,1,1165.0,長安派出所,,121.672223,25.080174
大樓,大樓,D502000005,保長里,新北市汐止區保一街35巷4號,2,217.0,長安派出所,,121.674797,25.080515
大樓,大樓,D502000006,保長里,新北市汐止區保一街9巷8弄2號,1,368.0,長安派出所,,121.673931,25.080982
公寓,台北新天地A區,D502000007,保長里,新北市汐止區保一街9巷19號,1,5829.0,長安派出所,,121.674282,25.081179
大樓,大樓,D502000008,茄苳里,新北市汐止區茄苳路267號,1,2343.0,長安派出所,,121.672212,25.06818
大樓,大樓,D502000009,茄苳里,新北市汐止區茄苳路269號,1,135.0,長安派出所,,121.67227,25.068161
公寓,崇德國小,D502000010,崇德里,新北市汐止區茄苳路158號,2,763.0,長安派出所,,121.669,25.069433
公寓,崇德國小,D502000011,崇德里,新北市汐止區茄苳路158號,2,140.0,長安派出所,,121.669,25.069433
大樓,大樓,D502000012,茄苳里,新北市汐止區茄苳路274號27,1,661.0,長安派出所,,121.671836,25.06918
大樓,大樓,D502000013,茄苳里,新北市汐止區茄苳路256號,1,214.0,長安派出所,,121.671702,25.068244
大樓,大樓,D502000014,茄苳里,新北市汐止區茄苳路241號24,1,909.0,長安派出所,,121.670911,25.069875
公寓,龍璽大廈,D502000015,保安里,新北市汐止區大同路三段392號39,1,48.0,長安派出所,,121.65494,25.065146
大樓,天池社區,D502000017,鄉長里,新北市汐止區鄉長路8號,1,96.0,長安派出所,,121.668853,25.080824
大樓,摩登生活社區,D502000018,鄉長里,新北市汐止區吉祥街11巷5-15號,2,77.0,長安派出所,,121.667324,25.080366
大樓,大樓,D502000019,鄉長里,新北市汐止區長江街239號25,3,287.0,長安派出所,,121.662478,25.079673
公寓,電器檢驗科技大樓,D502000020,崇德里,新北市汐止區茄苳路157號,1,268.0,長安派出所,,121.669734,25.069764
