類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
大樓,WVA03298,社子里,臺北市士林區社正路29號,1,372.0
公寓,WVA03309,社子里,臺北市士林區社中街210巷16號,1,824.0
公寓,WVA03312,社子里,臺北市士林區社正路26號,1、2,769.0
公寓,WVA01754,社園里,臺北市士林區社中街298巷4弄4號,1,204.0
公寓,WVA01755,社園里,臺北市士林區社中街298巷4弄20號,1,144.0
公寓,WVA01792,社園里,臺北市士林區社中街210巷21弄2號,1,185.0
公寓,WVA01793,社園里,臺北市士林區社中街210巷21弄24號,1,108.0
公寓,WVA01960,社園里,臺北市士林區社中街210巷21弄14號,1,162.0
公寓,WVA02355,社園里,臺北市士林區通河西街二段103號,1,213.0
公寓,WVA02374,社園里,臺北市士林區通河西街二段102巷1號,1,197.0
公寓,WVA02375,社園里,臺北市士林區通河西街二段102巷2號,1,320.0
公寓,WVA01547,社園里,臺北市士林區延平北路六段142號,1,148.0
公寓,WVA01567,社園里,臺北市士林區延平北路六段116巷29號,1,278.0
公寓,WVA01570,社園里,臺北市士林區延平北路六段116巷39弄11號,1,70.0
公寓,WVA01572,社園里,臺北市士林區延平北路六段150巷1號,1,244.0
公寓,WVA01573,社園里,臺北市士林區延平北路六段150巷10號,1,48.0
公寓,WVA01574,社園里,臺北市士林區延平北路六段150巷12號,1,188.0
公寓,WVA01575,社園里,臺北市士林區延平北路六段150巷13號,1,322.0
公寓,WVA01576,社園里,臺北市士林區延平北路六段150巷2號,1,180.0
公寓,WVA01887,社園里,臺北市士林區延平北路六段116巷11號,1,40.0
公寓,WVA01891,社園里,臺北市士林區延平北路六段116巷15弄14號,1,120.0
公寓,WVA01892,社園里,臺北市士林區延平北路六段116巷15弄22號,1,232.0
公寓,WVA01961,社園里,臺北市士林區社中街231巷12弄8號,1,60.0
公寓,WVA01962,社園里,臺北市士林區社中街251巷1號,1,90.0
公寓,WVA01568,社園里,臺北市士林區延平北路六段116巷51號,1,269.0
公寓,WVA01571,社園里,臺北市士林區延平北路六段116巷39弄2號,1,289.0
公寓,WVA01894,社園里,臺北市士林區社中街210巷9弄2號,1,269.0
公寓,WVA01899,社園里,臺北市士林區社中街224號,1,92.0
公寓,WVA01900,社園里,臺北市士林區社中街241號,1,126.0
公寓,WVA01901,社園里,臺北市士林區社中街252號,1,346.0
公寓,WVA01902,社園里,臺北市士林區社中街253號,1,110.0
公寓,WVA01903,社園里,臺北市士林區社中街260號,1,364.0
公寓,WVA01908,社園里,臺北市士林區社中街231巷21號,1,206.0
公寓,WVA01911,社園里,臺北市士林區社中街250巷8號,1,412.0
公寓,WVA01953,社園里,臺北市士林區社中街209號,1,178.0
公寓,WVA01954,社園里,臺北市士林區社中街238號,1,246.0
公寓,WVA01964,社園里,臺北市士林區社中街251巷7號,1,465.0
大樓,WVA02832,社園里,臺北市士林區社中街261-263號,1,266.0
大樓,WVA02881,社園里,臺北市士林區社中街212號,1,1748.0
大樓,WVA03283,社園里,臺北市士林區社中街210巷11號,1,236.0
公寓,WVA01739,社園里,臺北市士林區社中街313號,1,249.0
公寓,WVA01741,社園里,臺北市士林區社中街293號,1,137.0
公寓,WVA01742,社園里,臺北市士林區社中街276號,1,305.0
公寓,WVA01753,社園里,臺北市士林區社中街298巷2弄3號,1,204.0
公寓,WVA01756,社園里,臺北市士林區社中街298巷4弄21號,1,257.0
公寓,WVA01904,社園里,臺北市士林區社中街267號,1,354.0
公寓,WVA01905,社園里,臺北市士林區社中街275號,1,221.0
公寓,WVA01909,社園里,臺北市士林區社中街250巷3號,1,122.0
公寓,WVA01910,社園里,臺北市士林區社中街250巷7號,1,574.0
公寓,WVA01955,社園里,臺北市士林區社中街272號,1,337.0
公寓,WVA01963,社園里,臺北市士林區社中街251巷2號,1,165.0
公寓,WVA01965,社園里,臺北市士林區社中街264巷1弄1號,1,373.0
公寓,WVA02376,社園里,臺北市士林區通河西街二段116巷5號,1,114.0
大樓,WVA03121,社園里,臺北市士林區社中街280號,2,1001.0
公寓,WVA01351,社園里,臺北市士林區永平街40號,1,185.0
公寓,WVA01852,社園里,臺北市士林區永平街38號,1,89.0
公寓,WVA01854,社園里,臺北市士林區永平街48號,1,152.0
公寓,WVA01859,社園里,臺北市士林區永平街86號,1,108.0
公寓,WVA01861,社園里,臺北市士林區永平街20巷1號,1,84.0
公寓,WVA01862,社園里,臺北市士林區永平街20巷11弄1號,1,37.0
公寓,WVA01865,社園里,臺北市士林區永平街36巷1號,1,154.0
公寓,WVA01866,社園里,臺北市士林區永平街46巷1弄2號,1,180.0
公寓,WVA01867,社園里,臺北市士林區永平街46巷3弄13號,1,98.0
公寓,WVA01868,社園里,臺北市士林區永平街46巷3弄5號,1,98.0
公寓,WVA01874,社園里,臺北市士林區永平街80巷1號,1,153.0
公寓,WVA01875,社園里,臺北市士林區永平街80巷13號,1,224.0
公寓,WVA01876,社園里,臺北市士林區永平街80巷14號,1,162.0
公寓,WVA01877,社園里,臺北市士林區永平街80巷2號,1,124.0
公寓,WVA01878,社園里,臺北市士林區永平街80巷35號,1,108.0
公寓,WVA02356,社園里,臺北市士林區通河西街二段117號,1,161.0
公寓,WVA02357,社園里,臺北市士林區通河西街二段120號,1,121.0
公寓,WVA02358,社園里,臺北市士林區通河西街二段135號,1,132.0
公寓,WVA03056,社園里,臺北市士林區永平街46巷3弄1號,1,260.0
大樓,WVA03169,社園里,臺北市士林區通河西街二段126號,3,2998.0
公寓,WVA01543,社新里,臺北市士林區延平北路六段119號,1,330.0
公寓,WVA01544,社新里,臺北市士林區延平北路六段125號,1,97.0
公寓,WVA01545,社新里,臺北市士林區延平北路六段131號,1,118.0
公寓,WVA01546,社新里,臺北市士林區延平北路六段133號,1,457.0
公寓,WVA01566,社新里,臺北市士林區延平北路六段115巷16弄6號,1,102.0
公寓,WVA01809,社新里,臺北市士林區社子街1號,1,100.0
公寓,WVA01810,社新里,臺北市士林區社子街19號,1,69.0
公寓,WVA01811,社新里,臺北市士林區社子街28號,1,78.0
公寓,WVA01812,社新里,臺北市士林區社子街22巷54號,1,56.0
公寓,WVA01815,社新里,臺北市士林區社子街24號,1,78.0
公寓,WVA01818,社新里,臺北市士林區社子街22巷22弄19號,1,129.0
公寓,WVA01823,社新里,臺北市士林區社子街50號,1,58.0
公寓,WVA01944,社新里,臺北市士林區社子街38號,1,593.0
公寓,WVA01946,社新里,臺北市士林區社子街5號,1,176.0
公寓,WVA01950,社新里,臺北市士林區社子街25巷12號,1,210.0
公寓,WVA01951,社新里,臺北市士林區社子街25巷3弄18號,1,53.0
公寓,WVA02819,社新里,臺北市士林區社子街32-34號,1,204.0
公寓,WVA03087,社新里,臺北市士林區社子街22巷52號,1,457.0
公寓,WVA00771,社新里,臺北市士林區中正路616號,1,125.0
公寓,WVA00773,社新里,臺北市士林區中正路622號,1,193.0
公寓,WVA00774,社新里,臺北市士林區中正路626號,1,522.0
公寓,WVA00777,社新里,臺北市士林區中正路638號,1,56.0
公寓,WVA00779,社新里,臺北市士林區中正路642號,1,390.0
公寓,WVA00782,社新里,臺北市士林區中正路696號,1,253.0
公寓,WVA01814,社新里,臺北市士林區社子街22巷39號,1,402.0
公寓,WVA01821,社新里,臺北市士林區社子街84巷21號,1,282.0
公寓,WVA01822,社新里,臺北市士林區社子街62號,1,229.0
公寓,WVA01831,社新里,臺北市士林區社子街82號,1,92.0
公寓,WVA01839,社新里,臺北市士林區社子街84巷10號,1,229.0
大樓,WVA02847,社新里,臺北市士林區中正路688號,1,1592.0
公寓,WVA02895,社新里,臺北市士林區中正路670號,2,574.0
公寓,WVA03104,社新里,臺北市士林區社子街86號,1,621.0
公寓,WVA01579,社新里,臺北市士林區社子街63巷9弄1號,1,622.0
公寓,WVA01583,社新里,臺北市士林區社子街63巷33號,1,61.0
公寓,WVA01589,社新里,臺北市士林區社子街63巷24號,1,58.0
公寓,WVA01590,社新里,臺北市士林區社子街63巷21弄7號,1,362.0
公寓,WVA01591,社新里,臺北市士林區社子街63巷30號,1,177.0
公寓,WVA01816,社新里,臺北市士林區社子街25巷2號,1,181.0
公寓,WVA01817,社新里,臺北市士林區社子街31號,1,128.0
公寓,WVA01819,社新里,臺北市士林區社子街63巷9弄2-1號,1,40.0
公寓,WVA01820,社新里,臺北市士林區社子街63巷9弄8號,1,129.0
公寓,WVA01943,社新里,臺北市士林區社子街33號,1,226.0
公寓,WVA01945,社新里,臺北市士林區社子街43號,1,318.0
公寓,WVA03040,社新里,臺北市士林區社子街39號,1,458.0
公寓,WVA01549,社新里,臺北市士林區延平北路六段203號,1,538.0
公寓,WVA01577,社新里,臺北市士林區延平北路六段199巷1號,1,44.0
公寓,WVA01580,社新里,臺北市士林區延平北路六段199巷7-1號,1,36.0
公寓,WVA01581,社新里,臺北市士林區延平北路六段199巷9號,1,205.0
公寓,WVA01584,社新里,臺北市士林區社子街125巷31號,1,292.0
公寓,WVA01586,社新里,臺北市士林區社子街125巷1號,1,53.0
公寓,WVA01587,社新里,臺北市士林區社子街125巷6號,1,178.0
公寓,WVA01825,社新里,臺北市士林區社子街131號,1,72.0
公寓,WVA01837,社新里,臺北市士林區社子街112巷1號,1,92.0
公寓,WVA01838,社新里,臺北市士林區社子街98巷1號,1,62.0
公寓,WVA01840,社新里,臺北市士林區社子街84巷2號,1,105.0
公寓,WVA02754,社新里,臺北市士林區環河北路三段177號,1,162.0
公寓,WVA03068,社新里,臺北市士林區延平北路六段155巷40號,2,1113.0
大樓,WVA03138,社新里,臺北市士林區延平北路六段227號,2,637.0
大樓,WVA03267,社新里,臺北市士林區延平北路六段211號,3,2526.0
公寓,WVA01813,社新里,臺北市士林區社子街22巷47弄9號,1,214.0
公寓,WVA01827,社新里,臺北市士林區社子街113號,1,70.0
公寓,WVA01829,社新里,臺北市士林區社子街95號,1,82.0
公寓,WVA01830,社新里,臺北市士林區社子街89號,1,66.0
公寓,WVA01947,社新里,臺北市士林區社子街22巷67號,1,134.0
公寓,WVA01948,社新里,臺北市士林區社子街22巷67號,2,2102.0
公寓,WVA01949,社新里,臺北市士林區社子街22巷65弄6號,1,90.0
公寓,WVA01597,社新里,臺北市士林區延平北路六段273巷4號,1,89.0
公寓,WVA01826,社新里,臺北市士林區社子街158號,1,194.0
公寓,WVA01832,社新里,臺北市士林區社子街150巷2號,1,109.0
公寓,WVA01833,社新里,臺北市士林區社子街146巷7弄6號,1,50.0
公寓,WVA01834,社新里,臺北市士林區社子街126巷16號,1,116.0
公寓,WVA01835,社新里,臺北市士林區環河北路三段193號,1,141.0
公寓,WVA01841,社新里,臺北市士林區環河北路三段225號,1,125.0
公寓,WVA01842,社新里,臺北市士林區環河北路三段217號,1,558.0
公寓,WVA01843,社新里,臺北市士林區延平北路六段261巷7號,1,284.0
公寓,WVA01941,社新里,臺北市士林區社子街128-1號,1,68.0
公寓,WVA02753,社新里,臺北市士林區環河北路三段213號,1,552.0
公寓,WVA02755,社新里,臺北市士林區環河北路三段239號,1,469.0
公寓,WVA02756,社新里,臺北市士林區環河北路三段191號,1,1250.0
公寓,WVA02829,社新里,臺北市士林區環河北路三段199號,1,364.0
大樓,WVA03186,社新里,臺北市士林區社子街146巷15號,1,95.0
大樓,WVA03200,社新里,臺北市士林區環河北路三段203號,3,1077.0
大樓,WVA03285,社新里,臺北市士林區環河北路三段205號,1、2,375.0
公寓,WVA00003,富洲里,臺北市士林區延平北路九段217號,1,82.0
公寓,WVA00067,後港里,臺北市士林區士商路52號,1,160.0
公寓,WVA00068,後港里,臺北市士林區士商路86號,1,372.0
公寓,WVA00128,後港里,臺北市士林區大南路248號,1,60.0
大樓,WVA01696,後港里,臺北市士林區承德路四段242號,1,136.0
大樓,WVA01697,後港里,臺北市士林區承德路四段255號,1,394.0
公寓,WVA01722,後港里,臺北市士林區承德路四段277巷2號,1,154.0
公寓,WVA01723,後港里,臺北市士林區承德路四段277巷46號,1,372.0
公寓,WVA01724,後港里,臺北市士林區承德路四段277巷6號,1,132.0
公寓,WVA02178,後港里,臺北市士林區承德路四段277巷58號,1,237.0
公寓,WVA02180,後港里,臺北市士林區承德路四段277巷94號,1,89.0
公寓,WVA02181,後港里,臺北市士林區承德路四段277巷80號,1,273.0
大樓,WVA03052,後港里,臺北市士林區承德路四段277巷36號,1,765.0
大樓,WVA03078,後港里,臺北市士林區士商路12號,1,190.0
公寓,WVA00130,後港里,臺北市士林區大南路284號,1,1149.0
公寓,WVA00132,後港里,臺北市士林區大南路298號,1,121.0
公寓,WVA00762,後港里,臺北市士林區中正路495號,1,1957.0
公寓,WVA01725,後港里,臺北市士林區承德路四段277巷73-1號,1,48.0
公寓,WVA02620,後港里,臺北市士林區福港街29號,1,50.0
公寓,WVA02622,後港里,臺北市士林區福港街91號,1,369.0
大樓,WVA03028,後港里,臺北市士林區福港街19巷1號,1,778.0
公寓,WVA00129,後港里,臺北市士林區大南路280號,1,136.0
公寓,WVA00766,後港里,臺北市士林區中正路511號,1,168.0
公寓,WVA00767,後港里,臺北市士林區中正路523號,1,384.0
公寓,WVA01698,後港里,臺北市士林區承德路四段270號,1,366.0
大樓,WVA01699,後港里,臺北市士林區承德路四段280號,1,978.0
大樓,WVA01702,後港里,臺北市士林區承德路四段287號,1,1226.0
公寓,WVA01727,後港里,臺北市士林區承德路四段292巷11弄5號,1,706.0
公寓,WVA02175,後港里,臺北市士林區承德路四段266巷2號,1,258.0
大樓,WVA03150,後港里,臺北市士林區承德路四段277巷35號,1,841.0
公寓,WVA00135,後港里,臺北市士林區大南路352號,1,550.0
公寓," WVA00136",後港里,臺北市士林區大南路360號,1,337.0
公寓,WVA00138,後港里,臺北市士林區大南路364號,1,325.0
公寓,WVA00139,後港里,臺北市士林區大南路368號,1,64.0
公寓,WVA00141,後港里,臺北市士林區大南路416號,1,72.0
公寓,WVA00142,後港里,臺北市士林區大南路436號,1,229.0
公寓,WVA00147,後港里,臺北市士林區大南路388巷2號,1,406.0
公寓,WVA01376,後港里,臺北市士林區承德路五段2號,1,3110.0
公寓,WVA01377,後港里,臺北市士林區承德路五段20號,1,5633.0
公寓,WVA01379,後港里,臺北市士林區承德路五段56號,1,64.0
公寓,WVA01380,後港里,臺北市士林區承德路五段60號,1,706.0
公寓,WVA01726,後港里,臺北市士林區承德路四段277巷74號,1,200.0
公寓,WVA02419,後港里,臺北市士林區通河東街二段23號,1,273.0
公寓,WVA02420,後港里,臺北市士林區通河東街二段25號,1,98.0
大樓,WVA01700,後港里,臺北市士林區承德路四段294號,1,470.0
大樓,WVA01701,後港里,臺北市士林區承德路四段294號,1,2228.0
大樓,WVA01703,後港里,臺北市士林區承德路四段327號,1,378.0
大樓,WVA01704,後港里,臺北市士林區承德路四段309號,1,1570.0
公寓,WVA01705,後港里,臺北市士林區承德路四段346號,1,233.0
公寓,WVA01706,後港里,臺北市士林區承德路四段346號,1,829.0
公寓,WVA01707,後港里,臺北市士林區承德路四段346號,2,1238.0
公寓,WVA01708,後港里,臺北市士林區承德路四段364號,1,96.0
公寓,WVA02613,後港里,臺北市士林區福港街26號,1,1100.0
大樓,WVA03204,後港里,臺北市士林區承德路四段320號,4,1389.0
大樓,WVA03311,後港里,臺北市士林區承德路四段250號,1,1118.0
大樓,WVA01689,前港里,臺北市士林區承德路四段178號,1,440.0
大樓,WVA01690,前港里,臺北市士林區承德路四段182號,1,436.0
大樓,WVA01691,前港里,臺北市士林區承德路四段186號,1,440.0
大樓,WVA01692,前港里,臺北市士林區承德路四段188號,1,546.0
大樓,WVA01693,前港里,臺北市士林區承德路四段190號,1,446.0
大樓,WVA01694,前港里,臺北市士林區承德路四段196號,1,364.0
大樓,WVA01695,前港里,臺北市士林區承德路四段196號,1,713.0
大樓,WVA01728,前港里,臺北市士林區承德路四段212號,2,384.0
大樓,WVA01729,前港里,臺北市士林區承德路四段220號,2,1738.0
公寓,WVA02243,前港里,臺北市士林區後港街183號,1,518.0
大樓,WVA02938,前港里,臺北市士林區承德路四段150號,4,2734.0
大樓,WVA02994,前港里,臺北市士林區承德路四段210號,1,100.0
大樓,WVA03092,前港里,臺北市士林區承德路四段166號,4,2892.0
大樓,WVA03144,前港里,臺北市士林區後港街123號,3,3354.0
大樓,WVA03214,前港里,臺北市士林區承德路四段192-1號,1,1633.0
大樓,WVA03221,前港里,臺北市士林區承德路四段228號,1,565.0
大樓,WVA03247,前港里,臺北市士林區後港街189號,1,374.0
公寓,WVA02183,前港里,臺北市士林區前港街34號,1,250.0
公寓,WVA02229,前港里,臺北市士林區華齡街2巷14弄1號,1,365.0
公寓,WVA02531,前港里,臺北市士林區華齡街2巷6號,1,742.0
公寓,WVA02681,前港里,臺北市士林區劍潭路13號,2,609.0
公寓,WVA03161,前港里,臺北市士林區前港街9號,1,690.0
大樓,WVA02171,前港里,臺北市士林區後港街66號,1,1212.0
公寓,WVA02172,前港里,臺北市士林區後港街88號,1,482.0
公寓,WVA02187,前港里,臺北市士林區前港街56巷17號,1,1286.0
公寓,WVA02188,前港里,臺北市士林區後港街62巷4號,1,522.0
公寓,WVA02218,前港里,臺北市士林區華齡街2巷27號,1,1272.0
