類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
公寓,WXA01114,安平里,臺北市松山區南京東路五段251巷24弄37號,1,241
公寓,WXA01115,安平里,臺北市松山區南京東路五段251巷32弄1號,1,174
公寓,WXA01117,安平里,臺北市松山區南京東路五段251巷32弄10號,1,344
公寓,WXA01118,安平里,臺北市松山區南京東路五段251巷32弄8號,2,57
大樓,WXA01728,安平里,臺北市松山區南京東路五段251巷46弄5號,1,180人
大樓,WXA01843,安平里,臺北市松山區南京東路五段235號,4,2057
大樓,WXA01845,安平里,臺北市松山區三民路38號,2,230
大樓,WXA01881,安平里,臺北市松山區三民路18號,2,445
大樓,WXA00244,吉祥里,臺北市松山區八德路四段111號,1,862
大樓,WXA00244,吉祥里,臺北市松山區八德路四段111號,2,917
大樓,WXA00203,吉祥里,臺北市松山區八德路四段123號,2,838
大樓,WXA01165,吉祥里,臺北市松山區南京東路五段66巷20號,1,1397
大樓,WXA01175,吉祥里,臺北市松山區南京東路五段66巷22弄20號,2,1561
大樓,WXA00316,吉祥里,臺北市松山區八德路四段245巷52弄21號,1,1229
大樓,WXA01025,吉祥里,臺北市松山區南京東路五段154號,1,1506
大樓,WXA010126,吉祥里,臺北市松山區南京東路五段154號,2,1506
大樓,WXA01031,吉祥里,臺北市松山區南京東路五段166號,1,245
大樓,WXA01036,吉祥里,臺北市松山區南京東路五段188號,5,666
大樓,WXA00244,吉祥里,臺北市松山區八德路四段55號,1,212
大樓,WXA00274,吉祥里,臺北市松山區八德路四段9號,1,336
大樓,WXA00278,吉祥里,臺北市松山區八德路四段17巷5號,1,840
大樓,WXA00340,吉祥里,臺北市松山區八德路四段75巷2號,1,5518
大樓,WXA00349,吉祥里,臺北市松山區八德路四段91巷3弄33號,1,954
大樓,WXA00744,吉祥里,臺北市松山區光復北路15號,1,56
大樓,WXA00749,吉祥里,臺北市松山區光復北路3號,1,545
大樓,WXA00750,吉祥里,臺北市松山區光復北路35號,2,589
公寓,WXA00754,吉祥里,臺北市松山區光復北路87號,1,1078
大樓,WXA00755,吉祥里,臺北市松山區光復北路9號,1,488
大樓,WXA00761,吉祥里,臺北市松山區光復北路11巷35號,4,1400
大樓,WXA01164,吉祥里,臺北市松山區南京東路五段66巷14號,1,1417
大樓,WXA01788,吉祥里,臺北市松山區光復北路11巷29、31號,4,3629
大樓,WXA00206,吉祥里,臺北市松山區八德路四段165號,1,166
公寓,WXA00207,吉祥里,臺北市松山區八德路四段167號,1,96
大樓,WXA00208,吉祥里,臺北市松山區八德路四段169號,1,477
公寓,WXA00209,吉祥里,臺北市松山區八德路四段175號,1,93
大廈,WXA00210,吉祥里,臺北市松山區八德路四段185號,1,345
大廈,WXA00215,吉祥里,臺北市松山區八德路四段217號,1,541
公寓,WXA00276,吉祥里,臺北市松山區吉祥路27號,1,146
公寓,WXA00277,吉祥里,臺北市松山區吉祥路5號,1,105
公寓,WXA00280,吉祥里,臺北市松山區八德路四段181巷20號,1,80
公寓,WXA00281,吉祥里,臺北市松山區八德路四段181巷21號,1,58
大樓,WXA00282,吉祥里,臺北市松山區八德路四段181巷26號,1,432
公寓,WXA00283,吉祥里,臺北市松山區八德路四段181巷27號,1,52
公寓,WXA00284,吉祥里,臺北市松山區八德路四段181巷17弄17號,1,44
公寓,WXA00285,吉祥里,臺北市松山區八德路四段181巷17弄36號,1,84
公寓,WXA00286,吉祥里,臺北市松山區八德路四段181巷17弄8號,1,184
公寓,WXA00287,吉祥里,臺北市松山區八德路四段181巷17弄15號,1,61
公寓,WXA00292,吉祥里,臺北市松山區八德路四段245巷26號,1,106
公寓,WXA00294,吉祥里,臺北市松山區八德路四段245巷4號,1,56
大樓,WXA00295,吉祥里,臺北市松山區八德路四段245巷48號,1,372
大廈,WXA00301,吉祥里,臺北市松山區八德路四段245巷32弄38號,1,264
大樓,WXA00313,吉祥里,臺北市松山區八德路四段245巷32弄4號,1,416
公寓,WXA00314,吉祥里,臺北市松山區八德路四段245巷32弄6號,1,90
公寓,WXA00315,吉祥里,臺北市松山區八德路四段245巷32弄65號,1,86
公寓,WXA00317,吉祥里,臺北市松山區八德路四段245巷52弄48號,1,121
公寓,WXA00318,吉祥里,臺北市松山區八德路四段246巷2號,4,814
公寓,WXA01765,吉祥里,臺北市松山區八德路四段245巷18號,2,1609
大樓,WXA00760,吉祥里,臺北市松山區光復北路103巷28號,1,1845
大樓,WXA01027,吉祥里,臺北市松山區南京東路五段16號,1,686
大樓,WXA01037,吉祥里,臺北市松山區南京東路五段2號,1,638
大樓,WXA01052,吉祥里,臺北市松山區南京東路五段32號,1,1426
大樓,WXA01055,吉祥里,臺北市松山區南京東路五段34號,1,57
大樓,WXA01062,吉祥里,臺北市松山區南京東路五段38號,2,1293
大樓,WXA01066,吉祥里,臺北市松山區南京東路五段4號,1,629
大樓,WXA01067,吉祥里,臺北市松山區南京東路五段46號,2,705
大樓,WXA01068,吉祥里,臺北市松山區南京東路五段50號,2,2186
大樓,WXA01168,吉祥里,臺北市松山區南京東路五段66巷12弄16號,1,314
大樓,WXA01169,吉祥里,臺北市松山區南京東路五段66巷12弄2號,1,704
大樓,WXA01170,吉祥里,臺北市松山區南京東路五段66巷2弄1號,1,214
大樓,WXA01171,吉祥里,臺北市松山區南京東路五段66巷2弄1號之1,1,285
公寓,WXA01172,吉祥里,臺北市松山區南京東路五段66巷2弄13號,1,214
公寓,WXA01173,吉祥里,臺北市松山區南京東路五段66巷2弄5號,1,216
公寓,WXA01174,吉祥里,臺北市松山區南京東路五段66巷2弄9號,1,216
大廈,WXA01019,吉祥里,臺北市松山區南京東路五段104號,1,693
大廈,WXA01020,吉祥里,臺北市松山區南京東路五段106號,1,153
大廈,WXA01021,吉祥里,臺北市松山區南京東路五段118號,1,336
大廈,WXA01070,吉祥里,臺北市松山區南京東路五段68號之1,1,484
大廈,WXA01166,吉祥里,臺北市松山區南京東路五段66巷4號,1,385
大廈,WXA01167,吉祥里,臺北市松山區南京東路五段66巷7號,1,760
大廈,WXA01176,吉祥里,臺北市松山區南京東路五段66巷3弄1號,1,282
公寓,WXA01177,吉祥里,臺北市松山區南京東路五段66巷3弄21號,1,61
公寓,WXA01178,吉祥里,臺北市松山區南京東路五段66巷3弄24號,1,180
公寓,WXA01179,吉祥里,臺北市松山區南京東路五段66巷3弄31號,1,122
公寓,WXA01180,吉祥里,臺北市松山區南京東路五段66巷3弄32號,1,61
公寓,WXA01181,吉祥里,臺北市松山區南京東路五段66巷3弄5號,1,184
大樓,WXA01182,吉祥里,臺北市松山區南京東路五段66巷3弄6號,1,3018
大樓,WXA01150,自強里,臺北市松山區自強里三民路68巷2-10號,1,1080
大樓,WXA01795,自強里,臺北市松山區三民路29巷2號,1,6065
大樓,WXA01907,自強里,臺北市松山區健康路285號,1,2890
大樓,WXA01723,自強里,臺北市松山區三民路70號,1,5280
大樓,WXA00686,自強里,臺北市松山區三民路80巷2號,1,1280
大樓,WXA00687,自強里,臺北市松山區三民路80巷10號,1,1280
大樓,WXA00701,自強里,臺北市松山區三民路74巷5號,1,1280
大樓,WXA00686,自強里,臺北市松山區三民路80號,1,1973
大樓,WXA01792,自強里,臺北市松山區延壽街330巷7弄11號,1,5133
大樓,WXA01793,自強里,臺北市松山區三民路35巷2號,1,4380
大樓,WXA01796,自強里,臺北市松山區三民路80巷3號,1,4581
大樓,WXA01797,自強里,臺北市松山區延壽街330巷5號,1,6053
大樓,WXA00916,自強里,臺北市松山區延壽街330巷17弄2號,1,1601
大樓,WXA01800,自強里,臺北市松山區健康路225巷2號,2,8148
大樓,WXA00689,自強里,臺北市松山區健康路185巷16-20號,1,3932
大樓,WXA00690,自強里,臺北市松山區延壽街330巷7弄2-14號,1,3978
大樓,WXA00217,中正里,臺北市松山區敦化北路120巷17號,1,1194
大樓,WXA00939,中正里,臺北市松山區長春路472號,1,1993
公寓,WXA00940,中正里,臺北市松山區長春路490號,1,385
公寓,WXA00941,中正里,臺北市松山區長春路498號,1,937
公寓,WXA00942,中正里,臺北市松山區長春路510號,1,824
大樓,WXA00965,中正里,臺北市松山區南京東路三段305號,1,494
大樓,WXA00965,中正里,臺北市松山區南京東路三段311號,1,814
公寓,WXA00967,中正里,臺北市松山區南京東路三段333號,1,368
公寓,WXA00996,中正里,臺北市松山區南京東路三段303巷14弄10號,1,629
公寓,WXA00997,中正里,臺北市松山區南京東路三段303巷18號,1,1592
大樓,WXA00998,中正里,臺北市松山區南京東路三段303巷18號之1,1,145
大樓,WXA00999,中正里,臺北市松山區南京東路三段303巷22號,1,97
公寓,WXA01000,中正里,臺北市松山區南京東路三段303巷8號之1,1,289
公寓,WXA01002,中正里,臺北市松山區南京東路三段303巷14弄6號,2,774
公寓,WXA01001,中正里,臺北市松山區南京東路三段303巷14弄15號,1,180
公寓,WXA01005,中正里,臺北市松山區南京東路三段303巷6弄1號,1,322
大樓,WXA01006,中正里,臺北市松山區南京東路三段303巷6弄10號,1,105
大樓,WXA01007,中正里,臺北市松山區南京東路三段303巷6弄5號,1,638
大樓,WXA01011,中正里,臺北市松山區南京東路三段303巷8弄1號,1,920
公寓,WXA01012,中正里,臺北市松山區南京東路三段303巷8弄4號,1,317
公寓,WXA01016,中正里,臺北市松山區南京東路三段335巷21號,2,998
公寓,WXA01368,中正里,臺北市松山區敦化北路102號,3,950
大樓,WXA01369,中正里,臺北市松山區敦化北路112號,1,661
大樓,WXA01370,中正里,臺北市松山區敦化北路122號,2,1762
大樓,WXA01404,中正里,臺北市松山區敦化北路120巷16號,1,473
公寓,WXA01405,中正里,臺北市松山區敦化北路120巷50號,1,438
公寓,WXA01759,中正里,臺北市松山區南京東路三段331號,3,586
公寓,WXA01857,中正里,臺北市松山區南京東路三段303巷6弄8號,1,286
大樓,WXA01867,中正里,臺北市松山區敦化北路120巷28號,1,808
大樓,WXA00063,中正里,臺北市松山區八德路二段437巷10弄20號,1,154
大樓,WXA00066,中正里,臺北市松山區八德路二段437巷10弄7號,1,182
公寓,WXA00975,中正里,臺北市松山區南京東路三段344號,1,1418
公寓," WXA01018",中正里,臺北市松山區南京東路三段338號,1,440
公寓,WXA01403,中正里,臺北市松山區敦化北路56號,2,1517
大樓,WXA01472,中正里,臺北市松山區敦化北路4巷1號,1,136
大樓,WXA01474,中正里,臺北市松山區敦化北路50巷1號,1,297
大樓,WXA01475,中正里,臺北市松山區敦化北路50巷5號,1,58
大樓,WXA01852,中正里,臺北市松山區敦化北路88號,2,3200
公寓,WXA00018,中正里,臺北市松山區八德路二段439號,1,694
公寓,WXA00019,中正里,臺北市松山區八德路二段447號,1,476
公寓,WXA00020,中正里,臺北市松山區八德路二段449號,1,154
大樓,WXA00061,中正里,臺北市松山區八德路二段437巷10弄2號,1,112
大樓,WXA00067,中正里,臺北市松山區八德路二段437巷6弄1號,1,136
大樓,WXA00068,中正里,臺北市松山區八德路二段437巷6弄2號,1,153
大樓,WXA00069,中正里,臺北市松山區八德路二段437巷6弄20號,1,633
大樓,WXA00071,中正里,臺北市松山區八德路二段437巷7弄1號,1,174
大樓,WXA00072,中正里,臺北市松山區八德路二段451巷1號,1,276
大樓,WXA00622,中正里,臺北市松山區八德路二段437巷6弄4號,1,225
大樓,WXA01776,中正里,臺北市松山區八德路二段437巷6弄7號,3,2046
大樓,WXA01814,中正里,臺北市松山區八德路二段391號,1,1205
大樓,WXA00031,中正里,臺北市松山區南京東路三段256巷51號,1,209
大樓,WXA00830,中正里,臺北市松山區南京東路三段256巷39號,1,321
大樓,WXA00928,中正里,臺北市松山區長安東路二段215號,2,2202
大樓,WXA00929,中正里,臺北市松山區長安東路二段219號,1,832
大樓,WXA00930,中正里,臺北市松山區長安東路二段294號,1,125
大樓,WXA00979,中正里,臺北市松山區南京東路三段256巷46號,1,830
大樓,WXA01298,中正里,臺北市松山區復興北路1號,1、2,2554
大樓,WXA01314,中正里,臺北市松山區復興北路33號,2,720
大樓,WXA01888,中正里,臺北市松山區長安東路二段225號,1,10714
大樓,WXA00002,中正里,臺北市松山區南京東路三段256巷11-19號,1,265
大樓,WXA00032,中正里,臺北市松山區敦化北路4巷46號,1,46
大樓,WXA00775,中正里,臺北市松山區敦化北路4巷52號,1,368
大樓," WXA00795",中正里,臺北市松山區敦化北路4巷50號,1,386
大樓,WXA00872,中正里,臺北市松山區敦化北路4巷60號,1,221
大樓,WXA00951,中正里,臺北市松山區南京東路三段248號,2、3,2874
大樓,WXA00956,中正里,臺北市松山區南京東路三段258號,1,168
大樓,WXA00002,中正里,臺北市松山區南京東路三段272號,1,201
大樓,WXA009060,中正里,臺北市松山區南京東路三段278號,1,300
大樓,WXA00976,中正里,臺北市松山區南京東路三段256巷21號,1,40
大樓,WXA00978,中正里,臺北市松山區南京東路三段256巷24號,1,198
大樓,WXA0098,中正里,臺北市松山區南京東路三段256巷20弄12號,2,152
大樓,WXA00982,中正里,臺北市松山區南京東路三段256巷20弄13號,1,300
大樓,WXA00983,中正里,臺北市松山區南京東路三段256巷20弄14號,1,186
大樓,WXA00984,中正里,臺北市松山區南京東路三段256巷20弄6號,1,118
大樓,WXA00985,中正里,臺北市松山區南京東路三段256巷20弄8號,1,221
大樓,WXA01330,中正里,臺北市松山區復興北路57號,1,2012
大樓,WXA01331,中正里,臺北市松山區復興北路69號,1,174
大樓,WXA01332,中正里,臺北市松山區復興北路73號,1,449
大樓,WXA01356,中正里,臺北市松山區復興北路81巷20號,1,93
大樓,WXA01357,中正里,臺北市松山區復興北路81巷27號,1,376
大樓,WXA01358,中正里,臺北市松山區復興北路81巷30號,1,557
大樓,WXA01729,中正里,臺北市松山區南京東路三段256巷20弄9號,1,310
大樓,WXA01799,中正里,臺北市松山區南京東路三段256巷21-27號,1,181
大樓,WXA01855,中正里,臺北市松山區復興北路81巷25號,1,1301
大樓,WXA01864,中正里,臺北市松山區復興北路81巷6號,1,186
大樓,WXA01885,中正里,臺北市松山區敦化北路4巷36號,1,529
大樓,WXA01894,中正里,臺北市松山區敦化北路4巷37號,1,109
大樓,WXA00935,中正里,臺北市松山區長春路420號,1,565
大樓,WXA00936,中正里,臺北市松山區長春路432號,1,272
大樓,WXA00937,中正里,臺北市松山區長春路438號,1,1174
大樓,WXA00955,中正里,臺北市松山區南京東路三段255號,1,1058
大樓,WXA00957,中正里,臺北市松山區南京東路三段259號,2,280
大樓,WXA00959,中正里,臺北市松山區南京東路三段275號,1,729
大樓,WXA00961,中正里,臺北市松山區南京東路三段285號,1,882
大樓,WXA00962,中正里,臺北市松山區南京東路三段287號,1,1577
大樓,WXA00964,中正里,臺北市松山區南京東路三段301號,1,449
大樓,WXA00993,中正里,臺北市松山區南京東路三段269巷2號之1,1,370
大樓,WXA00994,中正里,臺北市松山區南京東路三段269巷6號之1,1,1121
大樓,WXA01003,中正里,臺北市松山區南京東路三段303巷3弄2號,1,317
大樓,WXA01004,中正里,臺北市松山區南京東路三段303巷3弄4號,1,1153
大樓,WXA01009,中正里,臺北市松山區南京東路三段303巷7弄5號,1、2,660
大樓,WXA01017,中正里,臺北市松山區南京東路三段335巷5號,1,309
大樓,WXA01300,中正里,臺北市松山區復興北路143號,1,624
大樓,WXA01301,中正里,臺北市松山區復興北路169號,1,1373
大樓,WXA01304,中正里,臺北市松山區復興北路179號,1、2,970
大樓,WXA01333,中正里,臺北市松山區復興北路97號,2,3362
大樓,WXA01334,中正里,臺北市松山區復興北路141巷6弄10號,1,426
大樓,WXA01335,中正里,臺北市松山區復興北路141巷6弄6號,1,326
大樓,WXA01529,中正里,臺北市松山區慶城街23號,1,1762
大樓,WXA01530,中正里,臺北市松山區慶城街24號,1,428
大樓,WXA01534,中正里,臺北市松山區慶城街6-2號,1,1173
大樓,WXA01536,中正里,臺北市松山區慶城街16巷1號,1,358
大樓,WXA01538,中正里,臺北市松山區慶城街16巷6號,1,398
大樓,WXA01756,中正里,臺北市松山區慶城街28號,1,2064
大樓,WXA01779,中正里,臺北市松山區慶城街29號,3,1553
大樓,WXA01890,中正里,臺北市松山區慶城街25號,2,1177
大樓,WXA01912,中正里,臺北市松山區敦化北路6號,5,3113
大樓,WXA01360,中正里,臺北市松山區復興南路一段27號,2,262
大樓,WXA01362,中崙里,"臺北市松山區復興南路一段43號 ",1,469
大樓,WXA01363,中崙里,臺北市松山區復興南路一段49號,2,208
大樓,WXA01364,中崙里,"臺北市松山區復興南路一段57號 ",1,234
大樓,WXA01365,中崙里,"臺北市松山區復興南路一段63號 ",1,149
大樓,WXA01757,中崙里,臺北市松山區復興南路一段39號,3,12710
大樓,WXA00001,中崙里,"臺北市松山區八德路二段342號 ",1,2301
大樓,WXA00006,中崙里,"臺北市松山區八德路二段342號 ",1,378
大樓,WXA00035,中崙里,"臺北市松山區八德路二段346巷5號 ",1,116
大樓,WXA00037,中崙里,"臺北市松山區八德路二段346巷5弄27號 ",1,309
大樓,WXA00038,中崙里,"臺北市松山區八德路二段346巷5弄3號 ",1,285
大樓,WXA00039,中崙里,"臺北市松山區八德路二段346巷5弄9號 ",1,318
大樓,WXA00040,中崙里,"臺北市松山區八德路二段346巷7弄19號 ",1,120
大樓,WXA00041,中崙里,"臺北市松山區八德路二段346巷7弄28號 ",1,177
大樓,WXA00585,中崙里,"臺北市松山區八德路二段346巷7弄28號 ",1,297
大樓,WXA01505,中崙里,"臺北市松山區八德路二段366巷36號 ",1,457
大樓,WXA01767,中崙里,"臺北市松山區八德路二段346巷5號5之1 ",1,1245
大樓,WXA01838,中崙里,"臺北市松山區八德路二段348號 ",1,678
大樓,WXA01865,中崙里,"臺北市松山區八德路二段346巷5弄8號 ",1,549
大樓,WXA01882,中崙里," 臺北市松山區八德路二段346巷7弄22號",1,166
大樓,WXA00045,中崙里," 臺北市松山區八德路二段366巷7號",1,694
大樓,WXA00046,中崙里," 臺北市松山區八德路二段366巷77號",1,236
大樓,WXA00049,中崙里," 臺北市松山區八德路二段410巷18號",1,289
大樓,WXA00050,中崙里," 臺北市松山區八德路二段410巷22號",1,173
大樓,WXA00051,中崙里," 臺北市松山區八德路二段410巷26號",1,93
大樓,WXA00052,中崙里," 臺北市松山區八德路二段410巷30號",1,269
大樓,WXA00053,中崙里," 臺北市松山區八德路二段410巷90號",1,162
大樓,WXA00054,中崙里," 臺北市松山區八德路二段410巷92號",1,145
大樓,WXA00055,中崙里," 臺北市松山區八德路二段410巷16弄1號",1,317
大樓,WXA01593,中崙里," 臺北市松山區八德路二段366巷35號",1,845
大樓,WXA01871,中崙里," 臺北市松山區八德路二段366巷31號",4,2344
大樓,WXA00008,中崙里," 臺北市松山區八德路二段350號",4,465
大樓,WXA000011,中崙里," 臺北市松山區八德路二段384號",1,650
大樓,WXA00012,中崙里," 臺北市松山區八德路二段400號",3,657
大樓,WXA00013,中崙里," 臺北市松山區八德路二段406號",1,118
大樓,WXA00009,中崙里," 臺北市松山區八德路二段367號",1,452
大樓,WXA00010,中崙里," 臺北市松山區八德路二段381號",1,656
大樓,WXA00017,中崙里," 臺北市松山區八德路二段358號",4,725
大樓,WXA00036,中崙里," 臺北市松山區八德路二段346巷3弄15號",1,340
大樓,WXA00043,中崙里," 臺北市松山區八德路二段366巷17號",1,128
大樓,WXA00044,中崙里," 臺北市松山區八德路二段366巷19號",1,128
大樓,WXA00056,中崙里," 臺北市松山區八德路二段410巷16弄8號",1,136
大樓,WXA01913,中崙里," 臺北市松山區市民大道四段39之2號",1,4113
大樓,WXA00081,中崙里," 臺北市松山區八德路三段108號",1,158
大樓,WXA00083,吉仁里," 臺北市松山區八德路三段116號",1,422
大樓,WXA00099,吉仁里," 臺北市松山區八德路三段106巷1號",2,806
大樓," WXA00178",吉仁里," 臺北市松山區八德路三段74巷11號",1,81
