類別,電腦編號,村里別,地址,緯經度,避難樓層,可容納人數,轄管分局,備註
供公眾使用,OOA00072,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之17,"23.177522,120.17931",B01,71.0,佳里分局,
供公眾使用,OOA00073,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之23,"23.177973,120.175421",B01,151.0,佳里分局,
供公眾使用,OOA00074,海澄里,臺南市佳里區海澄里1鄰萊芉寮5號之2,"23.179189,120.173818",B01,93.0,佳里分局,
供公眾使用,OOA00075,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之15,"23.177174,120.175504",B01,246.0,佳里分局,
供公眾使用,OOA00076,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之16,"23.178296,120.175764",B01,75.0,佳里分局,
供公眾使用,OOA00077,海澄里,臺南市佳里區海澄里1鄰萊芉寮5號之1,"23.179213,120.173388",B01,16.0,佳里分局,
供公眾使用,OOA00078,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之8,"23.177772,120.175931",B01,107.0,佳里分局,
供公眾使用,OOA00079,海澄里,臺南市佳里區海澄里2鄰萊芉寮12號之3,"23.179942,120.175693",B01,231.0,佳里分局,
供公眾使用,OOA00080,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之8,"23.177772,120.175931",B01,76.0,佳里分局,
供公眾使用,OOA00082,海澄里,臺南市佳里區海澄里2鄰萊芉寮12號之27,"23.182924,120.175621",B01,196.0,佳里分局,
供公眾使用,OOA00083,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之17,"23.177522,120.17931",B01,425.0,佳里分局,
公有,OOA00084,佳化里,臺南市佳里區佳化里13鄰麻興路二段636號,"23.189405,120.192786",B01,520.0,佳里分局,
供公眾使用,OOA00085,佳化里,臺南市佳里區佳化里3鄰麻興路二段552號,"23.188654,120.194188",B01,560.0,佳里分局,
供公眾使用,OOA00086,佳興里,臺南市佳里區佳興里10鄰佳里興260號之1,"23.193567,120.189429",B01,370.0,佳里分局,
一般住宅,OOA00087,慶安里,臺南市西港區慶安里25鄰新興街8號之185,"23.118331,120.202681",B01,276.0,佳里分局,
一般住宅,OOA00088,慶安里,臺南市西港區慶安里9鄰新興街107巷3號,"23.123259,120.20081",B01,111.0,佳里分局,
供公眾使用,OOA00089,南海里,臺南市西港區南海里5鄰慶安路241號,"23.118158,120.192875",B01,124.0,佳里分局,
一般住宅,OOA00090,慶安里,臺南市西港區慶安里14鄰進學街17號,"23.121962,120.202499",B01,292.0,佳里分局,
供公眾使用,OOA00091,慶安里,臺南市西港區慶安里4鄰中山路469號,"23.128744,120.201301",B01,81.0,佳里分局,
供公眾使用,OOA00092,慶安里,臺南市西港區慶安里4鄰中山路469之4號,"23.128761,120.200357",B01,51.0,佳里分局,
一般住宅,OOA00093,慶安里,臺南市西港區慶安里21鄰新興街13號之1,"23.119719,120.20146",B01,286.0,佳里分局,
供公眾使用,OOA00094,南海里,臺南市西港區南海里5鄰慶安路243號,"23.117431,120.192068",B01,75.0,佳里分局,
供公眾使用,OOA00095,西港里,臺南市西港區西港里1鄰中山路510號,"23.133527,120.200517",B01,190.0,佳里分局,
供公眾使用,OOA00096,西港里,臺南市西港區西港里1鄰中山路510號,"23.133527,120.200517",B01,190.0,佳里分局,
供公眾使用,OOA00097,西港里,臺南市西港區西港里1鄰中山路506號,"23.132569,120.200715",B01,241.0,佳里分局,
供公眾使用,OOA00098,南海里,臺南市西港區南海里1鄰慶安路229號,"23.119147,120.195728",B01,584.0,佳里分局,
供公眾使用,OOA00099,南海里,臺南市西港區南海里5鄰慶安路241號,"23.118158,120.192875",B01,81.0,佳里分局,
供公眾使用,OOA00100,南海里,臺南市西港區南海里6鄰南海埔128號,"23.116738,120.193771",B01,35.0,佳里分局,
一般住宅,OOA00101,南海里,臺南市西港區南海里3鄰南海埔29號之1,"23.119105,120.197325",B01,114.0,佳里分局,
一般住宅,OOA00102,南海里,臺南市西港區南海里2鄰南海埔12號,"23.117607,120.197948",B01,101.0,佳里分局,
一般住宅,OOA00103,南海里,臺南市西港區南海里2鄰南海埔12號,"23.117607,120.197948",B01,162.0,佳里分局,
供公眾使用,OOA00104,南海里,臺南市西港區南海里3鄰南海埔29號,"23.119149,120.197325",B01,277.0,佳里分局,
公有,OOA00105,西港里,臺南市西港區西港里2鄰中山路368號,"23.12328,120.203262",B01,33.0,佳里分局,
供公眾使用,OOA00106,西港里,臺南市西港區西港里11鄰中山路292號,"23.120933,120.203534",B01,16.0,佳里分局,
供公眾使用,OOA00107,慶安里,臺南市西港區慶安里4鄰中山路477號,"23.129418,120.200425",B01,81.0,佳里分局,
供公眾使用,OOA00108,西港里,臺南市西港區西港里1鄰中山路482號,"23.129518,120.201576",B01,106.0,佳里分局,
供公眾使用,OOA00109,西港里,臺南市西港區西港里1鄰中山路506號,"23.132569,120.200715",B01,1000.0,佳里分局,
供公眾使用,OOA00110,慶安里,臺南市西港區慶安里4鄰中山路499號,"23.13204,120.199988",B01,468.0,佳里分局,
供公眾使用,OOA00111,竹林里,臺南市西港區竹林里11鄰中州26號之10,"23.121807,120.197449",B01,50.0,佳里分局,
供公眾使用,OOA00112,慶安里,臺南市西港區慶安里29鄰新興街1號,"23.112589,120.203118",B01,62.0,佳里分局,
公有,OOA00113,西港里,臺南市西港區西港里2鄰文化路1號,"23.123045,120.203289",B01,122.0,佳里分局,
供公眾使用,OOA00114,慶安里,臺南市西港區慶安里4鄰中山路469號,"23.128744,120.201301",B01,115.0,佳里分局,
供公眾使用,OOA00116,慶安里,臺南市西港區慶安里4鄰中山路495號,"23.131523,120.200276",B01,111.0,佳里分局,
供公眾使用,OOA00117,西港里,臺南市西港區西港里1鄰中山路508號,"23.133438,120.20029",B01,122.0,佳里分局,
公有,OOA00118,西港里,臺南市西港區西港里2鄰中山路370號,"23.123446,120.203326",B01,388.0,佳里分局,
供公眾使用,OOA00119,慶安里,臺南市西港區慶安里4鄰中山路483號之30,"23.129759,120.199572",B01,150.0,佳里分局,
供公眾使用,OOA00120,西港里,臺南市西港區西港里1鄰中山路462號之7,"23.125713,120.202125",B01,124.0,佳里分局,
供公眾使用,OOA00123,大埕里,臺南市七股區大埕里1鄰大埕189號,"23.146321,120.145405",B01,217.0,佳里分局,
公有,OOA00124,大埕里,臺南市七股區大埕里8鄰大埕377號,"23.140356,120.13915",B01,210.0,佳里分局,
公有,OOA00127,三股里,臺南市七股區三股里4鄰三股147號,"23.104616,120.123064",B01,695.0,佳里分局,
供公眾使用,OOA00128,民安里,臺南市佳里區民安里6鄰同安寮93之1號,"23.162949,120.193843",B01,564.0,佳里分局,
供公眾使用,OOA00129,佳興里,臺南市佳里區建南里16鄰公園路82號,"23.181655,120.183728",B01,973.0,佳里分局,
公有,OOA00130,民安里,臺南市佳里區民安里10鄰新宅34之1號,"23.183199,120.195872",B01,76.0,佳里分局,
供公眾使用,OOA00131,海澄里,臺南市佳里區海澄里2鄰萊芉寮12號之18,"23.183146,120.176474",B01,509.0,佳里分局,
供公眾使用,OUA00002,庄內里,臺南市白河區庄內里7鄰中山路526號,"23.359265,120.422656",B01,140.0,白河分局,
供公眾使用,OUA00005,永安里,臺南市白河區永安里13鄰民安路1號,"23.346285,120.411204",B01,411.0,白河分局,
公有,OUA00006,永安里,臺南市白河區永安里3鄰三民路448號,"23.35245,120.413833",B01,388.0,白河分局,
公有,OUA00007,永安里,臺南市白河區永安里14鄰新興路528號,"23.353013,120.416421",B01,77.0,白河分局,
公有,OUA00008,永安里,臺南市白河區永安里14鄰新興路528號,"23.353013,120.416421",B01,440.0,白河分局,
公有,OUA00009,永安里,臺南市白河區永安里14鄰新興路528號,"23.353013,120.416421",B01,52.0,白河分局,
公有,OUA00010,大竹里,臺南市白河區大竹里1鄰大排竹3號,"23.368019,120.412589",B01,50.0,白河分局,
公有,OUA00011,崎內里,臺南市白河區崎內里5鄰內崎內38之8號,"23.385608,120.467348",B01,53.0,白河分局,
公有,OUA00013,內角里,臺南市白河區內角里1鄰內角1號,"23.397611,120.440869",B01,76.0,白河分局,
公有,OUA00014,六溪里,臺南市白河區六溪里5鄰六重溪26號,"23.309505,120.459101",B01,26.0,白河分局,
一般住宅,OUA00015,河東里,臺南市白河區河東里10鄰糞箕湖135之20號,"23.345109,120.42352",B01,554.0,白河分局,
供公眾使用,OUA00017,後壁里,臺南市後壁區後壁里2鄰後壁42號之13,"23.362259,120.359404",B01,213.0,白河分局,
公有,OUA00019,嘉苳里,臺南市後壁區嘉苳里6鄰下茄苳132號,"23.355813,120.35903",B01,112.0,白河分局,
公有,OUA00020,嘉苳里,臺南市後壁區嘉苳里6鄰下茄苳132號,"23.355813,120.35903",B01,143.0,白河分局,
公有,OUA00021,嘉苳里,臺南市後壁區嘉苳里6鄰下茄苳132號,"23.355813,120.35903",B01,176.0,白河分局,
公有,OUA00022,嘉苳里,臺南市後壁區嘉苳里6鄰下茄苳132號,"23.355813,120.35903",B01,66.0,白河分局,
公有,OUA00024,東山里,臺南市東山區東山里4鄰所前路225之4號,"23.326217,120.404473",B01,342.0,白河分局,
供公眾使用,OUA00026,東中里,臺南市東山區東中里2鄰中興路1號,"23.321959,120.403172",B01,86.0,白河分局,
公有,OUA00027,東山里,臺南市東山區東山里4鄰所前路236號,"23.326329,120.404723",B01,44.0,白河分局,
公有,OVA00007,興農里,臺南市麻豆區興農里3鄰和平路11號,"23.178363,120.243523",B01,748.0,麻豆分局,
供公眾使用,OVA00008,東角里,臺南市麻豆區東角里12鄰興中路212號,"23.183394,120.256799",B01,46.0,麻豆分局,
供公眾使用,OVA00009,北勢里,臺南市麻豆區北勢里10鄰北勢寮70號之11,"23.21901,120.228044",B01,3861.0,麻豆分局,
公有,OVA00012,中興里,臺南市麻豆區中興里11鄰和平路9號,"23.178379,120.246101",B01,328.0,麻豆分局,
供公眾使用,OVA00013,中興里,臺南市麻豆區中興里11鄰興國路62號之1,"23.175629,120.245797",B01,66.0,麻豆分局,
供公眾使用,OVA00016,中興里,臺南市麻豆區中興里11鄰新生南路543之1號,"23.177168,120.250581",B01,76.0,麻豆分局,
公有,OVA00017,東角里,臺南市麻豆區東角里4鄰文昌路18號,"23.186292,120.253325",B01,385.0,麻豆分局,
公有,OVA00020,新興里,臺南市麻豆區新興里1鄰麻佳路一段80號,"23.185473,120.238769",B01,123.0,麻豆分局,
公有,OVA00021,大埕里,臺南市麻豆區大埕里4鄰忠孝路6號,"23.185341,120.249368",B01,700.0,麻豆分局,
供公眾使用,OVA00023,巷口里,臺南市麻豆區巷口里3鄰興中路106號,"23.183579,120.251225",B01,520.0,麻豆分局,
供公眾使用,OVA00024,巷口里,臺南市麻豆區巷口里9鄰新生南路672號,"23.176697,120.249562",B01,26.0,麻豆分局,
一般住宅,OVA00026,中興里,臺南市麻豆區中興里8鄰三民路57號之1,"23.179611,120.246168",B01,3490.0,麻豆分局,
一般住宅,OVA00027,巷口里,臺南市麻豆區巷口里6鄰和平路2號之11,"23.179969,120.248969",B01,541.0,麻豆分局,
一般住宅,OVA00028,油車里,臺南市麻豆區油車里3鄰大同街11號,"23.187062,120.246028",B01,755.0,麻豆分局,
公有,OVA00029,大埕里,臺南市麻豆區大埕里7鄰中正路80號,"23.185703,120.250071",B01,666.0,麻豆分局,
公有,OVA00032,謝厝寮里,臺南市麻豆區謝厝寮里5鄰謝厝寮231號,"23.151837,120.237557",B01,45.0,麻豆分局,
供公眾使用,OVA00037,隆田里,臺南市官田區隆田里7鄰中山路一段118號,"23.192993,120.316545",B01,55.0,麻豆分局,
供公眾使用,OVA00039,隆本里,臺南市官田區隆本里1鄰中華路一段335號,"23.196735,120.322025",B01,364.0,麻豆分局,
供公眾使用,OVA00040,隆本里,臺南市官田區隆本里1鄰中華路一段335號,"23.196735,120.322025",B01,1726.0,麻豆分局,
供公眾使用,OVA00047,南廍里,臺南市官田區南廍里6鄰南廍119號之5,"23.218419,120.304828",B01,428.0,麻豆分局,
供公眾使用,OVA00048,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之1,"23.183101,120.22071",B01,864.0,麻豆分局,
公有,OVA00049,海埔里,臺南市麻豆區海埔里9鄰麻學路一段956號,"23.191772,120.220935",B01,64.0,麻豆分局,
公有,OVA00050,海埔里,臺南市麻豆區海埔里9鄰麻學路一段956號,"23.191772,120.220935",B01,33.0,麻豆分局,
公有,OVA00051,海埔里,臺南市麻豆區海埔里9鄰麻學路一段956號,"23.191772,120.220935",B01,74.0,麻豆分局,
供公眾使用,OVA00053,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之8,"23.189402,120.220384",B01,33.0,麻豆分局,
供公眾使用,OVA00054,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之2,"23.184974,120.220425",B01,58.0,麻豆分局,
公有,OVA00055,海埔里,臺南市麻豆區海埔里9鄰麻學路一段956號,"23.191772,120.220935",B01,26.0,麻豆分局,
供公眾使用,OVA00056,埤頭里,臺南市麻豆區埤頭里11鄰苓子林17號之2,"23.178501,120.229776",B01,134.0,麻豆分局,
供公眾使用,OVA00058,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之5,"23.186921,120.220363",B01,68.0,麻豆分局,
供公眾使用,OVA00059,麻口里,臺南市麻豆區麻口里4鄰麻豆口10號之4,"23.180261,120.223498",B01,42.0,麻豆分局,
供公眾使用,OVA00060,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之20,"23.183827,120.220701",B01,73.0,麻豆分局,
供公眾使用,OVA00061,埤頭里,臺南市麻豆區埤頭里2鄰埤頭28號之1,"23.190899,120.224421",B01,45.0,麻豆分局,
供公眾使用,OVA00062,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之13,"23.175135,120.225703",B01,120.0,麻豆分局,
供公眾使用,OVA00063,麻口里,臺南市麻豆區麻口里1鄰麻豆口5號之2,"23.177009,120.220415",B01,157.0,麻豆分局,
供公眾使用,OVA00064,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之4,"23.186706,120.220271",B01,34.0,麻豆分局,
供公眾使用,OVA00065,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之9,"23.189854,120.221072",B01,152.0,麻豆分局,
供公眾使用,OVA00068,海埔里,臺南市麻豆區海埔里2鄰埤子尾23號之11,"23.199304,120.21544",B01,53.0,麻豆分局,
供公眾使用,OVA00071,埤頭里,臺南市麻豆區小埤里麻佳路一段259號,"23.177308,120.23236",B01,342.0,麻豆分局,
供公眾使用,OVA00072,麻口里,臺南市麻豆區麻口里4鄰麻豆口10號之3,"23.178498,120.223945",B01,227.0,麻豆分局,
供公眾使用,OVA00073,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之20,"23.175806,120.228151",B01,266.0,麻豆分局,
供公眾使用,OVA00075,麻口里,臺南市麻豆區麻口里4鄰麻豆口10號之8,"23.179438,120.222689",B01,91.0,麻豆分局,
供公眾使用,OVA00076,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之26,"23.184355,120.221996",B01,166.0,麻豆分局,
供公眾使用,OVA00078,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之22,"23.176048,120.226755",B01,67.0,麻豆分局,
供公眾使用,OVA00079,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之17,"23.190895,120.223766",B01,56.0,麻豆分局,
供公眾使用,OVA00080,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之28,"23.18272,120.220282",B01,31.0,麻豆分局,
供公眾使用,OVA00081,埤頭里,臺南市麻豆區埤頭里16鄰埤頭1號,"23.188061,120.226643",B01,77.0,麻豆分局,
供公眾使用,OVA00084,埤頭里,臺南市麻豆區埤頭里11鄰苓子林17號之2,"23.178743,120.229776",B01,330.0,麻豆分局,
供公眾使用,OVA00085,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之14,"23.178501,120.226398",B01,137.0,麻豆分局,
供公眾使用,OVA00086,埤頭里,臺南市麻豆區埤頭里11鄰工業路222號,"23.188694,120.233464",B01,835.0,麻豆分局,
供公眾使用,OVA00087,埤頭里,臺南市麻豆區埤頭里16鄰工業路227號,"23.189668,120.230849",B01,457.0,麻豆分局,
供公眾使用,OVA00088,埤頭里,臺南市麻豆區埤頭里16鄰工業路227號,"23.189668,120.230849",B01,2564.0,麻豆分局,
供公眾使用,OVA00089,埤頭里,臺南市麻豆區埤頭里10鄰苓子林7號之6,"23.188009,120.234579",B01,254.0,麻豆分局,
供公眾使用,OVA00090,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之9,"23.175598,120.224344",B01,1151.0,麻豆分局,
供公眾使用,OVA00091,埤頭里,臺南市麻豆區埤頭里麻佳路一段207號,"23.179874,120.233033",B01,2934.0,麻豆分局,
公有,OVA00095,烏山頭里,臺南市官田區烏山頭里12鄰八田路三段香榭巷80號,"23.197064,120.369127",B01,2095.0,麻豆分局,
供公眾使用,OVA00098,仁里里,臺南市下營區仁里里14鄰公園路145號,"23.232523,120.254982",B01,201.0,麻豆分局,
供公眾使用,OVA00099,下營里,臺南市下營區下營里8鄰中山路一段1號,"23.234874,120.261019",B01,605.0,麻豆分局,
供公眾使用,OVA00101,甲南里,臺南市六甲區甲南里2鄰文化街61巷13號,"23.228947,120.353249",B01,63.0,麻豆分局,
公有,OVA00103,六甲里,臺南市六甲區六甲里14鄰中正路531號,"23.231106,120.351375",B01,277.0,麻豆分局,
公有,OVA00104,水林里,臺南市六甲區水林里2鄰中山路202號,"23.231846,120.347466",B01,422.0,麻豆分局,
公有,OVA00105,六甲里,臺南市六甲區六甲里19鄰建國街150號,"23.231938,120.353095",B01,238.0,麻豆分局,
公有,OVA00106,六甲里,臺南市六甲區六甲里14鄰復興街100號,"23.230682,120.352151",B01,2630.0,麻豆分局,
供公眾使用,OVA00111,寮廍里,臺南市麻豆區寮廍里11鄰寮子廍166號之2,"23.189571,120.280548",B01,703.0,麻豆分局,
供公眾使用,OVA00113,南勢里,臺南市麻豆區南勢里8鄰関帝庙60號,"23.19022,120.260167",B01,1771.0,麻豆分局,
供公眾使用,OVA00114,南勢里,臺南市麻豆區南勢里3鄰関帝庙23號之2,"23.190798,120.256916",B01,197.0,麻豆分局,
供公眾使用,OVA00115,南勢里,臺南市麻豆區南勢里10鄰南勢1號,"23.187457,120.262621",B01,308.0,麻豆分局,
供公眾使用,OVA00116,南勢里,臺南市麻豆區南勢里10鄰南勢1號之16,"23.19283,120.262889",B01,35.0,麻豆分局,
供公眾使用,OVA00118,寮廍里,臺南市麻豆區寮廍里20鄰寮子廍166號之21,"23.18843,120.276239",B01,111.0,麻豆分局,
供公眾使用,OVA00119,南勢里,臺南市麻豆區南勢里10鄰南勢1號,"23.187457,120.262621",B01,262.0,麻豆分局,
供公眾使用,OVA00120,南勢里,臺南市麻豆區南勢里8鄰関帝庙60號,"23.19022,120.260167",B01,2302.0,麻豆分局,
供公眾使用,OVA00121,南勢里,臺南市麻豆區南勢里10鄰南勢1號,"23.187457,120.262621",B01,233.0,麻豆分局,
供公眾使用,OVA00128,二鎮里,臺南市官田區二鎮里19鄰工業路29號,"23.212474,120.323324",B01,71.0,麻豆分局,
供公眾使用,OVA00129,二鎮里,臺南市官田區二鎮里19鄰工業路27號,"23.211665,120.323263",B01,145.0,麻豆分局,
供公眾使用,OVA00130,二鎮里,臺南市官田區二鎮里19鄰工業西路9號,"23.206327,120.320328",B01,54.0,麻豆分局,
供公眾使用,OVA00131,二鎮里,臺南市官田區二鎮里19鄰鎮中路3號,"23.211203,120.32642",B01,170.0,麻豆分局,
供公眾使用,OVA00134,二鎮里,臺南市官田區二鎮里19鄰工業路17號,"23.208735,120.323632",B01,127.0,麻豆分局,
供公眾使用,OVA00135,二鎮里,臺南市官田區二鎮里19鄰工業西路33號,"23.209257,120.321057",B01,55.0,麻豆分局,
供公眾使用,OVA00138,二鎮里,臺南市官田區二鎮里19鄰建業路34號,"23.209353,120.322413",B01,60.0,麻豆分局,
供公眾使用,OVA00141,二鎮里,臺南市官田區二鎮里19鄰建業路32號,"23.209374,120.325047",B01,46.0,麻豆分局,
供公眾使用,OVA00144,二鎮里,臺南市官田區二鎮里19鄰工業路22號,"23.208606,120.32243",B01,231.0,麻豆分局,
供公眾使用,OVA00147,二鎮里,臺南市官田區二鎮里19鄰工業南路37號,"23.202767,120.323607",B01,171.0,麻豆分局,
供公眾使用,OVA00150,二鎮里,臺南市官田區二鎮里19鄰工業路1號,"23.202036,120.321426",B01,174.0,麻豆分局,
供公眾使用,OVA00152,二鎮里,臺南市官田區二鎮里19鄰富強路47號,"23.206485,120.321541",B01,27.0,麻豆分局,
供公眾使用,OVA00153,二鎮里,臺南市官田區二鎮里19鄰富強路1號,"23.206817,120.331423",B01,83.0,麻豆分局,
供公眾使用,OVA00154,二鎮里,臺南市官田區二鎮里19鄰建業路53號,"23.209868,120.320984",B01,133.0,麻豆分局,
供公眾使用,OVA00156,二鎮里,臺南市官田區二鎮里19鄰建業路47號,"23.209703,120.322044",B01,53.0,麻豆分局,
供公眾使用,OVA00157,二鎮里,臺南市官田區二鎮里19鄰成功街50號,"23.209595,120.330931",B01,105.0,麻豆分局,
供公眾使用,OVA00160,二鎮里,臺南市官田區二鎮里19鄰成功街42號,"23.208424,120.330969",B01,45.0,麻豆分局,
供公眾使用,OVA00161,二鎮里,臺南市官田區二鎮里19鄰建業路41號,"23.209979,120.325194",B01,84.0,麻豆分局,
供公眾使用,OVA00162,二鎮里,臺南市官田區二鎮里19鄰富強路9號,"23.206553,120.330198",B01,74.0,麻豆分局,
供公眾使用,OVA00164,二鎮里,臺南市官田區二鎮里19鄰建業路27號,"23.209921,120.327417",B01,30.0,麻豆分局,
供公眾使用,OVA00165,二鎮里,臺南市官田區二鎮里19鄰建業路33號,"23.209962,120.326902",B01,71.0,麻豆分局,
供公眾使用,OVA00168,二鎮里,臺南市官田區二鎮里19鄰建業路9號,"23.208383,120.330078",B01,51.0,麻豆分局,
供公眾使用,OVA00169,二鎮里,臺南市官田區二鎮里19鄰工業西路32號,"23.213844,120.320278",B01,66.0,麻豆分局,
供公眾使用,OVA00170,二鎮里,臺南市官田區二鎮里19鄰富強路27號,"23.206752,120.326836",B01,500.0,麻豆分局,
公有,OVA00171,二鎮里,臺南市官田區二鎮里19鄰工業路2號,"23.201978,120.32037",B01,111.0,麻豆分局,
供公眾使用,OVA00174,二鎮里,臺南市官田區二鎮里19鄰建業路7號,"23.207773,120.330185",B01,22.0,麻豆分局,
供公眾使用,OVA00177,二鎮里,臺南市官田區二鎮里19鄰工業南路1號,"23.205704,120.32789",B01,767.0,麻豆分局,
供公眾使用,OVA00178,二鎮里,臺南市官田區二鎮里19鄰工業路11號,"23.207162,120.322889",B01,2267.0,麻豆分局,
供公眾使用,OVA00179,二鎮里,臺南市官田區二鎮里19鄰工業路11號,"23.207162,120.322889",B01,553.0,麻豆分局,
供公眾使用,OVA00180,二鎮里,臺南市官田區二鎮里19鄰成功街60號,"23.210889,120.330702",B01,22.0,麻豆分局,
供公眾使用,OVA00181,二鎮里,臺南市官田區二鎮里19鄰工業路12號,"23.205622,120.321924",B01,267.0,麻豆分局,
供公眾使用,OVA00183,二鎮里,臺南市官田區二鎮里19鄰工業西路32號,"23.213844,120.320278",B01,111.0,麻豆分局,
供公眾使用,OVA00184,二鎮里,臺南市官田區二鎮里19鄰工業路18號,"23.206779,120.322017",B01,85.0,麻豆分局,
供公眾使用,OVA00185,二鎮里,臺南市官田區二鎮里19鄰工業路18號,"23.206779,120.322017",B01,221.0,麻豆分局,
供公眾使用,OVA00186,二鎮里,臺南市官田區二鎮里19鄰工業路31號,"23.212845,120.323508",B01,283.0,麻豆分局,
供公眾使用,OVA00187,二鎮里,臺南市官田區二鎮里19鄰成功街68號,"23.210861,120.329627",B01,32.0,麻豆分局,
供公眾使用,OVA00188,二鎮里,臺南市官田區二鎮里19鄰工業西路77號,"23.218187,120.321062",B01,84.0,麻豆分局,
供公眾使用,OVA00189,二鎮里,臺南市官田區二鎮里19鄰工業路17號,"23.208735,120.323632",B01,418.0,麻豆分局,
供公眾使用,OVA00191,二鎮里,臺南市官田區二鎮里19鄰富強路14號,"23.205835,120.32482",B01,13.0,麻豆分局,
供公眾使用,OVA00192,二鎮里,臺南市官田區二鎮里19鄰工業路11號,"23.207162,120.322889",B01,1157.0,麻豆分局,
供公眾使用,OVA00195,二鎮里,臺南市官田區二鎮里19鄰成功街81號,"23.211002,120.327659",B01,90.0,麻豆分局,
公有,OVA00197,二鎮里,臺南市官田區二鎮里19鄰工業路40號,"23.214376,120.322159",B01,283.0,麻豆分局,
公有,OVA00200,二鎮里,臺南市官田區二鎮里19鄰工業路2號,"23.201978,120.32037",B01,292.0,麻豆分局,
公有,OVA00201,二鎮里,臺南市官田區二鎮里19鄰工業路40號,"23.214376,120.322159",B01,1014.0,麻豆分局,
供公眾使用,OVA00202,二鎮里,臺南市官田區二鎮里19鄰工業路20號,"23.207774,120.322463",B01,218.0,麻豆分局,
供公眾使用,OVA00204,二鎮里,臺南市官田區二鎮里19鄰實踐街6號,"23.203582,120.324741",B01,70.0,麻豆分局,
供公眾使用,OVA00205,二鎮里,臺南市官田區二鎮里19鄰富強路39號,"23.206734,120.324358",B01,92.0,麻豆分局,
供公眾使用,OVA00206,二鎮里,臺南市官田區二鎮里19鄰建業路13號,"23.20862,120.32998",B01,155.0,麻豆分局,
供公眾使用,OVA00207,二鎮里,臺南市官田區二鎮里19鄰工業路20號,"23.207774,120.322463",B01,54.0,麻豆分局,
供公眾使用,OVA00208,二鎮里,臺南市官田區二鎮里19鄰工業西路73號,"23.217155,120.321209",B01,138.0,麻豆分局,
供公眾使用,OVA00209,二鎮里,臺南市官田區二鎮里19鄰成功街61號,"23.210909,120.331284",B01,168.0,麻豆分局,
供公眾使用,OVA00211,二鎮里,臺南市官田區二鎮里19鄰工業路25號,"23.211161,120.323427",B01,114.0,麻豆分局,
供公眾使用,OVA00213,二鎮里,臺南市官田區二鎮里19鄰工業路41號,"23.215847,120.324166",B01,184.0,麻豆分局,
供公眾使用,OVA00214,二鎮里,臺南市官田區二鎮里19鄰工業路15號,"23.208469,120.323083",B01,182.0,麻豆分局,
供公眾使用,OVA00215,二鎮里,臺南市官田區二鎮里19鄰力行街8號,"23.205162,120.327055",B01,131.0,麻豆分局,
供公眾使用,OVA00217,二鎮里,臺南市官田區二鎮里19鄰工業路50號,"23.217428,120.32328",B01,141.0,麻豆分局,
供公眾使用,OVA00218,二鎮里,臺南市官田區二鎮里19鄰工業西路2號,"23.203762,120.319639",B01,136.0,麻豆分局,
供公眾使用,OVA00219,二鎮里,臺南市官田區二鎮里19鄰工業路11號,"23.207162,120.322889",B01,250.0,麻豆分局,
供公眾使用,OVA00220,二鎮里,臺南市官田區二鎮里19鄰工業西路5號,"23.205269,120.320365",B01,58.0,麻豆分局,
供公眾使用,OVA00226,二鎮里,臺南市官田區二鎮里19鄰實踐街8號,"23.204274,120.324674",B01,44.0,麻豆分局,
供公眾使用,OVA00227,二鎮里,臺南市官田區二鎮里19鄰工業南路10號,"23.202853,120.328661",B01,224.0,麻豆分局,
供公眾使用,OVA00228,二鎮里,臺南市官田區二鎮里19鄰工業南路10號,"23.202853,120.328661",B01,305.0,麻豆分局,
供公眾使用,OVA00229,二鎮里,臺南市官田區二鎮里19鄰成功街55號,"23.210114,120.331208",B01,123.0,麻豆分局,
供公眾使用,OVA00230,二鎮里,臺南市官田區二鎮里19鄰工業路6號,"23.204158,120.321369",B01,160.0,麻豆分局,
供公眾使用,OVA00233,二鎮里,臺南市官田區二鎮里19鄰成功街47號,"23.208967,120.331579",B01,61.0,麻豆分局,
供公眾使用,OVA00235,二鎮里,臺南市官田區二鎮里19鄰工業西路46號,"23.215368,120.319822",B01,204.0,麻豆分局,
