電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
WNA03582,大學里,臺北市大安區溫州街78號,"25.019359,121.53276",1,642.0,大安分局,
WNA03616,大學里,臺北市大安區溫州74巷1弄7號,"25.019193,121.533192",1,642.0,大安分局,
WNA03615,大學里,臺北市大安區溫州74巷1弄3號,"25.019555,121.5325",1,642.0,大安分局,
WNA03620,大學里,臺北市大安區溫州街74巷3弄3號,"25.019438,121.532203",1,642.0,大安分局,
WNA03621,大學里,臺北市大安區溫州街74巷3弄5號,"25.019221,121.532197",1,64.0,大安分局,
WNA03622,大學里,臺北市大安區溫州街74巷3弄9號,"25.019041,121.532174",1,64.0,大安分局,
WNA03623,大學里,臺北市大安區溫州街74巷5弄3號,"25.019465,121.53193",1,642.0,大安分局,
WNA04242,大學里,臺北市大安區新生南路三段94巷10號,"25.017361,121.532867",1,20.0,大安分局,
WNA03509,大學里,臺北市大安區新生南路三段106之1號,"25.016743,121.532784",1,156.0,大安分局,
WNA03531,大學里,臺北市大安區新生南路三段36號,"25.02192,121.533964",2,2290.0,大安分局,
WNA03532,大學里,臺北市大安區新生南路三段54-6號,"25.020569,121.533848",1,344.0,大安分局,
WNA03557,大學里,臺北市大安區新生南路三段54巷2號,"25.020783,121.533818",3,426.0,大安分局,
WNA03559,大學里,臺北市大安區新生南路三段54巷4號,"25.020793,121.5337",2,386.0,大安分局,
WNA03560,大學里,臺北市大安區新生南路三段54巷7號,"25.021104,121.533559",1,181.0,大安分局,
WNA03561,大學里,臺北市大安區新生南路三段54巷8號,"25.020838,121.533503",1,65.0,大安分局,
WNA03563,大學里,臺北市大安區新生南路三段56巷6號,"25.020363,121.533527",1,716.0,大安分局,
WNA03562,大學里,臺北市大安區新生南路三段56巷11-1號,"25.020537,121.533446",1,304.0,大安分局,
WNA03581,大學里,臺北市大安區溫州街77號,"25.02022,121.533033",1,572.0,大安分局,
WNA03558,大學里,臺北市大安區新生南路三段54巷4號,"25.020793,121.5337",1,386.0,大安分局,
WNA03564,大學里,臺北市大安區新生南路三段60巷8號,"25.019984,121.533362",1,550.0,大安分局,
WNA03565,大學里,臺北市大安區新生南路三段70巷1號,"25.019544,121.533424",1,149.0,大安分局,
WNA03566,大學里,臺北市大安區新生南路三段70巷3號,"25.019556,121.53319",1,218.0,大安分局,
WNA03567,大學里,臺北市大安區新生南路三段70巷6號,"25.019691,121.533225",1,128.0,大安分局,
WNA03568,大學里,臺北市大安區新生南路三段76巷5號,"25.01913,121.53339",1,256.0,大安分局,
WNA03535,大學里,臺北市大安區新生南路三段88號,"25.018122,121.533355",1,3673.0,大安分局,
WNA03538,大學里,臺北市大安區新生南路三段92號,"25.01752,121.533233",1,260.0,大安分局,
WNA03570,大學里,臺北市大安區新生南路三段94巷3號,"25.017448,121.533",1,126.0,大安分局,
WNA03583,大學里,臺北市大安區溫州街79號,"25.01999,121.533009",1,706.0,大安分局,
WNA03585,大學里,臺北市大安區溫州街85號,"25.019351,121.53295",1,642.0,大安分局,
WNA04141,大學里,臺北市大安區羅斯福路三段333巷9號,"25.017517,121.532729",1,361.0,大安分局,
WNA03533,大學里,臺北市大安區新生南路三段58號,"25.020344,121.533801",1,545.0,大安分局,
WNA03536,大學里,臺北市大安區新生南路三段90號,"25.017782,121.533196",1,1409.0,大安分局,
WNA03537,大學里,臺北市大安區新生南路三段90號,"25.017782,121.533196",1,2053.0,大安分局,
WNA04559,大學里,臺北市大安區新生南路三段86號,"25.018585,121.533439",1,2396.0,大安分局,
WNA00289,仁愛里,臺北市大安區仁愛路四段27巷28弄5號,"25.040717,121.544702",2,1222.0,大安分局,
WAN00285,仁愛里,臺北市大安區仁愛路四段27巷34號,"25.04108,121.545134",1,293.0,大安分局,
WNA01614,仁愛里,臺北市大安區忠孝東路四段46-48號,"25.041394,121.544808",1,1352.0,大安分局,
WNA01671,仁愛里,臺北市大安區忠孝東路四段26巷5號,"25.041231,121.54452",1,240.0,大安分局,
WNA02839,仁愛里,臺北市大安區復興南路一段177巷22號,"25.040939,121.544667",1,48.0,大安分局,
WNA00332,仁愛里,臺北市大安區大安路一段106巷16-22號,"25.040164,121.545091",2,2620.0,大安分局,
WNA00333,仁愛里,臺北市大安區大安路一段106巷17、19號,"25.040125,121.544531",2,2222.0,大安分局,
WNA04391,仁愛里,臺北市大安區忠孝東路四段22號,"25.041405,121.544357",1、2,1040.0,大安分局,
WNA04610,仁愛里,臺北市大安區忠孝東路四段30號,"25.041402,121.544535",3,242.0,大安分局,
WNA00290,仁愛里,臺北市大安區仁愛路四段27巷4弄10號,"25.038551,121.544675",1,86.0,大安分局,
WNA00161,仁愛里,臺北市大安區仁愛路四段1號,"25.038271,121.544213",3,1197.0,大安分局,
WNA00193,仁愛里,臺北市大安區仁愛路四段33號,"25.038209,121.545844",1,1153.0,大安分局,
WNA00287,仁愛里,臺北市大安區仁愛路四段27巷6號,"25.038757,121.545103",1,2020.0,大安分局,
WNA00291,仁愛里,臺北市大安區仁愛路四段27巷4弄16號,"25.038553,121.54463",1,226.0,大安分局,
WNA00284,仁愛里,臺北市大安區仁愛路四段27巷10號,"25.039154,121.545109",1,313.0,大安分局,
WNA02799,仁愛里,臺北市大安區復興南路一段201-205號,"25.039641,121.543943",1,776.0,大安分局,
WNA02801,仁愛里,臺北市大安區復興南路一段209、211號,"25.033722,121.543381",1,2138.0,大安分局,
WNA01672,仁愛里,臺北市大安區忠孝東路四段26巷79號,"25.038544,121.54446",1,182.0,大安分局,
WNA00292,仁愛里,臺北市大安區仁愛路四段27巷4弄5號,"25.038694,121.544534",1,1703.0,大安分局,
WNA02803,仁愛里,臺北市大安區復興南路一段215號,"25.039166,121.543947",1,313.0,大安分局,
WNA02802,仁愛里,臺北市大安區復興南路一段213號,"25.039248,121.543944",1,269.0,大安分局,
WNA00293,仁愛里,臺北市大安區仁愛路四段27巷4弄6、8號,"25.038547,121.54485",1,322.0,大安分局,
WNA02805,仁愛里,臺北市大安區復興南路一段227號,"25.038532,121.543913",4,897.0,大安分局,
WNA00189,仁愛里,臺北市大安區仁愛路四段31號,"25.038209,121.545659",1,649.0,大安分局,
WNA04780,仁愛里,臺北市大安區復興南路一段225號,"25.038703,121.543919",1,721.0,大安分局,
WNA04908,仁愛里,臺北市大安區復興南路一段219之1號,"25.038958,121.543927",2,2784.0,大安分局,
WNA00013,仁愛里,臺北市大安區大安路一段100號,"25.04041,121.545989",2,182.0,大安分局,
WNA01537,仁愛里,臺北市大安區忠孝東路四段112號,"25.041357,121.546847",1,2729.0,大安分局,
WNA01616,仁愛里,臺北市大安區忠孝東路四段60號,"25.041374,121.545373",1,722.0,大安分局,
WMA01617,仁愛里,臺北市大安區忠孝東路四段72-76號,"25.041374,121.545624",1,620.0,大安分局,
WNA00288,仁愛里,臺北市大安區仁愛路四段27巷9號,"25.039542,121.545312",1,876.0,大安分局,
WNA04312,仁愛里,臺北市大安區大安路一段116巷3號,"25.039895,121.545747",1,364.0,大安分局,
WNA04307,仁愛里,臺北市大安區大安路一段80、82號,"25.033646,121.546087",1,541.0,大安分局,
WNA04308,仁愛里,臺北市大安區大安路一段116巷4號,"25.039728,121.545863",1,257.0,大安分局,
WNA04309,仁愛里,臺北市大安區大安路一段84巷7號,"25.04108,121.545585",1,560.0,大安分局,
WNA04310,仁愛里,臺北市大安區大安路一段104號,"25.040257,121.545958",1,178.0,大安分局,
WNA04311,仁愛里,臺北市大安區大安路一段116巷5號,"25.039894,121.545663",1,326.0,大安分局,
WNA04475,仁愛里,臺北市大安區大安路一段96巷1號,"25.040645,121.545891",1,302.0,大安分局,
WNA04544,仁愛里,臺北市大安區大安路一段96巷9號,"25.040716,121.545554",2,970.0,大安分局,
WNA04907,仁愛里,臺北市大安區仁愛路四段27巷25號,"25.040481,121.545357",5,174.0,大安分局,
WNA00286,仁愛里,臺北市大安區仁愛路四段27巷5、7號,"25.039148,121.545293",1,689.0,大安分局,
WNA03247,仁愛里,臺北市大安區敦化南路一段252巷19、21、23號,"25.039905,121.54704",3,593.0,大安分局,
WNA00021,仁愛里,臺北市大安區大安路一段101巷10號,"25.04012,121.54705",2,486.0,大安分局,
WNA00362,仁愛里,臺北市大安區仁愛路四段71巷8號,"25.038499,121.547175",1,108.0,大安分局,
WNA00230,仁愛里,臺北市大安區仁愛路四段61號,"25.038198,121.546674",1,477.0,大安分局,
WNA00232,仁愛里,臺北市大安區仁愛路四段73號,"25.03818,121.547161",1,2264.0,大安分局,
WNA00164,仁愛里,臺北市大安區仁愛路四段99、101號,"25.038017,121.557272",3,1644.0,大安分局,
WNA00361,仁愛里,臺北市大安區仁愛路四段71巷28號,"25.040047,121.547208",1,258.0,大安分局,
WNA04284,仁愛里,臺北市大安區敦化南路一段252巷11號,"25.039856,121.547595",1,2308.0,大安分局,
WNA04283,仁愛里,臺北市大安區敦化南路一段238巷2號,"25.040084,121.547951",1,538.0,大安分局,
WNA04279,仁愛里,臺北市大安區敦化南路一段232巷4號,"25.040807,121.547824",1,3565.0,大安分局,
WNA04281,仁愛里,臺北市大安區敦化南路一段246號,"25.040146,121.548441",3,73.0,大安分局,
WNA04285,仁愛里,臺北市大安區敦化南路一段252巷17號,"25.03985,121.547259",1,264.0,大安分局,
WNA04286,仁愛里,臺北市大安區敦化南路一段238巷7號,"25.040257,121.547569",1,81.0,大安分局,
WNA04278,仁愛里,臺北市大安區敦化南路一段246號,"25.040146,121.548441",3,3981.0,大安分局,
WNA04287,仁愛里,臺北市大安區大安路一段83巷4號,"25.040883,121.546422",1,274.0,大安分局,
WNA01539,仁愛里,臺北市大安區忠孝東路四段128號,"25.041335,121.547999",1,1298.0,大安分局,
WNA04781,仁愛里,臺北市大安區仁愛路四段71巷30號,"25.040244,121.547248",1,2098.0,大安分局,
WNA04989,仁愛里,臺北市大安區復興南路一段191號,"25.040472,121.544158",1,2356.0,大安分局,
WNA02092,仁慈里,臺北市大安區信義路四段25號,"25.033549,121.544663",1,718.0,大安分局,
WNA02112,仁慈里,臺北市大安區信義路四段45號,"25.033546,121.544854",1,1140.0,大安分局,
WNA02114,仁慈里,臺北市大安區信義路四段55號,"25.033536,121.545295",1,2638.0,大安分局,
WNA02193,仁慈里,臺北市大安區信義路四段53巷15號,"25.034058,121.545157",1,214.0,大安分局,
WNA02811,仁慈里,臺北市大安區復興南路一段321號,"25.033996,121.543843",1,1158.0,大安分局,
WNA02119,仁慈里,臺北市大安區信義路四段19巷11號,"25.034029,121.544741",1,225.0,大安分局,
WNA02854,仁慈里,臺北市大安區復興南路一段313巷1-1號,"25.034345,121.54422",1,212.0,大安分局,
WNA02855,仁慈里,臺北市大安區復興南路一段313巷15號,"25.034388,121.544991",1,164.0,大安分局,
WNA02856,仁慈里,臺北市大安區復興南路一段313巷6號,"25.034261,121.544571",1,336.0,大安分局,
WNA02857,仁慈里,臺北市大安區復興南路一段313巷3弄2號,"25.034345,121.54422",1,177.0,大安分局,
WNA04721,仁慈里,臺北市大安區大安路一段202號,"25.034942,121.5459",1,1048.0,大安分局,
WNA04727,仁慈里,臺北市大安區復興南路一段315號,"25.034331,121.543895",1,973.0,大安分局,
WNA00015,仁慈里,臺北市大安區大安路一段200號,"25.035187,121.545899",2,232.0,大安分局,
WNA01727,仁慈里,臺北市大安區東豐街16號,"25.035968,121.544469",4,1728.0,大安分局,
WNA01731,仁慈里,臺北市大安區東豐街24號,"25.035934,121.545219",1,184.0,大安分局,
WNA01732,仁慈里,臺北市大安區東豐街26號,"25.035944,121.545404",1,173.0,大安分局,
WNA01733,仁慈里,臺北市大安區東豐街28號,"25.035943,121.545484",1,237.0,大安分局,
WNA01734,仁慈里,臺北市大安區東豐街30號,"25.035944,121.54558",1,38.0,大安分局,
WNA02807,仁慈里,臺北市大安區復興南路一段275號,"25.035696,121.543851",1,273.0,大安分局,
WNA02808,仁慈里,臺北市大安區復興南路一段281號,"25.035565,121.543853",1,105.0,大安分局,
WNA02809,仁慈里,臺北市大安區復興南路一段283號,"25.035496,121.543856",1,842.0,大安分局,
WNA02849,仁慈里,臺北市大安區復興南路一段279巷33號,"25.035664,121.545497",1,330.0,大安分局,
WNA02850,仁慈里,臺北市大安區復興南路一段279巷4號,"25.03557,121.544071",1,57.0,大安分局,
WNA02851,仁慈里,臺北市大安區復興南路一段279巷30號,"25.035668,121.545244",1,552.0,大安分局,
WNA02852,仁慈里,臺北市大安區復興南路一段295巷1號,"25.035201,121.544059",1,41.0,大安分局,
WNA02853,仁慈里,臺北市大安區復興南路一段295巷13弄1號,"25.035236,121.544372",1,90.0,大安分局,
WNA00027,仁慈里,臺北市大安區大安路一段176巷12號,"25.036383,121.544962",1,246.0,大安分局,
WNA00028,仁慈里,臺北市大安區大安路一段176巷14號,"25.036408,121.544815",1,233.0,大安分局,
WNA00029,仁慈里,臺北市大安區大安路一段176巷15號,"25.036542,121.544995",1,171.0,大安分局,
WNA00030,仁慈里,臺北市大安區大安路一段176巷16號,"25.036403,121.544662",1,294.0,大安分局,
WNA00031,仁慈里,臺北市大安區大安路一段176巷18號,"25.036401,121.544488",1,301.0,大安分局,
WNA00032,仁慈里,臺北市大安區大安路一段176巷29號,"25.036594,121.544509",1,372.0,大安分局,
WNA00033,仁慈里,臺北市大安區大安路一段176巷5號,"25.036514,121.54561",1,68.0,大安分局,
WNA00177,仁慈里,臺北市大安區仁愛路四段2號,"25.037673,121.54406",2,824.0,大安分局,
WNA01726,仁慈里,臺北市大安區東豐街13號,"25.036162,121.544478",1,301.0,大安分局,
WNA01728,仁慈里,臺北市大安區東豐街17號,"25.036161,121.544648",1,224.0,大安分局,
WNA01729,仁慈里,臺北市大安區東豐街21號,"25.036159,121.544978",1,261.0,大安分局,
WNA01730,仁慈里,臺北市大安區東豐街23號,"25.036128,121.545323",1,1050.0,大安分局,
WNA02806,仁慈里,臺北市大安區復興南路一段237號,"25.037398,121.543892",2,1318.0,大安分局,
WNA02845,仁慈里,臺北市大安區復興南路一段253巷2號,"25.036747,121.543937",1,1664.0,大安分局,
WNA02846,仁慈里,臺北市大安區復興南路一段253巷32號,"25.036701,121.545072",1,110.0,大安分局,
WNA02847,仁慈里,臺北市大安區復興南路一段253巷38號,"25.036736,121.545231",1,77.0,大安分局,
WNA02848,仁慈里,臺北市大安區復興南路一段253巷40號,"25.036735,121.545283",1,65.0,大安分局,
WNA04353,仁慈里,臺北市大安區復興南路一段249號,"25.036918,121.543876",1,85.0,大安分局,
WNA04377,仁慈里,臺北市大安區復興南路一段249號,"25.036918,121.543876",2,109.0,大安分局,
WNA00363,仁慈里,臺北市大安區仁愛路四段8巷29號,"25.036642,121.544409",1,49.0,大安分局,
WNA04825,仁慈里,臺北市大安區復興南路一段253巷42號,"25.036731,121.545356",1,73.0,大安分局,
WNA05037,仁慈里,臺北市大安區信義路四段53巷28號,"25.03512,121.54514",1、2,211.0,大安分局,
WNA00163,仁慈里,臺北市大安區仁愛路四段10號,"25.03754,121.545302",1、2,10746.0,大安分局,
WNA02287,古風里,臺北市大安區師大路91號,"25.023046,121.52854",1,353.0,大安分局,
WNA02307,古風里,臺北市大安區師大路93巷9號,"25.023,121.528949",1,160.0,大安分局,
WNA02399,古風里,臺北市大安區泰順街50巷21號,"25.02323,121.529996",1,144.0,大安分局,
WNA02401,古風里,臺北市大安區泰順街50巷25號,"25.023254,121.529662",1,114.0,大安分局,
WNA02403,古風里,臺北市大安區泰順街50巷30號,"25.023125,121.529734",1,88.0,大安分局,
WNA03268,古風里,臺北市大安區龍泉街66號,"25.023493,121.529291",1,44.0,大安分局,
WNA03285,古風里,臺北市大安區雲和街72巷1號,"25.023423,121.530062",1,149.0,大安分局,
WNA03269,古風里,臺北市大安區雲和街74號,"25.023416,121.53019",1,301.0,大安分局,
WNA02322,古風里,臺北市大安區泰順街48號,"25.023226,121.531182",1,205.0,大安分局,
WNA02323,古風里,臺北市大安區泰順街48-3號,"25.023026,121.531177",1,108.0,大安分局,
WNA03270,古風里,臺北市大安區雲和街76號,"25.023406,121.53034",1,268.0,大安分局,
WNA03272,古風里,臺北市大安區雲和街78號,"25.023371,121.530545",1,237.0,大安分局,
WNA03277,古風里,臺北市大安區雲和街86號,"25.023275,121.53093",1,184.0,大安分局,
WNA02324,古風里,臺北市大安區泰順街52號,"25.022736,121.531141",1,210.0,大安分局,
WNA02404,古風里,臺北市大安區泰順街50巷4號,"25.022907,121.530958",1,641.0,大安分局,
WNA02406,古風里,臺北市大安區泰順街54巷12號,"25.022677,121.530465",1,326.0,大安分局,
WNA04555,古風里,臺北市大安區泰順街50巷9號,"25.023128,121.530732",1,210.0,大安分局,
WNA04683,古風里,臺北市大安區師大路83巷10號,"25.023187,121.529051",1,106.0,大安分局,
WNA02414,古風里,臺北市大安區泰順街60巷19號,"25.022517,121.530128",1,186.0,大安分局,
WNA02418,古風里,臺北市大安區泰順街60巷29號,"25.022573,121.529345",1,195.0,大安分局,
WNA02325,古風里,臺北市大安區泰順街56號,"25.022521,121.531093",1,265.0,大安分局,
WNA02407,古風里,臺北市大安區泰順街54巷26號,"25.022781,121.529613",1,56.0,大安分局,
WNA02422,古風里,臺北市大安區泰順街60巷9號,"25.022483,121.530564",1,229.0,大安分局,
WNA02419,古風里,臺北市大安區泰順街60巷3號,"25.022455,121.530788",1,192.0,大安分局,
WNA02417,古風里,臺北市大安區泰順街60巷21號,"25.022551,121.529797",1,158.0,大安分局,
WNA02412,古風里,臺北市大安區泰順街60巷13號,"25.022496,121.530417",1,398.0,大安分局,
WNA02409,古風里,臺北市大安區泰順街54巷4號,"25.022613,121.530871",1,274.0,大安分局,
WNA02410,古風里,臺北市大安區泰順街54巷8號,"25.022634,121.530739",1,84.0,大安分局,
WNA02405,古風里,臺北市大安區泰順街54巷10號,"25.022659,121.530575",1,337.0,大安分局,
WNA02408,古風里,臺北市大安區泰順街54巷20號,"25.022752,121.529963",1,136.0,大安分局,
WNA02290,古風里,臺北市大安區師大路105巷10號,"25.022435,121.528865",1,74.0,大安分局,
WNA02291,古風里,臺北市大安區師大路105巷2號,"25.022452,121.528644",1,149.0,大安分局,
WNA02292,古風里,臺北市大安區師大路155巷3號,"25.021405,121.527978",1,301.0,大安分局,
WNA04232,古風里,臺北市大安區龍泉街108號,"25.022164,121.529094",1,2246.0,大安分局,
WNA04671,古風里,臺北市大安區師大路105巷16號,"25.022424,121.529061",1,545.0,大安分局,
WNA04824,古風里,臺北市大安區龍泉街69號,"25.022811,121.529356",1,213.0,大安分局,
WNA04048,古風里,臺北市大安區羅斯福三段201號,"25.020855,121.529278",1,365.0,大安分局,
WNA02284,古風里,臺北市大安區師大路129號,"25.021705,121.528255",1,2276.0,大安分局,
WNA02283,古風里,臺北市大安區師大路119號,"25.022075,121.528406",1,157.0,大安分局,
WNA03948,古風里,臺北市大安區龍泉街93巷11號,"25.021816,121.529507",1,110.0,大安分局,
WNA04046,古風里,臺北市大安區羅斯福路三段183.185號,"25.021173,121.52797",1,284.0,大安分局,
WNA04047,古風里,臺北市大安區羅斯福路三段191號,"25.021076,121.528084",1,364.0,大安分局,
WNA03950,古風里,臺北市大安區龍泉街93巷7號,"25.021894,121.529307",1,49.0,大安分局,
WNA03949,古風里,臺北市大安區龍泉街93巷23號,"25.02165,121.529961",1,140.0,大安分局,
WNA03929,古風里,臺北市大安區龍泉街77號,"25.022299,121.529313",1,2086.0,大安分局,
WNA02416,古風里,臺北市大安區泰順街60巷20號,"25.022361,121.529944",1,144.0,大安分局,
WNA04558,古風里,臺北市大安區羅斯福路三段177號,"25.021249,121.527878",1,428.0,大安分局,
WNA04843,古風里,臺北市大安區泰順街60巷18弄7號,"25.022189,121.53005",2,176.0,大安分局,
WNA04896,古風里,臺北市大安區泰順街60巷28號,"25.022411,121.529459",1,109.0,大安分局,
WNA02415,古風里,臺北市大安區泰順街60巷2號,"25.022272,121.530922",1,189.0,大安分局,
WNA02420,古風里,臺北市大安區泰順街60巷6號,"25.022286,121.530636",1,233.0,大安分局,
WNA02421,古風里,臺北市大安區泰順街60巷8號,"25.022296,121.530503",1,641.0,大安分局,
WNA02423,古風里,臺北市大安區泰順街60巷18弄4號,"25.022345,121.53006",1,53.0,大安分局,
WNA02424,古風里,臺北市大安區泰順街60巷18弄8號,"25.021908,121.52994",1,120.0,大安分局,
WNA02425,古風里,臺北市大安區泰順街62巷10號,"25.021939,121.530589",1,44.0,大安分局,
WNA02426,古風里,臺北市大安區泰順街62巷10-1號,"25.021878,121.530534",1,106.0,大安分局,
WNA02427,古風里,臺北市大安區泰順街62巷17號,"25.021632,121.530407",1,170.0,大安分局,
WNA02428,古風里,臺北市大安區泰順街62巷12弄4號,"25.021875,121.530473",1,112.0,大安分局,
WNA02429,古風里,臺北市大安區泰順街62巷12弄8號,"25.022022,121.530368",1,137.0,大安分局,
