類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
公寓,WTA00287,港華里,臺北市內湖區港華街21號,"25.082556,121.576932",1,"594 ",
公寓,WTA01477,港華里,臺北市內湖區港墘路14號,"25.083168,121.578052",1,"282 ",
大樓,WTA01487,港華里,臺北市內湖區港墘路26巷3號,"25.082927,121.577676",1,"2805 ",
公寓,WTA01888,港華里,臺北市內湖區港華街25號,"25.082622,121.576778",1,"602 ",
公寓,WTA01645,港華里,臺北市內湖區環山路二段101號,"25.084517,121.57553",1,"1154 ",
公寓,WTA01646,港華里,臺北市內湖區環山路二段141號,"25.083715,121.577207",1,"594 ",
公寓,WTA01655,港華里,臺北市內湖區港華街107巷11號,"25.084205,121.573781",1,"153 ",
公寓,WTA01657,港華里,臺北市內湖區港華街107巷5號,"25.083924,121.573646",1,"109 ",
公寓,WTA01666,港華里,臺北市內湖區港華街109巷1號,"25.083818,121.573176",1,"125 ",
公寓,WTA01667,港華里,臺北市內湖區港華街109巷6號,"25.084287,121.573249",1,"189 ",
公寓,WTA01668,港華里,臺北市內湖區港華街109巷9號,"25.084174,121.573358",1,"230 ",
公寓,WTA01671,港華里,臺北市內湖區環山路二段53巷5弄6號,"25.084364,121.573074",1,"157 ",
公寓,WTA01733,港華里,臺北市內湖區環山路二段133號,"25.084016,121.576742",1,"1129 ",
公寓,WTA02233,港華里,臺北市內湖區環山路二段53巷6弄13號,"25.084329,121.574001",1,"254 ",
大樓,WTA02338,港華里,臺北市內湖區港華街111號,"25.083779,121.572959",1,"1854 ",
公寓,WTA02373,港華里,臺北市內湖區環山路二段139號,"25.083812,121.57713",1,"174 ",
公寓,WTA00225,港華里,臺北市內湖區環山路二段8號,"25.086473,121.571034",1,"414 ",
公寓,WTA00233,港華里,臺北市內湖區環山路二段26巷1號,"25.086105,121.572762",1,"510 ",
公寓,WTA00234,港華里,臺北市內湖區環山路二段26巷2號,"25.086155,121.572526",1,"298 ",
公寓,WTA00235,港華里,臺北市內湖區環山路二段41-43號,"25.085401,121.573263",1,"461 ",
公寓,WTA01652,港華里,臺北市內湖區環山路二段37-43號,"25.085446,121.573143",1,"185 ",
公寓,WTA02213,港華里,臺北市內湖區環山路二段29巷1號,"25.085864,121.572761",1,"110 ",
大樓,WTA02214,港華里,臺北市內湖區環山路二段77巷6號,"25.084776,121.574557",1,"830 ",
內湖區民活動中心,WTA02594,港華里,臺北市內湖區環山路二段68巷14號,"25.08671,121.575086",1,"78 ",
臺北市立麗山高中,WTA01920,港華里,臺北市內湖區環山路二段100號,"25.084112,121.577928",2,"8581 ",
大樓,WTA01913,港墘里,臺北市內湖區江南街101號,"25.076671,121.576725",2,"2213 ",
大樓,WTA01913,港墘里,臺北市內湖區瑞湖街101號,"25.073131,121.57616",2,"2213 ",
大樓,WTA00269,港墘里,臺北市內湖區港墘路155巷7弄2號,"25.076809,121.575899",1,"1052 ",
大樓,WTA01003,港墘里,臺北市內湖區江南街120號,"25.076374,121.575807",1,"272 ",
公寓,WTA01011,港墘里,臺北市內湖區江南街118巷2號,"25.076501,121.575633",1,"128 ",
公寓,WTA01711,港墘里,臺北市內湖區內湖路一段360巷15號,"25.080924,121.570742",2,"3197 ",
大樓,WTA01748,港墘里,臺北市內湖區瑞光路405號,"25.078126,121.571726",1,"61 ",
大樓,WTA01761,港墘里,臺北市內湖區瑞光路431號,"25.078243,121.571226",2,"5072 ",
大樓,WTA01755,港墘里,臺北市內湖區內湖路一段390號,"25.08198,121.570215",1,"68 ",
大樓,WTA01762,港墘里,臺北市內湖區瑞光路188巷51號,"25.073826,121.576176",1,"1925 ",
大樓,WTA01766,港墘里,臺北市內湖區瑞光路258巷50號,"25.074653,121.574905",2,"1876 ",
大樓,WTA01774,港墘里,臺北市內湖區瑞光路513巷31號,"25.079805,121.570162",2,"4345 ",
大樓,WTA01767,港墘里,臺北市內湖區瑞光路190號,"25.074497,121.577439",1,"265 ",
大樓,WTA01781,港墘里,臺北市內湖區堤頂大道二段15號,"25.075592,121.571957",3,"893 ",
大樓,WTA01782,港墘里,臺北市內湖區內湖路一段360巷17號,"25.080857,121.57071",2,"2530 ",
大樓,WTA01790,港墘里,臺北市內湖區瑞光路258巷54號,"25.07441,121.574619",2,"1968 ",
大樓,WTA01801,港墘里,臺北市內湖區瑞光路186號,"25.07419,121.578098",3,"5350 ",
大樓,WTA01805,港墘里,臺北市內湖區洲子街68號,"25.079495,121.572094",2,"2784 ",
大樓,WTA01807,港墘里,臺北市內湖區洲子街52號,"25.079104,121.573137",2,"2246 ",
大樓,WTA01819,港墘里,臺北市內湖區瑞光路316巷60號,"25.075689,121.57312",1,"2216 ",
大樓,WTA01821,港墘里,臺北市內湖區內湖路一段392號,"25.080646,121.572899",1,"2216 ",
大樓,WTA01828,港墘里,臺北市內湖區洲子街61號,"25.07947,121.572941",1,"2174 ",
大樓,WTA01829,港墘里,臺北市內湖區瑞光路258巷53號,"25.074649,121.57453",1,"1389 ",
大樓,WTA01851,港墘里,臺北市內湖區內湖路一段388號,"25.080801,121.572451",2,"2446 ",
大樓,WTA01868,港墘里,臺北市內湖區瑞光路446號,"25.078883,121.570956",3,"6509 ",
大樓,WTA01874,港墘里,臺北市內湖區瑞光路295號,"25.075728,121.576256",1,"1724 ",
大樓,WTA01875,港墘里,臺北市內湖區瑞光路200號,"25.07362,121.579503",1,"2885 ",
大樓,WTA01883,港墘里,臺北市內湖區瑞光路356號,"25.077081,121.57311",1,"93 ",
大樓,WTA01885,港墘里,臺北市內湖區瑞湖街103號,"25.072664,121.576245",3,"1581 ",
大樓,WTA01892,港墘里,臺北市內湖區陽光街248號,"25.073405,121.577744",3,"2441 ",
大樓,WTA01897,港墘里,臺北市內湖區瑞光路358巷32號,"25.076642,121.572109",3,"2565 ",
大樓,WTA01899,港墘里,臺北市內湖區港墘路183號,"25.07599,121.574958",3,"5042 ",
大樓,WTA01915,港墘里,臺北市內湖區瑞光路188巷46號,"25.07373,121.57679",1,"2504 ",
大樓,WTA01921,港墘里,臺北市內湖區港墘路220號,"25.075534,121.574061",3,"2950 ",
大樓,WTA01922,港墘里,臺北市內湖區瑞光路298號,"25.076388,121.574611",1,"2254 ",
大樓,WTA01936,港墘里,臺北市內湖區瑞光路192號,"25.074729,121.577143",3,"3944 ",
大樓,WTA01937,港墘里,臺北市內湖區瑞湖街62號,"25.073786,121.575717",3,"3444 ",
大樓,WTA01945,港墘里,臺北市內湖區堤頂大道二段187號,"25.077559,121.569109",4,"3769 ",
大樓,WTA01952,港墘里,臺北市內湖區陽光街242號,"25.073512,121.578158",1,"2233 ",
大樓,WTA01957,港墘里,臺北市內湖區瑞光路188巷35號,"25.07413,121.576839",1,"3176 ",
大樓,WTA01958,港墘里,臺北市內湖區瑞光路206號,"25.075109,121.576408",1,"4009 ",
大樓,WTA01964,港墘里,臺北市內湖區瑞光路216號,"25.075358,121.576162",1,"3536 ",
大樓,WTA01965,港墘里,臺北市內湖區瑞光路358巷30弄8號,"25.076218,121.572677",2,"773 ",
大樓,WTA01969,港墘里,臺北市內湖區瑞光路358巷38弄1號,"25.076187,121.572052",2,"510 ",
大樓,WTA01986,港墘里,臺北市內湖區瑞光路360號,"25.077245,121.572397",3,"3766 ",
大樓,WTA01987,港墘里,臺北市內湖區瑞光路362號,"25.077282,121.572346",3,"4492 ",
大樓,WTA01988,港墘里,臺北市內湖區內湖路一段512號,"25.08038,121.573851",3,"3776 ",
大樓,WTA01991,港墘里,臺北市內湖區港墘路221巷39號,"25.073516,121.574916",3,"2502 ",
大樓,WTA02002,港墘里,臺北市內湖區瑞光路318號,"25.076727,121.573655",3,"1526 ",
大樓,WTA02004,港墘里,臺北市內湖區港墘路221巷35號,"25.073796,121.574719",3,"2386 ",
大樓,WTA02024,港墘里,臺北市內湖區舊宗路二段207號,"25.072754,121.573986",3,"3742 ",
大樓,WTA02033,港墘里,臺北市內湖區陽光街296號,"25.072859,121.574574",3,"7265 ",
大樓,WTA02039,港墘里,臺北市內湖區陽光街240號,"25.073619,121.578463",2,"1714 ",
大樓,WTA02040,港墘里,臺北市內湖區港墘路221巷33號,"25.073864,121.574672",1,"2545 ",
大樓,WTA02056,港墘里,臺北市內湖區堤頂大道二段179號,"25.077318,121.570117",5,"2542 ",
大樓,WTA02057,港墘里,臺北市內湖區堤頂大道二段183號,"25.077493,121.569672",5,"2801 ",
大樓,WTA02060,港墘里,臺北市內湖區瑞光路302號,"25.076495,121.574279",1,"5625 ",
大樓,WTA02070,港墘里,臺北市內湖區陽光街254號,"25.073405,121.577237",3,"2485 ",
大樓,WTA02078,港墘里,臺北市內湖區洲子街60號,"25.079267,121.572644",4,"3250 ",
大樓,WTA02080,港墘里,臺北市內湖區瑞光路258巷2號,"25.075101,121.575456",3,"3469 ",
大樓,WTA02083,港墘里,臺北市內湖區瑞光路392號,"25.077801,121.571259",1,"8352 ",
大樓,WTA02087,港墘里,臺北市內湖區瑞光路407號,"25.078251,121.571347",3,"6336 ",
大樓,WTA02093,港墘里,臺北市內湖區洲子街58號,"25.079196,121.572828",1,"1813 ",
大樓,WTA02114,港墘里,臺北市內湖區瑞光路399號,"25.077659,121.572638",1,"12385 ",
大樓,WTA02115,港墘里,臺北市內湖區洲子街71號,"25.079761,121.572004",3,"5508 ",
大樓,WTA02146,港墘里,臺北市內湖區瑞光路358巷30弄1號,"25.076688,121.572436",4,"3228 ",
大樓,WTA02154,港墘里,臺北市內湖區洲子街75號,"25.080092,121.57165",4,"4436 ",
大樓,WTA02162,港墘里,臺北市內湖區瑞湖街39號,"25.074439,121.575968",4,"1497 ",
大樓,WTA02176,港墘里,臺北市內湖區瑞光路188巷43號,"25.073989,121.576435",3,"1385 ",
大樓,WTA02177,港墘里,臺北市內湖區瑞光路455號,"25.07861,121.570415",1,"3537 ",
大樓,WTA02188,港墘里,臺北市內湖區洲子街82號,"25.079781,121.571399",4,"3728 ",
大樓,WTA02200,港墘里,臺北市內湖區瑞光路280號,"25.07592,121.575387",3,"1260 ",
大樓,WTA02208,港墘里,臺北市內湖區瑞湖街36號,"25.074477,121.575697",1,"1478 ",
大樓,WTA02215,港墘里,臺北市內湖區瑞光路406號,"25.078081,121.570579",4,"5064 ",
大樓,WTA02227,港墘里,臺北市內湖區瑞光路316巷56號,"25.075859,121.57321",1,"3430 ",
大樓,WTA02234,港墘里,臺北市內湖區堤頂大道二段99號,"25.07663,121.57126",1,"2846 ",
大樓,WTA02256,港墘里,臺北市內湖區瑞湖街15號,"25.074798,121.576522",3,"2666 ",
大樓,WTA02277,港墘里,臺北市內湖區港墘路221巷15號,"25.074614,121.574076",3,"942 ",
大樓,WTA02278,港墘里,臺北市內湖區瑞光路451號,"25.078402,121.570904",1,"3622 ",
大樓,WTA02302,港墘里,臺北市內湖區瑞湖街58號,"25.074228,121.575481",3,"3420 ",
大樓,WTA02316,港墘里,臺北市內湖區堤頂大道二段89號,"25.07602,121.571697",1,"2689 ",
大樓,WTA02347,港墘里,臺北市內湖區瑞光路358巷38弄3號,"25.076107,121.572131",1,"701 ",
大樓,WTA02367,港墘里,臺北市內湖區陽光街288號,"25.072862,121.57565",4,"4186 ",
大樓,WTA02410,港墘里,臺北市內湖區瑞光路258巷31號,"25.075178,121.575057",1,"701 ",
大樓,WTA02434,港墘里,臺北市內湖區洲子街78號,"25.079542,121.571815",4,"4186 ",
大樓,WTA02449,港墘里,臺北市內湖區港墘路208號,"25.07546,121.573881",1,"542 ",
大樓,WTA02528,港墘里,臺北市內湖區瑞光路316巷50號,"25.076038,121.573372",1,"612 ",
大樓,WTA02548,港墘里,臺北市內湖區洲子街90號,"25.079767,121.571198",2,"3586 ",
大樓,WTA02577,港墘里,臺北市內湖區瑞光路258巷51號,"25.074783,121.574655",4,"973 ",
大樓,WTA02639,港墘里,臺北市內湖區瑞光路358巷30弄15號,"25.076222,121.573113",1,"452 ",
大樓,WTA02650,港墘里,臺北市內湖區瑞光路190號,"25.074497,121.577439",1,"2260 ",
大樓,WTA02654,港墘里,臺北市內湖區瑞光路266號,"25.075706,121.575613",1,"1737 ",
大樓,WTA02672,港墘里,臺北市內湖區洲子街55號,"25.07938,121.5735",6,"2650 ",
大樓,WTA02729,港墘里,臺北市內湖區瑞光路333號,"25.077024,121.57443",3,"9781 ",
大樓,WTA00125,港墘里,臺北市內湖區內湖路一段596號,"25.078821,121.577868",1,"1524 ",
大樓,WTA00126,港墘里,臺北市內湖區內湖路一段596號,"25.078821,121.577868",1,"480 ",
大樓,WTA00127,港墘里,臺北市內湖區內湖路一段602號,"25.078711,121.57822",1,"350 ",
公寓,WTA01004,港墘里,臺北市內湖區江南街2號,"25.078278,121.578401",1,"273 ",
公寓,WTA01008,港墘里,臺北市內湖區江南街6號,"25.078205,121.5783",1,"136 ",
公寓,WTA01012,港墘里,臺北市內湖區江南街12巷1號,"25.078056,121.577834",1,"713 ",
大樓,WTA01485,港墘里,臺北市內湖區港墘路127巷16弄1號,"25.07775,121.577271",1,"2852 ",
大樓,WTA01486,港墘里,臺北市內湖區港墘路127巷6弄2號,"25.078109,121.57657",1,"2162 ",
大樓,WTA01732,港墘里,臺北市內湖區江南街12巷9號,"25.078253,121.577265",3,"4505 ",
公寓,WTA02193,港墘里,臺北市內湖區內湖路一段608號,"25.078544,121.578434",1,"1017 ",
大樓,WTA02664,港墘里,臺北市內湖區港墘路127巷2號,"25.078022,121.576472",1,"469 ",
公寓,WTA01019,港墘里,臺北市內湖區江南街71巷18號,"25.076771,121.577894",1,"297 ",
公寓,WTA01026,港墘里,臺北市內湖區江南街71巷16弄14號,"25.075983,121.57769",1,"537 ",
公寓,WTA01027,港墘里,臺北市內湖區江南街71巷16弄2號,"25.07616,121.578012",1,"402 ",
公寓,WTA01028,港墘里,臺北市內湖區江南街71巷16弄21號,"25.07616,121.577556",1,"198 ",
公寓,WTA01029,港墘里,臺北市內湖區江南街71巷16弄37號,"25.075844,121.577093",1,"334 ",
公寓,WTA01030,港墘里,臺北市內湖區江南街71巷16弄30號,"25.0756,121.577419",1,"605 ",
公寓,WTA01031,港墘里,臺北市內湖區江南街71巷16弄41號,"25.075619,121.57706",1,"238 ",
公寓,WTA01032,港墘里,臺北市內湖區江南街71巷16弄46號,"25.07573,121.577877",1,"398 ",
公寓,WTA01034,港墘里,臺北市內湖區江南街71巷16弄9號,"25.076308,121.577911",1,"480 ",
大樓,WTA02136,港墘里,臺北市內湖區江南街117巷8弄5號,"25.076059,121.576727",1,"1026 ",
公寓,WTA00385,港墘里,臺北市內湖區文德路18號,"25.078354,121.579395",1,"145 ",
公寓,WTA01005,港墘里,臺北市內湖區江南街23號,"25.078061,121.578494",1,"149 ",
公寓,WTA01006,港墘里,臺北市內湖區江南街35號,"25.077904,121.578188",1,"68 ",
大樓,WTA01007,港墘里,臺北市內湖區江南街43號,"25.077857,121.578138",1,"1477 ",
公寓,WTA01009,港墘里,臺北市內湖區江南街67號,"25.077318,121.57755",1,"434 ",
公寓,WTA01016,港墘里,臺北市內湖區江南街21巷1號,"25.077992,121.57908",1,"137 ",
大樓,WTA01017,港墘里,臺北市內湖區江南街41巷8號,"25.077705,121.578543",2,"806 ",
公寓,WTA01020,港墘里,臺北市內湖區江南街71巷2號,"25.077038,121.577478",1,"1637 ",
公寓,WTA01707,港墘里,臺北市內湖區江南街41巷16號,"25.077503,121.578686",1,"197 ",
大樓,WTA02653,港墘里,臺北市內湖區江南街55號,"25.077572,121.577939",1,"1892 ",
大樓,WTA02663,港墘里,臺北市內湖區江南街65巷25號,"25.077135,121.578057",1,"334 ",
公寓,WTA01001,港墘里,臺北市內湖區江南街106號,"25.076885,121.576579",1,"502 ",
大樓,WTA01040,港墘里,臺北市內湖區江南街96巷1號,"25.077145,121.576955",3,"2010 ",
大樓,WTA01041,港墘里,臺北市內湖區江南街96巷12號,"25.077269,121.576256",2,"1766 ",
大樓,WTA01042,港墘里,臺北市內湖區江南街96巷4號,"25.077067,121.576689",1,"414 ",
公寓,WTA01479,港墘里,臺北市內湖區港墘路171號,"25.076575,121.575238",1,"258 ",
公寓,WTA01002,港墘里,臺北市內湖區江南街113號,"25.076414,121.576171",1,"174 ",
公寓,WTA01010,港墘里,臺北市內湖區江南街段117巷8弄2號,"25.076022,121.576314",1,"178 ",
公寓,WTA01013,港墘里,臺北市內湖區江南街段127巷2號,"25.076512,121.576773",1,"358 ",
公寓,WTA01014,港墘里,臺北市內湖區江南街段127巷20號,"25.076457,121.57758",1,"444 ",
公寓,WTA01015,港墘里,臺北市內湖區江南街段127巷28號,"25.076017,121.578428",1,"322 ",
大樓,WTA02111,港墘里,臺北市內湖區江南街117巷8弄19號,"25.076242,121.577028",1,"405 ",
大樓,WTA02140,港墘里,臺北市內湖區江南街111號,"25.076468,121.576268",2,"2760 ",
內湖運動中心,WTA02294,港墘里,臺北市內湖區洲子街12號,"25.07822,121.575042",3,"2925 ",
臺北市政府警察局港墘派出所,WTA00121,港墘里,臺北市內湖區內湖路一段550號,"25.078811,121.576697",1,"110 ",
內湖區民活動中心,WTA00122,港墘里,臺北市內湖區內湖路一段552號,"25.078724,121.576989",1,"154 ",
大樓,WTA00661,湖元里,臺北市內湖區民權東路六段20號,"25.066438,121.578346",1,"152 ",
大樓,WTA00662,湖元里,臺北市內湖區民權東路六段21號,"25.068615,121.582807",1,"3832 ",
大樓,WTA01739,湖元里,臺北市湖區陽光街583號,"25.072436,121.574945",2,"2594 ",
大樓,WTA01757,湖元里,臺北市內湖區舊宗路二段121巷9號,"25.06935,121.575383",1,"874 ",
大樓,WTA01759,湖元里,臺北市內湖區瑞光路28號,"25.069831,121.583012",1,"100 ",
大樓,WTA01783,湖元里,臺北市內湖區行忠路57號,"25.065567,121.577465",1,"729 ",
大樓,WTA01784,湖元里,臺北市內湖區瑞光路66巷23號,"25.070036,121.581639",1,"3013 ",
大樓,WTA01794,湖元里,臺北市內湖區瑞光路2號,"25.06922,121.583642",2,"288 ",
大樓,WTA01802,湖元里,臺北市內湖區民權東路六段23號,"25.068573,121.582761",2,"702 ",
大樓,WTA01809,湖元里,臺北市內湖區陽光街321巷18號,"25.072569,121.578755",1,"1492 ",
大樓,WTA01814,湖元里,臺北市內湖區民權東路六段11巷6號,"25.067416,121.575406",1,"3673 ",
大樓,WTA01826,湖元里,臺北市內湖區瑞光路66巷42號,"25.069721,121.580738",1,"1300 ",
大樓,WTA01831,湖元里,臺北市內湖區瑞光路112巷1號,"25.071905,121.580708",1,"6570 ",
大樓,WTA01837,湖元里,臺北市內湖區瑞光路76巷33號,"25.070675,121.580968",1,"4000 ",
大樓,WTA01838,湖元里,臺北市內湖區瑞光路8號,"25.069475,121.583381",1,"1172 ",
大樓,WTA01845,湖元里,臺北市內湖區陽光街381號,"25.072765,121.576477",1,"1126 ",
大樓,WTA01853,湖元里,臺北市內湖區陽光街345巷10號,"25.072368,121.577913",1、2,"2237 ",
大樓,WTA01854,湖元里,臺北市內湖區瑞光路66巷36號,"25.070035,121.581298",1,"170 ",
大樓,WTA01855,湖元里,臺北市內湖區舊宗路二段181巷2號,"25.071628,121.574797",2,"349 ",
大樓,WTA01856,湖元里,臺北市內湖區陽光街321巷60號,"25.071702,121.577108",1,"848 ",
大樓,WTA01863,湖元里,臺北市內湖區瑞湖街182號,"25.069493,121.576344",1,"1024 ",
大樓,WTA01864,湖元里,臺北市內湖區瑞光路26巷20弄23號,"25.069737,121.582128",1,"1704 ",
大樓,WTA01866,湖元里,臺北市內湖區瑞光路76巷28號,"25.070696,121.580613",2,"1342 ",
大樓,WTA01878,湖元里,臺北市內湖區民權東路六段13號之15,"25.067183,121.579237",2,"40 ",
大樓,WTA01879,湖元里,臺北市內湖區瑞光路112巷130號,"25.071231,121.579911",2,"1346 ",
大樓,WTA01893,湖元里,臺北市內湖區新湖三路23號,"25.062187,121.574203",1、2,"9502 ",
大樓,WTA01905,湖元里,臺北市內湖區行善路114號,"25.057697,121.577273",1,"5088 ",
大樓,WTA01924,湖元里,臺北市內湖區新湖一路366號,"25.062895,121.583226",2,"2842 ",
大樓,WTA01925,湖元里,臺北市內湖區舊宗路一段325號,"25.064838,121.576029",1,"653 ",
大樓,WTA01926,湖元里,臺北市內湖區行忠路42號,"25.065332,121.577781",1,"3480 ",
大樓,WTA01930,湖元里,臺北市內湖區新湖三路196號,"25.064831,121.579031",2,"1500 ",
大樓,WTA01938,湖元里,臺北市內湖區新湖三路198號,"25.064858,121.579086",2,"1102 ",
大樓,WTA01942,湖元里,臺北市內湖區新湖二路329號,"25.064549,121.583185",3,"4466 ",
大樓,WTA01948,湖元里,臺北市內湖區民權東路六段13之1號,"25.066984,121.578616",1,"1797 ",
大樓,WTA01951,湖元里,臺北市內湖區新湖一路358巷27弄22號,"25.063048,121.582443",1,"698 ",
大樓,WTA01954,湖元里,臺北市內湖區新湖三路271號,"25.066013,121.582562",2,"4669 ",
大樓,WTA01961,湖元里,臺北市內湖區瑞光路26巷20弄1號,"25.069343,121.582564",3,"2524 ",
大樓,WTA01963,湖元里,臺北市內湖區行忠路66巷19號,"25.065774,121.580693",2,"841 ",
大樓,WTA01968,湖元里,臺北市內湖區舊宗路二段121巷28號,"25.06893,121.57581",2,"2958 ",
大樓,WTA01970,湖元里,臺北市內湖區民善街76號,"25.05937,121.575631",1,"58 ",
大樓,WTA01971,湖元里,臺北市內湖區民權東路六段15巷30號,"25.068349,121.57796",1,"424 ",
大樓,WTA01972,湖元里,臺北市內湖區行忠路27號,"25.065366,121.576177",1,"589 ",
大樓,WTA01975,湖元里,臺北市內湖區陽光街323號,"25.073298,121.578352",1,"2240 ",
大樓,WTA01979,湖元里,臺北市內湖區陽光街365巷24號,"25.072248,121.577029",1,"1261 ",
大樓,WTA01984,湖元里,臺北市內湖區新湖三路93號,"25.063148,121.575176",1,"3984 ",
大樓,WTA01996,湖元里,臺北市內湖區瑞湖街178巷15號,"25.070792,121.575794",1,"653 ",
大樓,WTA01997,湖元里,臺北市內湖區瑞光路30號,"25.070131,121.582747",3,"1629 ",
大樓,WTA01998,湖元里,臺北市內湖區新湖二路52號,"25.061164,121.576141",1,"1946 ",
大樓,WTA01999,湖元里,臺北市內湖區行善路50號,"25.05677,121.575682",1,"2213 ",
大樓,WTA02003,湖元里,臺北市內湖區新湖二路345號,"25.064776,121.584011",3,"2140 ",
大樓,WTA02005,湖元里,臺北市內湖區陽光街345巷5號,"25.072427,121.578163",1,"1448 ",
大樓,WTA02007,湖元里,臺北市內湖區舊宗路一段288號,"25.065352,121.575069",2,"1205 ",
大樓,WTA02009,湖元里,臺北市內湖區行愛路141巷28號,"25.064772,121.580934",1,"2936 ",
大樓,WTA02012,湖元里,臺北市內湖區新湖三路118號,"25.064081,121.577455",2,"3254 ",
大樓,WTA02016,湖元里,臺北市內湖區舊宗路一段188號,"25.062653,121.575989",1,"13109 ",
大樓,WTA02019,湖元里,臺北市內湖區瑞光路26巷36弄6號,"25.069239,121.581767",1,"982 ",
大樓,WTA02022,湖元里,臺北市內湖區新湖二路219號,"25.062874,121.580243",2,"1080 ",
大樓,WTA02023,湖元里,臺北市內湖區堤頂大道一段333號,"25.063129,121.573103",1,"2013 ",
大樓,WTA02026,湖元里,臺北市內湖區行愛路141巷36號,"25.064968,121.581365",1,"3621 ",
大樓,WTA02028,湖元里,臺北市內湖區新湖二路156號,"25.062871,121.579511",2,"3162 ",
大樓,WTA02029,湖元里,臺北市內湖區舊宗路一段319號,"25.064512,121.57628",3,"2957 ",
大樓,WTA02032,湖元里,臺北市內湖區陽光街365巷37號,"25.071895,121.577335",3,"1802 ",
大樓,WTA02036,湖元里,臺北市內湖區舊宗路一段130號,"25.062166,121.577506",1,"1322 ",
大樓,WTA02037,湖元里,臺北市內湖區行愛路172號,"25.065004,121.579294",3,"1206 ",
大樓,WTA02038,湖元里,臺北市內湖區民權東路六段13-19號,"25.067392,121.579874",2,"3110 ",
大樓,WTA02041,湖元里,臺北市內湖區舊宗路二段171巷17號,"25.071334,121.575677",3,"1529 ",
大樓,WTA02047,湖元里,臺北市內湖區民善街255號,"25.063687,121.574848",1,"773 ",
大樓,WTA02048,湖元里,臺北市內湖區新湖二路230號,"25.064277,121.581923",1,"5328 ",
大樓,WTA02058,湖元里,臺北市內湖區舊宗路一段259號,"25.062369,121.577949",1、2、3,"5341 ",
大樓,WTA02065,湖元里,臺北市內湖區瑞光路100號,"25.071368,121.581408",3,"3438 ",
大樓,WTA02068,湖元里,臺北市內湖區行愛路77巷11號,"25.062688,121.581683",1,"921 ",
大樓,WTA02069,湖元里,臺北市內湖區新湖二路191巷15號,"25.062138,121.579815",3,"2973 ",
大樓,WTA02071,湖元里,臺北市內湖區行愛路77巷31號,"25.063041,121.58228",1,"760 ",
大樓,WTA02073,湖元里,臺北市內湖區行愛路128號,"25.063839,121.58005",3,"1886 ",
