類別,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,DK07000064,貴和里,新北市泰山區明志路3段351巷16號,1.0,900.0,明志派出所,,121.422424,25.034651
大樓,DK07000065,明志里,新北市泰山區明志路2段298巷17弄2號,1.0,957.0,明志派出所,,121.425308,25.046929
大樓,DK07000066,貴和里,新北市泰山區明志路3段423號,2.0,820.0,明志派出所,,121.421048,25.033343
大樓,DK07000067,貴子里,新北市泰山區明志路3段136號,2.0,4462.0,明志派出所,,121.427044,25.048108
大樓,DK07000068,貴賢里,新北市泰山區明志路3段145巷8弄2號,1.0,1476.0,明志派出所,,121.425705,25.039644
大樓,DK07000069,貴賢里,新北市泰山區明志路3段131號,1.0,828.0,明志派出所,,121.4264,25.049058
大樓,DK07000070,新明里,新北市泰山區民國街1號,2.0,1237.0,明志派出所,,121.425344,25.043742
大樓,DK07000071,貴子里,新北市泰山區明志路3段146號,3.0,2630.0,明志派出所,,121.433255,25.063167
大樓,DK07000072,貴賢里,新北市泰山區明志路3段123巷2號,1.0,433.0,明志派出所,,121.425945,25.046309
大樓,DK07000073,貴子里,新北市泰山區工專路62巷2弄1號,1.0,888.0,明志派出所,,121.423081,25.040461
大樓,DK07000074,泰友里,新北市泰山區新生路31巷16號,1.0,757.0,明志派出所,,121.427858,25.046394
大樓,DK07000075,新明里,新北市泰山區中央路5巷14號,1.0,500.0,明志派出所,,121.427059,25.04336
公寓,DK07000076,貴和里,新北市泰山區壽山路134巷10號,1.0,396.0,明志派出所,,121.418182,25.030826
大樓,DK07000077,貴賢里,新北市泰山區明志路3段79號,4.0,5141.0,明志派出所,,121.425038,25.045601
大樓,DK07000078,貴子里,新北市泰山區明志路3段166號,1.0,134.0,明志派出所,,121.433203,25.062716
大樓,DK07000079,貴子里,新北市泰山區工專路82巷5號,1.0,948.0,明志派出所,,121.422879,25.041136
大樓,DA02000001,華南里,新北市中和區忠孝街2巷14弄1號,1,2590.0,南勢派出所,,121.510497,24.981344
大樓,DA02000002,興南里,新北市中和區景新街328號,3,2696.0,南勢派出所,,121.511773,24.991045
大樓,DA02000004,華南里,新北市中和區忠孝街26巷55號,1,3057.0,南勢派出所,,121.511597,24.981746
大樓,DA02000005,華南里,新北市中和區華新街109巷11弄2號,2,1137.0,南勢派出所,,121.508886,24.979467
公寓,DA02000006,忠孝里,新北市中和區忠孝街1巷53號,1,1262.0,南勢派出所,,121.508412,24.984229
大樓,DA02000007,華新里,新北市中和區華新街109巷11弄51號,1,1433.0,南勢派出所,,121.50881,24.979472
公寓,DA02000008,華新里,新北市中和區華新街109巷9號,1,1390.0,南勢派出所,,121.508782,24.981634
大樓,DA02000009,東南里,新北市中和區忠孝街55巷1號,2,285.0,南勢派出所,,121.511522,24.984501
公寓,DA02000010,東南里,新北市中和區忠孝街57號,1,369.0,南勢派出所,,121.50834,24.984418
公寓,DA02000011,華新里,新北市中和區華新街143巷2號,1,1394.0,南勢派出所,新北市中和區華新街143巷2號,121.506375,24.981494
大樓,DA02000012,忠孝里,新北市中和區華新街75號,2,2990.0,南勢派出所,,121.507718,24.97858
大樓,DA02000013,忠孝里,新北市中和區忠孝街21號,1,552.0,南勢派出所,,121.510276,24.982909
大樓,DA02000015,忠孝里,新北市中和區忠孝街3號1,1,220.0,南勢派出所,,121.509471,24.982967
大樓,DA02000016,正南里,新北市中和區華新街28號,5,4186.0,南勢派出所,,121.505521,24.98159
大樓,DA02000017,福南里,新北市中和區興南路二段34巷12號,1,1720.0,南勢派出所,,121.506414,24.986089
公寓,DA02000018,華南里,新北市中和區忠孝街2巷14弄12號,1,2138.0,南勢派出所,,121.510579,24.981377
公寓,DA02000019,崇南里,新北市中和區景新街496巷17號,2,517.0,南勢派出所,,121.513422,24.98664
公寓,DA02000020,內南里,新北市中和區興南路二段142巷10號,1,1192.0,南勢派出所,,121.503464,24.983627
大樓,DA02000021,崇南里,新北市中和區景新街498號,3,8661.0,南勢派出所,,121.513716,24.986923
公寓,DA02000022,崇南里,新北市中和區景新街496巷26號,1,148.0,南勢派出所,,121.513353,24.986034
大樓,DA02000023,華南里,新北市中和區忠孝街24號,1,582.0,南勢派出所,,121.509825,24.983524
大樓,DA02000025,華新里,新北市中和區工專路147號,2,2625.0,南勢派出所,,121.508735,24.979191
興南國小,DA02000026,壽南里,新北市中和區興南路一段135巷24號,1,624.0,南勢派出所,,121.509128,24.98673
大樓,DA02000027,華新里,新北市中和區華新街109巷5號,1,182.0,南勢派出所,,121.509257,24.982096
華夏技術學院,DA02000028,華新里,新北市中和區華新街111號,1,5042.0,南勢派出所,,121.507644,24.982238
大樓,DA02000029,福南里,新北市中和區興南路二段54巷9弄6號,1,5348.0,南勢派出所,,121.505906,24.985402
大樓,DA02000030,華新里,新北市中和區華新街143巷46號,2,529.0,南勢派出所,,121.506258,24.979977
大樓,DA02000031,頂南里,新北市中和區興南路二段159巷1號,1,402.0,南勢派出所,,121.505286,24.983327
大樓,DA02000032,華新里,新北市中和區華新街143巷116號,3,1278.0,南勢派出所,,121.506668,24.981278
大樓,DA02000034,華南里,新北市中和區忠孝街2巷10號,3,1658.0,南勢派出所,,121.509541,24.983346
大樓,DA02000035,華南里,新北市中和區忠孝街2巷2號,4,5078.0,南勢派出所,,121.509689,24.982975
大樓,DA02000036,崇南里,新北市中和區四維街27號1,3,1892.0,南勢派出所,,121.51284,24.986889
大樓,DA02000037,華南里,新北市中和區忠孝街2巷14弄10號,1,84.0,南勢派出所,,121.510661,24.9814
大樓,DA02000038,東南里,新北市中和區興南一段85巷37號,1,4629.0,南勢派出所,,121.510507,24.987619
大樓,DA02000039,東南里,新北市中和區忠孝街37號,1,269.0,南勢派出所,,121.509494,24.984077
公寓,DA02000040,壽南里,新北市中和區興南路一段135巷24號,1,2449.0,南勢派出所,,121.509128,24.98673
大樓,DA02000041,華新里,新北市中和區華新街109巷9號,1,824.0,南勢派出所,,121.508782,24.981634
公寓,DA02000042,崇南里,新北市中和區四維街30號,2,454.0,南勢派出所,,121.512717,24.98711
大樓,DA02000043,華新里,新北市中和區華新街143巷69號,2,193.0,南勢派出所,,121.507484,24.978605
公寓,DA02000044,忠孝里,新北市中和區興南路一段93巷89弄3號,1,134.0,南勢派出所,,121.510795,24.986047
大樓,DA02000045,崇南里,新北市中和區景新街468號,1,581.0,南勢派出所,,121.513629,24.987248
大樓,DA02000046,華新里,新北市中和區工專路26號,1,1565.0,南勢派出所,,121.5069,24.981092
大樓,DA02000047,壽南里,新北市中和區南山路258號,2,3706.0,南勢派出所,,121.507678,24.988449
大樓,DA02000048,華新里,新北市中和區工專路66號,1,2478.0,南勢派出所,,121.507621,24.980137
大樓,DA04000001,枋寮里,新北市中和區中和路59號,3,628.0,中和派出所,,121.500518,25.001199
大樓,DA04000002,南山里,新北市中和區南華路26號,2,3336.0,中和派出所,,121.503122,24.995864
大樓,DA04000003,福和里,新北市中和區廣福路12號,2,406.0,中和派出所,,121.501684,25.001578
中和區衛生所,DA04000004,漳和里,新北市中和區南山路4巷3號,1,1034.0,中和派出所,,121.502609,24.997315
大樓,DA04000005,佳和里,新北市中和區中山路二段30號,1,1493.0,中和派出所,,121.504552,25.005274
大樓,DA04000007,福美里,新北市中和區福祥路127號,1,980.0,中和派出所,,121.498581,25.006947
大樓,DA04000008,瓦磘里,新北市中和區水源路81巷6號,2,1113.0,中和派出所,,121.508481,25.003741
大樓,DA04000009,福祥里,新北市中和區福祥路123號,1,257.0,中和派出所,,121.498633,25.006747
大樓,DA04000010,新南里,新北市中和區中正路78號,3,4682.0,中和派出所,,121.500497,24.993822
大樓,DA04000011,新南里,新北市中和區圓通路25號,2,1532.0,中和派出所,,121.501258,24.997832
大樓,DA04000015,瓦磘里,新北市中和區水源路81巷16弄15號,1,112.0,中和派出所,,121.508403,25.003815
公寓,DA04000017,福祥里,新北市中和區勝利路35巷1弄24號,1,232.0,中和派出所,,121.499842,25.007659
公寓,DA04000018,廟美里,新北市中和區廟美街1號,1,593.0,中和派出所,,121.50072,25.001641
公寓,DA04000019,南山里,新北市中和區南山路119號,1,600.0,中和派出所,,121.502153,24.997317
大樓,DA04000020,福祥里,新北市中和區永和路8巷7號,2,1757.0,中和派出所,,121.498011,25.007046
公寓,DA04000021,南山里,新北市中和區南山路89號,1,318.0,中和派出所,,121.502124,24.997957
大樓,DA04000022,漳和里,新北市中和區景新街71號,1,118.0,中和派出所,,121.504917,24.998777
大樓,DA04000023,新南里,新北市中和區景平路433號,2,9109.0,中和派出所,,121.500982,24.995698
漳和國中,DA04000024,枋寮里,新北市中和區廣福路39號,1,640.0,中和派出所,,121.505531,25.002673
公寓,DA04000025,瓦磘里,新北市中和區水源路119號,1,122.0,中和派出所,,121.508164,25.003699
公寓,DA04000026,佳和里,新北市中和區中山路二段64巷12弄1號,1,29.0,中和派出所,,121.503668,25.005255
公寓,DA04000027,瓦磘里,新北市中和區水源路93號,1,145.0,中和派出所,,121.507107,25.003523
公寓,DA04000028,南山里,新北市中和區南山路81巷58號,1,796.0,中和派出所,,121.503925,24.998047
大樓,DA04000029,新南里,新北市中和區景平路429號,2,6154.0,中和派出所,,121.50139,24.995369
大樓,DA04000030,福祥里,新北市中和區永和路16號,2,1805.0,中和派出所,,121.499728,25.003363
大樓,DA04000031,新南里,新北市中和區南山路72號,2,2820.0,中和派出所,,121.502349,24.995922
大樓,DA04000032,新南里,新北市中和區圓通路57號,1,158.0,中和派出所,,121.500677,24.997421
公寓,DA04000034,南山里,新北市中和區南山路81巷50號,1,417.0,中和派出所,,121.503656,24.998286
大樓,DA04000036,漳和里,新北市中和區中和路170號,2,562.0,中和派出所,,121.504519,24.999638
大樓,DA04000037,佳和里,新北市中和區中山路二段98號,2,512.0,中和派出所,,121.503305,25.004263
大樓,DA04000038,廟美里,新北市中和區景平路666號,3,1232.0,中和派出所,,121.497453,25.000782
大樓,DA04000041,福祥里,新北市中和區永和路90巷3號,1,2433.0,中和派出所,,121.497314,25.005937
中和國小,DA04000042,漳和里,新北市中和區中和路100號,2,1805.0,中和派出所,,121.501611,24.99986
大樓,DA04000043,枋寮里,新北市中和區中和路281號,1,280.0,中和派出所,,121.505857,24.99981
大樓,DA04000046,佳和里,新北市中和區中山路二段2巷45弄5號,1,208.0,中和派出所,,121.502243,25.006777
大樓,DA04000047,南山里,新北市中和區南華路17號,3,6253.0,中和派出所,,121.502585,24.995772
公寓,DA04000048,廟美里,新北市中和區廟美街6巷3號,1,270.0,中和派出所,,121.501207,25.001522
大樓,DA04000049,枋寮里,新北市中和區廣福路53巷2號,2,4444.0,中和派出所,,121.502975,25.001337
大樓,DA04000050,南山里,新北市中和區南華路16號,1,6157.0,中和派出所,,121.502707,24.995629
大樓,DA04000051,廟美里,新北市中和區泰和街1號,1,1917.0,中和派出所,,121.499899,25.000877
大樓,DA04000052,瓦磘里,新北市中和區光華街81號,1,1328.0,中和派出所,,121.507227,25.002663
大樓,DA04000053,瓦磘里,新北市中和區光華街86號,1,2424.0,中和派出所,,121.50705,25.002496
公寓,DA04000054,漳和里,新北市中和區中和路100號,1,2853.0,中和派出所,,121.501611,24.99986
大樓,DA04000055,漳和里,新北市中和區中和路42號,1,428.0,中和派出所,,121.500244,25.001139
大樓,DA04000056,瓦磘里,新北市中和區水源路81巷24弄8號,1,494.0,中和派出所,,121.503744,25.003351
大樓,DA04000057,南山里,新北市中和區南山路81巷61號,1,421.0,中和派出所,,121.504327,24.997837
大樓,DA04000058,漳和里,新北市中和區中和路210號,2,640.0,中和派出所,,121.505595,24.99961
大樓,DA04000059,廟美里,新北市中和區連城路71號,2,333.0,中和派出所,,121.497486,25.000113
大樓,DA04000060,福祥里,新北市中和區福祥路68號,3,2493.0,中和派出所,,121.499351,25.005175
大樓,DA04000061,新南里,新北市中和區圓通路69號,3,2228.0,中和派出所,,121.500085,24.996971
大樓,DA04000062,瓦磘里,新北市中和區南工路124號,1,2426.0,中和派出所,,121.507409,25.003979
大樓,DA04000063,漳和里,新北市中和區中和路128號,1,1444.0,中和派出所,,121.503558,24.999617
大樓,DA04000064,枋寮里,新北市中和區廣福路73號,1,2187.0,中和派出所,,121.502437,25.00085
南山高中,DA04000065,枋寮里,新北市中和區廣福路41號,2,3532.0,中和派出所,,121.503448,25.001629
大樓,DA04000066,漳和里,新北市中和區景新街34巷2弄5號,1,200.0,中和派出所,,121.503005,24.999065
大樓,DA04000067,漳和里,新北市中和區景新街34巷2弄9號,1,205.0,中和派出所,,121.502756,24.999039
中和區公所,DA04000068,漳和里,新北市中和區景平路634號之2,1,2438.0,中和派出所,,121.500735,24.998545
大樓,DA04000069,瓦磘里,新北市中和區水源路132巷7號,1,848.0,中和派出所,,121.507857,25.002721
大樓,DA04000070,佳和里,新北市中和區中山路二段64巷30號,1,1600.0,中和派出所,,121.50248,25.006221
大樓,DA04000071,景文里,新北市中和區南華路67號,1,1759.0,中和派出所,,121.504669,24.997404
大樓,DA04000072,新南里,新北市中和區景平路431巷120號,1,207.0,中和派出所,,121.500397,24.994859
大樓,DA04000073,漳和里,新北市中和區南山路27號,1,459.0,中和派出所,,121.503022,24.994507
大樓,DA04000074,廟美里,新北市中和區景平路658號,1,533.0,中和派出所,,121.497597,25.00063
大樓,DA04000075,新南里,新北市中和區景平路431巷29號,1,981.0,中和派出所,,121.500543,24.99467
大樓,DA04000076,廟美里,新北市中和區廟美街8號,1,509.0,中和派出所,,121.501029,25.001524
大樓,DA04000077,佳和里,新北市中和區中山路二段158號,1,285.0,中和派出所,,121.501409,25.002967
大樓,DA04000078,枋寮里,新北市中和區中和路229號,1,704.0,中和派出所,,121.504461,24.999858
大樓,DA04000079,漳和里,新北市中和區中和路142號,1,1499.0,中和派出所,,121.50387,24.999614
公寓,DA04000080,佳和里,新北市中和區中山路二段64巷11號,1,970.0,中和派出所,,121.503306,25.005547
大樓,DA05000001,中安里,新北市中和區中安街80號,3,1573.0,安平派出所,,121.512106,25.001848
大樓,DA05000002,景平里,新北市中和區安樂路18號,2,253.0,安平派出所,,121.511852,24.993886
大樓,DA05000003,中安里,新北市中和區永貞路249巷10號,2,954.0,安平派出所,,121.512633,25.003783
大樓,DA05000004,中安里,新北市中和區中安街106號,2,190.0,安平派出所,,121.511384,25.000997
大樓,DA05000005,泰安里,新北市中和區中和路252巷1號,1,424.0,安平派出所,,121.507606,24.999331
大樓,DA05000006,中安里,新北市中和區永貞路239巷20號,1,1070.0,安平派出所,,121.512438,25.003103
大樓,DA05000007,景平里,新北市中和區景平路159巷19號,1,284.0,安平派出所,,121.5129,24.991525
大樓,DA05000008,中安里,新北市中和區永貞路280號,2,368.0,安平派出所,,121.513263,25.004006
大樓,DA05000009,泰安里,新北市中和區景安路10號,2,1277.0,安平派出所,,121.505918,24.996484
大樓,DA05000010,宜安里,新北市中和區宜安路32號,1,226.0,安平派出所,,121.51282,24.996212
大樓,DA05000011,安平里,新北市中和區中和路324巷3弄1號,3,1997.0,安平派出所,,121.509945,25.000887
大樓,DA05000012,中安里,新北市中和區中安街122號,2,809.0,安平派出所,,121.511018,25.000591
公寓,DA05000013,安樂里,新北市中和區安樂路217巷20弄16號,1,238.0,安平派出所,,121.513523,24.998966
大樓,DA05000014,中安里,新北市中和區中安街228巷1號,3,1118.0,安平派出所,,121.512177,24.998347
公寓,DA05000017,宜安里,新北市中和區安樂路191巷189號,1,508.0,安平派出所,,121.514324,24.998025
大樓,DA05000018,中安里,新北市中和區中安街112號,2,553.0,安平派出所,,121.511249,25.000835
公寓,DA05000019,安樂里,新北市中和區安平路216號,2,1380.0,安平派出所,,121.513918,24.999954
大樓,DA05000020,中安里,新北市中和區永貞路239巷16號,1,576.0,安平派出所,,121.512615,25.003313
大樓,DA05000021,安和里,新北市中和區安平路77號,4,7908.0,安平派出所,,121.510141,24.995971
公寓,DA05000022,安順里,新北市中和區保健路123號,1,194.0,安平派出所,,121.512369,24.995956
大樓,DA05000023,景平里,新北市中和區安樂路1號,2,425.0,安平派出所,,121.512496,24.993978
公寓,DA05000024,宜安里,新北市中和區安樂路217巷27號,1,148.0,安平派出所,,121.513667,24.998189
公寓,DA05000025,安和里,新北市中和區保健路46巷25號,1,726.0,安平派出所,,121.508994,24.996035
公寓,DA05000026,安樂里,新北市中和區安樂路191巷9號,1,226.0,安平派出所,,121.514512,24.997929
大樓,DA05000027,宜安里,新北市中和區宜安路112號,2,3248.0,安平派出所,,121.510459,24.997966
大樓,DA05000028,安順里,新北市中和區安平路36號,2,6210.0,安平派出所,,121.510177,24.995036
公寓,DA05000029,安平里,新北市中和區中安街178巷13弄2號,1,208.0,安平派出所,,121.510138,24.9986
大樓,DA05000030,中安里,新北市中和區中和路466號,3,1493.0,安平派出所,,121.512308,25.00393
大樓,DA05000031,安樂里,新北市中和區宜安路118巷26號,3,2398.0,安平派出所,,121.51118,24.998761
大樓,DA05000032,安順里,新北市中和區宜安路49號,1,1605.0,安平派出所,,121.51178,24.996689
大樓,DA05000033,中安里,新北市中和區中安街40巷2號,2,1118.0,安平派出所,,121.51279,25.002993
大樓,DA05000034,中安里,新北市中和區新興街17巷1號,1,26.0,安平派出所,,121.512292,25.002578
大樓,DA05000035,中安里,新北市中和區中安街96號,2,1481.0,安平派出所,,121.511729,25.001401
大樓,DA05000036,中安里,新北市中和區中安街16號,1,248.0,安平派出所,,121.51332,25.003207
大樓,DA05000037,中安里,新北市中和區中和路386號,1,86.0,安平派出所,,121.510799,25.002175
公寓,DA05000038,宜安里,新北市中和區安樂路143巷20號,2,1356.0,安平派出所,,121.513089,24.996722
大樓,DA05000039,安樂里,新北市中和區中安街200號,3,1372.0,安平派出所,,121.5116,24.998944
大樓,DA05000040,景平里,新北市中和區景平路396號,3,860.0,安平派出所,,121.509859,24.993075
大樓,DA05000041,中安里,新北市中和區中和路366號,3,1814.0,安平派出所,,121.510559,25.001908
大樓,DA05000042,景平里,新北市中和區景新街347號,1,822.0,安平派出所,,121.512059,24.990981
公寓,DA05000043,安平里,新北市中和區中和路262巷24弄17號,1,97.0,安平派出所,,121.510131,24.99887
大樓,DA05000044,景平里,新北市中和區景平路288號,3,3478.0,安平派出所,,121.513354,24.992921
大樓,DA05000045,中安里,新北市中和區永貞路262巷5號,2,816.0,安平派出所,,121.51353,25.003978
大樓,DA05000047,景平里,新北市中和區景平路159巷31號,1,36.0,安平派出所,,121.513071,24.991085
大樓,DA05000048,安平里,新北市中和區永貞路274號,2,598.0,安平派出所,,121.513417,25.003878
中央圖書館,DA05000049,中安里,新北市中和區中安街85號,1,12596.0,安平派出所,,121.512296,25.001618
大樓,DA05000050,安順里,新北市中和區宜安路3號,1,772.0,安平派出所,,121.513376,24.995446
大樓,DA05000051,安順里,新北市中和區宜安路15號,1,373.0,安平派出所,,121.513123,24.995673
大樓,DA05000053,景平里,新北市中和區景平路296號,1,1828.0,安平派出所,,121.512532,24.992932
大樓,DA05000054,安順里,新北市中和區安樂路69號,1,1092.0,安平派出所,,121.512438,24.993914
大樓,DA05000055,中安里,新北市中和區中和路390號,4,1942.0,安平派出所,,121.511013,25.002397
大樓,DA05000056,景平里,新北市中和區景平路169巷22號,1,245.0,安平派出所,新北市中和區景平路169巷22號,121.512346,24.991958
大樓,DA05000057,景平里,新北市中和區景平路392號,3,1101.0,安平派出所,,121.510263,24.993072
大樓,DA05000058,中安里,新北市中和區中和路402號,4,1025.0,安平派出所,,121.511247,25.002666
大樓,DA05000059,景平里,新北市中和區景平路402號,1,133.0,安平派出所,,121.50921,24.993192
大樓,DA05000060,安樂里,新北市中和區宜安路98號,1,196.0,安平派出所,,121.510703,24.997746
大樓,DA05000061,景平里,新北市中和區景平151號,1,3337.0,安平派出所,,121.513538,24.991982
大樓,DA05000062,景平里,新北市中和區安平路1號,1,89.0,安平派出所,,121.50989,24.995446
大樓,DA05000063,中安里,新北市中和區中和350巷8弄26號,1,156.0,安平派出所,,121.509979,25.000152
大樓,DA05000064,景平里,新北市中和區景平路151巷24號,2,397.0,安平派出所,,121.514122,24.991105
大樓,DA05000065,宜安里,新北市中和區安樂路211號,1,342.0,安平派出所,,121.514251,24.998735
大樓,DA05000066,景平里,新北市中和區安平5巷2號,1,354.0,安平派出所,,121.508424,24.998647
大樓,DA05000067,安平里,新北市中和區景安路1號,2,709.0,安平派出所,,121.505895,24.996409
大樓,DA05000068,安平里,新北市中和區宜安168巷6號,1,565.0,安平派出所,,121.509231,24.999295
大樓,DA05000069,安樂里,新北市中和區宜安92巷16號,1,668.0,安平派出所,,121.511204,24.998073
大樓,DA05000070,安平里,新北市中和區宜安168巷19號,1,2209.0,安平派出所,,121.509117,24.999476
大樓,DA05000071,景平里,新北市中和區景平159巷24號,1,298.0,安平派出所,,121.512584,24.991774
大樓,DA05000072,宜安里,新北市中和區宜安路38-6號,2,1254.0,安平派出所,,121.51229,24.996607
大樓,DA05000073,安樂里,新北市中和區安平路156巷8號,1,114.0,安平派出所,,121.513036,24.997921
大樓,DA06000001,明穗里,新北市中和區民享街116號,1,493.0,國光派出所,,121.474434,24.99896
大樓,DA06000002,明穗里,新北市中和區民享街116巷1號,1,1239.0,國光派出所,,121.474239,24.998717
大樓,DA06000003,壽德里,新北市中和區華福街4巷16號,1,236.0,國光派出所,,121.465619,24.996358
大樓,DA06000004,明德里,新北市中和區華安街16號,2,1942.0,國光派出所,,121.465896,24.99816
大樓,DA06000005,明德里,新北市中和區華安街16巷1號,2,858.0,國光派出所,,121.466145,24.998266
大樓,DA06000006,壽德里,新北市中和區壽德街25號,1,16017.0,國光派出所,,121.46618,24.995064
大樓,DA06000007,壽德里,新北市中和區華順街135巷5號,1,1425.0,國光派出所,,121.46573,24.996202
民德停車場,DA06000008,清穗里,新北市中和區民德路188號,1,4109.0,國光派出所,,121.468229,24.999014
大樓,DA06000009,清穗里,新北市中和區德光路104號,1,702.0,國光派出所,,121.46829,25.003441
大樓,DA06000010,自強里,新北市中和區民德路148號,1,353.0,國光派出所,,121.468554,25.00033
大樓,DA06000011,瑞穗里,新北市中和區莒光路47號,1,764.0,國光派出所,,121.472219,25.004693
自強國中,DA06000012,明穗里,新北市中和區莒光路191號,1,489.0,國光派出所,,121.472635,24.998838
大樓,DA06000013,壽德里,新北市中和區華順街122號,1,126.0,國光派出所,,121.465097,24.996459
大樓,DA06000014,民生里,新北市中和區德光路38號,3,4904.0,國光派出所,,121.470357,25.004325
大樓,DA06000015,自強里,新北市中和區民德路171巷2號,3,2360.0,國光派出所,,121.46879,24.999466
大樓,DA06000016,壽德里,新北市中和區華福街4巷6號,1,1008.0,國光派出所,,121.46548,24.996539
大樓,DA06000017,民生里,新北市中和區德光路114號,2,2108.0,國光派出所,,121.470551,25.003578
公寓,DA06000018,冠穗里,新北市中和區民享街36巷5號,1,154.0,國光派出所,,121.473242,25.002949
大樓,DA06000019,德穗里,新北市中和區德光路24號,1,608.0,國光派出所,,121.470869,25.004472
大樓,DA06000020,明德里,新北市中和區華安街16巷5號,1,4416.0,國光派出所,,121.466264,24.997802
大樓,DA06000021,瑞穗里,新北市中和區中山路三段183號,2,1372.0,國光派出所,,121.47259,25.006108
大樓,DA06000022,清穗里,新北市中和區華順街30巷16號,2,4950.0,國光派出所,,121.466853,24.999182
自強國中,DA06000023,明穗里,新北市中和區莒光路191號,1,1716.0,國光派出所,,121.472635,24.998838
大樓,DA06000024,壽德里,新北市中和區壽德街12號,1,8400.0,國光派出所,,121.465175,24.995355
大樓,DA06000025,壽德里,新北市中和區華順街136號,1,3664.0,國光派出所,,121.464786,24.996073
民德公園,DA06000026,明德里,新北市中和區民德路311號,1,853.0,國光派出所,,121.467347,24.994784
大樓,DA06000027,民生里,新北市中和區德光路96巷33號,2,1344.0,國光派出所,,121.468007,25.004231
大樓,DA06000028,自強里,新北市中和區民德路140號,1,300.0,國光派出所,,121.468621,25.000552
大樓,DA06000029,德穗里,新北市中和區莒光路146號,3,2732.0,國光派出所,,121.472475,25.000883
大樓,DA06000030,壽德里,新北市中和區華福街2號,1,369.0,國光派出所,,121.465686,24.996699
大樓,DA06000031,瑞穗里,新北市中和區中山路三段146號,3,9978.0,國光派出所,,121.473652,25.00637
自強國小,DA06000032,自強里,新北市中和區莒光路200號,1,2654.0,國光派出所,,121.471895,24.998463
公寓,DA06000033,德穗里,新北市中和區德光路19號,1,172.0,國光派出所,,121.471041,25.004263
公寓,DA06000034,德穗里,新北市中和區德光路15巷2號,1,274.0,國光派出所,,121.471161,25.004162
公寓,DA06000035,德穗里,新北市中和區德光路15巷23號,1,282.0,國光派出所,,121.471483,25.003336
公寓,DA06000036,德穗里,新北市中和區德光路15巷11號,1,286.0,國光派出所,,121.471391,25.003817
公寓,DA06000037,德穗里,新北市中和區德光路13號,1,289.0,國光派出所,,121.471225,25.004364
公寓,DA06000038,德穗里,新北市中和區德光路22號,1,641.0,國光派出所,,121.470945,25.0045
公寓,DA06000039,德穗里,新北市中和區德光路15巷14號,1,365.0,國光派出所,,121.471262,25.003686
大樓,DA06000043,國華里,新北市中和區國光街56號,1,1112.0,國光派出所,,121.470629,25.000364
自強國小,DA06000045,自強里,新北市中和區莒光路200號,1,704.0,國光派出所,,121.471895,24.998463
公寓,DA06000046,德穗里,新北市中和區莒光路134號,1,1252.0,國光派出所,,121.472429,25.001384
公寓,DA06000047,自強里,新北市中和區莒光路200號,1,540.0,國光派出所,,121.471895,24.998463
公寓,DA06000048,冠穗里,新北市中和區民享街86巷22號,1,589.0,國光派出所,,121.473513,25.000757
公寓,DA06000049,冠穗里,新北市中和區莒光路151號,1,816.0,國光派出所,,121.472776,25.001018
公寓,DA06000053,冠穗里,新北市中和區民享街496巷1號,1,449.0,國光派出所,,121.469519,24.991892
公寓,DA06000055,明穗里,新北市中和區民享街482號,1,432.0,國光派出所,,121.469345,24.99235
公寓,DA06000057,德穗里,新北市中和區民生街23巷5號,1,509.0,國光派出所,,121.471185,25.004906
公寓,DA06000063,國華里,新北市中和區國光街30號,1,173.0,國光派出所,,121.471476,25.000349
公寓,DA06000064,國華里,新北市中和區國光街102巷29號,1,1014.0,國光派出所,,121.471365,25.000775
自強國小,DA06000065,自強里,新北市中和區莒光路200號,1,698.0,國光派出所,,121.471895,24.998463
大樓,DA06000068,冠穗里,新北市中和區民享街36巷1號,1,1582.0,國光派出所,,121.473429,25.002819
自強國小,DA06000069,自強里,新北市中和區莒光路200號,1,592.0,國光派出所,,121.471895,24.998463
自強國小,DA06000072,自強里,新北市中和區莒光路200號,1,1558.0,國光派出所,,121.471895,24.998463
自強國小,DA06000073,自強里,新北市中和區莒光路200號,1,1102.0,國光派出所,,121.471895,24.998463
大樓,DA06000074,國華里,新北市中和區國光街112巷9號,1,233.0,國光派出所,,121.469631,25.001413
大樓,DA06000075,自強里,新北市中和區國光街205巷1號,1,470.0,國光派出所,,121.467022,25.001503
大樓,DA06000076,自強里,新北市中和區國光街205巷8號,1,1020.0,國光派出所,,121.467138,25.001121
大樓,DA06000077,國光里,新北市中和區國光街112巷22弄15號,1,233.0,國光派出所,,121.470177,25.002461
公寓,DA06000078,自強里,新北市中和區國光街205巷2號,1,508.0,國光派出所,,121.466795,25.001905
大樓,DA06000079,自強里,新北市中和區民德路158號,1,1553.0,國光派出所,,121.468464,24.99995
大樓,DA06000080,德穗里,新北市中和區德光路21號,1,202.0,國光派出所,,121.470955,25.004247
大樓,DA06000081,壽德里,新北市中和區華順街120號,1,176.0,國光派出所,,121.465085,24.996559
公寓,DA06000082,明穗里,新北市中和區莒光路177巷6號,1,290.0,國光派出所,,121.473192,24.999109
大樓,DA06000083,明穗里,新北市中和區莒光路177巷2號,2,1914.0,國光派出所,,121.47293,24.999193
大樓,DA06000084,明德里,新北市中和區華順街58號,1,216.0,國光派出所,,121.465535,24.998463
