類別,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
公寓,DK01000025,東林里,新北市林口區工九路4號,1.0,94.0,林口派出所,,121.40414,25.075503
公寓,DK01000026,東林里,新北市林口區工三路12號,1.0,62.0,林口派出所,,121.402097,25.080635
公寓,DK01000027,東林里,新北市林口區工七路7號,1.0,56.0,林口派出所,,121.399718,25.078944
公寓,DK01000028,東林里,新北市林口區工三路16號,1.0,346.0,林口派出所,,121.402121,25.082101
公寓,DK01000029,東林里,新北市林口區工四路7號,1.0,61.0,林口派出所,,121.401085,25.078277
公寓,DK01000030,東林里,新北市林口區工六路17號,1.0,152.0,林口派出所,,121.400206,25.077555
公寓,DK01000031,東林里,新北市林口區工八路7號,1.0,109.0,林口派出所,,121.400539,25.079464
公寓,DK01000032,東林里,新北市林口區工四路17號,1.0,49.0,林口派出所,,121.402299,25.079578
公寓,DK01000033,東林里,新北市林口區工九路8號,1.0,61.0,林口派出所,,121.403323,25.075484
公寓,DK01000034,東林里,新北市林口區工四路3號,1.0,178.0,林口派出所,,121.40198,25.083162
公寓,DK01000035,東林里,新北市林口區粉寮路1段112號,1.0,96.0,林口派出所,,121.400633,25.082874
公寓,DK01000036,東林里,新北市林口區工九路6號,1.0,169.0,林口派出所,,121.402962,25.075526
公寓,DK01000037,東林里,新北市林口區工八路13號,1.0,52.0,林口派出所,,121.399514,25.080274
公寓,DK01000038,東林里,新北市林口區粉寮路1段77號,1.0,97.0,林口派出所,,121.396801,25.079002
公寓,DK01000039,東林里,新北市林口區工七路2號,1.0,78.0,林口派出所,,121.400719,25.078413
公寓,DK01000040,東林里,新北市林口區工六路15號,1.0,60.0,林口派出所,,121.399916,25.07777
公寓,DK01000041,東林里,新北市林口區工二路7號,1.0,62.0,林口派出所,,121.400608,25.081229
公寓,DK01000042,東林里,新北市林口區工五路10號,1.0,336.0,林口派出所,,121.402662,25.077839
公寓,DK01000043,東林里,新北市林口區工四路37號,1.0,53.0,林口派出所,,121.402434,25.082527
公寓,DK01000044,東林里,新北市林口區工九路16號,1.0,100.0,林口派出所,,121.402962,25.075526
公寓,DK01000045,東林里,新北市林口區工二路3號,1.0,60.0,林口派出所,,121.400219,25.080834
公寓,DK01000046,東林里,新北市林口區工七路6號,1.0,106.0,林口派出所,,121.40025,25.078881
公寓,DK01000047,東林里,新北市林口區工九路31號,1.0,88.0,林口派出所,,121.406381,25.076326
公寓,DK01000048,東林里,新北市林口區工九路19號,1.0,80.0,林口派出所,,121.404044,25.07576
公寓,DK01000049,東林里,新北市林口區工八路3號,1.0,54.0,林口派出所,,121.40101,25.078996
公寓,DK01000050,東林里,新北市林口區工九路9號,1.0,142.0,林口派出所,,121.405981,25.076196
公寓,DK01000051,林口里,新北市林口區仁愛路1段2號,1.0,3045.0,林口派出所,,121.397844,25.067902
公寓,DK01000052,東林里,新北市林口區工二路11號,1.0,61.0,林口派出所,,121.400994,25.081559
公寓,DK01000053,東林里,新北市林口區工八路14號,1.0,68.0,林口派出所,,121.3998,25.080469
公寓,DK01000054,東林里,新北市林口區粉寮路35號2,1.0,72.0,林口派出所,,121.407045,25.096851
公寓,DK01000055,東林里,新北市林口區粉寮路1段105號,1.0,214.0,林口派出所,,121.397961,25.080378
公寓,DK01000056,東林里,新北市林口區工九路13號,1.0,348.0,林口派出所,,121.403272,25.075801
公寓,DK01000057,東林里,新北市林口區粉寮路2段29號,1.0,84.0,林口派出所,,121.39609,25.077048
公寓,DK01000058,東林里,新北市林口區工八路1號2,1.0,102.0,林口派出所,,121.401399,25.078828
公寓,DK01000059,東林里,新北市林口區工四路3號,1.0,178.0,林口派出所,,121.40198,25.083162
公寓,DK01000060,東林里,新北市林口區工四路12號,1.0,52.0,林口派出所,,121.401523,25.078114
公寓,DK01000061,東林里,新北市林口區工四路41號,1.0,314.0,林口派出所,,121.401566,25.083134
公寓,DK01000062,東林里,新北市林口區工二路2號,1.0,42.0,林口派出所,,121.400473,25.080595
公寓,DK01000063,東林里,新北市林口區工七路14號,1.0,76.0,林口派出所,,121.399662,25.079687
公寓,DK01000064,東林里,新北市林口區粉寮路1段104號,1.0,216.0,林口派出所,,121.400113,25.081926
公寓,DK01000065,東林里,新北市林口區工五路5號,1.0,92.0,林口派出所,,121.401703,25.07713
公寓,DK01000066,東林里,新北市林口區粉寮路1段58號,1.0,161.0,林口派出所,,121.397009,25.078362
公寓,DK01000067,東林里,新北市林口區工九路25號,1.0,212.0,林口派出所,,121.405253,25.075907
公寓,DK01000068,東林里,新北市林口區工三路12號,1.0,220.0,林口派出所,,121.402097,25.080635
公寓,DK01000069,東林里,新北市林口區工八路2號,1.0,361.0,林口派出所,,121.40177,25.078919
公寓,DK01000070,東林里,新北市林口區工二路5號,1.0,56.0,林口派出所,,121.400477,25.081068
公寓,DK01000071,東林里,新北市林口區工九路20號,1.0,202.0,林口派出所,,121.403546,25.07559
公寓,DK01000072,東林里,新北市林口區工八路4號,1.0,110.0,林口派出所,,121.3998,25.080469
公寓,DK01000073,東林里,新北市林口區工九路1號,1.0,248.0,林口派出所,,121.403323,25.075484
公寓,DK01000074,東林里,新北市林口區工四路16號,1.0,40.0,林口派出所,,121.402119,25.078888
公寓,DK01000075,東林里,新北市林口區粉寮路37號,1.0,3872.0,林口派出所,,121.396449,25.077158
公寓,DK01000076,東林里,新北市林口區粉寮路3號,1.0,541.0,林口派出所,,121.396132,25.076035
公寓,DK01000077,東林里,新北市林口區工四路12號,1.0,37.0,林口派出所,,121.401523,25.078114
公寓,DK01000078,東林里,新北市林口區粉寮路1段94號,1.0,285.0,林口派出所,,121.399317,25.080937
公寓,DK01000079,東林里,新北市林口區工六路1號,1.0,457.0,林口派出所,,121.399916,25.07777
公寓,DK01000080,東林里,新北市林口區工四路21號,1.0,341.0,林口派出所,,121.402518,25.079971
公寓,DK01000081,東林里,新北市林口區工二路4號,1.0,94.0,林口派出所,,121.400571,25.080737
公寓,DK01000082,東林里,新北市林口區工九路27號,1.0,212.0,林口派出所,,121.405391,25.075838
公寓,DK01000083,東林里,新北市林口區工七路10號,1.0,373.0,林口派出所,,121.399856,25.079221
公寓,DK01000084,東林里,新北市林口區粉寮路35號,1.0,700.0,林口派出所,,121.396432,25.077092
公寓,DK01000085,東林里,新北市林口區工二路1號,1.0,298.0,林口派出所,,121.400023,25.080646
公寓,DK01000086,東林里,新北市林口區工四路6號,1.0,61.0,林口派出所,,121.40093,25.077738
公寓,DK01000087,東林里,新北市林口區工六路9號,1.0,57.0,林口派出所,,121.399254,25.078312
公寓,DK01000088,東林里,新北市林口區工五路13號,1.0,86.0,林口派出所,,121.402229,25.077866
公寓,DK01000089,東林里,新北市林口區工九路26號,1.0,202.0,林口派出所,,121.404567,25.075567
公寓,DK01000090,東林里,新北市林口區粉寮路1段66號,1.0,450.0,林口派出所,,121.397141,25.078731
公寓,DK01000091,東林里,新北市林口區工九路33號,1.0,344.0,林口派出所,,121.406627,25.076411
公寓,DK01000092,東林里,新北市林口區工三路1號,1.0,265.0,林口派出所,,121.401104,25.079981
公寓,DK01000093,東林里,新北市林口區工四路11號1,1.0,186.0,林口派出所,,121.402299,25.079578
公寓,DK01000094,東林里,新北市林口區工四路29號,1.0,81.0,林口派出所,,121.403067,25.081336
公寓,DK01000095,東林里,新北市林口區工四路39號,1.0,134.0,林口派出所,,121.401793,25.082996
公寓,DK01000096,東林里,新北市林口區自強三街33號,1.0,53.0,林口派出所,,121.398446,25.077344
公寓,DK01000097,東林里,新北市林口區工七路9號,1.0,122.0,林口派出所,,121.399587,25.079053
公寓,DK01000098,東林里,新北市林口區工九路3號,1.0,356.0,林口派出所,,121.40141,25.075843
公寓,DK01000099,東林里,新北市林口區工四路8號,1.0,32.0,林口派出所,,121.40198,25.083162
公寓,DK01000100,東林里,新北市林口區工五路8號,1.0,230.0,林口派出所,,121.402226,25.077469
公寓,DK01000101,東林里,新北市林口區工四路30號,1.0,88.0,林口派出所,,121.403277,25.081843
公寓,DK01000102,東林里,新北市林口區工五路3號,1.0,105.0,林口派出所,,121.402229,25.077866
公寓,DK01000103,東林里,新北市林口區工二路17號,1.0,125.0,林口派出所,,121.401772,25.081785
公寓,DK01000104,東林里,新北市林口區工四路5號,1.0,77.0,林口派出所,,121.401253,25.083283
公寓,DK01000105,中湖里,新北市林口區佳林路40號,1.0,162.0,林口派出所,,121.38639,25.082035
公寓,DK01000106,東林里,新北市林口區工四路8號,1.0,70.0,林口派出所,,121.40198,25.083162
公寓,DK01000107,東林里,新北市林口區工八路9號,1.0,133.0,林口派出所,,121.400277,25.079635
公寓,DK01000108,東林里,新北市林口區工八路12號,1.0,437.0,林口派出所,,121.400288,25.080247
公寓,DK01000109,東林里,新北市林口區工三路6號,1.0,126.0,林口派出所,,121.401653,25.080341
公寓,DK01000110,東林里,新北市林口區工三路10號,1.0,330.0,林口派出所,,121.401828,25.080465
公寓,DK01000111,東林里,新北市林口區工三路5號,1.0,114.0,林口派出所,,121.401542,25.080451
公寓,DK01000112,東林里,新北市林口區工二路15號,1.0,196.0,林口派出所,,121.401458,25.082027
公寓,DK01000113,東林里,新北市林口區工四路34號,1.0,58.0,林口派出所,,121.402839,25.082463
公寓,DK01000114,東林里,新北市林口區工四路13號,1.0,32.0,林口派出所,,121.401253,25.083283
公寓,DK01000115,東林里,新北市林口區工三路19號,1.0,102.0,林口派出所,,121.401953,25.082045
公寓,DK01000116,東林里,新北市林口區工四路24號,1.0,89.0,林口派出所,,121.403284,25.081135
公寓,DK01000117,東林里,新北市林口區工四路27號,1.0,460.0,林口派出所,,121.402958,25.081059
公寓,DK01000118,東林里,新北市林口區工二路10號,1.0,384.0,林口派出所,,121.401148,25.081343
公寓,DK01000119,東林里,新北市林口區工四路26號,1.0,502.0,林口派出所,,121.403373,25.081464
公寓,DK01000120,東林里,新北市林口區工二路13號,1.0,137.0,林口派出所,,121.40125,25.081812
公寓,DK01000121,東林里,新北市林口區工四路10號,1.0,185.0,林口派出所,,121.402801,25.079637
公寓,DK01000122,東林里,新北市林口區工九路12號,1.0,116.0,林口派出所,,121.402424,25.075496
公寓,DK01000123,東林里,新北市林口區工九路18號,1.0,81.0,林口派出所,,121.403323,25.075484
公寓,DK01000124,東林里,新北市林口區工九路7號,1.0,264.0,林口派出所,,121.402129,25.075695
公寓,DK01000125,東林里,新北市林口區工三路21號,1.0,78.0,林口派出所,,121.401964,25.082353
公寓,DK01000126,東林里,新北市林口區工四路42號,1.0,1056.0,林口派出所,,121.400976,25.083785
公寓,DK01000127,東林里,新北市林口區工八路2弄2號2,1.0,90.0,林口派出所,,121.402299,25.078445
公寓,DK01000128,東林里,新北市林口區粉寮路21號,1.0,658.0,林口派出所,,121.396328,25.07669
公寓,DK01000129,湖南里,新北市林口區中湖路43之8號,1.0,1006.0,林口派出所,,121.382317,25.092184
公寓,DK01000130,東林里,新北市林口區工四路36號,1.0,121.0,林口派出所,,121.402637,25.08263
公寓,DK01000131,東林里,新北市林口區工九路1號1,1.0,56.0,林口派出所,,121.4036,25.075794
公寓,DK01000132,東林里,新北市林口區工四路22號,1.0,109.0,林口派出所,,121.401557,25.078345
公寓,DK01000133,東林里,新北市林口區工四路12號1,1.0,122.0,林口派出所,,121.40152,25.078277
公寓,DK01000134,東林里,新北市林口區工五路11號,1.0,37.0,林口派出所,,121.402195,25.077681
公寓,DK01000135,東林里,新北市林口區工三路5號,1.0,21.0,林口派出所,,121.401542,25.080451
公寓,DK01000136,東林里,新北市林口區工九路13號,1.0,113.0,林口派出所,,121.403272,25.075801
公寓,DK01000137,東林里,新北市林口區工九路27號,1.0,58.0,林口派出所,,121.405391,25.075838
公寓,DK01000138,東林里,新北市林口區工三路19號,1.0,308.0,林口派出所,,121.401953,25.082045
公寓,DK01000139,東林里,新北市林口區工六路21號,1.0,88.0,林口派出所,,121.397613,25.079198
公寓,DK01000141,東林里,新北市林口區工四路39號,1.0,325.0,林口派出所,,121.401793,25.082996
公寓,DK01000142,菁湖里,新北市林口區林口路113巷6弄1號,1.0,4117.0,林口派出所,,121.388607,25.080679
公寓,DK01000143,東林里,新北市林口區工四路15號,1.0,257.0,林口派出所,,121.40208,25.079213
公寓,DK01000145,東林里,新北市林口區工九路12號,1.0,144.0,林口派出所,,121.402424,25.075496
大樓,DK01000147,菁湖里,新北市林口區中山路188號,2.0,1173.0,林口派出所,,121.389499,25.079069
大樓,DK01000148,湖南里,新北市林口區四維路110號,2.0,2630.0,林口派出所,,121.376797,25.078102
公寓,DK01000152,東林里,新北市林口區粉寮一街11號,1.0,726.0,林口派出所,,121.405417,25.085705
公寓,DK01000153,東林里,新北市林口區工二路12號,1.0,993.0,林口派出所,,121.401367,25.081494
大樓,DK01000154,湖南里,新北市林口區中山路285號,1.0,2268.0,林口派出所,,121.384375,25.079734
大樓,DK01000156,林口里,新北市林口區中山路71號,2.0,1654.0,林口派出所,,121.393331,25.077763
公寓,DK01000157,東林里,新北市林口區粉寮一街17巷12號6,1.0,1828.0,林口派出所,,121.404671,25.085611
公寓,DK01000158,東林里,新北市林口區工九路31號,1.0,38.0,林口派出所,,121.406381,25.076326
公寓,DK01000159,東林里,新北市林口區工八路10號,1.0,608.0,林口派出所,,121.400533,25.07996
公寓,DK01000160,東林里,新北市林口區粉寮路35號,1.0,21.0,林口派出所,,121.396432,25.077092
公寓,DK01000161,東林里,新北市林口區工八路8號,1.0,38.0,林口派出所,,121.400622,25.079764
大樓,DK01000162,林口里,新北市林口區新寮路1號50,1.0,1354.0,林口派出所,,121.396758,25.077179
大樓,DK01000163,林口里,新北市林口區新寮路1號54,1.0,1564.0,林口派出所,,121.392932,25.076541
公寓,DK01000164,林口里,新北市林口區新寮路1號41,1.0,1018.0,林口派出所,,121.399919,25.083089
大樓,DK01000165,林口里,新北市林口區新寮路1號59,1.0,390.0,林口派出所,,121.392939,25.07684
大樓,DK01000166,林口里,新北市林口區粉寮路3號11,1.0,420.0,林口派出所,,121.400722,25.084879
公寓,DK01000167,東林里,新北市林口區工二路14號,1.0,1073.0,林口派出所,,121.401766,25.081478
大樓,DK01000168,林口里,新北市林口區新寮路1號65,2.0,2056.0,林口派出所,,121.392732,25.076622
公寓,DK01000169,東林里,新北市林口區工八路1號,1.0,332.0,林口派出所,,121.401399,25.078828
公寓,DK01000170,林口里,新北市林口區中正路102號,1.0,365.0,林口派出所,,121.393785,25.077325
大樓,DK01000171,林口里,新北市林口區新寮路1號61,2.0,754.0,林口派出所,,121.399919,25.083089
公寓,DK01000173,林口里,新北市林口區中正路225號,2.0,710.0,林口派出所,,121.391267,25.077464
公寓,DK01000174,東林里,新北市林口區粉寮路2段101號,1.0,721.0,林口派出所,,121.396671,25.080757
大樓,DK01000176,菁湖里,新北市林口區林口路197號,1.0,313.0,林口派出所,,121.387574,25.082477
大樓,DK01000177,菁湖里,新北市林口區竹林路159號,1.0,1174.0,林口派出所,,121.388665,25.080013
大樓,DK01000178,菁湖里,新北市林口區竹林路153號,1.0,952.0,林口派出所,,121.388566,25.07982
公寓,DK01000179,東林里,新北市林口區宏昌街8巷2號,1.0,437.0,林口派出所,,121.405795,25.084424
公寓,DK01000180,東林里,新北市林口區宏昌街8巷6號,1.0,386.0,林口派出所,,121.406119,25.084817
公寓,DK01000181,東林里,新北市林口區宏昌街1號,1.0,69.0,林口派出所,,121.407082,25.083106
公寓,DK01000182,東林里,新北市林口區宏昌街7號,1.0,3062.0,林口派出所,,121.404926,25.084395
公寓,DK01000183,菁湖里,新北市林口區中山路256號,1.0,989.0,林口派出所,,121.385279,25.079835
公寓,DK01000184,湖南里,新北市林口區民治路25號,1.0,1685.0,林口派出所,,121.376896,25.076858
公寓,DK01000185,太平里,新北市林口區後坑路34之1號,1.0,1062.0,林口派出所,,121.34932,25.12839
大樓,DK01000187,中湖里,新北市林口區佳林路56巷28號,1.0,842.0,林口派出所,,121.384502,25.082411
大樓,DK01000188,湖南里,新北市林口區文化三路2段115巷147號,1.0,2733.0,林口派出所,,121.37437,25.082025
公寓,DK01000190,東林里,新北市林口區工八路2-6號,1.0,1229.0,林口派出所,,121.40177,25.078919
公寓,DK02000001,東勢里,新北市林口區仁愛路2段173號,1.0,8822.0,文化派出所,,121.381002,25.073638
大樓,DK02000005,仁愛里,新北市林口區公園路146號,1.0,538.0,文化派出所,,121.371539,25.071695
大樓,DK02000011,東勢里,新北市林口區麗園二街1號,1.0,3494.0,文化派出所,,121.37935,25.069663
公寓,DK02000012,仁愛里,新北市林口區公園路192號,1.0,182.0,文化派出所,,121.37421,25.074288
大樓,DK02000013,仁愛里,新北市林口區公園路166號,1.0,970.0,文化派出所,,121.372125,25.072098
公寓,DK02000014,麗園里,新北市林口區文化一路1段100巷11號,1.0,766.0,文化派出所,,121.374076,25.070752
大樓,DK02000015,仁愛里,新北市林口區文化二路368號,2.0,11068.0,文化派出所,,121.373697,25.075762
公寓,DK02000017,麗園里,新北市林口區文化一路1段48巷1號,2.0,482.0,文化派出所,,121.378395,25.072143
大樓,DK02000018,仁愛里,新北市林口區文化一路1段89號,2.0,1792.0,文化派出所,,121.371631,25.070228
大樓,DK02000019,仁愛里,新北市林口區文化一路1段93號,1.0,3042.0,文化派出所,,121.3718,25.07032
公寓,DK02000020,麗園里,新北市林口區忠孝路569巷17號,1.0,168.0,文化派出所,,121.373756,25.068979
大樓,DK02000021,仁愛里,新北市林口區忠孝路399巷1號1,1.0,966.0,文化派出所,,121.368579,25.07059
大樓,DK02000022,仁愛里,新北市林口區文化二路1段266號,2.0,14465.0,文化派出所,,121.372798,25.073336
公寓,DK02000023,麗園里,新北市林口區忠孝路591號,1.0,1725.0,文化派出所,,121.376195,25.068589
大樓,DK02000024,仁愛里,新北市林口區仁愛路266巷11號,2.0,5545.0,文化派出所,,121.387799,25.075785
公寓,DK02000025,東勢里,新北市林口區麗園二街8589號,2.0,1909.0,文化派出所,,121.380436,25.067729
公寓,DK02000026,東勢里,新北市林口區忠孝路597號,2.0,4836.0,文化派出所,,121.377836,25.068595
公寓,DK02000027,仁愛里,新北市林口區文化一路1段127號,1.0,406.0,文化派出所,,121.373436,25.071612
大樓,DK02000028,仁愛里,新北市林口區文化二路1段230巷62號,1.0,1350.0,文化派出所,,121.371433,25.072473
大樓,DK02000033,仁愛里,新北市林口區文化二路1段256號,2.0,1217.0,文化派出所,,121.370829,25.073316
大樓,DK02000035,麗園里,新北市林口區麗園一街6巷1號,2.0,11918.0,文化派出所,,121.376765,25.070246
大樓,DK02000036,東勢里,新北市林口區麗園一街1號,2.0,21005.0,文化派出所,,121.377156,25.069228
大樓,DK02000039,仁愛里,新北市林口區文化二路1段230巷22弄1號,2.0,1604.0,文化派出所,,121.370295,25.07189
大樓,DK02000042,仁愛里,新北市林口區文化二路1段354號,2.0,4062.0,文化派出所,,121.373332,25.075464
大樓,DK02000043,仁愛里,新北市林口區文化二路1段260巷18號,2.0,1974.0,文化派出所,,121.37094,25.072398
大樓,DK02000044,仁愛里,新北市林口區公園路149號,1.0,220.0,文化派出所,,121.37014,25.071364
大樓,DK02000045,東勢里,新北市林口區忠孝路599巷607號,1.0,941.0,文化派出所,,121.375803,25.067763
大樓,DK02000047,仁愛里,新北市林口區文化二路1段352號,1.0,261.0,文化派出所,,121.373248,25.075291
大樓,DK02000049,仁愛里,新北市林口區文化二路1段240號,2.0,1776.0,文化派出所,,121.370204,25.072777
大樓,DK02000051,東勢里,新北市林口區麗園一街13號,2.0,2796.0,文化派出所,,121.377156,25.069228
大樓,DK02000055,仁愛里,新北市林口區文化二路1段230巷7號,2.0,997.0,文化派出所,,121.370614,25.072114
公寓,DK02000057,麗園里,新北市林口區文化一路1段20號,1.0,1620.0,文化派出所,,121.370276,25.068112
公寓,DK02000058,麗園里,新北市林口區忠孝路584號,1.0,275.0,文化派出所,,121.375387,25.068158
公寓,DK02000059,西林里,新北市林口區仁愛路2段192巷16弄14號,1.0,567.0,文化派出所,,121.38086,25.074373
大樓,DK02000060,西林里,新北市林口區仁愛路1段378號,1.0,1617.0,文化派出所,,121.388524,25.076741
公寓,DK02000062,西林里,新北市林口區林口路29號,1.0,176.0,文化派出所,,121.390925,25.078328
公寓,DK02000063,西林里,新北市林口區中山路97巷10號,1.0,921.0,文化派出所,,121.389151,25.078241
公寓,DK02000064,西林里,新北市林口區中山路137號,1.0,98.0,文化派出所,,121.388389,25.078824
大樓,DK02000065,西林里,新北市林口區竹林路53巷1號,2.0,6602.0,文化派出所,,121.386938,25.078164
大樓,DK02000066,西林里,新北市林口區文化一路1段190巷7弄2號,1.0,2808.0,文化派出所,,121.38019,25.074625
大樓,DK02000067,西林里,新北市林口區文化一路1段190巷5弄1號,1.0,2646.0,文化派出所,,121.379498,25.075253
大樓,DK02000068,西林里,新北市林口區四維路156號,1.0,534.0,文化派出所,,121.380847,25.075511
大樓,DK02000069,西林里,新北市林口區文化一路1段190巷7弄1號,1.0,2762.0,文化派出所,,121.379954,25.075068
大樓,DK02000070,仁愛里,新北市林口區文化二路1段230巷120號,1.0,1065.0,文化派出所,,121.369934,25.071804
大樓,DK02000071,仁愛里,新北市林口區文化二路262號,2.0,2492.0,文化派出所,,121.371156,25.07354
大樓,DK02000072,仁愛里,新北市林口區文化二路1段248號,2.0,2086.0,文化派出所,,121.37061,25.073099
大樓,DK03000001,麗林里,新北市林口區八德路52巷7號,1.0,620.0,忠孝派出所,,121.367727,25.067548
大樓,DK03000002,麗林里,新北市林口區文化二路1段20巷25弄31號,2.0,4477.0,忠孝派出所,,121.366035,25.067444
大樓,DK03000003,麗林里,新北市林口區八德路52巷15號,2.0,2662.0,忠孝派出所,,121.356167,25.066835
大樓,DK03000004,麗林里,新北市林口區文化二路1段10號,2.0,1597.0,忠孝派出所,,121.364764,25.066935
大樓,DK03000005,麗林里,新北市林口區文化二路1段150號,1.0,873.0,忠孝派出所,,121.368313,25.071194
大樓,DK03000006,麗林里,新北市林口區文化二路1段20巷57號,2.0,906.0,忠孝派出所,,121.365551,25.066366
大樓,DK03000007,麗林里,新北市林口區八德路120號,1.0,2466.0,忠孝派出所,,121.36458,25.065957
公寓,DK03000008,南勢里,新北市林口區南勢路53號2,1.0,141.0,忠孝派出所,,121.355991,25.075902
公寓,DK03000009,南勢里,新北市林口區南勢路53號2,1.0,173.0,忠孝派出所,,121.355991,25.075902
大樓,DK03000010,麗林里,新北市林口區文化二路1段20巷1號,3.0,652.0,忠孝派出所,,121.364994,25.067305
大樓,DK03000011,麗林里,新北市林口區文化二路1段120巷1號61,1.0,4365.0,忠孝派出所,,121.367572,25.069752
大樓,DK03000012,麗林里,新北市林口區文化二路1段100號,1.0,9196.0,忠孝派出所,,121.37907,25.081482
大樓,DK03000013,麗林里,新北市林口區文化二路1段20巷25弄19號,2.0,1164.0,忠孝派出所,,121.365684,25.067299
大樓,DK03000014,麗林里,新北市林口區文化二路1段64號,2.0,2533.0,忠孝派出所,,121.365636,25.068529
大樓,DK03000015,麗林里,新北市林口區忠孝路376巷41號,2.0,1248.0,忠孝派出所,,121.368579,25.07059
大樓,DK03000016,麗林里,新北市林口區文化二路1段68巷20號,2.0,2232.0,忠孝派出所,,121.366673,25.068717
大樓,DK03000017,麗林里,新北市林口區文化二路1段20巷48號,2.0,1414.0,忠孝派出所,,121.365165,25.066413
大樓,DK03000018,麗林里,新北市林口區忠孝路376巷4553號,1.0,877.0,忠孝派出所,,121.368153,25.070378
公寓,DK03000019,麗林里,新北市林口區文化一路1段11號,1.0,3090.0,忠孝派出所,,121.38569,25.086045
公寓,DK03000020,麗林里,新北市林口區文化一路1段11號,1.0,3090.0,忠孝派出所,,121.38569,25.086045
公寓,DK03000021,麗林里,新北市林口區文化二路1段8號,1.0,3128.0,忠孝派出所,,121.364681,25.066695
大樓,DK03000022,南勢里,新北市林口區文化三路1段406號,1.0,1344.0,忠孝派出所,,121.368096,25.074212
公寓,DK03000023,南勢里,新北市林口區南勢街215號,1.0,1951.0,忠孝派出所,,121.357316,25.075044
公寓,DK04000001,下福里,新北市林口區下福139號1,1.0,520.0,下福派出所,,121.299258,25.116893
公寓,DK04000002,下福里,新北市林口區下福71之2號,2.0,7149.0,下福派出所,,121.289972,25.112107
公寓,DK04000003,下福里,新北市林口區下福139號1,1.0,82.0,下福派出所,,121.299258,25.116893
大樓,DK06000001,楓樹里,新北市泰山區文化街22號,2.0,976.0,泰山分駐所,,121.434775,25.063538
大樓,DK06000002,同興里,新北市泰山區福興一街52號,1.0,862.0,泰山分駐所,,121.432426,25.05819
大樓,DK06000003,全興里,新北市泰山區福興一街81號,2.0,2216.0,泰山分駐所,,121.432299,25.057754
公寓,DK06000004,義學里,新北市泰山區公園路33號,2.0,4882.0,泰山分駐所,,121.428099,25.054289
公寓,DK06000005,楓樹里,新北市泰山區楓江路26巷26號,3.0,2048.0,泰山分駐所,,121.434895,25.061662
大樓,DK06000006,福興里,新北市泰山區全興路103號,1.0,1138.0,泰山分駐所,,121.433747,25.057017
大樓,DK06000007,全興里,新北市泰山區仁義路171號,3.0,1457.0,泰山分駐所,,121.433335,25.05429
大樓,DK06000008,全興里,新北市泰山區仁義路222號,1.0,1854.0,泰山分駐所,,121.433009,25.053576
大樓,DK06000009,福興里,新北市泰山區福興街36號,1.0,1714.0,泰山分駐所,,121.434781,25.057451
大樓,DK06000010,全興里,新北市泰山區仁武街21號,2.0,798.0,泰山分駐所,,121.433577,25.054671
大樓,DK06000011,楓樹里,新北市泰山區楓江路28號,2.0,1437.0,泰山分駐所,,121.434277,25.062292
大樓,DK06000012,同興里,新北市泰山區福興二街72號,2.0,1132.0,泰山分駐所,,121.432008,25.057369
大樓,DK06000013,全興里,新北市泰山區仁德路118號,2.0,876.0,泰山分駐所,,121.43283,25.056494
