類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WRA01273,木柵里,臺北市文山區久康街24巷8號,"24.989077,121.565527",4,"2784 ",
大樓,WRA01276,木柵里,臺北市文山區木柵路三段85巷16號,"24.989906,121.56755",1,"190 ",
大樓,WRA01289,木柵里,臺北市文山區久康街26號,"24.989334,121.565501",1,"333 ",
大樓,WRA01387,木柵里,臺北市文山區久康街24巷36號,"24.989229,121.566323",1,"1670 ",
大樓,WRA00499,木柵里,臺北市文山區保儀路12號,"24.988536,121.568498",3,"1249 ",
大樓,WRA00510,木柵里,臺北市文山區保儀路26巷3號,"24.988323,121.568088",1,"1237 ",
公寓,WRA01119,木柵里,臺北市文山區木柵路二段204巷15號,"24.988126,121.56392",1,"369 ",
大樓,WRA01125,木柵里,臺北市文山區木柵路三段92-96號,"24.988558,121.56711",4,"1256 ",
大樓,WRA01127,木柵里,臺北市文山區木柵路三段42號,"24.988263,121.565073",1,"4264 ",
公寓,WRA01134,木柵里,臺北市文山區木柵路三段80號,"24.988536,121.566765",1,"89 ",
大樓,WRA01140,木柵里,臺北市文山區木柵路三段48巷1弄1號,"24.987739,121.565465",2,"6145 ",
大樓,WRA01352,木柵里,臺北市文山區保儀路58號,"24.987629,121.568445",1,"2470 ",
大樓,WRA01339,木柵里,臺北市文山區興隆路四段109巷125號,"24.987148,121.565123",1,"3413 ",
公寓,WRA00101,木柵里,臺北市文山區木柵路二段169號,"24.989,121.563517",1,"156 ",
公寓,WRA01099,木柵里,臺北市文山區久康街123號,"24.990048,121.566221",1,"380 ",
公寓,WRA01100,木柵里,臺北市文山區久康街137號,"24.99039,121.566736",1,"380 ",
大樓,WRA01104,木柵里,臺北市文山區久康街88號,"24.990147,121.567072",1,"2016 ",
大樓,WRA01105,木柵里,臺北市文山區久康街89號,"24.98939,121.565252",2,"689 ",
公寓,WRA01107,木柵里,臺北市文山區久康街96號,"24.990511,121.567352",1,"110 ",
公寓,WRA01108,木柵里,臺北市文山區久康街97號,"24.989598,121.565574",1,"138 ",
公寓,WRA01114,木柵里,臺北市文山區久康街60巷1號,"24.989687,121.566308",1,"477 ",
公寓,WRA01115,木柵里,臺北市文山區久康街72巷1號,"24.990079,121.566658",1,"98 ",
大樓,WRA01234,木柵里,臺北市文山區久康街50號,"24.989498,121.56577",3,"1453 ",
大樓,WRA01247,木柵里,臺北市文山區久康街24巷7號,"24.989352,121.565956",1,"449 ",
大樓,WRA01261,木柵里,臺北市文山區久康街24巷9號,"24.989404,121.566203",1,"408 ",
公寓,WRA01085,木柵里,臺北市文山區久康街165號,"24.990752,121.568276",1,"237 ",
公寓,WRA01097,木柵里,臺北市文山區久康街100號,"24.990545,121.567927",1,"172 ",
大樓,WRA01102,木柵里,臺北市文山區久康街157-2號,"24.990829,121.567449",1,"348 ",
公寓,WRA01110,木柵里,臺北市文山區久康街110巷12號,"24.990127,121.568482",1,"125 ",
公寓,WRA01111,木柵里,臺北市文山區久康街110巷2弄2-12號,"24.990316,121.568274",1,"230 ",
公寓,WRA01120,木柵里,臺北市文山區木柵路三段147號,"24.989263,121.568907",1,"92 ",
公寓,WRA01149,木柵里,臺北市文山區木柵路三段85巷23弄1號,"24.989636,121.567832",1,"172 ",
公寓,WRA01150,木柵里,臺北市文山區木柵路三段85巷23弄15號,"24.98983,121.568357",1,"152 ",
大樓,WRA01178,木柵里,臺北市文山區木柵路三段85巷23弄12-18號,"24.989574,121.568095",1,"464 ",
大樓,WRA01179,木柵里,臺北市文山區木柵路三段85巷23弄28號,"24.989704,121.568411",1,"2122 ",
大樓,WRA01195,木柵里,臺北市文山區木柵路三段127號,"24.989094,121.56852",1,"1562 ",
大樓,WRA01205,木柵里,臺北市文山區木柵路三段169巷20號,"24.990029,121.568755",1,"1077 ",
大樓,WRA01347,木柵里,臺北市文山區久康街155號,"24.990672,121.567228",3,"1188 ",
大樓,WRA01351,木柵里,臺北市文山區木柵路三段85號,"24.988861,121.567689",1,"2016 ",
大樓,WRA01292,木柵里,臺北市文山區木柵路三段177號,"24.989792,121.569464",5,"2848 ",
大樓,WRA01315,木柵里,臺北市文山區久康街110巷2弄11號,"24.990195,121.567986",1,"102 ",
大樓,WRA01384,木柵里,臺北市文山區久康街169巷6號,"24.991029,121.568347",1,"196 ",
特殊教育學校,WRA01188,木柵里,臺北市文山區秀明路一段169號,"24.99144,121.567646",1,"5982 ",
木柵國中,WRA01135,木柵里,臺北市文山區木柵路三段102巷12號,"24.987473,121.567685",1,"190 ",
木柵國中,WRA01136,木柵里,臺北市文山區木柵路三段102巷12號,"24.987473,121.567685",1,"972 ",
木柵國小,WRA01123,木柵里,臺北市文山區木柵路三段191號,"24.990293,121.570233",1,"1325 ",
木柵國小,WRA01124,木柵里,臺北市文山區木柵路三段191號,"24.990293,121.570233",1,"249 ",
公寓,WRA00505,木新里,臺北市文山區保儀路31號,"24.988039,121.568704",1,"180 ",
公寓,WRA00661,木新里,臺北市文山區開元街22號,"24.988997,121.569419",1,"233 ",
公寓,WRA00662,木新里,臺北市文山區開元街27號,"24.989203,121.569929",1,"398 ",
公寓,WRA00663,木新里,臺北市文山區開元街40號,"24.989032,121.569882",1,"116 ",
公寓,WRA00664,木新里,臺北市文山區開元街46號,"24.989041,121.569936",1,"84 ",
公寓,WRA00665,木新里,臺北市文山區集英街7號,"24.988114,121.569503",1,"308 ",
公寓,WRA00666,木新里,臺北市文山區集英街35號,"24.988724,121.569418",1,"313 ",
大樓,WRA01066,木新里,臺北市文山區指南路一段37號,"24.988242,121.570024",3,"2969 ",
大樓,WRA01068,木新里,臺北市文山區指南路一段14巷6號,"24.987273,121.569055",1,"588 ",
大樓,WRA01297,木新里,臺北市文山區保儀路13巷38號,"24.988451,121.569971",1,"665 ",
大樓,WRA01335,木新里,臺北市文山區保儀路9號,"24.988668,121.568642",1,"1236 ",
大樓,WRA01372,木新里,臺北市文山區木柵路三段168號,"24.989283,121.569306",5,"818 ",
公寓,WRA00345,木新里,臺北市文山區永安街2號,"24.987414,121.570113",1,"260 ",
公寓,WRA00350,木新里,臺北市文山區永安街22巷17號,"24.986694,121.569057",1,"392 ",
公寓,WRA00351,木新里,臺北市文山區永安街22巷24號,"24.986877,121.569406",1,"341 ",
大樓,WRA00354,木新里,臺北市文山區永安街22巷9弄5號,"24.98636,121.569592",1,"2050 ",
大樓,WRA00502,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,"1270 ",
公寓,WRA00512,木新里,臺北市文山區保儀路109巷3弄18號,"24.986211,121.56874",1,"320 ",
公寓,WRA01200,木新里,臺北市文山區保儀路109巷3弄16號,"24.986215,121.568659",1,"166 ",
大樓,WRA01371,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,"900 ",
大樓,WRA01286,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,"1324 ",
公寓,WRA00182,木新里,臺北市文山區木新路二段103號,"24.984441,121.570035",1,"142 ",
公寓,WRA00183,木新里,臺北市文山區木新路二段109號,"24.984375,121.570003",1,"73 ",
公寓,WRA00185,木新里,臺北市文山區木新路二段113號,"24.984264,121.569851",1,"204 ",
公寓,WRA00186,木新里,臺北市文山區木新路二段117號,"24.984183,121.569674",1,"48 ",
公寓,WRA00188,木新里,臺北市文山區木新路二段123號,"24.984131,121.56952",1,"132 ",
公寓,WRA00207,木新里,臺北市文山區木新路二段91號,"24.984776,121.570305",1,"172 ",
公寓,WRA00208,木新里,臺北市文山區木新路二段99號,"24.984573,121.570123",1,"85 ",
公寓,WRA00209,木新里,臺北市文山區木新路二段111巷11號,"24.98386,121.57039",1,"80 ",
公寓,WRA00210,木新里,臺北市文山區木新路二段111巷2號,"24.984128,121.569996",1,"121 ",
公寓,WRA00222,木新里,臺北市文山區木新路二段111巷6弄12號,"24.983878,121.569706",1,"186 ",
公寓,WRA00225,木新里,臺北市文山區木新路二段111巷6弄20號,"24.983799,121.569462",1,"680 ",
公寓,WRA00254,木新里,臺北市文山區木新路二段79巷10號,"24.984895,121.571091",1,"93 ",
公寓,WRA00255,木新里,臺北市文山區木新路二段79巷2號,"24.984998,121.57076",1,"122 ",
大樓,WRA00256,木新里,臺北市文山區木新路二段79巷12弄16號,"24.984292,121.570925",2,"1586 ",
公寓,WRA00257,木新里,臺北市文山區木新路二段79巷12弄20號,"24.984017,121.570761",1,"48 ",
公寓,WRA00258,木新里,臺北市文山區木新路二段79巷12弄22號,"24.983957,121.570638",1,"189 ",
公寓,WRA00259,木新里,臺北市文山區木新路二段79巷6弄1號,"24.984908,121.570963",1,"98 ",
公寓,WRA00260,木新里,臺北市文山區木新路二段79巷6弄14號,"24.984489,121.570521",1,"109 ",
公寓,WRA00261,木新里,臺北市文山區木新路二段79巷6弄18號,"24.984351,121.570395",1,"300 ",
公寓,WRA00262,木新里,臺北市文山區木新路二段79巷6弄23號,"24.984141,121.570441",1,"102 ",
公寓,WRA00263,木新里,臺北市文山區木新路二段79巷6弄25號,"24.984112,121.570345",1,"189 ",
公寓,WRA00264,木新里,臺北市文山區木新路二段79巷6弄4號,"24.984749,121.570716",1,"82 ",
公寓,WRA00265,木新里,臺北市文山區木新路二段79巷6弄5號,"24.984711,121.570871",1,"398 ",
公寓,WRA00266,木新里,臺北市文山區木新路二段79巷6弄6號,"24.984707,121.570683",1,"158 ",
大樓,WRA01321,木新里,臺北市文山區木新路二段121號,"24.984145,121.569604",1,"180 ",
大樓,WRA00180,木新里,臺北市文山區木新路二段128號,"24.984345,121.569272",2,"722 ",
公寓,WRA00184,木新里,臺北市文山區木新路二段110號,"24.984645,121.569869",1,"444 ",
公寓,WRA00206,木新里,臺北市文山區木新路二段88號,"24.985285,121.57038",1,"480 ",
大樓,WRA01193,木新里,臺北市文山區木新路二段78號,"24.985534,121.570452",2,"1940 ",
公寓,WRA00211,木新里,臺北市文山區木新路二段111巷8號,"24.983775,121.570271",1,"65 ",
大樓,WRA00213,木新里,臺北市文山區木新路二段111巷12弄1號,"24.983186,121.569807",1,"928 ",
公寓,WRA00214,木新里,臺北市文山區木新路二段111巷12弄18號,"24.983436,121.569795",1,"112 ",
公寓,WRA00216,木新里,臺北市文山區木新路二段111巷12弄2號,"24.98364,121.57026",1,"74 ",
公寓,WRA00217,木新里,臺北市文山區木新路二段111巷12弄22號,"24.983393,121.569647",1,"117 ",
公寓,WRA00218,木新里,臺北市文山區木新路二段111巷12弄26號,"24.983329,121.569404",1,"289 ",
公寓,WRA00219,木新里,臺北市文山區木新路二段111巷12弄6號,"24.983564,121.5701",1,"102 ",
公寓,WRA00220,木新里,臺北市文山區木新路二段111巷12弄8號,"24.983499,121.569986",1,"92 ",
公寓,WRA00221,木新里,臺北市文山區木新路二段111巷6弄1號,"24.983913,121.57012",1,"124 ",
公寓,WRA00223,木新里,臺北市文山區木新路二段111巷6弄13號,"24.983704,121.56972",1,"61 ",
公寓,WRA00224,木新里,臺北市文山區木新路二段111巷6弄17號,"24.983649,121.569584",1,"186 ",
公寓,WRA00226,木新里,臺北市文山區木新路二段111巷6弄5號,"24.983833,121.569991",1,"182 ",
大樓,WRA00227,木新里,臺北市文山區木新路二段161巷18號,"24.982911,121.569176",1,"444 ",
公寓,WRA00228,木新里,臺北市文山區木新路二段161巷2號,"24.983813,121.568811",1,"436 ",
大樓,WRA00229,木新里,臺北市文山區木新路二段161巷20號,"24.982789,121.569214",1,"508 ",
公寓,WRA00230,木新里,臺北市文山區木新路二段161巷8號,"24.983277,121.568999",1,"74 ",
公寓,WRA00231,木新里,臺北市文山區木新路二段161巷12弄14號,"24.983073,121.568584",1,"158 ",
公寓,WRA00232,木新里,臺北市文山區木新路二段161巷12弄22號,"24.98298,121.568287",1,"81 ",
公寓,WRA00233,木新里,臺北市文山區木新路二段161巷12弄6號,"24.983163,121.568879",1,"218 ",
大樓,WRA00234,木新里,臺北市文山區木新路二段161巷19弄5號,"24.982841,121.569633",1,"581 ",
大樓,WRA00235,木新里,臺北市文山區木新路二段161巷24弄2號,"24.982603,121.569225",1,"140 ",
公寓,WRA00236,木新里,臺北市文山區木新路二段161巷6弄1號,"24.98344,121.568946",1,"261 ",
公寓,WRA00237,木新里,臺北市文山區木新路二段161巷6弄15號,"24.983236,121.568361",1,"58 ",
公寓,WRA00238,木新里,臺北市文山區木新路二段161巷6弄21號,"24.983128,121.568111",1,"153 ",
公寓,WRA00239,木新里,臺北市文山區木新路二段161巷6弄8號,"24.983522,121.568635",1,"656 ",
大樓,WRA00181,木新里,臺北市文山區木新路二段1號,"24.987604,121.570825",1,"2997 ",
大樓,WRA00190,木新里,臺北市文山區木新路二段2號,"24.98751,121.570515",1,"440 ",
公寓,WRA00201,木新里,臺北市文山區木新路二段4號,"24.987399,121.570511",1,"449 ",
公寓,WRA00202,木新里,臺北市文山區木新路二段50號,"24.986222,121.570548",1,"1196 ",
公寓,WRA00203,木新里,臺北市文山區木新路二段59-2號,"24.985852,121.571113",1,"441 ",
公寓,WRA00204,木新里,臺北市文山區木新路二段60號,"24.985893,121.570533",1,"313 ",
大樓,WRA00251,木新里,臺北市文山區木新路二段43巷15號,"24.986602,121.571161",3,"1480 ",
大樓,WRA00252,木新里,臺北市文山區木新路二段43巷6號,"24.98626,121.571338",2,"1392 ",
公寓,WRA00253,木新里,臺北市文山區木新路二段69巷11弄1號,"24.985783,121.571264",1,"76 ",
公寓,WRA00346,木新里,臺北市文山區永安街29號,"24.986481,121.570323",1,"132 ",
公寓,WRA00349,木新里,臺北市文山區永安街9號,"24.986962,121.570341",1,"184 ",
大樓,WRA01230,木新里,臺北市文山區指南路一段55號,"24.987832,121.570871",2,"1077 ",
大樓,WRA01326,木新里,臺北市文山區指南路一段96巷2號,"24.987535,121.571173",2,"138 ",
公寓,WRA01375,木新里,臺北市文山區木新路二段43巷25號,"24.98704,121.571515",1,"310 ",
木柵市場,WRA00509,木新里,臺北市文山區保儀路13巷3號,"24.988496,121.569186",1,"1640 ",
文山區公所,WRA01126,木新里,臺北市文山區木柵路三段220號,"24.989604,121.570087",2,"3724 ",
大樓,WRA00358,老泉里,臺北市文山區老泉街26巷3號,"24.97418,121.56095",1,"1000 ",
大樓,WRA01058,老泉里,臺北市文山區老泉街26巷3號,"24.97418,121.56095",1,"600 ",
大樓,WRA00479,忠順里,臺北市文山區忠順街二段1號,"24.984651,121.562088",1,"884 ",
大樓,WRA00852,忠順里,臺北市文山區興隆路四段111號,"24.986491,121.561128",2,"1756 ",
大樓,WRA00853,忠順里,臺北市文山區興隆路四段143號,"24.985168,121.561634",2,"4518 ",
公寓,WRA00893,忠順里,臺北市文山區興隆路四段109巷30弄6號,"24.986609,121.562175",1,"1278 ",
大樓,WRA01027,忠順里,臺北市文山區興隆路四段115巷8號,"24.986039,121.561611",2,"380 ",
公寓,WRA01036,忠順里,臺北市文山區興隆路四段115巷5號,"24.986283,121.561578",1,"570 ",
公寓,WRA01080,忠順里,臺北市文山區興隆路四段145巷12號,"24.985054,121.562455",1,"422 ",
公寓,WRA01081,忠順里,臺北市文山區興隆路四段段145巷9弄15號,"24.985751,121.561822",1,"486 ",
公寓,WRA01374,忠順里,臺北市文山區興隆路四段145巷10號,"24.985026,121.562313",1,"113 ",
公寓,WRA00894,忠順里,臺北市文山區興隆路四段109巷32弄2號,"24.986134,121.56292",1,"561 ",
大樓,WRA00913,忠順里,臺北市文山區興隆路四段145巷23弄10號,"24.985655,121.56269",2,"472 ",
大樓,WRA01039,忠順里,臺北市文山區興隆路四段145巷83弄2號,"24.985633,121.56413",2,"1281 ",
公寓,WRA01046,忠順里,臺北市文山區興隆路四段109巷32弄2之1號,"24.98589,121.56298",1,"258 ",
大樓,WRA01064,忠順里,臺北市文山區興隆路四段109巷32弄6號,"24.986181,121.563194",2,"1417 ",
大樓,WRA01086,忠順里,臺北市文山區興隆路四段145巷25號,"24.985327,121.562861",2,"2553 ",
大樓,WRA01190,忠順里,臺北市文山區興隆路四段109巷32弄2之2號,"24.985904,121.563158",1,"466 ",
大樓,WRA01207,忠順里,臺北市文山區興隆路四段109巷92弄22號,"24.986263,121.564155",1,"348 ",
公寓,WRA01258,忠順里,臺北市文山區興隆路四段145巷83弄16號,"24.986035,121.5638",1,"1004 ",
大樓,WRA00895,忠順里,臺北市文山區興隆路四段109巷32弄5號,"24.986374,121.562858",1,"780 ",
公寓,WRA00897,忠順里,臺北市文山區興隆路四段109巷92弄25號,"24.986474,121.564297",1,"289 ",
大樓,WRA01023,忠順里,臺北市文山區興隆路四段109巷32弄9號,"24.986398,121.563126",3,"797 ",
大樓,WRA01137,忠順里,臺北市文山區木柵路三段102巷14號,"24.986733,121.567804",1,"936 ",
大樓,WRA01194,忠順里,臺北市文山區興隆路四段109巷32弄11號,"24.986412,121.563301",2,"669 ",
大樓,WRA01197,忠順里,臺北市文山區興隆路四段109巷34號,"24.986688,121.56285",1,"1133 ",
大樓,WRA01229,忠順里,臺北市文山區興隆路四段109巷136號,"24.986913,121.56549",1,"485 ",
大樓,WRA01342,忠順里,臺北市文山區興隆路四段109巷126號,"24.986733,121.565366",1,"3029 ",
大樓,WRA01336,忠順里,臺北市文山區忠順街二段85巷15號,"24.986307,121.56528",4,"3114 ",
大樓,WRA01385,忠順里,臺北市文山區忠順街二段85巷3號,"24.98582,121.56522",4,"1386 ",
國立台灣戲曲學院,WRA01231,忠順里,臺北市文山區木柵路三段66巷8之1號,"24.98686,121.566642",1,"1492 ",
大樓,WRA00884,明義里,臺北市文山區興隆路四段105巷29號,"24.987974,121.561989",3,"4916 ",
公寓,WRA00885,明義里,臺北市文山區興隆路四段105巷31號,"24.987606,121.561272",1,"2780 ",
公寓,WRA00886,明義里,臺北市文山區興隆路四段105巷34號,"24.987608,121.561325",1,"941 ",
大樓,WRA00887,明義里,臺北市文山區興隆路四段105巷42號,"24.98767,121.562006",1,"565 ",
大樓,WRA00888,明義里,臺北市文山區興隆路四段105巷46-1號,"24.987486,121.562178",2,"1594 ",
大樓,WRA01091,明義里,臺北市文山區木柵路二段92號,"24.988588,121.560453",3,"4024 ",
公寓,WRA00103,明義里,臺北市文山區木柵路二段24號,"24.988641,121.558752",1,"86 ",
大樓,WRA00859,明義里,臺北市文山區興隆路四段2號,"24.990447,121.559112",1,"318 ",
大樓,WRA00861,明義里,臺北市文山區興隆路四段2號,"24.990447,121.559112",1,"1578 ",
公寓,WRA00865,明義里,臺北市文山區興隆路四段38號,"24.98828,121.56019",1,"145 ",
大樓,WRA00868,明義里,臺北市文山區興隆路四段6-3號,"24.989847,121.559276",1,"1236 ",
大樓,WRA01045,明義里,臺北市文山區興隆路四段8巷25號,"24.989795,121.558702",1,"309 ",
大樓,WRA01370,明義里,臺北市文山區興隆路四段2之1號,"24.989999,121.559443",1,"986 ",
大樓,WRA01329,明義里,臺北市文山區興隆路四段2號,"24.990447,121.559112",1,"109 ",
公寓,WRA01118,明義里,臺北市文山區木柵路二段2巷2號,"24.988229,121.557924",1,"1532 ",
文山第一分局,WRA00102,明義里,臺北市文山區木柵路二段202號,"24.98875,121.563714",1,"874 ",
興隆公宅,WRA01363,明義里,臺北市文山區木柵路二段2巷12號,"24.988229,121.557924",3,"5456 ",
明道國小,WRA00890,明義里,臺北市文山區木柵路二段138巷61號,"24.987326,121.56261",1,"742 ",
明道國小,WRA00891,明義里,臺北市文山區木柵路二段138巷61號,"24.987326,121.56261",1,"833 ",
明道國小,WRA00892,明義里,臺北市文山區木柵路二段138巷61號,"24.987326,121.56261",1,"1533 ",
興隆公宅,WRA01376,明義里,臺北市文山區木柵路二段138巷33號,"24.988035,121.562308",5,"3839 ",
大樓,WRA00112,明興里,臺北市文山區木柵路二段109巷100弄12號,"24.99216,121.562197",1,"5032 ",
公寓,WRA00098,明興里,臺北市文山區木柵路二段141號,"24.989066,121.562583",1,"89 ",
公寓,WRA00360,明興里,臺北市文山區秀明路一段19巷8號,"24.989811,121.56392",1,"924 ",
公寓,WRA00368,明興里,臺北市文山區秀明路一段19巷3弄1號,"24.989529,121.563556",1,"210 ",
公寓,WRA00369,明興里,臺北市文山區秀明路一段19巷3弄2號,"24.989725,121.563655",1,"480 ",
大樓,WRA01203,明興里,臺北市文山區秀明路一段7號,"24.989384,121.563661",1,"584 ",
公寓,WRA00858,明興里,臺北市文山區興隆路四段19號,"24.990725,121.559293",1,"88 ",
公寓,WRA00862,明興里,臺北市文山區興隆路四段21號,"24.990666,121.559337",1,"388 ",
公寓,WRA00864,明興里,臺北市文山區興隆路四段33號,"24.990417,121.559541",1,"465 ",
公寓,WRA00932,明興里,臺北市文山區興隆路四段29巷2弄18號,"24.990145,121.559985",1,"170 ",
公寓,WRA00933,明興里,臺北市文山區興隆路四段29巷2弄2號,"24.99062,121.559757",1,"198 ",
公寓,WRA01116,明興里,臺北市文山區木柵路二段109巷25弄2號,"24.990031,121.562946",1,"1017 ",
公寓,WRA00930,明興里,臺北市文山區興隆路四段29巷2弄1號,"24.990625,121.559912",1,"198 ",
公寓,WRA00931,明興里,臺北市文山區興隆路四段29巷2弄13號,"24.990285,121.560087",1,"254 ",
公寓,WRA00935,明興里,臺北市文山區興隆路四段29巷4弄14號,"24.990241,121.56037",1,"696 ",
公寓,WRA00936,明興里,臺北市文山區興隆路四段29巷4弄2號,"24.989981,121.560492",1,"557 ",
公寓,WRA00937,明興里,臺北市文山區興隆路四段29巷4弄21號,"24.990174,121.560623",1,"128 ",
公寓,WRA00938,明興里,臺北市文山區興隆路四段29巷4弄27號,"24.990002,121.560939",1,"246 ",
大樓,WRA00939,明興里,臺北市文山區興隆路四段29巷4弄7號,"24.990601,121.560495",1,"1500 ",
大樓,WRA00943,明興里,臺北市文山區興隆路四段57巷1號,"24.989539,121.560164",1,"521 ",
公寓,WRA00944,明興里,臺北市文山區興隆路四段57巷3號,"24.989782,121.560533",1,"156 ",
大樓,WRA01026,明興里,臺北市文山區木柵路二段55號,"24.989149,121.56035",4,"1264 ",
大樓,WRA01051,明興里,臺北市文山區興隆路四段29巷4弄1號,"24.990805,121.56007",1,"1510 ",
大樓,WRA00109,明興里,臺北市文山區木柵路二段109巷124號,"24.990928,121.562732",1,"2676 ",
公寓,WRA00370,明興里,臺北市文山區秀明路一段19巷5弄16號,"24.990188,121.563314",1,"513 ",
大樓,WRA01117,明興里,臺北市文山區木柵路二段109巷26弄1號,"24.990538,121.563271",1,"7821 ",
公寓,WRA00619,指南里,臺北市文山區指南路三段12號,"24.984666,121.579919",1,"480 ",
公寓,WRA00620,指南里,臺北市文山區指南路三段12號,"24.984666,121.579919",1,"570 ",
公寓,WRA00621,指南里,臺北市文山區指南路三段27號,"24.984781,121.580296",1,"594 ",
公寓,WRA00622,指南里,臺北市文山區指南路三段35號,"24.9846,121.580062",1,"688 ",
公寓,WRA00627,指南里,臺北市文山區指南路三段22巷1-1號,"24.983954,121.579407",1,"478 ",
公寓,WRA00628,指南里,臺北市文山區指南路三段22巷2號,"24.983805,121.579373",1,"161 ",
公寓,WRA00632,指南里,臺北市文山區指南路三段75巷1-1號,"24.982882,121.580586",2,"590 ",
公寓,WRA01042,指南里,臺北市文山區指南路三段51號,"24.983827,121.579702",2,"610 ",
大樓,WRA01060,指南里,臺北市文山區指南路三段58號,"24.981618,121.580716",3,"2317 ",
大樓,WRA01254,指南里,臺北市文山區指南路三段52號,"24.981874,121.580716",1,"1729 ",
大樓,WRA01349,指南里,臺北市文山區指南路三段79號,"24.982593,121.580761",3,"2396 ",
大樓,WRA01299,指南里,臺北市文山區指南路三段32巷1號,"24.982669,121.57974",1,"1001 ",
公寓,WRA01300,指南里,臺北市文山區指南路三段77巷1號,"24.982778,121.580366",1,"586 ",
公寓,WRA01301,指南里,臺北市文山區指南路三段32巷7號,"24.982208,121.580226",1,"1128 ",
大樓,WRA01302,指南里,臺北市文山區指南路三段27之1號,"24.984689,121.580173",1,"310 ",
大樓,WRA01317,指南里,臺北市文山區指南路三段25號之1,"24.984831,121.580496",1,"229 ",
大樓,WRA01330,指南里,臺北市文山區政大一街36巷5號,"24.984846,121.580811",1,"1294 ",
公寓,WRA00623,指南里,臺北市文山區指南路三段14巷14號,"24.984812,121.579117",1,"96 ",
公寓,WRA00624,指南里,臺北市文山區指南路三段14巷13弄7號,"24.984597,121.578686",1,"137 ",
公寓,WRA00625,指南里,臺北市文山區指南路三段2巷12-1號,"24.984949,121.578425",2,"694 ",
大樓,WRA00626,指南里,臺北市文山區指南路三段2巷6號,"24.985075,121.578878",1,"1997 ",
公寓,WRA00629,指南里,臺北市文山區指南路三段24巷3號,"24.983273,121.579374",1,"156 ",
公寓,WRA00630,指南里,臺北市文山區指南路三段38巷16-2號,"24.969321,121.587365",1,"78 ",
公寓,WRA00631,指南里,臺北市文山區指南路三段38巷5-2號,"24.976406,121.583662",1,"481 ",
公寓,WRA01030,指南里,臺北市文山區指南路三段22巷8弄1號,"24.983402,121.578828",1,"1898 ",
