類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WUA00284,一德里,臺北市北投區中央北路四段118號,"25.134004,121.476457",B01,293.0,北投分局,
一般住宅,WUA00285,一德里,臺北市北投區中央北路四段128號,"25.133838,121.476265",B01,611.0,北投分局,
一般住宅,WUA00286,一德里,臺北市北投區中央北路四段146號,"25.133417,121.475742",B01,276.0,北投分局,
一般住宅,WUA00287,一德里,臺北市北投區中央北路四段172號,"25.133006,121.475232",B01,390.0,北投分局,
一般住宅,WUA00288,一德里,臺北市北投區中央北路四段202號,"25.132597,121.474712",B01,338.0,北投分局,
一般住宅,WUA00289,一德里,臺北市北投區中央北路四段215-2號,"25.132428,121.474504",B01,280.0,北投分局,
一般住宅,WUA00291,一德里,臺北市北投區中央北路四段218號,"25.132276,121.474313",B01,88.0,北投分局,
一般住宅,WUA00294,一德里,臺北市北投區中央北路四段264號,"25.131793,121.47368",B01,163.0,北投分局,
一般住宅,WUA00295,一德里,臺北市北投區中央北路四段288號,"25.131409,121.473219",B01,203.0,北投分局,
一般住宅,WUA00296,一德里,臺北市北投區中央北路四段32號,"25.13509,121.477979",B01,347.0,北投分局,
一般住宅,WUA00297,一德里,臺北市北投區中央北路四段346號,"25.130448,121.472021",B01,487.0,北投分局,
一般住宅,WUA00298,一德里,臺北市北投區中央北路四段356號,"25.130203,121.471716",B01,879.0,北投分局,
一般住宅,WUA00299,一德里,臺北市北投區中央北路四段450號,"25.129,121.470054",B01,145.0,北投分局,
一般住宅,WUA00300,一德里,臺北市北投區中央北路四段465號,"25.128644,121.469768",B01,37.0,北投分局,
一般住宅,WUA00301,一德里,臺北市北投區中央北路四段469號,"25.128599,121.469654",B01,155.0,北投分局,
一般住宅,WUA00302,一德里,臺北市北投區中央北路四段479號,"25.128489,121.469378",B01,66.0,北投分局,
一般住宅,WUA00306,一德里,臺北市北投區中央北路四段485號,"25.128426,121.469233",B01,117.0,北投分局,
一般住宅,WUA00307,一德里,臺北市北投區中央北路四段517號,"25.128055,121.468328",B01,533.0,北投分局,
一般住宅,WUA00308,一德里,臺北市北投區中央北路四段542號,"25.127879,121.467522",B01,61.0,北投分局,
一般住宅,WUA00309,一德里,臺北市北投區中央北路四段543號,"25.127699,121.46765",B01,72.0,北投分局,
一般住宅,WUA00310,一德里,臺北市北投區中央北路四段569號,"25.127286,121.467056",B01,216.0,北投分局,
一般住宅,WUA00311,一德里,臺北市北投區中央北路四段571號,"25.127175,121.466919",B01,190.0,北投分局,
一般住宅,WUA00315,一德里,臺北市北投區中央北路四段591號,"25.124528,121.465149",B01,214.0,北投分局,
一般住宅,WUA00316,一德里,臺北市北投區中央北路四段8號,"25.135565,121.478892",B01,75.0,北投分局,
一般住宅,WUA00317,一德里,臺北市北投區中央北路四段142巷2號,"25.133555,121.475863",B01,360.0,北投分局,
一般住宅,WUA00318,一德里,臺北市北投區中央北路四段18巷39號,"25.135907,121.478311",B01,67.0,北投分局,
一般住宅,WUA00319,一德里,臺北市北投區中央北路四段18巷48號,"25.136745,121.478264",B01,438.0,北投分局,
