類別,建築物名稱,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,三峽國民中學,D701000265,龍埔里,新北市三峽區民生街42號,2.0,879.0,三峽派出所,,121.375374,24.936463
大樓,三峽戶政事務所,D701000266,永館里,新北市三峽區復興路238號,1.0,2702.0,三峽派出所,,121.369074,24.939058
大樓,公寓,D701000269,介壽里,新北市三峽區光明路71號,2.0,233.0,三峽派出所,,121.376129,24.928297
大樓,傳家帝寶,D701000276,龍埔里,新北市三峽區復興路56號,1.0,297.0,三峽派出所,,121.373534,24.937154
大樓,日光社區,D701000282,永館里,新北市三峽區民生街106號,1.0,420.0,三峽派出所,,121.37372,24.935542
大樓,日光社區,D701000283,礁溪里,新北市三峽區介壽路1段1號,2.0,429.0,三峽派出所,,121.38402,24.930897
大樓,璞園社區,D701000284,礁溪里,新北市三峽區介壽路1段9號,2.0,571.0,三峽派出所,,121.383373,24.930696
大樓,皇家峇里島,D701000286,龍埔里,新北市三峽區國光街43巷6號,1.0,231.0,三峽派出所,,121.374362,24.937589
大樓,祖師豐華,D701000288,鳶山里,新北市三峽區中山路301號,1.0,4143.0,三峽派出所,,121.361298,24.937692
大樓,皇翔馥裔,D701000293,礁溪里,新北市三峽區中華路3巷12號,3.0,1131.0,三峽派出所,,121.372955,24.930572
大樓,生活大師,D701000304,鳶山里,新北市三峽區文化路210巷5號,1.0,157.0,三峽派出所,,121.368241,24.936487
大樓,祖師豐華,D701000310,龍埔里,新北市三峽區國光街153號,2.0,1429.0,三峽派出所,,121.371847,24.939311
大樓,皇翔馥裔,D701000311,礁溪里,新北市三峽區中華路3巷46號,2.0,705.0,三峽派出所,,121.37243,24.930248
大樓,伯爵花園,D701000314,鳶山里,新北市三峽區文化路210巷3號,3.0,1140.0,三峽派出所,,121.368626,24.936165
大樓,三峽雅築,D701000316,礁溪里,新北市三峽區中華路13號,3.0,1125.0,三峽派出所,,121.373913,24.932113
大樓,雙喜居,D701000317,永館里,新北市三峽區民生街127號,1.0,57.0,三峽派出所,,121.373321,24.93507
大樓,永富社區,D701000320,礁溪里,新北市三峽區長泰街57號2,1.0,359.0,三峽派出所,,121.377067,24.932728
大樓,公寓,D701000322,永館里,新北市三峽區文化路135號,2.0,929.0,三峽派出所,,121.369794,24.93568
大樓,北大綠園道,D701000324,八張里,新北市三峽區民權街235號,2.0,602.0,三峽派出所,,121.368083,24.927685
大樓,玄泰永鈺,D701000332,龍埔里,新北市三峽區三樹路222巷133號,1.0,564.0,三峽派出所,,121.386003,24.943223
大樓,富甲山河社區,D701000335,永館里,新北市三峽區和平街36巷7弄3號2,2.0,903.0,三峽派出所,,121.370696,24.937384
大樓,富甲山河社區,D701000336,秀川里,新北市三峽區忠孝街25號,3.0,1026.0,三峽派出所,,121.371171,24.934274
大樓,恩主公醫院,D701000339,秀川里,新北市三峽區忠孝街29號,3.0,495.0,三峽派出所,,121.371073,24.934075
大樓,清福療養院,D701000340,鳶山里,新北市三峽區中山路198號,2.0,475.0,三峽派出所,,121.363512,24.937049
大樓,三峽慈心素食坊,D701000343,介壽里,新北市三峽區介壽路1段278號,1.0,3452.0,三峽派出所,,121.379843,24.929152
公寓,三峽國小,D701000344,介壽里,新北市三峽區大同路50號,1.0,89.0,三峽派出所,,121.37704,24.928666
大樓,三峽公有市場,D701000346,永館里,新北市三峽區中山路16號,2.0,672.0,三峽派出所,,121.36965,24.934533
大樓,綻美綻賞館社區,D701000347,永館里,新北市三峽區民生街186號,2.0,1107.0,三峽派出所,,121.370674,24.934932
大樓,峽觀,D701000350,鳶山里,新北市三峽區復興路367巷1弄17號,3.0,1715.0,三峽派出所,,121.364252,24.937933
大樓,逸品社區,D701000351,礁溪里,新北市三峽區光明路31號,2.0,351.0,三峽派出所,,121.373598,24.930893
大樓,綻美美築館,D701000354,中埔里,新北市三峽區大同路206號,4.0,981.0,三峽派出所,,121.367169,24.926843
大樓,悅灣川悅,D701000355,鳶山里,新北市三峽區復興路367巷1弄41號,3.0,783.0,三峽派出所,,121.364298,24.937726
大樓,上河景,D701000356,龍埔里,新北市三峽區民生街19巷7弄16-1號,3.0,437.0,三峽派出所,,121.376958,24.935611
大樓,大漢宮廷,D701000357,八張里,新北市三峽區中園街13號,1.0,557.0,三峽派出所,,121.367862,24.924681
大樓,公寓,D701000358,龍埔里,新北市三峽區民生街19巷7弄1號,2.0,829.0,三峽派出所,,121.376545,24.935912
大樓,益展上河雅,D701000359,永館里,新北市三峽區民生街152號3,2.0,238.0,三峽派出所,,121.372048,24.935188
大樓,安口全球聯絡資料,D701000360,八張里,新北市三峽區中園街5號,3.0,1164.0,三峽派出所,,121.3691,24.927822
大樓,公寓,D701000361,中正里,新北市三峽區中正路1段351號,3.0,1252.0,三峽派出所,,121.371288,24.923009
大樓,河毅逸景,D701000362,礁溪里,新北市三峽區長泰街38號,1.0,209.0,三峽派出所,,121.378423,24.932316
大樓,悅灣悠悅,D701000363,中埔里,新北市三峽區大同路222巷12弄10號,4.0,874.0,三峽派出所,,121.365337,24.926456
大樓,樂河郡-耀河,D701000364,龍埔里,新北市三峽區民生街1巷6號1,3.0,1897.0,三峽派出所,,121.377252,24.936443
大樓,樂河郡-儷河,D701000365,龍埔里,新北市三峽區民生街19巷7弄2號,2.0,949.0,三峽派出所,,121.37652,24.935784
大樓,喜福園,D701000366,龍埔里,新北市三峽區民生街1巷3號17,2.0,283.0,三峽派出所,,121.377996,24.936552
大樓,公寓,D701000367,介壽里,新北市三峽區介壽路1段276巷102弄11號,2.0,168.0,三峽派出所,,121.378957,24.928035
大樓,三居馥貴,D701000368,龍埔里,新北市三峽區民生街1巷5-119號,3.0,3306.0,三峽派出所,,121.377845,24.935853
大樓,三峽國民小學,D701000369,中埔里,新北市三峽區大同路240巷8號,2.0,518.0,三峽派出所,,121.365346,24.926386
大樓,立信鼎峰,D701000370,永館里,新北市三峽區中山路16號,2.0,6173.0,三峽派出所,,121.36965,24.934533
大樓,亮美顏,D701000371,中埔里,新北市三峽區大同路229號,2.0,1514.0,三峽派出所,,121.36723,24.926514
大樓,悅築社區,D701000372,鳶山里,新北市三峽區復興路367巷1弄18號,1.0,70.0,三峽派出所,,121.364235,24.937494
大樓,合康森悅,D701000373,礁溪里,新北市三峽區長泰街23號,3.0,745.0,三峽派出所,,121.378743,24.931432
大樓,樂河郡-儷河,D701000374,八張里,新北市三峽區民權街170巷48號2,2.0,972.0,三峽派出所,,121.367296,24.929745
大樓,樂河郡-儷河,D701000375,龍埔里,新北市三峽區民生街1巷1號55,2.0,638.0,三峽派出所,,121.378088,24.935093
大樓,園朗,D701000376,龍埔里,新北市三峽區民生街1巷3號12,2.0,397.0,三峽派出所,,121.377554,24.93607
大樓,園峰社區,D701000377,介壽里,新北市三峽區大同路5巷46號,1.0,120.0,三峽派出所,,121.378451,24.928053
大樓,樂河郡-佳河,D701000378,鳶山里,新北市三峽區中山路106巷36號,2.0,786.0,三峽派出所,,121.366357,24.937061
大樓,佳鋐豐采,D701000379,龍埔里,新北市三峽區民生街1巷3-16號,1.0,97.0,三峽派出所,,121.377873,24.935976
大樓,中園廈,D701000380,中埔里,新北市三峽區弘園街28號,2.0,647.0,三峽派出所,,121.366282,24.927272
大樓,公寓,D701000381,中埔里,新北市三峽區弘園街43號,2.0,201.0,三峽派出所,,121.366834,24.927439
大樓,和穎風和,D701000382,介壽里,新北市三峽區光明路75巷10號,2.0,152.0,三峽派出所,,121.377361,24.927899
大樓,北大國民小學,D701000383,龍埔里,新北市三峽區國光街500號,1.0,254.0,三峽派出所,,121.370588,24.938886
大樓,衛生福利部食品藥物管理署管制藥品製藥工廠,D701000384,龍埔里,新北市三峽區國光街100號,1.0,3130.0,三峽派出所,,121.372987,24.939198
大樓,樂河郡-尚河,D701000385,中埔里,新北市三峽區大同路287號,2.0,587.0,三峽派出所,,121.365421,24.925067
大樓,真心手工水餃,D701000386,龍埔里,新北市三峽區民生街1巷5-100號,2.0,575.0,三峽派出所,,121.378459,24.936016
大樓,樂河郡-禮河,D701000387,中正里,新北市三峽區大同路45號,3.0,131.0,三峽派出所,,121.376171,24.927795
大樓,三鶯運動中心,D701000388,龍埔里,新北市三峽區民生街1巷1-59號,1.0,883.0,三峽派出所,,121.377577,24.936706
大樓,長泰聚,D701000389,永館里,新北市三峽區文化路210巷12號,2.0,3566.0,三峽派出所,,121.369211,24.937032
大樓,合康心悅,D701000390,礁溪里,新北市三峽區長泰街68號,2.0,833.0,三峽派出所,,121.377614,24.932826
大樓,立信華府DC,D701000391,八張里,新北市三峽區民權街170巷19號,3.0,227.0,三峽派出所,,121.367085,24.929494
大樓,大樹小墅,D701000392,礁溪里,新北市三峽區中華路38號2,3.0,544.0,三峽派出所,,121.373132,24.931753
大樓,長展日綻,D701000393,安溪里,新北市三峽區大同路39巷28號,3.0,222.0,三峽派出所,,121.377328,24.927375
大樓,櫻花學NO2博學區,D701000394,鳶山里,新北市三峽區大智路8號3,1.0,347.0,三峽派出所,,121.360569,24.937918
大樓,真心手工水餃,D701000395,中埔里,新北市三峽區大同路220號,3.0,312.0,三峽派出所,,121.366772,24.926374
大樓,濟仁佛院,D701000396,中正里,新北市三峽區大同路45-1號,3.0,94.0,三峽派出所,,121.365466,24.926453
大樓,北大樂馥,D701000397,中正里,新北市三峽區大同路87巷17號,3.0,921.0,三峽派出所,,121.376871,24.922069
大樓,恩主公醫院,D701000398,鳶山里,新北市三峽區中山路459巷92號,3.0,462.0,三峽派出所,,121.325685,24.910803
大樓,豐采社區,D701000399,鳶山里,新北市三峽區中山路258號,2.0,1397.0,三峽派出所,,121.361755,24.93778
大樓,凱悅首席,D701000400,中埔里,新北市三峽區弘園街36巷18號,1.0,133.0,三峽派出所,,121.365878,24.927525
大樓,公寓,D701000401,礁溪里,新北市三峽區礁溪里愛國路160號,2.0,658.0,三峽派出所,,121.3746994,24.93150544
大樓,櫻花學品,D701000402,龍埔里,新北市三峽區龍埔里民生街1巷1-67號,1.0,1394.0,三峽派出所,,121.3765985,24.93704078
大樓,豐采社區,D701000403,中埔里,新北市三峽區中埔里弘園街48號,1.0,375.0,三峽派出所,,121.3661643,24.9273902
大樓,文傑雙綻,D701000404,中埔里,新北市三峽區中埔里大同路236號,1.0,258.0,三峽派出所,,121.3662781,24.92600903
大樓,清福療養院,D701000405,介壽里,新北市三峽區介壽里28鄰大同路39巷58號,2.0,818.0,三峽派出所,,121.3774411,24.92759918
大樓,加州陽光,D702000002,大埔里,新北市三峽區中正路2段684巷14弄122號,1.0,2250.0,吉埔派出所,,121.358779,24.906178
大樓,保一總隊,D702000003,大埔里,新北市三峽區大埔路150號,1.0,323.0,吉埔派出所,,121.36741,24.902306
大樓,明德高中,D702000005,大埔里,新北市三峽區中正路2段399號,1.0,1983.0,吉埔派出所,,121.36391,24.906933
大樓,薇多綠雅,D702000006,大埔里,新北市三峽區二鬮路20弄2號,3.0,934.0,吉埔派出所,,121.356726,24.909891
大樓,薇多綠雅,D702000007,大埔里,新北市三峽區二鬮路136巷127號,1.0,190.0,吉埔派出所,,121.356135,24.910665
大樓,薇多綠雅,D702000008,大埔里,新北市三峽區二鬮路136巷6975號,1.0,1951.0,吉埔派出所,,121.359112,24.908532
大樓,薇多綠雅,D702000009,大埔里,新北市三峽區二鬮路136巷7173號,3.0,3275.0,吉埔派出所,,121.356972,24.910741
大樓,白雞山莊,D702000015,嘉添里,新北市三峽區白雞路68號27,1.0,2754.0,吉埔派出所,,121.392201,24.90924
大樓,名揚,D702000016,嘉添里,新北市三峽區嘉添路181號2,1.0,794.0,吉埔派出所,,121.404589,24.898132
大樓,白雞山莊,D702000017,嘉添里,新北市三峽區白雞路68號32,1.0,411.0,吉埔派出所,,121.389956,24.908673
大樓,白雞山莊,D702000018,嘉添里,新北市三峽區白雞路68號31,1.0,521.0,吉埔派出所,,121.392288,24.909207
大樓,白雞山莊,D702000019,嘉添里,新北市三峽區白雞路68號35,1.0,339.0,吉埔派出所,,121.391665,24.909686
大樓,名揚,D702000020,嘉添里,新北市三峽區嘉添路237號1,1.0,117.0,吉埔派出所,,121.36903,24.91194
大樓,名德國中,D702000021,大埔里,新北市三峽區中正路2段399號7,1.0,428.0,吉埔派出所,,121.36391,24.906933
大樓,泉碩,D702000022,添福里,新北市三峽區添福路7號,1.0,34.0,吉埔派出所,,121.371172,24.908086
大樓,祖師及第,D702000023,二鬮里,新北市三峽區二鬮路50巷3號,1.0,1492.0,吉埔派出所,,121.361719,24.910564
大樓,音律,D702000024,大埔里,新北市三峽區中正路2段218號,1.0,1169.0,吉埔派出所,,121.365778,24.913895
大樓,明德高中,D702000025,大埔里,新北市三峽區中正路2段399號,1.0,11.0,吉埔派出所,,121.36391,24.906933
大樓,春暉,D702000026,大埔里,新北市三峽區大埔路220號,1.0,1443.0,吉埔派出所,,121.372898,24.892527
大樓,望族名邸,D702000027,大埔里,新北市三峽區中園街126號10,1.0,828.0,吉埔派出所,,121.366837,24.921552
大樓,天品,D702000028,添福里,新北市三峽區添福路81號,1.0,1724.0,吉埔派出所,,121.377416,24.905998
大樓,生命紀念館,D702000029,添福里,新北市三峽區添福路13號21,1.0,1462.0,吉埔派出所,,121.375681,24.899426
大樓,大埔國小,D702000030,大埔里,新北市三峽區大埔路130號,1.0,609.0,吉埔派出所,,121.366464,24.905743
大樓,保一總隊,D702000031,大埔里,新北市三峽區大埔路150號,2.0,291.0,吉埔派出所,,121.36741,24.902306
大樓,松柏園,D702000032,大埔里,新北市三峽區中正路二段372號1,2.0,819.0,吉埔派出所,,121.365508,24.909616
大樓,保一總隊,D702000033,大埔里,新北市三峽區大埔路150號,1.0,2524.0,吉埔派出所,,121.36741,24.902306
大樓,合興,D702000034,二鬮里,新北市三峽區中正路三段180-1號,1.0,377.0,吉埔派出所,,121.351449,24.903643
大樓,大同公司,D703000003,溪東里,新北市三峽區溪東路352號,1.0,1686.0,橫溪派出所,,121.412172,24.92848
大樓,合興電纜股份公司,D703000004,溪北里,新北市三峽區介壽路3段124號,1.0,243.0,橫溪派出所,,121.399477,24.942113
大樓,瑞立藥廠,D703000005,溪北里,新北市三峽區介壽路3段172巷22號,1.0,1833.0,橫溪派出所,,121.402916,24.943129
大樓,旭峰建設,D703000008,溪東里,新北市三峽區溪東路4124號,1.0,156.0,橫溪派出所,,121.414963,24.927348
大樓,辭修高中,D703000009,溪東里,新北市三峽區溪東路251號,1.0,190.0,橫溪派出所,,121.409433,24.932032
大樓,黃成福,D703000010,溪東里,新北市三峽區溪東路4244號,3.0,1054.0,橫溪派出所,,121.410078,24.930157
大樓,金光明寺,D703000011,溪東里,新北市三峽區溪東路266號,1.0,524.0,橫溪派出所,,121.409066,24.930998
大樓,佳浲企業,D703000012,溪北里,新北市三峽區介壽路3段118號,1.0,228.0,橫溪派出所,,121.39823,24.941483
大樓,美立方社區,D703000013,溪東里,新北市三峽區溪東路157號,1.0,1638.0,橫溪派出所,,121.403204,24.934091
大樓,國揚鋁業,D704000004,成福里,新北市三峽區成福路105巷23號,1.0,597.0,成福派出所,,121.418398,24.932627
大樓,強志實業,D704000006,成福里,新北市三峽區成福路105巷17號,1.0,740.0,成福派出所,,121.41847,24.931564
大樓,大樓,D704000013,成福里,新北市三峽區成福路313號,1.0,420.0,成福派出所,,121.429404,24.923675
大樓,福加針織廠,D704000014,成福里,新北市三峽區成福路105巷6號,1.0,41.0,成福派出所,,121.418999,24.930673
大樓,五寮活動中心,D706000001,五寮里,新北市三峽區五寮路1之5號,1.0,35.0,五寮派出所,,121.377205,24.871367
公寓,,D707000001,插角里,新北市三峽區插角76號,1.0,193.0,插角派出所,,121.4081,24.872155
大樓,大板根溫泉酒店,D707000002,插角里,新北市三峽區79號,3.0,447.0,插角派出所,,121.359632,24.858708
大樓,豪鑽商業大樓,D708000006,中鶯里,新北市鶯歌區建國路85號,2.0,242.0,鶯歌分駐所,,121.353189,24.9539
大樓,三鶯帝王社區,D708000007,中鶯里,新北市鶯歌區和平街23號,1.0,811.0,鶯歌分駐所,,121.353006,24.955382
大樓,大樓,D708000008,西鶯里,新北市鶯歌區中正一路127巷3號,1.0,1990.0,鶯歌分駐所,,121.352872,24.95357
大樓,鶯歌區休閒活動中心,D708000009,西鶯里,新北市鶯歌區中山路138巷5號1,1.0,1125.0,鶯歌分駐所,,121.352044,24.961526
大樓,米樂思國際股份有限公司,D708000010,西鶯里,新北市鶯歌區中山路194號9,1.0,856.0,鶯歌分駐所,,121.347512,24.957114
大樓,巴登企業有限公司,D708000011,西鶯里,新北市鶯歌區中山路166巷6號12,1.0,11.0,鶯歌分駐所,,121.348722,24.957528
大樓,統一超商-國鶯門市,D708000012,西鶯里,新北市鶯歌區中山路142號,1.0,125.0,鶯歌分駐所,,121.349949,24.957128
大樓,新成通磁磚,D708000014,西鶯里,新北市鶯歌區中山路288號,2.0,160.0,鶯歌分駐所,,121.343864,24.957083
大樓,四季連莊社區,D708000015,西鶯里,新北市鶯歌區中正一路127巷1號,1.0,10.0,鶯歌分駐所,,121.352917,24.95338
大樓,燦坤3C-鶯歌店,D708000016,西鶯里,新北市鶯歌區中正一路115號,2.0,45.0,鶯歌分駐所,,121.352101,24.95554
大樓,禾軒精神護理之家,D708000017,西鶯里,新北市鶯歌區中正一路1651號,1.0,33.0,鶯歌分駐所,,121.353127,24.953322
大樓,美基天第社區,D708000021,南鶯里,新北市鶯歌區國慶街115巷14號,1.0,290.0,鶯歌分駐所,,121.3513,24.954137
大樓,龍比金鑽大廈,D708000022,南鶯里,新北市鶯歌區國慶街127號,1.0,464.0,鶯歌分駐所,,121.350762,24.953864
大樓,建國龍門社區,D708000023,南鶯里,新北市鶯歌區建國路135號,2.0,77.0,鶯歌分駐所,,121.351463,24.953867
大樓,美基天第社區,D708000024,南鶯里,新北市鶯歌區建國路138號,2.0,134.0,鶯歌分駐所,,121.351163,24.954089
大樓,狀元第社區,D708000025,南鶯里,新北市鶯歌區中山路121號,1.0,327.0,鶯歌分駐所,,121.349961,24.956914
大樓,林明堂牙醫診所,D708000026,南鶯里,新北市鶯歌區國慶路115巷15號,1.0,727.0,鶯歌分駐所,,121.350966,24.954454
大樓,"電玩國度 (鶯歌店)",D708000027,南鶯里,新北市鶯歌區光復街1號,1.0,661.0,鶯歌分駐所,,121.351792,24.954772
大樓,HCG和成鶯歌營業所,D708000030,建國里,新北市鶯歌區中山路311號,3.0,925.0,鶯歌分駐所,,121.344162,24.956863
大樓,學詮文教有限公司,D708000031,建國里,新北市鶯歌區光明路70號,1.0,266.0,鶯歌分駐所,,121.375177,24.928952
大樓,學詮文教有限公司,D708000032,建國里,新北市鶯歌區光明路78號,1.0,95.0,鶯歌分駐所,,121.3753364,24.9290307
大樓,鶯歌國中,D708000033,同慶里,新北市鶯歌區尖山埔路108號,1.0,24.0,鶯歌分駐所,,121.344826,24.95041
大樓,鶯歌國小,D708000035,同慶里,新北市鶯歌區尖山埔路106號,1.0,27.0,鶯歌分駐所,,121.345764,24.951181
大樓,鶯歌國中,D708000036,同慶里,新北市鶯歌區尖山埔路108號,1.0,168.0,鶯歌分駐所,,121.344826,24.95041
大樓,校園芳鄰社區,D708000037,同慶里,新北市鶯歌區育英街65號1,1.0,167.0,鶯歌分駐所,,121.34738,24.95232
大樓,建國名園社區,D708000044,永昌里,新北市鶯歌區建國路466號,1.0,238.0,鶯歌分駐所,,121.341396,24.951161
大樓,鞋槓青年洗鞋洗包護理中心,D708000045,永昌里,新北市鶯歌區鶯桃路1923號,1.0,474.0,鶯歌分駐所,,121.338356,24.957388
大樓,雙喜臨門社區,D708000046,永昌里,新北市鶯歌區鶯桃路129巷1416號,2.0,340.0,鶯歌分駐所,,121.337043,24.954508
大樓,雙喜臨門社區,D708000047,永昌里,新北市鶯歌區鶯桃路129巷10號,2.0,1413.0,鶯歌分駐所,,121.337728,24.954147
大樓,永昌里市民活動中心,D708000049,永昌里,新北市鶯歌區永昌街36號1,1.0,263.0,鶯歌分駐所,,121.342658,24.950088
大樓,逸陶工作坊,D708000051,永昌里,新北市鶯歌區鶯桃路33巷1214號,1.0,1002.0,鶯歌分駐所,,121.342759,24.9501
大樓,大欣窯業股份有限公司,D708000052,永昌里,新北市鶯歌區鶯桃路34號,1.0,1221.0,鶯歌分駐所,,121.342378,24.952671
大樓,文生窯-吳明儀-臺灣工藝之家,D708000053,永吉里,新北市鶯歌區永吉街39號,1.0,87.0,鶯歌分駐所,,121.335701,24.95727
大樓,硬硬精工,D708000054,永吉里,新北市鶯歌區鶯桃路296巷47號,1.0,495.0,鶯歌分駐所,,121.335727,24.961508
大樓,小胖浴室暖風乾燥機全熱專賣企業社,D708000055,永吉里,新北市鶯歌區鶯桃路296巷57號,1.0,15.0,鶯歌分駐所,,121.336001,24.961348
大樓,小勳的店,D708000056,北鶯里,新北市鶯歌區中正一路226號,2.0,77.0,鶯歌分駐所,,121.353917,24.956938
大樓,建國國小,D708000060,建國里,新北市鶯歌區育英街100號,1.0,240.0,鶯歌分駐所,,121.344728,24.95327
大樓,新香格里拉大廈,D708000061,建國里,新北市鶯歌區南雅路436號,1.0,177.0,鶯歌分駐所,,121.345027,24.954382
大樓,湶瑩珠心算短期補習班,D708000062,建國里,新北市鶯歌區中山路329巷6弄5號,1.0,289.0,鶯歌分駐所,,121.343747,24.956352
大樓,建國國小,D708000063,建國里,新北市鶯歌區育英街100號,1.0,2062.0,鶯歌分駐所,,121.344728,24.95327
大樓,采舍室內設計裝修有限公司,D708000064,建國里,新北市鶯歌區育德街579號,1.0,625.0,鶯歌分駐所,,121.344286,24.954945
大樓,公寓,D708000065,建國里,新北市鶯歌區育德街28號,1.0,360.0,鶯歌分駐所,,121.344242,24.955242
大樓,"C.h baking 有意思創意烘焙工作室",D708000066,建國里,新北市鶯歌區育德街13號,1.0,1063.0,鶯歌分駐所,,121.344429,24.955082
大樓,統一超商-金億門市,D708000067,建國里,新北市鶯歌區育英街4959號,1.0,136.0,鶯歌分駐所,,121.348044,24.951876
大樓,鍋賣局百元小火鍋-鶯歌國華店,D708000068,建國里,新北市鶯歌區國華路73號,1.0,417.0,鶯歌分駐所,,121.343037,24.95446
大樓,"經濟倉-即期良品 鶯歌店",D708000069,建國里,新北市鶯歌區國華路65號,1.0,413.0,鶯歌分駐所,,121.34298,24.954795
大樓,石耕田精緻鍋物,D708000070,建國里,新北市鶯歌區光明街200號,1.0,445.0,鶯歌分駐所,,121.3432,24.955822
大樓,弘爺漢堡咕嘰店,D708000071,建國里,新北市鶯歌區中山路329巷22弄1517號,1.0,670.0,鶯歌分駐所,,121.344511,24.956232
大樓,天生贏家社區,D708000072,建國里,新北市鶯歌區國華街1號,1.0,361.0,鶯歌分駐所,,121.343519,24.956778
大樓,吉得堡,D708000073,建國里,新北市鶯歌區育智街65號,1.0,397.0,鶯歌分駐所,,121.336722,24.953713
大樓,津田牛肉麵食堂,D708000074,建國里,新北市鶯歌區育智路73號1,1.0,352.0,鶯歌分駐所,,121.345171,24.954432
大樓,建國國小,D708000075,建國里,新北市鶯歌區育英街2號,1.0,2488.0,鶯歌分駐所,,121.34658,24.954965
大樓,建國國小,D708000076,建國里,新北市鶯歌區育英街2號,1.0,793.0,鶯歌分駐所,,121.34658,24.954965
大樓,建國國小,D708000077,建國里,新北市鶯歌區育英街2號,1.0,181.0,鶯歌分駐所,,121.34658,24.954965
大樓,協大陶瓷有限公司,D708000078,建國里,新北市鶯歌區育賢街35號,1.0,85.0,鶯歌分駐所,,121.34395,24.954323
大樓,漢堡大師,D708000079,永昌里,新北市鶯歌區永明街62號,1.0,590.0,鶯歌分駐所,,121.340655,24.955929
大樓,富源瓷器股份有限公司,D708000083,永昌里,新北市鶯歌區鶯桃路58號15,1.0,651.0,鶯歌分駐所,,121.329557,24.969565
大樓,順航工業有限公司,D708000086,永昌里,新北市鶯歌區鶯桃路67巷18號,1.0,37.0,鶯歌分駐所,,121.340774,24.952181
大樓,公園我家社區,D708000087,永昌里,新北市鶯歌區鶯桃路182巷32號,1.0,314.0,鶯歌分駐所,,121.337634,24.956315
大樓,富麗明園社區,D708000097,永昌里,新北市鶯歌區鶯桃路182巷96弄630號,1.0,268.0,鶯歌分駐所,,121.34,24.956897
大樓,正峰中醫診所,D708000098,建國里,新北市鶯歌區光明街167號,1.0,313.0,鶯歌分駐所,,121.3437943,24.95595929
大樓,建國華園社區,D708000099,建國里,新北市鶯歌區育樂街94號,1.0,1178.0,鶯歌分駐所,,121.34353,24.954344
大樓,富貴吉祥社區,D708000100,建國里,新北市鶯歌區育德街11號,1.0,1118.0,鶯歌分駐所,,121.344499,24.955084
大樓,台北鄉城社區,D708000101,永昌里,新北市鶯歌區鶯桃路131號,2.0,270.0,鶯歌分駐所,,121.338093,24.954579
大樓,中野安全帽,D708000102,南鶯里,新北市鶯歌區建國路149號,1.0,1440.0,鶯歌分駐所,,121.350726,24.953587
大樓,台灣基督長老教會鶯歌教會,D708000103,西鶯里,新北市鶯歌區光復街810號,1.0,2231.0,鶯歌分駐所,,121.351749,24.956217
大樓,新北市陶瓷工職業工會,D708000104,西鶯里,新北市鶯歌區中山路138巷1號,1.0,2093.0,鶯歌分駐所,,121.349913,24.95737
大樓,金m連鎖企業股份有限公司,D708000105,南鶯里,新北市鶯歌區建國路156號,1.0,164.0,鶯歌分駐所,,121.350625,24.953779
大樓,公寓,D708000106,建國里,新北市鶯歌區光明街218號,1.0,212.0,鶯歌分駐所,,121.3430695,24.95616339
大樓,昆成大樓,D708000107,北鶯里,新北市鶯歌區中正一路281號,1.0,75.0,鶯歌分駐所,,121.35281,24.952996
大樓,藝品世家社區,D708000108,同慶里,新北市鶯歌區育英街91號,2.0,82.0,鶯歌分駐所,,121.34752,24.951501
大樓,巴黎大街社區,D708000109,南鶯里,新北市鶯歌區南雅路33巷6弄1號,1.0,1901.0,鶯歌分駐所,,121.348938,24.954473
大樓,良瑞科技股份有限公司,D708000110,永昌里,新北市鶯歌區永昌街232號,1.0,246.0,鶯歌分駐所,,121.338919,24.950572
大樓,"萊爾富便利商店 北縣鶯歌店",D708000111,南鶯里,新北市鶯歌區重慶街13號,2.0,1030.0,鶯歌分駐所,,121.351892,24.952684
大樓,永吉國小,D708000112,永吉里,新北市鶯歌區德昌二街2號,2.0,308.0,鶯歌分駐所,,121.332913,24.958766
大樓,樹德金融商業大樓,D708000113,北鶯里,新北市鶯歌區仁愛路1號,1.0,275.0,鶯歌分駐所,,121.35365,24.956858
大樓,鶯歌區公所,D708000114,北鶯里,新北市鶯歌區仁愛路55號,2.0,604.0,鶯歌分駐所,,121.354363,24.955933
大樓,生活藝術家社區,D708000115,北鶯里,新北市鶯歌區建國路42號,2.0,96.0,鶯歌分駐所,,121.35588,24.955995
大樓,鶯農大廈,D708000116,北鶯里,新北市鶯歌區建國路60號,2.0,470.0,鶯歌分駐所,,121.355231,24.955442
大樓,英倫皇家社區,D708000117,南鶯里,新北市鶯歌區建國路115號,3.0,1327.0,鶯歌分駐所,,121.351983,24.953908
大樓,山河戀社區,D708000118,北鶯里,新北市鶯歌區成功街6巷2號,2.0,8736.0,鶯歌分駐所,,121.358632,24.957337
大樓,麗寶香榭社區,D708000119,北鶯里,新北市鶯歌區中正一路304號1,2.0,676.0,鶯歌分駐所,,121.356079,24.956901
大樓,豐采晶華社區,D708000120,北鶯里,新北市鶯歌區行政路99號,1.0,861.0,鶯歌分駐所,,121.354859,24.956627
大樓,豐采四季社區,D708000121,北鶯里,新北市鶯歌區行政路95號,1.0,2384.0,鶯歌分駐所,,121.354116,24.956411
大樓,名紘荷韻社區,D708000122,北鶯里,新北市鶯歌區中正一路345巷3弄1號,1.0,2629.0,鶯歌分駐所,,121.356923,24.957411
