類別,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,D301000151,興漢里,新北市新莊區中正路160號16,2,440.0,新莊派出所,,121.432688,25.03274
大樓,D301000152,文明里,新北市新莊區中正路17號,2,884.0,新莊派出所,,121.463973,25.040971
大樓,D301000153,立人里,新北市新莊區中港路32號,1,757.0,新莊派出所,,121.455151,25.037442
大樓,D301000154,立人里,新北市新莊區永寧街28巷6號,1,510.0,新莊派出所,,121.452937,25.038644
大樓,D301000155,榮和里,新北市新莊區永寧街5號7,3,1985.0,新莊派出所,,121.452423,25.036853
大樓,D301000156,全安里,新北市新莊區中正路347巷17弄2號,2,1032.0,新莊派出所,,121.44731,25.034256
大樓,D301000157,全安里,新北市新莊區新豐街20巷7號13,1,425.0,新莊派出所,,121.447877,25.034524
大樓,D301000158,興漢里,新北市新莊區景德路172號,1,318.0,新莊派出所,,121.450349,25.034219
大樓,D301000159,全安里,新北市新莊區中正路341號,1,2326.0,新莊派出所,,121.4473,25.034915
大樓,D301000160,文明里,新北市新莊區中正路149號,2,916.0,新莊派出所,,121.456233,25.036638
大樓,D301000161,海山里,新北市新莊區新莊路580號,1,429.0,新莊派出所,,121.44442,25.032935
大樓,D301000162,海山里,新北市新莊區豐年街52號,1,1305.0,新莊派出所,,121.447968,25.030734
大樓,D301000163,忠孝里,新北市新莊區仁愛街49號,1,890.0,新莊派出所,,121.44419,25.037055
大樓,D301000164,文明里,新北市新莊區新莊路167號,2,1870.0,新莊派出所,,121.45636,25.035849
大樓,D301000165,興漢里,新北市新莊區建興街52號1,2,3938.0,新莊派出所,,121.450125,25.038145
大樓,D301000166,文德里,新北市新莊區新莊路190號,1,645.0,新莊派出所,,121.454412,25.035096
大樓,D301000169,全泰里,新北市新莊區中正路300巷2號,1,182.0,新莊派出所,,121.446889,25.035267
大樓,D301000170,全泰里,新北市新莊區中正路300巷10弄2號,1,345.0,新莊派出所,,121.446948,25.035685
大樓,D301000171,全泰里,新北市新莊區中正路316號,2,969.0,新莊派出所,,121.446447,25.034951
大樓,D301000172,全泰里,新北市新莊區建中街95號,1,1629.0,新莊派出所,,121.446718,25.036215
大樓,D301000173,全泰里,新北市新莊區新泰路131號,1,269.0,新莊派出所,,121.448113,25.036304
大樓,D301000175,立人里,新北市新莊區中正路108號,2,733.0,新莊派出所,,121.45376,25.036553
大樓,D301000176,興漢里,新北市新莊區中正路176號,2,2598.0,新莊派出所,,121.450558,25.035834
公寓,D301000177,文德里,新北市新莊區大觀街42巷1418號,1,902.0,新莊派出所,,121.454188,25.035971
大樓,D301000178,興漢里,新北市新莊區興漢里中正路213號,1,734.0,新莊派出所,,121.451279,25.035767
大樓,D301000179,興漢里,新北市新莊區中正路223巷12號,1,734.0,新莊派出所,,121.451297,25.035082
大樓,D301000180,榮和里,新北市新莊區中華路1段16號,3,606.0,新莊派出所,,121.452453,25.039915
大樓,D301000181,文衡里,新北市新莊區中正路265號,1,1732.0,新莊派出所,,121.44961,25.035364
大樓,D301000182,全泰里,新北市新莊區新泰路125號,1,265.0,新莊派出所,,121.448222,25.036163
大樓,D301000183,文明里,新北市新莊區中正路145號19,2,944.0,新莊派出所,,121.458241,25.037428
大樓,D301000184,海山里,新北市新莊區新莊路649巷21號,2,920.0,新莊派出所,,121.445767,25.031917
大樓,D301000185,文德里,新北市新莊區大觀街26號,2,1010.0,新莊派出所,,121.454014,25.0351
大樓,D301000186,立人里,新北市新莊區中港路2號,1,1909.0,新莊派出所,,121.453331,25.043903
大樓,D301000187,立人里,新北市新莊區中港路16巷14號,1,1462.0,新莊派出所,,121.454319,25.040976
大樓,D301000188,立人里,新北市新莊區中港路1號,1,1584.0,新莊派出所,,121.452108,25.050138
公寓,D301000189,榮和里,新北市新莊區中正路211號,1,0.0,新莊派出所,,121.452488,25.035939
公寓,D301000190,榮和里,新北市新莊區中正路211號,1,0.0,新莊派出所,,121.452488,25.035939
大樓,D301000191,忠孝里,新北市新莊區中正路384號,1,854.0,新莊派出所,,121.442693,25.034186
大樓,D301000192,全安里,新北市新莊區中正路369號,1,810.0,新莊派出所,,121.446531,25.034738
公寓,D301000193,文德里,新北市新莊區新莊路215號,1,1104.0,新莊派出所,,121.455246,25.035305
大樓,D301000194,榮和里,新北市新莊區中華路1段28號,2,210.0,新莊派出所,,121.453589,25.044947
大樓,D301000195,興漢里,新北市新莊區武前街27號,1,190.0,新莊派出所,,121.450353,25.032745
大樓,D301000196,海山里,新北市新莊區中正路379號,3,1845.0,新莊派出所,,121.44626,25.034681
大樓,D301000197,全安里,新北市新莊區全安里中正路357號,2,3072.0,新莊派出所,,121.44683,25.03478
大樓,D301000198,安里1,新北市新莊全安里中正路309號,1,56.0,新莊派出所,,121.448147,25.035085
大樓,D301000199,全安里,新北市新莊區全安里中正路375號,1,68.0,新莊派出所,,121.446317,25.034698
大樓,D301000201,全安里,新北市新莊區景德路302號,1,98.0,新莊派出所,,121.447695,25.033643
大樓,D301000204,文德里,新北市新莊區新莊路190號,1,645.0,新莊派出所,,121.454412,25.035096
大樓,D301000205,忠孝里,新北市新莊區公園一路110號,2,2396.0,新莊派出所,,121.444416,25.037578
大樓,D301000206,文聖里,新北市新莊區建興街7號,3,822.0,新莊派出所,,121.450025,25.036049
大樓,D301000208,海山里,新北市新莊區中正路387號,2,840.0,新莊派出所,,121.445964,25.034627
大樓,D301000209,海山里,新北市新莊區中正路377巷26號,3,3285.0,新莊派出所,,121.446237,25.03377
大樓,D301000210,海山里,新北市新莊區新莊路546號,1,492.0,新莊派出所,,121.445177,25.033008
大樓,D301000211,文衡里,新北市新莊區景德252號,2,800.0,新莊派出所,,121.448791,25.033755
大樓,D301000212,文衡里,新北市新莊區新泰103號,2,790.0,新莊派出所,,121.448971,25.03506
大樓,D301000213,文衡里,新北市新莊區新豐街2之1號,1,386.0,新莊派出所,,121.44901,25.034808
大樓,D301000214,文聖里,新北市新莊區建中街6號,1,1085.0,新莊派出所,,121.449753,25.037612
大樓,D301000215,興漢里,新北市新莊區中正路170號,2,1184.0,新莊派出所,,121.450992,25.035937
大樓,D301000216,榮和里,新北市新莊區新莊214巷9號,1,638.0,新莊派出所,,121.452867,25.035179
大樓,D301000217,榮和里,新北市新莊區中華路1段2號,2,727.0,新莊派出所,,121.453608,25.045824
大樓,D301000218,文德里,新北市新莊區碧江街18號1,3,606.0,新莊派出所,,121.455528,25.034959
大樓,D301000219,文德里,新北市新莊區大觀街18號,1,213.0,新莊派出所,,121.454228,25.034639
大樓,D301000220,文德里,新北市新莊區中正171號,1,498.0,新莊派出所,,121.454481,25.036467
大樓,D301000221,立人里,新北市新莊區五守新村23巷2號,1,893.0,新莊派出所,,121.454764,25.038438
大樓,D301000222,立人里,新北市新莊區中正86號,1,1090.0,新莊派出所,,121.456423,25.036968
大樓,D301000223,文聖里,新北市新莊區中興街43號,1,268.0,新莊派出所,,121.449193,25.036949
大樓,D301000224,文聖里,新北市新莊區建興街55號,3,463.0,新莊派出所,,121.449911,25.037691
大樓,D301000225,立人里,新北市新莊區中正110號,3,2614.0,新莊派出所,,121.453473,25.03657
大樓,D301000226,忠孝里,新北市新莊區中正路362號,4,1494.0,新莊派出所,,121.44344,25.034339
大樓,D301000227,立人里,新北市新莊區中正86號,1,1864.0,新莊派出所,,121.456423,25.036968
大樓,D301000228,文衡里,新北市新莊區新泰42號,4,784.0,新莊派出所,,121.449532,25.034324
大樓,D301000229,文衡里,新北市新莊區景德264巷10號,1,112.0,新莊派出所,,121.448417,25.034137
大樓,D301000230,海山里,新北市新莊區瓊泰188號,5,776.0,新莊派出所,,121.443201,25.033588
大樓,D301000231,榮和里,新北市新莊區大觀街41號,4,6129.0,新莊派出所,,121.453649,25.035577
大樓,D301000232,文明里,新北市新莊區文明里思源路2號,2,1058.0,新莊派出所,,121.460835,25.038662
大樓,D301000233,榮和里,新北市新莊區中華路1段31號,4,3556.0,新莊派出所,,121.453544,25.046106
大樓,D301000234,海山里,新北市新莊區中正路384號1,1,876.0,新莊派出所,,121.442676,25.03521
大樓,D301000235,忠孝里,新北市新莊區中正路340巷1號,4,7100.0,新莊派出所,,121.444742,25.034888
大樓,D301000236,文德里,新北市新莊區文德里大觀街42巷3-1號,1、2,115.0,新莊派出所,,121.4540034,25.03587952
大樓,D302000002,化成里,新北市新莊區化成路11巷48號,1,1220.0,頭前派出所,,121.463411,25.043476
大樓,D302000058,化成里,新北市新莊區化成路161巷21號,1,108.0,頭前派出所,,121.464076,25.043315
大樓,D302000127,頭前里,新北市新莊區化成路660巷7號,1,33.0,頭前派出所,,121.466401,25.056205
大樓,D302000150,仁義里,新北市新莊區幸福路39號,1,101.0,頭前派出所,,121.458476,25.049399
大樓,D302000153,信義里,新北市新莊區幸福路64巷3弄1號,1,485.0,頭前派出所,,121.457063,25.049896
大樓,D302000154,信義里,新北市新莊區幸福路64巷4弄28號,1,173.0,頭前派出所,,121.457286,25.049911
大樓,D302000155,信義里,新北市新莊區幸福路80號,1,362.0,頭前派出所,,121.453815,25.049382
大樓,D302000158,信義里,新北市新莊區福壽街94巷7弄1號,1,1073.0,頭前派出所,,121.458666,25.050312
大樓,D302000159,思源里,新北市新莊區思源路50號,1,357.0,頭前派出所,,121.460217,25.043997
大樓,D302000166,福基里,新北市新莊區化成路932號,1,8.0,頭前派出所,,121.464753,25.062154
大樓,D302000179,思源里,新北市新莊區思源路57號,1,50.0,頭前派出所,,121.45981,25.040307
大樓,D302000182,思源里,新北市新莊區思源路59號,1,190.0,頭前派出所,,121.459805,25.040361
大樓,D302000204,仁義里,新北市新莊區思源路251號,1,156.0,頭前派出所,,121.459658,25.047367
大樓,D302000207,信義里,新北市新莊區福壽街89號,1,192.0,頭前派出所,,121.458052,25.050333
大樓,D302000208,信義里,新北市新莊區福壽街81號,1,192.0,頭前派出所,,121.458109,25.050018
大樓,D302000219,信義里,新北市新莊區福壽街94巷19弄2號,1,821.0,頭前派出所,,121.4594,25.050241
大樓,D302000220,化成里,新北市新莊區化成路63巷20號,1,601.0,頭前派出所,,121.463596,25.045921
大樓,D302000224,福基里,新北市新莊區化成路814巷7號,1,6.0,頭前派出所,,121.46561,25.059943
大樓,D302000239,信義里,新北市新莊區福壽街94巷19弄2號,1,614.0,頭前派出所,,121.4594,25.050241
大樓,D302000247,思源里,新北市新莊區思源路32號1,1,576.0,頭前派出所,,121.460386,25.040838
大樓,D302000253,思源里,新北市新莊區中正路46巷26號,1,200.0,頭前派出所,,121.463926,25.042093
大樓,D302000255,化成里,新北市新莊區化成路11巷5號,1,288.0,頭前派出所,,121.464593,25.043277
大樓,D302000256,思源里,新北市新莊區中正路46巷18號,1,200.0,頭前派出所,,121.463938,25.041858
大樓,D302000260,思源里,新北市新莊區中正路46巷25號,1,200.0,頭前派出所,,121.463797,25.042017
大樓,D302000261,思源里,新北市新莊區中正路46巷1號,1,200.0,頭前派出所,,121.463813,25.041443
大樓,D302000263,思源里,新北市新莊區中正路46巷17號,1,200.0,頭前派出所,,121.463804,25.041794
大樓,D302000264,思源里,新北市新莊區中正路46巷9號,1,200.0,頭前派出所,,121.463814,25.04162
大樓,D302000270,化成里,新北市新莊區化成路83巷22號,1,353.0,頭前派出所,,121.463824,25.046625
大樓,D302000274,頭前里,新北市新莊區化成路371巷2號,1,937.0,頭前派出所,,121.464309,25.057195
大樓,D302000280,頭前里,新北市新莊區化成路231號,1,689.0,頭前派出所,,121.465074,25.043993
大樓,D302000281,信義里,新北市新莊區福壽街112巷15號,1,864.0,頭前派出所,,121.458699,25.050879
大樓,D302000282,化成里,新北市新莊區化成路63巷5號,1,286.0,頭前派出所,,121.464767,25.045761
大樓,D302000283,頭前里,新北市新莊區化成路524巷43號,1,57.0,頭前派出所,,121.46676,25.052755
大樓,D302000284,頭前里,新北市新莊區化成路524巷39號,1,57.0,頭前派出所,,121.46676,25.052755
大樓,D302000285,頭前里,新北市新莊區化成路524巷39號2,1,154.0,頭前派出所,,121.46676,25.052755
大樓,D302000286,頭前里,新北市新莊區化成路614號,1,386.0,頭前派出所,,121.466579,25.054799
大樓,D302000287,化成里,新北市新莊區化成路63巷3號,1,165.0,頭前派出所,,121.464893,25.045754
大樓,D302000289,思源里,新北市新莊區思源路127號,1,3754.0,頭前派出所,,121.459623,25.043241
大樓,D302000290,信義里,新北市新莊區福壽街112巷14號,1,940.0,頭前派出所,,121.458725,25.050714
大樓,D302000292,頭前里,新北市新莊區化成路540號1,1,1230.0,頭前派出所,,121.466403,25.053277
大樓,D302000293,化成里,新北市新莊區化成路113巷2333號,1,2184.0,頭前派出所,,121.462783,25.047183
大樓,D302000294,思源里,新北市新莊區明中街12號,1,5817.0,頭前派出所,,121.458494,25.038561
大樓,D302000295,頭前里,新北市新莊區化成路371巷523號,1,581.0,頭前派出所,,121.464073,25.057043
公寓,D302000297,福基里,新北市新莊區化成路415號,1,46.0,頭前派出所,,121.466727,25.048343
大樓,D302000299,思源里,新北市新莊區思源路193號,1,485.0,頭前派出所,,121.459656,25.045678
大樓,D302000300,思源里,新北市新莊區思源路127號,1,252.0,頭前派出所,,121.459623,25.043241
大樓,D302000301,思源里,新北市新莊區思源路87巷28號,1,1456.0,頭前派出所,,121.458382,25.041406
大樓,D302000303,頭前里,新北市新莊區化成路205號4,1,1277.0,頭前派出所,,121.465375,25.051122
大樓,D302000304,化成里,新北市新莊區化成路63巷21號,1,264.0,頭前派出所,,121.464267,25.045759
大樓,D302000306,信義里,新北市新莊區幸福路210號,1,2592.0,頭前派出所,,121.454941,25.049584
大樓,D302000307,思源里,新北市新莊區思源路42巷3號,1,689.0,頭前派出所,,121.46061,25.043651
大樓,D302000310,化成里,新北市新莊區化成路338號,1,76.0,頭前派出所,,121.465832,25.04882
大樓,D302000312,化成里,新北市新莊區化成路30號,1,1025.0,頭前派出所,,121.464979,25.042807
大樓,D302000313,頭前里,新北市新莊區化成路205號,1,825.0,頭前派出所,,121.46565,25.046261
大樓,D302000314,頭前里,新北市新莊區化成路205號45,1,858.0,頭前派出所,,121.465548,25.051162
大樓,D302000315,頭前里,新北市新莊區化成路492巷6號,2,900.0,頭前派出所,,121.466717,25.051847
大樓,D302000319,化成里,新北市新莊區化成路288號,1,96.0,頭前派出所,,121.465804,25.047726
大樓,D302000321,思源里,新北市新莊區明中街10號,1,4836.0,頭前派出所,,121.458741,25.038551
大樓,D302000323,思源里,新北市新莊區復興路2段163號,3,2081.0,頭前派出所,,121.450927,25.043546
大樓,D302000324,思源里,新北市新莊區思源路38號,3,402.0,頭前派出所,,121.460227,25.04263
大樓,D302000330,頭前里,新北市新莊區化成路195巷25號,1,716.0,頭前派出所,,121.463699,25.050487
大樓,D302000331,仁義里,新北市新莊區福壽街14巷10號,2,3585.0,頭前派出所,,121.45828,25.047775
大樓,D302000332,福基里,新北市新莊區化成路746巷5號,1,669.0,頭前派出所,,121.466355,25.057964
大樓,D302000334,化成里,新北市新莊區化成路32號,1,125.0,頭前派出所,,121.465024,25.043013
大樓,D302000335,信義里,新北市新莊區福壽街124巷18號,1,1728.0,頭前派出所,,121.458719,25.051246
大樓,D302000336,思源里,新北市新莊區中正路66號,2,3278.0,頭前派出所,,121.459978,25.038831
大樓,D302000340,化成里,新北市新莊區化成路110號,1,457.0,頭前派出所,,121.465497,25.044422
大樓,D302000341,思源里,新北市新莊區思源路131號,3,1180.0,頭前派出所,,121.459649,25.043534
大樓,D302000342,思源里,新北市新莊區復興路3段19號,1,928.0,頭前派出所,,121.453818,25.044084
大樓,D302000343,頭前里,新北市新莊區化成路305號1,3,85.0,頭前派出所,,121.465937,25.055458
大樓,D302000345,頭前里,新北市新莊區化成路211巷3號,1,521.0,頭前派出所,,121.464774,25.051642
大樓,D302000347,仁義里,新北市新莊區福壽街14巷1號,2,2861.0,頭前派出所,,121.458302,25.047898
大樓,D302000349,思源里,新北市新莊區思源路139號,3,1765.0,頭前派出所,,121.459648,25.043869
大樓,D302000350,頭前里,新北市新莊區化成路231號,1,1929.0,頭前派出所,,121.465074,25.043993
大樓,D302000351,化成里,新北市新莊區化成路83巷12號,1,1777.0,頭前派出所,,121.464614,25.046559
大樓,D302000353,思源里,新北市新莊區思源路181號,2,612.0,頭前派出所,,121.459647,25.045429
大樓,D302000355,思源里,新北市新莊區思源路127號,2,3597.0,頭前派出所,,121.459623,25.043241
大樓,D302000358,福基里,新北市新莊區福前街500號,3,7884.0,頭前派出所,,121.462548,25.06006
大樓,D302000359,思源里,新北市新莊區福樂街56巷25號,2,1089.0,頭前派出所,,121.45916,25.046202
大樓,D302000360,化成里,新北市新莊區化成路135號,2,2942.0,頭前派出所,,121.46549,25.047572
大樓,D302000361,化成里,新北市新莊區化成路312號,1,260.0,頭前派出所,,121.465797,25.048249
大樓,D302000363,頭前里,新北市新莊區頭前路111號,2,1446.0,頭前派出所,,121.464323,25.052237
大樓,D302000364,福基里,新北市新莊區福美街120號,3,2928.0,頭前派出所,,121.4608,25.057263
大樓,D302000366,福基里,新北市新莊區新北大道二段77號,3,1056.0,頭前派出所,,121.464818,25.061014
大樓,D302000368,化成里,新北市新莊區思源路230巷38號,4,2397.0,頭前派出所,,121.459329,25.046562
大樓,D302000369,頭前里,新北市新莊區福美街62巷11號,3,1623.0,頭前派出所,,121.462052,25.055119
大樓,D302000370,頭前里,新北市新莊區思源路296巷18號,3,805.0,頭前派出所,,121.460768,25.050106
大樓,D302000371,化成里,新北市新莊區化成路113巷34號,1,252.0,頭前派出所,,121.464806,25.047207
大樓,D302000372,頭前里,新北市新莊區福德二街35號,3,1903.0,頭前派出所,,121.462466,25.057137
大樓,D302000373,化成里,新北市新莊區思源路192巷70號,4,3641.0,頭前派出所,,121.46174,25.048213
大樓,D302000374,福基里,新北市新莊區福德二街60號,3,2786.0,頭前派出所,,121.461833,25.057297
大樓,D302000375,頭前里,新北市新莊區福德一街41號,3,1234.0,頭前派出所,,121.462351,25.056016
大樓,D302000376,福基里,新北市新莊區福美街128巷2號,3,2905.0,頭前派出所,,121.460842,25.058
大樓,D302000377,化成里,新北市新莊區幸福東路131號,3,1384.0,頭前派出所,,121.461102,25.049348
大樓,D302000378,頭前里,新北市新莊區思源路370巷58號,3,1211.0,頭前派出所,,121.461064,25.051549
大樓,D302000379,仁義里,新北市新莊區福樂街88巷14號,2,1230.0,頭前派出所,,121.458322,25.047117
大樓,D302000380,頭前里,新北市新莊區福德一街66號,3,1995.0,頭前派出所,,121.461978,25.056198
大樓,D302000381,頭前里,新北市新莊區頭前路125號,3,1982.0,頭前派出所,,121.461927,25.052247
大樓,D302000382,福基里,新北市新莊區福美街172巷62號,3,2259.0,頭前派出所,,121.4621,25.059542
大樓,D302000383,頭前里,新北市新莊區頭興街110號,3,1730.0,頭前派出所,,121.462438,25.053651
大樓,D302000384,福基里,新北市新莊區福德三街11號,4,2613.0,頭前派出所,,121.462294,25.058704
大樓,D302000385,頭前里,新北市新莊區思源路388號,3,935.0,頭前派出所,,121.459421,25.039962
大樓,D302000386,福基里,新北市新莊區福德二街50號,3,520.0,頭前派出所,,121.462232,25.05732
大樓,D302000387,化成里,新北市新莊區思源路192巷36號,2,297.0,頭前派出所,,121.460648,25.048227
大樓,D302000388,福基里,新北市新莊區福美街128巷68號,3,1208.0,頭前派出所,,121.462533,25.058013
大樓,D302000389,福基里,新北市新莊區福德三街1號,3,1844.0,頭前派出所,,121.462601,25.058706
大樓,D302000390,頭前里,新北市新莊區化成路630巷20號,1,786.0,頭前派出所,,121.467233,25.055153
大樓,D302000391,頭前里,新北市新莊區福美街62巷7號,3,2133.0,頭前派出所,,121.461648,25.055094
大樓,D302000392,頭前里,新北市新莊區頭前路116號,3,5130.0,頭前派出所,,121.46324,25.05268
大樓,D302000393,頭前里,新北市新莊區福德一街33號,4,1832.0,頭前派出所,,121.46267,25.056047
大樓,D302000394,頭前里,新北市新莊區幸福東路106號,4,1925.0,頭前派出所,,121.463198,25.04957
大樓,D302000395,頭前里,新北市新莊區中原東路198號,4,672.0,頭前派出所,,121.460916,25.05454
大樓,D302000396,頭前里,新北市新莊區中原東路89巷16號,4,2161.0,頭前派出所,,121.462364,25.054161
大樓,D302000397,頭前里,新北市新莊區福美街52號,4,3270.0,頭前派出所,,121.461061,25.054182
大樓,D302000398,化成里,新北市新莊區幸福東路115號,3,703.0,頭前派出所,,121.461575,25.049242
大樓,D302000399,頭前里,新北市新莊區福美街62巷55號,3,2291.0,頭前派出所,,121.463053,25.055197
大樓,D302000400,頭前里,新北市新莊區中原東路55號,3,1750.0,頭前派出所,,121.463565,25.054391
大樓,D302000401,頭前里,新北市新莊區化成路630巷11號,1,141.0,頭前派出所,,121.46461,25.045745
大樓,D302000402,福基里,新北市新莊區思源路710號,4,1666.0,頭前派出所,,121.460227,25.058406
大樓,D302000403,頭前里,新北市新莊區福德二街45號,5,2350.0,頭前派出所,,121.461419,25.057102
大樓,D302000404,福基里,新北市新莊區福美街128巷22號,3,926.0,頭前派出所,,121.461749,25.057989
大樓,D302000405,頭前里,新北市新莊區福德二街49號,4,2366.0,頭前派出所,,121.46122,25.057075
大樓,D302000406,化成里,新北市新莊區思源路192巷51號,4,2097.0,頭前派出所,,121.460715,25.046822
大樓,D302000407,福基里,新北市新莊區思源路678號,4,2307.0,頭前派出所,,121.460223,25.05761
大樓,D302000408,福基里,新北市新莊區福美街172巷55號,3,3013.0,頭前派出所,,121.462327,25.059807
大樓,D302000409,頭前里,新北市新莊區思源路486號,4,3200.0,頭前派出所,,121.460219,25.054579
大樓,D302000410,頭前里,新北市新莊區頭成街127號,3,1459.0,頭前派出所,,121.461896,25.05108
大樓,D302000411,頭前里,新北市新莊區福德一街32號,4,2918.0,頭前派出所,,121.462524,25.056258
大樓,D302000412,福基里,新北市新莊區福美街172巷31號,4,1054.0,頭前派出所,,121.46148,25.059837
大樓,D302000413,福基里,新北市新莊區福德二街1號,4,2869.0,頭前派出所,,121.462777,25.057404
大樓,D302000414,頭前里,新北市新莊區福德一街78號,3,1303.0,頭前派出所,,121.461302,25.056214
大樓,D302000415,頭前里,新北市新莊區思源路362號,3,3087.0,頭前派出所,,121.460248,25.05131
大樓,D302000416,頭前里,新北市新莊區中原東路192號,3,1156.0,頭前派出所,,121.461171,25.054536
大樓,D302000417,頭前里,新北市新莊區頭成街107號,4,4507.0,頭前派出所,,121.46184,25.050333
大樓,D302000418,福基里,新北市新莊區新北大道2段241號,4,1626.0,頭前派出所,,121.413025,25.029591
大樓,D302000419,頭前里,新北市新莊區思源路338號,4,1718.0,頭前派出所,,121.460261,25.051195
