類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WMA03126,力行里,臺北市中山區龍江路71巷17-19號,"25.051024,121.540982",1,597.0,中山分局,
一般住宅,WMA03146,力行里,臺北市中山區龍江路65巷15號,"25.050623,121.541179",1,355.0,中山分局,
一般住宅,WMA03224,力行里,臺北市中山區南京東路三段128-130號,"25.051722,121.540612",6,913.0,中山分局,
一般住宅,WMA03418,力行里,臺北市中山區朱崙街53巷26號,"25.050792,121.541038",1,257.0,中山分局,
一般住宅,WMA01685,力行里,臺北市中山區長安東路二段169號,"25.048421,121.54073",1,1316.0,中山分局,
一般住宅,WMA01686,力行里,臺北市中山區長安東路二段169-12號,"25.048406,121.541376",1,814.0,中山分局,
一般住宅,WMA01687,力行里,臺北市中山區長安東路二段171號,"25.048401,121.541684",1,896.0,中山分局,
一般住宅,WMA01993,力行里,臺北市中山區建國北路一段57巷6、8號,"25.05045,121.53773",1,63.0,中山分局,
一般住宅,WMA02011,力行里,臺北市中山區建國北路一段51巷1-3號,"25.04737,121.539794",1,534.0,中山分局,
一般住宅,WMA02750,力行里,臺北市中山區龍江路39-31號,"25.048898,121.540541",1,286.0,中山分局,
一般住宅,WMA02752,力行里,臺北市中山區龍江路34-36號,"25.048665,121.5403",1,108.0,中山分局,
一般住宅,WMA02757,力行里,臺北市中山區龍江路40、42號,"25.067709,121.541092",1,210.0,中山分局,
一般住宅,WMA02762,力行里,臺北市中山區龍江路47、47-1號,"25.067709,121.541092",1,245.0,中山分局,
一般住宅,WMA02858,力行里,臺北市中山區龍江路37巷16號,"25.048732,121.540992",1,57.0,中山分局,
一般住宅,WMA02859,力行里,臺北市中山區龍江路37巷2號,"25.048748,121.540738",1,334.0,中山分局,
一般住宅,WMA02860,力行里,臺北市中山區龍江路37巷22-24號,"25.048729,121.541193",1,164.0,中山分局,
一般住宅,WMA02861,力行里,臺北市中山區龍江路37巷26號,"25.048689,121.541396",1,307.0,中山分局,
一般住宅,WMA02862,力行里,臺北市中山區龍江路37巷34-36號,"25.048722,121.541539",1,87.0,中山分局,
一般住宅,WMA02863,力行里,臺北市中山區龍江路37巷38-40號,"25.048727,121.541655",1,64.0,中山分局,
一般住宅,WMA02864,力行里,臺北市中山區龍江路37巷42號,"25.048728,121.54178",1,64.0,中山分局,
一般住宅,WMA03584,力行里,臺北市中山區龍江路37巷42號,"25.048728,121.54178",1,64.0,中山分局,
一般住宅,WMA03667,力行里,臺北市中山區長安東路二段169之12~17號,"25.048404,121.541614",1,460.0,中山分局,
一般住宅,WMA01221,力行里,臺北市中山區朱崙街89-91號,"25.050021,121.543469",1,191.0,中山分局,
一般住宅,WMA02114,力行里,臺北市中山區復興北路38-40號,"25.049254,121.543753",1,522.0,中山分局,
一般住宅,WMA02122,力行里,臺北市中山區復興北路46、48號,"25.066205,121.54393",1,213.0,中山分局,
一般住宅,WMA02124,力行里,臺北市中山區復興北路50號,"25.04974,121.543764",1,287.0,中山分局,
一般住宅,WMA02126,力行里,臺北市中山區復興北路56-58號,"25.050042,121.543772",1,862.0,中山分局,
一般住宅,WMA02127,力行里,臺北市中山區復興北路58號,"25.050142,121.543775",2,431.0,中山分局,
一般住宅,WMA02128,力行里,臺北市中山區復興北路60號,"25.050295,121.543781",1,590.0,中山分局,
一般住宅,WMA02129,力行里,臺北市中山區復興北路62-62-2號,"25.050457,121.543785",1,526.0,中山分局,
一般住宅,WMA02130,力行里,臺北市中山區復興北路64-66號,"25.050533,121.543788",1,561.0,中山分局,
一般住宅,WMA02615,力行里,臺北市中山區遼寧街101巷5號,"25.050492,121.542546",1,27.0,中山分局,
一般住宅,WMA02616,力行里,臺北市中山區遼寧街101巷2弄5-7號,"25.050442,121.542914",1,144.0,中山分局,
一般住宅,WMA02617,力行里,臺北市中山區遼寧街101巷2弄6-10號,"25.050331,121.5427",1,302.0,中山分局,
一般住宅,WMA02618,力行里,臺北市中山區遼寧街101巷2弄9號,"25.050442,121.543091",1,44.0,中山分局,
一般住宅,WMA02638,力行里,臺北市中山區遼寧街63巷27號,"25.049182,121.543148",1,145.0,中山分局,
一般住宅,WMA02642,力行里,臺北市中山區遼寧街81巷1-3號,"25.049626,121.54266",1,320.0,中山分局,
一般住宅,WMA02643,力行里,臺北市中山區遼寧街81巷5-7號,"25.049465,121.542518",1,778.0,中山分局,
一般住宅,WMA02644,力行里,臺北市中山區南京東路三段216巷46號,"25.050158,121.543299",1,678.0,中山分局,
一般住宅,WMA03339,力行里,臺北市中山區朱崙街60號,"25.049841,121.543533",3,320.0,中山分局,
一般住宅,WMA03367,力行里,臺北市中山區遼寧街81巷22號,"25.049451,121.54306",1,142.0,中山分局,
一般住宅,WMA03525,力行里,臺北市中山區朱崙街73號,"25.050059,121.54253",4,820.0,中山分局,
一般住宅,WMA03633,力行里,臺北市中山區朱崙街58號,"25.049845,121.543245",1,559.0,中山分局,
一般住宅,WMA01219,力行里,臺北市中山區朱崙街31-33號,"25.04989,121.540836",2,393.0,中山分局,
一般住宅,WMA02634,力行里,臺北市中山區遼寧街62巷10-12號,"25.050439,121.541944",1,41.0,中山分局,
一般住宅,WMA02635,力行里,臺北市中山區遼寧街62巷3-5號,"25.050592,121.541932",1,54.0,中山分局,
一般住宅,WMA02636,力行里,臺北市中山區遼寧街62巷7-15號,"25.050521,121.541804",1,178.0,中山分局,
一般住宅,WMA02909,力行里,臺北市中山區朱崙街61巷33號,"25.050049,121.541793",1,126.0,中山分局,
一般住宅,WMA02910,力行里,臺北市中山區朱崙街61巷27弄11號,"25.050049,121.541793",1,86.0,中山分局,
一般住宅,WMA02911,力行里,臺北市中山區龍江路65巷16-16-1號,"25.050502,121.541241",1,243.0,中山分局,
一般住宅,WMA03037,力行里,臺北市中山區龍江路065巷20-22號,"25.066103,121.538093",1,115.0,中山分局,
一般住宅,WMA0305,力行里,臺北市中山區遼寧街062巷06-08號,"25.049002,121.542242",1,254.0,中山分局,
一般住宅,WMA03124,力行里,臺北市中山區龍江路63之1-2號,"25.050305,121.540595",1,461.0,中山分局,
一般住宅,WMA03562,力行里,臺北市中山區遼寧街62巷20號,"25.050291,121.541634",1,130.0,中山分局,
一般住宅,WMA03865,力行里,臺北市中山區南京東路三段194巷18號,"25.051241,121.542333",3,821.0,中山分局,
一般住宅,WMA03860,力行里,臺北市中山區南京東路三段106號,"25.051749,121.539968",1,563.0,中山分局,
一般住宅,WMA03897,力行里,臺北市中山區龍江路37巷26號,"25.048868733557377,121.54136093878344",1,128.0,中山分局,
一般住宅,WMA03875,力行里,臺北市中山區南京東路三段194巷3號,"25.05176953328525,121.54270105358141",1,417.0,中山分局,
公有建築物,WMA03828,力行里,臺北市中山區龍江路62號,"25.050622,121.540263",1,334.0,中山分局,
公有建築物,WMA01213,力行里,臺北市中山區朱崙街20號,"25.049897,121.539463",2,3371.0,中山分局,
公有建築物,WMA01680,力行里,臺北市中山區長安東路二段141號,"25.048532,121.537161",1,474.0,中山分局,
一般住宅,WMA00859,下埤里,臺北市中山區民權東路三段33號,"25.062586,121.542063",1、2,353.0,中山分局,
一般住宅,WMA00860,下埤里,臺北市中山區民權東路三段35、37號,"25.06211,121.543708",1、2,1813.0,中山分局,
一般住宅,WMA00862,下埤里,臺北市中山區民權東路三段35、37號,"25.06211,121.543708",1、2,1813.0,中山分局,
一般住宅,WMA00863,下埤里,臺北市中山區民權東路三段35號,"25.062549,121.542196",1、2,1813.0,中山分局,
一般住宅,WMA00936,下埤里,臺北市中山區民權東路三段39巷2號,"25.063036,121.542454",1,587.0,中山分局,
一般住宅,WMA00937,下埤里,臺北市中山區民權東路三段39巷5、7號,"25.065465,121.542666",1,342.0,中山分局,
一般住宅,WMA00949,下埤里,臺北市中山區民權東路三段75巷2弄1-19號,"25.063005,121.543572",1,468.0,中山分局,
一般住宅,WMA00950,下埤里,臺北市中山區民權東路三段75巷2弄2-22號,"25.062833,121.543584",1,457.0,中山分局,
一般住宅,WMA02119,下埤里,臺北市中山區復興北路420、422號,"25.066205,121.54393",1,698.0,中山分局,
一般住宅,WMA02120,下埤里,臺北市中山區復興北路424-428號,"25.062754,121.543991",1,200.0,中山分局,
一般住宅,WMA02156,下埤里,臺北市中山區復興北路430巷26、28號,"25.063283,121.542087",1,367.0,中山分局,
一般住宅,WMA02158,下埤里,臺北市中山區復興北路430巷38、40號,"25.063283,121.542087",1,272.0,中山分局,
一般住宅,WMA02159,下埤里,臺北市中山區復興北路430巷6、8號,"25.063283,121.542087",1,67.0,中山分局,
一般住宅,WMA02768,下埤里,臺北市中山區龍江路329號,"25.062719,121.540996",1,433.0,中山分局,
一般住宅,WMA02834,下埤里,臺北市中山區龍江路331巷15號,"25.063016,121.541798",1,45.0,中山分局,
一般住宅,WMA02835,下埤里,臺北市中山區龍江路331巷17、19號,"25.063041,121.542267",1,251.0,中山分局,
一般住宅,WMA02836,下埤里,臺北市中山區龍江路331巷2-10號,"25.062864,121.541218",1,190.0,中山分局,
一般住宅,WMA02837,下埤里,臺北市中山區龍江路331巷7-13號,"25.063016,121.541456",1,457.0,中山分局,
一般住宅,WMA02840,下埤里,臺北市中山區龍江路345巷12-16號,"25.063286,121.541611",1,278.0,中山分局,
一般住宅,WMA02841,下埤里,臺北市中山區龍江路345巷16之1號,"25.063314,121.541816",1,20.0,中山分局,
一般住宅,WMA02842,下埤里,臺北市中山區龍江路345巷16之1號,"25.063314,121.541816",1,61.0,中山分局,
一般住宅,WMA02843,下埤里,臺北市中山區龍江路345巷2-6號,"25.063319,121.541279",1,901.0,中山分局,
一般住宅,WMA00462,下埤里,臺北市中山區民權東路三段39巷10、12號,"25.065465,121.542666",1,150.0,中山分局,
一般住宅,WMA00463,下埤里,臺北市中山區民權東路三段39巷9-13號,"25.065249,121.542649",1,186.0,中山分局,
一般住宅,WMA00464,下埤里,臺北市中山區民權東路三段39巷15號,"25.065465,121.542666",1,113.0,中山分局,
一般住宅,WMA00468,下埤里,臺北市中山區龍江路397巷42-48號,"25.065458,121.543374",1,137.0,中山分局,
一般住宅,WMA02121,下埤里,臺北市中山區復興北路432-440號,"25.063454,121.544098",1,1242.0,中山分局,
一般住宅,WMA02123,下埤里,臺北市中山區復興北路468-476號,"25.06463,121.544073",1,43.0,中山分局,
一般住宅,WMA02163,下埤里,臺北市中山區復興北路480-486號,"25.064907,121.544113",1,746.0,中山分局,
一般住宅,WMA02165,下埤里,臺北市中山區復興北路514巷10-14號,"25.065864,121.543617",1,114.0,中山分局,
一般住宅,WMA02880,下埤里,臺北市中山區復興北路514巷16、18號,"25.066094,121.54127",1,116.0,中山分局,
一般住宅,WMA02882,下埤里,臺北市中山區復興北路514巷20-26號,"25.065885,121.543171",1,113.0,中山分局,
一般住宅,WMA03539,下埤里,臺北市中山區復興北路446號,"25.063977,121.544043",1、2,429.0,中山分局,
一般住宅,WMA00417,下埤里,臺北市中山區五常街91號,"25.064446,121.541214",1,1238.0,中山分局,
一般住宅,WMA00469,下埤里,臺北市中山區龍江路377巷14-24號,"25.064712,121.541702",1,315.0,中山分局,
一般住宅,WMA02755,下埤里,臺北市中山區龍江路379-385號,"25.064875,121.541041",1,632.0,中山分局,
一般住宅,WMA02875,下埤里,臺北市中山區龍江路387巷1-15號,"25.065252,121.54122",1,782.0,中山分局,
一般住宅,WMA00814,下埤里,臺北市中山區民族東路512巷19號,"25.06672,121.542091",1,54.0,中山分局,
一般住宅,WMA00815,下埤里,臺北市中山區民族東路512巷32、34號,"25.06622,121.541929",1,243.0,中山分局,
一般住宅,WMA00816,下埤里,臺北市中山區民族東路512巷13弄12-18號,"25.066746,121.542626",1,231.0,中山分局,
一般住宅,WMA00817,下埤里,臺北市中山區民族東路512巷13弄20-26號,"25.066651,121.542964",1,210.0,中山分局,
一般住宅,WMA00818,下埤里,臺北市中山區民族東路512巷13弄4號,"25.066756,121.542259",1,480.0,中山分局,
一般住宅,WMA02760,下埤里,臺北市中山區龍江路417-427號,"25.066483,121.541079",1,766.0,中山分局,
一般住宅,WMA02888,下埤里,臺北市中山區龍江路415巷13之1號,"25.066472,121.542278",1,42.0,中山分局,
一般住宅,WMA02889,下埤里,臺北市中山區龍江路415巷15-21號,"25.066471,121.54234",1,142.0,中山分局,
一般住宅,WMA02893,下埤里,臺北市中山區龍江路415巷23-29號,"25.066462,121.542643",1,182.0,中山分局,
一般住宅,WMA02896,下埤里,臺北市中山區龍江路415巷38-50號,"25.066324,121.542948",1,214.0,中山分局,
一般住宅,WMA03266,下埤里,臺北市中山區龍江路429巷5號,"25.06687,121.541261",1,153.0,中山分局,
一般住宅,WMA00465,下埤里,臺北市中山區龍江路397巷26、28號,"25.065581,121.543621",1,100.0,中山分局,
一般住宅,WMA02164,下埤里,臺北市中山區復興北路514巷1、3號,"25.066064,121.543422",1,61.0,中山分局,
一般住宅,WMA02166,下埤里,臺北市中山區復興北路514巷11-19號,"25.066064,121.543473",1,193.0,中山分局,
一般住宅,WMA02169,下埤里,臺北市中山區復興北路514巷29、31號,"25.066094,121.54127",1,42.0,中山分局,
一般住宅,WMA02170,下埤里,臺北市中山區復興北路514巷33、35號,"25.066094,121.54127",1,42.0,中山分局,
一般住宅,WMA02171,下埤里,臺北市中山區復興北路514巷33、35號,"25.066094,121.54127",1,67.0,中山分局,
一般住宅,WMA02172,下埤里,臺北市中山區復興北路514巷40、42號,"25.066094,121.54127",1,148.0,中山分局,
一般住宅,WMA02173,下埤里,臺北市中山區復興北路514巷44-52號,"25.066054,121.542321",1,478.0,中山分局,
一般住宅,WMA02174,下埤里,臺北市中山區復興北路514巷45、47號,"25.066094,121.54127",1,67.0,中山分局,
一般住宅,WMA02175,下埤里,臺北市中山區復興北路514巷61、63號,"25.066094,121.54127",1,114.0,中山分局,
一般住宅,WMA02759,下埤里,臺北市中山區龍江路407-413號,"25.066113,121.541064",1,845.0,中山分局,
一般住宅,WMA02869,下埤里,臺北市中山區龍江路397巷1-13號,"25.065612,121.541231",1,2926.0,中山分局,
一般住宅,WMA02876,下埤里,臺北市中山區龍江路397巷25、27號,"25.065581,121.543621",1,128.0,中山分局,
一般住宅,WMA02879,下埤里,臺北市中山區復興北路514巷37-43號,"25.066051,121.542546",1,82.0,中山分局,
一般住宅,WMA02881,下埤里,臺北市中山區復興北路514巷21-27號,"25.066051,121.54312",1,97.0,中山分局,
一般住宅,WMA02883,下埤里,臺北市中山區復興北路514巷53-59號,"25.066074,121.541895",1,183.0,中山分局,
一般住宅,WMA02890,下埤里,臺北市中山區龍江路415巷18號,"25.066341,121.542126",1,224.0,中山分局,
一般住宅,WMA02891,下埤里,臺北市中山區龍江路415巷20號,"25.066348,121.542221",1,42.0,中山分局,
一般住宅,WMA02892,下埤里,臺北市中山區龍江路415巷22、24號,"25.066285,121.543404",1,74.0,中山分局,
一般住宅,WMA02894,下埤里,臺北市中山區龍江路415巷26、28號,"25.066285,121.543404",1,74.0,中山分局,
一般住宅,WMA02895,下埤里,臺北市中山區龍江路415巷30-36號,"25.066329,121.542629",1,353.0,中山分局,
一般住宅,WMA00795,下埤里,臺北市中山區民族東路480-508號,"25.067958,121.54113",1,997.0,中山分局,
一般住宅,WMA00796,下埤里,臺北市中山區民族東路514、516號,"25.066398,121.543999",1,60.0,中山分局,
一般住宅,WMA00797,下埤里,臺北市中山區民族東路518-524號,"25.067563,121.542513",1,183.0,中山分局,
一般住宅,WMA00798,下埤里,臺北市中山區民族東路526-536號,"25.067347,121.542784",1,502.0,中山分局,
一般住宅,WMA00799,下埤里,臺北市中山區民族東路538-566號,"25.067,121.543222",1,1200.0,中山分局,
一般住宅,WMA00811,下埤里,臺北市中山區民族東路512巷1-11號,"25.067668,121.54222",1,167.0,中山分局,
一般住宅,WMA00812,下埤里,臺北市中山區民族東路512巷14、16號,"25.06622,121.541929",1,370.0,中山分局,
一般住宅,WMA00813,下埤里,臺北市中山區民族東路512巷18-24號,"25.067119,121.541946",1,210.0,中山分局,
一般住宅,WMA02761,下埤里,臺北市中山區龍江路443號,"25.067012,121.541086",1,153.0,中山分局,
一般住宅,WMA02897,下埤里,臺北市中山區龍江路443巷1號,"25.067267,121.541295",1,381.0,中山分局,
一般住宅,WMA02898,下埤里,臺北市中山區龍江路443巷1之1、1之2號,"25.06727,121.541368",1,47.0,中山分局,
一般住宅,WMA02899,下埤里,臺北市中山區龍江路443巷2-6號,"25.067163,121.541141",1,82.0,中山分局,
一般住宅,WMA02900,下埤里,臺北市中山區龍江路443巷3、5號,"25.067148,121.541711",1,95.0,中山分局,
一般住宅,WMA02901,下埤里,臺北市中山區龍江路443巷7、9號,"25.067148,121.541711",1,43.0,中山分局,
一般住宅,WMA02902,下埤里,臺北市中山區龍江路443巷8-12號,"25.06715,121.541524",1,131.0,中山分局,
一般住宅,WMA03075,下埤里,臺北市中山區龍江路443號,"25.067012,121.541086",1,153.0,中山分局,
一般住宅,WMA03872,下埤里,臺北市中山區五常街99號,"25.064399,121.54156",1,649.0,中山分局,
一般住宅,WMA03095,下埤里,臺北市中山區民族東路512巷1弄1-21號,"25.066205,121.541875",1,502.0,中山分局,
公有建築物,WMA02151,下埤里,臺北市中山區復興北路430巷1號,"25.06349,121.543092",1,1861.0,中山分局,
公有建築物,WMA02152,下埤里,臺北市中山區復興北路430巷1號,"25.06349,121.543092",1,1143.0,中山分局,
公有建築物,WMA00418,下埤里,臺北市中山區五常街16號,"25.064195,121.542213",1,160.0,中山分局,
公有建築物,WMA00419,下埤里,臺北市中山區五常街16號,"25.064195,121.542213",1,340.0,中山分局,
公有建築物,WMA00420,下埤里,臺北市中山區五常街16號,"25.064195,121.542213",1,1093.0,中山分局,
一般住宅,WMA02920,大佳里,臺北市中山區濱江街101號,"25.07329,121.535176",1,113.0,中山分局,
一般住宅,WMA02921,大佳里,臺北市中山區濱江街99號,"25.073302,121.53496",1,222.0,中山分局,
一般住宅,WMA02923,大佳里,臺北市中山區濱江街103、105號,"25.072548,121.550946",1,430.0,中山分局,
一般住宅,WMA03058,大佳里,臺北市中山區濱江街251號,"25.072641,121.541636",1,157.0,中山分局,
一般住宅,WMA03072,大佳里,臺北市中山區濱江街301巷8號,"25.072793,121.545624",1,363.0,中山分局,
一般住宅,WMA03096,大佳里,臺北市中山區濱江街283號,"25.072603,121.543516",1,17.0,中山分局,
一般住宅,WMA03099,大佳里,臺北市中山區濱江街213號,"25.072724,121.540342",1,2098.0,中山分局,
一般住宅,WMA03235,大佳里,臺北市中山區濱江街339號,"25.072565,121.548863",1,1291.0,中山分局,
一般住宅,WMA03254,大佳里,臺北市中山區濱江街233號,"25.072735,121.541263",1、2,953.0,中山分局,
一般住宅,WMA03468,大佳里,臺北市中山區濱江街297號,"25.072565,121.545305",1,625.0,中山分局,
一般住宅,WMA03576,大佳里,臺北市中山區濱江街269號,"25.072706,121.542484",1、2,1343.0,中山分局,
一般住宅,WMA03588,大佳里,臺北市中山區濱江街337號,"25.072592,121.548232",1,912.0,中山分局,
一般住宅,WMA03620,大佳里,臺北市中山區濱江街277號,"25.072721,121.543103",1、2、3,1803.0,中山分局,
一般住宅,WMA03810,大佳里,臺北市中山區濱江街181號,"25.07274,121.538824",1,164.0,中山分局,
一般住宅,WMA03807,大佳里,臺北市中山區濱江街251號,"25.072641,121.541636",1、2,859.0,中山分局,
一般住宅,WMA03838,大佳里,臺北市中山區濱江街209號,"25.072716,121.539991",1,281.0,中山分局,
一般住宅,WMA00086,大直里,臺北市中山區大直街57巷6號,"25.083245,121.546785",1,46.0,中山分局,
一般住宅,WMA00087,大直里,臺北市中山區大直街57巷8、10號,"25.083321,121.548248",1,304.0,中山分局,
一般住宅,WMA00088,大直里,臺北市中山區大直街57巷9之1-4號,"25.083428,121.547085",1,417.0,中山分局,
一般住宅,WMA00611,大直里,臺北市中山區北安路621巷35號,"25.083041,121.547301",1,281.0,中山分局,
一般住宅,WMA00614,大直里,臺北市中山區北安路621巷45、47號,"25.08302,121.546639",1,273.0,中山分局,
