類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WSA00948,九如里,臺北市南港區研究院路二段151號,"25.038027,121.61711",B01,454.0,南港分局,
一般住宅,WSA00521,九如里,臺北市南港區研究院路二段165號,"25.037602,121.617343",B01,144.0,南港分局,
一般住宅,WSA00554,九如里,臺北市南港區研究院路二段182巷70號,"25.036729,121.614423",B01,264.0,南港分局,
一般住宅,WSA00555,九如里,臺北市南港區研究院路二段182巷71號,"25.036791,121.614277",B01,247.0,南港分局,
一般住宅,WSA00556,九如里,臺北市南港區研究院路二段182巷71號,"25.036791,121.614277",B02,579.0,南港分局,
一般住宅,WSA00557,九如里,臺北市南港區研究院路二段182巷80號,"25.036632,121.613954",B01,352.0,南港分局,
一般住宅,WSA00523,九如里,臺北市南港區研究院路二段184之1號,"25.037514,121.617112",B01,170.0,南港分局,
一般住宅,WSA00524,九如里,臺北市南港區研究院路二段185號,"25.037133,121.617351",B01,93.0,南港分局,
一般住宅,WSA00531,九如里,臺北市南港區研究院路二段212號,"25.036555,121.617087",B01,92.0,南港分局,
一般住宅,WSA00533,九如里,臺北市南港區研究院路二段218號,"25.036408,121.617264",B01,202.0,南港分局,
一般住宅,WSA00910,九如里,臺北市南港區研究院路三段1號,"25.035814,121.617063",B02,961.0,南港分局,
一般住宅,WSA00586,九如里,臺北市南港區研究院路三段245號,"25.033594,121.609915",B01,562.0,南港分局,
一般住宅,WSA00587,九如里,臺北市南港區研究院路三段245號,"25.033594,121.609915",B01,221.0,南港分局,
一般住宅,WSA00588,九如里,臺北市南港區研究院路三段245號,"25.033594,121.609915",B01,728.0,南港分局,
一般住宅,WSA00589,九如里,臺北市南港區研究院路三段245號,"25.033594,121.609915",B01,386.0,南港分局,
一般住宅,WSA00590,九如里,臺北市南港區研究院路三段245號,"25.033594,121.609915",B01,844.0,南港分局,
一般住宅,WSA00762,九如里,臺北市南港區研究院路三段245號,"25.033594,121.609915",B01,1142.0,南港分局,
一般住宅,WSA00853,九如里,臺北市南港區研究院路三段245號,"25.033594,121.609915",B01,1056.0,南港分局,
一般住宅,WSA00802,九如里,臺北市南港區研究院路三段2號,"25.035741,121.617037",B01,11757.0,南港分局,
一般住宅,WSA00594,九如里,臺北市南港區研究院路三段68巷12號,"25.035163,121.614177",B01,85.0,南港分局,
一般住宅,WSA00600,九如里,臺北市南港區研究院路三段68巷27弄1號,"25.035095,121.613981",B01,342.0,南港分局,
一般住宅,WSA00598,九如里,臺北市南港區研究院路三段68巷32弄2號,"25.03552,121.613713",B01,257.0,南港分局,
一般住宅,WSA00595,九如里,臺北市南港區研究院路三段68巷9號,"25.035273,121.614311",B01,494.0,南港分局,
一般住宅,WSA00596,九如里,臺北市南港區研究院路三段68巷9號,"25.035273,121.614311",B01,240.0,南港分局,
一般住宅,WSA00599,九如里,臺北市南港區研究院路三段86巷2號,"25.034409,121.613416",B01,102.0,南港分局,
一般住宅,WSA01023,三重里,臺北市南港區三重里重陽路523號,"25.062473,121.613242",B02,440.0,南港分局,
一般住宅,WSA01022,三重里,臺北市南港區三重路41巷19號,"25.060481,121.613182",B03,450.0,南港分局,
一般住宅,WSA00931,三重里,臺北市南港區三重路41巷33號,"25.060175,121.612754",B01,1689.0,南港分局,
一般住宅,WSA00019,三重里,臺北市南港區三重路67巷1號,"25.060689,121.613732",B01,102.0,南港分局,
一般住宅,WSA00021,三重里,臺北市南港區三重路67巷2弄11號,"25.060123,121.613765",B01,73.0,南港分局,
一般住宅,WSA00020,三重里,臺北市南港區三重路67巷2弄1號,"25.060511,121.613776",B01,113.0,南港分局,
一般住宅,WSA00022,三重里,臺北市南港區三重路67巷2弄2號,"25.060596,121.613671",B01,226.0,南港分局,
一般住宅,WSA00016,三重里,臺北市南港區三重路69號,"25.06079,121.613896",B01,197.0,南港分局,
一般住宅,WSA00977,三重里,臺北市南港區松河街756號,"25.061029,121.611446",B01,317.0,南港分局,
一般住宅,WSA00896,三重里,臺北市南港區松河街762號,"25.061191,121.611709",B01,749.0,南港分局,
一般住宅,WSA00943,三重里,臺北市南港區南港路一段2巷25號,"25.055645,121.620112",B01,264.0,南港分局,
一般住宅,WSA00826,三重里,臺北市南港區南港路一段8號,"25.054886,121.619573",B02,129.0,南港分局,
一般住宅,WSA00810,三重里,臺北市南港區重陽路378號,"25.059021,121.61005",B01,465.0,南港分局,
一般住宅,WSA00933,三重里,臺北市南港區重陽路449號,"25.059439,121.610111",B03,1902.0,南港分局,
一般住宅,WSA00905,三重里,臺北市南港區重陽路458號,"25.059404,121.610843",B04,2281.0,南港分局,
一般住宅,WSA00606,三重里,臺北市南港區重陽路476號,"25.060029,121.611529",B01,225.0,南港分局,
一般住宅,WSA00989,三重里,臺北市南港區重陽路477號,"25.060148,121.611228",B01,913.0,南港分局,
一般住宅,WSA00980,三重里,臺北市南港區重陽路478號,"25.060092,121.611667",B01,1360.0,南港分局,
一般住宅,WSA00965,三重里,臺北市南港區重陽路485號,"25.060692,121.611445",B01,898.0,南港分局,
一般住宅,WSA00878,三重里,臺北市南港區重陽路487號,"25.060749,121.611737",B01,861.0,南港分局,
一般住宅,WSA00821,三重里,臺北市南港區重陽路499號,"25.061523,121.612387",B02,1154.0,南港分局,
一般住宅,WSA00930,三重里,臺北市南港區重陽路547號,"25.063023,121.613743",B01,465.0,南港分局,
一般住宅,WSA00855,三重里,臺北市南港區重陽路551號,"25.063148,121.614082",B01,645.0,南港分局,
一般住宅,WSA00842,三重里,臺北市南港區重陽路588號,"25.06294,121.614614",B01,342.0,南港分局,
一般住宅,WSA00942,三重里,臺北市南港區重陽路596號,"25.062958,121.614773",B01,335.0,南港分局,
一般住宅,WSA00908,三重里,臺北市南港區惠民街73號,"25.058693,121.610159",B01,622.0,南港分局,
一般住宅,WSA00841,三重里,臺北市南港區港東街86號,"25.056705,121.621022",B01,829.0,南港分局,
一般住宅,WSA00897,三重里,臺北市南港區園區街11號,"25.05889,121.611098",B02,264.0,南港分局,
一般住宅,WSA00836,三重里,臺北市南港區園區街15號,"25.058892,121.610919",B02,932.0,南港分局,
一般住宅,WSA00923,三重里,臺北市南港區園區街22號,"25.059289,121.613024",B01,1352.0,南港分局,
一般住宅,WSA00947,三重里,臺北市南港區園區街28號,"25.059224,121.612611",B04,1033.0,南港分局,
一般住宅,WSA00018,三重里,臺北市南港區園區街30號,"25.059217,121.612523",B01,102.0,南港分局,
一般住宅,WSA00924,三重里,臺北市南港區園區街36號,"25.059228,121.612382",B04,2075.0,南港分局,
一般住宅,WSA00869,三重里,臺北市南港區園區街56號,"25.059165,121.611881",B01,619.0,南港分局,
一般住宅,WSA00859,三重里,臺北市南港區園區街64號,"25.059208,121.611455",B03,802.0,南港分局,
一般住宅,WSA00888,三重里,臺北市南港區園區街6號,"25.059176,121.613674",B01,1301.0,南港分局,
一般住宅,WSA00892,三重里,臺北市南港區經貿一路55號,"25.056035,121.619992",B01,590.0,南港分局,
一般住宅,WSA00917,三重里,臺北市南港區經貿二路157巷36弄109號,"25.06231,121.61465",B03,1523.0,南港分局,
一般住宅,WSA00956,三重里,臺北市南港區經貿二路157巷36弄60號,"25.061032,121.615544",B01,266.0,南港分局,
一般住宅,WSA00959,三重里,臺北市南港區經貿二路157巷36弄82號,"25.06153,121.614852",B01,434.0,南港分局,
一般住宅,WSA00867,三重里,臺北市南港區經貿二路157巷36弄86號,"25.061572,121.614757",B01,305.0,南港分局,
一般住宅,WSA00868,三重里,臺北市南港區經貿二路157巷36弄90號,"25.061755,121.61463",B01,757.0,南港分局,
一般住宅,WSA00814,三重里,臺北市南港區經貿二路157巷36弄95號,"25.061871,121.615007",B01,152.0,南港分局,
一般住宅,WSA00960,三重里,臺北市南港區經貿二路157巷36弄96號,"25.061962,121.61404",B04,2594.0,南港分局,
一般住宅,WSA00951,三重里,臺北市南港區經貿二路157巷36弄99號,"25.062021,121.615104",B01,197.0,南港分局,
一般住宅,WSA00934,三重里,臺北市南港區經貿二路157巷50號,"25.060801,121.61675",B01,594.0,南港分局,
一般住宅,WSA00863,三重里,臺北市南港區經貿二路157巷62號,"25.061074,121.617273",B01,3029.0,南港分局,
一般住宅,WSA00906,三重里,臺北市南港區經貿二路185巷50號,"25.061499,121.616607",B02,786.0,南港分局,
