類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,CRA00029,文南里,臺南市南區文南里8鄰健康路二段252巷7號,"22.982271,120.190513",1.0,75.0,第六分局,
一般住宅,CRA00030,文南里,臺南市南區文南里7鄰健康路二段234巷16號,"22.982251,120.191101",1.0,106.0,第六分局,
一般住宅,CRA00031,文南里,臺南市南區文南里8鄰健康路二段264巷17號,"22.982422,120.190124",1.0,65.0,第六分局,
一般住宅,CRA00032,文南里,臺南市南區文南里13鄰育南街69號,"22.983882,120.189127",1.0,174.0,第六分局,
一般住宅,CRA00033,文南里,臺南市南區文南里13鄰育南街67號,"22.983837,120.189128",1.0,174.0,第六分局,
一般住宅,CRA00034,文南里,臺南市南區文南里13鄰育南街51號,"22.983516,120.1891",1.0,174.0,第六分局,
一般住宅,CRA00035,文南里,臺南市南區文南里23鄰永南四街6號,"22.984043,120.189556",1.0,192.0,第六分局,
一般住宅,CRA00036,文南里,臺南市南區文南里23鄰永南四街8號,"22.984047,120.189518",1.0,192.0,第六分局,
一般住宅,CRA00037,文南里,臺南市南區文南里23鄰永南四街12號,"22.984055,120.189426",1.0,192.0,第六分局,
一般住宅,CRA00038,文南里,臺南市南區文南里23鄰永南四街4號,"22.984043,120.189582",1.0,192.0,第六分局,
一般住宅,CRA00039,文南里,臺南市南區文南里23鄰永南四街10號,"22.984051,120.189468",1.0,192.0,第六分局,
一般住宅,CRA00040,文南里,臺南市南區文南里14鄰永南街47號,"22.983691,120.188612",1.0,111.0,第六分局,
一般住宅,CRA00041,文南里,臺南市南區文南里15鄰美南街164號,"22.984185,120.187453",1.0,138.0,第六分局,
一般住宅,CRA00042,文南里,臺南市南區文南里19鄰建南路301號,"22.985244,120.185565",1.0,763.0,第六分局,
供公眾使用,CRA00043,文華里,臺南市南區文華里15鄰文南一街2號,"22.985787,120.189721",1.0,1066.0,第六分局,
一般住宅,CRA00044,文南里,臺南市南區文南里20鄰仁南街40號,"22.983277,120.184482",1.0,1337.0,第六分局,
一般住宅,CRA00045,文南里,臺南市南區文南里20鄰仁南三街9號,"22.983830,120.184886",1.0,73.0,第六分局,
一般住宅,CRA00046,文南里,臺南市南區文南里3鄰中華西路一段109巷90號,"22.981653,120.182543",1.0,596.0,第六分局,
一般住宅,CRA00047,文南里,臺南市南區文南里1鄰金華路二段289巷5弄19號,"22.983846,120.19122",1.0,81.0,第六分局,
一般住宅,CRA00048,文南里,臺南市南區文南里4鄰金華路二段289巷5弄32號,"22.983543,120.191042",1.0,81.0,第六分局,
一般住宅,CRA00049,文南里,臺南市南區文南里4鄰金華路二段289巷5弄34號,"22.983498,120.191031",1.0,81.0,第六分局,
一般住宅,CRA00050,文南里,臺南市南區文南里1鄰金華路二段289巷5弄29號,"22.983654,120.191205",1.0,83.0,第六分局,
一般住宅,CRA00051,文南里,臺南市南區文南里1鄰金華路二段289巷5弄31號,"22.983611,120.191207",1.0,83.0,第六分局,
一般住宅,CRA00052,文南里,臺南市南區文南里1鄰金華路二段289巷5弄35號,"22.983523,120.191196",1.0,83.0,第六分局,
一般住宅,CRA00053,文南里,臺南市南區文南里1鄰金華路二段289巷5弄37號,"22.983491,120.191193",1.0,83.0,第六分局,
一般住宅,CRA00054,文南里,臺南市南區文南里1鄰金華路二段289巷5弄39號,"22.983450,120.191191",1.0,83.0,第六分局,
一般住宅,CRA00055,文南里,臺南市南區文南里7鄰金華路二段219號,"22.982621,120.191418",1.0,112.0,第六分局,
一般住宅,CRA00056,文南里,臺南市南區文南里7鄰金華路二段221號,"22.982672,120.191422",1.0,112.0,第六分局,
一般住宅,CRA00057,文南里,臺南市南區文南里9鄰長南街36巷25號,"22.983677,120.19022",1.0,77.0,第六分局,
一般住宅,CRA00058,文南里,臺南市南區文南里8鄰長南街33號,"22.982823,120.190099",1.0,77.0,第六分局,
一般住宅,CRA00059,文南里,臺南市南區文南里9鄰長南街36巷21號,"22.983581,120.190219",1.0,77.0,第六分局,
一般住宅,CRA00060,文南里,臺南市南區文南里9鄰長南街36巷23號,"22.983629,120.190218",1.0,77.0,第六分局,
一般住宅,CRA00061,文南里,臺南市南區文南里5鄰長南街36巷14號,"22.983419,120.190361",1.0,77.0,第六分局,
一般住宅,CRA00062,文南里,臺南市南區文南里5鄰長南街36巷16號,"22.983457,120.190365",1.0,77.0,第六分局,
一般住宅,CRA00063,文南里,臺南市南區文南里5鄰長南街22號,"22.982970,120.190601",1.0,95.0,第六分局,
一般住宅,CRA00064,文華里,臺南市南區文華里16鄰文南路311號,"22.987220,120.189989",1.0,34.0,第六分局,
一般住宅,CRA00065,文華里,臺南市南區文華里10鄰美南街109號,"22.985886,120.187994",1.0,344.0,第六分局,
一般住宅,CRA00066,文華里,臺南市南區文華里8鄰建南路166號,"22.985185,120.188514",1.0,40.0,第六分局,
一般住宅,CRA00067,文華里,臺南市南區文華里8鄰建南路164號,"22.985181,120.188557",1.0,40.0,第六分局,
一般住宅,CRA00068,文華里,臺南市南區文華里8鄰建南路162號,"22.985177,120.188608",1.0,40.0,第六分局,
一般住宅,CRA00069,文華里,臺南市南區文華里8鄰文南二街57號,"22.985396,120.18884",1.0,150.0,第六分局,
一般住宅,CRA00070,文華里,臺南市南區文華里9鄰金華路二段385巷25號,"22.986612,120.190641",1.0,62.0,第六分局,
一般住宅,CRA00071,文華里,臺南市南區文華里9鄰金華路二段385巷27號,"22.986612,120.190599",1.0,62.0,第六分局,
一般住宅,CRA00072,文華里,臺南市南區文華里9鄰金華路二段345巷12號,"22.985769,120.191193",1.0,113.0,第六分局,
一般住宅,CRA00073,文華里,臺南市南區文華里4鄰金華路二段359號,"22.986003,120.191687",1.0,71.0,第六分局,
一般住宅,CRA00074,文華里,臺南市南區文華里9鄰金華路二段385巷23號,"22.986612,120.190682",1.0,71.0,第六分局,
一般住宅,CRA00075,文南里,臺南市南區文南里1鄰金華路二段283號,"22.984235,120.191531",1.0,122.0,第六分局,
一般住宅,CRA00076,文華里,臺南市南區文華里7鄰建南路102巷13號,"22.985475,120.191164",1.0,65.0,第六分局,
一般住宅,CRA00077,文華里,臺南市南區文華里18鄰德南街11號,"22.987660,120.18941",1.0,193.0,第六分局,
一般住宅,CRA00078,文華里,臺南市南區文華里18鄰德南街17號,"22.987424,120.189432",1.0,193.0,第六分局,
一般住宅,CRA00079,文華里,臺南市南區文華里17鄰德南街14號,"22.987577,120.189117",1.0,193.0,第六分局,
一般住宅,CRA00080,文華里,臺南市南區文華里17鄰德南街20號,"22.987476,120.188993",1.0,408.0,第六分局,
一般住宅,CRA00081,文華里,臺南市南區文華里17鄰德南街26號,"22.987331,120.188799",1.0,408.0,第六分局,
公有,CRA00082,文華里,臺南市南區文華里15鄰建南路154號,"22.985188,120.189661",1.0,494.0,第六分局,
一般住宅,CRA00083,田寮里,臺南市南區田寮里7鄰新興路207號,"22.977112,120.193789",1.0,80.0,第六分局,
一般住宅,CRA00084,田寮里,臺南市南區田寮里7鄰新興路191號,"22.977321,120.194084",1.0,80.0,第六分局,
一般住宅,CRA00085,田寮里,臺南市南區田寮里7鄰新興路189號,"22.977346,120.194124",1.0,80.0,第六分局,
一般住宅,CRA00086,田寮里,臺南市南區田寮里1鄰新興路313巷2號,"22.975415,120.191854",1.0,174.0,第六分局,
一般住宅,CRA00087,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄38號,"22.975514,120.194149",1.0,133.0,第六分局,
一般住宅,CRA00088,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄36號,"22.975491,120.194219",1.0,133.0,第六分局,
一般住宅,CRA00089,田寮里,臺南市南區田寮里5鄰大成路二段150號,"22.975113,120.193704",1.0,133.0,第六分局,
一般住宅,CRA00090,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄34號,"22.975480,120.194280",1.0,133.0,第六分局,
一般住宅,CRA00091,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄32號,"22.975463,120.194348",1.0,133.0,第六分局,
一般住宅,CRA00092,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄30號,"22.975446,120.194405",1.0,133.0,第六分局,
一般住宅,CRA00093,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄28號,"22.975425,120.194473",1.0,133.0,第六分局,
一般住宅,CRA00094,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄26號,"22.975406,120.194542",1.0,133.0,第六分局,
一般住宅,CRA00095,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄24號,"22.975397,120.194596",1.0,133.0,第六分局,
一般住宅,CRA00096,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄22號,"22.975376,120.194667",1.0,133.0,第六分局,
一般住宅,CRA00097,田寮里,臺南市南區田寮里5鄰大成路二段92巷3弄20號,"22.975359,120.194729",1.0,133.0,第六分局,
一般住宅,CRA00098,田寮里,臺南市南區田寮里5鄰大成路二段146號,"22.975117,120.193792",1.0,53.0,第六分局,
一般住宅,CRA00099,田寮里,臺南市南區田寮里5鄰大成路二段152號,"22.975110,120.193662",1.0,174.0,第六分局,
一般住宅,CRA00100,田寮里,臺南市南區田寮里2鄰大成路二段172號,"22.975152,120.192974",1.0,192.0,第六分局,
一般住宅,CRA00101,田寮里,臺南市南區田寮里5鄰大成路二段148號,"22.975114,120.193753",1.0,53.0,第六分局,
一般住宅,CRA00102,田寮里,臺南市南區田寮里5鄰大成路二段112號,"22.975138,120.194550",1.0,153.0,第六分局,
一般住宅,CRA00103,田寮里,臺南市南區田寮里6鄰新興路217巷24號之1,"22.976481,120.194367",1.0,94.0,第六分局,
一般住宅,CRA00104,田寮里,臺南市南區田寮里6鄰新興路217巷28號,"22.976437,120.194464",1.0,94.0,第六分局,
一般住宅,CRA00105,田寮里,臺南市南區田寮里7鄰新興路217巷69號,"22.976292,120.195173",1.0,94.0,第六分局,
一般住宅,CRA00106,田寮里,臺南市南區田寮里7鄰新興路205號,"22.977129,120.193826",1.0,73.0,第六分局,
一般住宅,CRA00107,田寮里,臺南市南區田寮里7鄰新興路203號,"22.977160,120.193855",1.0,73.0,第六分局,
一般住宅,CRA00108,田寮里,臺南市南區田寮里6鄰新興路219號,"22.976831,120.193398",1.0,73.0,第六分局,
一般住宅,CRA00109,田寮里,臺南市南區田寮里7鄰新興路215號,"22.977004,120.193648",1.0,73.0,第六分局,
一般住宅,CRA00110,田寮里,臺南市南區田寮里7鄰新興路213號,"22.977034,120.193676",1.0,73.0,第六分局,
一般住宅,CRA00111,田寮里,臺南市南區田寮里7鄰新興路211號,"22.977059,120.193713",1.0,91.0,第六分局,
一般住宅,CRA00112,田寮里,臺南市南區田寮里12鄰新興路61號,"22.978981,120.196682",1.0,91.0,第六分局,
一般住宅,CRA00113,新興里,臺南市南區新興里7鄰新興路183號,"22.977392,120.194201",1.0,91.0,第六分局,
一般住宅,CRA00114,田寮里,臺南市南區田寮里8鄰新興路115號,"22.978452,120.195708",1.0,91.0,第六分局,
一般住宅,CRA00115,田寮里,臺南市南區田寮里12鄰新興路75號,"22.978912,120.196470",1.0,91.0,第六分局,
一般住宅,CRA00116,田寮里,臺南市南區田寮里8鄰新興路121號,"22.978363,120.195607",1.0,91.0,第六分局,
一般住宅,CRA00117,田寮里,臺南市南區田寮里8鄰新興路119號,"22.978390,120.19564",1.0,91.0,第六分局,
一般住宅,CRA00118,田寮里,臺南市南區田寮里13鄰西門路一段363號,"22.978493,120.197501",1.0,64.0,第六分局,
一般住宅,CRA00119,田寮里,臺南市南區田寮里12鄰新興路41巷9弄5號,"22.979112,120.197205",1.0,64.0,第六分局,
一般住宅,CRA00120,田寮里,臺南市南區田寮里13鄰新興路41巷9弄6號,"22.978954,120.19721",1.0,64.0,第六分局,
一般住宅,CRA00121,田寮里,臺南市南區田寮里12鄰新興路41巷9弄3號,"22.979111,120.197159",1.0,64.0,第六分局,
一般住宅,CRA00122,田寮里,臺南市南區田寮里13鄰西門路一段365號,"22.978553,120.197500",1.0,64.0,第六分局,
一般住宅,CRA00123,田寮里,臺南市南區田寮里8鄰新興路183巷14號,"22.977129,120.194562",1.0,40.0,第六分局,
一般住宅,CRA00124,田寮里,臺南市南區田寮里8鄰新興路183巷12號,"22.977156,120.194517",1.0,40.0,第六分局,
一般住宅,CRA00125,田寮里,臺南市南區田寮里16鄰西門路一段329號,"22.977622,120.197498",1.0,38.0,第六分局,
一般住宅,CRA00126,田寮里,臺南市南區田寮里16鄰西門路一段331號,"22.977664,120.197491",1.0,38.0,第六分局,
一般住宅,CRA00127,田寮里,臺南市南區田寮里16鄰西門路一段353號,"22.978245,120.197460",1.0,38.0,第六分局,
一般住宅,CRA00128,田寮里,臺南市南區田寮里16鄰西門路一段357號,"22.978341,120.19745",1.0,38.0,第六分局,
一般住宅,CRA00129,田寮里,臺南市南區田寮里16鄰西門路一段359號,"22.978376,120.197446",1.0,38.0,第六分局,
一般住宅,CRA00130,田寮里,臺南市南區田寮里16鄰西門路一段355號,"22.978285,120.197456",1.0,38.0,第六分局,
一般住宅,CRA00131,田寮里,臺南市南區田寮里19鄰西門路一段223巷20號,"22.975949,120.196178",1.0,325.0,第六分局,
一般住宅,CRA00132,田寮里,臺南市南區田寮里20鄰西門路一段279巷16弄1號,"22.976896,120.196678",1.0,294.0,第六分局,
一般住宅,CRA00133,田寮里,臺南市南區田寮里16鄰西門路一段333巷19號,"22.977874,120.196901",1.0,133.0,第六分局,
一般住宅,CRA00134,田寮里,臺南市南區田寮里15鄰西門路一段361巷5號,"22.978307,120.197267",1.0,133.0,第六分局,
一般住宅,CRA00135,田寮里,臺南市南區田寮里15鄰西門路一段361巷9號,"22.978325,120.19713",1.0,133.0,第六分局,
一般住宅,CRA00136,田寮里,臺南市南區田寮里15鄰西門路一段361巷1號,"22.978304,120.19735",1.0,133.0,第六分局,
一般住宅,CRA00137,田寮里,臺南市南區田寮里15鄰西門路一段361巷3號,"22.97831,120.19731",1.0,133.0,第六分局,
一般住宅,CRA00138,田寮里,臺南市南區田寮里16鄰西門路一段311號,"22.977267,120.197477",1.0,115.0,第六分局,
一般住宅,CRA00139,田寮里,臺南市南區田寮里17鄰西門路一段307號,"22.977181,120.197485",1.0,115.0,第六分局,
一般住宅,CRA00140,田寮里,臺南市南區田寮里17鄰西門路一段305號,"22.977145,120.197487",1.0,115.0,第六分局,
一般住宅,CRA00141,田寮里,臺南市南區田寮里17鄰西門路一段303號,"22.9771,120.197491",1.0,115.0,第六分局,
一般住宅,CRA00142,田寮里,臺南市南區田寮里17鄰西門路一段301號,"22.977056,120.197492",1.0,115.0,第六分局,
一般住宅,CRA00143,田寮里,臺南市南區田寮里16鄰西門路一段339號,"22.977938,120.197469",1.0,112.0,第六分局,
一般住宅,CRA00144,田寮里,臺南市南區田寮里16鄰西門路一段323號,"22.977506,120.197473",1.0,112.0,第六分局,
一般住宅,CRA00145,田寮里,臺南市南區田寮里16鄰西門路一段319號,"22.977425,120.197475",1.0,112.0,第六分局,
一般住宅,CRA00146,田寮里,臺南市南區田寮里16鄰西門路一段313號,"22.977311,120.197475",1.0,112.0,第六分局,
一般住宅,CRA00147,田寮里,臺南市南區田寮里16鄰西門路一段315號,"22.977353,120.19748",1.0,112.0,第六分局,
一般住宅,CRA00148,田寮里,臺南市南區田寮里16鄰西門路一段317號,"22.977391,120.197475",1.0,112.0,第六分局,
一般住宅,CRA00149,田寮里,臺南市南區田寮里15鄰西門路一段361巷7號,"22.978307,120.197226",1.0,73.0,第六分局,
一般住宅,CRA00150,田寮里,臺南市南區田寮里14鄰大成路二段42巷60號,"22.976476,120.196552",1.0,68.0,第六分局,
一般住宅,CRA00152,再興里,臺南市南區再興里5鄰新慶街9號,"22.980245,120.193335",1.0,91.0,第六分局,
一般住宅,CRA00153,再興里,臺南市南區再興里2鄰三和街39號,"22.980964,120.192522",1.0,168.0,第六分局,
一般住宅,CRA00154,再興里,臺南市南區再興里1鄰三官路24號,"22.980640,120.193682",1.0,195.0,第六分局,
一般住宅,CRA00155,再興里,臺南市南區再興里10鄰新城街19號,"22.979209,120.191944",1.0,195.0,第六分局,
一般住宅,CRA00156,再興里,臺南市南區再興里5鄰新慶街46號,"22.980478,120.192333",1.0,826.0,第六分局,
一般住宅,CRA00157,新興里,臺南市南區新興里15鄰三官路15號,"22.980896,120.193957",1.0,112.0,第六分局,
一般住宅,CRA00158,再興里,臺南市南區再興里1鄰三官路80號,"22.979312,120.193794",1.0,37.0,第六分局,
一般住宅,CRA00159,再興里,臺南市南區再興里1鄰三官路76號,"22.979386,120.193791",1.0,37.0,第六分局,
一般住宅,CRA00160,再興里,臺南市南區再興里2鄰三和街21號,"22.980958,120.192919",1.0,37.0,第六分局,
一般住宅,CRA00161,再興里,臺南市南區再興里2鄰三和街19號,"22.980958,120.192967",1.0,37.0,第六分局,
一般住宅,CRA00162,再興里,臺南市南區再興里2鄰三和街17號,"22.98096,120.193002",1.0,28.0,第六分局,
一般住宅,CRA00163,再興里,臺南市南區再興里10鄰新城街56號,"22.979892,120.19215",1.0,58.0,第六分局,
一般住宅,CRA00164,再興里,臺南市南區再興里2鄰三和街27號,"22.980957,120.19279",1.0,55.0,第六分局,
一般住宅,CRA00165,再興里,臺南市南區再興里10鄰新城街28號,"22.979302,120.192145",1.0,55.0,第六分局,
一般住宅,CRA00166,再興里,臺南市南區再興里10鄰新城街30號,"22.979347,120.192139",1.0,55.0,第六分局,
一般住宅,CRA00167,再興里,臺南市南區再興里10鄰新城街15號,"22.979077,120.19192",1.0,71.0,第六分局,
一般住宅,CRA00168,再興里,臺南市南區再興里10鄰新城街37號,"22.979641,120.191885",1.0,71.0,第六分局,
一般住宅,CRA00169,再興里,臺南市南區再興里5鄰新慶街3號,"22.980243,120.193473",1.0,46.0,第六分局,
一般住宅,CRA00170,再興里,臺南市南區再興里2鄰新慶街10巷8號,"22.980689,120.193366",1.0,44.0,第六分局,
一般住宅,CRA00171,再興里,臺南市南區再興里1鄰三官路38號,"22.980205,120.193661",1.0,67.0,第六分局,
一般住宅,CRA00172,再興里,臺南市南區再興里10鄰新城街33號,"22.97954,120.191875",1.0,218.0,第六分局,
一般住宅,CRA00173,再興里,臺南市南區再興里5鄰新慶街14號,"22.980384,120.193156",1.0,53.0,第六分局,
一般住宅,CRA00174,再興里,臺南市南區再興里2鄰三和街42號,"22.981083,120.192527",1.0,105.0,第六分局,
一般住宅,CRA00175,再興里,臺南市南區再興里2鄰三和街25號,"22.980958,120.192832",1.0,105.0,第六分局,
一般住宅,CRA00176,再興里,臺南市南區再興里2鄰三和街19號,"22.980958,120.192967",1.0,105.0,第六分局,
一般住宅,CRA00177,再興里,臺南市南區再興里2鄰三和街50號,"22.981126,120.19237",1.0,105.0,第六分局,
一般住宅,CRA00178,再興里,臺南市南區再興里1鄰三官路8號,"22.981055,120.193648",1.0,98.0,第六分局,
一般住宅,CRA00179,再興里,臺南市南區再興里1鄰三官路26號,"22.980598,120.193682",1.0,98.0,第六分局,
一般住宅,CRA00180,再興里,臺南市南區再興里6鄰金華路二段184號,"22.979980,120.191501",1.0,83.0,第六分局,
一般住宅,CRA00181,再興里,臺南市南區再興里6鄰金華路二段134號,"22.978901,120.191413",1.0,83.0,第六分局,
一般住宅,CRA00182,再興里,臺南市南區再興里6鄰金華路二段172號,"22.979759,120.191584",2.0,405.0,第六分局,
一般住宅,CRA00183,再興里,臺南市南區再興里4鄰金華路二段90號,"22.977951,120.191342",1.0,147.0,第六分局,
一般住宅,CRA00184,再興里,臺南市南區再興里7鄰金華路二段100巷35號,"22.978192,120.192403",1.0,444.0,第六分局,
一般住宅,CRA00185,再興里,臺南市南區再興里7鄰金華路二段100巷2號,"22.978085,120.191996",1.0,147.0,第六分局,
一般住宅,CRA00186,再興里,臺南市南區再興里11鄰仁慈街27號,"22.978532,120.192947",1.0,295.0,第六分局,
一般住宅,CRA00187,再興里,臺南市南區再興里11鄰仁慈街104號,"22.978705,120.19216",1.0,97.0,第六分局,
一般住宅,CRA00188,再興里,臺南市南區再興里11鄰仁慈街78號,"22.97869,120.192728",1.0,97.0,第六分局,
一般住宅,CRA00189,再興里,臺南市南區再興里11鄰仁慈街100號,"22.978701,120.192257",1.0,88.0,第六分局,
一般住宅,CRA00190,再興里,臺南市南區再興里11鄰仁慈街98號,"22.978701,120.192299",1.0,88.0,第六分局,
一般住宅,CRA00191,再興里,臺南市南區再興里11鄰仁慈街96號,"22.9787,120.192344",1.0,88.0,第六分局,
一般住宅,CRA00192,再興里,臺南市南區再興里11鄰仁慈街94號,"22.978698,120.192387",1.0,97.0,第六分局,
一般住宅,CRA00193,再興里,臺南市南區再興里11鄰仁慈街92號,"22.978697,120.19243",1.0,97.0,第六分局,
一般住宅,CRA00194,再興里,臺南市南區再興里11鄰仁慈街90號,"22.978698,120.19247",1.0,97.0,第六分局,
一般住宅,CRA00195,再興里,臺南市南區再興里11鄰仁慈街88號,"22.978694,120.192518",1.0,97.0,第六分局,
一般住宅,CRA00196,再興里,臺南市南區再興里11鄰仁慈街84號,"22.978694,120.192601",1.0,97.0,第六分局,
一般住宅,CRA00197,再興里,臺南市南區再興里11鄰仁慈街82號,"22.978694,120.192648",1.0,97.0,第六分局,
一般住宅,CRA00198,再興里,臺南市南區再興里11鄰仁慈街80號,"22.978691,120.192695",1.0,97.0,第六分局,
一般住宅,CRA00199,再興里,臺南市南區再興里13鄰三官路222巷19號,"22.977754,120.191615",1.0,400.0,第六分局,
一般住宅,CRA00200,再興里,臺南市南區再興里12鄰三官路206號,"22.977277,120.192105",1.0,147.0,第六分局,
一般住宅,CRA00201,再興里,臺南市南區再興里12鄰三官路216號,"22.977225,120.19189",1.0,147.0,第六分局,
一般住宅,CRA00202,再興里,臺南市南區再興里12鄰三官路220號,"22.977221,120.191817",1.0,147.0,第六分局,
一般住宅,CRA00203,再興里,臺南市南區再興里7鄰三官路176巷13號,"22.978311,120.192877",1.0,147.0,第六分局,
一般住宅,CRA00204,再興里,臺南市南區再興里7鄰三官路176巷11號,"22.978276,120.192876",1.0,36.0,第六分局,
一般住宅,CRA00205,再興里,臺南市南區再興里7鄰三官路176巷9號,"22.978261,120.192867",1.0,36.0,第六分局,
一般住宅,CRA00206,再興里,臺南市南區再興里7鄰三官路176巷15號,"22.978341,120.192888",1.0,36.0,第六分局,
一般住宅,CRA00207,再興里,臺南市南區再興里7鄰三官路176巷7號,"22.978235,120.192859",1.0,36.0,第六分局,
一般住宅,CRA00208,再興里,臺南市南區再興里13鄰三官路176巷5弄17號,"22.977640,120.192237",1.0,36.0,第六分局,
一般住宅,CRA00209,再興里,臺南市南區再興里13鄰三官路176巷5弄15號,"22.977639,120.192276",1.0,36.0,第六分局,
一般住宅,CRA00210,金華里,臺南市南區金華里9鄰慶南街133號,"22.978815,120.189978",1.0,34.0,第六分局,
一般住宅,CRA00211,金華里,臺南市南區金華里29鄰新孝路126巷72號,"22.979409,120.187093",1.0,75.0,第六分局,
一般住宅,CRA00212,金華里,臺南市南區金華里29鄰新孝路126巷66號,"22.979299,120.18705",1.0,75.0,第六分局,
一般住宅,CRA00213,金華里,臺南市南區金華里29鄰新孝路126巷64號,"22.979268,120.187032",1.0,75.0,第六分局,
一般住宅,CRA00214,金華里,臺南市南區金華里7鄰新孝路172巷89號,"22.980193,120.185847",1.0,72.0,第六分局,
一般住宅,CRA00215,金華里,臺南市南區金華里24鄰新孝路172巷66號,"22.979357,120.185772",1.0,72.0,第六分局,
一般住宅,CRA00216,金華里,臺南市南區金華里23鄰新孝路148巷109號,"22.980439,120.186522",1.0,92.0,第六分局,
一般住宅,CRA00217,金華里,臺南市南區金華里23鄰新孝路148巷107號,"22.980391,120.186513",1.0,73.0,第六分局,
一般住宅,CRA00218,金華里,臺南市南區金華里23鄰新孝路148巷105號,"22.980350,120.186513",1.0,73.0,第六分局,
一般住宅,CRA00219,金華里,臺南市南區金華里23鄰新孝路148巷101號,"22.980252,120.186492",1.0,77.0,第六分局,
一般住宅,CRA00220,金華里,臺南市南區金華里23鄰新孝路148巷99號,"22.980208,120.186466",1.0,73.0,第六分局,
一般住宅,CRA00221,金華里,臺南市南區金華里23鄰新孝路148巷91號,"22.980035,120.186393",1.0,77.0,第六分局,
一般住宅,CRA00222,金華里,臺南市南區金華里23鄰新孝路148巷75號,"22.979707,120.186294",1.0,77.0,第六分局,
