電腦編號,里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
D48,墾地里,雲林縣虎尾鎮墾地里科雲路66號,"23.737884,120.40628",1.0,3715.0,保二三大二中,中科(虎尾)
