類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
供公眾使用,ONA00001,慈福里,臺南市學甲區慈福里9鄰濟生路62號,"23.232413,120.183798",1,27.0,學甲分局,
公有,ONA00003,仁得里,臺南市學甲區仁得里6鄰華宗路313號,"23.230357,120.182205",1,297.0,學甲分局,
供公眾使用,ONA00004,明宜里,臺南市學甲區明宜里9鄰宮西路10號,"23.233984,120.179663",1,77.0,學甲分局,
供公眾使用,ONA00005,明宜里,臺南市學甲區明宜里2鄰中山路151號,"23.234672,120.178837",1,80.0,學甲分局,
供公眾使用,ONA00007,慈福里,臺南市學甲區慈福里12鄰濟生路170號,"23.233771,120.180496",1,255.0,學甲分局,
供公眾使用,ONA00009,新達里,臺南市學甲區新達里10鄰興業路99號,"23.242194,120.19247",1,348.0,學甲分局,
供公眾使用,ONA00010,新榮里,臺南市學甲區新榮里6鄰華宗路121號,"23.224568,120.181715",1,193.0,學甲分局,
供公眾使用,ONA00011,新榮里,臺南市學甲區新榮里6鄰華宗路121號,"23.224568,120.181715",1,885.0,學甲分局,
供公眾使用,ONA00012,新榮里,臺南市學甲區新榮里6鄰華宗路126號之1,"23.22296,120.185086",1,74.0,學甲分局,
供公眾使用,ONA00013,新榮里,臺南市學甲區新榮里6鄰華宗路126號,"23.222816,120.185795",1,86.0,學甲分局,
供公眾使用,ONA00014,新榮里,臺南市學甲區新榮里6鄰華宗路71號,"23.221236,120.183516",1,184.0,學甲分局,
供公眾使用,ONA00015,新榮里,臺南市學甲區新榮里5鄰華宗路202號,"23.225555,120.183791",1,566.0,學甲分局,
供公眾使用,ONA00016,新榮里,臺南市學甲區新榮里6鄰華宗路137號之2,"23.225024,120.182588",1,62.0,學甲分局,
供公眾使用,ONA00017,秀昌里,臺南市學甲區秀昌里5鄰一秀155號,"23.261267,120.16856",1,441.0,學甲分局,
供公眾使用,ONA00018,秀昌里,臺南市學甲區秀昌里5鄰一秀155號,"23.261267,120.16856",1,40.0,學甲分局,
供公眾使用,ONA00019,大灣里,臺南市學甲區大灣里1鄰大灣39號之10,"23.211617,120.1863",1,185.0,學甲分局,
供公眾使用,ONA00021,秀昌里,臺南市學甲區秀昌里5鄰一秀155號,"23.261267,120.16856",1,1500.0,學甲分局,
供公眾使用,ONA00022,仁得里,臺南市學甲區仁得里17鄰八德街161號,"23.227741,120.17801",1,260.0,學甲分局,
供公眾使用,ONA00024,中洲里,臺南市學甲區中洲里4鄰中洲109號之2,"23.244312,120.15733",1,107.0,學甲分局,
供公眾使用,ONA00025,光華里,臺南市學甲區光華里8鄰頭港子1號,"23.252897,120.15231",1,195.0,學甲分局,
供公眾使用,ONA00026,宅港里,臺南市學甲區宅港里7鄰德安寮3號之28,"23.249026,120.196715",1,75.0,學甲分局,
公有,ONA00027,忠嘉里,臺南市將軍區忠嘉里11鄰忠興190號,"23.198948,120.158797",1,30.0,學甲分局,
供公眾使用,ONA00030,忠嘉里,臺南市將軍區忠嘉里11鄰忠興189號,"23.199442,120.158581",1,27.0,學甲分局,
供公眾使用,ONA00031,長榮里,臺南市將軍區長榮里5鄰長榮165號,"23.189779,120.158931",1,30.0,學甲分局,
供公眾使用,ONA00032,忠嘉里,臺南市將軍區忠嘉里6鄰忠興132之6號,"23.204407,120.158621",1,37.0,學甲分局,
供公眾使用,ONA00034,苓仔寮里,臺南市將軍區苓仔寮里9鄰苓和1之12號,"23.224995,120.17276",1,194.0,學甲分局,
公有,ONA00035,北門里,臺南市北門區北門里3鄰舊埕108號,"23.267716,120.125355",1,173.0,學甲分局,
供公眾使用,ONA00037,玉港里,臺南市北門區玉港里3鄰灰磘港129之4號,"23.252862,120.129777",1,68.0,學甲分局,
供公眾使用,ONA00039,苓仔寮里,臺南市將軍區苓仔寮里5鄰源頭1之2號,"23.209629,120.163028",1,178.0,學甲分局,
供公眾使用,ONA00040,光華里,臺南市學甲區光華里8鄰頭港子1號之20,"23.254014,120.152771",1,294.0,學甲分局,
供公眾使用,ONA00041,中洲里,臺南市學甲區中洲里9鄰中洲313號之2,"23.24493,120.157144",1,211.0,學甲分局,
供公眾使用,ONA00042,新達里,臺南市學甲區新達里15鄰瓦寮22號之3,"23.230568,120.209118",1,24.0,學甲分局,
公有,OPA00001,許厝里,臺南市歸仁區許厝里7鄰和平南街9號,"22.966145,120.296446",1,2561.0,歸仁分局,
公有,OPA00002,歸仁里,臺南市歸仁區歸仁里1鄰中正北路一段148號,"22.971993,120.295527",1,879.0,歸仁分局,
公有,OPA00003,歸仁里,臺南市歸仁區歸仁里1鄰大德路127號,"22.971948,120.297439",1,210.0,歸仁分局,
公有,OPA00004,文化里,臺南市歸仁區文化里1鄰文化街二段2號,"22.969901,120.293892",1,76.0,歸仁分局,
公有,OPA00006,辜厝里,臺南市歸仁區辜厝里10鄰民權南路171號,"22.964455,120.288178",1,260.0,歸仁分局,
公有,OPA00007,後市里,臺南市歸仁區後市里6鄰中山路二段2號,"22.967227,120.293961",1,188.0,歸仁分局,
一般住宅,OPA00010,後市里,臺南市歸仁區後市里10鄰民族北街51號,"22.968298,120.292134",1,362.0,歸仁分局,
供公眾使用,OPA00011,辜厝里,臺南市歸仁區辜厝里1鄰中山路二段1號,"22.966477,120.293906",1,53.0,歸仁分局,
供公眾使用,OPA00013,後市里,臺南市歸仁區後市里6鄰中山路二段24號,"22.966971,120.293263",1,136.0,歸仁分局,
公有,OPA00014,後市里,臺南市歸仁區後市里6鄰中山路二段6號,"22.966929,120.293651",1,63.0,歸仁分局,
一般住宅,OPA00015,文化里,臺南市歸仁區文化里13鄰大德路253號,"22.973468,120.289094",1、2,1612.0,歸仁分局,
一般住宅,OPA00016,歸仁里,臺南市歸仁區歸仁里7鄰信義北路90號,"22.969104,120.297811",1,975.0,歸仁分局,
一般住宅,OPA00017,後市里,臺南市歸仁區後市里11鄰文化街二段53巷3號,"22.969355,120.292041",1,210.0,歸仁分局,
公有,OPA00018,許厝里,臺南市歸仁區許厝里4鄰信義南路78號,"22.964003,120.298029",1,2009.0,歸仁分局,
供公眾使用,OPA00019,南興里,臺南市歸仁區南興里16鄰中山路三段355號,"22.967251,120.278981",1,644.0,歸仁分局,
供公眾使用,OPA00020,南興里,臺南市歸仁區南興里16鄰中山路三段365號,"22.968088,120.278229",1,99.0,歸仁分局,
供公眾使用,OPA00021,南興里,臺南市歸仁區南興里15鄰中山路三段320號,"22.968665,120.28018",1,173.0,歸仁分局,
供公眾使用,OPA00022,南興里,臺南市歸仁區南興里15鄰中山路三段320號,"22.968665,120.28018",1,3757.0,歸仁分局,
供公眾使用,OPA00023,南興里,臺南市歸仁區南興里15鄰中山路三段378號,"22.969291,120.27896",1,3154.0,歸仁分局,
供公眾使用,OPA00024,南興里,臺南市歸仁區南興里1鄰民生北街130號,"22.971596,120.281257",1,188.0,歸仁分局,
供公眾使用,OPA00025,南興里,臺南市歸仁區南興里15鄰中山路三段486號,"22.969037,120.276634",1,200.0,歸仁分局,
供公眾使用,OPA00026,南興里,臺南市歸仁區南興里16鄰中山路三段471號,"22.968703,120.27451",1,67.0,歸仁分局,
供公眾使用,OPA00027,南興里,臺南市歸仁區南興里16鄰中山路三段371號,"22.968146,120.277664",1,186.0,歸仁分局,
供公眾使用,OPA00028,南興里,臺南市歸仁區南興里15鄰民生北街75號,"22.970148,120.280816",1,23.0,歸仁分局,
供公眾使用,OPA00030,南興里,臺南市歸仁區南興里16鄰中山路三段355號,"22.967251,120.278981",1,626.0,歸仁分局,
供公眾使用,OPA00031,南保里,臺南市歸仁區南保里29鄰中山九街20號,"22.966815,120.282405",1,227.0,歸仁分局,
供公眾使用,OPA00032,南保里,臺南市歸仁區南保里29鄰中山九街6號,"22.967383,120.28239",1,98.0,歸仁分局,
供公眾使用,OPA00033,南保里,臺南市歸仁區南保里29鄰中山九街40號,"22.966137,120.282236",1,1325.0,歸仁分局,
供公眾使用,OPA00034,南保里,臺南市歸仁區南保里29鄰中山九街35號,"22.966148,120.282719",1,87.0,歸仁分局,
一般住宅,OPA00035,南興里,臺南市歸仁區南興里13鄰文化九街43號,"22.969792,120.281803",1,381.0,歸仁分局,
供公眾使用,OPA00036,南興里,臺南市歸仁區南興里16鄰民生南街一段180號,"22.964568,120.280762",1,133.0,歸仁分局,
供公眾使用,OPA00039,新田里,臺南市仁德區新田里6鄰勝利路88號,"22.957750,120.257180",1,123.0,歸仁分局,
供公眾使用,OPA00042,仁義里,臺南市仁德區仁義里43鄰正義一街58號,"22.971986,120.253602",1,223.0,歸仁分局,
一般住宅,OPA00044,新田里,臺南市仁德區新田里10鄰民安路二段51號,"22.953292,120.253314",1,1145.0,歸仁分局,
供公眾使用,OPA00046,仁德里,臺南市仁德區仁德里17鄰文華一街89號,"22.960978,120.24336",1,3559.0,歸仁分局,
供公眾使用,OPA00047,仁義里,臺南市仁德區仁義里1鄰勝利路103號,"22.958193,120.256669",1,33.0,歸仁分局,
一般住宅,OPA00048,仁德里,臺南市仁德區仁德里15鄰四維街21號,"22.973116,120.251592",1,585.0,歸仁分局,
供公眾使用,OPA00049,仁義里,臺南市仁德區仁義里2鄰仁義六街97之1號,"22.959384,120.256495",1,150.0,歸仁分局,
供公眾使用,OPA00050,仁德里,臺南市仁德區仁德里2鄰中正路二段749號,"22.961825,120.253568",1,16.0,歸仁分局,
供公眾使用,OPA00051,仁義里,臺南市仁德區仁義里30鄰義林路148巷45號,"22.965962,120.267477",1,150.0,歸仁分局,
供公眾使用,OPA00052,仁義里,臺南市仁德區仁義里30鄰義林路256巷62號,"22.973030,120.268012",1,46.0,歸仁分局,
供公眾使用,OPA00053,仁義里,臺南市仁德區仁義里4鄰中正路二段862巷45號,"22.964365,120.254732",1,314.0,歸仁分局,
一般住宅,OPA00055,仁義里,臺南市仁德區仁義里27鄰中山路539巷5號,"22.970621,120.253789",1,50.0,歸仁分局,
供公眾使用,OPA00058,上崙里,臺南市仁德區上崙里1鄰崑崙路202號,"22.932662,120.2512",1,111.0,歸仁分局,
供公眾使用,OPA00060,上崙里,臺南市仁德區上崙里1鄰崑崙路201號,"22.932556,120.250258",1,94.0,歸仁分局,
一般住宅,OPA00061,後壁里,臺南市仁德區後壁里10鄰德南路194巷2號,"22.946119,120.255741",1,940.0,歸仁分局,
一般住宅,OPA00062,後壁里,臺南市仁德區後壁里10鄰德南路187巷37號,"22.946763,120.255972",1,1488.0,歸仁分局,
供公眾使用,OPA00063,後壁里,臺南市仁德區後壁里1鄰中正路二段70號,"22.944467,120.251361",1,266.0,歸仁分局,
一般住宅,OPA00064,後壁里,臺南市仁德區後壁里4鄰德崙路21巷10弄16號,"22.94708,120.252334",1,618.0,歸仁分局,
一般住宅,OPA00065,後壁里,臺南市仁德區後壁里19鄰德善路251巷7弄6號,"22.948111,120.258107",1、2,1289.0,歸仁分局,
供公眾使用,OPA00066,上崙里,臺南市仁德區上崙里11鄰德崙路120號,"22.9447,120.2536",1,330.0,歸仁分局,
供公眾使用,OPA00067,土庫里,臺南市仁德區土庫里8鄰中正路三段419號,"22.984323,120.257448",1,420.0,歸仁分局,
供公眾使用,OPA00068,土庫里,臺南市仁德區土庫里8鄰中正路三段346號,"22.982264,120.258495",1,198.0,歸仁分局,
供公眾使用,OPA00069,土庫里,臺南市仁德區土庫里8鄰太乙路115號,"22.984646,120.249657",1,88.0,歸仁分局,
供公眾使用,OPA00070,太子里,臺南市仁德區太子里27鄰太子路464號,"22.991813,120.252554",1,31.0,歸仁分局,
供公眾使用,OPA00071,太子里,臺南市仁德區太子里12鄰太子路92號,"22.991786,120.268252",1,46.0,歸仁分局,
供公眾使用,OPA00073,太子里,臺南市仁德區太子里12鄰太子路90號,"22.99173,120.268359",1,53.0,歸仁分局,
供公眾使用,OPA00075,太子里,臺南市仁德區太子里12鄰太子路96號,"22.991824,120.267948",1,143.0,歸仁分局,
供公眾使用,OPA00076,一甲里,臺南市仁德區一甲里1鄰忠義路80號,"22.975874,120.262573",1,303.0,歸仁分局,
供公眾使用,OPA00077,一甲里,臺南市仁德區一甲里13鄰太乙七街36號,"22.979686,120.249889",1,327.0,歸仁分局,
供公眾使用,OPA00078,一甲里,臺南市仁德區一甲里11鄰中正路三段256號,"22.978697,120.255461",1,1819.0,歸仁分局,
供公眾使用,OPA00079,一甲里,臺南市仁德區一甲里10鄰中正路三段231號,"22.978292,120.254653",1,191.0,歸仁分局,
供公眾使用,OPA00080,一甲里,臺南市仁德區一甲里12鄰中正路三段329號,"22.980384,120.256263",1,216.0,歸仁分局,
