電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
ONA00027,忠嘉里,臺南市將軍區忠嘉里11鄰忠興190號,"23.198948,120.158797",1.0,36.0,學甲分局,
ONA00030,忠嘉里,臺南市將軍區忠嘉里11鄰忠興189號,"23.199442,120.158581",1.0,33.0,學甲分局,
ONA00031,長榮里,臺南市將軍區長榮里5鄰長榮165號,"23.189779,120.158931",1.0,36.0,學甲分局,
ONA00032,忠嘉里,臺南市將軍區忠嘉里6鄰忠興132之6號,"23.204407,120.158621",1.0,45.0,學甲分局,
ONA00034,苓仔寮里,臺南市將軍區苓仔寮里9鄰苓和1之12號,"23.224995,120.17276",1.0,233.0,學甲分局,
ONA00035,北門里,臺南市北門區北門里3鄰舊埕108號,"23.267716,120.125355",1.0,208.0,學甲分局,
ONA00037,玉港里,臺南市北門區玉港里3鄰灰磘港129之4號,"23.252862,120.129777",1.0,82.0,學甲分局,
ONA00039,苓仔寮里,臺南市將軍區苓仔寮里5鄰源頭1之2號,"23.209629,120.163028",1.0,214.0,學甲分局,
ONA00040,光華里,臺南市學甲區光華里8鄰頭港子1號之20,"23.254014,120.152771",1.0,353.0,學甲分局,
ONA00041,中洲里,臺南市學甲區中洲里9鄰中洲313號之2,"23.24493,120.157144",1.0,253.0,學甲分局,
ONA00042,新達里,臺南市學甲區新達里15鄰瓦寮22號之3,"23.230568,120.209118",1.0,29.0,學甲分局,
OPA00001,許厝里,臺南市歸仁區許厝里7鄰和平南街9號,"22.966145,120.296446",1.0,4916.0,歸仁分局,
OPA00002,歸仁里,臺南市歸仁區歸仁里1鄰中正北路一段148號,"22.971993,120.295527",1.0,212.0,歸仁分局,
OPA00003,歸仁里,臺南市歸仁區歸仁里1鄰大德路127號,"22.971948,120.297439",1.0,252.0,歸仁分局,
OPA00004,文化里,臺南市歸仁區文化里1鄰文化街二段2號,"22.969901,120.293892",1.0,92.0,歸仁分局,
OPA00006,辜厝里,臺南市歸仁區辜厝里10鄰民權南路171號,"22.964455,120.288178",1.0,312.0,歸仁分局,
OPA00007,後市里,臺南市歸仁區後市里6鄰中山路二段2號,"22.967227,120.293961",1.0,864.0,歸仁分局,
OPA00010,後市里,臺南市歸仁區後市里10鄰民族北街51號,"22.968298,120.292134",1.0,696.0,歸仁分局,
OPA00011,辜厝里,臺南市歸仁區辜厝里1鄰中山路二段1號,"22.966477,120.293906",1.0,64.0,歸仁分局,
OPA00013,後市里,臺南市歸仁區後市里6鄰中山路二段24號,"22.966971,120.293263",1.0,164.0,歸仁分局,
OPA00015,文化里,臺南市歸仁區文化里13鄰大德路253號,"22.973468,120.289094",2.0,3092.0,歸仁分局,
OPA00016,歸仁里,臺南市歸仁區歸仁里7鄰信義北路90號,"22.969104,120.297811",1.0,1872.0,歸仁分局,
OPA00017,後市里,臺南市歸仁區後市里11鄰文化街二段53巷3號,"22.969355,120.292041",1.0,252.0,歸仁分局,
OPA00018,許厝里,臺南市歸仁區許厝里4鄰信義南路78號,"22.964003,120.298029",1.0,3856.0,歸仁分局,
OPA00019,南興里,臺南市歸仁區南興里16鄰中山路三段355號,"22.967251,120.278981",1.0,144.0,歸仁分局,
OPA00020,南興里,臺南市歸仁區南興里16鄰中山路三段365號,"22.968088,120.278229",1.0,116.0,歸仁分局,
OPA00021,南興里,臺南市歸仁區南興里15鄰中山路三段320號,"22.968665,120.28018",1.0,208.0,歸仁分局,
OPA00022,南興里,臺南市歸仁區南興里15鄰中山路三段320號,"22.968665,120.28018",1.0,4508.0,歸仁分局,
OPA00023,南興里,臺南市歸仁區南興里15鄰中山路三段378號,"22.969290,120.27896",1.0,128.0,歸仁分局,
OPA00024,南興里,臺南市歸仁區南興里1鄰民生北街130號,"22.971596,120.281257",1.0,4440.0,歸仁分局,
OPA00025,南興里,臺南市歸仁區南興里15鄰中山路三段486號,"22.969037,120.276634",1.0,240.0,歸仁分局,
OPA00026,南興里,臺南市歸仁區南興里16鄰中山路三段471號,"22.968703,120.274510",1.0,1584.0,歸仁分局,
OPA00027,南興里,臺南市歸仁區南興里16鄰中山路三段371號,"22.968146,120.277664",1.0,224.0,歸仁分局,
OPA00028,南興里,臺南市歸仁區南興里15鄰民生北街75號,"22.970147,120.280816",1.0,16.0,歸仁分局,
OPA00030,南興里,臺南市歸仁區南興里16鄰中山路三段355號,"22.967251,120.278981",1.0,720.0,歸仁分局,
OPA00031,南保里,臺南市歸仁區南保里29鄰中山九街20號,"22.966815,120.282405",1.0,272.0,歸仁分局,
OPA00032,南保里,臺南市歸仁區南保里29鄰中山九街6號,"22.967383,120.282390",1.0,116.0,歸仁分局,
OPA00033,南保里,臺南市歸仁區南保里29鄰中山九街40號,"22.966137,120.282236",1.0,160.0,歸仁分局,
OPA00034,南保里,臺南市歸仁區南保里29鄰中山九街35號,"22.966148,120.282719",1.0,208.0,歸仁分局,
OPA00035,南興里,臺南市歸仁區南興里13鄰文化九街43號,"22.969792,120.281803",1.0,732.0,歸仁分局,
OPA00036,南興里,臺南市歸仁區南興里16鄰民生南街一段180號,"22.964568,120.280762",1.0,156.0,歸仁分局,
OPA00039,新田里,臺南市仁德區新田里6鄰勝利路88號,"22.957750,120.257180",1.0,148.0,歸仁分局,
OPA00042,仁義里,臺南市仁德區仁義里43鄰正義一街58號,"22.971986,120.253602",1.0,268.0,歸仁分局,
OPA00044,新田里,臺南市仁德區新田里10鄰民安路二段51號,"22.953292,120.253314",1.0,2200.0,歸仁分局,
OPA00046,仁德里,臺南市仁德區仁德里17鄰文華一街89號,"22.960978,120.24336",1.0,132.0,歸仁分局,
OPA00047,仁義里,臺南市仁德區仁義里1鄰勝利路103號,"22.958193,120.256669",1.0,40.0,歸仁分局,
OPA00048,仁德里,臺南市仁德區仁德里15鄰四維街21號,"22.973116,120.251592",1.0,1124.0,歸仁分局,
OPA00049,仁義里,臺南市仁德區仁義里2鄰仁義六街97之1號,"22.959384,120.256495",1.0,180.0,歸仁分局,
OPA00050,仁德里,臺南市仁德區仁德里2鄰中正路二段749號,"22.961825,120.253568",1.0,80.0,歸仁分局,
OPA00051,仁義里,臺南市仁德區仁義里30鄰義林路148巷45號,"22.965962,120.267477",1.0,180.0,歸仁分局,
OPA00052,仁義里,臺南市仁德區仁義里30鄰義林路256巷62號,"22.973030,120.268012",1.0,56.0,歸仁分局,
OPA00053,仁義里,臺南市仁德區仁義里4鄰中正路二段862巷45號,"22.964365,120.254732",1.0,944.0,歸仁分局,
OPA00055,仁義里,臺南市仁德區仁義里27鄰中山路539巷5號,"22.970621,120.253789",1.0,60.0,歸仁分局,
OPA00058,上崙里,臺南市仁德區上崙里1鄰崑崙路202號,"22.932662,120.2512",1.0,100.0,歸仁分局,
OPA00060,上崙里,臺南市仁德區上崙里1鄰崑崙路201號,"22.932556,120.250258",1.0,112.0,歸仁分局,
OPA00061,後壁里,臺南市仁德區後壁里10鄰德南路194巷2號,"22.946118,120.255741",1.0,1804.0,歸仁分局,
OPA00062,後壁里,臺南市仁德區後壁里10鄰德南路187巷37號,"22.946763,120.255972",1.0,2848.0,歸仁分局,
OPA00063,後壁里,臺南市仁德區後壁里1鄰中正路二段70號,"22.944467,120.251361",1.0,320.0,歸仁分局,
OPA00064,後壁里,臺南市仁德區後壁里4鄰德崙路21巷10弄16號,"22.94708,120.252334",1.0,1176.0,歸仁分局,
OPA00065,後壁里,臺南市仁德區後壁里19鄰德善路251巷7弄6號,"22.948111,120.258107",2.0,2112.0,歸仁分局,
OPA00066,上崙里,臺南市仁德區上崙里11鄰德崙路120號,"22.944700,120.253600",1.0,396.0,歸仁分局,
OPA00067,土庫里,臺南市仁德區土庫里8鄰中正路三段419號,"22.984323,120.257448",1.0,1008.0,歸仁分局,
OPA00068,土庫里,臺南市仁德區土庫里8鄰中正路三段346號,"22.982264,120.258495",1.0,476.0,歸仁分局,
OPA00069,土庫里,臺南市仁德區土庫里8鄰太乙路115號,"22.984646,120.249657",1.0,106.0,歸仁分局,
OPA00070,太子里,臺南市仁德區太子里27鄰太子路464號,"22.991813,120.252554",1.0,56.0,歸仁分局,
OPA00071,太子里,臺南市仁德區太子里12鄰太子路92號,"22.991786,120.268252",1.0,108.0,歸仁分局,
OPA00073,太子里,臺南市仁德區太子里12鄰太子路90號,"22.99173,120.268359",1.0,64.0,歸仁分局,
OPA00075,太子里,臺南市仁德區太子里12鄰太子路96號,"22.991824,120.267948",1.0,232.0,歸仁分局,
OPA00076,一甲里,臺南市仁德區一甲里1鄰忠義路80號,"22.975874,120.262573",1.0,364.0,歸仁分局,
OPA00077,一甲里,臺南市仁德區一甲里13鄰太乙七街36號,"22.979686,120.249889",1.0,136.0,歸仁分局,
OPA00078,一甲里,臺南市仁德區一甲里11鄰中正路三段256號,"22.978697,120.255461",1.0,3272.0,歸仁分局,
OPA00079,一甲里,臺南市仁德區一甲里10鄰中正路三段231號,"22.978292,120.254653",1.0,340.0,歸仁分局,
OPA00080,一甲里,臺南市仁德區一甲里12鄰中正路三段329號,"22.980384,120.256263",1.0,388.0,歸仁分局,
OPA00083,一甲里,臺南市仁德區一甲里10鄰中正路三段147巷5號,"22.975508,120.25296",1.0,172.0,歸仁分局,
OPA00086,文賢里,臺南市仁德區文賢里1鄰中正路一段398號,"22.927133,120.243035",1.0,76.0,歸仁分局,
OPA00087,成功里,臺南市仁德區成功里5鄰文華路二段326號,"22.939619,120.229949",1.0,500.0,歸仁分局,
OPA00088,文賢里,臺南市仁德區文賢里1鄰中正路一段398號,"22.927133,120.243035",1.0,2004.0,歸仁分局,
OPA00089,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",1.0,84.0,歸仁分局,
OPA00090,保安里,臺南市仁德區保安里11鄰保安路一段68號,"22.925487,120.226544",1.0,1708.0,歸仁分局,
OPA00091,保安里,臺南市仁德區保安里11鄰保安路一段70號,"22.925847,120.226623",1.0,108.0,歸仁分局,
OPA00092,保安里,臺南市仁德區保安里11鄰保安路一段39號,"22.926735,120.226311",1.0,260.0,歸仁分局,
OPA00093,二行里,臺南市仁德區二行里9鄰二仁路一段491巷31號,"22.926804,120.220419",1.0,328.0,歸仁分局,
OPA00094,文賢里,臺南市仁德區文賢里10鄰田厝二街172號,"22.939036,120.239917",1.0,384.0,歸仁分局,
OPA00095,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",1.0,632.0,歸仁分局,
OPA00096,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",1.0,100.0,歸仁分局,
OPA00097,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",1.0,100.0,歸仁分局,
OPA00098,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",1.0,84.0,歸仁分局,
OPA00099,保安里,臺南市仁德區保安里1鄰開發二路4號,"22.922211,120.244898",1.0,348.0,歸仁分局,
OPA00100,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",2.0,252.0,歸仁分局,
OPA00101,保安里,臺南市仁德區保安里1鄰開發五路3號,"22.920684,120.246982",1.0,180.0,歸仁分局,
OPA00102,保安里,臺南市仁德區保安里1鄰開發二路19號,"22.923442,120.245895",1.0,88.0,歸仁分局,
OPA00103,保安里,臺南市仁德區保安里1鄰開發四路11號,"22.921454,120.246394",1.0,28.0,歸仁分局,
OPA00104,保安里,臺南市仁德區保安里1鄰永德路23號,"22.921709,120.243635",1.0,12.0,歸仁分局,
OPA00106,保安里,臺南市仁德區保安里1鄰開發六路33號,"22.923244,120.251283",1.0,224.0,歸仁分局,
OPA00107,保安里,臺南市仁德區保安里1鄰開發二路4號,"22.922211,120.244898",1.0,40.0,歸仁分局,
OPA00108,保安里,臺南市仁德區保安里1鄰開發四路37號,"22.924596,120.250478",1.0,120.0,歸仁分局,
OPA00109,保安里,臺南市仁德區保安里1鄰開發六路10號,"22.918932,120.247131",1.0,200.0,歸仁分局,
OPA00111,保安里,臺南市仁德區保安里1鄰開發五路6號,"22.920556,120.247667",1.0,68.0,歸仁分局,
OPA00112,保安里,臺南市仁德區保安里1鄰開發五路11號,"22.922122,120.248908",1.0,48.0,歸仁分局,
OPA00113,保安里,臺南市仁德區保安里1鄰開發一路8號,"22.922756,120.244327",1.0,52.0,歸仁分局,
OPA00114,保安里,臺南市仁德區保安里1鄰開發三路24號,"22.924413,120.249446",1.0,112.0,歸仁分局,
OPA00116,保安里,臺南市仁德區保安里1鄰開發四路6號,"22.921392,120.247102",1.0,412.0,歸仁分局,
OPA00117,二行里,臺南市仁德區二行里2鄰二行一路11號,"22.914712,120.223096",1.0,1400.0,歸仁分局,
OPA00118,二行里,臺南市仁德區二行里9鄰二仁路一段193號,"22.921218,120.224517",1.0,184.0,歸仁分局,
OPA00119,仁愛里,臺南市仁德區仁愛里6鄰大同路三段810號,"22.947956,120.21901",1.0,636.0,歸仁分局,
OPA00121,保安里,臺南市仁德區保安里1鄰開發四路16號,"22.923673,120.249726",1.0,152.0,歸仁分局,
OPA00122,仁愛里,臺南市仁德區仁愛里6鄰大同路三段858號,"22.947177,120.218076",1.0,2992.0,歸仁分局,
OPA00123,大甲里,臺南市仁德區大甲里12鄰中正西路360巷20弄42號,"22.918651,120.216319",1.0,868.0,歸仁分局,
OPA00124,中洲里,臺南市仁德區中洲里2鄰中洲五街289號,"22.903767,120.253236",1.0,240.0,歸仁分局,
OPA00127,關廟里,臺南市關廟區關廟里5鄰中山路二段249號,"22.961537,120.31604",1.0,500.0,歸仁分局,
OPA00128,關廟里,臺南市關廟區關廟里5鄰文化街1號,"22.960055,120.324203",1.0,200.0,歸仁分局,
OPA00129,關廟里,臺南市關廟區關廟里4鄰中山路二段172號,"22.961086,120.324618",1.0,300.0,歸仁分局,
OPA00131,關廟里,臺南市關廟區關廟里4鄰正義街37號,"22.961728,120.325252",1.0,2560.0,歸仁分局,
OPA00134,山西里,臺南市關廟區山西里13鄰文衡路121號,"22.963991,120.325954",1.0,348.0,歸仁分局,
OPA00135,香洋里,臺南市關廟區香洋里2鄰忠孝街140號,"22.963293,120.327641",1.0,80.0,歸仁分局,
OPA00138,香洋里,臺南市關廟區香洋里2鄰中正路998號,"22.963021,120.327704",1.0,368.0,歸仁分局,
OPA00139,五甲里,臺南市關廟區五甲里3鄰旺萊路6號,"22.951740,120.331697",1.0,276.0,歸仁分局,
OPA00141,深坑里,臺南市關廟區深坑里1鄰南雄路一段100號,"22.933350,120.339083",1.0,580.0,歸仁分局,
OPA00143,埤頭里,臺南市關廟區埤頭里1鄰關新路一段622號,"22.990431,120.309828",1.0,164.0,歸仁分局,
OPA00144,埤頭里,臺南市關廟區埤頭里10鄰保東路269號,"22.995287,120.302304",1.0,288.0,歸仁分局,
OPA00145,下湖里,臺南市關廟區下湖里3鄰關新路一段85號,"22.976253,120.31537",1.0,148.0,歸仁分局,
OPA00146,布袋里,臺南市關廟區布袋里5鄰長文街37號,"22.919297,120.347309",1.0,36.0,歸仁分局,
OPA00147,布袋里,臺南市關廟區布袋里7鄰長榮街500號,"22.912362,120.329832",1.0,416.0,歸仁分局,
OPA00148,崎頂里,臺南市龍崎區崎頂里2鄰新市子103號,"22.963121,120.364932",1.0,200.0,歸仁分局,
OPA00150,土庫里,臺南市仁德區土庫里8鄰太乙路106號,"22.984907,120.249756",1.0,106.0,歸仁分局,
OPA00151,仁德里,臺南市仁德區仁德里15鄰中正路三段5號,"22.972449,120.251673",1.0,4933.0,歸仁分局,
OPA00152,文賢里,臺南市仁德區文賢里1鄰中正路一段380號,"22.926133,120.242656",1.0,600.0,歸仁分局,
OPA00153,辜厝里,臺南市歸仁區辜厝里5鄰中正南路一段120號,"22.964275,120.293024",1.0,2337.0,歸仁分局,
OPA00154,仁德里,臺南市仁德區仁德里17鄰文華一街89號,"22.960978,120.24336",1.0,256.0,歸仁分局,
OPA00155,歸仁里,臺南市歸仁區歸仁里1鄰中正北路一段148號,"22.971993,120.295527",1.0,212.0,歸仁分局,
OPA00156,仁義里,臺南市仁德區仁義里27鄰中山路511號,"22.971202,120.25415",2.0,1800.0,歸仁分局,
OPA00157,大潭里,臺南市歸仁區大潭里6鄰長大路1號,"22.909548,120.273481",1.0,6645.0,歸仁分局,
OPA00158,埤頭里,臺南市關廟區埤頭里10鄰保東路218號,"22.996755,120.303582",1.0,182.0,歸仁分局,
OPA00159,松腳里,臺南市關廟區松腳里3鄰和平路246號,"22.958579,120.334155",1.0,341.0,歸仁分局,
OPA00161,八甲里,臺南市歸仁區八甲里10鄰中正北路一段390號,"22.977125,120.295118",1.0,1349.0,歸仁分局,
OPA00162,保安里,臺南市仁德區保安里1鄰民生路26號,"22.920832,120.250739",2.0,198.0,歸仁分局,
OPA00163,保安里,臺南市仁德區保安里2鄰文賢路二段47之1號,"22.921049,120.238425",1.0,66.0,歸仁分局,
OPA00164,新田里,臺南市仁德區新田里6鄰勝利一街43號,"22.954228,120.260133",1.0,40.0,歸仁分局,
OPA00165,保安里,臺南市仁德區保安里10鄰文賢路一段598號,"22.930315,120.230891",1.0,445.0,歸仁分局,
OPA00166,一甲里,臺南市仁德區一甲里13鄰太乙六街30號,"22.981752,120.250960",1.0,60.0,歸仁分局,
OPA00167,後市里,臺南市歸仁區後市里4鄰中山路二段223號,"22.967179,120.288972",1.0,456.0,歸仁分局,
OPA00168,保安里,臺南市仁德區保安里1鄰開發四路33號,"22.924150,120.249966",1.0,120.0,歸仁分局,
OPA00169,後壁里,臺南市仁德區後壁里19鄰德善路251巷2號,"22.947738,120.257728",2.0,2118.0,歸仁分局,
OPA00170,仁義里,臺南市仁德區仁義里15鄰仁義路222號,"22.969149,120.259461",2.0,10280.0,歸仁分局,
OPA00171,一甲里,臺南市仁德區一甲里11鄰忠義一街61號,"22.977349,120.257506",1.0,220.0,歸仁分局,
OPA00172,保安里,臺南市仁德區保安里1鄰開發四路36號,"22.925328,120.251180",1.0,141.0,歸仁分局,
OPA00173,仁德里,臺南市仁德區仁德里17鄰文華一街89號,"22.960978,120.24336",1.0,179.0,歸仁分局,
OPA00174,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",2.0,1888.0,歸仁分局,
OPA00175,仁德里,臺南市仁德區仁德里18鄰中山路711號,"22.972587,120.246938",2.0,12753.0,歸仁分局,
OPA00176,仁德里,臺南市仁德區仁德里18鄰中山路779號,"22.97204,120.246095",1.0,9819.0,歸仁分局,
OPA00177,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",2.0,383.0,歸仁分局,
OPA00178,仁德里,臺南市仁德區仁德里17鄰文華一街89號,"22.960978,120.24336",1.0,1208.0,歸仁分局,
OPA00179,仁德里,臺南市仁德區仁德里17鄰文華一街89號,"22.960978,120.24336",1.0,4072.0,歸仁分局,
OPA00180,關廟里,臺南市關廟區關廟里4鄰中山路二段260號,"22.962523,120.314744",1.0,2517.0,歸仁分局,
OPA00181,仁德里,臺南市仁德區仁德里17鄰文華一街89號,"22.960978,120.24336",1.0,1929.0,歸仁分局,
OPA00182,新田里,臺南市仁德區新田里15鄰民安路一段363號,"22.956029,120.247825",1.0,1133.0,歸仁分局,
OPA00183,新田里,臺南市仁德區新田里5鄰義林路122號,"22.961741,120.262668",1.0,1759.0,歸仁分局,
OPA00184,仁義里,臺南市仁德區仁義里2鄰中正路二段806號,"22.962221,120.254071",1.0,701.0,歸仁分局,
OPA00185,保安里,臺南市仁德區保安里9鄰文賢路一段886號,"22.92267,120.235676",1.0,358.0,歸仁分局,
OPA00186,仁和里,臺南市仁德區仁和里2鄰保華路363號,"22.958321,120.224093",1.0,5139.0,歸仁分局,
OPA00187,山西里,臺南市關廟區山西里13鄰文衡路121號,"22.963991,120.325954",1.0,319.0,歸仁分局,
OPA00188,仁和里,臺南市仁德區仁和里5鄰和愛街9號,"22.961157,120.22409",1.0,14049.0,歸仁分局,
OPA00189,仁和里,臺南市仁德區仁和里3鄰和愛街22號,"22.960182,120.224275",1.0,20960.0,歸仁分局,
OPA00190,大甲里,臺南市仁德區大甲里12鄰中正西路360巷30號,"22.918842,120.217205",1.0,365.0,歸仁分局,
OPA00191,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",1.0,858.0,歸仁分局,
OPA00192,二行里,臺南市仁德區二行里9鄰二仁路一段263號,"22.922635,120.223774",1.0,605.0,歸仁分局,
OPA00193,太子里,臺南市仁德區太子里17鄰長興路32號,"22.992339,120.259967",1.0,886.0,歸仁分局,
OPA00194,上崙里,臺南市仁德區上崙里5鄰德崙路442巷35弄6號,"22.941279,120.261444",2.0,567.0,歸仁分局,
OPA00195,後壁里,臺南市仁德區後壁里6鄰德崙路21巷36號,"22.947737,120.252056",2.0,924.0,歸仁分局,
OPA00196,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",2.0,1063.0,歸仁分局,
OPA00197,新田里,臺南市仁德區新田里13鄰北保路61號,"22.955552,120.250726",2.0,1798.0,歸仁分局,
OPA00198,保安里,臺南市仁德區保安里11鄰二仁路一段60號,"22.920124,120.225776",1.0,5597.0,歸仁分局,
OPA00199,關廟里,臺南市關廟區關廟里4鄰中山路二段172號,"22.961086,120.324618",1.0,1064.0,歸仁分局,
OPA00200,南興里,臺南市歸仁區南興里16鄰中山路三段455號,"22.968605,120.275277",2.0,4963.0,歸仁分局,
OPA00201,後壁里,臺南市仁德區後壁里10鄰德南路168巷2號,"22.946169,120.255295",2.0,1711.0,歸仁分局,
OPA00202,仁義里,臺南市仁德區仁義里2鄰中正路二段806號,"22.962221,120.254071",1.0,813.0,歸仁分局,
OPA00203,仁愛里,臺南市仁德區仁愛里1鄰保仁路68號,"22.960204,120.222237",1.0,176.0,歸仁分局,
OPA00204,仁義里,臺南市仁德區仁義里2鄰仁義六街89號,"22.960397,120.256172",1.0,68.0,歸仁分局,
OPA00205,成功里,臺南市仁德區成功里5鄰文華路二段300號,"22.937993,120.230557",2.0,4863.0,歸仁分局,
OPA00206,仁德里,臺南市仁德區仁德里25鄰文心路86號,"22.972722,120.241248",4.0,12348.0,歸仁分局,
OPA00207,仁義里,臺南市仁德區仁義里30鄰中山路6號,"22.969573,120.271186",1.0,1990.0,歸仁分局,
OPA00208,仁德里,臺南市仁德區仁德里9鄰仁德四街6號,"22.967294,120.252327",1.0,817.0,歸仁分局,
ORA00001,東榮里,臺南市新化區東榮里2鄰信義路54號,"23.037983,120.319455",1.0,697.0,新化分局,
ORA00002,東榮里,臺南市新化區東榮里2鄰信義路54號,"23.037983,120.319455",1.0,964.0,新化分局,
ORA00003,東榮里,臺南市新化區東榮里2鄰信義路54號,"23.037983,120.319455",1.0,990.0,新化分局,
ORA00004,東榮里,臺南市新化區東榮里6鄰中興路517號,"23.030445,120.31773",1.0,909.0,新化分局,
ORA00005,東榮里,臺南市新化區東榮里6鄰中興路460號,"23.030110,120.319593",1.0,314.0,新化分局,
ORA00008,東榮里,臺南市新化區東榮里16鄰信義路169號,"23.035259,120.309709",1.0,118.0,新化分局,
ORA00009,東榮里,臺南市新化區東榮里13鄰復興路231號,"23.033332,120.310865",1.0,446.0,新化分局,
ORA00011,東榮里,臺南市新化區東榮里8鄰中興路722號,"23.033429,120.312361",1.0,202.0,新化分局,
ORA00012,東榮里,臺南市新化區東榮里8鄰中興路722號,"23.033429,120.312361",1.0,1330.0,新化分局,
ORA00013,東榮里,臺南市新化區東榮里8鄰中興路722號,"23.033429,120.312361",1.0,1141.0,新化分局,
ORA00014,東榮里,臺南市新化區東榮里8鄰中興路722號,"23.033429,120.312361",1.0,1913.0,新化分局,
ORA00015,太平里,臺南市新化區太平里2鄰忠孝路2號,"23.039269,120.310257",1.0,836.0,新化分局,
ORA00016,太平里,臺南市新化區太平里2鄰忠孝路2號,"23.039269,120.310257",1.0,466.0,新化分局,
ORA00017,太平里,臺南市新化區太平里2鄰忠孝路2號,"23.039269,120.310257",1.0,1500.0,新化分局,
ORA00018,太平里,臺南市新化區太平里1鄰中正路506號,"23.038761,120.307283",1.0,217.0,新化分局,
ORA00019,護國里,臺南市新化區護國里13鄰中山路41號,"23.046329,120.317631",1.0,273.0,新化分局,
ORA00020,護國里,臺南市新化區護國里10鄰中山路100號之2,"23.042504,120.312855",1.0,882.0,新化分局,
ORA00021,護國里,臺南市新化區護國里13鄰中山路43號,"23.045947,120.317312",1.0,162.0,新化分局,
ORA00022,護國里,臺南市新化區護國里13鄰中山路109號,"23.04297,120.314559",1.0,1789.0,新化分局,
ORA00023,護國里,臺南市新化區護國里8鄰中山路132號,"23.038087,120.310581",1.0,157.0,新化分局,
ORA00024,護國里,臺南市新化區護國里11鄰中山路173號,"23.037658,120.310993",1.0,113.0,新化分局,
ORA00025,護國里,臺南市新化區護國里11鄰中山路173號,"23.037658,120.310993",1.0,832.0,新化分局,
ORA00026,護國里,臺南市新化區護國里12鄰信義路52號,"23.038547,120.318398",1.0,388.0,新化分局,
ORA00027,護國里,臺南市新化區護國里12鄰信義路52號,"23.038547,120.318398",1.0,289.0,新化分局,
ORA00029,太平里,臺南市新化區太平里4鄰中正路588號,"23.042012,120.305721",1.0,230.0,新化分局,
