行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,placemark_address
北投分局,WUA00315,一德里,臺北市北投區中央北路四段591號,"25.124528,121.465149",1,257.0,北投分局,,臺北市北投區中央北路四段591號
北投分局,WUA00316,一德里,臺北市北投區中央北路四段8號,"25.135565,121.478892",1,90.0,北投分局,,臺北市北投區中央北路四段8號
北投分局,WUA00317,一德里,臺北市北投區中央北路四段142巷2號,"25.133555,121.475863",1,432.0,北投分局,,臺北市北投區中央北路四段142巷2號
北投分局,WUA00318,一德里,臺北市北投區中央北路四段18巷39號,"25.135907,121.478311",1,81.0,北投分局,,臺北市北投區中央北路四段18巷39號
北投分局,WUA00319,一德里,臺北市北投區中央北路四段18巷48號,"25.136745,121.478264",1,526.0,北投分局,,臺北市北投區中央北路四段18巷48號
北投分局,WUA00320,一德里,臺北市北投區中央北路四段18巷5號,"25.13556,121.478351",1,312.0,北投分局,,臺北市北投區中央北路四段18巷5號
北投分局,WUA00321,一德里,臺北市北投區中央北路四段18巷37弄10號,"25.135802,121.478116",1,98.0,北投分局,,臺北市北投區中央北路四段18巷37弄10號
北投分局,WUA00322,一德里,臺北市北投區中央北路四段18巷37弄6號,"25.135828,121.478173",1,86.0,北投分局,,臺北市北投區中央北路四段18巷37弄6號
北投分局,WUA00323,一德里,臺北市北投區中央北路四段30巷10號,"25.135535,121.478044",1,205.0,北投分局,,臺北市北投區中央北路四段30巷10號
北投分局,WUA00324,一德里,臺北市北投區中央北路四段316巷1弄1號,"25.131076,121.472427",1,740.0,北投分局,,臺北市北投區中央北路四段316巷1弄1號
北投分局,WUA00338,一德里,臺北市北投區立德路121巷10號,"25.127775,121.47121",1,432.0,北投分局,,臺北市北投區立德路121巷10號
北投分局,WUA00342,一德里,臺北市北投區立德路121巷8號,"25.128025,121.471231",1,50.0,北投分局,,臺北市北投區立德路121巷8號
北投分局,344,一德里,臺北市北投區立德路121巷7號,"25.127654,121.47129",1,22.0,北投分局,,臺北市北投區立德路121巷7號
北投分局,WUA00346,一德里,臺北市北投區中央北路四段442巷4弄2號,"25.129363,121.470183",1,597.0,北投分局,,臺北市北投區中央北路四段442巷4弄2號
北投分局,WUA00347,一德里,臺北市北投區中央北路四段456巷2號,"25.129178,121.469838",1,972.0,北投分局,,臺北市北投區中央北路四段456巷2號
北投分局,WUA00348,一德里,臺北市北投區中央北路四段456巷1弄2號,"25.129085,121.469663",1,298.0,北投分局,,臺北市北投區中央北路四段456巷1弄2號
北投分局,WUA00349,一德里,臺北市北投區中央北路四段515巷3弄1號,"25.127904,121.468676",1,162.0,北投分局,,臺北市北投區中央北路四段515巷3弄1號
北投分局,WUA00350,一德里,臺北市北投區中央北路四段515巷3弄18號,"25.128309,121.469444",1,30.0,北投分局,,臺北市北投區中央北路四段515巷3弄18號
北投分局,WUA00351,一德里,臺北市北投區中央北路四段515巷3弄5號,"25.127998,121.468793",1,265.0,北投分局,,臺北市北投區中央北路四段515巷3弄5號
北投分局,WUA00352,一德里,臺北市北投區中央北路四段541巷2號,"25.127552,121.467777",1,82.0,北投分局,,臺北市北投區中央北路四段541巷2號
北投分局,WUA00353,一德里,臺北市北投區中央北路四段541巷8號,"25.127402,121.467896",1,110.0,北投分局,,臺北市北投區中央北路四段541巷8號
北投分局,WUA00354,一德里,臺北市北投區中央北路四段577巷17號,"25.126684,121.467259",1,150.0,北投分局,,臺北市北投區中央北路四段577巷17號
北投分局,WUA00355,一德里,臺北市北投區中央北路四段577巷15弄11號,"25.127132,121.467534",1,144.0,北投分局,,臺北市北投區中央北路四段577巷15弄11號
北投分局,WUA00356,一德里,臺北市北投區中央北路四段577巷15弄14號,"25.127147,121.467783",1,170.0,北投分局,,臺北市北投區中央北路四段577巷15弄14號
北投分局,WUA00357,一德里,臺北市北投區中央北路四段577巷15弄15號,"25.127237,121.467676",1,102.0,北投分局,,臺北市北投區中央北路四段577巷15弄15號
北投分局,WUA00358,一德里,臺北市北投區中央北路四段577巷15弄2號,"25.126836,121.467363",1,214.0,北投分局,,臺北市北投區中央北路四段577巷15弄2號
北投分局,WUA00359,一德里,臺北市北投區中央北路四段577巷27弄1號,"25.126715,121.467631",1,218.0,北投分局,,臺北市北投區中央北路四段577巷27弄1號
北投分局,WUA00360,一德里,臺北市北投區中央北路四段577巷27弄13號,"25.127002,121.46793",1,89.0,北投分局,,臺北市北投區中央北路四段577巷27弄13號
北投分局,WUA00361,一德里,臺北市北投區中央北路四段583巷7號,"25.125246,121.465874",1,120.0,北投分局,,臺北市北投區中央北路四段583巷7號
北投分局,WUA00362,一德里,臺北市北投區中央北路四段583巷10弄8號,"25.124486,121.465656",1,150.0,北投分局,,臺北市北投區中央北路四段583巷10弄8號
北投分局,WUA00363,一德里,臺北市北投區中央北路四段583巷11弄41號,"25.125489,121.466239",1,86.0,北投分局,,臺北市北投區中央北路四段583巷11弄41號
北投分局,WUA00003,一德里,臺北市北投區一心路32巷2號,"25.133503,121.474481",1,540.0,北投分局,,臺北市北投區一心路32巷2號
北投分局,WUA00004,一德里,臺北市北投區一德街151號,"25.130011,121.467589",1,790.0,北投分局,,臺北市北投區一德街151號
北投分局,WUA00005,一德里,臺北市北投區一德街151號,"25.130011,121.467589",1,553.0,北投分局,,臺北市北投區一德街151號
北投分局,WUA00006,一德里,臺北市北投區一德街10巷5號,"25.128935,121.468816",1,200.0,北投分局,,臺北市北投區一德街10巷5號
北投分局,WUA00061,一德里,臺北市北投區大度路三段280號,"25.123543,121.466761",1,134.0,北投分局,,臺北市北投區大度路三段280號
北投分局,WUA00063,一德里,臺北市北投區大度路三段296巷14號,"25.12396,121.466775",1,117.0,北投分局,,臺北市北投區大度路三段296巷14號
北投分局,WUA00064,一德里,臺北市北投區大度路三段296巷20號,"25.124108,121.466806",1,40.0,北投分局,,臺北市北投區大度路三段296巷20號
北投分局,WUA00065,一德里,臺北市北投區大度路三段296巷24號,"25.124212,121.466859",1,88.0,北投分局,,臺北市北投區大度路三段296巷24號
北投分局,WUA00067,一德里,臺北市北投區大度路三段296巷43號,"25.124621,121.467054",1,396.0,北投分局,,臺北市北投區大度路三段296巷43號
北投分局,WUA00068,一德里,臺北市北投區大度路三段296巷48號,"25.124751,121.467119",1,68.0,北投分局,,臺北市北投區大度路三段296巷48號
北投分局,WUA00074,一德里,臺北市北投區大度路三段296巷71號,"25.125883,121.467271",1,265.0,北投分局,,臺北市北投區大度路三段296巷71號
北投分局,WUA00058,一德里,臺北市北投區大度路三段110號,"25.123387,121.469603",1,164.0,北投分局,,臺北市北投區大度路三段110號
北投分局,WUA00059,一德里,臺北市北投區大度路三段112號,"25.123387,121.469603",1,117.0,北投分局,,臺北市北投區大度路三段112號
北投分局,WUA02820,一德里,臺北市北投區一德里23鄰立功街9號,"25.124538,121.468858",2,11070.0,北投分局,,臺北市北投區一德里23鄰立功街9號
北投分局,WUA02830,一德里,臺北市北投區中央北路四段541巷3號,"25.127659,121.468387",1,2437.0,北投分局,,臺北市北投區中央北路四段541巷3號
北投分局,WUA00313,一德里,臺北市北投區中央北路四段581號,"25.126861,121.466846",1,538.0,北投分局,,臺北市北投區中央北路四段581號
北投分局,WUA00314,一德里,臺北市北投區中央北路四段581號,"25.126861,121.466846",1,1478.0,北投分局,,臺北市北投區中央北路四段581號
北投分局,WUA00312,一德里,臺北市北投區中央北路四段581號,"25.126861,121.466846",1,413.0,北投分局,,臺北市北投區中央北路四段581號
北投分局,WUA00010,八仙里,臺北市北投區三合街二段502號,"25.12618,121.499825",1,1170.0,北投分局,,臺北市北投區三合街二段502號
北投分局,WUA00057,八仙里,臺北市北投區大度路155號,"25.120688,121.493455",1,754.0,北投分局,,臺北市北投區大度路155號
北投分局,WUA00092,八仙里,臺北市北投區大業路10號,"25.122498,121.499771",3,1260.0,北投分局,,臺北市北投區大業路10號
北投分局,WUA00093,八仙里,臺北市北投區大業路158號,"25.124877,121.499128",1,389.0,北投分局,,臺北市北投區大業路158號
北投分局,WUA00094,八仙里,臺北市北投區大業路160號,"25.125043,121.499135",1,233.0,北投分局,,臺北市北投區大業路160號
北投分局,WUA00095,八仙里,臺北市北投區大業路258號,"25.126062,121.498814",1,112.0,北投分局,,臺北市北投區大業路258號
北投分局,WUA00096,八仙里,臺北市北投區大業路262號,"25.12678,121.498555",2,2009.0,北投分局,,臺北市北投區大業路262號
北投分局,WUA00390,八仙里,臺北市北投區中央南路二段103號,"25.122164,121.500418",1,1216.0,北投分局,,臺北市北投區中央南路二段103號
北投分局,WUA00391,八仙里,臺北市北投區中央南路二段12-1號,"25.127116,121.500196",1,225.0,北投分局,,臺北市北投區中央南路二段12-1號
北投分局,WUA00392,八仙里,臺北市北投區中央南路二段14-1號,"25.126971,121.500208",1,310.0,北投分局,,臺北市北投區中央南路二段14-1號
北投分局,WUA00393,八仙里,臺北市北投區中央南路二段16號,"25.126692,121.500236",1,2098.0,北投分局,,臺北市北投區中央南路二段16號
北投分局,WUA00394,八仙里,臺北市北投區中央南路二段22號,"25.125782,121.499955",1,88.0,北投分局,,臺北市北投區中央南路二段22號
北投分局,WUA00395,八仙里,臺北市北投區中央南路二段22號,"25.125782,121.499955",1,842.0,北投分局,,臺北市北投區中央南路二段22號
北投分局,WUA00396,八仙里,臺北市北投區中央南路二段22號,"25.125782,121.499955",1,1437.0,北投分局,,臺北市北投區中央南路二段22號
北投分局,WUA00397,八仙里,臺北市北投區中央南路二段32-2號,"25.125008,121.500219",1,1338.0,北投分局,,臺北市北投區中央南路二段32-2號
北投分局,WUA00398,八仙里,臺北市北投區中央南路二段32-2號,"25.125008,121.500219",1,3501.0,北投分局,,臺北市北投區中央南路二段32-2號
北投分局,WUA00399,八仙里,臺北市北投區中央南路二段33-1-5號,"25.124891,121.500457",1,229.0,北投分局,,臺北市北投區中央南路二段33-1-5號
北投分局,WUA00400,八仙里,臺北市北投區中央南路二段35號,"25.124466,121.500465",1,2584.0,北投分局,,臺北市北投區中央南路二段35號
北投分局,WUA00401,八仙里,臺北市北投區中央南路二段72號,"25.12285,121.499787",1,257.0,北投分局,,臺北市北投區中央南路二段72號
北投分局,WUA00402,八仙里,臺北市北投區中央南路二段95-1號,"25.122204,121.50026",1,73.0,北投分局,,臺北市北投區中央南路二段95-1號
北投分局,WUA00403,八仙里,臺北市北投區中央南路二段98號,"25.122204,121.50026",1,300.0,北投分局,,臺北市北投區中央南路二段98號
北投分局,WUA00543,八仙里,臺北市北投區公館路427號,"25.120583,121.502425",3,3990.0,北投分局,,臺北市北投區公館路427號
北投分局,WUA00544,八仙里,臺北市北投區公館路433號,"25.120183,121.502185",1,76.0,北投分局,,臺北市北投區公館路433號
北投分局,WUA00598,八仙里,臺北市北投區公館路423巷10號,"25.120253,121.50346",1,324.0,北投分局,,臺北市北投區公館路423巷10號
北投分局,WUA00891,八仙里,臺北市北投區立農街189號,"25.12011,121.503986",1,409.0,北投分局,,臺北市北投區立農街189號
北投分局,WUA00901,八仙里,臺北市北投區立農街33號,"25.119896,121.50335",1,66.0,北投分局,,臺北市北投區立農街33號
北投分局,WUA00910,八仙里,臺北市北投區立農街187巷2號,"25.120239,121.504122",1,101.0,北投分局,,臺北市北投區立農街187巷2號
北投分局,WUA00911,八仙里,臺北市北投區立農街187巷10弄1號,"25.120542,121.504559",1,185.0,北投分局,,臺北市北投區立農街187巷10弄1號
北投分局,WUA00912,八仙里,臺北市北投區立農街187巷10弄12號,"25.120297,121.504825",1,124.0,北投分局,,臺北市北投區立農街187巷10弄12號
北投分局,WUA00913,八仙里,臺北市北投區立農街187巷10弄2號,"25.120479,121.50448",1,136.0,北投分局,,臺北市北投區立農街187巷10弄2號
北投分局,WUA00930,八仙里,臺北市北投區立農街一段25號,"25.119619,121.502988",1,1406.0,北投分局,,臺北市北投區立農街一段25號
北投分局,WUA01124,八仙里,臺北市北投區承德路七段380號,"25.118918,121.502609",1,252.0,北投分局,,臺北市北投區承德路七段380號
北投分局,WUA01125,八仙里,臺北市北投區承德路七段400號,"25.120259,121.50122",2,4162.0,北投分局,,臺北市北投區承德路七段400號
北投分局,WUA01293,八仙里,臺北市北投區西安街二段355號,"25.120854,121.504459",1,420.0,北投分局,,臺北市北投區西安街二段355號
北投分局,WUA01294,八仙里,臺北市北投區西安街二段361號,"25.120743,121.504043",1,2972.0,北投分局,,臺北市北投區西安街二段361號
北投分局,WUA01381,八仙里,臺北市北投區承德路七段388號,"25.119644,121.502087",3,3758.0,北投分局,,臺北市北投區承德路七段388號
北投分局,WUA01777,八仙里,臺北市北投區崇仁路一段155巷2號,"25.123604,121.502302",1,980.0,北投分局,,臺北市北投區崇仁路一段155巷2號
北投分局,WUA01778,八仙里,臺北市北投區崇仁路一段156巷1號,"25.123553,121.502086",1,572.0,北投分局,,臺北市北投區崇仁路一段156巷1號
北投分局,WUA01779,八仙里,臺北市北投區崇仁路一段157巷1號,"25.123419,121.502337",1,378.0,北投分局,,臺北市北投區崇仁路一段157巷1號
北投分局,WUA01829,八仙里,臺北市北投區北投路一段45號,"25.124911,121.500831",1,281.0,北投分局,,臺北市北投區北投路一段45號
北投分局,WUA01830,八仙里,臺北市北投區北投路一段53號,"25.125154,121.500793",1,154.0,北投分局,,臺北市北投區北投路一段53號
北投分局,WUA02270,八仙里,臺北市北投區大業路260號,"25.126449,121.498679",1,2728.0,北投分局,,臺北市北投區大業路260號
北投分局,WUA02315,八仙里,臺北市北投區崇仁路一段166巷2號,"25.122945,121.502349",1,836.0,北投分局,,臺北市北投區崇仁路一段166巷2號
北投分局,WUA02323,八仙里,臺北市北投區公館路406號,"25.122433,121.502707",2,1261.0,北投分局,,臺北市北投區公館路406號
北投分局,WUA02403,八仙里,臺北市北投區大業路160號,"25.125043,121.499135",2,4301.0,北投分局,,臺北市北投區大業路160號
北投分局,WUA02498,八仙里,臺北市北投區中央南路二段37號,"25.123975,121.500443",1,5098.0,北投分局,,臺北市北投區中央南路二段37號
北投分局,WUA025858,八仙里,臺北市北投區中央南路二段28號,"25.125522,121.500142",3,1834.0,北投分局,,臺北市北投區中央南路二段28號
北投分局,WUA02608,八仙里,臺北市北投區大業路132號,"25.124365,121.499409",3,3641.0,北投分局,,臺北市北投區大業路132號
北投分局,WUA02610,八仙里,臺北市北投區中央南路二段31號,"25.12509,121.500496",1,572.0,北投分局,,臺北市北投區中央南路二段31號
北投分局,WUA02662,八仙里,臺北市北投區大業路2號,"25.121893,121.499895",3,3133.0,北投分局,,臺北市北投區大業路2號
北投分局,WUA02667,八仙里,臺北市北投區北投路一段59號,"25.125938,121.500675",1,376.0,北投分局,,臺北市北投區北投路一段59號
北投分局,WUA02732,八仙里,臺北市北投區中央南路二段12-2號,"25.126885,121.499926",2,3605.0,北投分局,,臺北市北投區中央南路二段12-2號
北投分局,WUA02737,八仙里,臺北市北投區中央南路二段18號,"25.126387,121.500175",1,1950.0,北投分局,,臺北市北投區中央南路二段18號
北投分局,WUA00022,大同里,臺北市北投區大同街126號,"25.134867,121.498658",1,53.0,北投分局,,臺北市北投區大同街126號
北投分局,WUA00023,大同里,臺北市北投區大同街139號,"25.135065,121.498617",1,82.0,北投分局,,臺北市北投區大同街139號
北投分局,WUA00033,大同里,臺北市北投區大同街27號,"25.132963,121.499047",1,36.0,北投分局,,臺北市北投區大同街27號
北投分局,WUA00035,大同里,臺北市北投區大同街61號,"25.133465,121.498617",1,45.0,北投分局,,臺北市北投區大同街61號
北投分局,WUA00036,大同里,臺北市北投區大同街69號,"25.133588,121.498509",1,57.0,北投分局,,臺北市北投區大同街69號
北投分局,WUA00037,大同里,臺北市北投區大同街125巷14號,"25.13485,121.498133",1,121.0,北投分局,,臺北市北投區大同街125巷14號
北投分局,WUA00038,大同里,臺北市北投區大同街125巷21號,"25.134702,121.497961",1,94.0,北投分局,,臺北市北投區大同街125巷21號
北投分局,WUA00039,大同里,臺北市北投區大同街125巷28號,"25.134799,121.497814",1,69.0,北投分局,,臺北市北投區大同街125巷28號
北投分局,WUA00099,大同里,臺北市北投區大業路384-388號,"25.129559,121.497506",1,549.0,北投分局,,臺北市北投區大業路384-388號
北投分局,WUA00100,大同里,臺北市北投區大業路444號,"25.13111,121.496679",1,161.0,北投分局,,臺北市北投區大業路444號
北投分局,WUA00101,大同里,臺北市北投區大業路456號,"25.131772,121.496409",3,4086.0,北投分局,,臺北市北投區大業路456號
北投分局,WUA00102,大同里,臺北市北投區大業路476號,"25.132207,121.49615",1,214.0,北投分局,,臺北市北投區大業路476號
北投分局,WUA00103,大同里,臺北市北投區大業路488號,"25.132586,121.496009",1,224.0,北投分局,,臺北市北投區大業路488號
北投分局,WUA00120,大同里,臺北市北投區大興街11號,"25.129919,121.497971",1,226.0,北投分局,,臺北市北投區大興街11號
北投分局,WUA00122,大同里,臺北市北投區大興街25號,"25.130095,121.498565",1,165.0,北投分局,,臺北市北投區大興街25號
北投分局,WUA00123,大同里,臺北市北投區大興街27號,"25.130112,121.49869",1,550.0,北投分局,,臺北市北投區大興街27號
北投分局,WUA00124,大同里,臺北市北投區大興街5號,"25.129839,121.497639",1,96.0,北投分局,,臺北市北投區大興街5號
北投分局,WUA00125,大同里,臺北市北投區大興街9巷1號,"25.130012,121.497629",1,634.0,北投分局,,臺北市北投區大興街9巷1號
北投分局,WUA00126,大同里,臺北市北投區大興街9巷2號,"25.130043,121.497837",1,4381.0,北投分局,,臺北市北投區大興街9巷2號
北投分局,WUA00127,大同里,臺北市北投區大興街9巷61號,"25.131271,121.496966",1,138.0,北投分局,,臺北市北投區大興街9巷61號
北投分局,WUA00128,大同里,臺北市北投區大興街23巷2號,"25.130265,121.498527",1,97.0,北投分局,,臺北市北投區大興街23巷2號
北投分局,WUA00129,大同里,臺北市北投區大興街23巷30號,"25.131019,121.497649",1,60.0,北投分局,,臺北市北投區大興街23巷30號
北投分局,WUA00130,大同里,臺北市北投區大興街23巷33號,"25.130844,121.497563",1,150.0,北投分局,,臺北市北投區大興街23巷33號
北投分局,WUA00134,大同里,臺北市北投區大業路452巷29號,"25.132042,121.497213",1,250.0,北投分局,,臺北市北投區大業路452巷29號
北投分局,WUA00135,大同里,臺北市北投區大業路452巷56號,"25.132204,121.497292",3,3536.0,北投分局,,臺北市北投區大業路452巷56號
北投分局,WUA00136,大同里,臺北市北投區大業路452巷6號,"25.131582,121.497302",2,4357.0,北投分局,,臺北市北投區大業路452巷6號
北投分局,WUA00137,大同里,臺北市北投區大業路452巷60號,"25.132204,121.497292",5,5249.0,北投分局,,臺北市北投區大業路452巷60號
北投分局,WUA00138,大同里,臺北市北投區大業路472巷1號,"25.132221,121.49636",2,706.0,北投分局,,臺北市北投區大業路472巷1號
北投分局,WUA00167,大同里,臺北市北投區中央北路一段111號,"25.13483,121.499349",1,98.0,北投分局,,臺北市北投區中央北路一段111號
北投分局,WUA00169,大同里,臺北市北投區中央北路一段127號,"25.135028,121.49905",1,569.0,北投分局,,臺北市北投區中央北路一段127號
北投分局,WUA00171,大同里,臺北市北投區中央北路一段153號,"25.13539,121.498465",1,1057.0,北投分局,,臺北市北投區中央北路一段153號
北投分局,WUA00172,大同里,臺北市北投區中央北路一段171號,"25.135573,121.498116",1,100.0,北投分局,,臺北市北投區中央北路一段171號
北投分局,WUA00173,大同里,臺北市北投區中央北路一段175號,"25.135617,121.49802",2,977.0,北投分局,,臺北市北投區中央北路一段175號
北投分局,WUA00175,大同里,臺北市北投區中央北路一段201號,"25.135902,121.497373",1,65.0,北投分局,,臺北市北投區中央北路一段201號
北投分局,WUA00177,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,650.0,北投分局,,臺北市北投區中央北路一段73號
北投分局,WUA00178,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,926.0,北投分局,,臺北市北投區中央北路一段73號
北投分局,WUA00179,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,1524.0,北投分局,,臺北市北投區中央北路一段73號
北投分局,WUA00191,大同里,臺北市北投區中央北路一段197巷27號,"25.135088,121.497276",1,92.0,北投分局,,臺北市北投區中央北路一段197巷27號
北投分局,WUA00192,大同里,臺北市北投區中央北路一段197巷35號,"25.134888,121.49723",1,193.0,北投分局,,臺北市北投區中央北路一段197巷35號
北投分局,WUA00406,大同里,臺北市北投區中央南路二段6巷40弄1號,"25.124967,121.49986",1,426.0,北投分局,,臺北市北投區中央南路二段6巷40弄1號
北投分局,WUA01002,大同里,臺北市北投區光明路45號,"25.132829,121.499675",1,428.0,北投分局,,臺北市北投區光明路45號
北投分局,WUA01003,大同里,臺北市北投區光明路59號,"25.132922,121.499975",1,741.0,北投分局,,臺北市北投區光明路59號
北投分局,WUA01006,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,297.0,北投分局,,臺北市北投區中央北路一段73號
北投分局,WUA01007,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,494.0,北投分局,,臺北市北投區中央北路一段73號
北投分局,WUA01041,大同里,臺北市北投區光明路73巷11號,"25.133196,121.499978",1,30.0,北投分局,,臺北市北投區光明路73巷11號
北投分局,WUA01347,大同里,臺北市北投區育仁路16號,"25.133015,121.498389",1,158.0,北投分局,,臺北市北投區育仁路16號
北投分局,WUA01349,大同里,臺北市北投區育仁路77號,"25.134174,121.498711",1,56.0,北投分局,,臺北市北投區育仁路77號
北投分局,WUA01355,大同里,臺北市北投區大業路512號,"25.133379,121.496047",1,96.0,北投分局,,臺北市北投區大業路512號
北投分局,WUA01356,大同里,臺北市北投區大業路572號,"25.135555,121.497063",1,38.0,北投分局,,臺北市北投區大業路572號
北投分局,WUA01358,大同里,臺北市北投區大業路558號,"25.135323,121.496938",1,46.0,北投分局,,臺北市北投區大業路558號
北投分局,WUA01360,大同里,臺北市北投區大業路580號,"25.13566,121.497123",1,77.0,北投分局,,臺北市北投區大業路580號
北投分局,WUA01361,大同里,臺北市北投區大業路514號,"25.135176,121.496229",1,274.0,北投分局,,臺北市北投區大業路514號
北投分局,WUA01362,大同里,臺北市北投區大業路514號,"25.135176,121.496229",1,173.0,北投分局,,臺北市北投區大業路514號
北投分局,WUA01363,大同里,臺北市北投區大業路514號,"25.135176,121.496229",1,777.0,北投分局,,臺北市北投區大業路514號
北投分局,WUA02215,大同里,臺北市北投區豐年路一段16號,"25.133977,121.498155",1,80.0,北投分局,,臺北市北投區豐年路一段16號
北投分局,WUA02216,大同里,臺北市北投區豐年路一段22號,"25.134012,121.49802",1,172.0,北投分局,,臺北市北投區豐年路一段22號
北投分局,WUA02217,大同里,臺北市北投區豐年路一段20巷1號,"25.134238,121.498081",1,137.0,北投分局,,臺北市北投區豐年路一段20巷1號
北投分局,WUA02218,大同里,臺北市北投區豐年路一段37巷10號,"25.133937,121.497489",1,132.0,北投分局,,臺北市北投區豐年路一段37巷10號
北投分局,WUA02268,大同里,臺北市北投區中央北路一段1號,"25.133389,121.501338",1,1890.0,北投分局,,臺北市北投區中央北路一段1號
北投分局,WUA02438,大同里,臺北市北投區大業路506號,"25.133012,121.496211",1,1097.0,北投分局,,臺北市北投區大業路506號
北投分局,WUA02442,大同里,臺北市北投區中央北路一段191號,"25.135714,121.497782",2,1205.0,北投分局,,臺北市北投區中央北路一段191號
北投分局,WUA02463,大同里,臺北市北投區大業路452巷2號,"25.131474,121.496876",1,262.0,北投分局,,臺北市北投區大業路452巷2號
北投分局,WUA02534,大同里,臺北市北投區豐年路一段2號及2號,"25.134238,121.498212",1,142.0,北投分局,,臺北市北投區豐年路一段2號及2號
北投分局,WUA02621,大同里,臺北市北投區豐年路一段52號,"25.134291,121.497654",2,1777.0,北投分局,,臺北市北投區豐年路一段52號
北投分局,WUA02626,大同里,臺北市北投區大業路540號,"25.135023,121.49682",1,669.0,北投分局,,臺北市北投區大業路540號
北投分局,WUA02655,大同里,臺北市北投區中央北路一段113號,"25.134848,121.499292",1,725.0,北投分局,,臺北市北投區中央北路一段113號
北投分局,WUA02688,大同里,臺北市北投區北投路二段45號,"25.132376,121.497328",1,678.0,北投分局,,臺北市北投區北投路二段45號
北投分局,WUA02708,大同里,臺北市北投區中央北路一段159號,"25.135401,121.498352",1,225.0,北投分局,,臺北市北投區中央北路一段159號
