行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,placemark_address
北投分局,WUA00498,秀山里,臺北市北投區中和街鍚安巷108-1號,"25.146999,121.500345",1,193.0,北投分局,,臺北市北投區中和街鍚安巷108-1號
北投分局,WUA02447,秀山里,臺北市北投區中和街534號,"25.145516,121.493226",3,1701.0,北投分局,,臺北市北投區中和街534號
北投分局,WUA00507,奇岩里,臺北市北投區公館路100號,"25.130285,121.504709",1,138.0,北投分局,,臺北市北投區公館路100號
北投分局,WUA00508,奇岩里,臺北市北投區公館路263號,"25.125395,121.508038",1,86.0,北投分局,,臺北市北投區公館路263號
北投分局,WUA00510,奇岩里,臺北市北投區公館路143號,"25.129446,121.505624",1,50.0,北投分局,,臺北市北投區公館路143號
北投分局,WUA00511,奇岩里,臺北市北投區公館路146號,"25.129293,121.505611",1,58.0,北投分局,,臺北市北投區公館路146號
北投分局,WUA00512,奇岩里,臺北市北投區公館路147號,"25.129338,121.505806",1,96.0,北投分局,,臺北市北投區公館路147號
北投分局,WUA00514,奇岩里,臺北市北投區公館路150號,"25.129237,121.505726",1,113.0,北投分局,,臺北市北投區公館路150號
北投分局,WUA00515,奇岩里,臺北市北投區公館路184號,"25.12876,121.50662",1,265.0,北投分局,,臺北市北投區公館路184號
北投分局,WUA00519,奇岩里,臺北市北投區公館路197號,"25.127806,121.507513",1,53.0,北投分局,,臺北市北投區公館路197號
北投分局,WUA00520,奇岩里,臺北市北投區公館路199號,"25.12779,121.507566",1,81.0,北投分局,,臺北市北投區公館路199號
北投分局,WUA00521,奇岩里,臺北市北投區公館路211號,"25.127421,121.507673",1,174.0,北投分局,,臺北市北投區公館路211號
北投分局,WUA00522,奇岩里,臺北市北投區公館路215號,"25.127262,121.507738",1,68.0,北投分局,,臺北市北投區公館路215號
北投分局,WUA00527,奇岩里,臺北市北投區公館路278號,"25.125216,121.507517",1,169.0,北投分局,,臺北市北投區公館路278號
北投分局,WUA00528,奇岩里,臺北市北投區公館路280號,"25.12514,121.507377",1,108.0,北投分局,,臺北市北投區公館路280號
北投分局,WUA00529,奇岩里,臺北市北投區公館路288號,"25.125008,121.507116",1,253.0,北投分局,,臺北市北投區公館路288號
北投分局,WUA00532,奇岩里,臺北市北投區公館路297號,"25.124552,121.506617",1,530.0,北投分局,,臺北市北投區公館路297號
北投分局,WUA00533,奇岩里,臺北市北投區公館路298號,"25.124789,121.506773",1,72.0,北投分局,,臺北市北投區公館路298號
北投分局,WUA00534,奇岩里,臺北市北投區公館路300號,"25.12476,121.506694",1,145.0,北投分局,,臺北市北投區公館路300號
北投分局,WUA00536,奇岩里,臺北市北投區公館路364號,"25.12299,121.504233",1,38.0,北投分局,,臺北市北投區公館路364號
北投分局,WUA00537,奇岩里,臺北市北投區公館路91號,"25.130528,121.504763",1,45.0,北投分局,,臺北市北投區公館路91號
北投分局,WUA00539,奇岩里,臺北市北投區公館路111號,"25.130092,121.50498",1,52.0,北投分局,,臺北市北投區公館路111號
北投分局,WUA00540,奇岩里,臺北市北投區公館路115號,"25.130005,121.505035",1,50.0,北投分局,,臺北市北投區公館路115號
北投分局,WUA00542,奇岩里,臺北市北投區公館路126號,"25.129583,121.50516",1,30.0,北投分局,,臺北市北投區公館路126號
北投分局,WUA00545,奇岩里,臺北市北投區公館路132號,"25.129504,121.505253",1,302.0,北投分局,,臺北市北投區公館路132號
北投分局,WUA00548,奇岩里,臺北市北投區公館路141號,"25.129501,121.50554",1,181.0,北投分局,,臺北市北投區公館路141號
北投分局,WUA00552,奇岩里,臺北市北投區公館路174號,"25.128917,121.506396",1,88.0,北投分局,,臺北市北投區公館路174號
北投分局,WUA00557,奇岩里,臺北市北投區公館路217號,"25.127199,121.507774",1,42.0,北投分局,,臺北市北投區公館路217號
北投分局,WUA00562,奇岩里,臺北市北投區公館路219號,"25.127132,121.507799",1,17.0,北投分局,,臺北市北投區公館路219號
北投分局,WUA00563,奇岩里,臺北市北投區公館路221號,"25.127032,121.507822",1,42.0,北投分局,,臺北市北投區公館路221號
北投分局,WUA00564,奇岩里,臺北市北投區公館路227號,"25.126736,121.507938",1,84.0,北投分局,,臺北市北投區公館路227號
北投分局,WUA00565,奇岩里,臺北市北投區公館路236號,"25.126124,121.508067",1,169.0,北投分局,,臺北市北投區公館路236號
北投分局,WUA00566,奇岩里,臺北市北投區公館路229號,"25.126608,121.507991",1,40.0,北投分局,,臺北市北投區公館路229號
北投分局,WUA00568,奇岩里,臺北市北投區公館路137巷1號,"25.129788,121.505453",1,346.0,北投分局,,臺北市北投區公館路137巷1號
北投分局,WUA00569,奇岩里,臺北市北投區公館路306巷1號,"25.124663,121.506491",1,1676.0,北投分局,,臺北市北投區公館路306巷1號
北投分局,WUA00570,奇岩里,臺北市北投區公館路306巷10號,"25.125011,121.50645",1,289.0,北投分局,,臺北市北投區公館路306巷10號
北投分局,WUA00571,奇岩里,臺北市北投區公館路306巷13號,"25.125093,121.506198",1,201.0,北投分局,,臺北市北投區公館路306巷13號
北投分局,WUA00572,奇岩里,臺北市北投區公館路306巷14號,"25.125192,121.506364",1,512.0,北投分局,,臺北市北投區公館路306巷14號
北投分局,WUA00573,奇岩里,臺北市北投區公館路308巷15號,"25.125012,121.505824",1,336.0,北投分局,,臺北市北投區公館路308巷15號
北投分局,WUA00574,奇岩里,臺北市北投區公館路167巷1號,"25.129535,121.507282",2,2964.0,北投分局,,臺北市北投區公館路167巷1號
北投分局,WUA00575,奇岩里,臺北市北投區公館路209巷2號,"25.127351,121.507952",1,90.0,北投分局,,臺北市北投區公館路209巷2號
北投分局,WUA00576,奇岩里,臺北市北投區公館路209巷16弄12號,"25.127282,121.509001",1,236.0,北投分局,,臺北市北投區公館路209巷16弄12號
北投分局,WUA00580,奇岩里,臺北市北投區公館路231巷10號,"25.126518,121.508686",2,228.0,北投分局,,臺北市北投區公館路231巷10號
北投分局,WUA00581,奇岩里,臺北市北投區公館路231巷14號,"25.126624,121.50887",1,42.0,北投分局,,臺北市北投區公館路231巷14號
北投分局,WUA00582,奇岩里,臺北市北投區公館路231巷18號,"25.126646,121.509123",1,229.0,北投分局,,臺北市北投區公館路231巷18號
北投分局,WUA00583,奇岩里,臺北市北投區公館路231巷29號,"25.126832,121.509472",1,368.0,北投分局,,臺北市北投區公館路231巷29號
北投分局,WUA00584,奇岩里,臺北市北投區公館路231巷7弄2號,"25.126776,121.508643",2,1646.0,北投分局,,臺北市北投區公館路231巷7弄2號
北投分局,WUA00585,奇岩里,臺北市北投區公館路231巷7弄7號,"25.126951,121.508394",1,968.0,北投分局,,臺北市北投區公館路231巷7弄7號
北投分局,WUA00586,奇岩里,臺北市北投區公館路255巷10號,"25.125605,121.509099",1,60.0,北投分局,,臺北市北投區公館路255巷10號
北投分局,WUA00587,奇岩里,臺北市北投區公館路255巷11號,"25.125755,121.50912",1,484.0,北投分局,,臺北市北投區公館路255巷11號
北投分局,WUA00588,奇岩里,臺北市北投區公館路255巷2號,"25.125509,121.508458",1,82.0,北投分局,,臺北市北投區公館路255巷2號
北投分局,WUA00589,奇岩里,臺北市北投區公館路255巷6號,"25.12557,121.508844",1,101.0,北投分局,,臺北市北投區公館路255巷6號
北投分局,WUA00590,奇岩里,臺北市北投區公館路257巷14號,"25.124784,121.50815",1,62.0,北投分局,,臺北市北投區公館路257巷14號
北投分局,WUA00593,奇岩里,臺北市北投區公館路334巷2號,"25.123996,121.505245",1,126.0,北投分局,,臺北市北投區公館路334巷2號
北投分局,WUA00617,奇岩里,臺北市北投區公館路276巷4號,"25.125498,121.507317",1,37.0,北投分局,,臺北市北投區公館路276巷4號
北投分局,WUA00596,奇岩里,臺北市北投區公館路292巷6號,"25.125242,121.506883",1,69.0,北投分局,,臺北市北投區公館路292巷6號
北投分局,WUA00597,奇岩里,臺北市北投區公館路340巷1號,"25.123677,121.504858",1,105.0,北投分局,,臺北市北投區公館路340巷1號
北投分局,WUA00600,奇岩里,臺北市北投區公館路130巷1弄23號,"25.128902,121.505888",1,125.0,北投分局,,臺北市北投區公館路130巷1弄23號
北投分局,WUA00601,奇岩里,臺北市北投區公館路257巷2弄16號,"25.124922,121.507693",1,201.0,北投分局,,臺北市北投區公館路257巷2弄16號
北投分局,WUA00602,奇岩里,臺北市北投區公館路257巷12號,"25.124881,121.508287",1,201.0,北投分局,,臺北市北投區公館路257巷12號
北投分局,WUA00603,奇岩里,臺北市北投區公館路257巷2弄13號,"25.124898,121.507862",1,190.0,北投分局,,臺北市北投區公館路257巷2弄13號
北投分局,WUA00605,奇岩里,臺北市北投區公館路228巷15弄15號,"25.125458,121.507527",1,178.0,北投分局,,臺北市北投區公館路228巷15弄15號
北投分局,WUA00606,奇岩里,臺北市北投區公館路228巷15弄14號,"25.125582,121.507486",1,66.0,北投分局,,臺北市北投區公館路228巷15弄14號
北投分局,WUA00607,奇岩里,臺北市北投區公館路276巷8號,"25.125346,121.507053",1,89.0,北投分局,,臺北市北投區公館路276巷8號
北投分局,WUA00608,奇岩里,臺北市北投區公館路292巷16號,"25.125487,121.506731",1,345.0,北投分局,,臺北市北投區公館路292巷16號
北投分局,WUA00610,奇岩里,臺北市北投區公館路292巷1弄3號,"25.125014,121.506759",1,173.0,北投分局,,臺北市北投區公館路292巷1弄3號
北投分局,WUA00611,奇岩里,臺北市北投區公館路255巷12號,"25.125615,121.509174",1,141.0,北投分局,,臺北市北投區公館路255巷12號
北投分局,WUA00612,奇岩里,臺北市北投區公館路255巷3號,"25.125707,121.50879",1,249.0,北投分局,,臺北市北投區公館路255巷3號
北投分局,WUA00613,奇岩里,臺北市北投區公館路255巷1弄1號,"25.125658,121.508594",1,181.0,北投分局,,臺北市北投區公館路255巷1弄1號
北投分局,WUA00615,奇岩里,臺北市北投區公館路255巷1弄2號,"25.125921,121.508762",1,82.0,北投分局,,臺北市北投區公館路255巷1弄2號
北投分局,WUA00616,奇岩里,臺北市北投區公館路255巷1弄5號,"25.125838,121.508604",1,106.0,北投分局,,臺北市北投區公館路255巷1弄5號
北投分局,WUA00617,奇岩里,臺北市北投區公館路257巷4號,"25.12524,121.508408",1,398.0,北投分局,,臺北市北投區公館路257巷4號
北投分局,WUA00618,奇岩里,臺北市北投區公館路257巷2弄12號,"25.12507,121.507935",1,56.0,北投分局,,臺北市北投區公館路257巷2弄12號
北投分局,WUA00619,奇岩里,臺北市北投區公館路257巷2弄2號,"25.12535,121.50834",1,217.0,北投分局,,臺北市北投區公館路257巷2弄2號
北投分局,WUA00620,奇岩里,臺北市北投區公館路257巷2弄5號,"25.125091,121.508188",1,80.0,北投分局,,臺北市北投區公館路257巷2弄5號
北投分局,WUA00621,奇岩里,臺北市北投區公館路257巷2弄9號,"25.12501,121.508065",1,65.0,北投分局,,臺北市北投區公館路257巷2弄9號
北投分局,WUA00622,奇岩里,臺北市北投區公館路257巷5弄1號,"25.125247,121.508622",1,110.0,北投分局,,臺北市北投區公館路257巷5弄1號
北投分局,WUA00623,奇岩里,臺北市北投區公館路257巷5弄7號,"25.125371,121.508964",1,90.0,北投分局,,臺北市北投區公館路257巷5弄7號
北投分局,WUA00624,奇岩里,臺北市北投區公館路257巷5弄11號,"25.125384,121.509135",1,126.0,北投分局,,臺北市北投區公館路257巷5弄11號
北投分局,WUA01368,奇岩里,臺北市北投區奇岩路36號,"25.130524,121.505838",1,205.0,北投分局,,臺北市北投區奇岩路36號
北投分局,WUA01369,奇岩里,臺北市北投區奇岩路34號,"25.130578,121.505771",1,220.0,北投分局,,臺北市北投區奇岩路34號
北投分局,WUA01370,奇岩里,臺北市北投區奇岩路201巷11號,"25.128886,121.508802",2,613.0,北投分局,,臺北市北投區奇岩路201巷11號
北投分局,WUA01372,奇岩里,臺北市北投區奇岩路202號,"25.128447,121.50823",1,414.0,北投分局,,臺北市北投區奇岩路202號
北投分局,WUA01375,奇岩里,臺北市北投區奇岩路195巷3號,"25.128955,121.508067",2,1065.0,北投分局,,臺北市北投區奇岩路195巷3號
北投分局,WUA01781,奇岩里,臺北市北投區崇仰一路19號,"25.127306,121.513378",1,269.0,北投分局,,臺北市北投區崇仰一路19號
北投分局,WUA01782,奇岩里,臺北市北投區崇仰一路3號,"25.125035,121.508971",1,144.0,北投分局,,臺北市北投區崇仰一路3號
北投分局,WUA02269,奇岩里,臺北市北投區公館路165號,"25.12899,121.506649",2,997.0,北投分局,,臺北市北投區公館路165號
北投分局,WUA02292,奇岩里,臺北市北投區崇仰一路5-1對面號,"25.125067,121.509066",1,1197.0,北投分局,,臺北市北投區崇仰一路5-1對面號
北投分局,WUA02384,奇岩里,臺北市北投區公館路209巷8弄8．10號,"25.127168,121.508354",1,141.0,北投分局,,臺北市北投區公館路209巷8弄8．10號
北投分局,WUA02398,奇岩里,臺北市北投區奇岩路232號,"25.127645,121.509692",2,1333.0,北投分局,,臺北市北投區奇岩路232號
北投分局,WUA02399,奇岩里,臺北市北投區奇岩路258號,"25.127958,121.510729",2,2256.0,北投分局,,臺北市北投區奇岩路258號
北投分局,WUA02560,奇岩里,臺北市北投區公館路116號,"25.129739,121.504958",1,525.0,北投分局,,臺北市北投區公館路116號
北投分局,WUA02584,奇岩里,臺北市北投區公館路209巷14號,"25.12731,121.508622",2,273.0,北投分局,,臺北市北投區公館路209巷14號
北投分局,WUA02620,奇岩里,臺北市北投區公館路255巷19弄7號,"25.126436,121.509167",1,317.0,北投分局,,臺北市北投區公館路255巷19弄7號
北投分局,WUA02691,奇岩里,臺北市北投區公館路231巷1號,"25.126639,121.508191",1,306.0,北投分局,,臺北市北投區公館路231巷1號
北投分局,WUA02706,奇岩里,臺北市北投區公館路352號,"25.123211,121.504711",1,194.0,北投分局,,臺北市北投區公館路352號
北投分局,WUA02712,奇岩里,臺北市北投區三合街一段77號,"25.126574,121.505275",1,2214.0,北投分局,,臺北市北投區三合街一段77號
北投分局,WUA02718,奇岩里,臺北市北投區三合街一段82巷72號,"25.128648,121.504844",2,1453.0,北投分局,,臺北市北投區三合街一段82巷72號
北投分局,WUA02726,奇岩里,臺北市北投區公館路161巷1號,"25.129155,121.506314",1,177.0,北投分局,,臺北市北投區公館路161巷1號
北投分局,WUA02727,奇岩里,臺北市北投區三合街一段82巷101號,"25.128941,121.503978",1,913.0,北投分局,,臺北市北投區三合街一段82巷101號
北投分局,WUA02730,奇岩里,臺北市北投區公館路237號,"25.126263,121.508142",1,216.0,北投分局,,臺北市北投區公館路237號
北投分局,WUA02735,奇岩里,臺北市北投區三合街一段82巷62弄18號,"25.12862,121.505412",1,1018.0,北投分局,,臺北市北投區三合街一段82巷62弄18號
北投分局,WUA02741,奇岩里,臺北市北投區三合街一段36巷1號,"25.127372,121.506182",1,1768.0,北投分局,,臺北市北投區三合街一段36巷1號
北投分局,WUA02743,奇岩里,臺北市北投區三合街一段118巷16號,"25.127223,121.504159",1,766.0,北投分局,,臺北市北投區三合街一段118巷16號
北投分局,WUA02744,奇岩里,臺北市北投區三合街一段36巷19號,"25.127872,121.50572",1,1844.0,北投分局,,臺北市北投區三合街一段36巷19號
北投分局,WUA02753,奇岩里,臺北市北投區三合街一段79巷16號,"25.125503,121.5051",1,2034.0,北投分局,,臺北市北投區三合街一段79巷16號
北投分局,WUA02755,奇岩里,臺北市北投區三合街一段82巷109號,"25.129275,121.504071",1,792.0,北投分局,,臺北市北投區三合街一段82巷109號
北投分局,WUA02758,奇岩里,臺北市北投區三合街一段82巷58號,"25.128297,121.505247",1,1786.0,北投分局,,臺北市北投區三合街一段82巷58號
北投分局,WUA02765,奇岩里,臺北市北投區三合街一段82巷61弄12號,"25.128091,121.504239",1,637.0,北投分局,,臺北市北投區三合街一段82巷61弄12號
北投分局,WUA02768,奇岩里,臺北市北投區三合街一段117巷59號,"25.125188,121.504841",1,754.0,北投分局,,臺北市北投區三合街一段117巷59號
北投分局,WUA02779,奇岩里,臺北市北投區三合街一段118巷2號,"25.127074,121.504198",1,946.0,北投分局,,臺北市北投區三合街一段118巷2號
北投分局,WUA02780,奇岩里,臺北市北投區三合街一段38號,"25.127272,121.505932",1,798.0,北投分局,,臺北市北投區三合街一段38號
北投分局,WUA02783,奇岩里,臺北市北投區三合街一段82巷50弄37號,"25.128758,121.505692",1,1244.0,北投分局,,臺北市北投區三合街一段82巷50弄37號
北投分局,WUA02786,奇岩里,臺北市北投區三合街一段82巷100號,"25.129211,121.504472",1,1046.0,北投分局,,臺北市北投區三合街一段82巷100號
北投分局,WUA02788,奇岩里,臺北市北投區三合街一段82巷86弄8號,"25.129052,121.505039",1,988.0,北投分局,,臺北市北投區三合街一段82巷86弄8號
北投分局,WUA02789,奇岩里,臺北市北投區三合街一段117巷52號,"25.124972,121.504428",1,1553.0,北投分局,,臺北市北投區三合街一段117巷52號
北投分局,WUA02791,奇岩里,臺北市北投區三合街一段117巷36號,"25.125513,121.504312",1,1673.0,北投分局,,臺北市北投區三合街一段117巷36號
北投分局,WUA02794,奇岩里,臺北市北投區公館路228巷111號,"25.124296,121.504368",1、2,484.0,北投分局,,臺北市北投區公館路228巷111號
北投分局,WUA02797,奇岩里,臺北市北投區三合街一段82巷119號,"25.129718,121.504209",1,2018.0,北投分局,,臺北市北投區三合街一段82巷119號
北投分局,WUA02804,奇岩里,臺北市北投區三合街一段99號,"25.126702,121.504623",2,1330.0,北投分局,,臺北市北投區三合街一段99號
北投分局,WUA02811,奇岩里,臺北市北投區奇岩241巷7弄10號,"25.129121,121.510561",1、2,3778.0,北投分局,,臺北市北投區奇岩241巷7弄10號
北投分局,WUA02812,奇岩里,臺北市北投區公館路255巷19弄20號,"25.126362,121.510023",1,104.0,北投分局,,臺北市北投區公館路255巷19弄20號
北投分局,WUA02814,奇岩里,臺北市北投區三合街一段117巷72號,"25.124701,121.504548",1,497.0,北投分局,,臺北市北投區三合街一段117巷72號
北投分局,WUA02815,奇岩里,臺北市北投區三合街一段119號,"25.126552,121.503929",1,2060.0,北投分局,,臺北市北投區三合街一段119號
北投分局,WUA02503,奇岩里,臺北市北投區公館路186號,"25.128508,121.506969",2,2430.0,北投分局,,臺北市北投區公館路186號
北投分局,WUA02827,奇岩里,臺北市北投區磺港路261號,"25.123677,121.503252",3,4337.0,北投分局,,臺北市北投區磺港路261號
北投分局,WUA00523,奇岩里,臺北市北投區公館路220號,"25.126902,121.507589",1,806.0,北投分局,,臺北市北投區公館路220號
北投分局,WUA00558,奇岩里,臺北市北投區公館路220號,"25.126902,121.507589",1,800.0,北投分局,,臺北市北投區公館路220號
北投分局,WUA00559,奇岩里,臺北市北投區公館路220號,"25.126902,121.507589",1,782.0,北投分局,,臺北市北投區公館路220號
北投分局,WUA00560,奇岩里,臺北市北投區公館路220號,"25.126902,121.507589",1,386.0,北投分局,,臺北市北投區公館路220號
北投分局,WUA00561,奇岩里,臺北市北投區公館路220號,"25.126902,121.507589",1,557.0,北投分局,,臺北市北投區公館路220號
北投分局,WUA00953,東華里,臺北市北投區立農街二段2號,"25.119554,121.512471",1,516.0,北投分局,,臺北市北投區立農街二段2號
北投分局,WUA00955,東華里,臺北市北投區立農街二段257號,"25.118907,121.514411",1,530.0,北投分局,,臺北市北投區立農街二段257號
北投分局,WUA00958,東華里,臺北市北投區立農街二段275號,"25.118822,121.515171",1,448.0,北投分局,,臺北市北投區立農街二段275號
北投分局,WUA00959,東華里,臺北市北投區立農街二段291號,"25.118763,121.515825",1,146.0,北投分局,,臺北市北投區立農街二段291號
北投分局,WUA00960,東華里,臺北市北投區立農街二段299號,"25.118701,121.516234",1,44.0,北投分局,,臺北市北投區立農街二段299號
北投分局,WUA00968,東華里,臺北市北投區立農街二段273巷3弄2號,"25.119105,121.514988",1,510.0,北投分局,,臺北市北投區立農街二段273巷3弄2號
北投分局,WUA00969,東華里,臺北市北投區立農街二段278巷1號,"25.1185,121.515741",1,152.0,北投分局,,臺北市北投區立農街二段278巷1號
北投分局,WUA00970,東華里,臺北市北投區立農街二段289巷2號,"25.118946,121.515827",1,37.0,北投分局,,臺北市北投區立農街二段289巷2號
北投分局,WUA00971,東華里,臺北市北投區立農街二段289巷4號,"25.119122,121.51541",1,84.0,北投分局,,臺北市北投區立農街二段289巷4號
北投分局,WUA01468,東華里,臺北市北投區東華街二段166號,"25.119931,121.511585",1,304.0,北投分局,,臺北市北投區東華街二段166號
北投分局,WUA01469,東華里,臺北市北投區東華街二段186號,"25.120297,121.510755",1,414.0,北投分局,,臺北市北投區東華街二段186號
北投分局,WUA01470,東華里,臺北市北投區東華街二段198號,"25.120387,121.510285",1,354.0,北投分局,,臺北市北投區東華街二段198號
北投分局,WUA01471,東華里,臺北市北投區東華街二段198號,"25.120387,121.510285",1,532.0,北投分局,,臺北市北投區東華街二段198號
北投分局,WUA01472,東華里,臺北市北投區東華街二段206號,"25.120436,121.509921",1,481.0,北投分局,,臺北市北投區東華街二段206號
北投分局,WUA01474,東華里,臺北市北投區東華街二段294號,"25.1211,121.506952",2,3844.0,北投分局,,臺北市北投區東華街二段294號
北投分局,WUA01473,東華里,臺北市北投區東華街二段294號,"25.1211,121.506952",2,513.0,北投分局,,臺北市北投區東華街二段294號
北投分局,WUA01475,東華里,臺北市北投區東華街二段322號,"25.121157,121.506362",1,978.0,北投分局,,臺北市北投區東華街二段322號
北投分局,WUA01476,東華里,臺北市北投區東華街二段322號,"25.121157,121.506362",1,220.0,北投分局,,臺北市北投區東華街二段322號
北投分局,WUA01477,東華里,臺北市北投區東華街二段348號,"25.121278,121.505463",1,53.0,北投分局,,臺北市北投區東華街二段348號
北投分局,WUA01485,東華里,臺北市北投區東華街二段174巷28號,"25.120691,121.510745",1,188.0,北投分局,,臺北市北投區東華街二段174巷28號
北投分局,WUA01486,東華里,臺北市北投區東華街二段340巷1弄1號,"25.121487,121.505588",1,97.0,北投分局,,臺北市北投區東華街二段340巷1弄1號
北投分局,WUA01487,東華里,臺北市北投區東華街二段340巷2弄11號,"25.121517,121.50603",1,124.0,北投分局,,臺北市北投區東華街二段340巷2弄11號
北投分局,WUA01749,東華里,臺北市北投區致遠三路121號,"25.121506,121.510068",1,288.0,北投分局,,臺北市北投區致遠三路121號
北投分局,WUA01750,東華里,臺北市北投區致遠三路160號,"25.121735,121.508589",4,1704.0,北投分局,,臺北市北投區致遠三路160號
北投分局,WUA01751,東華里,臺北市北投區致遠三路41號,"25.12027,121.51165",1,378.0,北投分局,,臺北市北投區致遠三路41號
北投分局,WUA01752,東華里,臺北市北投區致遠三路51號,"25.120685,121.511651",1,177.0,北投分局,,臺北市北投區致遠三路51號
北投分局,WUA01753,東華里,臺北市北投區致遠三路6號,"25.120163,121.51203",1,661.0,北投分局,,臺北市北投區致遠三路6號
北投分局,WUA02267,東華里,臺北市北投區東華街二段180-182號,"25.120227,121.510991",2,1544.0,北投分局,,臺北市北投區東華街二段180-182號
北投分局,WUA02434,東華里,臺北市北投區致遠三路158號,"25.121822,121.509064",1,944.0,北投分局,,臺北市北投區致遠三路158號
北投分局,WUA02501,東華里,臺北市北投區立農街二段201號,"25.119523,121.514636",1,3658.0,北投分局,,臺北市北投區立農街二段201號
北投分局,WUA00933,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,289.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00934,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,2237.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00935,東華里,臺北市北投區立農街155號,"25.119651,121.513309",1,2825.0,北投分局,,臺北市北投區立農街155號
北投分局,WUA00936,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1、2,1086.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00937,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,3209.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00938,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,686.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00939,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,688.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00940,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,436.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00941,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,237.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00942,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,1844.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00943,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,456.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00944,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,258.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00945,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,1242.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00946,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,108.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00947,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",2,342.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00948,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,350.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00949,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,412.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00950,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,240.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA00951,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,84.0,北投分局,,臺北市北投區立農街二段155號
北投分局,WUA02640,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",1,97.0,北投分局,,臺北市北投區立農街二段155號
