類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WPA01675,文盛里,臺北市中正區羅斯福路三段244巷9弄1之1號,"25.017032,121.530556",1,83.0,中正第二分局,
一般住宅,WPA01551,文盛里,臺北市中正區羅斯福路三段244巷9弄2-6號,"25.017151,121.530169",1,393.0,中正第二分局,
一般住宅,WPA01565,文盛里,臺北市中正區羅斯福路三段244巷10弄17號,"25.016173,121.53142",1,118.0,中正第二分局,
一般住宅,WPA01558,文盛里,臺北市中正區羅斯福路三段216號,"25.01892,121.529689",1,525.0,中正第二分局,
一般住宅,WPA01585,文盛里,臺北市中正區羅斯福路三段240巷弄7號,"25.02347,121.524863",1,104.0,中正第二分局,
一般住宅,WPA01238,文盛里,臺北市中正區羅斯福路三段272號,"25.01681,121.531904",1,237.0,中正第二分局,
一般住宅,WPA01726,文盛里,臺北市中正區羅斯福路三段212號,"25.01912,121.529537",1,165.0,中正第二分局,
一般住宅,WPA01647,文盛里,臺北市中正區羅斯福路三段316巷3號,"25.015775,121.532366",1,340.0,中正第二分局,
一般住宅,WPA01702,文盛里,臺北市中正區辛亥路一段6號,"25.018276,121.528107",2,1105.0,中正第二分局,
一般住宅,WPA01709,文盛里,臺北市中正區汀州路三段67號,"25.017963,121.528281",1,345.0,中正第二分局,
一般住宅,WPA01722,文盛里,臺北市中正區羅斯福路四段22號,"25.01564,121.533115",1,235.0,中正第二分局,
一般住宅,WPA01487,文盛里,臺北市中正區羅斯福路三段244巷10弄5號,"25.016529,121.531109",1,224.0,中正第二分局,
一般住宅,WPA01286,文盛里,臺北市中正區羅斯福路三段244巷2弄6號,"25.016779,121.531254",1,638.0,中正第二分局,
一般住宅,WPA01739,文盛里,臺北市中正區羅斯福路三段244巷9弄3號,"25.017806,121.530216",1、2,251.0,中正第二分局,
公有建築物,WPA00221,文盛里,臺北市中正區汀州路三段97號,"25.01727,121.529267",1,275.0,中正第二分局,
公有建築物,WPA00222,文盛里,臺北市中正區汀州路三段97號,"25.01727,121.529267",2,1280.0,中正第二分局,
一般住宅,WPA01560,水源里,臺北市中正區羅斯福路四段68號,"25.014503,121.534274",3,1124.0,中正第二分局,
一般住宅,WPA01355,水源里,臺北市中正區羅斯福路四段162號,"25.012439,121.536199",1,530.0,中正第二分局,
一般住宅,WPA00236,水源里,臺北市中正區汀州路三段184號,"25.012969,121.534887",1,1508.0,中正第二分局,
一般住宅,WPA00238,水源里,臺北市中正區汀州路三段203號,"25.014396,121.533376",1,491.0,中正第二分局,
一般住宅,WPA01357,水源里,臺北市中正區羅斯福路四段44-1號,"25.015111,121.533636",1,550.0,中正第二分局,
一般住宅,WPA01535,水源里,臺北市中正區羅斯福路四段60號,"25.014786,121.533978",3,228.0,中正第二分局,
一般住宅,WPA01538,水源里,臺北市中正區羅斯福路四段76號,"25.01423,121.534572",1,165.0,中正第二分局,
一般住宅,WPA01566,水源里,臺北市中正區汀州路三段160巷4號,"25.013397,121.534244",1,260.0,中正第二分局,
一般住宅,WPA01742,水源里,臺北市中正區羅斯福路四段170號,"25.01254096660356, 121.53628489559166",1,133.0,中正第二分局,
公有建築物,WPA01360,水源里,臺北市中正區羅斯福路四段92號,"25.01376,121.53501",1,1902.0,中正第二分局,
公有建築物,WPA01361,水源里,臺北市中正區羅斯福路四段92號,"25.01376,121.53501",2,1902.0,中正第二分局,
公有建築物,WPA01502,水源里,臺北市中正區羅斯福路四段198號,"25.01134,121.536641",3,27022.0,中正第二分局,
公有建築物,WPA01580,水源里,臺北市中正區思源街1號,"25.01359,121.530593",1,1426.0,中正第二分局,
公有建築物,WPA00291,水源里,臺北市中正區汀州路三段160巷1號,"25.01338,121.534381",1,527.0,中正第二分局,
一般住宅,WPA00062,永功里,臺北市中正區中華路二段471號,"25.024483,121.511275",1,295.0,中正第二分局,
一般住宅,WPA00090,永功里,臺北市中正區中華路二段443巷45號,"25.025523,121.510559",1,42.0,中正第二分局,
一般住宅,WPA00094,永功里,臺北市中正區中華路二段467巷16號,"25.025354,121.511511",1,80.0,中正第二分局,
一般住宅,WPA00095,永功里,臺北市中正區中華路二段467巷5號,"25.025514,121.511442",1,317.0,中正第二分局,
一般住宅,WPA00096,永功里,臺北市中正區中華路二段467巷10弄2號,"25.024764,121.511397",1,184.0,中正第二分局,
一般住宅,WPA00097,永功里,臺北市中正區中華路二段467巷12弄22號,"25.024999,121.511633",1,220.0,中正第二分局,
一般住宅,WPA00098,永功里,臺北市中正區中華路二段467巷14弄15號,"25.02511,121.512029",1,27.0,中正第二分局,
一般住宅,WPA00099,永功里,臺北市中正區中華路二段467巷14弄17號,"25.025117,121.512075",1,97.0,中正第二分局,
一般住宅,WPA00100,永功里,臺北市中正區詔安街77號,"25.025903,121.510842",1,250.0,中正第二分局,
一般住宅,WPA00711,永功里,臺北市中正區泉州街34巷9號,"25.024829,121.512514",1,244.0,中正第二分局,
一般住宅,WPA00712,永功里,臺北市中正區泉州街34巷13弄2號,"25.024847,121.512203",1,37.0,中正第二分局,
一般住宅,WPA01403,永功里,臺北市中正區三元街217號,"25.027657,121.513373",1,230.0,中正第二分局,
一般住宅,WPA01592,永功里,臺北市中正區泉州街20巷2號,"25.026665,121.513808",1,224.0,中正第二分局,
一般住宅,WPA00164,永功里,臺北市中正區汀州路一段227號,"25.026734,121.512176",1,98.0,中正第二分局,
一般住宅,WPA00165,永功里,臺北市中正區汀州路一段229號,"25.026696,121.51231",1,28.0,中正第二分局,
一般住宅,WPA00172,永功里,臺北市中正區汀州路一段271號,"25.026427,121.513482",1,60.0,中正第二分局,
一般住宅,WPA00174,永功里,臺北市中正區汀州路一段251號,"25.02654,121.513",1,174.0,中正第二分局,
一般住宅,WPA00177,永功里,臺北市中正區汀州路一段360號,"25.02637,121.512908",1,75.0,中正第二分局,
一般住宅,WPA00178,永功里,臺北市中正區汀州路一段364號,"25.026375,121.513015",1,73.0,中正第二分局,
一般住宅,WPA00179,永功里,臺北市中正區汀州路一段366號,"25.026329,121.513188",1,116.0,中正第二分局,
一般住宅,WPA00689,永功里,臺北市中正區泉州街22-4號,"25.026498,121.513932",1,24.0,中正第二分局,
一般住宅,WPA00704,永功里,臺北市中正區泉州街20巷22號,"25.026676,121.51326",1,82.0,中正第二分局,
一般住宅,WPA00705,永功里,臺北市中正區泉州街20巷30號,"25.026713,121.51297",1,27.0,中正第二分局,
一般住宅,WPA00706,永功里,臺北市中正區泉州街20巷8號,"25.026653,121.513628",1,42.0,中正第二分局,
一般住宅,WPA01402,永功里,臺北市中正區泉州街32巷6號,"25.026039,121.513358",1,307.0,中正第二分局,
一般住宅,WPA00167,永功里,臺北市中正區汀州路一段286號,"25.026759,121.511381",1,52.0,中正第二分局,
一般住宅,WPA00168,永功里,臺北市中正區汀州路一段292號,"25.02674,121.511516",1,43.0,中正第二分局,
一般住宅,WPA00169,永功里,臺北市中正區汀州路一段314號,"25.0266,121.511981",1,85.0,中正第二分局,
一般住宅,WPA00171,永功里,臺北市中正區汀州路一段322號,"25.026564,121.512187",1,238.0,中正第二分局,
一般住宅,WPA00266,永功里,臺北市中正區汀州路一段306巷11號,"25.026129,121.51181",1,47.0,中正第二分局,
一般住宅,WPA00267,永功里,臺北市中正區汀州路一段306巷12號,"25.026323,121.511666",1,41.0,中正第二分局,
一般住宅,WPA00268,永功里,臺北市中正區汀州路一段306巷16號,"25.026211,121.511656",1,38.0,中正第二分局,
一般住宅,WPA00269,永功里,臺北市中正區汀州路一段306巷9號,"25.026232,121.511804",1,47.0,中正第二分局,
一般住宅,WPA00270,永功里,臺北市中正區汀州路一段312巷17號,"25.026143,121.512015",1,24.0,中正第二分局,
一般住宅,WPA00272,永功里,臺北市中正區汀州路一段340巷9號,"25.025841,121.512349",1,107.0,中正第二分局,
一般住宅,WPA00273,永功里,臺北市中正區汀州路一段340巷5弄16號,"25.025966,121.512077",1,32.0,中正第二分局,
一般住宅,WPA00004,永功里,臺北市中正區三元街209號,"25.027702,121.512932",1,112.0,中正第二分局,
一般住宅,WPA00006,永功里,臺北市中正區三元街211號,"25.027691,121.513004",1,31.0,中正第二分局,
一般住宅,WPA00009,永功里,臺北市中正區三元街225號,"25.027631,121.513514",1,273.0,中正第二分局,
一般住宅,WPA00440,永功里,臺北市中正區和平西路二段14號,"25.02801,121.513661",1,255.0,中正第二分局,
一般住宅,WPA00447,永功里,臺北市中正區和平西路二段26號,"25.028151,121.513369",1,211.0,中正第二分局,
一般住宅,WPA00450,永功里,臺北市中正區和平西路二段38號,"25.028435,121.512891",1,66.0,中正第二分局,
一般住宅,WPA00465,永功里,臺北市中正區和平西路二段6-2號,"25.027826,121.514039",1,364.0,中正第二分局,
一般住宅,WPA00473,永功里,臺北市中正區和平西路二段32巷1號,"25.028206,121.513107",1,36.0,中正第二分局,
一般住宅,WPA00475,永功里,臺北市中正區和平西路二段32巷6號,"25.027953,121.513017",1,88.0,中正第二分局,
一般住宅,WPA00476,永功里,臺北市中正區和平西路二段32巷7號,"25.028054,121.513047",1,55.0,中正第二分局,
一般住宅,WPA00477,永功里,臺北市中正區和平西路二段32巷8號,"25.027906,121.513105",1,31.0,中正第二分局,
一般住宅,WPA00686,永功里,臺北市中正區泉州街14號,"25.02731,121.514405",1,281.0,中正第二分局,
一般住宅,WPA00688,永功里,臺北市中正區泉州街18-1號,"25.026935,121.514148",1,140.0,中正第二分局,
一般住宅,WPA00699,永功里,臺北市中正區泉州街18巷1-1號,"25.027056,121.51391",1,165.0,中正第二分局,
一般住宅,WPA00700,永功里,臺北市中正區泉州街18巷2號,"25.026917,121.513955",1,55.0,中正第二分局,
一般住宅,WPA00008,永功里,臺北市中正區三元街216號,"25.02747,121.51248",1,577.0,中正第二分局,
一般住宅,WPA00010,永功里,臺北市中正區三元街232號,"25.02736,121.512939",1,278.0,中正第二分局,
一般住宅,WPA00011,永功里,臺北市中正區三元街238號,"25.02736,121.513217",1,306.0,中正第二分局,
一般住宅,WPA00014,永功里,臺北市中正區三元街172巷1弄1-1號,"25.027524,121.511324",1,145.0,中正第二分局,
一般住宅,WPA00016,永功里,臺北市中正區三元街230巷1號,"25.027156,121.51288",1,92.0,中正第二分局,
一般住宅,WPA00017,永功里,臺北市中正區三元街230巷10號,"25.027041,121.512748",1,81.0,中正第二分局,
一般住宅,WPA00018,永功里,臺北市中正區三元街230巷2號,"25.027253,121.512778",1,77.0,中正第二分局,
一般住宅,WPA00019,永功里,臺北市中正區三元街230巷3弄5號,"25.027139,121.512989",1,107.0,中正第二分局,
一般住宅,WPA00161,永功里,臺北市中正區汀州路一段203號,"25.027479,121.509991",1,50.0,中正第二分局,
一般住宅,WPA00162,永功里,臺北市中正區汀州路一段209號,"25.026928,121.511686",1,191.0,中正第二分局,
一般住宅,WPA00702,永功里,臺北市中正區泉州街20巷15號,"25.026776,121.513319",1,162.0,中正第二分局,
一般住宅,WPA00707,永功里,臺北市中正區泉州街20巷25弄24號,"25.02712,121.513221",1,35.0,中正第二分局,
一般住宅,WPA01393,永功里,臺北市中正區汀州路一段187號,"25.027044,121.511179",1,330.0,中正第二分局,
一般住宅,WPA01398,永功里,臺北市中正區三元街212巷12號,"25.027032,121.512328",1,161.0,中正第二分局,
一般住宅,WPA00451,永功里,臺北市中正區和平西路二段50號,"25.028631,121.512443",1,143.0,中正第二分局,
一般住宅,WPA00452,永功里,臺北市中正區和平西路二段54號,"25.028732,121.512333",1,161.0,中正第二分局,
一般住宅,WPA00478,永功里,臺北市中正區和平西路二段52巷7弄2號,"25.02816,121.512255",1,75.0,中正第二分局,
一般住宅,WPA01105,永功里,臺北市中正區寧波西街170號,"25.028701,121.511934",1,281.0,中正第二分局,
一般住宅,WPA01734,永功里,臺北市中正區詔安街88號,"25.025417,121.512082",1,374.0,中正第二分局,
一般住宅,WPA01568,永功里,臺北市中正區三元街250號,"25.027331,121.513531",1,198.0,中正第二分局,
一般住宅,WPA01573,永功里,臺北市中正區三元街233號,"25.027726,121.513752",1,212.0,中正第二分局,
一般住宅,WPA01583,永功里,臺北市中正區泉州街18巷3號,"25.027047,121.51382",1,105.0,中正第二分局,
一般住宅,WPA01607,永功里,臺北市中正區三元街212巷6號,"25.027242,121.512382",1,150.0,中正第二分局,
一般住宅,WPA01656,永功里,臺北市中正區三元街270號,"25.027356,121.514073",1、2,359.0,中正第二分局,
一般住宅,WPA01682,永功里,臺北市中正區三元街230巷10號,"25.027041,121.512748",1,81.0,中正第二分局,
一般住宅,WPA01685,永功里,臺北市中正區寧波西街182巷5號,"25.028424,121.512027",1,98.0,中正第二分局,
一般住宅,WPA01692,永功里,臺北市中正區汀州路一段239號,"25.02663,121.512621",1,151.0,中正第二分局,
一般住宅,WPA01700,永功里,臺北市中正區三元街258號,"25.027329,121.513704",1,65.0,中正第二分局,
一般住宅,WPA01719,永功里,臺北市中正區汀州路一段352號,"25.026143,121.512322",3,2289.0,中正第二分局,
一般住宅,WPA01740,永功里,中正區永功里24鄰和平西路二段52巷2之1號,"25.028407,121.512400",1,19.0,中正第二分局,
一般住宅,WPA01743,永功里,臺北市中正區永功里5鄰詔安街53號,"25.025875,121.511726",1,199.0,中正第二分局,
一般住宅,WPA00259,永昌里,臺北市中正區汀州路一段226巷7號,"25.02741,121.509698",1,41.0,中正第二分局,
一般住宅,WPA00260,永昌里,臺北市中正區汀州路一段226巷9號,"25.02737,121.509563",1,66.0,中正第二分局,
一般住宅,WPA00906,永昌里,臺北市中正區詔安街214號,"25.026147,121.50953",1,552.0,中正第二分局,
一般住宅,WPA00145,永昌里,臺北市中正區汀州路一段182號,"25.028303,121.508988",1,75.0,中正第二分局,
一般住宅,WPA00154,永昌里,臺北市中正區汀州路一段184號,"25.028276,121.509015",1,52.0,中正第二分局,
一般住宅,WPA00156,永昌里,臺北市中正區汀州路一段212號,"25.02782,121.509533",1,43.0,中正第二分局,
一般住宅,WPA00157,永昌里,臺北市中正區汀州路一段220號,"25.027632,121.509693",1,240.0,中正第二分局,
一般住宅,WPA00158,永昌里,臺北市中正區汀州路一段222號,"25.027588,121.509818",1,260.0,中正第二分局,
一般住宅,WPA00159,永昌里,臺北市中正區汀州路一段230號,"25.027479,121.509991",1,40.0,中正第二分局,
一般住宅,WPA00246,永昌里,臺北市中正區詔安街274-1號,"25.027826,121.508707",1,210.0,中正第二分局,
一般住宅,WPA00247,永昌里,臺北市中正區汀州路一段198巷2號,"25.028032,121.509033",1,122.0,中正第二分局,
一般住宅,WPA00248,永昌里,臺北市中正區詔安街264號,"25.027581,121.508795",1,86.0,中正第二分局,
一般住宅,WPA00249,永昌里,臺北市中正區汀州路一段198巷9號,"25.027896,121.508953",1,207.0,中正第二分局,
一般住宅,WPA00251,永昌里,臺北市中正區詔安街173號,"25.028217,121.508699",1,52.0,中正第二分局,
一般住宅,WPA00254,永昌里,臺北市中正區汀州路一段206巷1號,"25.027823,121.509354",1,77.0,中正第二分局,
一般住宅,WPA00255,永昌里,臺北市中正區汀州路一段218巷5號,"25.027569,121.509362",1,77.0,中正第二分局,
一般住宅,WPA00256,永昌里,臺北市中正區汀州路一段226巷13號,"25.027277,121.50933",1,95.0,中正第二分局,
一般住宅,WPA00257,永昌里,臺北市中正區汀州路一段226巷16號,"25.027334,121.509172",1,58.0,中正第二分局,
一般住宅,WPA00258,永昌里,臺北市中正區汀州路一段226巷3號,"25.027436,121.509863",1,54.0,中正第二分局,
一般住宅,WPA00160,永昌里,臺北市中正區汀州路一段244號,"25.027232,121.510377",1,102.0,中正第二分局,
一般住宅,WPA00261,永昌里,臺北市中正區汀州路一段252巷24號,"25.026764,121.509584",1,23.0,中正第二分局,
一般住宅,WPA00263,永昌里,臺北市中正區詔安街220巷5號,"25.026145,121.509129",1,108.0,中正第二分局,
一般住宅,WPA00905,永昌里,臺北市中正區詔安街204號,"25.025993,121.50996",1,309.0,中正第二分局,
一般住宅,WPA00054,永昌里,臺北市中正區中華路二段415號,"25.025773,121.50842",1,317.0,中正第二分局,
一般住宅,WPA00055,永昌里,臺北市中正區中華路二段417號,"25.025659,121.508551",1,154.0,中正第二分局,
一般住宅,WPA00056,永昌里,臺北市中正區中華路二段425號,"25.025397,121.50886",1,202.0,中正第二分局,
一般住宅,WPA00057,永昌里,臺北市中正區中華路二段431號,"25.025275,121.509035",1,282.0,中正第二分局,
一般住宅,WPA00081,永昌里,臺北市中正區中華路二段381巷15弄1號,"25.026762,121.508291",1,51.0,中正第二分局,
