類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
公寓,WVA00483,福志里,臺北市士林區中山北路五段734號,"25.098852,121.5273",1,"318 ",
公寓,WVA00486,福志里,臺北市士林區中山北路五段744號,"25.098745,121.52685",1,"154 ",
公寓,WVA00487,福志里,臺北市士林區中山北路五段754-1號,"25.099343,121.52686",1,"65 ",
大樓,WVA00507,福志里,臺北市士林區中山北路五段740巷1號,"25.099025,121.527514",1,"1478 ",
公寓,WVA00508,福志里,臺北市士林區中山北路五段740巷12號,"25.099117,121.527964",1,"353 ",
公寓,WVA00509,福志里,臺北市士林區中山北路五段740巷10弄1號,"25.098952,121.52808",1,"392 ",
公寓,WVA00510,福志里,臺北市士林區中山北路五段740巷10弄2號,"25.098917,121.527891",1,"122 ",
公寓,WVA02087,福志里,臺北市士林區雨農路21巷20號,"25.097847,121.531177",1,"472 ",
公寓,WVA03224,福志里,臺北市士林區福志路116號,"25.098621,121.527914",1,"714 ",
公寓,WVA02077,福志里,臺北市士林區雨農路26號,"25.098497,121.532545",1,"169 ",
公寓,WVA02078,福志里,臺北市士林區雨農路30號,"25.098693,121.532612",1,"432 ",
公寓,WVA02079,福志里,臺北市士林區雨農路61號,"25.0998,121.532433",1,"182 ",
公寓,WVA02091,福志里,臺北市士林區雨農路32巷8號,"25.099139,121.532844",1,"126 ",
公寓,WVA02092,福志里,臺北市士林區雨農路32巷12弄1號,"25.098859,121.532977",1,"152 ",
公寓,WVA02552,福志里,臺北市士林區福志路14巷38號,"25.099905,121.532256",1,"289 ",
公寓,WVA02553,福志里,臺北市士林區福志路52巷12號,"25.099381,121.531163",1,"528 ",
大樓,WVA03235,福志里,臺北市士林區雨農路32巷16號,"25.098856,121.533176",1,"373 ",
公寓,WVA01605,福志里,臺北市士林區忠勇街15號,"25.09802,121.534053",1,"28 ",
公寓,WVA02072,福志里,臺北市士林區雨農路12號,"25.097539,121.532416",1,"130 ",
大樓,WVA02073,福志里,臺北市士林區雨農路14號,"25.097812,121.53245",2,"845 ",
大樓,WVA02074,福志里,臺北市士林區雨農路15號,"25.097511,121.532079",1,"1274 ",
公寓,WVA02076,福志里,臺北市士林區雨農路20號,"25.097994,121.532572",1,"310 ",
大樓,WVA02080,福志里,臺北市士林區雨農路9號,"25.09738,121.532053",1,"130 ",
大樓,WVA02081,福志里,臺北市士林區雨農路9-1號,"25.097331,121.532077",1,"578 ",
公寓,WVA02082,福志里,臺北市士林區雨農路94號,"25.099964,121.532825",1,"108 ",
大樓,WVA02083,福志里,臺北市士林區雨農路2巷1號,"25.097317,121.532556",1,"1158 ",
公寓,WVA02086,福志里,臺北市士林區雨農路21巷11-1號,"25.097871,121.531636",2,"216 ",
公寓,WVA02094,福志里,臺北市士林區雨農路7巷8號,"25.097473,121.531754",1,"208 ",
公寓,WVA02554,福志里,臺北市士林區福林路183號,"25.09683,121.532302",1,"108 ",
大樓,WVA02555,福志里,臺北市士林區福林路187號,"25.096872,121.532447",1,"638 ",
公寓,WVA02557,福志里,臺北市士林區福林路235號,"25.098116,121.534242",1,"401 ",
大樓,WVA02563,福志里,臺北市士林區福林路243號,"25.098291,121.534591",1,"1796 ",
公寓,WVA02843,福志里,臺北市士林區福林路203號,"25.097303,121.533115",1,"1113 ",
公寓,WVA02944,福志里,臺北市士林區福志路80巷1號,"25.098911,121.529178",1,"624 ",
公寓,WVA03170,福志里,臺北市士林區忠勇街16號,"25.098178,121.534119",1,"592 ",
公寓,WVA03241,福志里,臺北市士林區雨農路7巷20號,"25.097137,121.53116",1,"609 ",
大樓,WVA02564,福志里,臺北市士林區福林路253號,"25.098521,121.535015",1,"825 ",
大樓,WVA02565,福志里,臺北市士林區福林路257號,"25.098735,121.535231",1,"806 ",
公寓,WVA02566,福志里,臺北市士林區福林路255巷9號,"25.09892,121.535109",1,"218 ",
公寓,WVA02567,福志里,臺北市士林區福林路329巷1弄10號,"25.099858,121.53595",1,"328 ",
公寓,WVA02568,福志里,臺北市士林區福林路329巷1弄12號,"25.099886,121.535807",1,"77 ",
公寓,WVA02569,福志里,臺北市士林區福林路329巷1弄5號,"25.099605,121.536095",1,"192 ",
公寓,WVA02570,福志里,臺北市士林區福林路329巷1弄7號,"25.099671,121.535942",1,"178 ",
大樓,WVA02571,福志里,臺北市士林區福林路329巷2弄2號,"25.09943,121.536275",3,"1238 ",
大樓,WVA02990,福志里,臺北市士林區忠勇街40巷4弄1號,"25.098718,121.533772",1,"664 ",
公寓,WVA03252,福志里,臺北市士林區福林路251巷8號,"25.098723,121.534566",1,"464 ",
福林國小,WVA01473,福志里,臺北市士林區志成街36號,"25.097328,121.530216",1,"774 ",
福林國小,WVA01474,福志里,臺北市士林區志成街36號,"25.097328,121.530216",1,"1436 ",
耶穌基督後期聖徒教會,WVA02556,福志里,臺北市士林區福林路209號,"25.097752,121.533868",1,"302 ",
公寓,WVA02284,福佳里,臺北市士林區美崙街86巷2號,"25.096971,121.521298",1,"28 ",
公寓,WVA01246,福佳里,臺北市士林區文昌路112號,"25.096927,121.521001",1,"41 ",
公寓,WVA01247,福佳里,臺北市士林區文昌路156號,"25.097877,121.520638",1,"112 ",
公寓,WVA02281,福佳里,臺北市士林區美崙街86巷2號,"25.096971,121.521298",1,"169 ",
公寓,WVA02282,福佳里,臺北市士林區美崙街86巷3號,"25.097014,121.521185",1,"120 ",
公寓,WVA02517,福佳里,臺北市士林區華聲街18號,"25.096231,121.521906",1,"82 ",
公寓,WVA02518,福佳里,臺北市士林區華聲街22號,"25.095969,121.521953",1,"642 ",
公寓,WVA03229,福佳里,臺北市士林區華興街40號,"25.095648,121.522332",1,"141 ",
公寓,WVA00848,福佳里,臺北市士林區中興街35號,"25.095656,121.522606",1,"77 ",
公寓,WVA00849,福佳里,臺北市士林區中興街36號,"25.095682,121.522683",1,"84 ",
大樓,WVA01284,福佳里,臺北市士林區文林路497號,"25.09636,121.523977",1,"582 ",
公寓,WVA02269,福佳里,臺北市士林區美崙街1號,"25.0972,121.52373",1,"154 ",
公寓,WVA01287,福佳里,臺北市士林區文林路557號,"25.097629,121.523822",1,"22 ",
公寓,WVA02271,福佳里,臺北市士林區美崙街39號,"25.097106,121.522945",1,"104 ",
公寓,WVA02276,福佳里,臺北市士林區美崙街62巷17號,"25.097818,121.522065",1,"50 ",
公寓,WVA02277,福佳里,臺北市士林區美崙街62巷2號,"25.097301,121.522329",1,"212 ",
公寓,WVA02278,福佳里,臺北市士林區美崙街62巷20號,"25.09765,121.522722",1,"202 ",
公寓,WVA02280,福佳里,臺北市士林區美崙街62巷9號,"25.097574,121.522115",1,"202 ",
大樓,WVA00753,福佳里,臺北市士林區中正路288號,"25.094936,121.523495",1,"705 ",
大樓,WVA01253,福佳里,臺北市士林區文昌路64號,"25.096124,121.521373",1,"464 ",
大樓,WVA01254,福佳里,臺北市士林區文昌路70號,"25.096268,121.521294",1,"514 ",
大樓,WVA02270,福佳里,臺北市士林區美崙街108號,"25.097248,121.519833",1,"1008 ",
公寓,WVA02272,福佳里,臺北市士林區美崙街92號,"25.097303,121.520518",1,"1709 ",
公寓,WVA01257,福佳里,臺北市士林區文昌路179巷1號,"25.09852,121.519814",1,"124 ",
公寓,WVA01302,福佳里,臺北市士林區文林路587巷100號,"25.098732,121.519222",1,"142 ",
公寓,WVA01303,福佳里,臺北市士林區文林路587巷101號,"25.098787,121.519099",1,"317 ",
大樓,WVA02808,福佳里,臺北市士林區基河路350號,"25.094587,121.518553",2,"2897 ",
大樓,WVA02897,福佳里,臺北市士林區中正路420號,"25.093413,121.519623",3,"6010 ",
大樓,WVA02922,福佳里,臺北市士林區士商路151號,"25.094218,121.517379",2,"2261 ",
大樓,WVA02982,福佳里,臺北市士林區中正路450號,"25.092941,121.518925",1,"1546 ",
大樓,WVA02985,福佳里,臺北市士林區士商路129號,"25.093382,121.518219",1,"2990 ",
大樓,WVA03047,福佳里,臺北市士林區士商路149號,"25.094211,121.517985",2,"2826 ",
大樓,WVA03085,福佳里,臺北市士林區士商路125號,"25.093048,121.518376",1,"690 ",
大樓,WVA03147,福佳里,臺北市士林區基河路382號,"25.095047,121.517993",1,"2749 ",
大樓,WVA03189,福佳里,臺北市士林區基河路396巷2號,"25.095372,121.517892",1,"769 ",
大樓,WVA03302,福佳里,臺北市士林區士商路173號,"25.094823,121.517214",1,"1348 ",
大樓,WVA03328,福佳里,臺北市士林區基河路300巷21號,"25.093771,121.518561",1,"1337 ",
臺北市市場管理處,WVA02516,福佳里,臺北市士林區華聲街17號,"25.096708,121.521923",1,"3134 ",
臺北市市立天文館,WVA02349,福佳里,臺北市士林區基河路363號,"25.095783,121.518345",2,"8034 ",
臺北市市立天文館,WVA02350,福佳里,臺北市士林區基河路363號,"25.095783,121.518345",1,"5300 ",
國立臺灣科學館,WVA02967,福佳里,臺北市士林區士商路189號,"25.095988,121.515977",2,"38296 ",
公寓,WVA00471,福林里,臺北市士林區中山北路五段531號,"25.094196,121.527871",1,"81 ",
公寓,WVA00473,福林里,臺北市士林區中山北路五段547號,"25.094615,121.527897",1,"68 ",
公寓,WVA00495,福林里,臺北市士林區中山北路五段505巷16號,"25.093325,121.527355",1,"316 ",
公寓,WVA00496,福林里,臺北市士林區中山北路五段505巷20號,"25.093236,121.527205",1,"102 ",
公寓,WVA00791,福林里,臺北市士林區中正路187巷45號,"25.094356,121.527576",1,"201 ",
公寓,WVA02870,福林里,臺北市士林區中正路187巷42.46號,"25.093741,121.527595",1,"376 ",
公寓,WVA02975,福林里,臺北市士林區中山北路五段453號,"25.091543,121.52744",1,"966 ",
大樓,WVA03180,福林里,臺北市士林區中山北路五段555號,"25.09483,121.527732",1,"1954 ",
公寓,WVA01383,福林里,臺北市士林區至善路一段138巷24弄2號,"25.096325,121.539714",1,"80 ",
公寓,WVA03037,福林里,臺北市士林區福林路254巷2號,"25.097825,121.534733",1,"918 ",
大樓,WVA03126,福林里,臺北市士林區福林路100巷11弄51號,"25.095935,121.532833",1,"10733 ",
大樓,WVA03265,福林里,臺北市士林區福林路100巷11弄1號,"25.095139,121.531617",1,"509 ",
大樓,WVA03289,福林里,臺北市士林區中山北路五段470巷8號,"25.093169,121.529205",2,"3865 ",
大樓,WVA02997,福林里,臺北市士林區中正路187巷2號,"25.095399,121.527258",1,"1790 ",
大樓,WVA00462,福林里,臺北市士林區中山北路五段250號,"25.087198,121.52701",1,"1125 ",
大樓,WVA00463,福林里,臺北市士林區中山北路五段250號,"25.087198,121.52701",1,"1005 ",
大樓,WVA00464,福林里,臺北市士林區中山北路五段250號,"25.087198,121.52701",4,"240 ",
大樓,WVA00465,福林里,臺北市士林區中山北路五段250號,"25.087198,121.52701",1,"229 ",
大樓,WVA00466,福林里,臺北市士林區中山北路五段250號,"25.087198,121.52701",1,"225 ",
大樓,WVA03245,福林里,臺北市士林區中山北路五段250號,"25.087198,121.52701",1,"357 ",
大樓,WVA03246,福林里,臺北市士林區中山北路五段250號,"25.0871992, 121.5270107",1,"749 ",
大樓,WVA02558,福林里,臺北市士林區福林路240號,"25.097467,121.534036",1,"353 ",
大樓,WVA02559,福林里,臺北市士林區福林路240號,"25.097467,121.534036",1,"64 ",
大樓,WVA02560,福林里,臺北市士林區福林路240號,"25.097467,121.534036",1,"980 ",
大樓,WVA02561,福林里,臺北市士林區福林路240號,"25.097467,121.534036",1,"353 ",
大樓,WVA02562,福林里,臺北市士林區福林路240號,"25.097467,121.534036",1,"1236 ",
大樓,WVA02764,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"310 ",
大樓,WVA02765,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"310 ",
大樓,WVA02766,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"201 ",
大樓,WVA02767,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"122 ",
大樓,WVA02768,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"254 ",
大樓,WVA02769,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"845 ",
大樓,WVA02770,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"1173 ",
大樓,WVA02771,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"69 ",
大樓,WVA02772,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"608 ",
大樓,WVA02773,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"4250 ",
大樓,WVA02940,福林里,臺北市士林區福林路240號,"25.097467,121.534036",1,"3672 ",
大樓,WVA03062,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",3,"4388 ",
大樓,WVA03081,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",1,"3785 ",
大樓,WVA03086,福林里,臺北市士林區臨溪路70號,"25.094446,121.545751",2,"2202 ",
臺北自來水事業處陽明營業分處,WVA00488,福林里,臺北市士林區中山北路五段82-1號,"25.084083,121.526",1,"256 ",
臺北市政府工務局公園路燈管理處,WVA00494,福林里,臺北市士林區中山北路五段460巷1號,"25.091505,121.530923",1,"465 ",
福林公園地下停車場,WVA03198,福林里,臺北市士林區中正路17號,"25.095856,121.530525",1,"11736 ",
臺北市政府消防局第四大隊士林中隊劍潭分隊,WVA03329,福林里,臺北市士林區中山北路五段376號,"25.089956,121.527842",2,"1384 ",
永豐商業銀行股份有限公司,WVA03223,福林里,臺北市士林區中山北路五段472號,"25.092435,121.52816",3,"3316 ",
臺灣電力公司,WVA00467,福林里,臺北市士林區中山北路五段380號,"25.090747,121.52769",1,"152 ",
臺灣電力公司,WVA00468,福林里,臺北市士林區中山北路五段380號,"25.090747,121.52769",1,"3101 ",
欣翰士林官邸,WVA03253,福林里,臺北市士林區中山北路五段500號,"25.092751,121.528246",4,"9313 ",
公寓,WVA02386,福華里,臺北市士林區通河東街一段17號,"25.082457,121.517059",1,"157 ",
公寓,WVA02391,福華里,臺北市士林區通河東街一段20號,"25.082654,121.517071",1,"364 ",
公寓,WVA02392,福華里,臺北市士林區通河東街一段27號,"25.082972,121.51684",1,"104 ",
公寓,WVA02422,福華里,臺北市士林區通河街109號,"25.080551,121.521721",1,"181 ",
公寓,WVA02424,福華里,臺北市士林區通河街125號,"25.080739,121.521261",1,"81 ",
公寓,WVA02425,福華里,臺北市士林區通河街127號,"25.080756,121.521223",1,"38 ",
公寓,WVA02437,福華里,臺北市士林區承德路四段34號,"25.080604,121.522109",1,"162 ",
公寓,WVA02426,福華里,臺北市士林區通河街145號,"25.081,121.520653",1,"1550 ",
大樓,WVA02430,福華里,臺北市士林區通河街163號,"25.081267,121.52007",1,"1190 ",
大樓,WVA02431,福華里,臺北市士林區通河街137號,"25.080857,121.521033",1,"106 ",
公寓,WVA02440,福華里,臺北市士林區通河街141巷1號,"25.081043,121.520802",1,"62 ",
公寓,WVA02441,福華里,臺北市士林區通河街141巷6號,"25.080943,121.520939",1,"900 ",
公寓,WVA02442,福華里,臺北市士林區承德路四段40巷74號,"25.081272,121.520915",1,"1828 ",
公寓,WVA02217,福華里,臺北市士林區華齡街17巷34號,"25.082999,121.517964",1,"182 ",
公寓,WVA02221,福華里,臺北市士林區華齡街23巷12號,"25.083307,121.518834",1,"40 ",
公寓,WVA02222,福華里,臺北市士林區華齡街23巷2號,"25.083369,121.51935",1,"160 ",
公寓,WVA02397,福華里,臺北市士林區通河東街一段7號,"25.081935,121.517388",1,"272 ",
公寓,WVA02418,福華里,臺北市士林區通河東街一段6巷5號,"25.081973,121.517561",1,"638 ",
公寓,WVA02526,福華里,臺北市士林區華齡街17巷22號,"25.083012,121.518452",1,"106 ",
公寓,WVA02617,福華里,臺北市士林區福港街276號,"25.083169,121.517634",1,"54 ",
公寓,WVA02618,福華里,臺北市士林區福港街282號,"25.082968,121.517664",1,"128 ",
公寓,WVA02619,福華里,臺北市士林區福港街286號,"25.082865,121.517681",1,"1149 ",
公寓,WVA02662,福華里,臺北市士林區福港街277巷10弄1號,"25.083303,121.518586",1,"108 ",
公寓,WVA02663,福華里,臺北市士林區福港街280巷15號,"25.083072,121.517097",1,"162 ",
公寓,WVA02664,福華里,臺北市士林區福港街280巷3號,"25.082995,121.517467",1,"266 ",
士林幼兒園,WVA02443,福華里,臺北市士林區通河街179巷2號,"25.081768,121.519516",1,"157 ",
公寓,WVA01781,福順里,臺北市士林區重慶北路四段49巷40弄42-1號,"25.080134,121.511447",1,"205 ",
公寓,WVA01787,福順里,臺北市士林區重慶北路四段49巷20弄13號,"25.080169,121.512196",1,"81 ",
公寓,WVA02306,福順里,臺北市士林區重慶北路四段150號,"25.083748,121.512322",1,"121 ",
公寓,WVA02314,福順里,臺北市士林區重慶北路四段34號,"25.08095,121.513504",1,"406 ",
公寓,WVA02316,福順里,臺北市士林區重慶北路四段58號,"25.081655,121.513203",1,"330 ",
公寓,WVA02319,福順里,臺北市士林區重慶北路四段88號,"25.082307,121.512932",1,"129 ",
公寓,WVA02320,福順里,臺北市士林區重慶北路四段92號,"25.082394,121.512895",1,"164 ",
大樓,WVA03260,福順里,臺北市士林區重慶北路四段36號,"25.081101,121.513484",4,"744 ",
公寓,WVA01778,福順里,臺北市士林區重慶北路四段49巷54號,"25.080959,121.51117",1,"50 ",
公寓,WVA01785,福順里,臺北市士林區重慶北路四段49巷15弄1號,"25.081275,121.511612",1,"288 ",
公寓,WVA01786,福順里,臺北市士林區重慶北路四段49巷15弄24號,"25.081437,121.511726",1,"186 ",
公寓,WVA01788,福順里,臺北市士林區重慶北路四段49巷20弄1號,"25.080757,121.512204",1,"52 ",
公寓,WVA02313,福順里,臺北市士林區重慶北路四段31號,"25.080618,121.512975",1,"44 ",
公寓,WVA02322,福順里,臺北市士林區重慶北路四段49巷14號,"25.080905,121.512396",1,"86 ",
公寓,WVA02323,福順里,臺北市士林區重慶北路四段49巷18號,"25.080925,121.512252",1,"89 ",
公寓,WVA02325,福順里,臺北市士林區重慶北路四段49巷10弄8號,"25.08058,121.512429",1,"74 ",
公寓,WVA03020,福順里,臺北市士林區重慶北路四段49巷10弄2號,"25.080741,121.512434",1,"174 ",
大樓,WVA03193,福順里,臺北市士林區延平北路五段28號,"25.079764,121.511182",3,"1453 ",
大樓,WVA03212,福順里,臺北市士林區延平北路五段50號,"25.080185,121.511019",2,"308 ",
公寓,WVA01508,福順里,臺北市士林區延平北路五段136巷10號,"25.082138,121.511042",1,"122 ",
公寓,WVA01509,福順里,臺北市士林區延平北路五段136巷2號,"25.082094,121.510814",1,"121 ",
公寓,WVA01511,福順里,臺北市士林區重慶北路四段49巷31弄34號,"25.081882,121.511459",1,"53 ",
公寓,WVA01512,福順里,臺北市士林區重慶北路四段49巷31弄30號,"25.081817,121.511459",1,"53 ",
公寓,WVA01780,福順里,臺北市士林區重慶北路四段49巷13號,"25.081074,121.511735",1,"254 ",
公寓,WVA01782,福順里,臺北市士林區延平北路五段136巷8弄38號,"25.081316,121.511072",1,"34 ",
公寓,WVA01783,福順里,臺北市士林區延平北路五段136巷8弄34號,"25.081323,121.510972",1,"41 ",
公寓,WVA01784,福順里,臺北市士林區延平北路五段136巷8弄32號,"25.08136,121.510928",1,"118 ",
公寓,WVA02317,福順里,臺北市士林區重慶北路四段73號,"25.081506,121.512592",1,"26 ",
大樓,WVA02318,福順里,臺北市士林區重慶北路四段79號,"25.081617,121.5125",1,"2377 ",
公寓,WVA01495,福順里,臺北市士林區延平北路五段138號,"25.082166,121.510462",1,"253 ",
公寓,WVA01510,福順里,臺北市士林區延平北路五段136巷28號,"25.082135,121.511675",1,"2061 ",
公寓,WVA01789,福順里,臺北市士林區重慶北路四段49巷15弄56號,"25.081928,121.511781",1,"60 ",
公寓,WVA01940,福順里,臺北市士林區葫東街10巷13號,"25.083023,121.510746",1,"101 ",
公寓,WVA02307,福順里,臺北市士林區重慶北路四段165號,"25.083608,121.511709",3,"509 ",
大樓,WVA03008,福順里,臺北市士林區葫東街28號,"25.083518,121.511007",1,"2693 ",
大樓,WVA03319,福順里,臺北市士林區重慶北路四段49巷53號,"25.081081,121.51078",1,"121 ",
士林地方法院,WVA02806,福順里,臺北市士林區重慶北路四段2號,"25.079543,121.514137",1,"2188 ",
臺北市政府消防局士林中隊社子分隊,WVA01497,福順里,臺北市士林區延平北路五段2-1號,"25.079139,121.511396",1,"97 ",
臺北市立圖書館,WVA03030,福順里,臺北市士林區延平北路五段136巷1號,"25.082284,121.51075",1,"1405 ",
三方機械,WVA01779,福順里,臺北市士林區重慶北路四段49巷46號,"25.080933,121.511384",1,"310 ",
公寓,WVA00106,福德里,臺北市士林區大東路158號,"25.092459,121.525356",1,"17 ",
公寓,WVA00111,福德里,臺北市士林區大東路174號,"25.093063,121.525296",1,"264 ",
公寓,WVA00751,福德里,臺北市士林區中正路249-1號,"25.09502,121.525287",1,"302 ",
公寓,WVA00752,福德里,臺北市士林區中正路253號,"25.094958,121.525015",1,"24 ",
公寓,WVA00810,福德里,臺北市士林區中正路305巷16號,"25.094094,121.523698",1,"93 ",
公寓,WVA00811,福德里,臺北市士林區中正路305巷17號,"25.093993,121.523846",1,"61 ",
公寓,WVA00812,福德里,臺北市士林區中正路305巷5號,"25.094472,121.523726",1,"53 ",
公寓,WVA00815,福德里,臺北市士林區中正路335巷17號,"25.09382,121.523259",1,"64 ",
公寓,WVA00816,福德里,臺北市士林區中正路335巷21號,"25.093757,121.523246",1,"52 ",
公寓,WVA00817,福德里,臺北市士林區中正路335巷27號,"25.093696,121.523255",1,"22 ",
公寓,WVA00818,福德里,臺北市士林區中正路335巷43號,"25.093226,121.523287",1,"24 ",
公寓,WVA01277,福德里,臺北市士林區文林路398號,"25.093757,121.52509",1,"36 ",
公寓,WVA01278,福德里,臺北市士林區文林路424號,"25.094401,121.52489",1,"61 ",
公寓,WVA01296,福德里,臺北市士林區文林路404巷9號,"25.09408,121.525619",1,"86 ",
公寓,WVA01297,福德里,臺北市士林區文林路421巷12號,"25.094313,121.524179",1,"97 ",
公寓,WVA01298,福德里,臺北市士林區文林路421巷19號,"25.094197,121.524055",1,"169 ",
公寓,WVA02285,福德里,臺北市士林區美德街13號,"25.094252,121.52536",1,"77 ",
公寓,WVA02287,福德里,臺北市士林區美德街27號,"25.094677,121.525262",1,"52 ",
