行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
士林區,WVA00924,天山里,臺北市士林區中山北路七段124巷7號,"25.122532,121.533068",1,"260 ",士林分局,
士林區,WVA00925,天山里,臺北市士林區中山北路七段124巷9號,"25.122693,121.53306",1,"273 ",士林分局,
士林區,WVA00956,天山里,臺北市士林區中山北路七段14巷30弄20號,"25.119054,121.533754",1,"860 ",士林分局,
士林區,WVA02844,天山里,臺北市士林區中山北路七段114巷3號,"25.122197,121.532338",2,"418 ",士林分局,
士林區,WVA03234,天山里,臺北市士林區中山北路七段124巷3號,"25.122377,121.532616",1,"716 ",士林分局,
士林區,WVA03287,天山里,臺北市士林區中山北路七段14巷2之3號,"25.11867,121.531307",1,"523 ",士林分局,
士林區,WVA01175,天山里,臺北市士林區天母東路47號,"25.118203,121.532647",1,"425 ",士林分局,
士林區,WVA00361,天山里,臺北市士林區中山北路七段102號,"25.12188,121.531837",1,"176 ",士林分局,
士林區,WVA00867,天山里,臺北市士林區中山北路七段190巷8號,"25.124991,121.533367",1,"794 ",士林分局,
士林區,WVA00897,天山里,臺北市士林區中山北路七段190巷12弄6號,"25.12486,121.533786",1,"245 ",士林分局,
士林區,WVA00367,天山里,臺北市士林區中山北路七段18號,"25.119016,121.53086",2,"2398 ",士林分局,
士林區,WVA00407,天山里,臺北市士林區中山北路七段14巷5弄5號,"25.119098,121.531223",1,"2266 ",士林分局,
士林區,WVA00431,天母里,臺北市士林區中山北路七段207巷2號,"25.125989,121.532373",1,"262 ",士林分局,
士林區,WVA00891,天母里,臺北市士林區中山北路七段141巷9號,"25.122958,121.530748",1,"97 ",士林分局,
士林區,WVA00926,天母里,臺北市士林區中山北路七段141巷14弄11號,"25.12424,121.530844",1,"78 ",士林分局,
士林區,WVA00937,天母里,臺北市士林區天玉街67號,"25.122157,121.530818",1,"156 ",士林分局,
士林區,WVA00938,天母里,臺北市士林區天玉街71號,"25.122354,121.530914",1,"100 ",士林分局,
士林區,WVA00940,天母里,臺北市士林區天玉街79號,"25.122764,121.531083",1,"314 ",士林分局,
士林區,WVA00947,天母里,臺北市士林區天玉街75巷10號,"25.122603,121.530557",1,"105 ",士林分局,
士林區,WVA00948,天母里,臺北市士林區天玉街75巷5號,"25.122446,121.530554",1,"113 ",士林分局,
士林區,WVA00949,天母里,臺北市士林區天玉街81巷2號,"25.122857,121.531068",1,"160 ",士林分局,
士林區,WVA00993,天母里,臺北市士林區天母北路95號,"25.123038,121.526685",1,"181 ",士林分局,
士林區,WVA01001,天母里,臺北市士林區天母北路87巷2弄24號,"25.123047,121.527728",1,"222 ",士林分局,
士林區,WVA01011,天母里,臺北市士林區天母北路87巷2弄1號,"25.122523,121.526978",1,"210 ",士林分局,
士林區,WVA01074,天母里,臺北市士林區中山北路七段81巷16弄9號,"25.122214,121.530238",1,"830 ",士林分局,
士林區,WVA01086,天母里,臺北市士林區天母北路89號,"25.122765,121.526782",1,"356 ",士林分局,
士林區,WVA01228,天母里,臺北市士林區天玉街63號,"25.122035,121.530737",1,"333 ",士林分局,
士林區,WVA03064,天母里,臺北市士林區中山北路七段141巷33號,"25.123636,121.529476",1,"2508 ",士林分局,
士林區,WVA03233,天母里,臺北市士林區中山北路七段87號,"25.122047,121.53131",4,"3633 ",士林分局,
士林區,WVA00414,天母里,臺北市士林區中山北路七段141巷6號,"25.123265,121.531597",1,"518 ",士林分局,
士林區,WVA02784,天母里,臺北市士林區中山北路七段159巷10號,"25.123643,121.53182",1,"490 ",士林分局,
士林區,WVA00878,天母里,臺北市士林區中山北路七段165-1號,"25.12405,121.532354",1,"821 ",士林分局,
士林區,WVA00886,天母里,臺北市士林區中山北路七段141巷2號,"25.123159,121.531923",1,"128 ",士林分局,
士林區,WVA00886,天母里,臺北市士林區中山北路七段141巷2號,"25.123159,121.531923",1,"202 ",士林分局,
士林區,WVA00886,天母里,臺北市士林區中山北路七段141巷2號,"25.123159,121.531923",1,"717 ",士林分局,
士林區,WVA00886,天母里,臺北市士林區中山北路七段141巷2號,"25.123159,121.531923",1,"320 ",士林分局,
士林區,WVA00890,天母里,臺北市士林區中山北路七段141巷8號,"25.123277,121.531233",1,"180 ",士林分局,
士林區,WVA00939,天母里,臺北市士林區天玉街106號,"25.123926,121.531993",1,"124 ",士林分局,
士林區,WVA00942,天母里,臺北市士林區天玉街105號,"25.123823,121.531508",1,"316 ",士林分局,
士林區,WVA01208,天母里,臺北市士林區天玉街103-1號,"25.123761,121.53148",1,"573 ",士林分局,
士林區,WVA01208,天母里,臺北市士林區天玉街103-1號,"25.123761,121.53148",1,"98 ",士林分局,
士林區,WVA01210,天母里,臺北市士林區天玉街104號,"25.12385,121.531774",2,"614 ",士林分局,
士林區,WVA01211,天母里,臺北市士林區天玉街109號,"25.123961,121.531578",1,"321 ",士林分局,
士林區,WVA01231,天母里,臺北市士林區天玉街103巷1號,"25.123538,121.531364",1,"641 ",士林分局,
士林區,WVA01232,天母里,臺北市士林區天玉街103巷14號,"25.123958,121.531257",1,"84 ",士林分局,
士林區,WVA00414,天母里,臺北市士林區中山北路七段141巷6號,"25.123265,121.531597",1,"518 ",士林分局,
士林區,WVA00371,天母里,臺北市士林區中山北路七段221號,"25.126885,121.532787",1,"689 ",士林分局,
士林區,WVA00372,天母里,臺北市士林區中山北路七段223-1號,"25.127265,121.532951",1,"696 ",士林分局,
士林區,WVA00375,天母里,臺北市士林區中山北路七段229號,"25.127887,121.533106",1,"698 ",士林分局,
士林區,WVA00418,天母里,臺北市士林區中山北路七段181巷22弄6號,"25.125152,121.531283",1,"425 ",士林分局,
士林區,WVA00434,天母里,臺北市士林區中山北路七段219巷1號,"25.128758,121.531789",1,"81 ",士林分局,
士林區,WVA00435,天母里,臺北市士林區中山北路七段219巷12號,"25.128063,121.532743",1,"149 ",士林分局,
士林區,WVA00439,天母里,臺北市士林區中山北路七段219巷6號,"25.127036,121.532459",1,"841 ",士林分局,
士林區,WVA00440,天母里,臺北市士林區中山北路七段219巷8號,"25.127189,121.532442",1,"376 ",士林分局,
士林區,WVA00440,天母里,臺北市士林區中山北路七段219巷8號,"25.127189,121.532442",1,"1077 ",士林分局,
士林區,WVA00440,天母里,臺北市士林區中山北路七段219巷8號,"25.127189,121.532442",2,"1362 ",士林分局,
士林區,WVA00445,天母里,臺北市士林區中山北路七段227巷6號,"25.127808,121.532849",1,"338 ",士林分局,
士林區,WVA00854,天母里,臺北市士林區中山北路七段191巷11號,"25.125149,121.531592",1,"242 ",士林分局,
士林區,WVA00855,天母里,臺北市士林區中山北路七段191巷13號,"25.125436,121.531539",1,"942 ",士林分局,
士林區,WVA00856,天母里,臺北市士林區中山北路七段191巷9號,"25.125371,121.531732",1,"314 ",士林分局,
士林區,WVA00857,天母里,臺北市士林區中山北路七段205號,"25.125644,121.53272",1,"590 ",士林分局,
士林區,WVA00881,天母里,臺北市士林區中山北路七段183號,"25.124815,121.532471",1,"102 ",士林分局,
士林區,WVA01017,天母里,臺北市士林區中山北路七段181巷22弄2號,"25.125226,121.530952",1,"210 ",士林分局,
士林區,WVA01018,天母里,臺北市士林區中山北路七段181巷22弄4號,"25.125191,121.531035",1,"104 ",士林分局,
士林區,WVA01019,天母里,臺北市士林區中山北路七段181巷22弄7號,"25.125185,121.531425",1,"64 ",士林分局,
士林區,WVA00418,天母里,臺北市士林區中山北路七段181巷22弄6號,"25.125152,121.531283",1,"425 ",士林分局,
士林區,WVA03021,天母里,臺北市士林區中山北路七段219巷7弄1號,"25.127379,121.532225",1,"1185 ",士林分局,
士林區,WVA03049,天母里,臺北市士林區中山北路七段219巷7-1號,"25.127872,121.532382",2,"1194 ",士林分局,
士林區,WVA03096,天母里,臺北市士林區中山北路七段191巷22號,"25.125848,121.531668",2,"2182 ",士林分局,
士林區,WVA00373,天母里,臺北市士林區中山北路七段226號,"25.127279,121.533218",1,"882 ",士林分局,
士林區,WVA00374,天母里,臺北市士林區中山北路七段228號,"25.127407,121.533289",1,"332 ",士林分局,
士林區,WVA00419,天母里,臺北市士林區中山北路七段190巷110-1號,"25.126756,121.537969",1,"136 ",士林分局,
士林區,WVA00420,天母里,臺北市士林區中山北路七段190巷112號,"25.127141,121.53827",1,"136 ",士林分局,
士林區,WVA00432,天母里,臺北市士林區中山北路七段216巷5號,"25.125781,121.533462",1,"721 ",士林分局,
士林區,WVA00432,天母里,臺北市士林區中山北路七段216巷5號,"25.125781,121.533462",2,"228 ",士林分局,
士林區,WVA00443,天母里,臺北市士林區中山北路七段220巷3號,"25.126711,121.533193",1,"354 ",士林分局,
士林區,WVA00444,天母里,臺北市士林區中山北路七段220巷5號,"25.126604,121.533395",1,"478 ",士林分局,
士林區,WVA00446,天母里,臺北市士林區中山北路七段232巷11號,"25.127089,121.534012",1,"512 ",士林分局,
士林區,WVA00447,天母里,臺北市士林區中山北路七段232巷16號,"25.127013,121.53384",1,"437 ",士林分局,
士林區,WVA00448,天母里,臺北市士林區中山北路七段232巷23-1號,"25.126505,121.534899",1,"530 ",士林分局,
士林區,WVA00448,天母里,臺北市士林區中山北路七段232巷23-1號,"25.126505,121.534899",2,"593 ",士林分局,
士林區,WVA00450,天母里,臺北市士林區中山北路七段232巷40號,"25.126245,121.534864",2,"677 ",士林分局,
士林區,WVA00859,天母里,臺北市士林區中山北路七段190巷1號,"25.125077,121.533137",1,"334 ",士林分局,
士林區,WVA00863,天母里,臺北市士林區中山北路七段190巷27號,"25.125945,121.535242",2,"132 ",士林分局,
士林區,WVA00864,天母里,臺北市士林區中山北路七段190巷3號,"25.12516,121.533253",1,"122 ",士林分局,
士林區,WVA00865,天母里,臺北市士林區中山北路七段190巷5號,"25.125222,121.533434",1,"116 ",士林分局,
士林區,WVA00868,天母里,臺北市士林區中山北路七段198號,"25.12546,121.532919",1,"80 ",士林分局,
士林區,WVA00869,天母里,臺北市士林區中山北路七段216巷3號,"25.125879,121.53332",1,"2406 ",士林分局,
士林區,WVA00870,天母里,臺北市士林區中山北路七段220巷7號,"25.12659,121.53361",1,"264 ",士林分局,
士林區,WVA00871,天母里,臺北市士林區中山北路七段220巷8號,"25.126249,121.533722",1,"188 ",士林分局,
士林區,WVA00872,天母里,臺北市士林區中山北路七段220巷9號,"25.126387,121.533765",1,"70 ",士林分局,
士林區,WVA00903,天母里,臺北市士林區中山北路七段216巷1號,"25.125861,121.533002",1,"168 ",士林分局,
士林區,WVA00904,天母里,臺北市士林區中山北路七段224巷3號,"25.126926,121.533379",1,"72 ",士林分局,
士林區,WVA01096,天母里,臺北市士林區中山北路七段232巷12號,"25.127193,121.533686",1,"365 ",士林分局,
士林區,WVA01117,天母里,臺北市士林區中山北路七段232巷20弄4號,"25.126776,121.533891",1,"102 ",士林分局,
士林區,WVA01118,天母里,臺北市士林區中山北路七段232巷20弄6號,"25.126594,121.533835",1,"82 ",士林分局,
士林區,WVA03053,天母里,臺北市士林區中山北路七段181巷2號,"25.124763,121.532355",1,"2556 ",士林分局,
士林區,WVA03207,天母里,臺北市士林區中山北路七段232巷19弄23號,"25.126943,121.535428",1,"488 ",士林分局,
士林區,WVA00436,天母里,臺北市士林區中山北路七段219巷16號,"25.128276,121.532749",1,"1362 ",士林分局,
士林區,WVA00436,天母里,臺北市士林區中山北路七段219巷16號,"25.128276,121.532749",2,"989 ",士林分局,
士林區,WVA00438,天母里,臺北市士林區中山北路七段219巷18號,"25.128446,121.532767",1,"514 ",士林分局,
士林區,WVA00927,天母里,臺北市士林區中山北路七段141巷14弄6號,"25.123989,121.530932",1,"188 ",士林分局,
士林區,WVA00928,天母里,臺北市士林區中山北路七段141巷14弄9號,"25.124105,121.53075",1,"77 ",士林分局,
士林區,WVA00999,天母里,臺北市士林區天母北路87巷22弄2號,"25.122654,121.528023",1,"304 ",士林分局,
士林區,WVA01000,天母里,臺北市士林區天母北路101巷16號,"25.123177,121.528043",1,"176 ",士林分局,
士林區,WVA01044,天母里,臺北市士林區天母北路87巷7號,"25.122328,121.527562",1,"164 ",士林分局,
士林區,WVA01045,天母里,臺北市士林區天母北路87巷3號,"25.12245,121.52731",1,"174 ",士林分局,
士林區,WVA01046,天母里,臺北市士林區天母北路87巷6號,"25.122622,121.527292",1,"82 ",士林分局,
士林區,WVA01047,天母里,臺北市士林區天母北路87巷10號,"25.122589,121.527502",1,"116 ",士林分局,
士林區,WVA01048,天母里,臺北市士林區天母北路87巷2弄3號,"25.122603,121.526992",1,"124 ",士林分局,
士林區,WVA01063,天母里,臺北市士林區中山北路七段81巷28弄10號,"25.122776,121.52956",1,"800 ",士林分局,
士林區,WVA01093,天母里,臺北市士林區天母北路87巷14號,"25.122423,121.527761",1,"664 ",士林分局,
士林區,WVA01119,天母里,臺北市士林區中山北路七段141巷41號,"25.123667,121.529501",1,"84 ",士林分局,
士林區,WVA02784,天母里,臺北市士林區中山北路七段159巷10號,"25.123643,121.53182",1,"490 ",士林分局,
士林區,WVA03172,天母里,臺北市士林區中山北七段81巷28弄6號,"25.12232,121.529867",1,"3218 ",士林分局,
士林區,WVA03297,天母里,臺北市士林區中山北七段192號,"25.125108,121.532963",1,"123 ",士林分局,
士林區,WVA00457,天母里,臺北市士林區中山北路七段81巷43-1號,"25.122077,121.528904",1,"604 ",士林分局,
士林區,WVA03003,天母里,臺北市士林區中山北路七段81巷47號,"25.122952,121.528612",2,"2796 ",士林分局,
士林區,WVA00362,天母里,臺北市士林區中山北路七段115號,"25.122426,121.531634",2,"7208 ",士林分局,
士林區,WVA00362,天母里,臺北市士林區中山北路七段115號,"25.122426,121.531634",2,"7208 ",士林分局,
士林區,WVA00369,天母里,臺北市士林區中山北路七段195號,"25.125384,121.532629",1,"1176 ",士林分局,
士林區,WVA00370,天母里,臺北市士林區中山北路七段209號,"25.125958,121.532741",1,"4529 ",士林分局,
士林區,WVA00369,天母里,臺北市士林區中山北路七段195號,"25.125384,121.532629",1,"1176 ",士林分局,
士林區,WVA03171,天母里,臺北市士林區中山北路七段181巷1號,"25.124495,121.532214",1、2,"426 ",士林分局,
士林區,WVA01051,天玉里,臺北市士林區天母西路83巷14號,"25.119074,121.525326",1,"204 ",士林分局,
士林區,WVA00376,天玉里,臺北市士林區中山北路七段31號,"25.119451,121.530447",1,"772 ",士林分局,
士林區,WVA00381,天玉里,臺北市士林區中山北路七段9號,"25.119125,121.530205",1,"1352 ",士林分局,
士林區,WVA00858,天玉里,臺北市士林區中山北路七段27號,"25.119261,121.530547",1,"325 ",士林分局,
士林區,WVA00983,天玉里,臺北市士林區天母西路3號,"25.118981,121.52927",1,"4062 ",士林分局,
士林區,WVA01055,天玉里,臺北市士林區天玉街38巷19弄2號,"25.119579,121.52923",1,"265 ",士林分局,
士林區,WVA01057,天玉里,臺北市士林區天玉街38巷17號,"25.119834,121.529267",1,"281 ",士林分局,
士林區,WVA01058,天玉里,臺北市士林區天玉街38巷11號,"25.120328,121.529118",1,"101 ",士林分局,
士林區,WVA01059,天玉里,臺北市士林區天玉街38巷11-2號,"25.1201,121.529104",1,"316 ",士林分局,
士林區,WVA01066,天玉里,臺北市士林區天玉街38巷23號,"25.119689,121.52934",1,"213 ",士林分局,
士林區,WVA01067,天玉里,臺北市士林區天母西路5巷4弄10號,"25.119367,121.529307",1,"378 ",士林分局,
士林區,WVA01068,天玉里,臺北市士林區天母西路5巷4弄6號,"25.119247,121.529144",1,"162 ",士林分局,
士林區,WVA01079,天玉里,臺北市士林區天玉街38巷13弄1號,"25.120415,121.528769",1,"620 ",士林分局,
士林區,WVA01221,天玉里,臺北市士林區天玉街26-1號,"25.121158,121.528532",1,"536 ",士林分局,
士林區,WVA01222,天玉里,臺北市士林區天玉街28號,"25.121144,121.528739",1,"901 ",士林分局,
士林區,WVA01223,天玉里,臺北市士林區天玉街29號,"25.121334,121.528668",1,"448 ",士林分局,
士林區,WVA01224,天玉里,臺北市士林區天玉街37號,"25.121296,121.529049",1,"384 ",士林分局,
士林區,WVA01233,天玉里,臺北市士林區天玉街26巷5號,"25.12094,121.528696",1,"78 ",士林分局,
士林區,WVA01236,天玉里,臺北市士林區天玉街38巷7號,"25.120692,121.529078",1,"330 ",士林分局,
士林區,WVA01237,天玉里,臺北市士林區天玉街38巷9號,"25.120529,121.52909",1,"304 ",士林分局,
士林區,WVA01238,天玉里,臺北市士林區天玉街38巷13弄2號,"25.119841,121.529068",1,"429 ",士林分局,
士林區,WVA00376,天玉里,臺北市士林區中山北路七段31號,"25.119451,121.530447",1,"772 ",士林分局,
士林區,WVA00381,天玉里,臺北市士林區中山北路七段9號,"25.119125,121.530205",1,"1352 ",士林分局,
士林區,WVA02816,天玉里,臺北市士林區天玉街38巷13弄5號,"25.120521,121.528634",1,"402 ",士林分局,
士林區,WVA03046,天玉里,臺北市士林區天玉街38巷13弄11號,"25.119564,121.528768",1,"516 ",士林分局,
士林區,WVA03188,天玉里,臺北市士林區天玉街16巷7號,"25.120804,121.528701",2,"424 ",士林分局,
士林區,WVA03277,天玉里,臺北市士林區天玉街16巷3號,"25.120598,121.528544",2,"113 ",士林分局,
士林區,WVA00970,天玉里,臺北市士林區天母西路11號,"25.118497,121.52864",1,"1872 ",士林分局,
士林區,WVA00971,天玉里,臺北市士林區天母西路13巷11號,"25.119302,121.527697",1,"1276 ",士林分局,
士林區,WVA00973,天玉里,臺北市士林區天母西路17號,"25.118497,121.528133",1,"581 ",士林分局,
士林區,WVA00977,天玉里,臺北市士林區天母西路53號,"25.118544,121.526904",1,"876 ",士林分局,
士林區,WVA00997,天玉里,臺北市士林區天母西路41巷1弄4號,"25.118891,121.527109",1,"122 ",士林分局,
士林區,WVA00998,天玉里,臺北市士林區天母西路41巷7號,"25.119389,121.527386",1,"129 ",士林分局,
士林區,WVA01003,天玉里,臺北市士林區天母西路13巷1號,"25.118718,121.528221",1,"110 ",士林分局,
士林區,WVA01004,天玉里,臺北市士林區天母西路13巷1-1號,"25.118597,121.528326",1,"86 ",士林分局,
士林區,WVA01012,天玉里,臺北市士林區天母西路5巷1號,"25.118753,121.528961",1,"326 ",士林分局,
士林區,WVA01014,天玉里,臺北市士林區天母西路5巷5號,"25.118884,121.52885",1,"393 ",士林分局,
士林區,WVA01015,天玉里,臺北市士林區天母西路5巷6號,"25.119098,121.528918",1,"105 ",士林分局,
士林區,WVA01016,天玉里,臺北市士林區天母西路5巷13號,"25.119107,121.528637",1,"265 ",士林分局,
士林區,WVA01020,天玉里,臺北市士林區天母西路41巷8號,"25.119121,121.527482",1,"64 ",士林分局,
士林區,WVA01049,天玉里,臺北市士林區天母西路41巷1弄1號,"25.118756,121.527242",1,"477 ",士林分局,
士林區,WVA01071,天玉里,臺北市士林區天玉街38巷18弄5號,"25.119948,121.529771",1,"261 ",士林分局,
士林區,WVA01072,天玉里,臺北市士林區天玉街38巷18弄7號,"25.119693,121.529911",1,"400 ",士林分局,
士林區,WVA01141,天玉里,臺北市士林區天母西路15號,"25.1185,121.528176",1,"392 ",士林分局,
士林區,WVA01145,天玉里,臺北市士林區天母西路39號,"25.118507,121.52752",1,"408 ",士林分局,
士林區,WVA01148,天玉里,臺北市士林區天母西路9號,"25.118531,121.528908",1,"177 ",士林分局,
士林區,WVA01004,天玉里,臺北市士林區天母西路13巷1-1號,"25.118597,121.528326",1,"76 ",士林分局,
士林區,WVA01150,天玉里,臺北市士林區天母西路13巷13號,"25.11963,121.527293",1,"208 ",士林分局,
士林區,WVA01151,天玉里,臺北市士林區天母西路13巷7號,"25.118946,121.528066",1,"1978 ",士林分局,
士林區,WVA01157,天玉里,臺北市士林區天母西路41巷5號,"25.119123,121.527356",1,"445 ",士林分局,
士林區,WVA01158,天玉里,臺北市士林區天母西路5巷17號,"25.119253,121.528434",1,"118 ",士林分局,
士林區,WVA01159,天玉里,臺北市士林區天母西路5巷9號,"25.118984,121.528741",1,"362 ",士林分局,
士林區,WVA01239,天玉里,臺北市士林區天玉街38巷18弄10號,"25.119588,121.530102",1,"332 ",士林分局,
士林區,WVA01242,天玉里,臺北市士林區天玉街38巷18弄6號,"25.119413,121.529799",1,"313 ",士林分局,
士林區,WVA01243,天玉里,臺北市士林區天玉街38巷18弄8號,"25.119492,121.529932",1,"97 ",士林分局,
士林區,WVA03280,天玉里,臺北市士林區天母北路9巷8號,"25.119049,121.526872",1,"318 ",士林分局,
士林區,WVA00453,天玉里,臺北市士林區中山北路七段51巷11號,"25.120348,121.53",1,"804 ",士林分局,
士林區,WVA00981,天玉里,臺北市士林區天母西路67號,"25.118604,121.525521",1,"217 ",士林分局,
士林區,WVA00982,天玉里,臺北市士林區天母西路69號,"25.118554,121.525535",1,"460 ",士林分局,
士林區,WVA00984,天玉里,臺北市士林區天母西路75號,"25.118558,121.525351",1,"516 ",士林分局,
士林區,WVA00986,天玉里,臺北市士林區天母西路81號,"25.118563,121.525143",1,"529 ",士林分局,
士林區,WVA01009,天玉里,臺北市士林區天母北路4巷6號,"25.119157,121.525768",1,"106 ",士林分局,
士林區,WVA01010,天玉里,臺北市士林區天母北路28巷16號,"25.119354,121.52573",1,"130 ",士林分局,
士林區,WVA00982,天玉里,臺北市士林區天母西路69號,"25.118554,121.525535",1,"1566 ",士林分局,
士林區,WVA01035,天玉里,臺北市士林區天母西路85號,"25.118572,121.524902",1,"112 ",士林分局,
士林區,WVA01038,天玉里,臺北市士林區天母北路9巷1號,"25.119209,121.526628",1,"192 ",士林分局,
士林區,WVA01039,天玉里,臺北市士林區天母北路9巷3號,"25.11918,121.526832",1,"54 ",士林分局,
士林區,WVA01052,天玉里,臺北市士林區天母西路83巷8號,"25.118852,121.525143",1,"126 ",士林分局,
士林區,WVA01054,天玉里,臺北市士林區天母北路4巷9號,"25.119143,121.525058",1,"378 ",士林分局,
士林區,WVA01082,天玉里,臺北市士林區天母北路15號,"25.119412,121.526724",3,"2134 ",士林分局,
士林區,WVA01083,天玉里,臺北市士林區天母北路30號,"25.120076,121.526377",1,"309 ",士林分局,
士林區,WVA01085,天玉里,臺北市士林區天母北路6號,"25.119102,121.526163",1,"458 ",士林分局,
士林區,WVA01087,天玉里,臺北市士林區天母北路28巷10號,"25.119727,121.525772",1,"100 ",士林分局,
士林區,WVA01088,天玉里,臺北市士林區天母北路28巷2號,"25.119775,121.5261",1,"174 ",士林分局,
士林區,WVA01090,天玉里,臺北市士林區天母北路4巷5號,"25.119057,121.525473",2,"702 ",士林分局,
士林區,WVA01147,天玉里,臺北市士林區天母西路67-2號,"25.118604,121.525521",1,"104 ",士林分局,
士林區,WVA02948,天玉里,臺北市士林區天母北路３２號,"25.120232,121.526377",1,"225 ",士林分局,
士林區,WVA03058,天玉里,臺北市士林區天玉街13號,"25.120728,121.52731",1,"2885 ",士林分局,
士林區,WVA03165,天玉里,臺北市士林區天母北路28巷8號,"25.119865,121.525835",1,"273 ",士林分局,
士林區,WVA03191,天玉里,臺北市士林區天母北路9巷7號,"25.119181,121.527069",1,"198 ",士林分局,
士林區,WVA03209,天玉里,臺北市士林區天母西路89號,"25.118746,121.524698",1,"501 ",士林分局,
士林區,WVA00935,天玉里,臺北市士林區天玉街3號,"25.119993,121.526695",1,"282 ",士林分局,
士林區,WVA00988,天玉里,臺北市士林區天母北路39號,"25.120514,121.526681",1,"102 ",士林分局,
士林區,WVA00990,天玉里,臺北市士林區天母北路58號,"25.121511,121.52663",1,"334 ",士林分局,
士林區,WVA00991,天玉里,臺北市士林區天母北路66號,"25.122073,121.52661",1,"922 ",士林分局,
士林區,WVA00992,天玉里,臺北市士林區天母北路68號,"25.122781,121.526379",2,"2278 ",士林分局,
士林區,WVA01040,天玉里,臺北市士林區天母北路9巷4號,"25.119101,121.52672",1,"109 ",士林分局,
士林區,WVA01041,天玉里,臺北市士林區天母北路36巷1號,"25.120245,121.526154",1,"166 ",士林分局,
士林區,WVA01042,天玉里,臺北市士林區天母北路36巷2號,"25.12036,121.526165",1,"174 ",士林分局,
士林區,WVA01043,天玉里,臺北市士林區天母北路43巷2號,"25.12055,121.526947",1,"208 ",士林分局,
士林區,WVA01089,天玉里,臺北市士林區天母北路4巷10號,"25.119311,121.525203",1,"172 ",士林分局,
士林區,WVA01165,天玉里,臺北市士林區天母北路28巷13號,"25.12012,121.525758",1,"484 ",士林分局,
士林區,WVA01212,天玉里,臺北市士林區天玉街11號,"25.120235,121.527208",1,"348 ",士林分局,
士林區,WVA01227,天玉里,臺北市士林區天玉街5號,"25.119958,121.526824",1,"398 ",士林分局,
士林區,WVA01229,天玉里,臺北市士林區天玉街7號,"25.120159,121.527026",2,"717 ",士林分局,
士林區,WVA01230,天玉里,臺北市士林區天玉街9號,"25.120317,121.526979",1,"84 ",士林分局,
士林區,WVA02817,天玉里,臺北市士林區天母北路62號,"25.121787,121.526268",3,"2565 ",士林分局,
士林區,WVA03044,天玉里,臺北市士林區中山北路七段63巷13號,"25.120764,121.530742",3,"1524 ",士林分局,
士林區,WVA03084,天玉里,臺北市士林區天母北路28巷39號,"25.119312,121.52544",1,"489 ",士林分局,
士林區,WVA00454,天玉里,臺北市士林區中山北路七段81巷29號,"25.12206,121.529605",1,"169 ",士林分局,
士林區,WVA00455,天玉里,臺北市士林區中山北路七段81巷31號,"25.1221,121.529533",1,"182 ",士林分局,
士林區,WVA00456,天玉里,臺北市士林區中山北路七段81巷37號,"25.122187,121.528998",2,"584 ",士林分局,
士林區,WVA00943,天玉里,臺北市士林區天玉街27巷1號,"25.121614,121.528392",1,"196 ",士林分局,
士林區,WVA00944,天玉里,臺北市士林區天玉街27巷15號,"25.121691,121.528188",1,"534 ",士林分局,
士林區,WVA00945,天玉里,臺北市士林區天玉街27巷29號,"25.121862,121.528022",1,"702 ",士林分局,
士林區,WVA00994,天玉里,臺北市士林區天母北路87巷15號,"25.122219,121.527846",1,"241 ",士林分局,
士林區,WVA01002,天玉里,臺北市士林區中山北路七段81巷39號,"25.122181,121.528786",1,"690 ",士林分局,
士林區,WVA01050,天玉里,臺北市士林區中山北路七段81巷41弄7號,"25.121742,121.528707",1,"1789 ",士林分局,
士林區,WVA01073,天玉里,臺北市士林區中山北路七段81巷25號,"25.122039,121.529709",1,"260 ",士林分局,
士林區,WVA01080,天玉里,臺北市士林區中山北路七段81巷23弄7號,"25.121772,121.529427",1,"1148 ",士林分局,
士林區,WVA01084,天玉里,臺北市士林區天母北路55號,"25.121141,121.526799",1,"498 ",士林分局,
士林區,WVA01091,天玉里,臺北市士林區天母北路43巷1號,"25.120785,121.526869",1,"448 ",士林分局,
士林區,WVA01092,天玉里,臺北市士林區天母北路87巷11號,"25.122095,121.527652",1,"248 ",士林分局,
士林區,WVA01094,天玉里,臺北市士林區天母北路87巷9弄1號,"25.122235,121.527345",1,"1706 ",士林分局,
士林區,WVA01219,天玉里,臺北市士林區天玉街15號,"25.120536,121.527516",1,"378 ",士林分局,
士林區,WVA01220,天玉里,臺北市士林區天玉街23號,"25.121288,121.528302",2,"802 ",士林分局,
士林區,WVA01226,天玉里,臺北市士林區天玉街41號,"25.12141,121.52949",2,"1096 ",士林分局,
士林區,WVA01244,天玉里,臺北市士林區天玉街39巷2號,"25.121417,121.529172",1,"425 ",士林分局,
士林區,WVA01245,天玉里,臺北市士林區天玉街39巷6號,"25.121645,121.52918",1,"380 ",士林分局,
士林區,WVA02901,天玉里,臺北市士林區天玉街39巷10號,"25.121848,121.529225",2,"501 ",士林分局,
士林區,WVA03006,天玉里,臺北市士林區中山北路七段81巷12號,"25.121926,121.530422",2,"777 ",士林分局,
士林區,WVA03019,天玉里,臺北市士林區天母北路67號,"25.121675,121.52701",1,"328 ",士林分局,
士林區,WVA03039,天玉里,臺北市士林區天母北路61號,"25.121427,121.526921",1,"496 ",士林分局,
士林區,WVA00379,天玉里,臺北市士林區中山北路七段53號,"25.120394,121.530707",1,"501 ",士林分局,
