電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
WSA00650,百福里,臺北市南港區福德街310巷12弄5號,"25.039922,121.587742",1,76.0,南港分局,
WSA00651,百福里,臺北市南港區福德街310巷28弄2號,"25.040414,121.587543",2,472.0,南港分局,
WSA00961,百福里,臺北市南港區成福路194巷6號,"25.040737,121.58789",1,784.0,南港分局,
WSA00819,百福里,臺北市南港區成福路204號,"25.040502,121.588571",1,969.0,南港分局,
WSA00161,百福里,臺北市南港區成福路252號,"25.038065,121.590299",1,465.0,南港分局,
WSA00648,百福里,臺北市南港區福德街309巷20弄21號,"25.038461,121.588633",1,332.0,南港分局,
WSA00293,西新里,臺北市南港區昆陽街89號,"25.05175,121.593599",1,734.0,南港分局,
WSA00422,西新里,臺北市南港區南港路三段17號,"25.053837,121.591508",1,281.0,南港分局,
WSA00427,西新里,臺北市南港區南港路三段21號,"25.053813,121.591425",1,158.0,南港分局,
WSA00894,西新里,臺北市南港區昆陽街23號,"25.053146,121.59274",1,6573.0,南港分局,
WSA00434,西新里,臺北市南港區南港路三段74號,"25.054068,121.591206",1,74.0,南港分局,
WSA00466,西新里,臺北市南港區南港路三段50巷19號,"25.05598,121.590945",1,806.0,南港分局,
WSA00471,西新里,臺北市南港區南港路三段80巷12號,"25.054341,121.590993",1,470.0,南港分局,
WSA00472,西新里,臺北市南港區南港路三段80巷18號,"25.054531,121.590917",1,129.0,南港分局,
WSA00474,西新里,臺北市南港區南港路三段80巷24號,"25.054724,121.590804",1,1601.0,南港分局,
WSA00122,西新里,臺北市南港區向陽路139號,"25.055464,121.593943",1,124.0,南港分局,
WSA00132,西新里,臺北市南港區成功路一段25號,"25.055223,121.593188",1,176.0,南港分局,
WSA00134,西新里,臺北市南港區成功路一段38號,"25.055838,121.59274",1,84.0,南港分局,
WSA00139,西新里,臺北市南港區成功路一段65號,"25.056622,121.592845",1,130.0,南港分局,
WSA00140,西新里,臺北市南港區成功路一段67號,"25.056749,121.592828",1,50.0,南港分局,
WSA00141,西新里,臺北市南港區成功路一段69號,"25.056825,121.592802",1,176.0,南港分局,
WSA00142,西新里,臺北市南港區成功路一段70號,"25.056609,121.59253",1,553.0,南港分局,
WSA00143,西新里,臺北市南港區成功路一段70號,"25.056609,121.59253",2,3233.0,南港分局,
WSA00146,西新里,臺北市南港區成功路一段9號,"25.054818,121.593286",1,85.0,南港分局,
WSA00147,西新里,臺北市南港區成功路一段82巷8號,"25.057282,121.592074",1,2101.0,南港分局,
WSA00456,西新里,臺北市南港區南港路三段16巷25號,"25.056509,121.591741",1,148.0,南港分局,
WSA00755,西新里,臺北市南港區成功路一段19號,"25.055062,121.593227",1,54.0,南港分局,
WSA00767,西新里,臺北市南港區南港路三段16巷27號,"25.056509,121.591741",1,300.0,南港分局,
WSA00895,西新里,臺北市南港區向陽路185號,"25.056208,121.593487",1,3265.0,南港分局,
WSA00879,西新里,臺北市南港區成功路一段36巷2號,"25.055987,121.591999",1,685.0,南港分局,
WSA00880,西新里,臺北市南港區南港路三段16巷7號,"25.055862,121.591492",1,1164.0,南港分局,
WSA00881,西新里,臺北市南港區南港路三段16巷9號,"25.056061,121.59138",1,998.0,南港分局,
WSA00983,西新里,臺北市南港區南港路三段312號,"25.051697,121.581551",1,3653.0,南港分局,
WSA00791,西新里,臺北市南港區成功路一段32號,"25.055551,121.592581",1,4382.0,南港分局,
WSA00291,西新里,臺北市南港區昆陽街62號,"25.052493,121.59296",1,556.0,南港分局,
WSA00294,西新里,臺北市南港區昆陽街112巷8號,"25.051376,121.593587",1,140.0,南港分局,
WSA00311,西新里,臺北市南港區昆陽街60巷6號,"25.052337,121.592636",1,1249.0,南港分局,
WSA00413,西新里,臺北市南港區南港路三段118號,"25.053242,121.588759",1,305.0,南港分局,
WSA00430,西新里,臺北市南港區南港路三段49號,"25.053294,121.590041",1,241.0,南港分局,
WSA00431,西新里,臺北市南港區南港路三段53號,"25.053056,121.589319",1,982.0,南港分局,
WSA00438,西新里,臺北市南港區南港路三段106巷1弄1號,"25.054288,121.58953",1,310.0,南港分局,
WSA00465,西新里,臺北市南港區南港路三段47巷2號,"25.05272,121.590304",1,2844.0,南港分局,
WSA00469,西新里,臺北市南港區南港路三段67巷3之2號,"25.052306,121.588641",1,401.0,南港分局,
WSA00967,西新里,臺北市南港區松河街398號,"25.055205,121.589282",1,964.0,南港分局,
WSA00968,西新里,臺北市南港區南港路三段47巷8號,"25.052302,121.590395",1,1205.0,南港分局,
WSA00123,西新里,臺北市南港區向陽路21號,"25.052482,121.595048",1,232.0,南港分局,
WSA00124,西新里,臺北市南港區向陽路21號,"25.052482,121.595048",1,2161.0,南港分局,
WSA00388,西新里,臺北市南港區南港路二段201號,"25.053678,121.59938",1,272.0,南港分局,
WSA00389,西新里,臺北市南港區南港路二段201號,"25.053678,121.59938",1,360.0,南港分局,
WSA00391,西新里,臺北市南港區南港路二段201號,"25.053678,121.59938",1,1749.0,南港分局,
WSA00405,東明里,臺北市南港區南港路二段38巷6弄1號,"25.055062,121.604282",1,2845.0,南港分局,
WSA00720,東明里,臺北市南港區興華路30巷3號,"25.055066,121.60561",2,8473.0,南港分局,
WSA00721,東明里,臺北市南港區興華路30巷3號,"25.055066,121.60561",3,10916.0,南港分局,
WSA00964,東明里,臺北市南港區南港路二段141之1號,"25.054122,121.596141",2,492.0,南港分局,
WSA00784,東明里,臺北市南港區南港路二段155號,"25.054265,121.595364",1,74.0,南港分局,
WSA00407,東明里,臺北市南港區南港路二段60巷8號,"25.054386,121.603845",1,1010.0,南港分局,
WSA00409,東明里,臺北市南港區南港路二段86巷8弄2號,"25.054238,121.603043",1,864.0,南港分局,
WSA00872,東明里,臺北市南港區興華路64巷11號,"25.055292,121.605352",1,2812.0,南港分局,
WSA00875,東明里,臺北市南港區南港路二段38巷39號,"25.055686,121.605142",1,513.0,南港分局,
WSA00884,東明里,臺北市南港區南港路二段38巷24號,"25.055291,121.604282",1,2729.0,南港分局,
WSA00885,東明里,臺北市南港區東明街26號,"25.055786,121.604609",1,4181.0,南港分局,
WSA00812,東明里,臺北市南港區興華路72號,"25.055622,121.605782",1,1085.0,南港分局,
WSA00383,東明里,臺北市南港區南港路二段138號,"25.053549,121.601135",3,3038.0,南港分局,
WSA00384,東明里,臺北市南港區南港路二段146號,"25.053843,121.600486",4,6494.0,南港分局,
WSA00404,東明里,臺北市南港區南港路二段178巷22號,"25.054328,121.600157",2,2350.0,南港分局,
WSA00891,東明里,臺北市南港區東明街94號,"25.054558,121.601671",1,1246.0,南港分局,
WSA00790,東明里,臺北市南港區南港路二段212巷3號,"25.054234,121.599322",2,1121.0,南港分局,
WSA00843,東明里,臺北市南港區東明街108巷12號,"25.054182,121.601001",1,354.0,南港分局,
WSA00126,東明里,臺北市南港區向陽路80號,"25.052322,121.595726",1,2528.0,南港分局,
WSA00798,東明里,臺北市南港區南港路二段157號,"25.05393,121.595202",1,1124.0,南港分局,
WSA01001,東明里,臺北市南港區市民大道八段99號,"25.052638,121.598507",1,24644.0,南港分局,
WSA01003,東明里,臺北市南港區南港路二段60巷12號,"25.054386,121.603845",1,1820.0,南港分局,
WSA00833,東明里,臺北市南港區南港路二段78號,"25.05394,121.603509",1,2657.0,南港分局,
WSA00996,東明里,臺北市南港區南港路二段38巷8弄1號,"25.055062,121.604282",1,720.0,南港分局,
WSA01002,東明里,臺北市南港區南港路二段38巷6號,"25.054628,121.604815",2,5061.0,南港分局,
WSA00713,東新里,臺北市南港區東明街97巷11號,"25.055112,121.601052",1,365.0,南港分局,
WSA00714,東新里,臺北市南港區興南街64巷6弄7號,"25.05562,121.601583",2,644.0,南港分局,
WSA00772,東新里,臺北市南港區興南街64巷6弄1號,"25.055686,121.601826",1,130.0,南港分局,
WSA00909,東新里,臺北市南港區東明街111號,"25.054701,121.600453",1,553.0,南港分局,
WSA00914,東新里,臺北市南港區興南街58號,"25.056649,121.603324",3,942.0,南港分局,
WSA00937,東新里,臺北市南港區興南街150號,"25.054919,121.598844",1,952.0,南港分局,
WSA00709,東新里,臺北市南港區興南街139號,"25.054428,121.597603",1,69.0,南港分局,
WSA00873,東新里,臺北市南港區東明街53號,"25.056073,121.60417",1,2233.0,南港分局,
WSA00128,東新里,臺北市南港區向陽路120巷1號,"25.054746,121.595481",1,720.0,南港分局,
WSA00130,東新里,臺北市南港區向陽路120巷2弄22號,"25.054715,121.596616",3,1264.0,南港分局,
WSA00602,東新里,臺北市南港區重陽路132號,"25.056923,121.600074",2,521.0,南港分局,
WSA00607,東新里,臺北市南港區重陽路72號,"25.055993,121.59811",1,3704.0,南港分局,
WSA00677,東新里,臺北市南港區重陽路71號,"25.055671,121.597354",1,3360.0,南港分局,
WSA00686,東新里,臺北市南港區重陽路166巷8號,"25.056775,121.601164",1,202.0,南港分局,
WSA00687,東新里,臺北市南港區重陽路166巷2號,"25.057024,121.601007",1,128.0,南港分局,
WSA00689,東新里,臺北市南港區重陽路166巷14號,"25.056545,121.601316",1,244.0,南港分局,
WSA00700,東新里,臺北市南港區重陽路120號,"25.056549,121.599481",1,2400.0,南港分局,
WSA00701,東新里,臺北市南港區重陽路120號,"25.056549,121.599481",2,10210.0,南港分局,
WSA00702,東新里,臺北市南港區重陽路120號,"25.056549,121.599481",3,5178.0,南港分局,
WSA00761,東新里,臺北市南港區重陽路122號,"25.05687,121.599941",2,854.0,南港分局,
WSA01011,東新里,臺北市南港區南港路二段286號,"25.05449,121.59608",1,213.0,南港分局,
WSA00603,東新里,臺北市南港區重陽路186號,"25.057455,121.602239",1,5930.0,南港分局,
WSA00605,東新里,臺北市南港區重陽路260號,"25.05785,121.602573",1,454.0,南港分局,
WSA00678,東新里,臺北市南港區興南街1號,"25.057096,121.603292",1,608.0,南港分局,
WSA00692,東新里,臺北市南港區興南街52巷23號,"25.05695,121.604271",1,400.0,南港分局,
WSA00693,東新里,臺北市南港區興南街52巷33號,"25.057127,121.604609",1,134.0,南港分局,
WSA00886,東新里,臺北市南港區興華路146號,"25.057507,121.605277",3,517.0,南港分局,
WSA00786,東新里,臺北市南港區興南街32號,"25.05713,121.604006",1,1281.0,南港分局,
WSA00824,東新里,臺北市南港區重陽路218號,"25.0574,121.60332",1,1277.0,南港分局,
WSA00825,東新里,臺北市南港區重陽路192號,"25.057397,121.602621",1,7220.0,南港分局,
WSA00683,東新里,臺北市南港區興南街62號,"25.056191,121.602042",1,4590.0,南港分局,
WSA00782,南港里,臺北市南港區新民街99號,"25.055472,121.610461",2,1296.0,南港分局,
WSA00359,南港里,臺北市南港區南港路一段173號,"25.055204,121.612978",1,909.0,南港分局,
WSA00362,南港里,臺北市南港區南港路一段279號,"25.054556,121.608515",1,401.0,南港分局,
WSA00377,南港里,臺北市南港區南港路一段287巷2號,"25.054355,121.608239",1,802.0,南港分局,
WSA00378,南港里,臺北市南港區南港路一段287巷2弄11號,"25.053974,121.608108",1,109.0,南港分局,
WSA00652,南港里,臺北市南港區興中路20號,"25.055187,121.607252",1,178.0,南港分局,
WSA00668,南港里,臺北市南港區興中路12巷11號,"25.055043,121.606937",1,262.0,南港分局,
WSA00669,南港里,臺北市南港區興中路12巷23號,"25.055046,121.606549",3,1477.0,南港分局,
WSA00818,南港里,臺北市南港區興華路77號,"25.055225,121.606115",2,622.0,南港分局,
WSA00803,南港里,臺北市南港區興中路12巷1號,"25.055084,121.607156",1,40.0,南港分局,
WSA00940,南港里,臺北市南港區興中路28巷6號,"25.055353,121.606967",1,1318.0,南港分局,
WSA00760,南港里,臺北市南港區興華路117號,"25.056882,121.605681",2,2088.0,南港分局,
WSA00783,南港里,臺北市南港區興華路141號,"25.057582,121.605616",1,1442.0,南港分局,
WSA01012,南港里,臺北市南港區重陽路330號,"25.057924,121.606275",1,853.0,南港分局,
WSA00672,南港里,臺北市南港區興中路68巷16號,"25.056726,121.606078",4,2818.0,南港分局,
WSA00718,南港里,臺北市南港區興華路81號,"25.055447,121.606059",1,1054.0,南港分局,
WSA00990,南港里,臺北市南港區興中路66號,"25.056808,121.606883",3,2234.0,南港分局,
WSA00832,南港里,臺北市南港區興中路58號,"25.056584,121.606937",1,401.0,南港分局,
WSA00365,南港里,臺北市南港區南港路一段360號,"25.054528,121.606758",1,1324.0,南港分局,
WSA00366,南港里,臺北市南港區南港路一段360號,"25.054528,121.606758",2,1253.0,南港分局,
WSA00666,南港里,臺北市南港區興中路6號,"25.05467,121.607339",1,442.0,南港分局,
WSA00771,南港里,臺北市南港區興中路12巷2號,"25.054948,121.60717",2,517.0,南港分局,
WSA00793,南港里,臺北市南港區重陽路366號,"25.058684,121.609168",1,6140.0,南港分局,
WSA00871,南港里,臺北市南港區南港路一段209號,"25.055045,121.611418",4,8025.0,南港分局,
WSA00876,南港里,臺北市南港區南港路一段364號,"25.054469,121.606405",1,1674.0,南港分局,
WSA00788,南港里,臺北市南港區興中路44巷1號,"25.056172,121.606793",2,7646.0,南港分局,
WSA00604,重陽里,臺北市南港區重陽路231號,"25.057752,121.602061",1,1238.0,南港分局,
WSA00608,重陽里,臺北市南港區重陽路263巷1號,"25.057955,121.603378",1,1804.0,南港分局,
WSA00866,重陽里,臺北市南港區松河街482號,"25.058845,121.594545",1,685.0,南港分局,
WSA00926,重陽里,臺北市南港區向陽路196巷21號,"25.05683,121.594252",1,816.0,南港分局,
WSA00962,重陽里,臺北市南港區重陽路269號,"25.057938,121.60389",4,3037.0,南港分局,
WSA00846,重陽里,臺北市南港區重陽路39巷66號,"25.056317,121.594978",1,4301.0,南港分局,
WSA00849,重陽里,臺北市南港區重陽路127號,"25.056463,121.598311",1,1028.0,南港分局,
WSA00815,重陽里,臺北市南港區松河街494號,"25.058911,121.594739",1,1042.0,南港分局,
WSA00796,重陽里,臺北市南港區重陽路179號,"25.056649,121.598628",2,2328.0,南港分局,
WSA00801,重陽里,臺北市南港區重陽路39巷100號,"25.057371,121.594218",1,1128.0,南港分局,
WSA00827,重陽里,臺北市南港區向陽路258巷1號,"25.058278,121.592972",1,5461.0,南港分局,
WSA00805,重陽里,臺北市南港區重陽路39巷86號,"25.057092,121.594307",2,1176.0,南港分局,
WSA00806,重陽里,臺北市南港區重陽路199巷1號,"25.057434,121.599917",1,37774.0,南港分局,
WSA00845,重陽里,臺北市南港區向陽路258巷67號,"25.058489,121.595174",1,1558.0,南港分局,
WSA00851,重陽里,臺北市南港區重陽路57巷88號,"25.058748,121.595388",1,572.0,南港分局,
WSA00850,重陽里,臺北市南港區重陽路125巷36弄10號,"25.057497,121.597103",2,1082.0,南港分局,
WSA00949,重陽里,臺北市南港區向陽路162巷103號,"25.056854,121.597243",4,1025.0,南港分局,
WSA00857,重陽里,臺北市南港區重陽路125巷47號,"25.057469,121.597579",1,1065.0,南港分局,
WSA00858,重陽里,臺北市南港區重陽路125巷36弄30號,"25.057323,121.59661",1,882.0,南港分局,
WSA00870,重陽里,臺北市南港區向陽路258巷92號,"25.058326,121.596453",2,2129.0,南港分局,
WSA00890,重陽里,臺北市南港區重陽路125巷36弄11號,"25.057765,121.597072",1,2685.0,南港分局,
WSA00898,重陽里,臺北市南港區重陽路59號,"25.05584,121.596802",1,1760.0,南港分局,
WSA00887,重陽里,臺北市南港區向陽路196巷36號,"25.056891,121.595327",2,2472.0,南港分局,
WSA00963,重陽里,臺北市南港區重陽路125巷36弄16號,"25.0574,121.596858",1,429.0,南港分局,
WSA00848,重陽里,臺北市南港區向陽路166號,"25.055937,121.594147",1,800.0,南港分局,
WSA00852,重陽里,臺北市南港區重陽路57巷33號,"25.05693,121.596284",1,532.0,南港分局,
WSA00856,重陽里,臺北市南港區向陽路258巷27號,"25.058471,121.594216",2,1473.0,南港分局,
WSA00911,重陽里,臺北市南港區向陽路162巷56號,"25.055837,121.595688",1,2541.0,南港分局,
WSA00913,重陽里,臺北市南港區重陽路125巷36弄46號,"25.057144,121.596403",2,454.0,南港分局,
WSA00817,重陽里,臺北市南港區重陽路45號,"25.055543,121.596012",1,1496.0,南港分局,
WSA00797,重陽里,臺北市南港區重陽路125巷36弄6號,"25.057537,121.597258",1,597.0,南港分局,
WSA00809,重陽里,臺北市南港區向陽路162巷75號,"25.056621,121.596588",2,3449.0,南港分局,
WSA00804,重陽里,臺北市南港區向陽路162巷28號,"25.055706,121.59495",1,717.0,南港分局,
WSA00830,重陽里,臺北市南港區重陽路57巷46號,"25.056864,121.595995",1,936.0,南港分局,
WSA00838,重陽里,臺北市南港區重陽路125巷26號,"25.057096,121.597753",1,2766.0,南港分局,
WSA00839,重陽里,臺北市南港區重陽路125巷16號,"25.056605,121.597997",2,638.0,南港分局,
WSA00844,重陽里,臺北市南港區重陽路57巷61號,"25.05786,121.596011",1,2052.0,南港分局,
WSA00921,重陽里,臺北市南港區向陽路162巷100號,"25.056512,121.597545",1,1185.0,南港分局,
WSA00922,重陽里,臺北市南港區向陽路258巷106號,"25.058332,121.596936",1,432.0,南港分局,
WSA00927,重陽里,臺北市南港區重陽路61號,"25.055911,121.596979",1,509.0,南港分局,
WSA00883,重陽里,臺北市南港區向陽路182號,"25.056215,121.594003",1,1202.0,南港分局,
WSA00837,重陽里,臺北市南港區重陽路57巷51號,"25.057459,121.596124",2,1656.0,南港分局,
WSA01015,重陽里,臺北市南港區重陽路1號,"25.055205,121.59522",1,2124.0,南港分局,
WSA01021,重陽里,臺北市南港區松河街616號,"25.058489,121.600226",3,2005.0,南港分局,
WSA01016,重陽里,臺北市南港區向陽路246號,"25.057628,121.593134",1,5589.0,南港分局,
WSA00834,重陽里,臺北市南港區向陽路150號,"25.055226,121.594897",1,14796.0,南港分局,
WSA00240,新光里,臺北市南港區忠孝東路六段378號,"25.049783,121.591938",1,1486.0,南港分局,
WSA00246,新光里,臺北市南港區忠孝東路六段450號,"25.050307,121.594168",1,24.0,南港分局,
WSA00248,新光里,臺北市南港區忠孝東路六段491號,"25.051258,121.595372",1,1900.0,南港分局,
WSA00275,新光里,臺北市南港區忠孝東路六段370巷5號,"25.04941,121.59191",1,294.0,南港分局,
WSA00296,新光里,臺北市南港區昆陽街140巷43號,"25.049519,121.592437",1,432.0,南港分局,
WSA00283,新光里,臺北市南港區昆陽街156之1號,"25.048719,121.593925",3,637.0,南港分局,
WSA00288,新光里,臺北市南港區昆陽街188號,"25.047989,121.592901",1,340.0,南港分局,
WSA00309,新光里,臺北市南港區昆陽街172巷14號,"25.048309,121.592957",1,406.0,南港分局,
WSA01004,新光里,臺北市南港區忠孝東路七段99號,"25.05148,121.597847",1,2653.0,南港分局,
WSA00247,新光里,臺北市南港區忠孝東路六段472號,"25.050442,121.594773",1,680.0,南港分局,
WSA00304,新光里,臺北市南港區昆陽街171巷1弄2號,"25.047813,121.593974",1,1005.0,南港分局,
WSA00307,新光里,臺北市南港區昆陽街171巷6弄1號,"25.047224,121.593226",1,138.0,南港分局,
WSA00308,新光里,臺北市南港區昆陽街171巷6弄5號,"25.046956,121.593343",1,109.0,南港分局,
WSA00310,新光里,臺北市南港區昆陽街191巷5號,"25.047923,121.593751",1,114.0,南港分局,
WSA00981,新光里,臺北市南港區昆陽街177號,"25.048279,121.594027",4,1496.0,南港分局,
WSA00787,新光里,臺北市南港區東新街180巷5號,"25.04587,121.593706",2,1118.0,南港分局,
WSA00795,新光里,臺北市南港區東新街180巷9號,"25.045271,121.594115",4,2809.0,南港分局,
WSA01010,新光里,臺北市南港區昆陽街176號,"25.04833,121.59327",1,1296.0,南港分局,
WSA00285,新光里,臺北市南港區昆陽街161之1號,"25.049296,121.594514",1,69.0,南港分局,
WSA00286,新光里,臺北市南港區昆陽街161號,"25.049143,121.594372",1,62.0,南港分局,
WSA00287,新光里,臺北市南港區昆陽街161之2號,"25.048898,121.594438",1,1878.0,南港分局,
WSA00955,新光里,臺北市南港區忠孝東路六段488號,"25.05012,121.595384",1,5308.0,南港分局,
WSA00213,新富里,臺北市南港區忠孝東路七段616號,"25.052975,121.615758",1,237.0,南港分局,
WSA00214,新富里,臺北市南港區忠孝東路七段633號,"25.053305,121.615892",1,209.0,南港分局,
WSA00483,新富里,臺北市南港區研究院路一段16號,"25.054161,121.616305",1,86.0,南港分局,
WSA00484,新富里,臺北市南港區研究院路一段61號,"25.053004,121.616412",1,128.0,南港分局,
WSA00485,新富里,臺北市南港區研究院路一段68號,"25.052885,121.616086",1,112.0,南港分局,
WSA00902,新富里,臺北市南港區研究院路一段49號,"25.053262,121.616632",2,433.0,南港分局,
WSA00609,新富里,臺北市南港區富康街11號,"25.054015,121.617397",1,114.0,南港分局,
WSA00616,新富里,臺北市南港區富康街52號,"25.053239,121.617096",1,29.0,南港分局,
WSA00618,新富里,臺北市南港區富康街6號,"25.054217,121.616981",1,1568.0,南港分局,
WSA00620,新富里,臺北市南港區富康街1巷10號,"25.054288,121.617839",1,840.0,南港分局,
WSA00621,新富里,臺北市南港區富康街1巷2號,"25.054278,121.617549",1,54.0,南港分局,
WSA00628,新富里,臺北市南港區富康街1巷16弄10號,"25.053875,121.617952",1,184.0,南港分局,
WSA00629,新富里,臺北市南港區富康街1巷16弄18號,"25.053583,121.617902",1,120.0,南港分局,
WSA00479,新富里,臺北市南港區研究院路一段113號,"25.05177,121.616153",1,180.0,南港分局,
WSA00480,新富里,臺北市南港區研究院路一段115號,"25.05158,121.616054",1,102.0,南港分局,
WSA00481,新富里,臺北市南港區研究院路一段153號,"25.050653,121.615736",1,658.0,南港分局,
WSA00486,新富里,臺北市南港區研究院路一段83號,"25.052461,121.616318",1,106.0,南港分局,
WSA00488,新富里,臺北市南港區研究院路一段101巷19號,"25.052142,121.617363",1,222.0,南港分局,
WSA00491,新富里,臺北市南港區研究院路一段151巷22號,"25.049807,121.616108",1,885.0,南港分局,
WSA00766,新富里,臺北市南港區研究院路一段99號,"25.052305,121.616372",6,1649.0,南港分局,
WSA00781,新富里,臺北市南港區研究院路一段101巷2號,"25.051839,121.616348",1,580.0,南港分局,
WSA00936,新富里,臺北市南港區研究院路一段101巷10號,"25.051774,121.616618",1,1378.0,南港分局,
WSA00611,新富里,臺北市南港區富康街17號,"25.053894,121.61738",1,136.0,南港分局,
WSA00612,新富里,臺北市南港區富康街21號,"25.053806,121.617365",1,158.0,南港分局,
WSA00613,新富里,臺北市南港區富康街31號,"25.053509,121.617323",1,106.0,南港分局,
WSA00617,新富里,臺北市南港區富康街55號,"25.052358,121.617153",1,97.0,南港分局,
WSA00631,新富里,臺北市南港區富康街47巷2號,"25.053021,121.617304",1,472.0,南港分局,
WSA00633,新富里,臺北市南港區富康街49巷16號,"25.052636,121.61775",1,708.0,南港分局,
WSA00622,新富里,臺北市南港區富康街1巷24號,"25.054112,121.618745",1,772.0,南港分局,
WSA00623,新富里,臺北市南港區富康街1巷24號,"25.054112,121.618745",1,1421.0,南港分局,
WSA00624,新富里,臺北市南港區富康街1巷24號,"25.054112,121.618745",1,37.0,南港分局,
WSA00625,新富里,臺北市南港區富康街1巷24號,"25.054112,121.618745",1,1830.0,南港分局,
WSA00626,新富里,臺北市南港區富康街1巷24號,"25.054112,121.618745",1,513.0,南港分局,
WSA00627,新富里,臺北市南港區富康街1巷24號,"25.054112,121.618745",1,1445.0,南港分局,
WSA00118,萬福里,臺北市南港區同德路49號,"25.045597,121.584665",1,610.0,南港分局,
WSA00119,萬福里,臺北市南港區同德路67號,"25.045914,121.585168",1,2476.0,南港分局,
WSA00233,萬福里,臺北市南港區忠孝東路六段26號,"25.045565,121.583107",1,1268.0,南港分局,
WSA00249,萬福里,臺北市南港區忠孝東路六段62號,"25.046277,121.58389",1,53.0,南港分局,
WSA00966,萬福里,臺北市南港區玉成街145號,"25.04532,121.583547",1,1002.0,南港分局,
WSA00228,萬福里,臺北市南港區忠孝東路六段120號,"25.047726,121.585027",2,618.0,南港分局,
WSA00251,萬福里,臺北市南港區忠孝東路六段78號,"25.046706,121.583973",1,501.0,南港分局,
WSA00279,萬福里,臺北市南港區忠孝東路六段70巷5弄1號,"25.046524,121.584266",1,4605.0,南港分局,
WSA00343,萬福里,臺北市南港區東新街64巷7號,"25.047108,121.585562",1,762.0,南港分局,
WSA00974,萬福里,臺北市南港區忠孝東路六段82號,"25.046852,121.584124",1,2625.0,南港分局,
WSA00058,萬福里,臺北市南港區玉成街161號,"25.044941,121.584086",1,293.0,南港分局,
WSA00070,萬福里,臺北市南港區玉成街140巷13號,"25.044345,121.582955",1,1864.0,南港分局,
WSA00071,萬福里,臺北市南港區玉成街140巷21號,"25.044041,121.582749",1,1762.0,南港分局,
WSA00073,萬福里,臺北市南港區玉成街140巷9號,"25.044674,121.583172",1,181.0,南港分局,
WSA00078,萬福里,臺北市南港區玉成街166巷11號,"25.044405,121.583507",1,164.0,南港分局,
WSA00081,萬福里,臺北市南港區玉成街166巷5號,"25.044588,121.583703",1,153.0,南港分局,
WSA00862,萬福里,臺北市南港區同德路34號,"25.045213,121.584399",3,2318.0,南港分局,
WSA00274,萬福里,臺北市南港區忠孝東路六段322巷1號,"25.049285,121.590726",1,186.0,南港分局,
WSA01020,萬福里,臺北市南港區東新街56號,"25.047287,121.58567",1,1762.0,南港分局,
WSA00120,萬福里,臺北市南港區同德路87號,"25.046506,121.586157",1,10078.0,南港分局,
WSA00823,萬福里,臺北市南港區忠孝東路六段6號,"25.045255,121.583305",1,1100.0,南港分局,
WSA01007,萬福里,臺北市南港區忠孝東路六段114號,"25.047546,121.584847",2,1797.0,南港分局,
WSA00230,聯成里,臺北市南港區忠孝東路六段200號,"25.048605,121.586948",1,56.0,南港分局,
WSA00231,聯成里,臺北市南港區忠孝東路六段202號,"25.04862,121.587001",1,186.0,南港分局,
WSA00254,聯成里,臺北市南港區忠孝東路六段176巷1號,"25.048245,121.586465",1,74.0,南港分局,
WSA00258,聯成里,臺北市南港區忠孝東路六段212巷2弄1號,"25.048427,121.587294",1,134.0,南港分局,
WSA00259,聯成里,臺北市南港區忠孝東路六段212巷2弄2號,"25.048279,121.587362",1,138.0,南港分局,
WSA00260,聯成里,臺北市南港區忠孝東路六段212巷2弄9號,"25.048351,121.586979",1,32.0,南港分局,
WSA00261,聯成里,臺北市南港區忠孝東路六段212巷3弄1號,"25.048151,121.587607",1,145.0,南港分局,
WSA00262,聯成里,臺北市南港區忠孝東路六段212巷4弄1號,"25.048093,121.587422",1,38.0,南港分局,
WSA00263,聯成里,臺北市南港區忠孝東路六段212巷4弄3號,"25.048081,121.587365",1,129.0,南港分局,
WSA00324,聯成里,臺北市南港區東新街85號,"25.046669,121.588791",1,166.0,南港分局,
WSA00325,聯成里,臺北市南港區東新街97之1號,"25.046665,121.58929",1,69.0,南港分局,
WSA00346,聯成里,臺北市南港區東新街77巷4弄10號,"25.046883,121.588134",1,64.0,南港分局,
WSA00774,聯成里,臺北市南港區東新街63巷1號,"25.047578,121.586191",1,962.0,南港分局,
WSA00789,聯成里,臺北市南港區忠孝東路六段178號,"25.048416,121.586415",1,409.0,南港分局,
WSA00919,聯成里,臺北市南港區忠孝東路六段130號,"25.047922,121.585355",1,373.0,南港分局,
WSA00234,聯成里,臺北市南港區忠孝東路六段264號,"25.049009,121.588667",1,152.0,南港分局,
WSA00235,聯成里,臺北市南港區忠孝東路六段280號,"25.049137,121.589259",1,454.0,南港分局,
WSA00255,聯成里,臺北市南港區忠孝東路六段212巷1弄1號,"25.048462,121.587466",1,138.0,南港分局,
WSA00256,聯成里,臺北市南港區忠孝東路六段212巷1弄2號,"25.048316,121.587541",1,225.0,南港分局,
WSA00257,聯成里,臺北市南港區忠孝東路六段212巷1弄9號,"25.048535,121.5878",1,184.0,南港分局,
WSA00265,聯成里,臺北市南港區忠孝東路六段250巷1弄29號,"25.048537,121.588999",1,53.0,南港分局,
WSA00266,聯成里,臺北市南港區忠孝東路六段278巷19號,"25.048632,121.589577",1,157.0,南港分局,
