類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
大樓,WTA00418,內湖里,臺北市內湖區內湖路二段458號,1,685.0
大樓,WTA00918,內湖里,臺北市內湖區成功路四段166號,3,1488.0
大樓,WTA00939,內湖里,臺北市內湖區成功路四段62號,2,480.0
大樓,WTA00940,內湖里,臺北市內湖區成功路四段68號,4,1593.0
大樓,WTA01881,內湖里,臺北市內湖區內湖路二段450號,1,2457.0
大樓,WTA00404,內湖里,臺北市內湖區內湖路二段357號,2,2452.0
大樓,WTA00419,內湖里,臺北市內湖區內湖路二段480號,2,873.0
大樓,WTA02097,內湖里,臺北市內湖區內湖路二段376巷10號,2,1177.0
公寓,WTA01145,內湖里,臺北市內湖區金龍路64-1號,1,184.0
公寓,WTA01147,內湖里,臺北市內湖區金龍路70號,1,1265.0
大樓,WTA02027,內湖里,臺北市內湖區內湖路二段347號,2,1207.0
公寓,WTA02101,內湖里,臺北市內湖區內湖路二段464號,1,462.0
大樓,WTA02683,內湖里,臺北市內湖區成功路四段178號,6,3814.0
大樓,WTA02685,內湖里,臺北市內湖區內湖路二段428號,1、2,248.0
公寓,WTA02119,內湖里,臺北市內湖區內湖路二段468號,1,554.0
公寓,WTA02595,內湖里,臺北市內湖區內湖路二段355巷18號,1,585.0
公寓,WTA01571,行善里,臺北市內湖區新明路460巷18弄3號,1,970.0
大樓,WTA01503,石潭里,臺北市內湖區新明路129號,1,409.0
公寓,WTA01505,石潭里,臺北市內湖區新明路156號,1,58.0
大樓,WTA01506,石潭里,臺北市內湖區新明路161-163號,1,601.0
公寓,WTA01517,石潭里,臺北市內湖區新明路241-1號,1,349.0
公寓,WTA01518,石潭里,臺北市內湖區新明路243-2號,1,94.0
大樓,WTA01548,石潭里,臺北市內湖區新明路143巷6號,1,258.0
大樓,WTA01549,石潭里,臺北市內湖區新明路143巷7號,1,516.0
大樓,WTA01551,石潭里,臺北市內湖區潭美街337號,1,517.0
大樓,WTA01552,石潭里,臺北市內湖區新明路143巷10弄8號,1,494.0
公寓,WTA01695,石潭里,臺北市內湖區新明路174巷1-1號,1,768.0
大樓,WTA01966,石潭里,臺北市內湖區新明路138號,1,2614.0
大樓,WTA02125,石潭里,臺北市內湖區新明路143巷8號,2,1165.0
大樓,WTA02295,石潭里,臺北市內湖區新明路142-1號,3,7205.0
大樓,WTA02343,石潭里,臺北市內湖區南京東路六段451巷57號,3,2258.0
大樓,WTA02371,石潭里,臺北市內湖區南京東路六段459號,3,1765.0
大樓,WTA02380,石潭里,臺北市內湖區行善路383巷27號,1,1258.0
大樓,WTA02437,石潭里,臺北市內湖區金莊路80號,3,2110.0
大樓,WTA02392,石潭里,臺北市內湖區石潭路27號,1,1616.0
大樓,WTA02404,石潭里,臺北市內湖區南京東路六段451巷15號,1,1532.0
大樓,WTA02429,石潭里,臺北市內湖區新明路179號,1,2853.0
大樓,WTA02463,石潭里,臺北市內湖區金豐街50號,1,1754.0
大樓,WTA02480,石潭里,臺北市內湖區南京東路六段368巷16號,1,1222.0
大樓,WTA02494,石潭里,臺北市內湖區南京東路六段501號,1,1850.0
大樓,WTA02498,石潭里,臺北市內湖區行善路417巷22號,1,1188.0
大樓,WTA02504,石潭里,臺北市內湖區石潭路51號,1,1461.0
大樓,WTA02505,石潭里,臺北市內湖區石潭路61號,1,2400.0
大樓,WTA02513,石潭里,臺北市內湖區金莊路100號,1,3310.0
大樓,WTA02536,石潭里,臺北市內湖區石潭路133號,2,10012.0
大樓,WTA02582,石潭里,臺北市內湖區行善路385號,1,1950.0
大樓,WTA02633,石潭里,臺北市內湖區石潭路1號,1,2286.0
大樓,WTA02636,石潭里,臺北市內湖區行善路391號,1,2441.0
大樓,WTA02648,石潭里,臺北市內湖區行善路451號,1,5714.0
大樓,WTA02593,石潭里,臺北市內湖區新明路159號,1,1472.0
大樓,WTA02611,石潭里,臺北市內湖區金莊路18號,1,4702.0
大樓,WTA02686,石潭里,臺北市內湖區南京東路六段497號,1,1600.0
公寓,WTA00722,石潭里,臺北市內湖區安康路51號,1,108.0
公寓,WTA00725,石潭里,臺北市內湖區安康路63號,1,236.0
公寓,WTA00766,石潭里,臺北市內湖區成功路二段115巷45弄1號,1,580.0
公寓,WTA00793,石潭里,臺北市內湖區潭美街351號,1,106.0
公寓,WTA00794,石潭里,臺北市內湖區成功路二段8號,1,726.0
公寓,WTA01499,石潭里,臺北市內湖區新明路118號,1,102.0
公寓,WTA01501,石潭里,臺北市內湖區新明路120號,1,125.0
公寓,WTA01545,石潭里,臺北市內湖區新明路59號,1,144.0
公寓,WTA01546,石潭里,臺北市內湖區新明路60號,1,90.0
公寓,WTA01547,石潭里,臺北市內湖區新明路69號,1,178.0
公寓,WTA01553,石潭里,臺北市內湖區新明路219巷11弄16號,1,317.0
公寓,WTA01554,石潭里,臺北市內湖區潭美街291號,1,150.0
公寓,WTA01555,石潭里,臺北市內湖區新明路219巷2弄1號,1,714.0
大樓,WTA01753,石潭里,臺北市內湖區潭美街287號,1,454.0
大樓,WTA02104,石潭里,臺北市內湖區安康路32巷17號,1,252.0
大樓,WTA02307,石潭里,臺北市內湖區安康路28號,1,2641.0
大樓,WTA02321,石潭里,臺北市內湖區民權東路六段180巷72弄6號,1,1285.0
大樓,WTA02332,石潭里,臺北市內湖區民權東路六段206巷121弄22號,1,520.0
大樓,WTA02474,石潭里,臺北市內湖區民權東路六段180巷150號,4,3964.0
大樓,WTA02518,石潭里,臺北市內湖區民權東路六段190巷75弄26號,1,765.0
公寓,WTA01601,石潭里,臺北市內湖區新明路95巷10弄1號,1,41.0
公寓,WTA01602,石潭里,臺北市內湖區新明路95巷10弄3號,1,114.0
大樓,WTA02604,石潭里,臺北市內湖區南京東路六段370號,3,83685.0
大樓,WTA02647,石潭里,臺北市內湖區成功路二段115巷20號,2,1522.0
大樓,WTA02652,石潭里,臺北市內湖區民權東路六段180巷90號,1,957.0
大樓,WTA02669,石潭里,臺北市內湖區潭美街399號,2,1694.0
大樓,WTA02690,石潭里,臺北市內湖區安康路22巷33號,4,4225.0
大樓,WTA02723,石潭里,臺北市內湖區潭美街477號,1、2,1284.0
公寓,WTA00722,石潭里,臺北市內湖區安康路51號,1,108.0
公寓,WTA00725,石潭里,臺北市內湖區安康路63號,1,236.0
公寓,WTA00766,石潭里,臺北市內湖區成功路二段115巷45弄1號,1,580.0
公寓,WTA00793,石潭里,臺北市內湖區潭美街351號,1,106.0
公寓,WTA00794,石潭里,臺北市內湖區成功路二段8號,1,726.0
大樓,WTA02738,石潭里,臺北市內湖區石潭路56號,1,2117.0
公寓,WTA01541,行善里,臺北市內湖區潭美街65號,1,238.0
大樓,WTA01544,行善里,臺北市內湖區新明路550號,1,193.0
公寓,WTA01587,行善里,臺北市內湖區新明路460巷18弄1號,1,158.0
公寓,WTA01589,行善里,臺北市內湖區新明路460巷21弄2號,1,176.0
公寓,WTA01590,行善里,臺北市內湖區新明路460巷28弄2號,1,176.0
公寓,WTA01597,行善里,臺北市內湖區新明路498巷8弄1號,1,418.0
公寓,WTA01713,行善里,臺北市內湖區新明路426巷14號,1,237.0
大樓,WTA01832,行善里,臺北市內湖區新明路498巷14弄20號,1,1201.0
大樓,WTA02220,行善里,臺北市內湖區新明路460巷21弄16號,1,1877.0
公寓,WTA02296,行善里,臺北市內湖區新明路426巷11弄2號,3,1361.0
大樓,WTA02488,行善里,臺北市內湖區新明路536巷5號,2,262.0
大樓,WTA02502,行善里,臺北市內湖區新明路498巷14弄1號,1,856.0
大樓,WTA02503,行善里,臺北市內湖區新明路498巷14弄6號,1,1029.0
大樓,WTA02725,行善里,臺北市內湖區南京東路六段70號,1,1537.0
大樓,WTA01540,行善里,臺北市內湖區新明路503-1號,1,337.0
公寓,WTA01582,行善里,臺北市內湖區新明路428巷13號,1,221.0
公寓,WTA01586,行善里,臺北市內湖區新明路460巷17弄1號,1,472.0
公寓,WTA01591,行善里,臺北市內湖區新明路475巷10號,1,78.0
公寓,WTA01592,行善里,臺北市內湖區新明路475巷15號,1,53.0
公寓,WTA01593,行善里,臺北市內湖區新明路475巷16號,1,220.0
公寓,WTA01594,行善里,臺北市內湖區新明路475巷21號,1,154.0
公寓,WTA01595,行善里,臺北市內湖區新明路475巷5號,1,317.0
公寓,WTA01596,行善里,臺北市內湖區新明路498巷3號,1,173.0
公寓,WTA01696,行善里,臺北市內湖區新明路426巷12弄9號,1,90.0
公寓,WTA01697,行善里,臺北市內湖區新明路451巷34弄22號,1,398.0
公寓,WTA01698,行善里,臺北市內湖區新明路451巷6號,1,76.0
公寓,WTA01699,行善里,臺北市內湖區新明路451巷34弄2號,1,364.0
大樓,WTA01947,行善里,臺北市內湖區新明路460巷18弄6號,2,3025.0
大樓,WTA02419,行善里,臺北市內湖區潭美街117號,1,1114.0
大樓,WTA02420,行善里,臺北市內湖區潭美街115號,1,93.0
大樓,WTA02552,行善里,臺北市內湖區潭美街77號之2,1,442.0
大樓,WTA02703,行善里,臺北市內湖區新明路428巷1號,1,2021.0
大樓,WTA01758,行善里,臺北市內湖區行善路1號,1,27646.0
大樓,WTA01701,行善里,臺北市內湖區行善南京東路六段71號,1,24732.0
大樓,WTA02346,西湖里,臺北市內湖區瑞光路515號,1,3336.0
大樓,WTA01849,西湖里,臺北市內湖區瑞光路581號,3,4817.0
大樓,WTA01994,西湖里,臺北市內湖區瑞光路480號,2,2289.0
大樓,WTA01848,西湖里,臺北市內湖區瑞光路578號,2,2240.0
大樓,WTA01739,西湖里,臺北市內湖區瑞光路583巷22號,2,2594.0
大樓,WTA00094,西湖里,臺北市內湖區內湖路一段275號,1,1198.0
大樓,WTA00095,西湖里,臺北市內湖區內湖路一段287號,1,1117.0
大樓,WTA00096,西湖里,臺北市內湖區內湖路一段307號,1,281.0
大樓,WAT00097,西湖里,臺北市內湖區內湖路一段321號,1,729.0
公寓,WTA00145,西湖里,臺北市內湖區環山路一段5號,1,829.0
公寓,WTA00148,西湖里,臺北市內湖區內湖路一段285巷10號,1,386.0
公寓,WAT00154,西湖里,臺北市內湖區內湖路一段285巷19號,1,534.0
大樓,WTA00216,西湖里,臺北市內湖區內湖路一段323巷4弄1號,1,2080.0
大樓,WTA00217,西湖里,臺北市內湖區內湖路一段323巷8弄1號,1,525.0
大樓,WTA01738,西湖里,臺北市內湖區堤頂大道二段201號,1,2565.0
大樓,WTA01760,西湖里,臺北市西湖里13鄰內湖區內湖區基湖路1號,1,49.0
大樓,WTA01780,西湖里,臺北市內湖區瑞光路513巷26號,2,2201.0
大樓,WTA01786,西湖里,臺北市內湖區瑞光路513巷22弄5號,2,1577.0
大樓,WAT01787,西湖里,臺北市內湖區瑞光路583巷31號,2,3197.0
大樓,WTA01820,西湖里,臺北市內湖區瑞光路478巷18弄20號,1,1198.0
大樓,WAT01850,西湖里,臺北市內湖區瑞光路478巷18弄30號,2,2318.0
大樓,WTA01860,西湖里,臺北市內湖區洲子街101號,1,1254.0
大樓,WTA01861,西湖里,臺北市內湖區瑞光路669號,1,1964.0
大樓,WTA01886,西湖里,臺北市內湖區堤頂大道二段281號,1,477.0
大樓,WTA01887,西湖里,臺北市內湖區堤頂大道二段283號,1,477.0
大樓,WTA01890,西湖里,臺北市內湖區堤頂大道二段285號,3,1177.0
大樓,WTA01891,西湖里,臺北市內湖區堤頂大道二段253號,3,2102.0
大樓,WTA01900,西湖里,臺北市內湖區瑞光路496號,3,3336.0
大樓,WTA01904,西湖里,臺北市內湖區瑞光路548巷15號,1,41.0
大樓,WTA01909,西湖里,臺北市內湖區瑞光路513巷22弄17號,1,1208.0
大樓,WTA01910,西湖里,臺北市內湖區內湖路一段356號,1,2186.0
大樓,WTA01911,西湖里,臺北市內湖區基湖路3巷45號,3,1850.0
大樓,WTA01917,西湖里,臺北市內湖區內湖路一段360巷6號,3,1246.0
大樓,WTA01928,西湖里,臺北市內湖區洲子街194號,3,1841.0
大樓,WTA01931,西湖里,臺北市內湖區洲子街116號,1,1112.0
大樓,WTA01777,西湖里,臺北市內湖區瑞光路513巷32號,2,4552.0
大樓,WTA01940,西湖里,臺北市內湖區內湖路一段240號,3,7374.0
大樓,WTA01943,西湖里,臺北市內湖區基湖路35巷49號,3,2406.0
大樓,WTA01953,西湖里,臺北市內湖區基湖路35巷2弄9號,3,1197.0
大樓,WTA01956,西湖里,臺北市內湖區基湖路37號,3,3085.0
大樓,WTA01974,西湖里,臺北市內湖區堤頂大道二段249號,1,830.0
大樓,WTA01989,西湖里,臺北市內湖區瑞光路478巷20號,4,2466.0
大樓,WTA02000,西湖里,臺北市內湖區堤頂大道二段301號,4,2361.0
大樓,WAT02001,西湖里,臺北市內湖區瑞光路500號,2,1616.0
大樓,WTA02010,西湖里,臺北市內湖區基湖路3巷1號,2,602.0
大樓,WTA02014,西湖里,臺北市內湖區基湖路35巷6號,2,1130.0
大樓,WTA02018,西湖里,臺北市內湖區瑞光路550號,4,4573.0
大樓,WTA02021,西湖里,臺北市內湖區瑞光路504號,2,3198.0
大樓,WTA02031,西湖里,臺北市內湖區基湖路35巷11號,4,3586.0
大樓,WTA02035,西湖里,臺北市內湖區內湖路一段306號,4,7809.0
大樓,WTA02046,西湖里,臺北市內湖區基湖路3巷47號,3,2573.0
大樓,WTA02055,西湖里,臺北市內湖區洲子街118號,1,785.0
大樓,WTA02067,西湖里,臺北市內湖區內湖路一段250號,1,2806.0
大樓,WTA02102,西湖里,臺北市內湖區瑞光路618號,2,2394.0
大樓,WTA02107,西湖里,臺北市內湖區內湖路一段318號,3,3461.0
大樓,WTA02110,西湖里,臺北市內湖區堤頂大道二段207號,3,2340.0
大樓,WTA02121,西湖里,臺北市內湖區洲子街181號,3,1224.0
大樓,WTA02198,西湖里,臺北市內湖區基湖路35巷16號,1,4382.0
大樓,WTA02221,西湖里,臺北市內湖區堤頂大道二段257號,1,1746.0
大樓,WTA02242,西湖里,臺北市內湖區堤頂大道二段235號,1,5210.0
大樓,WTA02345,西湖里,臺北市內湖區瑞光路631號,1,1872.0
大樓,WTA02361,西湖里,臺北市內湖區瑞光路601號,1,3174.0
大樓,WTA02362,西湖里,臺北市內湖區基湖路3巷5號,4,1780.0
大樓,WTA02363,西湖里,臺北市內湖區堤頂大道二段293號,1,2112.0
大樓,WTA02375,西湖里,臺北市內湖區洲子街151號,1,902.0
大樓,WTA02458,西湖里,臺北市內湖區基湖路1號,1,2228.0
大樓,WTA02472,西湖里,臺北市內湖區內湖路一段296號,1,2305.0
大樓,WTA02495,西湖里,臺北市內湖區瑞光路585號,1,2405.0
大樓,WTA02512,西湖里,臺北市內湖區洲子街105號,1,1628.0
大樓,WTA02554,西湖里,臺北市內湖區洲子街150號,1,1174.0
大樓,WTA02620,西湖里,臺北市內湖區瑞光路606號,1,626.0
大樓,WTA00156,西湖里,臺北市內湖區環山路一段25號,1,418.0
大樓,WTA00157,西湖里,臺北市內湖區環山路一段25號,1,966.0
大樓,WTA00158,西湖里,臺北市內湖區環山路一段25號,1,764.0
大樓,WTA00198,西湖里,臺北市內湖區內湖路一段325號,1,2352.0
大樓,WTA00099,西湖里,臺北市內湖區內湖路一段329號,1,110.0
大樓,WTA00101,西湖里,臺北市內湖區內湖路一段333號,1,1000.0
大樓,WTA00109,西湖里,臺北市內湖區內湖路一段341-2號,1,77.0
大樓,WTA00211,西湖里,臺北市內湖區內湖路一段323巷13號,1,520.0
公寓,WTA00212,西湖里,臺北市內湖區內湖路一段323巷17號,1,224.0
公寓,WTA00214,西湖里,臺北市內湖區內湖路一段323巷7號,2,1626.0
公寓,WTA00215,西湖里,臺北市內湖區內湖路一段323巷9號,1,276.0
公寓,WTA00169,西湖里,臺北市內湖區內湖路一段285巷27弄1號,1,133.0
公寓,WTA00170,西湖里,臺北市內湖區內湖路一段285巷27弄2號,1,234.0
公寓,WTA00171,西湖里,臺北市內湖區內湖路一段285巷59弄1號,1,157.0
公寓,WTA00172,西湖里,臺北市內湖區內湖路一段285巷59弄10號,1,589.0
公寓,WTA00173,西湖里,臺北市內湖區內湖路一段285巷59弄14號,1,610.0
公寓,WTA00174,西湖里,臺北市內湖區內湖路一段285巷59弄2號,1,412.0
公寓,WTA00175,西湖里,臺北市內湖區內湖路一段285巷59弄6號,1,618.0
公寓,WTA00176,西湖里,臺北市內湖區內湖路一段285巷59弄9號,1,426.0
公寓,WTA00182,西湖里,臺北市內湖區內湖路一段285巷65弄23號,1,373.0
公寓,WTA02271,西湖里,臺北市內湖區內湖路一段285巷65弄73號,1,290.0
公寓,WTA00177,西湖里,臺北市內湖區內湖路一段285巷63弄16號,1,533.0
公寓,WTA00178,西湖里,臺北市內湖區內湖路一段285巷65弄1號,1,146.0
公寓,WTA00179,西湖里,臺北市內湖區內湖路一段285巷65弄13號,1,374.0
公寓,WTA00180,西湖里,臺北市內湖區內湖路一段285巷65弄14號,1,114.0
公寓,WTA00181,西湖里,臺北市內湖區內湖路一段285巷65弄18號,1,446.0
公寓,WTA00183,西湖里,臺北市內湖區內湖路一段285巷65弄30號,1,442.0
大樓,WTA00185,西湖里,臺北市內湖區內湖路一段285巷65弄58號,1,1221.0
公寓,WTA00186,西湖里,臺北市內湖區內湖路一段285巷65弄6號,1,794.0
公寓,WTA00188,西湖里,臺北市內湖區內湖路一段285巷65弄9號,1,393.0
公寓,WTA00197,西湖里,臺北市內湖區內湖路一段285巷69弄10號,3,802.0
公寓,WTA00198,西湖里,臺北市內湖區內湖路一段285巷69弄12號,1,86.0
公寓,WTA00199,西湖里,臺北市內湖區內湖路一段285巷69弄16號,1,772.0
公寓,WTA00201,西湖里,臺北市內湖區內湖路一段285巷69弄3號,1,312.0
公寓,WTA00191,西湖里,臺北市內湖區內湖路一段285巷68弄23號,1,336.0
公寓,WTA00192,西湖里,臺北市內湖區內湖路一段285巷68弄3號,1,276.0
公寓,WTA00205,西湖里,臺北市內湖區環山路一段59巷3弄8號,1,116.0
公寓,WTA00206,西湖里,臺北市內湖區環山路一段59巷14弄2號,1,204.0
公寓,WTA00207,西湖里,臺北市內湖區環山路一段59巷14弄8號,1,578.0
公寓,WTA00200,西湖里,臺北市內湖區內湖路一段285巷69弄26號,1,154.0
公寓,WTA00202,西湖里,臺北市內湖區內湖路一段285巷69弄34號,1,633.0
公寓,WTA00203,西湖里,臺北市內湖區內湖路一段285巷69弄52號,1,657.0
公寓,WTA00204,西湖里,臺北市內湖區內湖路一段285巷69弄72號,1,561.0
大樓,WTA00100,西湖里,臺北市內湖區內湖路一段331號,1,797.0
大樓,WTA00255,西康里,臺北市內湖區內湖路一段47巷32號,1,317.0
大樓,WTA00256,西康里,臺北市內湖區內湖路一段47巷22弄3號,1,865.0
公寓,WTA00258,西康里,臺北市內湖區內湖路一段47巷6弄4號,1,570.0
公寓,WTA00259,西康里,臺北市內湖區內湖路一段47巷8弄18號,1,104.0
大樓,WTA00261,西康里,臺北市內湖區內湖路一段47巷8弄23號,1,286.0
公寓,WTA00584,西康里,臺北市內湖區文湖街21巷98弄13號,1,504.0
公寓,WTA01923,西康里,臺北市內湖區文湖街21巷100弄8之9號,1,176.0
公寓,WTA01995,西康里,臺北市內湖區文湖街21巷112弄11號,2,2160.0
公寓,WTA02079,西康里,臺北市內湖區文湖街21巷112弄6號,1,810.0
公寓,WTA02116,西康里,臺北市內湖區文湖街21巷82弄31號,1,454.0
大樓,WTA02172,西康里,臺北市內湖區文湖街21巷82弄6號,2,1332.0
公寓,WTA02276,西康里,臺北市內湖區文湖街21巷98弄2號,1,600.0
公寓,WTA02309,西康里,臺北市內湖區文湖街21巷116號,3,1964.0
大樓,WTA02524,西康里,臺北市內湖區文湖街21巷118弄16號,3,2066.0
公寓,WTA02525,西康里,臺北市內湖區文湖街21巷118弄6號,1,610.0
大樓,WTA02526,西康里,臺北市內湖區文湖街21巷118弄15號,1,214.0
大樓,WTA02645,西康里,臺北市內湖區文湖街21巷79號,3,2536.0
公寓,WTA02651,西康里,臺北市內湖區文湖街21巷118弄40號,1,421.0
公寓,WTA00364,西康里,臺北市內湖區內湖路一段91巷38弄22號,3,2836.0
大樓,WTA00572,西康里,臺北市內湖區文湖街58號,1,52.0
公寓,WTA00573,西康里,臺北市內湖區文湖街68號,1,260.0
大樓,WTA01993,西康里,臺北市內湖區內湖路一段91巷40號,1,352.0
公寓,WTA02141,西康里,臺北市內湖區文湖街60巷2號,1,634.0
公寓,WTA02171,西康里,臺北市內湖區內湖路一段155號,2,1072.0
公寓,WTA02238,西康里,臺北市內湖區環山路一段46號,2,2662.0
公寓,WTA02374,西康里,臺北市內湖區文湖街80號,3,1900.0
大樓,WTA02400,西康里,臺北市內湖區環山路一段26號,1,8965.0
大樓,WTA02483,西康里,臺北市內湖區文湖街60巷36號,1,222.0
大樓,WTA02658,西康里,臺北市內湖區文湖街42號,3,3450.0
大樓,WTA02658,西康里,臺北市內湖區文湖街50號,3,3918.0
公寓,WTA01612,西康里,臺北市內湖區環山路一段24巷2號,3,3073.0
大樓,WTA00141,西康里,臺北市內湖區內湖路一段203巷5號,1,1504.0
大樓,WTA01765,西康里,臺北市內湖區內湖路一段88號,2,3336.0
大樓,WTA01789,西康里,臺北市內湖區內湖路一段120巷8號,3,1649.0
大樓,WTA01796,西康里,臺北市內湖區內湖路一段238號,1,58.0
大樓,WTA01939,西康里,臺北市內湖區內湖路一段120巷17號,4,4609.0
大樓,WTA01950,西康里,臺北市內湖區內湖路一段120巷13號,3,2098.0
公寓,WTA02609,西康里,臺北市內湖區內湖路一段203巷15號,1,220.0
大樓,WTA02523,西康里,臺北市內湖區文湖街21巷82弄16號,1,177.0
大樓,WTA00262,西康里,臺北市內湖區內湖路一段47巷8弄36號,1,100.0
