建築物名稱,縣(市),鄉鎮市區,村里別,地址,避難樓層,"防空避難 設備面積 (平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,"建檔日期 （西元年/月/日）","最後修正日期 （西元年/月/日）",緯經度,備註
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里9鄰和平路13號,1.0,80.0,,88.0,頭份分局,1971/5/25,2022/12/31,"24.683432, 120.908350",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里3鄰仁愛路8號,1.0,45.0,,50.0,頭份分局,1970/10/15,2022/12/31,"24.684627643694594, 120.91064084024843",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里11鄰中興巷32號之6,1.0,33.0,,36.0,頭份分局,1971/3/13,2022/12/31,"24.682800, 120.907975",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里11鄰中興巷32號之12,1.0,22.0,,24.0,頭份分局,1972/2/23,2022/12/31,"24.682870, 120.908056",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里12鄰銀河路30號,1.0,60.0,,66.0,頭份分局,1971/11/24,2022/12/31,"24.684521, 120.910840",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里12鄰日新街11號,1.0,38.0,,42.0,頭份分局,1973/3/21,2022/12/31,"24.685070, 120.911375",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里中山路64號,1.0,14.0,,15.0,頭份分局,1974/12/28,2022/12/31,"24.683729, 120.907846",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里9鄰中山路66號,1.0,28.0,,31.0,頭份分局,1975/1/27,2022/12/31,"24.683771, 120.907805",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里3鄰仁愛路11號,1.0,64.0,,71.0,頭份分局,1975/11/3,2022/12/31,"24.684580595329567, 120.91026430956127",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里1鄰中山路218號,1.0,16.0,,17.0,頭份分局,1974/10/24,2022/12/31,"24.686395, 120.912230",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里8鄰和平路14號,1.0,21.0,,23.0,頭份分局,1975/5/19,2022/12/31,"24.683263, 120.908334",
頭份市公所,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里8鄰中山路234號,1.0,301.0,,334.0,頭份分局,1975/5/2,2022/12/31,"24.686848346049256, 120.91336134024844",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里11鄰銀河路106號,1.0,47.0,,52.0,頭份分局,1977/2/12,2022/12/31,"24.682448, 120.908024",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里14鄰中山路187號,1.0,38.0,,42.0,頭份分局,1978/10/16,2022/12/31,"24.686315, 120.912451",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里2鄰信東路31號,1.0,38.0,,42.0,頭份分局,1978/11/15,2022/12/31,"24.686361, 120.911904",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里2鄰中山路175號,1.0,39.0,,43.0,頭份分局,1978/10/26,2022/12/31,"24.685993, 120.911872",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里2鄰信東路33號,1.0,31.0,,34.0,頭份分局,1978/11/15,2022/12/31,"24.686469836576233, 120.91172063839717",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里13鄰中山路212號,1.0,51.0,,56.0,頭份分局,1978/10/17,2022/12/31,"24.686084, 120.911662",
漢唐天廈,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里11鄰銀河路92號,1.0,513.0,v,356.0,頭份分局,1982/10/22,2022/12/31,"24.682943, 120.908607",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里10鄰建國路183號,1.0,23.0,,25.0,頭份分局,1975/11/3,2022/12/31,"24.696686014195826, 120.90862234024874",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里10鄰建國路185號,1.0,23.0,,25.0,頭份分局,1970/11/26,2022/12/31,"24.69661540939455, 120.9085258960693",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里7鄰信東路316號,1.0,23.0,,25.0,頭份分局,1977/11/9,2022/12/31,"24.694341233151786, 120.9060818383974",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里7鄰山下街69號,1.0,127.0,,141.0,頭份分局,1970/1/16,2022/12/31,"24.695439536045086, 120.90738343839745",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里2鄰節約街34號,1.0,18.0,,20.0,頭份分局,1971/3/25,2022/12/31,"24.694671, 120.908197",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里2鄰節約街29號,1.0,17.0,,18.0,頭份分局,1971/7/27,2022/12/31,"24.694805, 120.908484",
建國國中,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里2鄰建國路119號,1.0,2028.0,,2253.0,頭份分局,1985/8/20,2022/12/31,"24.695407, 120.910312",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里3鄰成功路111號,1.0,25.0,,27.0,頭份分局,1974/4/17,2022/12/31,"24.694118, 120.909478",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里19鄰忠孝一路290號,1.0,26.0,,28.0,頭份分局,1971/11/24,2022/12/31,"24.693494, 120.910853",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里4鄰成功路53號,1.0,32.0,,35.0,頭份分局,1977/1/11,2022/12/31,"24.693313, 120.908867",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里4鄰成功路39號,1.0,27.0,,30.0,頭份分局,1976/5/5,2022/12/31,"24.693462, 120.908269",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里5鄰山下街32號,1.0,41.0,,45.0,頭份分局,1976/1/5,2022/12/31,"24.693496, 120.907699",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里5鄰山下街35號,1.0,291.0,,323.0,頭份分局,1982/12/22,2022/12/31,"24.693899, 120.907314",
民宅公寓,苗栗縣,頭份市,蟠桃里,苗栗縣頭份市蟠桃里2鄰建國路13號,1.0,26.0,,28.0,頭份分局,1978/3/21,2022/12/31,"24.693469973475086, 120.91397655188966",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里2鄰節約街28巷11號,1.0,15.0,,16.0,頭份分局,1972/2/23,2022/12/31,"24.694297, 120.908408",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里2鄰節約街28巷15號,1.0,17.0,,18.0,頭份分局,1972/2/23,2022/12/31,"24.694193, 120.908421",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里2鄰節約街28巷13號,1.0,15.0,,16.0,頭份分局,1972/2/23,2022/12/31,"24.694120, 120.908472",
民宅公寓,苗栗縣,頭份市,蟠桃里,苗栗縣頭份市蟠桃里5鄰建國路193號,1.0,18.0,,20.0,頭份分局,1974/10/24,2022/12/31,"24.696667, 120.908369",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里2鄰建國路15號,1.0,26.0,,28.0,頭份分局,1978/3/20,2022/12/31,"24.693432639186074, 120.91393042305388",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里2鄰建國路17號,1.0,26.0,,28.0,頭份分局,1978/3/21,2022/12/31,"24.693535021099596, 120.91392300956151",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里2鄰建國路79號,1.0,30.0,,33.0,頭份分局,1977/8/23,2022/12/31,"24.694421762238928, 120.9125781249051",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里2鄰建國路77號,1.0,30.0,,33.0,頭份分局,1977/8/23,2022/12/31,"24.69427018097471, 120.91259599606919",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里2鄰建國路51號,1.0,123.0,,136.0,頭份分局,1977/10/4,2022/12/31,"24.693804638603872, 120.91326382675634",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里2鄰光大街46號,1.0,263.0,,292.0,頭份分局,1981/7/3,2022/12/31,"24.69326663500169, 120.91240422305381",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里2鄰建國路101號,1.0,287.0,,318.0,頭份分局,1977/12/13,2022/12/31,"24.694846079938145, 120.91169878257688",
住宅大樓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里1鄰忠孝一路314號,1.0,1191.0,v,827.0,頭份分局,1982/9/23,2022/12/31,"24.693565, 120.909564",
住宅大樓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里19鄰忠孝一路306號,1.0,602.0,v,418.0,頭份分局,1983/10/5,2022/12/31,"24.693517, 120.909871",
住宅大樓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里17鄰節約街92巷1號之5,1.0,1022.0,v,709.0,頭份分局,1985/2/15,2022/12/31,"24.694331, 120.910211",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里8鄰文化街115號,1.0,18.0,,20.0,頭份分局,1970/8/4,2022/12/31,"24.69848421550696, 120.89898294024879",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里8鄰文化街118號,1.0,25.0,,27.0,頭份分局,1970/3/13,2022/12/31,"24.69970592391538, 120.89991978442829",
民宅公寓,苗栗縣,頭份市,合興里,苗栗縣頭份市合興里文化街29號,1.0,15.0,,16.0,頭份分局,1969/3/18,2022/12/31,"24.696464219617074, 120.89788049606929",
民宅公寓,苗栗縣,頭份市,合興里,苗栗縣頭份市合興里17鄰翠亨路22巷30號,1.0,515.0,,572.0,頭份分局,1982/10/18,2022/12/31,"24.697975192033418, 120.89629858090804",
民宅公寓,苗栗縣,頭份市,合興里,苗栗縣頭份市合興里信義路504巷41號,1.0,378.0,,420.0,頭份分局,1982/10/2,2022/12/31,"24.69864125226914, 120.89539607975942",
民宅公寓,苗栗縣,頭份市,後庄里,苗栗縣頭份市後庄里20鄰文化街9號,1.0,23.0,,25.0,頭份分局,1973/3/21,2022/12/31,"24.69585704613885, 120.89767170572888",
民宅公寓,苗栗縣,頭份市,合興里,苗栗縣頭份市合興里24鄰文化街32巷17號之1,1.0,50.0,,55.0,頭份分局,1977/10/3,2022/12/31,"24.697270660470025, 120.89907456617247",
華夏塑膠公司,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里15鄰民族路571號,1.0,40.0,,44.0,頭份分局,1980/10/24,2022/12/31,"24.685243303054634, 120.88953714824979",
華夏塑膠公司,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里15鄰民族路571號,1.0,588.0,,653.0,頭份分局,1974/5/10,2022/12/31,"24.685243303054634, 120.88953714824979",
華夏塑膠公司,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里15鄰民族路571號,1.0,136.0,,151.0,頭份分局,1978/6/21,2022/12/31,"24.685243303054634, 120.88953714824979",
華夏塑膠公司,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里15鄰民族路571號,1.0,80.0,,88.0,頭份分局,1977/9/29,2022/12/31,"24.685243303054634, 120.88953714824979",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里16鄰民族路716號,1.0,17.0,,18.0,頭份分局,1973/5/10,2022/12/31,"24.685151, 120.887063",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里16鄰民族路718號,1.0,17.0,,18.0,頭份分局,1973/5/10,2022/12/31,"24.685151, 120.887063",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里15鄰北田街5號,1.0,26.0,,28.0,頭份分局,1973/12/29,2022/12/31,"24.682966, 120.886142",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里15鄰民族路681號,1.0,104.0,,115.0,頭份分局,1976/12/17,2022/12/31,"24.684987, 120.886764",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里15鄰自強路二段450號,1.0,78.0,,86.0,頭份分局,1981/6/11,2022/12/31,"24.682456, 120.886417",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里14鄰民族路405號,1.0,24.0,,26.0,頭份分局,1973/12/29,2022/12/31,"24.685240, 120.894245",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里14鄰民族路525號,1.0,81.0,,90.0,頭份分局,1980/4/22,2022/12/31,"24.685288, 120.890890",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里3鄰東田街176號,1.0,65.0,,72.0,頭份分局,1979/10/2,2022/12/31,"24.687492, 120.886790",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里5鄰民族路584號,1.0,75.0,,83.0,頭份分局,1979/10/2,2022/12/31,"24.685366, 120.890485",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里13鄰中華路1103號,1.0,60.0,,66.0,頭份分局,1971/11/24,2022/12/31,"24.67583081081068, 120.88482185314496",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里9鄰仁愛路75號,1.0,150.0,,166.0,頭份分局,1973/5/10,2022/12/31,"24.686292059187743, 120.90891847850543",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里11鄰中華路1175號,1.0,34.0,,37.0,頭份分局,1973/5/10,2022/12/31,"24.68824013079609, 120.91123373191651",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路61號,1.0,22.0,,24.0,頭份分局,1976/5/9,2022/12/31,"24.689330, 120.910906",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路35號,1.0,28.0,,31.0,頭份分局,1977/10/19,2022/12/31,"24.689620, 120.911507",
住宅大樓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰中華路1095號,1.0,1206.0,,1340.0,頭份分局,1977/12/19,2022/12/31,"24.687686237558786, 120.90966282569623",
住宅大樓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里11鄰信東路115號,1.0,413.0,,458.0,頭份分局,1980/1/14,2022/12/31,"24.688727035441858, 120.90981603918831",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路33號,1.0,20.0,,22.0,頭份分局,77年10月19,2022/12/31,"24.689804, 120.911478",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里13鄰中華路1109號,1.0,49.0,,54.0,頭份分局,1978/3/16,2022/12/31,"24.687882485362913, 120.90998288151634",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里2鄰自強路119號,1.0,28.0,,31.0,頭份分局,1977/1/11,2022/12/31,"24.688176636561334, 120.90857509686025",
合作金庫,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里8鄰仁愛路70號,1.0,338.0,,375.0,頭份分局,1980/12/18,2022/12/31,"24.686233, 120.909021",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里11鄰中華路1209號,1.0,145.0,,161.0,頭份分局,1971/1/20,2022/12/31,"24.689474693538926, 120.9118748103524",
住宅大樓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路75號,1.0,822.0,v,570.0,頭份分局,1981/7/6,2022/12/31,"24.689098, 120.910420",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里11鄰信東路88巷1號,1.0,25.0,,27.0,頭份分局,1978/1/30,2022/12/31,"24.688623139364775, 120.91039264104037",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路55巷1號,1.0,20.0,,22.0,頭份分局,1970/1/6,2022/12/31,"24.689147, 120.911256",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路55巷5號,1.0,20.0,,22.0,頭份分局,1970/10/6,2022/12/31,"24.689088, 120.911352",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路55巷12號,1.0,20.0,,22.0,頭份分局,1970/1/25,2022/12/31,"24.688882, 120.911243",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路55巷2號,1.0,20.0,,22.0,頭份分局,1970/1/25,2022/12/31,"24.689039, 120.911013",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路55巷8號,1.0,20.0,,22.0,頭份分局,1970/1/5,2022/12/31,"24.688990, 120.911144",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路55巷6號,1.0,20.0,,22.0,頭份分局,1970/1/6,2022/12/31,"24.689000, 120.911105",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里7鄰中華路982號,1.0,17.0,,18.0,頭份分局,1974/7/23,2022/12/31,"24.68707128361188, 120.90885076617229",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里14鄰自強路53號,1.0,29.0,,32.0,頭份分局,1978/10/6,2022/12/31,"24.689497, 120.911249",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里中華路1121號,1.0,42.0,,46.0,頭份分局,1979/2/3,2022/12/31,"24.687901040720554, 120.9103020815163",
住宅大樓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里13鄰中華路1215號,1.0,20.0,,22.0,頭份分局,1979/3/19,2022/12/31,"24.689516214178614, 120.91210913607205",
民宅公寓,苗栗縣,頭份市,山下里,苗栗縣頭份市山下里13鄰山下街100號,1.0,23.0,,25.0,頭份分局,1972/2/23,2022/12/31,"24.69628696270239, 120.90772559686044",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里9鄰中正路1號,1.0,100.0,,111.0,頭份分局,1973/3/21,2022/12/31,"24.684600, 120.906113",
元大銀行,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里5鄰和平路79號,1.0,99.0,,110.0,頭份分局,1972/12/19,2022/12/31,"24.685161, 120.907076",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里9鄰中正路2號,1.0,120.0,,133.0,頭份分局,1973/10/12,2022/12/31,"24.683615, 120.905253",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里9鄰中正路6號,1.0,20.0,,22.0,頭份分局,1978/5/9,2022/12/31,"24.683701, 120.905987",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里9鄰中正路8號,1.0,20.0,,22.0,頭份分局,1978/5/9,2022/12/31,"24.683678, 120.906051",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里9鄰中正路10號,1.0,16.0,,17.0,頭份分局,1978/5/9,2022/12/31,"24.683885, 120.905982",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里9鄰東興路62號,1.0,25.0,,27.0,頭份分局,1972/2/23,2022/12/31,"24.683116, 120.905967",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里9鄰東興路64號,1.0,43.0,,47.0,頭份分局,1986/7/31,2022/12/31,"24.683221, 120.905912",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里11鄰民族路39號,1.0,40.0,,44.0,頭份分局,1972/6/20,2022/12/31,"24.683445, 120.906995",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里11鄰民族路41號,1.0,40.0,,44.0,頭份分局,1972/6/20,2022/12/31,"24.683447, 120.906956",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里11鄰民族路43號,1.0,40.0,,44.0,頭份分局,1972/6/20,2022/12/31,"24.683468, 120.906855",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里11鄰民族路51號,1.0,19.0,,21.0,頭份分局,1972/6/20,2022/12/31,"24.683703, 120.906810",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里12鄰民族路46號,1.0,40.0,,44.0,頭份分局,1972/2/23,2022/12/31,"24.683445, 120.906796",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里12鄰中山路25號,1.0,25.0,,27.0,頭份分局,1972/6/20,2022/12/31,"24.683324, 120.907356",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里13鄰東興路37巷43號,1.0,20.0,,22.0,頭份分局,1972/12/19,2022/12/31,"24.681932, 120.905025",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里13鄰東興路37巷45號,1.0,30.0,,33.0,頭份分局,1986/7/31,2022/12/31,"24.681863, 120.904942",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里13鄰東興路37巷47號,1.0,30.0,,33.0,頭份分局,1986/7/31,2022/12/31,"24.681896, 120.904937",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里13鄰東興路37巷55號,1.0,20.0,,22.0,頭份分局,71/11月24,2022/12/31,"24.681725, 120.904729",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里13鄰東興路37巷56號,1.0,26.0,,28.0,頭份分局,1972/12/19,2022/12/31,"24.681788, 120.904715",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里14鄰東興路21號,1.0,21.0,,23.0,頭份分局,1974/10/24,2022/12/31,"24.682409, 120.906690",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里14鄰東興路23號,1.0,31.0,,34.0,頭份分局,1974/3/8,2022/12/31,"24.682410, 120.906612",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里5鄰和平路73號,1.0,18.0,,20.0,頭份分局,1970/10/15,2022/12/31,"24.685178, 120.907110",
民宅公寓,苗栗縣,頭份市,和平里,苗栗縣頭份市和平里1鄰和平路45號,1.0,16.0,,17.0,頭份分局,1971/11/24,2022/12/31,"24.684289, 120.907745",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里15鄰貴品居3號,1.0,24.0,,26.0,頭份分局,1978/1/12,2022/12/31,"24.69846175776686, 120.91007451035257",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里15鄰貴品居5號,1.0,24.0,,26.0,頭份分局,1978/1/12,2022/12/31,"24.698390, 120.911187",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里15鄰貴品居6號,1.0,24.0,,26.0,頭份分局,1978/1/12,2022/12/31,"24.698147, 120.911087",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里15鄰貴品居7號,1.0,21.0,,23.0,頭份分局,1978/1/12,2022/12/31,"24.69984, 120.911008",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里15鄰貴品居8號,1.0,27.0,,30.0,頭份分局,1978/1/12,2022/12/31,"24.697784, 120.910749",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里15鄰貴品居11號,1.0,36.0,,40.0,頭份分局,1977/11/25,2022/12/31,"24.697984, 120.910962",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里15鄰貴品居12號,1.0,27.0,,30.0,頭份分局,1977/11/25,2022/12/31,"24.697984, 120.910962",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里15鄰貴品居13號,1.0,27.0,,30.0,頭份分局,1977/11/25,2022/12/31,"24.697873, 120.910772",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里11鄰建國路128號,1.0,68.0,,75.0,頭份分局,1972/12/19,2022/12/31,"24.695963, 120.909866",
民宅公寓,苗栗縣,頭份市,成功里,苗栗縣頭份市成功里明新街79巷11號,1.0,1687.0,,1874.0,頭份分局,1983/3/24,2022/12/31,"24.698197873990075, 120.90935638336857",
建國國小,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里11鄰建國路80號,1.0,690.0,,766.0,頭份分局,1985/2/7,2022/12/31,"24.695514, 120.912153",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰大同路30號,1.0,20.0,,22.0,頭份分局,1972/12/29,2022/12/31,"24.694648, 120.914305",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰大同路32號,1.0,19.0,,21.0,頭份分局,1972/12/29,2022/12/31,"24.693782, 120.913483",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰中華路1443號,1.0,64.0,,71.0,頭份分局,1971/9/15,2022/12/31,"24.695427121811885, 120.91598338336841",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里2鄰中華路1471號,1.0,28.0,,31.0,頭份分局,1973/3/31,2022/12/31,"24.695784, 120.916549",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰中華路1383號,1.0,23.0,,25.0,頭份分局,1973/10/12,2022/12/31,"24.694011, 120.915596",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰建國路10號,1.0,25.0,,27.0,頭份分局,1974/10/4,2022/12/31,"24.693589, 120.914199",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里7鄰大同路56號,1.0,23.0,,25.0,頭份分局,1975/10/16,2022/12/31,"24.69513072241503, 120.91454963733646",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里1鄰中華路1404號,1.0,13.0,,14.0,頭份分局,1978/4/11,2022/12/31,"24.696810, 120.917271",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里1鄰中華路1394號,1.0,12.0,,13.0,頭份分局,1978/4/11,2022/12/31,"24.696510, 120.917271",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰建國路36號,1.0,15.0,,16.0,頭份分局,1978/4/24,2022/12/31,"24.694057, 120.913508",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里1鄰中華路1398號,1.0,14.0,,15.0,頭份分局,1978/4/11,2022/12/31,"24.696567, 120.917271",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰建國路52號,1.0,58.0,,64.0,頭份分局,1978/4/11,2022/12/31,"24.694060, 120.912952",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰建國路42號,1.0,14.0,,15.0,頭份分局,1978/4/24,2022/12/31,"24.693751, 120.913293",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里6鄰大同路75號,1.0,38.0,,42.0,頭份分局,1976/11/16,2022/12/31,"24.69576931146572, 120.91478232384449",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里1鄰中華路1396號,1.0,14.0,,15.0,頭份分局,1978/4/11,2022/12/31,"24.696552, 120.917269",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰建國路50號,1.0,58.0,,64.0,頭份分局,1986/7/31,2022/12/31,"24.696662186705073, 120.9174129680245",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰建國路42號,1.0,14.0,,15.0,頭份分局,1986/7/31,2022/12/31,"24.693763, 120.913205",
民宅公寓,苗栗縣,頭份市,建國里,苗栗縣頭份市建國里8鄰大同路1號,1.0,14.0,,15.0,頭份分局,1978/4/24,2022/12/31,"24.69400485664454, 120.91387269633239",
