類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
大樓,GNA00651,北崙里,新竹縣竹北市光明二街84巷32號,1,"1243 ",
大樓,GNA00652,斗崙里,新竹縣竹北市縣政10街6號,1,"1922 ",
大樓,GNA00656,十興里,新竹縣竹北市文義街136號,1,"1233 ",
大樓,GNA00657,十興里,新竹縣竹北市文平路130號,1,"854 ",
大樓,GNA00664,十興里,新竹縣竹北市文仁街81號,1,"1352 ",
大樓,GNA00671,十興里,新竹縣竹北市縣政2路550號,1,"814 ",
大樓,GNA00943,竹北里,新竹縣竹北市縣政2街620號,1,"4305 ",
大樓,GNA00676,十興里,新竹縣竹北市縣政2路、文仁街88號,1,"4506 ",
大樓,GNA00684,斗崙里,新竹縣竹北市嘉勤南街146號,1,"841 ",
大樓,GNA00688,斗崙里,新竹縣竹北市縣政八街68巷1號,1,"7103 ",
大樓,GNA00690,斗崙里,新竹縣竹北市嘉勤南路86號,1,"877 ",
大樓,GNA00692,斗崙里,新竹縣竹北市光明六路87-1號,1,"712 ",
大樓,GNA00696,十興里,新竹縣竹北市嘉勤北路2號,1,"4059 ",
大樓,GNA00702,北崙里,新竹縣竹北市縣政九路130號,1,"1674 ",
大樓,GNA00711,斗崙里,新竹縣竹北市縣政二路55號,1,"862 ",
大樓,GNA00713,斗崙里,新竹縣竹北市縣政十三路19號,2,"2755 ",
公寓,GNA00723,十興里,新竹縣竹北市光明一路128號,1,"446 ",
大樓,GNA00734,北崙里,新竹縣竹北市博愛街168-2號,1,"457 ",
大樓,GNA00764,北崙里,新竹縣竹北市縣政十街47號,1,"1045 ",
政府機關,GNA00939,北崙里,新竹縣竹北市光明五街295號,2,"981 ",
大樓,GNA00940,斗崙里,新竹縣竹北市縣政七街39號,3,"830 ",
大樓,GNA00941,斗崙里,新竹縣竹北市科大二街168、166號,1,"734 ",
大樓,GNA00942,斗崙里,新竹縣竹北市福興一路50號,1,"436 ",
大樓,GNA00944,斗崙里,新竹縣竹北市科大一路158號,1,"4960 ",
大樓,GNA00945,斗崙里,新竹縣竹北市科大一路122號,1,"4838 ",
大樓,GNA00946,十興里,新竹縣竹北市文義街30號,2,"1116 ",
大樓,GNA00947,斗崙里,新竹縣竹北市科大二街45號,2,"3287 ",
大樓,GNA00948,斗崙里,新竹縣竹北市科大一路22號,1,"2232 ",
大樓,GNA00949,斗崙里,新竹縣竹北市科大二街93號,2,"1373 ",
大樓,GNA00950,斗崙里,新竹縣竹北市科大一路68號,1,"4539 ",
大樓,GNA00951,斗崙里,新竹縣竹北市台科路110號,2,"2429 ",
大樓,GNA00952,斗崙里,新竹縣竹北市台科路58號,1,"4749 ",
大樓,GNA00746,斗崙里,新竹縣竹北市嘉勤南路98號,1,"584 ",
大樓,GNA00748,北崙里,新竹縣竹北市光明五路346號,1,"319 ",
大樓,GANO0749,十興里,新竹縣竹北市文孝街50號,1,"812 ",
大樓,GANO0750,斗崙里,新竹縣竹北市科大二街137號,1,"3711 ",
大樓,GANO0751,斗崙里,新竹縣竹北市科大一路45號,2,"1164 ",
大樓,GANO0753,斗崙里,新竹縣竹北市科大一路160號,3,"6584 ",
大樓,GANO0752,斗崙里,新竹縣竹北市興隆路一段385號,2,"5670 ",
大樓,GANO0753,斗崙里,新竹縣竹北市福興路1095-1號,1,"5332 ",
大樓,GANO0754,斗崙里,新竹縣竹北市興隆路一段533號,1,"5000 ",
大樓,GANO0600,十興里,新竹縣竹北市文信路219號,1,"824 ",
大樓,GANO0801,斗崙里,新竹縣竹北市縣政二路20號,1,"740 ",
大樓,GANO0802,十興里,新竹縣竹北市縣政二路488號,2,"763 ",
大樓,GANO0803,斗崙里,新竹縣竹北市興隆路一段521號,1,"11958 ",
大樓,GANO0804,斗崙里,新竹縣竹北市縣政二路南段112號,2,"2898 ",
大樓,GANO0805,興安里,新竹縣竹北市文愛街59號,3,"1924 ",
大樓,GNA00806,斗崙里,新竹縣竹北市興隆路一段435號,2,"4823 ",
大樓,GNA00807,斗崙里,新竹縣竹北市光明九路15號,2,"995 ",
大樓,GNA00808,斗崙里,新竹縣竹北市科大一路117號,2,"2700 ",
大樓,GNA00809,斗崙里,新竹縣竹北市科大二路33號,2,"1867 ",
大樓,GNA00810,斗崙里,新竹縣竹北市福興路1025號,1,"5662 ",
大樓,GNA00811,斗崙里,新竹縣竹北市光明九路1號,1,"528 ",
大樓,GNA00812,斗崙里,新竹縣竹北市科大二街257號,1,"2444 ",
大樓,GNA00813,北崙里,新竹縣竹北市光明二街81巷63號,1,"1237 ",
大樓,GNA00814,北崙里,新竹縣竹北市光明五街210號,2,"2823 ",
大樓,GNA00815,斗崙里,新竹縣竹北市興隆路一段563號,1,"3791 ",
大樓,GNA00816,斗崙里,新竹縣竹北市福興一路90號,1,"4986 ",
大樓,GNA00817,竹仁里,新竹縣竹北市仁和街7號,1,"655 ",
大樓,GNA00818,斗崙里,新竹縣竹北市台科路121號,1,"2457 ",
大樓,GNA00819,竹仁里,新竹縣竹北市三民路156-1號,1,"3912 ",
公寓,GNA00820,興安里,新竹縣竹北市文孝街30號,1,"800 ",
大樓,GNA00752,斗崙里,新竹縣竹北市科大二街167號,1,"1203 ",
大樓,GNA00822,斗崙里,新竹縣竹北市興隆路一段425號,1,"824 ",
政府機關,GNA00823,福德里,新竹縣竹北市福德街30號,1,"1799 ",
大樓,GNA00824,斗崙里,新竹縣竹北市光明六路87-5號,1,"270 ",
大樓,GNA00825,興安里,新竹縣竹北市嘉仁街39號,1,"836 ",
大樓,GNA00826,斗崙里,新竹縣竹北市嘉德街25號,1,"306 ",
大樓,GNA00827,斗崙里,新竹縣竹北市縣政二路南段70號,1,"2286 ",
大樓,GNA00828,斗崙里,新竹縣竹北市福興路951號,1,"160 ",
大樓,GNA00829,中崙里,新竹縣竹北市興隆路一段307號,1,"5768 ",
大樓,GNA00830,福德里,新竹縣竹北市民生街8號,1,"914 ",
大樓,GNA00831,中崙里,新竹縣竹北市興隆路一段199號,2,"7498 ",
大樓,GNA00832,斗崙里,新竹縣竹北市興隆路一段631號,1,"5064 ",
大樓,GNA00833,中崙里,新竹縣竹北市興隆路一段199號,2,"24082 ",
大樓,GNA00834,中崙里,新竹縣竹北市興隆路一段467號,1,"4151 ",
大樓,GNA00222,中興里,新竹縣竹北市嘉興路275號,1,"1442 ",
大樓,GNA00223,中興里,新竹縣竹北市嘉興路268弄2之1-2號,1,"1134 ",
公寓,GNA00237,十興里,新竹縣竹北市嘉興路384巷2號,1,"193 ",
公寓,GNA00238,十興里,新竹縣竹北市嘉興路349巷1之23號,1,"1753 ",
公寓,GNA00239,十興里,新竹縣竹北市嘉興路384巷28號,1,"1363 ",
公寓,GNA00240,十興里,新竹縣竹北市嘉興路384巷3號,1,"1362 ",
政府機關,GNA00241,十興里,新竹縣竹北市嘉興路445巷46號,1,"100 ",
大樓,GNA00243,十興里,新竹縣竹北市自強北路168號,1,"7407 ",
大樓,GAN00244,十興里,新竹縣竹北市光明六東一段251號,1,"2852 ",
政府機關,GNA00512,鹿場里,新竹縣竹北市嘉興路62號,1,"952 ",
公寓,GNA00513,十興里,新竹縣竹北市十興路291號,1,"2473 ",
政府機關,GNA00519,鹿場里,新竹縣竹北市嘉興路62號,1,"272 ",
大樓,GNA00556,十興里,新竹縣竹北市十興路260號,1,"1740 ",
大樓,GNA00626,十興里,新竹縣竹北市勝利一路128號,1,"3616 ",
大樓,GNA00595,十興里,新竹縣竹北市勝利七街一段178號,1,"6477 ",
大樓,GNA00596,中興里,新竹縣竹北市嘉豐一街131號,1,"4876 ",
大樓,GNA00560,十興里,新竹縣竹北市勝利六街28號,1,"4624 ",
大樓,GNA00563,十興里,新竹縣竹北市莊敬三路125號,1,"3259 ",
大樓,GNA00566,鹿場里,新竹縣竹北市福興東路一段150號,1,"1497 ",
大樓,GNA00569,鹿場里,新竹縣竹北市自強七街20號,1,"3861 ",
大樓,GNA00617,十興里,新竹縣竹北市勝利六街50、52號,1,"1281 ",
大樓,GNA00618,十興里,新竹縣竹北市莊敬三路82號,1,"446 ",
大樓,GNA00619,中興里,新竹縣竹北市嘉豐五路一段150號,1,"1280 ",
大樓,GNA00600,十興里,新竹縣竹北市勝利五路35號,1,"1378 ",
大樓,GNA00605,鹿場里,新竹縣竹北市成功一街71號,1,"2852 ",
公寓,GNA00607,中興里,新竹縣竹北市自強南路59巷1號,1,"2604 ",
大樓,GNA00612,十興里,新竹縣竹北市莊敬三路42號,1,"7369 ",
大樓,GNA00613,十興里,新竹縣竹北市莊敬北路112號,1,"1586 ",
大樓,GNA00620,鹿場里,新竹縣竹北市成功八路238號,1,"2437 ",
大樓,GNA00628,鹿場里,新竹縣竹北市自強三路5號,1,"3615 ",
大樓,GNA00629,十興里,新竹縣竹北市莊敬六街3號,1,"5660 ",
大樓,GNA00621,鹿場里,新竹縣竹北市成功六街55號,1,"1180 ",
大樓,GNA00631,十興里,新竹縣竹北市莊敬五街41-1號,1,"22291 ",
大樓,GNA00622,鹿場里,新竹縣竹北市成功一街103號,1,"2600 ",
大樓,GNA00624,中興里,新竹縣竹北市嘉豐一街141號,1,"563 ",
大樓,GNA00635,鹿場里,新竹縣竹北市福興東路一段170號,2,"2577 ",
大樓,GNA00634,十興里,新竹縣竹北市勝利六路45號,1,"1055 ",
大樓,GNA00637,中興里,新竹縣竹北市嘉豐五路一段188號,1,"3787 ",
大樓,GNA00639,十興里,新竹縣竹北市莊敬三路103號,2,"1084 ",
大樓,GNA00640,十興里,新竹縣竹北市勝利七路一段120號,1,"2716 ",
大樓,GNA00641,十興里,新竹縣竹北市莊敬五街20-78之1號,1,"24220 ",
大樓,GNA00643,中興里,新竹縣竹北市復興三路1段60號,1,"4814 ",
大樓,GNA00650,十興里,新竹縣竹北市莊敬北路90號,1,"1736 ",
政府機關,GNA00655,鹿場里,新竹縣竹北市嘉興路62號,1,"446 ",
公寓,GNA00658,十興里,新竹縣竹北市莊敬三路82號,1,"156 ",
大樓,GNA00659,十興里,新竹縣竹北市勝利七路一段152號,1,"1208 ",
公寓,GNA00660,中興里,新竹縣竹北市幸福街9號,1,"500 ",
公寓,GNA00662,十興里,新竹縣竹北市嘉豐五路一段9號,1,"1150 ",
大樓,GNA00672,中興里,新竹縣竹北市嘉豐3街56號,1,"4301 ",
大樓,GNA00677,十興里,新竹縣竹北市日興一街40號,1,"4279 ",
大樓,GNA00681,鹿場里,新竹縣竹北市光明6街東1段296號,1,"33608 ",
大樓,GNA00685,中興里,新竹縣竹北市嘉豐2街1段155號,1,"2541 ",
大樓,GNA00689,鹿場里,新竹縣竹北市成功5路63號,1,"617 ",
政府機關,GNA00691,十興里,新竹縣竹北市莊敬北路66號,1,"2256 ",
大樓,GNA00693,十興里,新竹縣竹北市勝利七街二段118號,2,"9286 ",
大樓,GNA00695,十興里,新竹縣竹北市勝利七路二段132號,1,"8976 ",
大樓,GNA00698,十興里,新竹縣竹北市勝利六街71號,1,"664 ",
公寓,GNA00703,中興里,新竹縣竹北市復興一街96號,1,"362 ",
大樓,GNA00706,中興里,新竹縣竹北市復興六路40號,1,"16224 ",
大樓,GNA00707,中興里,新竹縣竹北市復興一街80號,1,"6781 ",
大樓,GNA00715,鹿場里,新竹縣竹北市成功一路20號,1,"1586 ",
大樓,GNA00716,鹿場里,新竹縣竹北市成功一路148號,1,"1268 ",
大樓,GNA00718,十興里,新竹縣竹北市莊敬北路100號,1,"1736 ",
大樓,GNA00719,中興里,新竹縣竹北市嘉豐十一路一段100號,1,"6743 ",
大樓,GNA00720,中興里,新竹縣竹北市嘉豐一街21號,1,"673 ",
大樓,GNA00726,十興里,新竹縣竹北市勝利三街18號,1,"191 ",
大樓,GNA00730,中興里,新竹縣竹北市復興六路13號,1,"3787 ",
大樓,"    GNA00740",中興里,新竹縣竹北市光明六路東二段348號,2,"6734 ",
大樓,GNA00955,鹿場里,新竹縣竹北市自強7街50號,1,"1055 ",
大樓,GNA00956,鹿場里,新竹縣竹北市成功一街75號,1,"1677 ",
大樓,GNA00957,中興里,新竹縣竹北市復興7路68號,1,"5186 ",
大樓,GNA00958,中興里,新竹縣竹北市嘉豐11路1段27號,1,"5769 ",
大樓,GNA00743,鹿場里,新竹縣竹北市莊敬南路65號,1,"1084 ",
大樓,GNA00959,十興里,新竹縣竹北市成功三路38號,1,"479 ",
大樓,GNA00827,十興里,新竹縣竹北市嘉豐一路32號,1,"704 ",
大樓,GNA00030,鹿場里,新竹縣竹北市成功六街223號,1,"3354 ",
大樓,GNA00031,中興里,新竹縣竹北市光明六路東二段250號,2,"6530 ",
大樓,GNA00107,中興里,新竹縣竹北市嘉興路181號,1,"158 ",
大樓,GNA98003,中興里,新竹縣竹北市嘉豐6路1段17號,2,"4749 ",
大樓,GNA00960,鹿場里,新竹縣竹北市成功七街178號,1,"1175 ",
大樓,GNA00961,十興里,新竹縣竹北市光明六路東一段263號,1及2,"64337 ",
大樓,GNA00962,中興里,新竹縣竹北市嘉豐二街1段21號,1、2,"13089 ",
大樓,GNA00963,十興里,新竹縣竹北市莊敬一路88號,1,"2244 ",
大樓,GNA00964,中興里,新竹縣竹北市文興路二段519號,1,"6545 ",
大樓,GNA00965,鹿場里,新竹縣竹北市成功八路99號,1,"365 ",
大樓,GNA00093,鹿場里,新竹縣竹北市成功五路255號,2,"2268 ",
大樓,GNA00092,中興里,新竹縣竹北市文興路1段39號,1、2,"3934 ",
大樓,GNA00095,中興里,新竹縣竹北市嘉豐二街1段61號,1,"4470 ",
大樓,GNA00966,鹿場里,新竹縣竹北市光明六路東一段286號,1,"3582 ",
大樓,GNA00967,鹿場里,新竹縣竹北市成功三路148號,1,"6530 ",
大樓,GNA00968,鹿場里,新竹縣竹北市莊敬南路52號,1,"2072 ",
大樓,GNA00969,鹿場里,新竹縣竹北市成功六街83號,1,"4748 ",
大樓,GNA00970,中興里,新竹縣竹北市復興一路129號,1、2,"4520 ",
大樓,GNA00971,鹿場里,新竹縣竹北市福興東一段160號,2,"2061 ",
大樓,GNA00972,十興里,新竹縣竹北市莊敬六街33號,1,"8087 ",
大樓,GNA00096,鹿場里,新竹縣竹北市文興路163號,1,"4792 ",
大樓,GNA00097,鹿場里,新竹縣竹北市興學街10號,2,"3992 ",
大樓,GNA00098,中興里,新竹縣竹北市復興6路1號,2,"1159 ",
大樓,GNA00099,鹿場里,新竹縣竹北市文興路321號,1、2,"403 ",
大樓,GNA00100,鹿場里,新竹縣竹北市成功15街52號,1,"1086 ",
公寓,GNA00101,十興里,新竹縣竹北市嘉興一街31號,1,"579 ",
大樓,GNA00102,鹿場里,新竹縣竹北市自強三路51號,1,"2945 ",
大樓,GNA00103,鹿場里,新竹縣竹北市成功十街105號,1,"2953 ",
大樓,GNA00104,鹿場里,新竹縣竹北市成功二街17號,1,"1507 ",
大樓,GNA00105,鹿場里,新竹縣竹北市成功九街91-1號,2,"5513 ",
大樓,GNA00106,鹿場里,新竹縣竹北市成功8路198號,4,"4363 ",
大樓,GNA00107,中興里,新竹縣竹北市復興3路1段202-1號,1,"3257 ",
大樓,GNA00108,中興里,新竹縣竹北市復興2路71號,1,"2628 ",
大樓,GNA00110,鹿場里,新竹縣竹北市文興路39號,2,"5843 ",
大樓,GNA00111,十興里,新竹縣竹北市勝利二路38號,1,"1476 ",
大樓,GN00112,鹿場里,新竹縣竹北市成功二街91號,1,"2674 ",
大樓,GN00113,鹿場里,新竹縣竹北市成功十五街31號,1,"2244 ",
大樓,GN00114,鹿場里,新竹縣竹北市自強三路226號,1,"3177 ",
大樓,GN00115,十興里,新竹縣竹北市嘉興路356號,1,"1687 ",
大樓,GN00116,中興里,新竹縣竹北市嘉豐一街110號,2,"485 ",
公寓,GN00117,十興里,新竹縣竹北市嘉興一街5號,1,"128 ",
公寓,GN00118,十興里,新竹縣竹北市嘉興一街7號,1,"128 ",
大樓,GN00119,中興里,新竹縣竹北市嘉豐七街139號,1,"3201 ",
大樓,GN00120,十興里,新竹縣竹北市莊敬五街112號,1,"3448 ",
大樓,GN00121,十興里,新竹縣竹北市嘉興路505號,1,"2623 ",
大樓,GN00122,鹿場里,新竹縣竹北市福興東路一段370巷7號,1,"3043 ",
大樓,GN00123,中興里里,新竹縣竹北市復興一街192號,1,"1200 ",
大樓,GN00124,鹿場里,新竹縣竹北市自強三路67號,2,"2434 ",
大樓,GN00125,鹿場里,新竹縣竹北市光明六路東一段186號,1,"4247 ",
大樓,GN00126,中興里,新竹縣竹北市復興二路225號,1,"5406 ",
大樓,GN00127,鹿場里,新竹縣竹北市成功八路128號,1,"3376 ",
大樓,GN00128,中興里,新竹縣竹北市嘉豐一街36號,2,"484 ",
大樓,GN00129,鹿場里,新竹縣竹北市成功三路10號,1,"2700 ",
大樓,GN00130,鹿場里,新竹縣竹北市文興路83號,1,"4511 ",
大樓,GN00131,中興里,新竹縣竹北市嘉豐六路一段67號,1,"3183 ",
大樓,GN00132,鹿場里,新竹縣竹北市成功九街75號,1,"3380 ",
大樓,GN00133,鹿場里,新竹縣竹北市自強五路145號,2,"1444 ",
大樓,GN00134,鹿場里,新竹縣竹北市興隆路二段99號,1,"3941 ",
大樓,GN00135,十興里,新竹縣竹北市莊敬七街109號,2,"5306 ",
大樓,GN00136,十興里,新竹縣竹北市勝利十街22號,1,"693 ",
大樓,GN00137,十興里,新竹縣竹北市莊敬七街91號,1,"2224 ",
大樓,GN00138,鹿場里,新竹縣竹北市成功十二街60號,1,"2237 ",
大樓,GN00139,十興里,新竹縣竹北市自強北路136號,1,"6169 ",
大樓,GN00140,東興里,新竹縣竹北市光明六路東二段381號,1,"2286 ",
大樓,GN00141,北興里,新竹縣竹北市勝利八街一段207號,1,"3928 ",
公寓,GN00142,鹿場里,新竹縣竹北市成功九街48號,1,"310 ",
大樓,GN00143,東興里,新竹縣竹北市十興路二段86號,1,"3565 ",
大樓,GNA00144,中興里,新竹縣竹北市文興路二段25號,1,"1954 ",
大樓,GNA00145,北興里,新竹縣竹北市十興路一段500號,1,"3386 ",
大樓,GNA00146,東興里,新竹縣竹北市光明六路東二段331號,1,"6823 ",
大樓,GNA00147,中興里,新竹縣竹北市嘉豐南路一段82號,1,"4421 ",
大樓,GNA00148,中興里,新竹縣竹北市光明六路東二段236號,1,"3155 ",
