類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
大樓,WVA03081,福林里,臺北市士林區臨溪路70號,1,3785.0
大樓,WVA03086,福林里,臺北市士林區臨溪路70號,2,2202.0
公寓,WVA00497,福志里,臺北市士林區中山北路五段698巷21號,1,69.0
公寓,WVA00498,福志里,臺北市士林區中山北路五段698巷36號,1,97.0
大樓,WVA00746,福志里,臺北市士林區中正路116號,1,1185.0
大樓,WVA00747,福志里,臺北市士林區中正路116號,1,1185.0
大樓,WVA00748,福志里,臺北市士林區中正路120號,1,952.0
大樓,WVA00749,福志里,臺北市士林區中正路122號,3,1470.0
公寓,WVA00786,福志里,臺北市士林區中正路104巷2弄11號,1,98.0
公寓,WVA00787,福志里,臺北市士林區中正路104巷2弄5號,1,40.0
公寓,WVA00788,福志里,臺北市士林區中正路104巷2弄9號,1,96.0
公寓,WVA01489,福志里,臺北市士林區幸福街5巷17號,1,33.0
公寓,WVA01490,福志里,臺北市士林區幸福街5巷23號,1,142.0
公寓,WVA01491,福志里,臺北市士林區幸福街5巷30號,1,84.0
公寓,WVA02075,福志里,臺北市士林區雨農路19號,1,166.0
公寓,WVA02084,福志里,臺北市士林區雨農路21巷1號,1,94.0
公寓,WVA02085,福志里,臺北市士林區雨農路21巷11-1號,2,172.0
公寓,WVA02088,福志里,臺北市士林區雨農路21巷21號,1,861.0
公寓,WVA02089,福志里,臺北市士林區雨農路21巷15弄11號,1,65.0
公寓,WVA02090,福志里,臺北市士林區雨農路21巷15弄7號,1,284.0
公寓,WVA03011,福志里,臺北市士林區中山北路五段698巷12號,1,200.0
公寓,WVA03107,福志里,臺北市士林區雨農路21巷17號,1,166.0
大樓,WVA03158,福志里,臺北市士林區幸福街5巷32號,1,332.0
公寓,WVA00501,福志里,臺北市士林區中山北路五段720巷12號,1,749.0
公寓,WVA00502,福志里,臺北市士林區中山北路五段720巷19號,1,172.0
公寓,WVA00503,福志里,臺北市士林區中山北路五段720巷28號,1,149.0
公寓,WVA00504,福志里,臺北市士林區中山北路五段720巷3號,1,76.0
公寓,WVA00783,福志里,臺北市士林區中正路104巷1弄11號,1,42.0
公寓,WVA00784,福志里,臺北市士林區中正路104巷1弄4號,2,177.0
公寓,WVA00785,福志里,臺北市士林區中正路104巷1弄6號,1,170.0
公寓,WVA01472,福志里,臺北市士林區志成街30號,1,292.0
公寓,WVA01475,福志里,臺北市士林區志成街22巷11號,1,285.0
公寓,WVA01476,福志里,臺北市士林區志成街22巷5號,1,380.0
公寓,WVA01477,福志里,臺北市士林區志成街22巷7號,1,373.0
公寓,WVA01478,福志里,臺北市士林區志成街22巷1弄1號,1,86.0
公寓,WVA01479,福志里,臺北市士林區志成街22巷1弄2號,1,409.0
公寓,WVA01480,福志里,臺北市士林區志成街22巷15弄13號,1,265.0
公寓,WVA02863,福志里,臺北市士林區中正路104巷1弄2號,2,152.0
公寓,WVA02904,福志里,臺北市士林區志成街23巷2號,1,212.0
大樓,WVA02912,福志里,臺北市士林區志成街28號,2,313.0
公寓,WVA02924,福志里,臺北市士林區中正路104巷2弄6號,1,96.0
大樓,WVA02945,福志里,臺北市士林區福志路80巷2號,1,3220.0
公寓,WVA03055,福志里,臺北市士林區志成街29號,2,717.0
公寓,WVA03128,福志里,臺北市士林區中山北路五段620號,1,421.0
大樓,WVA03176,福志里,臺北市士林區中正路104巷1弄7號,1,292.0
大樓,WVA03244,福志里,臺北市士林區福志路86號,4,2304.0
大樓,WVA03258,福志里,臺北市士林區福志路112號,1,178.0
大樓,WVA03301,福志里,臺北市士林區中山北路五段716號,1,1007.0
公寓,WVA00482,福志里,臺北市士林區中山北路五段728號,1,460.0
公寓,WVA00483,福志里,臺北市士林區中山北路五段734號,1,318.0
公寓,WVA00486,福志里,臺北市士林區中山北路五段744號,1,154.0
公寓,WVA00487,福志里,臺北市士林區中山北路五段754-1號,1,65.0
大樓,WVA00507,福志里,臺北市士林區中山北路五段740巷1號,1,1478.0
公寓,WVA00508,福志里,臺北市士林區中山北路五段740巷12號,1,353.0
公寓,WVA00509,福志里,臺北市士林區中山北路五段740巷10弄1號,1,392.0
公寓,WVA00510,福志里,臺北市士林區中山北路五段740巷10弄2號,1,122.0
公寓,WVA02087,福志里,臺北市士林區雨農路21巷20號,1,472.0
公寓,WVA03224,福志里,臺北市士林區福志路116號,1,714.0
公寓,WVA02077,福志里,臺北市士林區雨農路26號,1,169.0
公寓,WVA02078,福志里,臺北市士林區雨農路30號,1,432.0
公寓,WVA02079,福志里,臺北市士林區雨農路61號,1,182.0
公寓,WVA02091,福志里,臺北市士林區雨農路32巷8號,1,126.0
公寓,WVA02092,福志里,臺北市士林區雨農路32巷12弄1號,1,152.0
公寓,WVA02552,福志里,臺北市士林區福志路14巷38號,1,289.0
公寓,WVA02553,福志里,臺北市士林區福志路52巷12號,1,528.0
大樓,WVA03235,福志里,臺北市士林區雨農路32巷16號,1,373.0
公寓,WVA01605,福志里,臺北市士林區忠勇街15號,1,28.0
公寓,WVA02072,福志里,臺北市士林區雨農路12號,1,130.0
大樓,WVA02073,福志里,臺北市士林區雨農路14號,2,845.0
大樓,WVA02074,福志里,臺北市士林區雨農路15號,1,1274.0
公寓,WVA02076,福志里,臺北市士林區雨農路20號,1,310.0
大樓,WVA02080,福志里,臺北市士林區雨農路9號,1,130.0
大樓,WVA02081,福志里,臺北市士林區雨農路9-1號,1,578.0
公寓,WVA02082,福志里,臺北市士林區雨農路94號,1,108.0
大樓,WVA02083,福志里,臺北市士林區雨農路2巷1號,1,1158.0
公寓,WVA02086,福志里,臺北市士林區雨農路21巷11-1號,2,216.0
公寓,WVA02094,福志里,臺北市士林區雨農路7巷8號,1,208.0
公寓,WVA02554,福志里,臺北市士林區福林路183號,1,108.0
大樓,WVA02555,福志里,臺北市士林區福林路187號,1,638.0
公寓,WVA02557,福志里,臺北市士林區福林路235號,1,401.0
大樓,WVA02563,福志里,臺北市士林區福林路243號,1,1796.0
公寓,WVA02843,福志里,臺北市士林區福林路203號,1,1113.0
公寓,WVA02944,福志里,臺北市士林區福志路80巷1號,1,624.0
公寓,WVA03170,福志里,臺北市士林區忠勇街16號,1,592.0
公寓,WVA03241,福志里,臺北市士林區雨農路7巷20號,1,609.0
大樓,WVA02564,福志里,臺北市士林區福林路253號,1,825.0
大樓,WVA02565,福志里,臺北市士林區福林路257號,1,806.0
公寓,WVA02566,福志里,臺北市士林區福林路255巷9號,1,218.0
公寓,WVA02567,福志里,臺北市士林區福林路329巷1弄10號,1,328.0
公寓,WVA02568,福志里,臺北市士林區福林路329巷1弄12號,1,77.0
公寓,WVA02569,福志里,臺北市士林區福林路329巷1弄5號,1,192.0
公寓,WVA02570,福志里,臺北市士林區福林路329巷1弄7號,1,178.0
大樓,WVA02571,福志里,臺北市士林區福林路329巷2弄2號,3,1238.0
大樓,WVA02990,福志里,臺北市士林區忠勇街40巷4弄1號,1,664.0
公寓,WVA03252,福志里,臺北市士林區福林路251巷8號,1,464.0
公寓,WVA02130,舊佳里,臺北市士林區前街29號,1,77.0
公寓,WVA02131,舊佳里,臺北市士林區前街65號,1,73.0
公寓,WVA02132,舊佳里,臺北市士林區前街73號,1,209.0
公寓,WVA02134,舊佳里,臺北市士林區前街97號,1,65.0
公寓,WVA02246,舊佳里,臺北市士林區後街21巷37號,1,53.0
公寓,WVA02252,舊佳里,臺北市士林區後街15號,1,136.0
公寓,WVA02253,舊佳里,臺北市士林區後街21巷13號,2,405.0
公寓,WVA02254,舊佳里,臺北市士林區後街21巷2號,1,37.0
公寓,WVA02255,舊佳里,臺北市士林區後街21巷23號,1,69.0
公寓,WVA02256,舊佳里,臺北市士林區後街21巷27號,1,198.0
公寓,WVA02257,舊佳里,臺北市士林區後街21巷28號,1,176.0
公寓,WVA02258,舊佳里,臺北市士林區後街21巷6號,1,86.0
公寓,WVA02259,舊佳里,臺北市士林區後街21巷46弄1號,1,81.0
公寓,WVA02260,舊佳里,臺北市士林區後街21巷46弄4號,1,30.0
公寓,WVA02261,舊佳里,臺北市士林區前街21巷30號,1,93.0
公寓,WVA02262,舊佳里,臺北市士林區前街21巷24號,1,72.0
公寓,WVA02809,舊佳里,臺北市士林區中山北路五段751巷20號,1,994.0
大樓,WVA03232,舊佳里,臺北市士林區後街21巷19號,1,141.0
公寓,WVA00750,舊佳里,臺北市士林區中正路242號,1,188.0
公寓,WVA01279,舊佳里,臺北市士林區文林路452號,1,289.0
公寓,WVA01280,舊佳里,臺北市士林區文林路462號,1,41.0
公寓,WVA01281,舊佳里,臺北市士林區文林路472號,1,46.0
公寓,WVA01282,舊佳里,臺北市士林區文林路476號,1,264.0
大樓,WVA01283,舊佳里,臺北市士林區文林路488號,1,888.0
大樓,WVA01285,舊佳里,臺北市士林區文林路510號,1,822.0
公寓,WVA01286,舊佳里,臺北市士林區文林路532-2號,1,453.0
公寓,WVA01288,舊佳里,臺北市士林區文林路568號,1,46.0
公寓,WVA01289,舊佳里,臺北市士林區文林路570號,1,120.0
公寓,WVA01304,舊佳里,臺北市士林區文林路594巷1號,1,122.0
公寓,WVA01305,舊佳里,臺北市士林區文林路594巷12號,1,264.0
公寓,WVA01306,舊佳里,臺北市士林區文林路594巷26號,1,124.0
公寓,WVA02136,舊佳里,臺北市士林區前街21巷1號,1,66.0
公寓,WVA02137,舊佳里,臺北市士林區前街21巷5號,1,84.0
公寓,WVA02138,舊佳里,臺北市士林區前街21巷9號,1,88.0
公寓,WVA02251,舊佳里,臺北市士林區後街12號,1,204.0
公寓,WVA02284,福佳里,臺北市士林區美崙街86巷2號,1,28.0
公寓,WVA02294,舊佳里,臺北市士林區美德街53號,1,50.0
公寓,WVA02295,舊佳里,臺北市士林區美德街57號,1,82.0
公寓,WVA02296,舊佳里,臺北市士林區美德街59號,1,56.0
公寓,WVA02297,舊佳里,臺北市士林區美德街63號,1,74.0
公寓,WVA02298,舊佳里,臺北市士林區美德街69號,1,28.0
公寓,WVA02302,舊佳里,臺北市士林區美德街95號,1,40.0
公寓,WVA02304,舊佳里,臺北市士林區美德街99號,1,618.0
公寓,WVA02675,舊佳里,臺北市士林區福壽街83號,1,22.0
公寓,WVA03211,舊佳里,臺北市士林區文林路500號,1,442.0
大樓,WVA03228,舊佳里,臺北市士林區文林路494號,1,884.0
大樓,WVA03242,舊佳里,臺北市士林區美德街55號,1,166.0
大樓,WVA03268,舊佳里,臺北市士林區文林路556號,1,2086.0
公寓,WVA00796,舊佳里,臺北市士林區中正路212巷11弄1號,1,53.0
公寓,WVA00797,舊佳里,臺北市士林區中正路212巷11弄5號,1,46.0
公寓,WVA00799,舊佳里,臺北市士林區中正路212巷3弄2號,1,90.0
公寓,WVA00800,舊佳里,臺北市士林區中正路212巷3弄4號,1,72.0
公寓,WVA00803,舊佳里,臺北市士林區中正路212巷7弄1號,1,88.0
公寓,WVA00804,舊佳里,臺北市士林區中正路212巷7弄2號,1,265.0
公寓,WVA00805,舊佳里,臺北市士林區中正路212巷7弄3號,1,416.0
公寓,WVA00806,舊佳里,臺北市士林區中正路212巷7弄6號,1,70.0
公寓,WVA02283,舊佳里,臺北市士林區美德街104號,1,49.0
公寓,WVA02299,舊佳里,臺北市士林區美德街90號,1,50.0
公寓,WVA02300,舊佳里,臺北市士林區美德街92號,1,61.0
公寓,WVA02301,舊佳里,臺北市士林區美德街94號,1,340.0
公寓,WVA02303,舊佳里,臺北市士林區美德街98號,1,252.0
公寓,WVA02500,舊佳里,臺北市士林區中正路212巷11弄9號,1,94.0
公寓,WVA02503,舊佳里,臺北市士林區中正路212巷3弄3號,1,254.0
公寓,WVA02506,舊佳里,臺北市士林區中正路212巷5弄1號,1,73.0
公寓,WVA02507,舊佳里,臺北市士林區中正路212巷5弄2號,1,112.0
公寓,WVA02515,舊佳里,臺北市士林區中正路212巷9弄1號,1,268.0
公寓,WVA02674,舊佳里,臺北市士林區福壽街75號,1,109.0
公寓,WVA02811,舊佳里,臺北市士林區中正路212巷3弄6號,1,198.0
公寓,WVA03067,舊佳里,臺北市士林區中正路236巷26號,1,113.0
公寓,WVA03095,舊佳里,臺北市士林區中正路212巷9弄2號,1,368.0
公寓,WVA03239,舊佳里,臺北市士林區福壽街58號,1,154.0
公寓,WVA03262,舊佳里,臺北市士林區福壽街43號,1,278.0
公寓,WVA00484,舊佳里,臺北市士林區中山北路五段729號,1,248.0
公寓,WVA00485,舊佳里,臺北市士林區中山北路五段743號,1,161.0
公寓,WVA00511,舊佳里,臺北市士林區中山北路五段751巷16號,1,46.0
公寓,WVA00512,舊佳里,臺北市士林區中山北路五段751巷1號,1,125.0
公寓,WVA00513,舊佳里,臺北市士林區中山北路五段777巷5號,1,140.0
公寓,WVA02676,舊佳里,臺北市士林區福榮街32號,1,244.0
公寓,WVA02677,舊佳里,臺北市士林區福榮街49號,1,85.0
公寓,WVA02826,舊佳里,臺北市士林區福榮街42號,1,222.0
公寓,WVA02841,舊佳里,臺北市士林區福榮街61號,1,616.0
公寓,WVA02887,舊佳里,臺北市士林區福榮街45號,1,314.0
公寓,WVA02893,舊佳里,臺北市士林區福榮街59號,1,264.0
公寓,WVA03033,舊佳里,臺北市士林區福榮街31號,1,265.0
公寓,WVA00477,舊佳里,臺北市士林區中山北路五段641號,1,29.0
公寓,WVA00478,舊佳里,臺北市士林區中山北路五段645號,1,264.0
公寓,WVA00480,舊佳里,臺北市士林區中山北路五段685號,2,1714.0
公寓,WVA00481,舊佳里,臺北市士林區中山北路五段689號,2,1190.0
公寓,WVA00499,舊佳里,臺北市士林區中山北路五段699巷11號,1,24.0
公寓,WVA00793,舊佳里,臺北市士林區中正路212巷8-1號,1,185.0
公寓,WVA00794,舊佳里,臺北市士林區中正路212巷10弄11號,1,72.0
公寓,WVA00795,舊佳里,臺北市士林區中正路212巷10弄9號,1,48.0
公寓,WVA00798,舊佳里,臺北市士林區中正路212巷12弄2號,1,204.0
公寓,WVA00801,舊佳里,臺北市士林區中正路212巷6弄4號,1,124.0
公寓,WVA00802,舊佳里,臺北市士林區中正路212巷6弄5號,1,60.0
公寓,WVA00807,舊佳里,臺北市士林區中正路212巷8弄10號,1,145.0
公寓,WVA00808,舊佳里,臺北市士林區中正路212巷8弄12號,1,52.0
公寓,WVA02497,舊佳里,臺北市士林區中正路212巷6弄2號,1,113.0
公寓,WVA02498,舊佳里,臺北市士林區中正路212巷1弄1號,1,78.0
公寓,WVA02499,舊佳里,臺北市士林區中正路212巷10弄4號,1,116.0
公寓,WVA02501,舊佳里,臺北市士林區中正路212巷12弄10號,1,36.0
公寓,WVA02502,舊佳里,臺北市士林區中正路212巷2弄1號,1,97.0
公寓,WVA02504,舊佳里,臺北市士林區中正路212巷4弄2號,1,580.0
公寓,WVA02505,舊佳里,臺北市士林區中正路212巷4弄9號,1,74.0
公寓,WVA02508,舊佳里,臺北市士林區中正路212巷5弄8號,1,80.0
公寓,WVA02509,舊佳里,臺北市士林區中正路212巷6弄1號,1,98.0
公寓,WVA02510,舊佳里,臺北市士林區中正路212巷6弄10號,1,88.0
公寓,WVA02511,舊佳里,臺北市士林區中正路212巷6弄6號,1,124.0
公寓,WVA02512,舊佳里,臺北市士林區中正路212巷6弄9號,1,78.0
公寓,WVA02513,舊佳里,臺北市士林區中正路212巷8弄3號,1,57.0
公寓,WVA02514,舊佳里,臺北市士林區中正路212巷8弄9號,1,208.0
公寓,WVA03108,舊佳里,臺北市士林區中正路212巷12弄8號,1,318.0
公寓,WVA03174,舊佳里,臺北市士林區中正路212巷4弄3號,1,301.0
公寓,WVA02125,舊佳里,臺北市士林區前街101號,1,32.0
公寓,WVA02126,舊佳里,臺北市士林區前街103號,1,36.0
公寓,WVA02127,舊佳里,臺北市士林區前街116號,1,46.0
公寓,WVA02128,舊佳里,臺北市士林區前街130號,1,228.0
公寓,WVA02129,舊佳里,臺北市士林區前街143號,1,60.0
公寓,WVA02135,舊佳里,臺北市士林區前街98號,1,92.0
公寓,WVA02954,舊佳里,臺北市士林區前街83巷7號,1,198.0
公寓,WVA01246,福佳里,臺北市士林區文昌路112號,1,41.0
公寓,WVA01247,福佳里,臺北市士林區文昌路156號,1,112.0
公寓,WVA02281,福佳里,臺北市士林區美崙街86巷2號,1,169.0
公寓,WVA02282,福佳里,臺北市士林區美崙街86巷3號,1,120.0
公寓,WVA02517,福佳里,臺北市士林區華聲街18號,1,82.0
公寓,WVA02518,福佳里,臺北市士林區華聲街22號,1,642.0
公寓,WVA03229,福佳里,臺北市士林區華興街40號,1,141.0
公寓,WVA00848,福佳里,臺北市士林區中興街35號,1,77.0
公寓,WVA00849,福佳里,臺北市士林區中興街36號,1,84.0
大樓,WVA01284,福佳里,臺北市士林區文林路497號,1,582.0
公寓,WVA02269,福佳里,臺北市士林區美崙街1號,1,154.0
公寓,WVA01287,福佳里,臺北市士林區文林路557號,1,22.0
公寓,WVA02271,福佳里,臺北市士林區美崙街39號,1,104.0
公寓,WVA02276,福佳里,臺北市士林區美崙街62巷17號,1,50.0
公寓,WVA02277,福佳里,臺北市士林區美崙街62巷2號,1,212.0
公寓,WVA02278,福佳里,臺北市士林區美崙街62巷20號,1,202.0
公寓,WVA02280,福佳里,臺北市士林區美崙街62巷9號,1,202.0
大樓,WVA00753,福佳里,臺北市士林區中正路288號,1,705.0
大樓,WVA01253,福佳里,臺北市士林區文昌路64號,1,464.0
大樓,WVA01254,福佳里,臺北市士林區文昌路70號,1,514.0
大樓,WVA02270,福佳里,臺北市士林區美崙街108號,1,1008.0
公寓,WVA02272,福佳里,臺北市士林區美崙街92號,1,1709.0
公寓,WVA01257,福佳里,臺北市士林區文昌路179巷1號,1,124.0
公寓,WVA01302,福佳里,臺北市士林區文林路587巷100號,1,142.0
公寓,WVA01303,福佳里,臺北市士林區文林路587巷101號,1,317.0
大樓,WVA02808,福佳里,臺北市士林區基河路350號,2,2897.0
大樓,WVA02897,福佳里,臺北市士林區中正路420號,3,6010.0
大樓,WVA02922,福佳里,臺北市士林區士商路151號,2,2261.0
大樓,WVA02982,福佳里,臺北市士林區中正路450號,1,1546.0
大樓,WVA02985,福佳里,臺北市士林區士商路129號,1,2990.0
大樓,WVA03047,福佳里,臺北市士林區士商路149號,2,2826.0
大樓,WVA03085,福佳里,臺北市士林區士商路125號,1,690.0
大樓,WVA03147,福佳里,臺北市士林區基河路382號,1,2749.0
大樓,WVA03189,福佳里,臺北市士林區基河路396巷2號,1,769.0
大樓,WVA03302,福佳里,臺北市士林區士商路173號,1,1348.0
大樓,WVA03328,福佳里,臺北市士林區基河路300巷21號,1,1337.0
公寓,WVA01781,福順里,臺北市士林區重慶北路四段49巷40弄42-1號,1,205.0
公寓,WVA01787,福順里,臺北市士林區重慶北路四段49巷20弄13號,1,81.0
公寓,WVA02306,福順里,臺北市士林區重慶北路四段150號,1,121.0
公寓,WVA02314,福順里,臺北市士林區重慶北路四段34號,1,406.0
公寓,WVA02316,福順里,臺北市士林區重慶北路四段58號,1,330.0
公寓,WVA02319,福順里,臺北市士林區重慶北路四段88號,1,129.0
公寓,WVA02320,福順里,臺北市士林區重慶北路四段92號,1,164.0
大樓,WVA03260,福順里,臺北市士林區重慶北路四段36號,4,744.0
公寓,WVA01778,福順里,臺北市士林區重慶北路四段49巷54號,1,50.0
公寓,WVA01785,福順里,臺北市士林區重慶北路四段49巷15弄1號,1,288.0
公寓,WVA01786,福順里,臺北市士林區重慶北路四段49巷15弄24號,1,186.0
公寓,WVA01788,福順里,臺北市士林區重慶北路四段49巷20弄1號,1,52.0
公寓,WVA02313,福順里,臺北市士林區重慶北路四段31號,1,44.0
公寓,WVA02322,福順里,臺北市士林區重慶北路四段49巷14號,1,86.0
公寓,WVA02323,福順里,臺北市士林區重慶北路四段49巷18號,1,89.0
公寓,WVA02325,福順里,臺北市士林區重慶北路四段49巷10弄8號,1,74.0
公寓,WVA03020,福順里,臺北市士林區重慶北路四段49巷10弄2號,1,174.0
大樓,WVA03193,福順里,臺北市士林區延平北路五段28號,3,1453.0
大樓,WVA03212,福順里,臺北市士林區延平北路五段50號,2,308.0
公寓,WVA01508,福順里,臺北市士林區延平北路五段136巷10號,1,122.0
公寓,WVA01509,福順里,臺北市士林區延平北路五段136巷2號,1,121.0
公寓,WVA01511,福順里,臺北市士林區重慶北路四段49巷31弄34號,1,53.0
公寓,WVA01512,福順里,臺北市士林區重慶北路四段49巷31弄30號,1,53.0
公寓,WVA01780,福順里,臺北市士林區重慶北路四段49巷13號,1,254.0
公寓,WVA01782,福順里,臺北市士林區延平北路五段136巷8弄38號,1,34.0
公寓,WVA01783,福順里,臺北市士林區延平北路五段136巷8弄34號,1,41.0
公寓,WVA01784,福順里,臺北市士林區延平北路五段136巷8弄32號,1,118.0
公寓,WVA02317,福順里,臺北市士林區重慶北路四段73號,1,26.0
大樓,WVA02318,福順里,臺北市士林區重慶北路四段79號,1,2377.0
公寓,WVA01495,福順里,臺北市士林區延平北路五段138號,1,253.0
公寓,WVA01510,福順里,臺北市士林區延平北路五段136巷28號,1,2061.0
公寓,WVA01789,福順里,臺北市士林區重慶北路四段49巷15弄56號,1,60.0
公寓,WVA01940,福順里,臺北市士林區葫東街10巷13號,1,101.0
公寓,WVA02307,福順里,臺北市士林區重慶北路四段165號,3,509.0
大樓,WVA03008,福順里,臺北市士林區葫東街28號,1,2693.0
大樓,WVA03319,福順里,臺北市士林區重慶北路四段49巷53號,1,121.0
公寓,WVA01498,葫蘆里,臺北市士林區延平北路五段203號,1,56.0
